study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,total_pb210_activity,total_pb210_activity_se,ra226_activity,ra226_activity_se,excess_pb210_activity,age,method_id,cs137_unit,pb210_unit,ra226_unit
Nolte_2020,SNK,SNK_ungrazed_landward,10,11,0.526228523,0.07943208405,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,11,12,0.609603887,0.07963008718,56.93,2.132,50.33,9.343,26.869999999999997,2.3659999999999997,23.46,24,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,12,13,0.612663399,0.08370838186,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,13,14,0.591379958,0.08778667653,29.01,1.552,42.29,9.252,25.744999999999997,2.3045,16.545,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,14,15,0.569923809,0.08881600524,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,15,16,0.562345273,0.08984533395,20.84,1.305,44.81,8.163,25.495,2.104,19.315,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,16,17,0.565720272,0.08809811163999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,17,18,0.573079342,0.08635088932,19.07,0.9437,44.73,5.936,22.155,1.354,22.574999999999996,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,18,19,0.565699092,0.08852447835999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,1,2,0.392931744,0.1700283828,7.042,0.8489,139.2,11.81,27.525,1.846,111.67499999999998,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,19,20,0.557454893,0.09069806740000001,16.17,1.444,45,10.1,26.675,2.5425,18.325,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,20,21,0.548712598,0.08478805781,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,21,22,0.572359047,0.07887804823,12.89,0.771,47.16,5.927,26.64,1.463,20.519999999999996,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,22,23,0.596104382,0.08392174276,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,23,24,0.586429673,0.08392174276,13.65,1.444,52.54,10.6,30.825,2.665,21.715,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,24,26,0.554415754,0.08896543728999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,26,28,0.624962306,0.06417424724,12.32,1.017,33.65,6.98,25.895,1.8605,7.754999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,2,3,0.383573514,0.1883487719,6.332,0.5297,88.45,7.203,22.405,1.233,66.045,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,28,30,0.59973988,0.08258785725,12.2,1.009,30.65,6.894,22.985,1.7585000000000002,7.664999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,30,32,0.583357455,0.08283653302999999,10.97,1.019,30.79,7,27.58,1.9575,3.210000000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,32,34,0.58965654,0.0803602621,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,34,36,0.622783862,0.08259535691,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,36,38,0.580091377,0.08483045171,9.683,0.9832,27.43,6.827,25.875,1.879,1.5549999999999997,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,3,4,0.361366398,0.20666916100000002,6.332,0.5297,88.45,7.203,22.405,1.233,66.045,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,38,40,0.549489666,0.07885543352,9.376,0.9431,36.29,7.05,30.355,2.004,5.934999999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,40,45,0.568981134,0.07288041533,11.11,0.9566,26.19,6.666,22.67,1.732,3.5199999999999996,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,4,5,0.383813188,0.1733458504,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,45,50,0.565242146,0.09440527320999999,8.369,1.038,23.9,7.114,29.385,2.033,-5.485000000000003,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,50,55,0.552523722,0.07355453247,3.617,0.8322,30.12,6.73,21.259999999999998,1.724,8.860000000000003,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,5,6,0.447468254,0.1400225398,7.993,1.727,125.4,14.77,26.105,3.1559999999999997,99.295,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_landward,55,60,0.545686956,0.07371398617,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,60,65,0.573023583,0.07387343987,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,6,7,0.454197831,0.1271408226,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,65,70,0.576312651,0.0698561059,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,70,75,0.554555716,0.06583877192,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,7,8,0.50197195,0.1142591054,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,75,81.5,0.577882757,0.0307224408,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_landward,8,9,0.520936498,0.09674659314999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,0,1,0.53378099,0.11520613360000001,8.014,0.5843,87.85,8.328,24.25,1.565,63.599999999999994,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,9,10,0.653872558,0.05285064955,4.148,0.9399,32.76,7.043,21.299999999999997,1.79,11.46,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,10,11,0.691532995,0.05091255566,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,11,12,0.676126664,0.04897446177,19.45,1.37,43.7,8.866,26.255000000000003,2.2975000000000003,17.445,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,12,13,0.662797095,0.06341344528,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,13,14,0.632302879,0.0778524288,35.38,1.541,35.47,7.878,22.395,2.015,13.075,24,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,14,15,0.620824359,0.08101949637,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,15,16,0.563587678,0.08418656393999999,21.25,1.239,37.61,7.632,22.509999999999998,1.8940000000000001,15.100000000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,16,17,0.621417701,0.07342956148,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,17,18,0.646421573,0.06267255902999999,13.86,0.9748,30.39,6.316,21.895,1.6965,8.495000000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,18,19,0.59356293,0.06744664689,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,1,2,0.531880703,0.11520613360000001,8.014,0.5843,87.85,8.328,24.25,1.565,63.599999999999994,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,19,20,0.603845936,0.07222073475,11.45,1.063,32.68,7.412,21.185,1.8735,11.495000000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,20,21,0.619025149,0.07286183507999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,21,22,0.602661617,0.07350293542,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,22,23,0.576810278,0.06434860658,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,23,24,0.615835676,0.05519427774999999,8.976,0.5222,27.54,4.872,21.49,1.2275,6.050000000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,24,26,0.712482558,0.03047344813,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,26,28,0.673661784,0.04957271802,7.054,0.4214,22.77,4.326,20.985,1.1595,1.7850000000000001,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,2,3,0.54054378300000006,0.1151681399,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,28,30,0.595756389,0.0686719879,9.676,0.9096,30.02,6.454,22.740000000000002,1.7105000000000001,7.279999999999998,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,30,32,0.612478488,0.06420648931,12.02,0.577,36.91,5.094,22.034999999999997,1.2765,14.875,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,32,34,0.726498372,0.02730143329,1.784,0.6189,12.33,4.668,17.009999999999998,1.2995,-4.679999999999998,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,34,36,0.663428994,0.04734961302,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,36,38,0.639859859,0.06739779274,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,3,4,0.517164757,0.1151301462,7.986,2.361,126.8,18.73,29.295,4.234999999999999,97.505,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,38,40,0.625062439,0.07440853779,4.757,0.4497,23.36,4.466,23.299999999999997,1.2265000000000001,0.060000000000002274,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,40,45,0.594839948,0.05804828822,3.633,0.8625,23.24,6.72,25.310000000000002,1.843,-2.070000000000004,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,4,5,0.505441093,0.08977045523999999,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,45,50,0.591147872,0.046962676329999994,7.229,0.5466,25.1,4.768,22.564999999999998,1.2555,2.5350000000000037,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,50,55,0.676441373,0.0242255722,3.015,0.6149,12.31,4.469,16.375,1.268,-4.0649999999999995,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,5,6,0.60415003,0.06441076425,4.218,1.773,95.32,14.58,26.935000000000002,3.3360000000000003,68.38499999999999,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,55,60,0.603871382,0.02572373278,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,60,65,0.684274437,0.027221893349999998,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,6,7,0.530240897,0.06710547418,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
Nolte_2020,SNK,SNK_ungrazed_seaward,65,70,0.667324017,0.04316607936,0.9106,0.2443,19.02,3.715,18.925,1.0329,0.09499999999999886,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,70,77.5,0.593921443,0.05911026537,0.9387,0.3928,26.77,4.626,23.29,1.25,3.4800000000000004,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,7,8,0.607005627,0.06980018411,6.189,2.836,89.52,22,29.009999999999998,5.179,60.51,NA,single set of methods,becquerelsPerKilogram,becquerelsPerKilogram,becquerelsPerKilogram
Nolte_2020,SNK,SNK_ungrazed_seaward,8,9,0.534558597,0.06132541683000001,NA,NA,NA,NA,NA,NA,NA,NA,single set of methods,NA,NA,NA
