study_id,site_id,core_id,year,core_notes,latitude,longitude,position_method,habitat
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 1-surface_sample-25,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 1-surface_sample-26,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 1-surface_sample-27,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 2-surface_sample-25,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 2-surface_sample-26,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 2-surface_sample-27,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 2-surface_sample-28,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 2-surface_sample-29,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rajkaran_and_Adams_2011,Nxaxo,Nxaxo-Site 2-surface_sample-30,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Crocodile center-1-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Crocodile center-2-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Crocodile center-3-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Crocodile center-4-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Black pipe-1-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Black pipe-2-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Black pipe-3-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Black pipe-4-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Back channel-1-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Back channel-2-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Back channel-3-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Back channel-4-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Croc memorial-1-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Croc memorial-2-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Croc memorial-3-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Rautenbach_2015,St Lucia,Rautenbach_2015_St Lucia-Croc memorial-4-core-1,2013,NA,-28.38935,32.424564,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-1,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-2,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-3,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-4,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-5,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-6,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-7,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-8,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-9,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-10,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-11,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-12,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-13,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-14,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-15,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-16,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-17,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-18,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-19,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-20,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-21,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-22,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-23,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-24,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-25,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-26,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nahoon,Nahoon-core-27,2018,NA,-32.986438,27.951703,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Raw_et_al_2019_Nxaxo-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Raw_et_al_2019_Nxaxo-core-2,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Raw_et_al_2019_Nxaxo-core-3,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Raw_et_al_2019_Nxaxo-core-4,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S2Q2-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S2Q3-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S3Q1-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S3Q2-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S3Q3-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S4Q1-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S4Q2-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S4Q3-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S6Q1-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S6Q2-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Raw_et_al_2019,Nxaxo,Nxaxo-S6Q3-core-1,2018,NA,-32.584731,28.526258,other low resolution,mangrove
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 1,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 2,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 3,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 4,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 5,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 6,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 7,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 8,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 9,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 10,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 11,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 12,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 13,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 14,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 15,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 16,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 17,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 18,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 19,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 20,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 21,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 22,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 23,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 24,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 25,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 26,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 27,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 28,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 29,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 30,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 31,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 32,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 33,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 34,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 35,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 36,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 37,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 38,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 39,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 40,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 41,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 42,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 43,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 1,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 2,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 3,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 4,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 5,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 6,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 7,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 8,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 9,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 10,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 11,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 12,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 13,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 14,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,marsh
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 15,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 16,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 17,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 18,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 19,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 20,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 21,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 22,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 23,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 24,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 25,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Kromme,Kromme-surface sample 26,2013,"surface sample, 0-5 cm",-34.142967,24.842728,other low resolution,seagrass
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 1,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 2,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 3,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 4,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 5,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 6,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 7,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,seagrass
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 8,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,seagrass
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 9,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,seagrass
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 10,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,seagrass
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 11,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,seagrass
Veldkornet_2016_PhD,Knysna,Knysna-surface sample 44,2013,"surface sample, 0-5 cm",-34.082706,23.061453,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 12,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 13,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 14,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 15,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 16,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 17,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 18,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 19,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 20,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 21,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 22,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 23,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 24,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 25,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 26,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 27,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 28,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 29,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Swartkops,Swartkops-surface sample 30,2013,"surface sample, 0-5 cm",-33.866244,25.633045,other low resolution,marsh
Veldkornet_2016_PhD,Kabeljous,Kabeljous-surface sample 1,2016,"surface sample, 0-5 cm",-34.008808,24.932503,other low resolution,marsh
Veldkornet_2016_PhD,Kabeljous,Kabeljous-surface sample 2,2016,"surface sample, 0-5 cm",-34.008808,24.932503,other low resolution,marsh
Veldkornet_2016_PhD,Kabeljous,Kabeljous-surface sample 3,2016,"surface sample, 0-5 cm",-34.008808,24.932503,other low resolution,marsh
Veldkornet_2016_PhD,Kabeljous,Kabeljous-surface sample 4,2016,"surface sample, 0-5 cm",-34.008808,24.932503,other low resolution,marsh
Veldkornet_2016_PhD,Kabeljous,Kabeljous-surface sample 5,2016,"surface sample, 0-5 cm",-34.008808,24.932503,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 1,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 2,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 3,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 4,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 5,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 6,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 7,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 8,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 9,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 10,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 11,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 12,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 13,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Berg,Berg-surface sample 14,2016,"surface sample, 0-5 cm",-32.769749,18.143885,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 1,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 2,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 3,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 4,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 5,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 6,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 7,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 8,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 9,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 10,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 11,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 12,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 13,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 14,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 15,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 16,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 17,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
Veldkornet_2016_PhD,Keurbooms,Keurbooms-surface sample 18,2016,"surface sample, 0-5 cm",-34.0349,23.38,other low resolution,marsh
