study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_carbon,cs137_peak_age,cs137_activity,cs137_unit,total_pb210_activity,pb210_unit
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,22,24,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,24,26,P2,0.5639532770313995,0.02595,1964,0,picocuriesPerGram,3.17497239845483,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,26,28,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,28,30,P2,0.942626816328418,0.02238,1964,0,picocuriesPerGram,3.074059776152217,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,30,35,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,35,40,P2,0.7937460342639594,0.01556,1964,0,picocuriesPerGram,3.127446530495169,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,40,45,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,45,50,P2,0.7528272357723579,0.01500999999999999,1964,0,picocuriesPerGram,3.045145306008454,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,50,55,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Oge,Oge_Fresh_P2,single set of methods,55,60,P2,0.7198019801980199,0.07737,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,0,2,L1,0.21554315395371287,0.05499,1964,0.1551529749001047,picocuriesPerGram,10.601626888020832,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,2,4,L1,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,4,6,L1,0.3150872831495874,0.08212,1964,0.18995838391955264,picocuriesPerGram,5.695322468813131,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,6,8,L1,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,8,10,L1,0.3906570973941707,0.06936,1964,0.2437585437016977,picocuriesPerGram,6.155793753056506,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,10,12,L1,NA,NA,1964,0.31683490301028583,picocuriesPerGram,5.8184361137980405,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,12,14,L1,0.36987758002532767,0.06347,1964,0.3071437082180269,picocuriesPerGram,4.566854659455128,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,14,16,L1,NA,NA,1964,0.4125878141242704,picocuriesPerGram,4.871915119363231,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,16,18,L1,0.4342868162844988,0.05896,1964,0.3721016157868553,picocuriesPerGram,5.026079756712736,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,18,20,L1,NA,NA,1964,0.3583852046189088,picocuriesPerGram,4.18239858982488,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,20,22,L1,0.3892436869792406,0.05355999999999999,1964,0.20390852662711256,picocuriesPerGram,3.0570502100113868,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,22,24,L1,NA,NA,1964,0.26877269756200806,picocuriesPerGram,3.475424045619394,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,24,26,L1,0.3513647708412982,0.05258,1964,0.2110811883677647,picocuriesPerGram,2.6054785544563095,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,26,28,L1,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,28,30,L1,0.4191408686759858,0.06491,1964,0.14486289446125095,picocuriesPerGram,2.298900699822523,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,30,35,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,35,40,L1,0.5104166666666666,0.0478,1964,0,picocuriesPerGram,0.6906928176147704,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,40,45,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,45,45,L1,0.456475,0.04502,1964,0,picocuriesPerGram,0.16076741741215345,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,45,55,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L1,single set of methods,55,60,L1,0.47846975806451625,0.05003999999999999,1964,0,picocuriesPerGram,1.212161197258648,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,0,2,P1,0.152788745382936,0.16396999999999998,1964,0.1601869846399854,picocuriesPerGram,5.438086885447126,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,2,4,P1,NA,NA,1964,0.2723360503978224,picocuriesPerGram,0.9513747525649078,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,4,6,P1,0.1547125559985805,0.17451,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,6,8,P1,NA,NA,1964,0,picocuriesPerGram,4.006264755947469,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,8,10,P1,0.20099476844997327,0.14845,1964,0,picocuriesPerGram,2.365925992509259,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,10,12,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,12,14,P1,0.2543887517265248,0.11696,NA,NA,NA,1.6017571950681582,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,14,16,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,16,18,P1,0.30135199833614923,0.08846,NA,NA,NA,1.0118040375741764,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,18,20,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,20,22,P1,0.366698863149934,0.07073,1964,0,picocuriesPerGram,1.0292992978061868,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,22,24,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,24,26,P1,0.4603684014248386,0.05509999999999999,1964,0,picocuriesPerGram,1.8896577075071117,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,28,30,P1,0.4116838307415755,0.06522,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,30,35,P1,NA,NA,1964,0,picocuriesPerGram,1.101180479028627,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,35,40,P1,0.4142373704663212,0.05716,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,40,45,P1,NA,NA,1964,0,picocuriesPerGram,1.3662099278578068,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,45,50,P1,0.4720473484848486,0.04655,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P1,single set of methods,50,55,P1,NA,NA,1964,NA,picocuriesPerGram,1.8235500933235864,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,0,2,L2,0.22943038648082328,0.05065,1964,0.1199682192721932,picocuriesPerGram,6.552129074593849,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,2,4,L2,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,4,6,L2,0.34570606738000853,0.05262999999999999,1964,0.17245142214717282,picocuriesPerGram,4.956407015427876,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,6,8,L2,NA,NA,1964,0.10332126595615104,picocuriesPerGram,4.810973815029097,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,8,10,L2,0.2836843688583148,0.06223,1964,0.22820630837709063,picocuriesPerGram,4.193040504635032,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,10,12,L2,NA,NA,1964,0.1347882828654661,picocuriesPerGram,4.805446360485816,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,12,14,L2,0.3283983092897125,0.05363,1964,0.22968771728297768,picocuriesPerGram,4.536766236057225,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,14,16,L2,NA,NA,1964,0.21857614398148145,picocuriesPerGram,3.844671363206478,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,16,18,L2,0.2704744004750086,0.05365,1964,0.09605737047110348,picocuriesPerGram,2.9974956522797966,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,18,20,L2,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,20,22,L2,0.219123764690117,0.06387,1964,0.0514420946241569,picocuriesPerGram,1.9925052137912669,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,22,24,L2,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,24,26,L2,0.2262412653476983,0.07732,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,26,30,L2,NA,NA,1964,0.08605613267391304,picocuriesPerGram,2.4081054990157007,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,30,35,L2,0.30033,0.05259,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,35,40,L2,NA,NA,1964,0,picocuriesPerGram,1.6839670578448624,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,40,45,L2,0.3150967741935485,0.06266,1964,0,picocuriesPerGram,1.4822902810128429,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,45,50,L2,NA,NA,1964,0,picocuriesPerGram,1.6528648615761687,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_L2,single set of methods,50,55,L2,0.3645711805555556,0.06355000000000001,1964,0,picocuriesPerGram,1.5709172088581025,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,0,2,P2,0.24574503833331113,0.06354,1964,0.18665231866550483,picocuriesPerGram,5.175474871056893,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,2,4,P2,NA,NA,1964,0.1905211928854538,picocuriesPerGram,3.6371879048421185,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,4,6,P2,0.238753219228564,0.07183,1964,0.28397289117647057,picocuriesPerGram,4.66558225352702,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,6,8,P2,NA,NA,1964,0.30528689749847926,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,8,10,P2,0.31306002039569253,0.06367,1964,0,picocuriesPerGram,3.887689047761559,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,10,12,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,12,14,P2,0.24729206651581356,0.09607,1964,0,picocuriesPerGram,1.2442834862975822,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,14,16,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,16,18,P2,0.2277409943915317,0.07716,1964,0,picocuriesPerGram,1.5787267582372615,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,18,20,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,20,22,P2,0.2013908422804956,0.06133,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,22,24,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,24,26,P2,0.3338583879504783,0.06094,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,28,30,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,30,35,P2,0.26335833333333336,0.05404,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,35,40,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,40,45,P2,0.31504687499999995,0.05474999999999999,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Salt_P2,single set of methods,45,50,P2,0.335390625,0.05629999999999999,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,0,2,L1,0.4800250038750322,0.05344,1964,0.3032773398290677,picocuriesPerGram,6.994849049157187,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,2,4,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,4,6,L1,0.3883354696091787,0.047,1964,0.3379858201032328,picocuriesPerGram,6.050899715883364,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,6,8,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,8,10,L1,0.32103151329042257,0.04091,1964,0.32716162169136764,picocuriesPerGram,4.627253281715852,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,10,12,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,12,14,L1,0.45306863894641974,0.03637999999999999,1964,0.37180073597807367,picocuriesPerGram,5.506371650751855,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,14,16,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,16,18,L1,0.4346895861305232,0.03408,1964,0.3863213914800765,picocuriesPerGram,4.396419808372399,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,18,20,L1,NA,NA,1964,0.4247114042597933,picocuriesPerGram,4.341191171287952,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,20,22,L1,0.4188520077000121,0.0458,1964,0.46400374847042136,picocuriesPerGram,4.283801631595534,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,22,24,L1,NA,NA,1964,0.3499162632643511,picocuriesPerGram,3.2736776990317065,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,24,26,L1,0.2850318763755291,0.0355,1964,0.3108061165155262,picocuriesPerGram,3.0114025919895573,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,26,28,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,28,30,L1,0.911497064019164,0.03146,1964,0.16460098414325486,picocuriesPerGram,2.7172261234392137,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,30,35,L1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,35,40,L1,NA,NA,1964,0.07126277024908352,picocuriesPerGram,2.227919410393209,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,40,45,L1,0.269176356763162,0.0486,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,45,50,L1,NA,NA,1964,0,picocuriesPerGram,1.0572798348496837,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L1,single set of methods,50,55,L1,0.25113552402022815,0.0776,1964,0,picocuriesPerGram,1.2460622016317016,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,0,2,P1,0.33422309044753695,0.06243999999999999,1964,0.3044544416438692,picocuriesPerGram,8.124402472058549,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,2,4,P1,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,4,6,P1,0.3739500486538404,0.05355999999999999,1964,0.34592082332716767,picocuriesPerGram,7.3435019612647086,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,6,8,P1,NA,NA,1964,0.3623535221927216,picocuriesPerGram,7.758775157356272,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,8,10,P1,0.30898527895946204,0.05442,1964,0.35068662124442584,picocuriesPerGram,7.635517023585561,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,10,12,P1,NA,NA,1964,0.37684914600869807,picocuriesPerGram,6.243290822758837,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,12,14,P1,0.28703984214100875,0.05817,1964,0.5543063954152614,picocuriesPerGram,6.141137711899241,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,14,16,P1,NA,NA,1964,0.4688655670159469,picocuriesPerGram,3.696510519404459,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,16,18,P1,0.38294553936599846,0.05889,1964,0.33789565025909474,picocuriesPerGram,4.290103256174797,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,18,20,P1,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,20,22,P1,0.176725498280647,0.08074999999999999,1964,0.2792824358856242,picocuriesPerGram,3.6678577289729968,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,22,24,P1,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,24,26,P1,0.24677791551976733,0.05427,1964,0.16555324116538336,picocuriesPerGram,2.8082872020171634,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,26,28,P1,NA,NA,1964,0.15881364282385274,picocuriesPerGram,3.172782902744582,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,28,30,P1,NA,NA,1964,0.2141184519142716,picocuriesPerGram,4.192337480581385,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,30,35,P1,0.12392404500377996,0.06634000000000001,1964,0.1151968336851852,picocuriesPerGram,2.982980609802469,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,35,40,P1,NA,NA,1964,0.1431746335335584,picocuriesPerGram,2.0757806123025326,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,40,45,P1,0.3356417504187605,0.05848,1964,0.05587429571759259,picocuriesPerGram,1.8644970176026296,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,45,50,P1,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P1,single set of methods,50,55,P1,0.2699512520525452,0.19976,1964,0,picocuriesPerGram,1.1385082732148388,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,0,2,L2,0.3653629206405274,0.07046999999999999,1964,0.34415476339232376,picocuriesPerGram,8.648557470255874,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,2,4,L2,NA,NA,1964,0.3420433844758064,picocuriesPerGram,6.755086308128847,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,4,6,L2,0.38203001834312594,0.06724000000000001,1964,0.3869367626775109,picocuriesPerGram,7.476212344543419,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,6,8,L2,NA,NA,1964,0.30374165131835934,picocuriesPerGram,7.862702969352816,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,8,10,L2,0.3351747588142367,0.06854,1964,0.3252498014013533,picocuriesPerGram,7.678281436906457,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,10,12,L2,NA,NA,1964,0.4039973827012268,picocuriesPerGram,7.1312080143501895,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,12,14,L2,0.25684445173555104,0.07148,1964,0.43515351157550936,picocuriesPerGram,7.496791412385591,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,14,16,L2,NA,NA,1964,0.4445231725880227,picocuriesPerGram,6.1299688989788335,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,16,18,L2,0.3409235771915835,0.07063,1964,0.3766653962458371,picocuriesPerGram,5.462132334809263,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,18,20,L2,NA,NA,1964,0.4329950916488603,picocuriesPerGram,6.60656538694339,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,20,22,L2,0.3260035471533273,0.06378,1964,0.4095668352543053,picocuriesPerGram,6.5662858939604,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,22,24,L2,NA,NA,1964,0.44325371966972,picocuriesPerGram,4.6245258303110415,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,24,26,L2,0.29508500934752624,0.07863,1964,0.3557084297232388,picocuriesPerGram,3.6884524204978657,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,26,28,L2,NA,NA,1964,0.10800528886494253,picocuriesPerGram,2.472736555719092,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,28,30,L2,0.3155347549013461,0.07188,1964,0.36368013995301907,picocuriesPerGram,7.822437619762783,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,30,35,L2,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,35,40,L2,0.400762263957307,0.04677,1964,0.02232644702684645,picocuriesPerGram,2.602888010654559,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,40,45,L2,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,45,50,L2,0.3356417504187605,0.06082,1964,0,picocuriesPerGram,2.2125464365095175,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_L2,single set of methods,50,55,L2,NA,NA,NA,NA,NA,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,0,2,P2,0.1872382205719016,0.10741,1964,0.23385058912261775,picocuriesPerGram,9.771126020166609,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,2,4,P2,NA,NA,1964,0,picocuriesPerGram,0,disintegrationsPerMinutePerGram
Loomis_and_Craft_2024,Sat,Sat_Brack_P2,single set of methods,4,6,P2,0.2025822168701001,0.09577,1964,0.4804895162874424,picocuriesPerGram,5.3373954673579105,disintegrationsPerMinutePerGram
