study_id,site_id,plot_id,plot_radius,species,alive_or_dead,decay_class,plot_density,height,canopy_width,basal_width,biomass_decay_corrected,plant_aboveground_mass,plant_aboveground_carbon,plant_belowground_mass,plant_organic_matter_total,plant_belowground_carbon,plot_area,diameter_flag,diameter,aboveground_carbon_conversion,belowground_carbon_conversion
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,450,180,NA,NA,16.05155133,2.725014084,9.375116223,8.992903781,1.293158531,28.274333882308138,DBH,6,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Laguncularia racemosa,alive,NA,353.68,450,120,NA,NA,15.4791742,2.627843679,9.452108524,8.817696074,1.30377848,28.274333882308138,DBH,7,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,301,100,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,256,120,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,223,153,NA,NA,6.314209428,1.071940603,2.833426445,3.235335856,0.3908292434,28.274333882308138,DBH,3.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,302,130,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,260,110,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,240,160,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,402,150,NA,NA,7.956151468,1.350687193,3.811132652,4.161853047,0.5256893446,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,351,40,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,320,43,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,430,160,NA,NA,16.05155133,2.725014084,9.375116223,8.992903781,1.293158531,28.274333882308138,DBH,6,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,320,83,NA,NA,6.951753784,1.180174214,3.205447823,3.592399064,0.4421440865,28.274333882308138,DBH,3.7,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,350,38,NA,NA,6.951753784,1.180174214,3.205447823,3.592399064,0.4421440865,28.274333882308138,DBH,3.7,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,263,130,NA,NA,4.291091249,0.7284831135,1.7265204,2.128308888,0.2381479366,28.274333882308138,DBH,2.8,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,272,190,NA,NA,5.117811544,0.8688324417,2.164232153,2.575513215,0.2985237948,28.274333882308138,DBH,3.1,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1,3,Rhizophora mangle,alive,NA,353.68,341,230,NA,NA,9.017187372,1.530815438,4.47487446,4.771872429,0.6172427036,28.274333882308138,DBH,4.3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,340,110,NA,NA,7.956151468,1.350687193,3.811132652,4.161853047,0.5256893446,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,300,100,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,250,130,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,400,80,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,250,90,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,200,50,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,450,85,NA,NA,9.755466882,1.656150493,4.950085099,5.201059625,0.6827909781,28.274333882308138,DBH,4.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,220,40,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,210,50,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,350,60,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,300,60,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,300,100,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,360,150,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,400,60,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,400,80,NA,NA,6.314209428,1.071940603,2.833426445,3.235335856,0.3908292434,28.274333882308138,DBH,3.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,250,30,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,180,85,NA,NA,6.314209428,1.071940603,2.833426445,3.235335856,0.3908292434,28.274333882308138,DBH,3.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,230,45,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,380,60,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,350,75,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,400,45,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,380,80,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,350,110,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,280,90,NA,NA,0.9899196257,0.1680550911,0.2631862831,0.4431984978,0.0363026526,28.274333882308138,DBH,1.2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,260,50,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,322,85,NA,NA,7.956151468,1.350687193,3.811132652,4.161853047,0.5256893446,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,410,120,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,332,30,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,412,120,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,150,70,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,500,120,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,280,120,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,320,100,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,252,110,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,182,100,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,150,70,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,200,60,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2,3,Rhizophora mangle,alive,NA,353.68,316,75,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,210,30,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,280,50,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,332,90,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,340,60,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,280,80,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,210,10,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,311,212,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,313,70,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,327,80,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,352,60,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,363,100,NA,NA,7.956151468,1.350687193,3.811132652,4.161853047,0.5256893446,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,410,80,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,325,120,NA,NA,7.956151468,1.350687193,3.811132652,4.161853047,0.5256893446,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,312,78,NA,NA,3.0527278,0.5182506089,1.115621,1.474261604,0.1538834057,28.274333882308138,DBH,2.3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,342,75,NA,NA,9.755466882,1.656150493,4.950085099,5.201059625,0.6827909781,28.274333882308138,DBH,4.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,280,120,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,300,100,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,270,310,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,350,150,NA,NA,6.314209428,1.071940603,2.833426445,3.235335856,0.3908292434,28.274333882308138,DBH,3.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,406,100,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,220,124,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,407,120,NA,NA,7.956151468,1.350687193,3.811132652,4.161853047,0.5256893446,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,387,230,NA,NA,9.755466882,1.656150493,4.950085099,5.201059625,0.6827909781,28.274333882308138,DBH,4.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,387,230,NA,NA,9.755466882,1.656150493,4.950085099,5.201059625,0.6827909781,28.274333882308138,DBH,4.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,400,320,NA,NA,11.70723336,1.987494861,6.254524444,6.352714499,0.86271908,28.274333882308138,DBH,5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,272,230,NA,NA,18.4369984,3.129982845,11.19820816,10.48137986,1.544627082,28.274333882308138,DBH,6.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,302,110,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,400,90,NA,NA,9.755466882,1.656150493,4.950085099,5.201059625,0.6827909781,28.274333882308138,DBH,4.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,275,98,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3,3,Rhizophora mangle,alive,NA,353.68,412,120,NA,NA,7.956151468,1.350687193,3.811132652,4.161853047,0.5256893446,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Avicennia germinans,dead,1,353.68,410,NA,1,5.737,5.884,0.9739697,NA,NA,NA,28.274333882308138,DBH,4,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,180,40,NA,NA,3.0527278,0.5182506089,1.115621,1.474261604,0.1538834057,28.274333882308138,DBH,2.3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,210,60,NA,NA,4.835418742,0.8208916323,2.012287688,2.42189681,0.2775653047,28.274333882308138,DBH,3,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,110,20,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,180,90,NA,NA,11.70723336,1.987494861,6.254524444,6.352714499,0.86271908,28.274333882308138,DBH,5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,130,110,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,150,130,NA,NA,11.70723336,1.987494861,6.254524444,6.352714499,0.86271908,28.274333882308138,DBH,5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,200,20,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,152,50,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,180,120,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,187,40,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,180,60,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,203,70,NA,NA,1.456636429,0.2472879226,0.4319201643,0.6679446959,0.05957699424,28.274333882308138,DBH,1.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,243,87,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,211,40,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Avicennia germinans,alive,NA,353.68,520,140,NA,NA,17.36699405,2.948332059,11.1355748,10.08078855,1.535987737,28.274333882308138,DBH,7,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,165,45,NA,NA,2.396735563,0.4068851683,0.8180266921,1.136997114,0.1128346754,28.274333882308138,DBH,2,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Laguncularia racemosa,alive,NA,353.68,530,80,NA,NA,8.085756879,1.372689837,4.478416283,4.443696764,0.6177312456,28.274333882308138,DBH,5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Laguncularia racemosa,alive,NA,353.68,560,210,NA,NA,30.81119698,5.230705991,20.86464743,18.27671265,2.877969317,28.274333882308138,DBH,10,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Laguncularia racemosa,alive,NA,353.68,630,252,NA,NA,25.14181427,4.268235298,16.51313082,14.73252098,2.277742002,28.274333882308138,DBH,9,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,90,30,NA,NA,0.722,0.1225713408,0.175582361,0.3174569294,0.02421898808,28.274333882308138,DBH,1,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Rhizophora mangle,alive,NA,353.68,110,90,NA,NA,3.52672302,0.5987190709,1.342479627,1.722139592,0.1851751959,28.274333882308138,DBH,2.5,0.48,0.39
Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4,3,Avicennia germinans,alive,NA,353.68,530,250,NA,NA,96.60358867,16.40004348,79.83468134,62.40268734,11.01201274,28.274333882308138,DBH,17,0.48,0.39
