"study_id","site_id","plot_id","species","alive_or_dead","plot_radius","decay_class","diameter","diameter_flag","diameter_crown","height","basal_area","basal_density","plant_notes"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,11.7,"DBH",NA,NA,0.0107513154587477,0.698418367464447,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Rhizophora mangle","dead",7,3,14.5,"DBH",NA,3,0.0165129963854313,1.07270408181313,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Rhizophora mangle","alive",7,NA,44.7,"DBH",NA,20,0.156929621630281,10.1943367364091,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","dead",7,3,18.8,"DBH",NA,4,0.0277591126871194,1.80326530642585,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",7,NA,17.8,"DBH",NA,NA,0.0248845554090848,1.61653061251688,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",7,NA,21.9,"DBH",NA,16,0.037668481314705,2.44698979633007,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",7,NA,22.3,"DBH",NA,16,0.0390570652675917,2.5371938779779,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",7,NA,23.5,"DBH",NA,NA,0.0433736135736241,2.81760204129038,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",7,NA,22.3,"DBH",NA,NA,0.0390570652675917,2.5371938779779,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_6","Pelliciera rhizophorae","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Avicennia germinans","alive",7,NA,9.4,"DBH",NA,NA,0.00693977817177985,0.450816326606462,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Avicennia germinans","alive",7,NA,36.2,"DBH",NA,20,0.102921716924255,6.68591836847184,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,6.1,"DBH",NA,NA,0.0029224665660019,0.189846938807452,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,12.3,"DBH",NA,NA,0.01188228881404,0.77188775523191,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,6.3,"DBH",NA,NA,0.00311724531052447,0.20250000003407,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,8.1,"DBH",NA,NA,0.00515299735005066,0.334744898015504,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Avicennia germinans","alive",7,NA,10,"DBH",NA,NA,0.00785398163397448,0.510204081718494,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Avicennia germinans","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora racemosa","alive",7,NA,7.4,"DBH",NA,NA,0.00430084034276443,0.279387755149048,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,30,"DBH",NA,20,0.0706858347057703,4.59183673546645,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,18.3,"DBH",NA,NA,0.0263021990940171,1.70862244926706,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,19.9,"DBH",NA,NA,0.0311025526687023,2.02045918401341,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,10.7,"DBH",NA,NA,0.00899202357273739,0.584132653159504,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,14.5,"DBH",NA,NA,0.0165129963854313,1.07270408181313,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,28.5,"DBH",NA,18,0.0637939658219577,4.14413265375847,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",7,NA,6.9,"DBH",NA,NA,0.00373928065593525,0.242908163306175,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_1","Rhizophora mangle","alive",2,NA,3.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Avicennia germinans","dead",7,3,6,"DBH",NA,6,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora racemosa","alive",7,NA,13.7,"DBH",NA,NA,0.0147411381288067,0.957602040977441,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora racemosa","alive",7,NA,11.8,"DBH",NA,NA,0.0109358840271461,0.710408163384831,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora racemosa","alive",7,NA,13.5,"DBH",NA,20,0.0143138815279185,0.929846938931956,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora mangle","alive",7,NA,25.6,"DBH",NA,20,0.0514718540364152,3.34367346995032,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Pelliciera rhizophorae","alive",7,NA,6.6,"DBH",NA,NA,0.00342119439975928,0.222244897996576,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora mangle","alive",7,NA,14.4,"DBH",NA,NA,0.0162860163162095,1.05795918385147,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora mangle","alive",7,NA,30.9,"DBH",NA,20,0.0749906020393518,4.87147959265635,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora mangle","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora mangle","alive",7,NA,25.9,"DBH",NA,NA,0.0526852941988642,3.42250000057583,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Rhizophora mangle","alive",7,NA,37.4,"DBH",NA,NA,0.109858353503381,7.13653061344561,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Avicennia germinans","alive",2,NA,2.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_2","Avicennia germinans","alive",2,NA,4.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",7,NA,34.4,"DBH",NA,20,0.0929408770638004,6.03755102142397,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",7,NA,24.7,"DBH",NA,20,0.0479163565507149,3.11270408215636,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Laguncularia racemosa","dead",7,3,5.8,"DBH",NA,5,0.00264207942166902,0.171632653090101,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Avicennia germinans","dead",7,3,8.7,"DBH",NA,3,0.00594467869875529,0.386173469452728,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",7,NA,12,"DBH",NA,NA,0.0113097335529233,0.734693877674632,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",7,NA,8.6,"DBH",NA,NA,0.00580880481648753,0.377346938838998,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",7,NA,33.2,"DBH",NA,20,0.0865697271623204,5.62367347033393,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",7,NA,5.9,"DBH",NA,NA,0.00273397100678652,0.177602040846208,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",7,NA,10.2,"DBH",NA,NA,0.00817128249198705,0.530816326619921,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",7,NA,27.6,"DBH",NA,NA,0.059828490494964,3.8865306128988,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",2,NA,3.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_3","Rhizophora mangle","alive",2,NA,4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,24.7,"DBH",NA,20,0.0479163565507149,3.11270408215636,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,29.8,"DBH",NA,20,0.069746498502347,4.53081632729292,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","dead",7,3,9.9,"DBH",NA,5,0.00769768739945839,0.500051020492296,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,55.5,"DBH",NA,20,0.241922269280499,15.7155612271339,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,9.5,"DBH",NA,NA,0.00708821842466197,0.460459183750941,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,29,"DBH",NA,NA,0.0660519855417254,4.29081632725254,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,8.9,"DBH",NA,NA,0.00622113885227119,0.404132653129219,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,21.2,"DBH",NA,NA,0.0352989350557349,2.2930612248756,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","dead",7,3,8,"DBH",NA,4,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,24.6,"DBH",NA,NA,0.04752915525616,3.08755102092764,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",7,NA,29,"DBH",NA,NA,0.0660519855417254,4.29081632725254,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","dead",7,3,9.8,"DBH",NA,5,0.0075429639612691,0.490000000082442,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",2,NA,2.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_4","Rhizophora mangle","alive",2,NA,2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_5","Pelliciera rhizophorae","alive",7,NA,11.2,"DBH",NA,16,0.00985203456165759,0.640000000107679,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_5","Rhizophora mangle","alive",7,NA,31.6,"DBH",NA,20,0.0784267190042156,5.0946938784082,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_5","Pelliciera rhizophorae","alive",7,NA,10,"DBH",NA,5,0.00785398163397448,0.510204081718494,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_5","Pelliciera rhizophorae","dead",7,3,5.6,"DBH",NA,4,0.0024630086404144,0.16000000002692,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_5","Rhizophora mangle","alive",7,NA,25.2,"DBH",NA,NA,0.0498759249683916,3.24000000054513,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_6","Rhizophora mangle","alive",7,NA,18.1,"DBH",NA,12,0.0257304292310638,1.67147959211796,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_6","Avicennia germinans","alive",7,NA,36.3,"DBH",NA,15,0.103491130592718,6.72290816439643,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_6","Avicennia germinans","alive",7,NA,17.3,"DBH",NA,5,0.0235061816323222,1.52698979617528,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_7_6","Laguncularia racemosa","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,9,"DBH",NA,8,0.00636172512351933,0.41326530619198,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora racemosa","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Laguncularia racemosa","alive",7,NA,26.5,"DBH",NA,8,0.0551545860245858,3.58290816386813,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,9.5,"DBH",NA,NA,0.00708821842466197,0.460459183750941,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,13,"DBH",NA,8,0.0132732289614169,0.862244898104255,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,10,"DBH",NA,NA,0.00785398163397448,0.510204081718494,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_1","Rhizophora mangle","alive",7,NA,12,"DBH",NA,NA,0.0113097335529233,0.734693877674632,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora racemosa","alive",7,NA,10,"DBH",NA,NA,0.00785398163397448,0.510204081718494,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora racemosa","alive",7,NA,5.4,"DBH",NA,NA,0.00229022104446696,0.148775510229113,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora racemosa","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","dead",7,3,18,"DBH",NA,6,0.0254469004940773,1.65306122476792,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,9.5,"DBH",NA,8,0.00708821842466197,0.460459183750941,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,16,"DBH",NA,14,0.0201061929829747,1.30612244919935,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,16,"DBH",NA,14,0.0201061929829747,1.30612244919935,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,12,"DBH",NA,NA,0.0113097335529233,0.734693877674632,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,14,"DBH",NA,NA,0.01539380400259,1.00000000016825,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,11,"DBH",NA,NA,0.00950331777710912,0.617346938879378,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora mangle","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora racemosa","alive",2,NA,3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora racemosa","alive",2,NA,3.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophora racemosa","alive",2,NA,4.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora racemosa","alive",7,NA,11.3,"DBH",NA,NA,0.010028749148422,0.651479591946345,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora racemosa","alive",7,NA,13.5,"DBH",NA,NA,0.0143138815279185,0.929846938931956,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora racemosa","alive",7,NA,11.3,"DBH",NA,NA,0.010028749148422,0.651479591946345,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Laguncularia racemosa","alive",7,NA,13.5,"DBH",NA,NA,0.0143138815279185,0.929846938931956,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,5.7,"DBH",NA,NA,0.00255175863287831,0.165765306150339,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,6.8,"DBH",NA,NA,0.0036316811075498,0.235918367386632,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,6.4,"DBH",NA,NA,0.00321699087727595,0.208979591871895,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Laguncularia racemosa","alive",7,NA,13.5,"DBH",NA,NA,0.0143138815279185,0.929846938931956,NA
