Core_ID,Marsh_ID,Sampling_year,Local_authority,Marsh_type,Marsh_zone,Sample_depth_interval_cm,Mid_point_depth_cm,Lat_dec_deg,Long_dec_deg,X_easting,Y_northing,Wet_bulk_density_g_cm_3,Dry_Bulk_Density_g_cm_3,OC_perc,delta_13Corg_per_mil,N_perc,delta_15N_per_mil,CN,NC
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,46_47,46.5,56.44779071,-3.08799069,333029,728933,1.05,0.5,NA,NA,NA,NA,NA,NA
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,47_48,47.5,56.44779071,-3.08799069,333029,728933,0.98,0.49,NA,NA,NA,NA,NA,NA
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,48_49,48.5,56.44779071,-3.08799069,333029,728933,1.08,0.56,NA,NA,NA,NA,NA,NA
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,49_50,49.5,56.44779071,-3.08799069,333029,728933,1.28,0.68,NA,NA,NA,NA,NA,NA
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,50_51,50.5,56.44779071,-3.08799069,333029,728933,1.11,0.58,NA,NA,NA,NA,NA,NA
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,51_52,51.5,56.44779071,-3.08799069,333029,728933,0.9,0.48,NA,NA,NA,NA,NA,NA
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,52_53,52.5,56.44779071,-3.08799069,333029,728933,0.42,0.21,NA,NA,NA,NA,NA,NA
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,53_54,53.5,56.44779071,-3.08799069,333029,728933,0.25,0.13,NA,NA,NA,NA,NA,NA
Tay2002B,Tay Estuary,2020,Perth & Kinross,Fringing,Low-Mid,54_55,54.5,56.44779071,-3.08799069,333029,728933,0.8,0.4,NA,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,0_2,1,56.44804241,-3.08846927,333000,728962,1.26,0.58,15.359,-28.3,1.15,5.28,15.46,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,2_3,2.5,56.44804241,-3.08846927,333000,728962,1.26,0.64,14.877,-28.54,1.13,5.44,15.14,0.07
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,3_4,3.5,56.44804241,-3.08846927,333000,728962,1.09,0.55,16.302,-28.63,1.02,5.37,18.25,0.05
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,4_5,4.5,56.44804241,-3.08846927,333000,728962,0.95,0.46,19.825,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,5_6,5.5,56.44804241,-3.08846927,333000,728962,1.27,0.64,23.504,-29.85,1.23,4.75,23.15,0.04
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,6_7,6.5,56.44804241,-3.08846927,333000,728962,1.09,0.56,15.361,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,7_8,7.5,56.44804241,-3.08846927,333000,728962,1.06,0.59,16.646,-28.77,1.13,4.98,17.03,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,8_9,8.5,56.44804241,-3.08846927,333000,728962,1.07,0.67,14.443,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,9_10,9.5,56.44804241,-3.08846927,333000,728962,1.23,0.78,11.849,-28.4,0.89,4.93,16.27,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,10_11,10.5,56.44804241,-3.08846927,333000,728962,1.21,0.67,10.139,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,11_12,11.5,56.44804241,-3.08846927,333000,728962,1.03,0.57,9.042,-28.22,0.7,4.9,16.59,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,12_13,12.5,56.44804241,-3.08846927,333000,728962,1.2,0.59,8.456,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,13_14,13.5,56.44804241,-3.08846927,333000,728962,1.05,0.58,8.908,-27.83,0.69,4.84,15.79,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,14_15,14.5,56.44804241,-3.08846927,333000,728962,1.23,0.68,12.413,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,15_16,15.5,56.44804241,-3.08846927,333000,728962,1.14,0.6,11.564,-27.88,0.77,4.88,17.4,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,16_17,16.5,56.44804241,-3.08846927,333000,728962,1.33,0.67,7.939,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,17_18,17.5,56.44804241,-3.08846927,333000,728962,0.87,0.39,7.485,-27.1,0.57,4.52,15.41,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,18_19,18.5,56.44804241,-3.08846927,333000,728962,1.08,0.52,8.126,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,19_20,19.5,56.44804241,-3.08846927,333000,728962,1.09,0.53,12.831,-27.63,0.96,4.27,16.15,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,20_21,20.5,56.44804241,-3.08846927,333000,728962,1.25,0.67,8.933,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,21_22,21.5,56.44804241,-3.08846927,333000,728962,1.19,0.61,8.216,-27.12,0.55,5.22,17.04,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,22_23,22.5,56.44804241,-3.08846927,333000,728962,1.06,0.57,1.2152,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,23_24,23.5,56.44804241,-3.08846927,333000,728962,1.17,0.65,7.815,-26.85,0.58,5.51,16.63,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,24_25,24.5,56.44804241,-3.08846927,333000,728962,1.11,0.56,8.246,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,25_26,25.5,56.44804241,-3.08846927,333000,728962,1.3,0.7,8.621,-27,0.58,5.34,17.79,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,26_27,26.5,56.44804241,-3.08846927,333000,728962,1.14,0.65,8.664,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,27_28,27.5,56.44804241,-3.08846927,333000,728962,1.19,0.61,7.349,-26.9,0.61,5.15,17.16,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,28_29,28.5,56.44804241,-3.08846927,333000,728962,1.18,0.65,6.897,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,29_30,29.5,56.44804241,-3.08846927,333000,728962,1.18,0.61,6.852,-26.49,0.51,5.91,16.02,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,30_31,30.5,56.44804241,-3.08846927,333000,728962,1.03,0.64,6.969,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,31_32,31.5,56.44804241,-3.08846927,333000,728962,1.11,0.54,6.319,-26.76,0.54,4.38,17.17,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,32_33,32.5,56.44804241,-3.08846927,333000,728962,1.3,0.45,6.476,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,33_34,33.5,56.44804241,-3.08846927,333000,728962,1.14,0.53,6.418,-26.49,0.45,5.37,16.4,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,34_35,34.5,56.44804241,-3.08846927,333000,728962,1.19,0.55,7.289,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,35-36,35.5,56.44804241,-3.08846927,333000,728962,1.18,0.68,7.163,-26.68,0.53,5.74,15.65,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,36_37,36.5,56.44804241,-3.08846927,333000,728962,1.18,0.62,6.646,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,37_38,37.5,56.44804241,-3.08846927,333000,728962,1.03,0.63,7.598,-26.48,0.57,5.44,15.84,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,38_39,38.5,56.44804241,-3.08846927,333000,728962,1.11,0.59,6.585,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,39_40,39.5,56.44804241,-3.08846927,333000,728962,0.97,0.67,6.286,-26.59,0.49,5.34,16.15,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,40_41,40.5,56.44804241,-3.08846927,333000,728962,1.08,0.54,5.816,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,41_42,41.5,56.44804241,-3.08846927,333000,728962,1.14,0.53,6.324,-27.08,0.43,5.6,17.27,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,42_43,42.5,56.44804241,-3.08846927,333000,728962,1.16,0.44,8.226,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,43_44,43.5,56.44804241,-3.08846927,333000,728962,1.14,0.27,5.732,-27.14,0.38,5.31,17.63,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,44_45,44.5,56.44804241,-3.08846927,333000,728962,1.17,0.47,5.118,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,45_46,45.5,56.44804241,-3.08846927,333000,728962,1.22,0.33,5.718,-27.56,0.4,4.04,17.46,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,46_47,46.5,56.44804241,-3.08846927,333000,728962,1.25,0.42,6.179,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,47_48,47.5,56.44804241,-3.08846927,333000,728962,1.23,0.35,5.686,-27.02,0.39,5.55,17.59,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,48_49,48.5,56.44804241,-3.08846927,333000,728962,1.11,0.41,6.061,NA,NA,NA,NA,NA
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,49_50,49.5,56.44804241,-3.08846927,333000,728962,1,0.47,5.313,-26.72,0.41,6.45,16.58,0.06
Tay2004A,Tay Estuary,2020,Perth & Kinross,Fringing,High,50_51,50.15,56.44804241,-3.08846927,333000,728962,0.67,0.06,6.896,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,0_2,1,56.44804241,-3.08846927,333000,728962,0.64,0.14,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,2_3,2.5,56.44804241,-3.08846927,333000,728962,0.72,0.18,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,3_4,3.5,56.44804241,-3.08846927,333000,728962,0.7,0.21,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,4_5,4.5,56.44804241,-3.08846927,333000,728962,0.67,0.16,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,5_6,5.5,56.44804241,-3.08846927,333000,728962,0.71,0.21,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,6_7,6.5,56.44804241,-3.08846927,333000,728962,0.83,0.24,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,7_8,7.5,56.44804241,-3.08846927,333000,728962,0.94,0.27,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,8_9,8.5,56.44804241,-3.08846927,333000,728962,0.89,0.26,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,9_10,9.5,56.44804241,-3.08846927,333000,728962,0.81,0.26,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,10_11,10.5,56.44804241,-3.08846927,333000,728962,1.08,0.42,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,11_12,11.5,56.44804241,-3.08846927,333000,728962,1.05,0.41,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,12_13,12.5,56.44804241,-3.08846927,333000,728962,1,0.36,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,13_14,13.5,56.44804241,-3.08846927,333000,728962,1.07,0.43,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,14_15,14.5,56.44804241,-3.08846927,333000,728962,0.95,0.35,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,15_16,15.5,56.44804241,-3.08846927,333000,728962,0.98,0.39,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,16_17,16.5,56.44804241,-3.08846927,333000,728962,1.05,0.47,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,17_18,17.5,56.44804241,-3.08846927,333000,728962,0.99,0.35,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,18_19,18.5,56.44804241,-3.08846927,333000,728962,1.02,0.38,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,19_20,19.5,56.44804241,-3.08846927,333000,728962,1.02,0.36,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,20_21,20.5,56.44804241,-3.08846927,333000,728962,0.99,0.33,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,21_22,21.5,56.44804241,-3.08846927,333000,728962,1.03,0.41,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,22_23,22.5,56.44804241,-3.08846927,333000,728962,1.03,0.45,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,23_24,23.5,56.44804241,-3.08846927,333000,728962,1.44,0.66,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,24_25,24.5,56.44804241,-3.08846927,333000,728962,1.03,0.45,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,25_26,25.5,56.44804241,-3.08846927,333000,728962,1.14,0.53,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,26_27,26.5,56.44804241,-3.08846927,333000,728962,1.03,0.49,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,27_28,27.5,56.44804241,-3.08846927,333000,728962,1.05,0.47,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,28_29,28.5,56.44804241,-3.08846927,333000,728962,1.23,0.52,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,29_30,29.5,56.44804241,-3.08846927,333000,728962,1.07,0.48,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,30_31,30.5,56.44804241,-3.08846927,333000,728962,1.32,0.59,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,31_32,31.5,56.44804241,-3.08846927,333000,728962,1.32,0.61,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,32_33,32.5,56.44804241,-3.08846927,333000,728962,1.18,0.53,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,33_34,33.5,56.44804241,-3.08846927,333000,728962,1.03,0.46,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,34_35,34.5,56.44804241,-3.08846927,333000,728962,1.08,0.47,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,35-36,35.5,56.44804241,-3.08846927,333000,728962,1.02,0.48,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,36_37,36.5,56.44804241,-3.08846927,333000,728962,1.12,0.48,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,37_38,37.5,56.44804241,-3.08846927,333000,728962,0.91,0.33,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,38_39,38.5,56.44804241,-3.08846927,333000,728962,1.19,0.53,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,39_40,39.5,56.44804241,-3.08846927,333000,728962,1.1,0.51,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,40_41,40.5,56.44804241,-3.08846927,333000,728962,1.13,0.53,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,41_42,41.5,56.44804241,-3.08846927,333000,728962,0.89,0.41,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,42_43,42.5,56.44804241,-3.08846927,333000,728962,0.32,0.15,NA,NA,NA,NA,NA,NA
Tay2004B,Tay Estuary,2020,Perth & Kinross,Fringing,High,43_44,43.5,56.44804241,-3.08846927,333000,728962,0.8,0.4,NA,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,0_2,1,54.87215577,-4.42472976,244510,555737,0.36,0.13,10.725,-27.819,0.62,3.31,20.142,0.05
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,2_3,2.5,54.87215577,-4.42472976,244510,555737,1.05,0.45,7.724,-27.326,0.507,3.832,16.761,0.06
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,3_4,3.5,54.87215577,-4.42472976,244510,555737,0.99,0.44,9.61,-26.792,0.7,4.261,19.533,0.051
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,4_5,4.5,54.87215577,-4.42472976,244510,555737,1.05,0.55,5.497,-27.07,0.395,4.937,25.086,0.04
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,5_6,5.5,54.87215577,-4.42472976,244510,555737,1.38,0.91,2.729,-27.748,0.128,5.129,18.187,0.055
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,6_7,6.5,54.87215577,-4.42472976,244510,555737,1.39,0.97,1.64,-26.74,0.076,5.412,19.971,0.05
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,7_8,7.5,54.87215577,-4.42472976,244510,555737,1.18,0.63,6.214,-27.352,0.318,4.907,18.354,0.054
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,8_9,8.5,54.87215577,-4.42472976,244510,555737,1.27,0.68,4.688,-27.21,0.277,4.977,17.179,0.058
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,9_10,9.5,54.87215577,-4.42472976,244510,555737,1.02,0.57,4.44,-27.565,0.293,4.538,16.277,0.061
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,10_11,10.5,54.87215577,-4.42472976,244510,555737,1.48,0.83,4.766,-28.271,0.338,4.703,17,0.059
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,11_12,11.5,54.87215577,-4.42472976,244510,555737,1.25,0.66,4.605,-27.511,0.372,5.194,15.847,0.063
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,12_13,12.5,54.87215577,-4.42472976,244510,555737,1.1,0.66,3.993,-27.296,0.259,3.455,16.522,0.061
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,13_14,13.5,54.87215577,-4.42472976,244510,555737,1.35,0.81,4.916,-27.407,0.307,5.187,17.613,0.057
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,14_15,14.5,54.87215577,-4.42472976,244510,555737,1.53,1.02,3.11,-27.142,0.19,5.328,15.107,0.066
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,15_16,15.5,54.87215577,-4.42472976,244510,555737,1.53,0.99,3.178,-27.207,0.234,5.162,15.717,0.064
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,16_17,16.5,54.87215577,-4.42472976,244510,555737,1.51,1.03,2.497,-26.492,0.153,5.368,17.505,0.057
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,17_18,17.5,54.87215577,-4.42472976,244510,555737,1.57,1.17,1.532,-26.661,0.067,5.315,17.574,0.057
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,18_19,18.5,54.87215577,-4.42472976,244510,555737,1.63,1.11,2.85,-26.584,0.174,5.727,14.744,0.068
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,19_20,19.5,54.87215577,-4.42472976,244510,555737,1.03,0.67,3.281,-26.818,0.236,5.788,14.268,0.07
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,20_21,20.5,54.87215577,-4.42472976,244510,555737,1.13,0.74,3.036,-26.663,0.2,4.95,17.02,0.059
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,21_22,21.5,54.87215577,-4.42472976,244510,555737,1.18,0.83,2.18,-26.646,0.134,5.529,16.088,0.062
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,22_23,22.5,54.87215577,-4.42472976,244510,555737,1.66,1.2,2.348,-26.313,0.111,4.568,14.999,0.067
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,23_24,23.5,54.87215577,-4.42472976,244510,555737,1.37,0.98,2.44,-27.282,0.133,6.147,15.49,0.065
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,24_25,24.5,54.87215577,-4.42472976,244510,555737,1.19,0.73,3.853,-27.588,0.285,5.112,15.942,0.063
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,25_26,25.5,54.87215577,-4.42472976,244510,555737,1.49,1.06,2.772,-26.575,0.194,5.65,14.343,0.07
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,26_27,26.5,54.87215577,-4.42472976,244510,555737,1.56,1.16,3.545,-26.384,0.301,4.957,15.969,0.063
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,27_28,27.5,54.87215577,-4.42472976,244510,555737,1.34,0.98,1.905,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,28_29,28.5,54.87215577,-4.42472976,244510,555737,1.17,0.78,3.055,-26.799,0.187,5.946,14.953,0.067
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,29_30,29.5,54.87215577,-4.42472976,244510,555737,1.15,0.76,3.217,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,30_31,30.5,54.87215577,-4.42472976,244510,555737,1.54,1.09,2.314,-25.75,0.166,6.164,14.298,0.07
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,31_32,31.5,54.87215577,-4.42472976,244510,555737,1.36,0.83,2.579,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,32_33,32.5,54.87215577,-4.42472976,244510,555737,1.4,0.94,2.424,-25.854,0.16,6.578,15.38,0.065
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,33_34,33.5,54.87215577,-4.42472976,244510,555737,1.54,1.02,2.621,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,34_35,34.5,54.87215577,-4.42472976,244510,555737,1.4,1.02,1.721,-26.461,0.089,5.609,15.757,0.063
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,35-36,35.5,54.87215577,-4.42472976,244510,555737,1.23,0.81,2.551,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,36_37,36.5,54.87215577,-4.42472976,244510,555737,1.26,0.79,3.419,-26.38,0.225,5.699,14.991,0.067
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,37_38,37.5,54.87215577,-4.42472976,244510,555737,1.35,0.89,2.441,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,38_39,38.5,54.87215577,-4.42472976,244510,555737,1.3,0.86,2.644,-25.951,0.181,6.633,15.009,0.067
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,39_40,39.5,54.87215577,-4.42472976,244510,555737,1.06,0.72,1.989,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,40_41,40.5,54.87215577,-4.42472976,244510,555737,1.53,1.09,1.449,-25.715,0.117,5.911,15.864,0.063
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,41_42,41.5,54.87215577,-4.42472976,244510,555737,1.16,0.83,1.777,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,42_43,42.5,54.87215577,-4.42472976,244510,555737,1.28,0.87,2.383,-25.462,0.163,6.078,15.798,0.063
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,43_44,43.5,54.87215577,-4.42472976,244510,555737,1.3,0.9,2.179,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,44_45,44.5,54.87215577,-4.42472976,244510,555737,0.93,0.65,2.16,-25.531,0.123,6.198,15.295,0.065
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,45_46,45.5,54.87215577,-4.42472976,244510,555737,1.02,0.73,1.953,NA,NA,NA,NA,NA
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,46_47,46.5,54.87215577,-4.42472976,244510,555737,0.91,0.64,2.467,-25.579,0.151,5.653,17.261,0.058
Wig2003A,Wigtown,2020,Dumfries & Galloway,Estuarine,Low-Mid,47_48,47.5,54.87215577,-4.42472976,244510,555737,0.73,0.52,2.267,NA,NA,NA,NA,NA
