study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_moisture,total_phosphorus,total_inorganic_phosphorus,total_organic_phosphorus,total_carbon,total_nitrogen,Al,Ca,Fe,Mg,depth_interval_notes
White_and_Spera_2024,Davis_Pond,Davis_Pond_145,10,20,0.34636296498806574,0.26890756302520086,0.709266573878363,717.46498599439906,260.22222222222172,457.24276377217734,125.69000000000001,32.31,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_146,0,10,0.05,0.6640999999999999,0.9443762968470536,639.22,137.77000000000001,501.45,345.5,21.68,12.479856321839119,9.0727442528735889,9.3423563218391088,2.6528017241379387,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_146,10,20,0.28321996925700882,0.17816091954022353,0.76264605227025106,325.4166666666676,182.29662698412713,143.12003968254047,83.789999999999992,38.5,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_147,0,10,0.36,0.12,0.68990837889685797,912.8,657.56,255.24,43.85,3.86,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_147,10,20,0.5511251361671673,0.08360128617363284,0.55552002847109661,693.9549839228298,589.33333333333212,104.62165058949768,17.93,34.06,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_148,0,10,0.61,0.08699999999999998,0.53822906640015578,880.65,755.52,125.13,25.62,2.74,32.029166666666718,5.9468194444444542,28.828472222222267,4.3708750000000069,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_148,10,20,0.74649826642482875,0.06111111111110694,0.45663959950372346,688.72222222222331,592.18556701030786,96.536655211915445,23.410000000000004,26.53,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_149,0,10,0.09,0.44439999999999996,0.91174606529561708,887.38,229.67,657.71,214.41,16.28,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_149,10,20,0.88046056220545055,0.07123287671231879,0.41518714383514266,389.06849315068655,372.00787401574775,17.060619134938804,166.89,21.95,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_150,0,10,0.2,0.2186,0.82089809956669746,642.85,11.76,631.09,105.65,8.35,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_150,10,20,0.61212065044865527,0.08579881656805646,0.54619340806698224,797.33727810649816,494.18085106382972,303.15642704266844,237.54999999999998,14.65,NA,NA,NA,NA,NA
