Core ID,Collection Date,Latitude,Longitude,"Depth from sediment surface, interval mean (cm)","Elevation relative to NAVD88, interval mean (cm)",Dry bulk density (g/cm3),210-Lead total (dpm/g),210-Lead total error (dpm/g),226-Radium (dpm/g),226-Radium error (dpm/g),210-Lead excess (dpm/g),210-Lead excess error (dpm/g),137-Cesium (dpm/g),137-Cesium error (dpm/g),7-Beryllium (dpm/g),7-Beryllim error (dpm/g),weight percent Carbon,weight percent Nitrogen,Carbon 13/12 ratio,Nitrogen 15/14 ratio,Sediment age (years),Sediment age error (years),Vertical accretion rate (mm/y),Mass accumulation rate (g/m2/y),Carbon accumulation rate (gC/m2/y)
GPB,41806,41.55655,-70.58011,16.5,-2.5,0.162849873,2.922993283,0.277099763,1.165145528,0.123738455,1.757847755,0.303472378,0.793136395,0.077727367,0,0,-99999,-99999,-99999,-99999,66.219147,5.167793594,3.727313863,492.0181668,-99999
GPB,41806,41.55655,-70.58011,17.5,-3.5,0.167430025,2.639493416,0.326241386,0.351490788,0.101053602,2.288002628,0.341533706,0,0,0,0,20.32944849,1.129828599,-14.8006472,2.730885513,70.2754509,5.8527582,2.465298522,340.4850254,103.815793
GPB,41806,41.55655,-70.58011,18.5,-4.5,0.160050891,3.227493977,0.314680663,1.141690613,0.131979435,2.085803364,0.341236708,0,0,0,0,-99999,-99999,-99999,-99999,74.37356583,6.520455668,2.440146305,328.9631545,-99999
GPB,41806,41.55655,-70.58011,19.5,-5.5,0.182442748,2.677346773,0.419272505,0.8,0.2,1.877346773,0.46,0,0,0,0,19.68001,1.129630782,-14.54117292,2.131777622,79.10940796,7.542138795,2.111556873,318.5957922,74.60899312
GPB,41806,41.55655,-70.58011,20.5,-6.5,0.151145038,3.222273969,0.34284995,0.387953821,0.10307933,2.834320148,0.358010386,0,0,0,0,-99999,-99999,-99999,-99999,85.8770685,9.289482525,1.477615484,176.5872146,-99999
GPB,41806,41.55655,-70.58011,21.5,-7.5,0.115012723,2.037343116,0.323326352,0.8,0.2,1.237343116,0.38,0,0,0,0,-99999,-99999,-99999,-99999,88.44040177,9.798162112,3.901170439,349.2481067,-99999
GPB,41806,41.55655,-70.58011,22.5,-8.5,0.148091603,2.081500521,0.365719641,0.640083671,0.119247588,1.44141685,0.384669785,0,0,0,0,-99999,-99999,-99999,-99999,92.67751172,10.8107279,2.360099246,269.8049689,-99999
GPB,41806,41.55655,-70.58011,23.5,-9.5,0.152417303,1.515423587,0.336272494,0.52166911,0.108820176,0.993754477,0.35344168,0,0,0,0,26.76751295,1.340463,-13.52754573,1.364803809,96.02596548,10.46713437,2.986453068,347.6553085,107.3794014
GPB,41806,41.55655,-70.58011,24.5,-10.5,0.08956743,2.275815638,0.789708026,0.8,0.2,1.475815638,0.789708026,0,0,0,0,-99999,-99999,-99999,-99999,100.8769795,11.44755574,2.061424656,206.1424656,-99999
GPB,41806,41.55655,-70.58011,25.5,-11.5,0.125445293,2.64951954,0.564612614,0.620690843,0.1694486,2.028828697,0.589491503,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,26.5,-12.5,0.133333333,2.177885324,0.328642895,0.583171278,0.092957502,1.594714046,0.341536601,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,27.5,-13.5,0.117048346,2.294066883,0.355580367,1.181659407,0.136481661,1.112407476,0.380873524,0,0,0,0,21.82978135,1.223359054,-13.88802059,0.893686532,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,28.5,-14.5,0.11475827,2.464036855,0.516215721,0.769708865,0.139856101,1.694327991,0.534825579,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,29.5,-15.5,0.126717557,1.927681832,0.508329699,1.00157661,0.184390254,0.926105222,0.540739169,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,31,-17,0.152101911,0.977729963,0.105008198,0.368985438,0.039296949,0.608744525,0.112120345,0,0,0,0,25.98555557,1.217396793,-13.32022983,0.168732018,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,33,-19,0.10955414,1.070651492,0.187792272,0.269587083,0.078072419,0.801064409,0.20337463,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,35,-21,0.122165605,0.829259228,0.138569217,0.482126642,0.068461983,0.347132586,0.154558957,0,0,0,0,25.10045684,1.194861,-13.28033926,0.726110542,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,37,-23,0.133757962,0.525494377,0.122492739,0.357635776,0.05078428,0.167858601,0.132602844,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,39,-25,0.138471338,0.460785375,0.112569867,0.453326688,0.050817922,0.007458688,0.123508851,0,0,0,0,22.07640983,1.335146702,-13.66518637,0.99464966,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,41,-27,0.144585987,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,43,-29,0.125732484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,23.27241982,1.450927835,-13.76786893,1.030666362,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,45,-31,0.153375796,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,47,-33,0.151847134,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,20.46464369,1.466498948,-13.22322425,1.007494319,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,49,-35,0.158471338,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,51,-37,0.168917197,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18.08251903,1.140217686,-13.25525698,1.426337372,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,53,-39,0.132101911,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,55,-41,0.125350318,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,27.50009433,1.494969994,-13.22445486,1.064439618,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,57,-43,0.128152866,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,59,-45,0.144968153,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,18.64217848,0.993494558,-14.83265679,0.973594225,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,61,-47,0.344968153,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,63,-49,0.431464968,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,8.381964233,0.446102463,-17.00105712,2.098714524,-99999,-99999,-99999,-99999,-99999
GPB,41806,41.55655,-70.58011,65.25,-51.25,0.67044586,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,0,16,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,0.5,15.5,0.070483461,11.99705784,0.882983457,0.438186049,0.191049117,11.55887179,0.903415492,0,0,2.369345479,0.979250486,-99999,-99999,-99999,-99999,1.113101962,0.162725915,8.983902946,898.3902946,-99999
GPC,41806,41.556,-70.57988,1.5,14.5,0.065648855,15.06589185,1.09077057,0.137627844,0.318099235,14.92826401,1.136207534,0.147391543,0.15284503,0,0,25.86192042,2.118428577,-16.05591546,3.603764177,2.610239035,0.161282704,6.67941512,667.941512,137.6852949
GPC,41806,41.556,-70.57988,2.5,13.5,0.113231552,18.29840866,0.644103985,0.66195835,0.17753723,17.63645031,0.668123799,0,0,0,0,-99999,-99999,-99999,-99999,4.162358267,0.197470782,6.442804004,539.1635703,-99999
GPC,41806,41.556,-70.57988,3.5,12.5,0.175572519,25.87560344,1.102300707,0.423474363,0.360291988,25.45212908,1.159688391,0,0,0,0,29.03983249,1.525270562,-14.63840027,2.986232747,8.277116656,0.260122584,2.43027635,342.2497651,185.8033851
GPC,41806,41.556,-70.57988,4.5,11.5,0.181933842,10.49470023,0.525784482,0.350526414,0.155213096,10.14417382,0.548215675,0,0,0,0,-99999,-99999,-99999,-99999,10.20304265,0.275246224,5.192307501,781.2170698,-99999
GPC,41806,41.556,-70.57988,5.5,10.5,0.166157761,14.73529116,0.590885175,0.852708326,0.178983478,13.88258283,0.617398069,0.134208412,0.103743103,0,0,27.62382124,1.798209204,-15.41106577,2.912592368,12.64821144,0.331312052,4.089697217,533.3358362,222.8439646
GPC,41806,41.556,-70.57988,6.5,9.5,0.146564885,11.2299235,0.808554492,0.8,0.2,10.4299235,0.83,0,0,0,0,-99999,-99999,-99999,-99999,14.39027,0.370641223,5.740335183,665.004179,-99999
GPC,41806,41.556,-70.57988,7.5,8.5,0.171501272,9.449294455,0.534830066,0.444645761,0.148378291,9.004648694,0.555030915,0.022703866,0.084814831,0,0,27.65293704,1.602359892,-15.19799792,2.938827546,16.3118812,0.415220125,5.203966338,727.5731418,240.3413888
GPC,41806,41.556,-70.57988,8.5,7.5,0.126463104,12.83650031,0.507041762,0.508631663,0.11261105,12.32786865,0.519396378,0,0,0,0,-99999,-99999,-99999,-99999,18.27536368,0.467464845,5.092991704,500.2503726,-99999
GPC,41806,41.556,-70.57988,9.5,6.5,0.127989822,12.21544748,0.493504078,0.468161504,0.092742794,11.74728597,0.502142909,0,0,0,0,25.87842304,1.557081601,-15.38998236,2.803199701,20.35260387,0.529656512,4.814079778,492.9725277,162.8817189
GPC,41806,41.556,-70.57988,10.5,5.5,0.128753181,13.95143405,0.517598203,0.590284357,0.112980426,13.36114969,0.529785312,0,0,0,0,-99999,-99999,-99999,-99999,22.90622851,0.611707681,3.91600231,403.3122286,-99999
GPC,41806,41.556,-70.57988,11.5,4.5,0.146819338,11.93737365,0.537181814,0.8,0.2,11.13737365,0.57,0,0,0,0,24.00896213,1.610177945,-15.41478607,2.89409673,25.52206306,0.701068656,3.82287176,446.4289701,127.8406182
GPC,41806,41.556,-70.57988,12.5,3.5,0.127226463,11.70609131,0.532627155,0.581394148,0.116918363,11.12469717,0.54530871,0,0,0,0,-99999,-99999,-99999,-99999,27.93974621,0.786250203,4.136191284,413.2310925,-99999
GPC,41806,41.556,-70.57988,13.5,2.5,0.188040712,11.29935147,0.550278416,0.8,0.2,10.49935147,0.59,0,0,0,0,24.06517648,1.388020072,-14.90326544,2.751367102,31.70799587,0.937401212,2.653751986,397.7738499,128.6221433
GPC,41806,41.556,-70.57988,14.5,1.5,0.139694656,11.88677366,0.639508423,0.8,0.2,11.08677366,0.67,0,0,0,0,-99999,-99999,-99999,-99999,34.96864439,1.078786421,3.066874556,337.5994757,-99999
GPC,41806,41.556,-70.57988,15.5,0.5,0.118575064,9.427805374,0.626006277,0.8,0.2,8.627805374,0.66,0,0,0,0,26.45727347,1.927409007,-14.96259558,3.499699818,37.32613352,1.184876383,4.241801106,397.4000611,124.6921339
GPC,41806,41.556,-70.57988,16.5,-0.5,0.162086514,8.692563945,0.446797787,0.511534413,0.095401168,8.181029532,0.456869396,0.662929222,0.077496426,0,0,-99999,-99999,-99999,-99999,40.68236183,1.353440077,2.979535083,383.5168692,-99999
GPC,41806,41.556,-70.57988,17.5,-1.5,0.151908397,9.33392503,0.530166942,0.878470197,0.116924383,8.455454833,0.542907264,1.201835756,0.103838609,0,0,25.7755245,1.631817811,-14.5663753,3.401365758,44.29091485,1.553580392,2.771193873,332.9589406,116.2076742
GPC,41806,41.556,-70.57988,18.5,-2.5,0.154452926,10.25435,0.43888618,0.594932777,0.09965124,9.659417226,0.450057162,2.95735131,0.128940517,0,0,-99999,-99999,-99999,-99999,49.26006272,1.867921591,2.012417471,255.1404658,-99999
GPC,41806,41.556,-70.57988,19.5,-3.5,0.195419847,7.355380468,0.395719469,1.027456742,0.112403768,6.327923726,0.411373924,1.495946203,0.100677179,0,0,19.93670766,1.317777646,-14.94766783,3.282171106,54.36038933,2.242397667,1.96065875,332.9682069,84.89549776
GPC,41806,41.556,-70.57988,20.5,-4.5,0.233842239,6.305994515,0.278094358,0.945938676,0.083526385,5.36005584,0.290367231,1.139832672,0.062690797,0,0,-99999,-99999,-99999,-99999,60.50760871,2.771375006,1.626751769,330.1001247,-99999
GPC,41806,41.556,-70.57988,21.5,-5.5,0.217557252,6.284126927,0.358195235,0.611168645,0.088008285,5.672958282,0.368848593,0.249291791,0.055317848,0,0,-99999,-99999,-99999,-99999,67.94143933,3.567457893,1.345201488,252.6255138,-99999
GPC,41806,41.556,-70.57988,22.5,-6.5,0.218575064,4.591484618,0.285590343,1.066604099,0.092794557,3.524880519,0.300287652,0.196622261,0.039521074,0,0,-99999,-99999,-99999,-99999,73.56846831,4.29183928,1.777136749,331.4450407,-99999
GPC,41806,41.556,-70.57988,23.5,-7.5,0.171755725,4.134470403,0.301816339,0.556939845,0.075855207,3.577530558,0.311202691,0,0,0,0,24.38523886,1.508814212,-15.47696016,1.872339779,78.60067478,5.052055456,1.987199864,276.5565768,89.46024115
GPC,41806,41.556,-70.57988,24.5,-8.5,0.167684478,4.316458778,0.267620444,0.8,0.2,3.516458778,0.3,0,0,0,0,-99999,-99999,-99999,-99999,84.09986589,6.027126427,1.818449259,238.8554353,-99999
GPC,41806,41.556,-70.57988,25.5,-9.5,0.102290076,4.493379058,0.387778613,0.557006102,0.12326545,3.936372957,0.406898788,0,0,0,0,-99999,-99999,-99999,-99999,88.340892,6.855231424,2.357919933,183.2594826,-99999
GPC,41806,41.556,-70.57988,26.5,-10.5,0.137150127,4.468955416,0.402205987,0.8,0.2,3.668955416,0.45,0,0,0,0,-99999,-99999,-99999,-99999,94.48877061,8.305178284,1.626577334,167.3856825,-99999
GPC,41806,41.556,-70.57988,27.5,-11.5,0.130534351,5.283181111,0.381445676,0.615147796,0.103898463,4.668033315,0.395342503,0,0,0,0,28.07928487,1.566457235,-15.71442914,1.032086653,103.8081163,11.04427227,1.073036705,103.6090902,50.66320961
GPC,41806,41.556,-70.57988,28.5,-12.5,0.115521628,4.463576648,0.536521913,0.702732508,0.170201813,3.760844141,0.562871584,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,29.5,-13.5,0.105597964,3.988839239,0.597129234,1.968207413,0.221620155,2.020631826,0.636929207,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,31,-15,0.118089172,1.221295831,0.228992968,0.290891266,0.095994118,0.930404565,0.248299517,0,0,0,0,28.14392792,1.484232385,-14.50791594,0.116444228,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,33,-17,0.103312102,0.906223688,0.244136662,0.310471132,0.090036628,0.595752556,0.260210115,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,35,-19,0.120636943,1.076189455,0.169930315,0.510055162,0.066154155,0.566134293,0.182353185,0,0,0,0,26.04466537,1.882587747,-17.12995911,1.508068886,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,37,-21,0.142929936,1.589404101,0.224105978,0.520091711,0.083214674,1.06931239,0.239056837,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,39,-23,0.185987261,0.757941395,0.134458803,0.545014483,0.054446947,0.212926912,0.145064261,0,0,0,0,23.94480424,1.704807775,-17.32595707,2.247576718,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,41,-25,0.312356688,0.768904802,0.101956777,0.548118501,0.040451145,0.220786301,0.109688101,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,43,-27,0.405859873,0.56352939,0.079063173,0.500601364,0.030486623,0.062928026,0.084737356,0,0,0,0,13.81338164,0.764933585,-18.99279146,2.082679217,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,45,-29,0.755796178,0.617409024,0.070755074,0.633178434,0.022857741,-0.01576941,0.074355611,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,47,-31,0.763184713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,10.68565077,0.532498064,-19.79732795,2.832944213,-99999,-99999,-99999,-99999,-99999
GPC,41806,41.556,-70.57988,49,-33,0.654140127,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,0,13,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,0.5,12.5,0.166157761,17.49631986,0.393667197,0.337333084,0.060112756,17.15898678,0.398230342,0,0,1.197335535,0.424814648,-99999,-99999,-99999,-99999,2.737603636,0.178838263,3.652829748,606.9460116,-99999
HBA,41821,41.5752,-70.50214,1.5,11.5,0.144529262,20.99585432,0.453510453,0.273510147,0.056452494,20.72234417,0.45701052,0,0,0,0,25.54326286,1.859869949,-15.68397122,3.479410244,5.889216504,0.224893792,3.172978541,458.5882472,135.4233589
HBA,41821,41.5752,-70.50214,2.5,10.5,0.124427481,18.87211619,0.785080034,0.5,0.1,18.37211619,0.785080034,0,0,0,0,-99999,-99999,-99999,-99999,8.521779416,0.282027555,3.798579685,472.6477013,-99999
HBA,41821,41.5752,-70.50214,3.5,9.5,0.230025445,16.39250391,0.447515357,0.366139305,0.088971851,16.02636461,0.456274024,0,0,0,0,28.16621595,1.88818614,-16.09417981,2.9262136,12.18505134,0.383964526,2.729800084,491.3640152,162.9417926
HBA,41821,41.5752,-70.50214,4.5,8.5,0.183715013,18.07937077,0.560460494,0.477600268,0.114194224,17.6017705,0.571975774,0.211979482,0.050663096,0,0,-99999,-99999,-99999,-99999,16.85907965,0.534187039,2.139482119,393.0549847,-99999
HBA,41821,41.5752,-70.50214,5.5,7.5,0.211195929,17.19255844,0.45904131,0.627738066,0.086878948,16.56482038,0.467190407,0,0,0,0,26.03033412,1.863783405,-16.00811536,2.597461754,21.86955208,0.723182051,1.995819783,359.247561,106.2737827
HBA,41821,41.5752,-70.50214,6.5,6.5,0.187277354,14.69694686,0.498226499,0.662272514,0.103778103,14.03467435,0.508919973,0.312431815,0.065048304,0,0,-99999,-99999,-99999,-99999,27.0450836,0.954660587,1.932168697,361.8514405,-99999
HBA,41821,41.5752,-70.50214,7.5,5.5,0.170992366,11.36783218,0.544519162,0.990799141,0.167048735,10.37703304,0.56956685,0,0,0,0,26.61847193,1.911286474,-15.14542274,2.421271432,31.07948271,1.158846465,2.47868387,423.8360206,105.1612586
HBA,41821,41.5752,-70.50214,8.5,4.5,0.192875318,10.50021834,0.46935976,0.655941411,0.09583304,9.844276928,0.479043376,0.566368921,0.0721554,0,0,-99999,-99999,-99999,-99999,36.04419684,1.454290219,2.014214664,388.492294,-99999
HBA,41821,41.5752,-70.50214,9.5,3.5,0.294147583,7.073192015,0.287878915,0.564755655,0.06839191,6.508436359,0.295891404,1.598265884,0.070803179,0,0,25.88987939,1.947862512,-14.79817727,2.820055623,39.54054172,1.686150685,2.860129753,514.8233555,153.6510851
HBA,41821,41.5752,-70.50214,10.5,2.5,0.187277354,6.331778421,0.304558542,0.496150458,0.083899042,5.835627963,0.315903395,0.763508148,0.077419726,0,0,-99999,-99999,-99999,-99999,43.18564237,1.955499518,2.743408468,513.7782779,-99999
HBA,41821,41.5752,-70.50214,11.5,1.5,0.188804071,4.644244307,0.326954799,0.547615255,0.07359949,4.096629052,0.335136279,0.605156858,0.0648123,0,0,23.55650606,1.646800885,-14.49506467,2.694608677,46.04072558,2.183140298,3.502524883,661.2909575,138.3343754
HBA,41821,41.5752,-70.50214,12.5,0.5,0.2043257,4.73674193,0.333940306,0.22922013,0.087103649,4.5075218,0.345113277,0,0,0,0,-99999,-99999,-99999,-99999,49.33632391,2.473161674,3.034350371,546.1830668,-99999
HBA,41821,41.5752,-70.50214,13.5,-0.5,0.264122137,7.064269538,0.291047905,0.691759433,0.066270554,6.372510105,0.298497352,0.183626575,0.035384841,0,0,25.21870325,1.540544045,-14.76195725,2.187327159,54.66095926,3.013867918,1.878062881,338.0513185,145.0837901
HBA,41821,41.5752,-70.50214,14.5,-1.5,0.165648855,8.287658552,0.36382821,0.494641805,0.079192153,7.793016746,0.372347101,0,0,0,0,-99999,-99999,-99999,-99999,61.94603012,3.907496667,1.372670244,227.3812541,-99999
HBA,41821,41.5752,-70.50214,15.5,-2.5,0.233842239,6.303476232,0.346060845,0.48375761,0.065113774,5.819718622,0.352133373,0,0,0,0,24.06965213,1.44992837,-15.02051729,1.848145017,71.984565,5.530331309,0.996161304,232.94459,56.94441067
HBA,41821,41.5752,-70.50214,16.5,-3.5,0.167938931,4.975745714,0.398059657,0.8,0.1,4.175745714,0.41,0,0,0,0,-99999,-99999,-99999,-99999,78.71588159,6.907492211,1.485593474,249.4889804,-99999
HBA,41821,41.5752,-70.50214,17.5,-4.5,0.181933842,2.833645701,0.292998966,0.548979425,0.083609566,2.284666276,0.304694853,0,0,0,0,25.0848222,1.563969967,-14.95247566,1.613265831,83.49298693,8.060459629,2.093317879,380.8453647,71.72970855
HBA,41821,41.5752,-70.50214,18.5,-5.5,0.137659033,2.121830757,0.258226803,0.483034517,0.078348199,1.638796239,0.269850926,0,0,0,0,-99999,-99999,-99999,-99999,86.41773292,8.830808616,3.419100334,470.6700459,-99999
HBA,41821,41.5752,-70.50214,19.5,-6.5,0.15394402,1.83972421,0.218743209,0.336038805,0.072685193,1.503685405,0.230503207,0,0,0,0,28.52941778,1.528135315,-14.21329792,0.850809147,89.72426095,9.786528647,3.024320345,465.5760328,134.0113158
HBA,41821,41.5752,-70.50214,20.5,-7.5,0.123664122,1.375205994,0.218795274,0.301034077,0.086758021,1.074171917,0.23536849,0,0,0,0,-99999,-99999,-99999,-99999,91.78773395,10.373916,4.846198624,599.3008985,-99999
HBA,41821,41.5752,-70.50214,21.5,-8.5,0.118829517,1.1722331,0.220965939,0.35,0.1,0.8222331,0.24,0,0,0,0,-99999,-99999,-99999,-99999,93.830095,11.01213559,4.896293924,734.4440886,-99999
HBA,41821,41.5752,-70.50214,22.5,-9.5,0.178625954,1.546116463,0.194037616,0.287630139,0.068110817,1.258486324,0.205644547,0,0,0,0,-99999,-99999,-99999,-99999,97.92373821,12.44641764,2.442811813,436.349591,-99999
HBA,41821,41.5752,-70.50214,23.5,-10.5,0.140203562,2.247085954,0.35841021,0.35,0.1,1.897085954,0.37,0,0,0,0,25.29650099,1.023604588,-14.08718452,0.146269506,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,24.5,-11.5,0.135368957,1.356081225,0.268910907,0.440876655,0.108543832,0.91520457,0.289991102,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,25.5,-12.5,0.150890585,1.458164825,0.259553339,0.609317033,0.09371296,0.848847792,0.275952993,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,26.5,-13.5,0.15216285,1,0.2615,0.48346691,0.087845938,0.51653309,0.27586076,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,27.5,-14.5,0.109160305,1.32117585,0.33861737,0.644710123,0.126814481,0.676465727,0.361584895,0,0,0,0,25.12662665,1.183388955,-14.86759543,0.011533122,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,28.5,-15.5,0.136895674,1.469954895,0.315158329,0.646229335,0.14275206,0.82372556,0.345981102,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,29.5,-16.5,0.114249364,1.045584097,0.27812537,0.627573444,0.118548624,0.418010653,0.302336729,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,31,-18,0.344783715,0.730583434,0.119815683,0.546011304,0.063446514,0.18457213,0.135577498,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,33,-20,0.328244275,0.800153778,0.223963042,0.396407479,0.069767716,0.403746299,0.2345783,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,35,-22,0.286513995,0.963602592,0.179326442,0.378162026,0.066102722,0.585440565,0.191121801,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,37,-24,0.244529262,0.706491853,0.187502938,0.45177797,0.063023027,0.254713884,0.197811156,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,39,-26,0.228753181,-99999,-99999,0.35,0.1,0.2,0.15,0,0,0,0,21.02271454,1.029123328,-14.40767929,0.136722487,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,41,-28,0.221882952,0.734012142,0.157445604,0.345197455,0.067900339,0.388814687,0.171463041,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,43,-30,0.269211196,0.472127019,0.152685878,0.288529251,0.063649553,0.183597768,0.16542141,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,45,-32,0.360559796,0.470188849,0.15897085,0.332223719,0.065879964,0.137965129,0.172081088,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,47,-34,0.384478372,0.754148066,0.154449524,0.398982404,0.056176723,0.355165662,0.164348653,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,49,-36,0.110828025,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,15.2447649,0.915791022,-13.51603939,1.558746571,-99999,-99999,-99999,-99999,-99999
HBA,41821,41.5752,-70.50214,59,-46,0.091719745,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,30.4161093,1.771456714,-14.22200722,0.370608203,-99999,-99999,-99999,-99999,-99999
