study_id,site_id,state,watershed,site_description,site_latitude_max,site_latitude_min,site_longitude_max,site_longitude_min,salinity_class,vegetation_class,vegetation_method,inundation_class
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Osland_et_al_2016,Weeks_Bay,Alabama,Mobile Bay,NA,30.443171271999997,30.376521448000002,-87.81125599699999,-87.84718823300001,NA,NA,NA,NA
Otero_et_al_2009,"Pai Matos Island,Canan̩ia, State of Ṣo Paulo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otero_et_al_2009,"Pai Matos Island,Canan̩ia, State of Ṣo Paulo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otero_et_al_2009,"Pai Matos Island,Canan̩ia, State of Ṣo Paulo",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Owers_et_al_2016,"Currambene Creek, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Owers_et_al_2016,"Currambene Creek, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Owers_et_al_2016,"Currambene Creek, NSW",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pastore_et_al_2017,G-CREW,Maryland,Severn,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Paula_et_al_2001,Inhaca_Island,International,International,NA,-26.02484,-26.06996,33.00546,31.970340000000004,NA,seagrass,NA,NA
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penha-Lopes_et_al_2009,Inhaca Island,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phang_et_al_2016,Chek Jawa,International,International,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0128,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0128,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0128,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0128,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0135,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0135,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0135,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0135,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0147,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0147,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0147,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0147,Louisiana,Eastern Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0164,Louisiana,East Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0164,Louisiana,East Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0164,Louisiana,East Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0164,Louisiana,East Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0294,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0294,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0294,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0294,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0312,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0312,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0312,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0312,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0326,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0326,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0326,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0326,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0326,Louisiana,West Central Louisiana Coastal,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0610,Louisiana,Mermentau,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0610,Louisiana,Mermentau,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0610,Louisiana,Mermentau,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0610,Louisiana,Mermentau,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0651,Louisiana,Lower Calcasieu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0651,Louisiana,Lower Calcasieu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0651,Louisiana,Lower Calcasieu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0651,Louisiana,Lower Calcasieu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0669,Louisiana,Sabine Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0669,Louisiana,Sabine Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0672,Louisiana,Lower Calcasieu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0672,Louisiana,Lower Calcasieu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0672,Louisiana,Lower Calcasieu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS0672,Louisiana,Lower Calcasieu,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS2156,Louisiana,Sabine Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,CRMS2156,Louisiana,Sabine Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
Povidisa_and_Delefosse_unpublished,Thailand,International,International,NA,7.50765,7.50765,99.3033,99.3033,NA,seagrass,NA,NA
