"","study_id","site_id","core_id","method_id","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","cs137_activity","cs137_activity_se","cs137_unit","total_pb210_activity","total_pb210_activity_se","pb210_unit","ra226_activity","ra226_activity_se","ra226_unit"
"688","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",32,34,NA,NA,0.0326095109510952,0.154278004641158,0.0271066454154514,"DPM/g",1.13324370344881,0.0668269655165656,"DPM/g",1.33722629738183,0.773595300830642,"DPM/g"
"689","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",34,36,NA,NA,0.0337960054073609,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"690","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",36,38,NA,NA,0.0388461760795422,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"691","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",38,40,NA,NA,0.0277487408533686,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"692","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",40,42,NA,NA,0.0348888006354248,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"693","Schieder_and_Kirwan_2019","Goodwin Island","G12","push core",42,44,NA,NA,0.0286117844667977,0.712677247014228,0.0389121776869768,"DPM/g",1.05047101522841,0.0661619361963348,"DPM/g",1.16137875874861,0.691100603819665,"DPM/g"
"694","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",44,46,NA,NA,0.215230295288902,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"695","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",46,48,NA,NA,0.0290809165134531,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"696","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",48,50,NA,NA,0.0285023878836311,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"697","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",50,52,NA,NA,0.0357440863136242,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"698","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",52,54,NA,NA,0.0353269643501548,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"699","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",54,56,NA,NA,0.0480063514467184,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"700","Schieder_and_Kirwan_2019","Goodwin Island","G12","russian corer",56,58,NA,NA,0.223337640393599,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"701","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",1,2,NA,NA,0.688620988042794,0.11717257442916,0.0381765224157849,"DPM/g",28.5466471785707,0.758090866611026,"DPM/g",0.756457833555756,0.440481872130455,"DPM/g"
"702","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",2,3,NA,NA,0.608550222662049,0.219119208189198,0.0470603235281968,"DPM/g",30.0865729447847,0.736443929713852,"DPM/g",0.59955811742692,0.350258947338451,"DPM/g"
"703","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",3,4,NA,NA,0.589489056856979,0.301706075096648,0.0441381292227891,"DPM/g",31.2783206775415,0.698060952786652,"DPM/g",0.721607623771494,0.422631315884657,"DPM/g"
"704","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",4,5,NA,NA,0.542490176529236,0.493850176130552,0.0582641600215465,"DPM/g",35.433093568301,0.739210618352066,"DPM/g",0.71314186474935,0.415942557475994,"DPM/g"
"705","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",5,6,NA,NA,0.618660540731578,0.654837333668158,0.0603751498938319,"DPM/g",38.8864948714495,0.822472130870762,"DPM/g",0.823702228330537,0.478564006132847,"DPM/g"
"706","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",6,7,NA,NA,0.681615052920423,0.369708557952163,0.0504206429114549,"DPM/g",36.4673816709262,0.78178054486107,"DPM/g",0.56982716691611,0.329369379407703,"DPM/g"
"707","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",7,8,NA,NA,0.6829438437391,0.787177662288883,0.0574614889158266,"DPM/g",38.6334140775768,0.811907302765012,"DPM/g",0.353906114439638,0.215737947363202,"DPM/g"
"708","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",8,9,NA,NA,0.690919345741681,2.14744922617064,0.0871460415164103,"DPM/g",27.702177329757,0.708936653727696,"DPM/g",0.672671142508373,0.392244816756511,"DPM/g"
"709","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",9,10,NA,NA,0.676847172562571,5.4870714780069,0.120246489133583,"DPM/g",20.9434771954775,0.54392051711504,"DPM/g",0.547624331776639,0.316704870515221,"DPM/g"
"710","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",10,11,NA,NA,0.491332775115355,2.3662463232272,0.0691739283439827,"DPM/g",12.0879661856229,0.359450790816118,"DPM/g",0.490136411105169,0.285227991107889,"DPM/g"
"711","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",11,12,NA,NA,0.255709715816099,0.482552412406727,0.038277780513642,"DPM/g",9.96172512472346,0.366838641199789,"DPM/g",1.12322519533929,0.649762118736603,"DPM/g"
"712","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",12,13,NA,NA,0.217709422129312,0.334599283146517,0.0289499916981637,"DPM/g",6.11982991415009,0.232938263171435,"DPM/g",0.897474534814862,0.518340054341894,"DPM/g"
"713","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",13,14,NA,NA,0.191791102216749,0.36587205661444,0.0288724337498031,"DPM/g",6.2047138691001,0.250481924116679,"DPM/g",1.03066301831253,0.596155471380164,"DPM/g"
"714","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",14,15,NA,NA,0.150852402405382,0.361305989417345,0.030122182811665,"DPM/g",5.19264121637845,0.247221582057865,"DPM/g",1.35796200544783,0.787873928526075,"DPM/g"
"715","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",15,16,NA,NA,0.131092853466517,0.276059150002952,0.0282081180227699,"DPM/g",2.84397774309176,0.196178233202271,"DPM/g",1.1533420842337,0.667093524773502,"DPM/g"
"716","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",16,17,NA,NA,0.116477272727273,0.249613519560916,0.0263310991179508,"DPM/g",3.59140679634158,0.218546791560847,"DPM/g",1.30562531049898,0.755899125928957,"DPM/g"
"717","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",17,18,NA,NA,0.0975475662196392,0.224360755069723,0.0276221763432413,"DPM/g",2.87987120970962,0.189681198558583,"DPM/g",1.38576840478323,0.80308086080738,"DPM/g"
"718","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",18,19,NA,NA,0.0828372825377317,0.151269114710258,0.0183088674123529,"DPM/g",2.46409162338498,0.14400586275426,"DPM/g",1.13226724439275,0.654558570849102,"DPM/g"
"719","Schieder_and_Kirwan_2019","Goodwin Island","G4","russian corer",19,20,NA,NA,0.0692875845089688,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"720","Schieder_and_Kirwan_2019","Goodwin Island","G4","russian corer",20,22,NA,NA,0.0438991005084083,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"721","Schieder_and_Kirwan_2019","Goodwin Island","G4","russian corer",22,24,NA,NA,0.0243144459863573,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"722","Schieder_and_Kirwan_2019","Goodwin Island","G4","russian corer",24,26,NA,NA,0.0441249875212138,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"723","Schieder_and_Kirwan_2019","Goodwin Island","G4","push core",26,28,NA,NA,0.0291887644863485,0.752650392538238,0.030307413417268,"DPM/g",2.46365078135334,0.135050018595343,"DPM/g",1.09741289260826,0.661917561749368,"DPM/g"
"724","Schieder_and_Kirwan_2019","Goodwin Island","G4","russian corer",28,30,NA,NA,0.0293335977786592,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"725","Schieder_and_Kirwan_2019","Goodwin Island","G4","russian corer",30,32,NA,NA,0.0301216451052328,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"726","Schieder_and_Kirwan_2019","Goodwin Island","G4","russian corer",34,36,NA,NA,0.0207829960736938,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"727","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",50,52,NA,NA,NA,-0.0612213108500981,0,"DPM/g",0.377756002154369,0.0957129408308375,"DPM/g",1.63136370393372,0.942305011586888,"DPM/g"
"728","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",52,54,NA,NA,NA,-0.05759599577135,0,"DPM/g",0.336559589280523,0.0899165109570743,"DPM/g",1.5269270146005,0.883611536762474,"DPM/g"
"729","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",58,60,NA,NA,NA,-0.0560629284136693,0,"DPM/g",0.480894773666497,0.0959633458390223,"DPM/g",1.95278050371109,1.12892786068609,"DPM/g"
"730","Schieder_and_Kirwan_2019","Goodwin Island","G13","push core",62,64,NA,NA,NA,-0.0557731302706596,0,"DPM/g",0.332153149177768,0.0955336869184127,"DPM/g",2.00621019322149,1.16794871483537,"DPM/g"
"731","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",2,3,NA,NA,NA,-0.000484119016255713,0.0495205674828348,"DPM/g",7.06447433688141,0.186590158434595,"DPM/g",1.39952258807321,0.833660659297168,"DPM/g"
"732","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",6,7,NA,NA,NA,1.11838507271719,0.0818626192539189,"DPM/g",3.8883687396129,0.115077586751005,"DPM/g",1.47213486443744,0.857784386987591,"DPM/g"
"733","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",8,9,NA,NA,NA,0.536998763427993,0.0641248637142873,"DPM/g",0.96670963871872,0.121519581062612,"DPM/g",1.14955894177923,0.663736625146399,"DPM/g"
"734","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",12,13,NA,NA,NA,0.29969376614321,0.0765344554467544,"DPM/g",0.595283530945381,0.123753734855734,"DPM/g",1.28180509893872,0.742855154837322,"DPM/g"
"735","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",15,16,NA,NA,NA,0.385207787993337,0.0765386046290702,"DPM/g",1.15770994787241,1.0205863032183,"DPM/g",1.55973980162269,0.901573632961097,"DPM/g"
"736","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",18,19,NA,NA,NA,0.312915573689359,0.0695573558105094,"DPM/g",1.38745749232854,0.0917359283088503,"DPM/g",1.75976432303098,1.01875519896903,"DPM/g"
"737","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",42,44,NA,NA,NA,-0.051011537560192,0,"DPM/g",0.852160410594207,0.0633900266481718,"DPM/g",2.10505156292618,1.21573590180354,"DPM/g"
"738","Schieder_and_Kirwan_2019","Goodwin Island","G17","push core",52,54,NA,NA,NA,0.0717710979063821,0.0363120125990811,"DPM/g",0.944215368530572,0.110961613500916,"DPM/g",2.34722298815745,1.35600663980688,"DPM/g"
"739","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",2,3,NA,NA,NA,0.175676999074093,0.0740133068221056,"DPM/g",5.45623494354068,0.198095685759869,"DPM/g",1.8537508763021,1.0777388630315,"DPM/g"
"740","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",4,5,NA,NA,NA,0.159462171342398,0.0732404575854818,"DPM/g",5.67381787215034,0.162005279576322,"DPM/g",1.72409876622727,1.0005038555338,"DPM/g"
"741","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",6,7,NA,NA,NA,0.118638742985075,0.0803078840098532,"DPM/g",5.59513927743174,0.208424749620095,"DPM/g",1.76455054498602,1.02209933951589,"DPM/g"
"742","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",8,9,NA,NA,NA,0.16336817175382,0.067462847772467,"DPM/g",5.32799158830684,0.14950796764263,"DPM/g",1.64910081618203,0.952116371303256,"DPM/g"
"743","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",10,11,NA,NA,NA,0.284269025131635,0.0739398820560176,"DPM/g",4.16600136807725,0.197467932593518,"DPM/g",1.59139836156252,0.919373180594553,"DPM/g"
"744","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",12,13,NA,NA,NA,0.247256247039113,0.0817599743669156,"DPM/g",4.52277924957409,0.22141914095796,"DPM/g",1.5498205057388,0.915745536027886,"DPM/g"
"745","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",14,15,NA,NA,NA,0.134307546281285,0.0869398432493218,"DPM/g",4.17183302246101,0.14036916744451,"DPM/g",1.55497680071694,0.900711443825024,"DPM/g"
"746","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",16,17,NA,NA,NA,0.330047149410071,0.0873248092067871,"DPM/g",4.82636763238613,0.144865922384558,"DPM/g",1.72501846956601,0.996635434469324,"DPM/g"
"747","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",18,19,NA,NA,NA,0.336749827441172,0.0907823160272068,"DPM/g",4.20456878153829,0.236041551988388,"DPM/g",1.77435527666758,1.02972002823536,"DPM/g"
"748","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",20,22,NA,NA,NA,0.314252697413417,0.0775334945631198,"DPM/g",3.63396114647553,0.182468845343682,"DPM/g",1.77262178349776,1.02368807410283,"DPM/g"
"749","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",24,26,NA,NA,NA,0.931266130277188,0.0964711010053923,"DPM/g",2.7152195291827,0.206106842639424,"DPM/g",1.61034936853747,0.930912011354844,"DPM/g"
"750","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",28,30,NA,NA,NA,0.387868845010048,0.0999946163869197,"DPM/g",0.818520992804404,0.161369643366508,"DPM/g",1.69103663154208,0.977452058065475,"DPM/g"
"751","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",32,34,NA,NA,NA,0.245064488449204,0.072883398502175,"DPM/g",1.47255449494919,0.230367294945279,"DPM/g",1.83222072521604,1.05920069294873,"DPM/g"
"752","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",36,38,NA,NA,NA,0.318401816291729,0.0727114536131556,"DPM/g",0.986695534718535,0.0836710323062945,"DPM/g",1.92573778689255,1.11252874390703,"DPM/g"
"753","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",40,42,NA,NA,NA,-0.00259054765771059,0.0582351891553264,"DPM/g",0.968814682565496,0.166896560853942,"DPM/g",2.02846917920168,1.17761362654049,"DPM/g"
"754","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",44,46,NA,NA,NA,-0.0607000803591931,0,"DPM/g",0.542595263551963,0.128797941721983,"DPM/g",1.85272492684716,1.07448185067513,"DPM/g"
"755","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",72,74,NA,NA,NA,-0.0558368811488472,0,"DPM/g",0.865981304518287,0.164329678294066,"DPM/g",2.09913569502613,1.21303243511581,"DPM/g"
