study_id,core_id,date,version
CRMS_Database,CRMS0318_1,2018-11-19,0.0.0
CRMS_Database,CRMS0318_2,2018-11-19,0.0.0
CRMS_Database,CRMS0318_3,2018-11-19,0.0.0
CRMS_Database,CRMS0319_1,2018-11-19,0.0.0
CRMS_Database,CRMS0319_2,2018-11-19,0.0.0
CRMS_Database,CRMS0319_3,2018-11-19,0.0.0
CRMS_Database,CRMS0335_1,2018-11-19,0.0.0
CRMS_Database,CRMS0335_2,2018-11-19,0.0.0
CRMS_Database,CRMS0335_3,2018-11-19,0.0.0
CRMS_Database,CRMS0337_1,2018-11-19,0.0.0
CRMS_Database,CRMS0337_2,2018-11-19,0.0.0
CRMS_Database,CRMS0337_3,2018-11-19,0.0.0
CRMS_Database,CRMS0386_1,2018-11-19,0.0.0
CRMS_Database,CRMS0386_2,2018-11-19,0.0.0
CRMS_Database,CRMS0386_3,2018-11-19,0.0.0
CRMS_Database,CRMS0387_1,2018-11-19,0.0.0
CRMS_Database,CRMS0387_2,2018-11-19,0.0.0
CRMS_Database,CRMS0387_3,2018-11-19,0.0.0
CRMS_Database,CRMS0397_1,2018-11-19,0.0.0
CRMS_Database,CRMS0397_2,2018-11-19,0.0.0
CRMS_Database,CRMS0397_3,2018-11-19,0.0.0
CRMS_Database,CRMS0400_1,2018-11-19,0.0.0
CRMS_Database,CRMS0400_2,2018-11-19,0.0.0
CRMS_Database,CRMS0400_3,2018-11-19,0.0.0
CRMS_Database,CRMS0416_1,2018-11-19,0.0.0
CRMS_Database,CRMS0416_2,2018-11-19,0.0.0
CRMS_Database,CRMS0416_3,2018-11-19,0.0.0
CRMS_Database,CRMS0978_1,2018-11-19,0.0.0
CRMS_Database,CRMS0978_2,2018-11-19,0.0.0
CRMS_Database,CRMS0978_3,2018-11-19,0.0.0
CRMS_Database,CRMS2825_1,2018-11-19,0.0.0
CRMS_Database,CRMS2825_2,2018-11-19,0.0.0
CRMS_Database,CRMS2825_3,2018-11-19,0.0.0
CRMS_Database,CRMS6303_1,2018-11-19,0.0.0
CRMS_Database,CRMS6303_2,2018-11-19,0.0.0
CRMS_Database,CRMS6303_3,2018-11-19,0.0.0
CRMS_Database,CRMS0002_1,2018-11-19,0.0.0
CRMS_Database,CRMS0002_2,2018-11-19,0.0.0
CRMS_Database,CRMS0002_3,2018-11-19,0.0.0
CRMS_Database,CRMS3626_1,2018-11-19,0.0.0
CRMS_Database,CRMS3626_2,2018-11-19,0.0.0
CRMS_Database,CRMS3626_3,2018-11-19,0.0.0
CRMS_Database,CRMS3650_1,2018-11-19,0.0.0
CRMS_Database,CRMS3650_2,2018-11-19,0.0.0
CRMS_Database,CRMS3650_3,2018-11-19,0.0.0
CRMS_Database,CRMS3784_1,2018-11-19,0.0.0
CRMS_Database,CRMS3784_2,2018-11-19,0.0.0
CRMS_Database,CRMS3784_3,2018-11-19,0.0.0
CRMS_Database,CRMS4107_1,2018-11-19,0.0.0
CRMS_Database,CRMS4107_2,2018-11-19,0.0.0
CRMS_Database,CRMS4107_3,2018-11-19,0.0.0
CRMS_Database,CRMS0114_1,2018-11-19,0.0.0
CRMS_Database,CRMS0114_2,2018-11-19,0.0.0
CRMS_Database,CRMS0114_3,2018-11-19,0.0.0
CRMS_Database,CRMS0115_1,2018-11-19,0.0.0
CRMS_Database,CRMS0115_2,2018-11-19,0.0.0
CRMS_Database,CRMS0115_3,2018-11-19,0.0.0
CRMS_Database,CRMS0117_1,2018-11-19,0.0.0
CRMS_Database,CRMS0117_2,2018-11-19,0.0.0
CRMS_Database,CRMS0117_3,2018-11-19,0.0.0
CRMS_Database,CRMS0118_1,2018-11-19,0.0.0
CRMS_Database,CRMS0118_2,2018-11-19,0.0.0
CRMS_Database,CRMS0118_3,2018-11-19,0.0.0
CRMS_Database,CRMS0119_1,2018-11-19,0.0.0
CRMS_Database,CRMS0119_2,2018-11-19,0.0.0
CRMS_Database,CRMS0119_3,2018-11-19,0.0.0
CRMS_Database,CRMS0121_1,2018-11-19,0.0.0
CRMS_Database,CRMS0121_2,2018-11-19,0.0.0
CRMS_Database,CRMS0121_3,2018-11-19,0.0.0
CRMS_Database,CRMS0125_1,2018-11-19,0.0.0
CRMS_Database,CRMS0125_2,2018-11-19,0.0.0
CRMS_Database,CRMS0125_3,2018-11-19,0.0.0
CRMS_Database,CRMS0128_1,2018-11-19,0.0.0
CRMS_Database,CRMS0128_2,2018-11-19,0.0.0
CRMS_Database,CRMS0128_3,2018-11-19,0.0.0
CRMS_Database,CRMS0129_1,2018-11-19,0.0.0
CRMS_Database,CRMS0129_2,2018-11-19,0.0.0
CRMS_Database,CRMS0129_3,2018-11-19,0.0.0
CRMS_Database,CRMS0131_1,2018-11-19,0.0.0
CRMS_Database,CRMS0131_2,2018-11-19,0.0.0
CRMS_Database,CRMS0131_3,2018-11-19,0.0.0
CRMS_Database,CRMS0132_1,2018-11-19,0.0.0
CRMS_Database,CRMS0132_2,2018-11-19,0.0.0
CRMS_Database,CRMS0132_3,2018-11-19,0.0.0
CRMS_Database,CRMS0135_1,2018-11-19,0.0.0
CRMS_Database,CRMS0135_2,2018-11-19,0.0.0
CRMS_Database,CRMS0135_3,2018-11-19,0.0.0
CRMS_Database,CRMS0136_1,2018-11-19,0.0.0
CRMS_Database,CRMS0136_2,2018-11-19,0.0.0
CRMS_Database,CRMS0136_3,2018-11-19,0.0.0
CRMS_Database,CRMS0139_1,2018-11-19,0.0.0
CRMS_Database,CRMS0139_2,2018-11-19,0.0.0
CRMS_Database,CRMS0139_3,2018-11-19,0.0.0
CRMS_Database,CRMS0146_1,2018-11-19,0.0.0
CRMS_Database,CRMS0146_2,2018-11-19,0.0.0
CRMS_Database,CRMS0146_3,2018-11-19,0.0.0
CRMS_Database,CRMS0147_1,2018-11-19,0.0.0
CRMS_Database,CRMS0147_2,2018-11-19,0.0.0
CRMS_Database,CRMS0147_3,2018-11-19,0.0.0
CRMS_Database,CRMS0148_1,2018-11-19,0.0.0
CRMS_Database,CRMS0148_2,2018-11-19,0.0.0
CRMS_Database,CRMS0148_3,2018-11-19,0.0.0
CRMS_Database,CRMS0154_1,2018-11-19,0.0.0
CRMS_Database,CRMS0154_2,2018-11-19,0.0.0
CRMS_Database,CRMS0154_3,2018-11-19,0.0.0
CRMS_Database,CRMS0156_1,2018-11-19,0.0.0
CRMS_Database,CRMS0156_2,2018-11-19,0.0.0
CRMS_Database,CRMS0156_3,2018-11-19,0.0.0
CRMS_Database,CRMS0157_1,2018-11-19,0.0.0
CRMS_Database,CRMS0157_2,2018-11-19,0.0.0
CRMS_Database,CRMS0157_3,2018-11-19,0.0.0
CRMS_Database,CRMS0159_1,2018-11-19,0.0.0
CRMS_Database,CRMS0159_2,2018-11-19,0.0.0
CRMS_Database,CRMS0159_3,2018-11-19,0.0.0
CRMS_Database,CRMS0161_1,2018-11-19,0.0.0
CRMS_Database,CRMS0161_2,2018-11-19,0.0.0
CRMS_Database,CRMS0161_3,2018-11-19,0.0.0
CRMS_Database,CRMS0162_1,2018-11-19,0.0.0
CRMS_Database,CRMS0162_2,2018-11-19,0.0.0
CRMS_Database,CRMS0162_3,2018-11-19,0.0.0
CRMS_Database,CRMS0163_1,2018-11-19,0.0.0
CRMS_Database,CRMS0163_2,2018-11-19,0.0.0
CRMS_Database,CRMS0163_3,2018-11-19,0.0.0
CRMS_Database,CRMS0171_1,2018-11-19,0.0.0
CRMS_Database,CRMS0171_2,2018-11-19,0.0.0
CRMS_Database,CRMS0171_3,2018-11-19,0.0.0
CRMS_Database,CRMS0172_1,2018-11-19,0.0.0
CRMS_Database,CRMS0172_2,2018-11-19,0.0.0
CRMS_Database,CRMS0172_3,2018-11-19,0.0.0
CRMS_Database,CRMS0173_1,2018-11-19,0.0.0
CRMS_Database,CRMS0173_2,2018-11-19,0.0.0
CRMS_Database,CRMS0173_3,2018-11-19,0.0.0
CRMS_Database,CRMS0174_1,2018-11-19,0.0.0
CRMS_Database,CRMS0174_2,2018-11-19,0.0.0
CRMS_Database,CRMS0174_3,2018-11-19,0.0.0
CRMS_Database,CRMS0176_1,2018-11-19,0.0.0
CRMS_Database,CRMS0176_2,2018-11-19,0.0.0
CRMS_Database,CRMS0176_3,2018-11-19,0.0.0
CRMS_Database,CRMS0179_1,2018-11-19,0.0.0
CRMS_Database,CRMS0179_2,2018-11-19,0.0.0
CRMS_Database,CRMS0179_3,2018-11-19,0.0.0
CRMS_Database,CRMS0181_1,2018-11-19,0.0.0
CRMS_Database,CRMS0181_2,2018-11-19,0.0.0
CRMS_Database,CRMS0181_3,2018-11-19,0.0.0
CRMS_Database,CRMS0209_1,2018-11-19,0.0.0
CRMS_Database,CRMS0209_2,2018-11-19,0.0.0
CRMS_Database,CRMS0209_3,2018-11-19,0.0.0
CRMS_Database,CRMS0224_1,2018-11-19,0.0.0
CRMS_Database,CRMS0224_2,2018-11-19,0.0.0
CRMS_Database,CRMS0224_3,2018-11-19,0.0.0
CRMS_Database,CRMS0226_1,2018-11-19,0.0.0
CRMS_Database,CRMS0226_2,2018-11-19,0.0.0
CRMS_Database,CRMS0226_3,2018-11-19,0.0.0
CRMS_Database,CRMS0237_1,2018-11-19,0.0.0
CRMS_Database,CRMS0237_2,2018-11-19,0.0.0
CRMS_Database,CRMS0237_3,2018-11-19,0.0.0
CRMS_Database,CRMS0258_1,2018-11-19,0.0.0
CRMS_Database,CRMS0258_2,2018-11-19,0.0.0
CRMS_Database,CRMS0258_3,2018-11-19,0.0.0
CRMS_Database,CRMS0260_1,2018-11-19,0.0.0
CRMS_Database,CRMS0260_2,2018-11-19,0.0.0
CRMS_Database,CRMS0260_3,2018-11-19,0.0.0
CRMS_Database,CRMS0263_1,2018-11-19,0.0.0
CRMS_Database,CRMS0263_2,2018-11-19,0.0.0
CRMS_Database,CRMS0263_3,2018-11-19,0.0.0
CRMS_Database,CRMS0272_1,2018-11-19,0.0.0
CRMS_Database,CRMS0272_2,2018-11-19,0.0.0
CRMS_Database,CRMS0272_3,2018-11-19,0.0.0
CRMS_Database,CRMS0276_1,2018-11-19,0.0.0
CRMS_Database,CRMS0276_2,2018-11-19,0.0.0
CRMS_Database,CRMS0276_3,2018-11-19,0.0.0
CRMS_Database,CRMS0282_1,2018-11-19,0.0.0
CRMS_Database,CRMS0282_2,2018-11-19,0.0.0
CRMS_Database,CRMS0282_3,2018-11-19,0.0.0
CRMS_Database,CRMS0287_1,2018-11-19,0.0.0
CRMS_Database,CRMS0287_2,2018-11-19,0.0.0
CRMS_Database,CRMS0287_3,2018-11-19,0.0.0
CRMS_Database,CRMS2608_1,2018-11-19,0.0.0
CRMS_Database,CRMS2608_2,2018-11-19,0.0.0
CRMS_Database,CRMS2608_3,2018-11-19,0.0.0
CRMS_Database,CRMS2614_1,2018-11-19,0.0.0
CRMS_Database,CRMS2614_2,2018-11-19,0.0.0
CRMS_Database,CRMS2614_3,2018-11-19,0.0.0
CRMS_Database,CRMS2627_1,2018-11-19,0.0.0
CRMS_Database,CRMS2627_2,2018-11-19,0.0.0
CRMS_Database,CRMS2627_3,2018-11-19,0.0.0
CRMS_Database,CRMS2634_1,2018-11-19,0.0.0
CRMS_Database,CRMS2634_2,2018-11-19,0.0.0
CRMS_Database,CRMS2634_3,2018-11-19,0.0.0
CRMS_Database,CRMS3601_1,2018-11-19,0.0.0
CRMS_Database,CRMS3601_2,2018-11-19,0.0.0
CRMS_Database,CRMS3601_3,2018-11-19,0.0.0
CRMS_Database,CRMS3617_1,2018-11-19,0.0.0
CRMS_Database,CRMS3617_2,2018-11-19,0.0.0
CRMS_Database,CRMS3617_3,2018-11-19,0.0.0
CRMS_Database,CRMS3680_1,2018-11-19,0.0.0
CRMS_Database,CRMS3680_2,2018-11-19,0.0.0
CRMS_Database,CRMS3680_3,2018-11-19,0.0.0
CRMS_Database,CRMS4448_1,2018-11-19,0.0.0
CRMS_Database,CRMS4448_2,2018-11-19,0.0.0
CRMS_Database,CRMS4448_3,2018-11-19,0.0.0
CRMS_Database,CRMS4529_1,2018-11-19,0.0.0
CRMS_Database,CRMS4529_2,2018-11-19,0.0.0
CRMS_Database,CRMS4529_3,2018-11-19,0.0.0
CRMS_Database,CRMS4626_1,2018-11-19,0.0.0
CRMS_Database,CRMS4626_2,2018-11-19,0.0.0
CRMS_Database,CRMS4626_3,2018-11-19,0.0.0
CRMS_Database,CRMS0003_1,2018-11-19,0.0.0
CRMS_Database,CRMS0003_2,2018-11-19,0.0.0
CRMS_Database,CRMS0003_3,2018-11-19,0.0.0
CRMS_Database,CRMS0108_1,2018-11-19,0.0.0
CRMS_Database,CRMS0108_2,2018-11-19,0.0.0
CRMS_Database,CRMS0108_3,2018-11-19,0.0.0
CRMS_Database,CRMS0120_1,2018-11-19,0.0.0
CRMS_Database,CRMS0120_2,2018-11-19,0.0.0
CRMS_Database,CRMS0120_3,2018-11-19,0.0.0
CRMS_Database,CRMS1024_1,2018-11-19,0.0.0
CRMS_Database,CRMS1024_2,2018-11-19,0.0.0
CRMS_Database,CRMS1024_3,2018-11-19,0.0.0
CRMS_Database,CRMS1069_1,2018-11-19,0.0.0
CRMS_Database,CRMS1069_2,2018-11-19,0.0.0
CRMS_Database,CRMS1069_3,2018-11-19,0.0.0
CRMS_Database,CRMS3639_1,2018-11-19,0.0.0
CRMS_Database,CRMS3639_2,2018-11-19,0.0.0
CRMS_Database,CRMS3639_3,2018-11-19,0.0.0
CRMS_Database,CRMS3641_1,2018-11-19,0.0.0
CRMS_Database,CRMS3641_2,2018-11-19,0.0.0
CRMS_Database,CRMS3641_3,2018-11-19,0.0.0
CRMS_Database,CRMS3800_1,2018-11-19,0.0.0
CRMS_Database,CRMS3800_2,2018-11-19,0.0.0
CRMS_Database,CRMS3800_3,2018-11-19,0.0.0
CRMS_Database,CRMS4355_1,2018-11-19,0.0.0
CRMS_Database,CRMS4355_2,2018-11-19,0.0.0
CRMS_Database,CRMS4355_3,2018-11-19,0.0.0
CRMS_Database,CRMS4548_1,2018-11-19,0.0.0
CRMS_Database,CRMS4548_2,2018-11-19,0.0.0
CRMS_Database,CRMS4548_3,2018-11-19,0.0.0
CRMS_Database,CRMS4551_1,2018-11-19,0.0.0
CRMS_Database,CRMS4551_2,2018-11-19,0.0.0
CRMS_Database,CRMS4551_3,2018-11-19,0.0.0
CRMS_Database,CRMS4557_1,2018-11-19,0.0.0
CRMS_Database,CRMS4557_2,2018-11-19,0.0.0
CRMS_Database,CRMS4557_3,2018-11-19,0.0.0
CRMS_Database,CRMS4572_1,2018-11-19,0.0.0
CRMS_Database,CRMS4572_2,2018-11-19,0.0.0
CRMS_Database,CRMS4572_3,2018-11-19,0.0.0
CRMS_Database,CRMS4596_1,2018-11-19,0.0.0
CRMS_Database,CRMS4596_2,2018-11-19,0.0.0
CRMS_Database,CRMS4596_3,2018-11-19,0.0.0
CRMS_Database,CRMS2830_1,2018-11-19,0.0.0
CRMS_Database,CRMS2830_2,2018-11-19,0.0.0
CRMS_Database,CRMS2830_3,2018-11-19,0.0.0
CRMS_Database,CRMS6299_1,2018-11-19,0.0.0
CRMS_Database,CRMS6299_2,2018-11-19,0.0.0
CRMS_Database,CRMS6299_3,2018-11-19,0.0.0
CRMS_Database,CRMS0033_1,2018-11-19,0.0.0
CRMS_Database,CRMS0033_2,2018-11-19,0.0.0
CRMS_Database,CRMS0033_3,2018-11-19,0.0.0
CRMS_Database,CRMS0461_1,2018-11-19,0.0.0
CRMS_Database,CRMS0461_2,2018-11-19,0.0.0
CRMS_Database,CRMS0461_3,2018-11-19,0.0.0
CRMS_Database,CRMS0463_1,2018-11-19,0.0.0
CRMS_Database,CRMS0463_2,2018-11-19,0.0.0
CRMS_Database,CRMS0463_3,2018-11-19,0.0.0
CRMS_Database,CRMS0464_1,2018-11-19,0.0.0
CRMS_Database,CRMS0464_2,2018-11-19,0.0.0
CRMS_Database,CRMS0464_3,2018-11-19,0.0.0
CRMS_Database,CRMS0465_1,2018-11-19,0.0.0
CRMS_Database,CRMS0465_2,2018-11-19,0.0.0
CRMS_Database,CRMS0465_3,2018-11-19,0.0.0
CRMS_Database,CRMS0479_1,2018-11-19,0.0.0
CRMS_Database,CRMS0479_2,2018-11-19,0.0.0
CRMS_Database,CRMS0479_3,2018-11-19,0.0.0
CRMS_Database,CRMS0482_1,2018-11-19,0.0.0
CRMS_Database,CRMS0482_2,2018-11-19,0.0.0
CRMS_Database,CRMS0482_3,2018-11-19,0.0.0
CRMS_Database,CRMS0488_1,2018-11-19,0.0.0
CRMS_Database,CRMS0488_2,2018-11-19,0.0.0
CRMS_Database,CRMS0488_3,2018-11-19,0.0.0
CRMS_Database,CRMS0489_1,2018-11-19,0.0.0
CRMS_Database,CRMS0489_2,2018-11-19,0.0.0
CRMS_Database,CRMS0489_3,2018-11-19,0.0.0
CRMS_Database,CRMS0490_1,2018-11-19,0.0.0
CRMS_Database,CRMS0490_2,2018-11-19,0.0.0
CRMS_Database,CRMS0490_3,2018-11-19,0.0.0
CRMS_Database,CRMS0493_1,2018-11-19,0.0.0
CRMS_Database,CRMS0493_2,2018-11-19,0.0.0
CRMS_Database,CRMS0493_3,2018-11-19,0.0.0
CRMS_Database,CRMS0494_1,2018-11-19,0.0.0
CRMS_Database,CRMS0494_2,2018-11-19,0.0.0
CRMS_Database,CRMS0494_3,2018-11-19,0.0.0
CRMS_Database,CRMS0496_1,2018-11-19,0.0.0
CRMS_Database,CRMS0496_2,2018-11-19,0.0.0
CRMS_Database,CRMS0496_3,2018-11-19,0.0.0
CRMS_Database,CRMS0517_1,2018-11-19,0.0.0
CRMS_Database,CRMS0517_2,2018-11-19,0.0.0
CRMS_Database,CRMS0517_3,2018-11-19,0.0.0
CRMS_Database,CRMS0527_1,2018-11-19,0.0.0
CRMS_Database,CRMS0527_2,2018-11-19,0.0.0
CRMS_Database,CRMS0527_3,2018-11-19,0.0.0
CRMS_Database,CRMS0543_1,2018-11-19,0.0.0
CRMS_Database,CRMS0543_2,2018-11-19,0.0.0
CRMS_Database,CRMS0543_3,2018-11-19,0.0.0
CRMS_Database,CRMS0544_1,2018-11-19,0.0.0
CRMS_Database,CRMS0544_2,2018-11-19,0.0.0
CRMS_Database,CRMS0544_3,2018-11-19,0.0.0
CRMS_Database,CRMS0545_1,2018-11-19,0.0.0
CRMS_Database,CRMS0545_2,2018-11-19,0.0.0
CRMS_Database,CRMS0545_3,2018-11-19,0.0.0
CRMS_Database,CRMS0550_1,2018-11-19,0.0.0
CRMS_Database,CRMS0550_2,2018-11-19,0.0.0
CRMS_Database,CRMS0550_3,2018-11-19,0.0.0
CRMS_Database,CRMS0551_1,2018-11-19,0.0.0
CRMS_Database,CRMS0551_2,2018-11-19,0.0.0
CRMS_Database,CRMS0551_3,2018-11-19,0.0.0
CRMS_Database,CRMS2568_1,2018-11-19,0.0.0
CRMS_Database,CRMS2568_2,2018-11-19,0.0.0
CRMS_Database,CRMS2568_3,2018-11-19,0.0.0
CRMS_Database,CRMS4014_1,2018-11-19,0.0.0
CRMS_Database,CRMS4014_2,2018-11-19,0.0.0
CRMS_Database,CRMS4014_3,2018-11-19,0.0.0
CRMS_Database,CRMS4016_1,2018-11-19,0.0.0
CRMS_Database,CRMS4016_2,2018-11-19,0.0.0
CRMS_Database,CRMS4016_3,2018-11-19,0.0.0
CRMS_Database,CRMS4779_1,2018-11-19,0.0.0
CRMS_Database,CRMS4779_2,2018-11-19,0.0.0
CRMS_Database,CRMS4779_3,2018-11-19,0.0.0
CRMS_Database,CRMS4782_1,2018-11-19,0.0.0
CRMS_Database,CRMS4782_2,2018-11-19,0.0.0
CRMS_Database,CRMS4782_3,2018-11-19,0.0.0
CRMS_Database,CRMS4808_1,2018-11-19,0.0.0
CRMS_Database,CRMS4808_2,2018-11-19,0.0.0
CRMS_Database,CRMS4808_3,2018-11-19,0.0.0
CRMS_Database,CRMS4809_1,2018-11-19,0.0.0
CRMS_Database,CRMS4809_2,2018-11-19,0.0.0
CRMS_Database,CRMS4809_3,2018-11-19,0.0.0
CRMS_Database,CRMS4900_1,2018-11-19,0.0.0
CRMS_Database,CRMS4900_2,2018-11-19,0.0.0
CRMS_Database,CRMS4900_3,2018-11-19,0.0.0
CRMS_Database,CRMS4938_1,2018-11-19,0.0.0
CRMS_Database,CRMS4938_2,2018-11-19,0.0.0
CRMS_Database,CRMS4938_3,2018-11-19,0.0.0
CRMS_Database,CRMS5003_1,2018-11-19,0.0.0
CRMS_Database,CRMS5003_2,2018-11-19,0.0.0
CRMS_Database,CRMS5003_3,2018-11-19,0.0.0
CRMS_Database,CRMS6008_1,2018-11-19,0.0.0
CRMS_Database,CRMS6008_2,2018-11-19,0.0.0
CRMS_Database,CRMS6008_3,2018-11-19,0.0.0
CRMS_Database,CRMS6038_1,2018-11-19,0.0.0
CRMS_Database,CRMS6038_2,2018-11-19,0.0.0
CRMS_Database,CRMS6038_3,2018-11-19,0.0.0
CRMS_Database,CRMS6042_1,2018-11-19,0.0.0
CRMS_Database,CRMS6042_2,2018-11-19,0.0.0
CRMS_Database,CRMS6042_3,2018-11-19,0.0.0
CRMS_Database,CRMS0006_1,2018-11-19,0.0.0
CRMS_Database,CRMS0006_2,2018-11-19,0.0.0
CRMS_Database,CRMS0006_3,2018-11-19,0.0.0
CRMS_Database,CRMS0035_1,2018-11-19,0.0.0
CRMS_Database,CRMS0035_2,2018-11-19,0.0.0
CRMS_Database,CRMS0035_3,2018-11-19,0.0.0
CRMS_Database,CRMS2854_1,2018-11-19,0.0.0
CRMS_Database,CRMS2854_2,2018-11-19,0.0.0
CRMS_Database,CRMS2854_3,2018-11-19,0.0.0
CRMS_Database,CRMS3667_1,2018-11-19,0.0.0
CRMS_Database,CRMS3667_2,2018-11-19,0.0.0
CRMS_Database,CRMS3667_3,2018-11-19,0.0.0
CRMS_Database,CRMS4094_1,2018-11-19,0.0.0
CRMS_Database,CRMS4094_2,2018-11-19,0.0.0
CRMS_Database,CRMS4094_3,2018-11-19,0.0.0
CRMS_Database,CRMS4110_1,2018-11-19,0.0.0
CRMS_Database,CRMS4110_2,2018-11-19,0.0.0
CRMS_Database,CRMS4110_3,2018-11-19,0.0.0
CRMS_Database,CRMS4406_1,2018-11-19,0.0.0
CRMS_Database,CRMS4406_2,2018-11-19,0.0.0
CRMS_Database,CRMS4406_3,2018-11-19,0.0.0
CRMS_Database,CRMS4407_1,2018-11-19,0.0.0
CRMS_Database,CRMS4407_2,2018-11-19,0.0.0
CRMS_Database,CRMS4407_3,2018-11-19,0.0.0
CRMS_Database,CRMS0030_1,2018-11-19,0.0.0
CRMS_Database,CRMS0030_2,2018-11-19,0.0.0
CRMS_Database,CRMS0030_3,2018-11-19,0.0.0
CRMS_Database,CRMS0034_1,2018-11-19,0.0.0
CRMS_Database,CRMS0034_2,2018-11-19,0.0.0
CRMS_Database,CRMS0034_3,2018-11-19,0.0.0
CRMS_Database,CRMS0103_1,2018-11-19,0.0.0
CRMS_Database,CRMS0103_2,2018-11-19,0.0.0
CRMS_Database,CRMS0103_3,2018-11-19,0.0.0
CRMS_Database,CRMS6209_1,2018-11-19,0.0.0
CRMS_Database,CRMS6209_2,2018-11-19,0.0.0
CRMS_Database,CRMS6209_3,2018-11-19,0.0.0
CRMS_Database,CRMS0290_1,2018-11-19,0.0.0
CRMS_Database,CRMS0290_2,2018-11-19,0.0.0
CRMS_Database,CRMS0290_3,2018-11-19,0.0.0
CRMS_Database,CRMS0293_1,2018-11-19,0.0.0
CRMS_Database,CRMS0293_2,2018-11-19,0.0.0
CRMS_Database,CRMS0293_3,2018-11-19,0.0.0
CRMS_Database,CRMS0294_1,2018-11-19,0.0.0
CRMS_Database,CRMS0294_2,2018-11-19,0.0.0
CRMS_Database,CRMS0294_3,2018-11-19,0.0.0
CRMS_Database,CRMS0296_1,2018-11-19,0.0.0
CRMS_Database,CRMS0296_2,2018-11-19,0.0.0
CRMS_Database,CRMS0296_3,2018-11-19,0.0.0
CRMS_Database,CRMS0301_1,2018-11-19,0.0.0
CRMS_Database,CRMS0301_2,2018-11-19,0.0.0
CRMS_Database,CRMS0301_3,2018-11-19,0.0.0
CRMS_Database,CRMS0302_1,2018-11-19,0.0.0
CRMS_Database,CRMS0302_2,2018-11-19,0.0.0
CRMS_Database,CRMS0302_3,2018-11-19,0.0.0
CRMS_Database,CRMS0303_1,2018-11-19,0.0.0
CRMS_Database,CRMS0303_2,2018-11-19,0.0.0
CRMS_Database,CRMS0303_3,2018-11-19,0.0.0
CRMS_Database,CRMS0305_1,2018-11-19,0.0.0
CRMS_Database,CRMS0305_2,2018-11-19,0.0.0
CRMS_Database,CRMS0305_3,2018-11-19,0.0.0
CRMS_Database,CRMS0307_1,2018-11-19,0.0.0
CRMS_Database,CRMS0307_2,2018-11-19,0.0.0
CRMS_Database,CRMS0307_3,2018-11-19,0.0.0
CRMS_Database,CRMS0309_1,2018-11-19,0.0.0
CRMS_Database,CRMS0309_2,2018-11-19,0.0.0
CRMS_Database,CRMS0309_3,2018-11-19,0.0.0
CRMS_Database,CRMS0311_1,2018-11-19,0.0.0
CRMS_Database,CRMS0311_2,2018-11-19,0.0.0
CRMS_Database,CRMS0311_3,2018-11-19,0.0.0
CRMS_Database,CRMS0315_1,2018-11-19,0.0.0
CRMS_Database,CRMS0315_2,2018-11-19,0.0.0
CRMS_Database,CRMS0315_3,2018-11-19,0.0.0
CRMS_Database,CRMS0322_1,2018-11-19,0.0.0
CRMS_Database,CRMS0322_2,2018-11-19,0.0.0
CRMS_Database,CRMS0322_3,2018-11-19,0.0.0
CRMS_Database,CRMS0326_1,2018-11-19,0.0.0
CRMS_Database,CRMS0326_2,2018-11-19,0.0.0
CRMS_Database,CRMS0326_3,2018-11-19,0.0.0
CRMS_Database,CRMS0327_1,2018-11-19,0.0.0
CRMS_Database,CRMS0327_2,2018-11-19,0.0.0
CRMS_Database,CRMS0327_3,2018-11-19,0.0.0
CRMS_Database,CRMS0329_1,2018-11-19,0.0.0
CRMS_Database,CRMS0329_2,2018-11-19,0.0.0
CRMS_Database,CRMS0329_3,2018-11-19,0.0.0
CRMS_Database,CRMS0332_1,2018-11-19,0.0.0
CRMS_Database,CRMS0332_2,2018-11-19,0.0.0
CRMS_Database,CRMS0332_3,2018-11-19,0.0.0
CRMS_Database,CRMS0336_1,2018-11-19,0.0.0
CRMS_Database,CRMS0336_2,2018-11-19,0.0.0
CRMS_Database,CRMS0336_3,2018-11-19,0.0.0
CRMS_Database,CRMS0338_1,2018-11-19,0.0.0
CRMS_Database,CRMS0338_2,2018-11-19,0.0.0
CRMS_Database,CRMS0338_3,2018-11-19,0.0.0
CRMS_Database,CRMS0341_1,2018-11-19,0.0.0
CRMS_Database,CRMS0341_2,2018-11-19,0.0.0
CRMS_Database,CRMS0341_3,2018-11-19,0.0.0
CRMS_Database,CRMS0345_1,2018-11-19,0.0.0
CRMS_Database,CRMS0345_2,2018-11-19,0.0.0
CRMS_Database,CRMS0345_3,2018-11-19,0.0.0
CRMS_Database,CRMS0347_1,2018-11-19,0.0.0
CRMS_Database,CRMS0347_2,2018-11-19,0.0.0
CRMS_Database,CRMS0347_3,2018-11-19,0.0.0
CRMS_Database,CRMS0354_1,2018-11-19,0.0.0
CRMS_Database,CRMS0354_2,2018-11-19,0.0.0
CRMS_Database,CRMS0354_3,2018-11-19,0.0.0
CRMS_Database,CRMS0355_1,2018-11-19,0.0.0
CRMS_Database,CRMS0355_2,2018-11-19,0.0.0
CRMS_Database,CRMS0355_3,2018-11-19,0.0.0
CRMS_Database,CRMS0369_1,2018-11-19,0.0.0
CRMS_Database,CRMS0369_2,2018-11-19,0.0.0
CRMS_Database,CRMS0369_3,2018-11-19,0.0.0
CRMS_Database,CRMS0371_1,2018-11-19,0.0.0
