DataID,PublicationID,Author,Year,Study_venue,Country,Latitude,Longitude,Ecosystem,Temperature,Precipitation,Plant_growth_form,Source_response_plants,Consumer_Taxon,Consumer_Bone_type,Consumer_trophic_level,Consumer_Feeding_type,Consumer_Thermal_strategy,Consumer_manipulation_method,uniqueGroup,Ambient,Data_note,Carbon_measure,Soil_core_depth,Resp_subtotal,n1,mean1,SD1,n2,mean2,SD2,lnRR,Var,
D588,S079,Mueller_et_al,2017,Field,Germany,54.63,8.83,Marsh,8.47,816.58,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U502,Yes,FigS2_Landward,Soil_BD,0-5,Total,5,0.757,0.059,5,0.966,0.080,0.2448,0.0026,
D589,S079,Mueller_et_al,2017,Field,Germany,54.63,8.83,Marsh,8.47,816.58,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U503,Yes,FigS2_Seaward,Soil_BD,0-5,Total,5,0.761,0.079,5,0.834,0.062,0.0919,0.0033,
D590,S079,Mueller_et_al,2017,Field,Germany,53.97,8.89,Marsh,8.72,796.05,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U504,Yes,FigS2_Landward,Soil_OCcon,0-5,Total,5,11.711,2.494,5,9.045,1.697,-0.2583,0.0161,
D591,S079,Mueller_et_al,2017,Field,Germany,53.97,8.89,Marsh,8.72,796.05,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U505,Yes,FigS2_Seaward,Soil_OCcon,0-5,Total,5,10.466,2.061,5,12.410,2.046,0.1704,0.0132,
D592,S079,Mueller_et_al,2017,Field,Germany,54.63,8.83,Marsh,8.47,816.58,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U506,Yes,FigS2_Landward,Soil_OCcon,0-5,Total,5,13.072,1.066,5,8.370,1.036,-0.4459,0.0044,
D593,S079,Mueller_et_al,2017,Field,Germany,54.63,8.83,Marsh,8.47,816.58,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U507,Yes,FigS2_Seaward,Soil_OCcon,0-5,Total,5,12.269,1.564,5,10.769,1.008,-0.1304,0.0050,
D594,S079,Mueller_et_al,2017,Field,Germany,53.97,8.89,Marsh,8.72,796.05,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U508,Yes,Calculated_Landward,Soil_OCden,0-5,Total,5,5.435,1.157,5,5.126,0.962,-0.0585,0.0161,
D595,S079,Mueller_et_al,2017,Field,Germany,53.97,8.89,Marsh,8.72,796.05,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U509,Yes,Calculated_Seaward,Soil_OCden,0-5,Total,5,5.197,1.023,5,6.158,1.015,0.1696,0.0132,
D596,S079,Mueller_et_al,2017,Field,Germany,54.63,8.83,Marsh,8.47,816.58,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U510,Yes,Calculated_Landward,Soil_OCden,0-5,Total,5,5.736,0.468,5,4.691,0.581,-0.2011,0.0044,
D597,S079,Mueller_et_al,2017,Field,Germany,54.63,8.83,Marsh,8.47,816.58,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U511,Yes,Calculated_Seaward,Soil_OCden,0-5,Total,5,5.413,0.690,5,5.209,0.487,-0.0385,0.0050,
D598,S080,Mulder_Ruess,1998,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U512,Yes,Fig7_July_1994_Stolon,APC,NA,Sub,9,0.543,0.814,9,0.814,0.814,0.4049,0.3608,
D599,S080,Mulder_Ruess,1998,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U512,Yes,Fig7_July_1994_Burb,APC,NA,Sub,9,11.403,3.665,9,12.217,4.48,0.0690,0.0264,
D600,S080,Mulder_Ruess,1998,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U512,Yes,Fig7_July_1994_Leaves,APC,NA,Sub,9,11.131,2.851,9,9.774,2.444,-0.1300,0.0142,
D601,S080,Mulder_Ruess,1998,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U513,Yes,Text,APC,NA,Total,9,1.52,0.9,9,1.2,0.6,-0.2364,0.0667,
D602,S080,Mulder_Ruess,1998,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U514,Yes,Fig7_July_1994_Root,BPC,NA,Total,9,2.715,0.814,9,3.122,0.814,0.1397,0.0175,
D603,S081,Nolte_et_al,2013,Field,Germany,54.14,8.07,Marsh,NA,NA,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U515,Yes,Table2_Landwards,Soil_BD,0-50,Total,4,0.565,0.284429253,4,0.62,0.252322545,0.0929,0.1048,
D604,S081,Nolte_et_al,2013,Field,Germany,54.14,8.07,Marsh,NA,NA,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U516,Yes,Table2_Seawards,Soil_BD,0-50,Total,4,0.5675,0.233434502,4,0.7525,0.309017259,0.2822,0.0845,
D605,S081,Nolte_et_al,2013,Field,Germany,54.14,8.07,Marsh,NA,NA,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U517,Yes,Table2_Landwards,Soil_OCcon,0-50,Total,4,6.98,3.587,4,7.155,1.64,0.0248,0.0792,
D606,S081,Nolte_et_al,2013,Field,Germany,54.14,8.07,Marsh,NA,NA,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U518,Yes,Table2_Seawards,Soil_OCcon,0-50,Total,4,6.193,2.146,4,6.088,2.746,-0.0171,0.0809,
D607,S081,Nolte_et_al,2013,Field,Germany,54.14,8.07,Marsh,NA,NA,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U519,Yes,Calculated,Soil_OCden,0-50,Total,4,2.287346,1.1754599,4,2.572938,0.589744,0.1177,0.0792,
D608,S081,Nolte_et_al,2013,Field,Germany,54.14,8.07,Marsh,NA,NA,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Excluded,U520,Yes,Calculated,Soil_OCden,0-50,Total,4,2.03842595,0.7063559,4,2.6571076,1.1984917,0.2651,0.0809,
D609,S082,O_et_al,2006,Field,Canada,53.19,-81.44,Marsh,-2.42,558.06,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U521,Yes,Fig3,APC,NA,Total,10,2.061,1.058,10,0.804,0.417,-0.9413,0.0533,
D610,S083,Olmstead_et_al,1997,Lab,USA_NJ,39.51,-74.33,Marsh,12.40,1099.11,Grass,Seeded,Insect,Invertebrate,Herbivores,Above,Cold,Addition,U522,No,Text,APC,NA,Total,10,0.77,0.18,10,0.72,0.168,-0.0671,0.0109,
D611,S084,Olsen_et_al,2011,Field,UK,53.68,-2.97,Marsh,9.69,890.24,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Addition,U523,Yes,Table1,MBC,0-10,Total,6,1.1,0.244948974,6,2.5,1.224744871,0.8210,0.0483,
D612,S084,Olsen_et_al,2011,Field,UK,53.68,-2.97,Marsh,9.69,890.24,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Addition,U524,Yes,Table1,Soil_BD,0-10,Total,6,0.6,0.244948974,6,0.8,0,0.2877,0.0278,
D613,S084,Olsen_et_al,2011,Field,UK,53.68,-2.97,Marsh,9.69,890.24,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Addition,U525,Yes,Table1,Soil_OCcon,0-10,Total,3,12,0.693,3,15,0.693,0.2231,0.0018,
D614,S084,Olsen_et_al,2011,Field,UK,53.68,-2.97,Marsh,9.69,890.24,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Addition,U526,Yes,Calculated,Soil_OCden,0-10,Total,3,4.176,0.241164,3,6.96,0.321552,0.5108,0.0018,
D615,S084,Olsen_et_al,2011,Field,UK,53.68,-2.97,Marsh,9.69,890.24,NA,NA,Livestock,Vertebrate,Herbivores,Above,Warm,Addition,U527,Yes,Table1,SoilR,0-10,Total,6,59,14.697,6,100,14.697,0.5276,0.0139,
D616,S085,Pamela_et_al,2005,Field,Canada,53.18,-81.43,Marsh,-2.42,557.34,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Observational,U528,No,Text,APC,NA,Total,10,129.94,29.884,10,0.01,0.032,-9.4722,1.0293,
D617,S086,Pascual_et_al,2019,Field,Argentina,-37.75,-57.44,Marsh,14.28,905.29,Mixed,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U529,Yes,Table3_withoutdroppings,APC,NA,Total,10,59.36,31.66,10,38.43,19.77,-0.4348,0.0549,
D618,S086,Pascual_et_al,2019,Field,Argentina,-37.75,-57.44,Marsh,14.28,905.29,Mixed,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U530,No,Table3_withdroppings,APC,NA,Total,10,57.77,25.71,10,32.47,19.27,-0.5762,0.0550,
D619,S086,Pascual_et_al,2019,Field,Argentina,-37.75,-57.44,Marsh,14.28,905.29,Mixed,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U531,Yes,Table3_withoutdroppings,LC,NA,Total,10,16.08,9.9,10,28.08,14.09,0.5575,0.0631,
D620,S086,Pascual_et_al,2019,Field,Argentina,-37.75,-57.44,Marsh,14.28,905.29,Mixed,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U532,No,Table3_withdroppings,LC,NA,Total,10,20.93,13.38,10,16.74,10.99,-0.2234,0.0840,
D621,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.15,0.3,10,0.004,0.009,-3.6243,0.9063,
D622,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.003,0.008,10,0.47,1.48,5.0541,1.7027,
D623,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,37,34.5,10,1.68,1.55,-3.0921,0.1721,
D624,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0,0,10,0.077,0.24,0.0742,0.0050,
D625,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.05,0.15,10,0,0,-0.0488,0.0020,
D626,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,2.3,2.7,10,3.8,6.25,0.5021,0.4083,
D627,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Grass,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.65,1.33,10,0.0002,0.0007,-8.0864,1.6437,
D628,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.2,0.6,10,0,0,-0.1823,0.0250,
D629,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,14,19.3,10,8.87,12.14,-0.4564,0.3774,
D630,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.086,0.17,10,0.018,0.044,-1.5640,0.9883,
D631,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,2.3,2.6,10,0.46,0.83,-1.6094,0.4534,
D632,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Grass,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,2.7,2.83,10,0.13,0.3,-3.0335,0.6424,
D633,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.035,0.06,10,0,0,-0.0344,0.0003,
D634,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Grass,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.02,0.025,10,0,0,-0.0198,0.0001,
D635,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0,0,10,0.11,0.33,0.1044,0.0088,
D636,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,NA,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,4,6.41,10,0,0,-1.6094,0.1644,
D637,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.3,0.9,10,0.22,0.56,-0.3102,1.5479,
D638,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.07,0.22,10,0,0,-0.0677,0.0042,
D639,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,5.27,8.44,10,0,0,-1.8358,0.1812,
D640,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0,0,10,0.003,0.011,0.0030,0.0000,
D641,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Grass,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.022,0.07,10,0,0,-0.0218,0.0005,
D642,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.78,2.46,10,0,0,-0.5766,0.1910,
D643,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.2,0.76,10,0,0,-0.1823,0.0401,
D644,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.065,0.2,10,0.003,0.01,-3.0758,2.0579,
D645,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,7.88,15,10,1.37,4.1,-1.7495,1.2580,
D646,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,NA,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0,0,10,0,0,0.0000,0.0000,
D647,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,1.3,2.96,10,0,0,-0.8329,0.1656,
D648,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0,0,10,0.027,0.046,0.0266,0.0002,
D649,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Grass,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,17.6,10,10,5,4,-1.2585,0.0963,
D650,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.014,0.045,10,0,0,-0.0139,0.0002,
D651,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0,0,10,0.001,0.003,0.0010,0.0000,
D652,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Grass,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.37,1.17,10,0,0,-0.3148,0.0729,
D653,S087,Pascual_et_al,2017,Field,Argentina,-37.75,-57.38,Marsh,NA,NA,Forb,Natural,SmallMammal,Vertebrate,Herbivores,Above,Warm,Excluded,U533,Yes,Table2,APC,NA,Sub,10,0.015,0.034,10,0,0,-0.0149,0.0001,
D654,S088,Pennings_Silliman,2005,Field,USA_RI,41.63,-71.33,Marsh,10.15,1196.14,Grass,Natural,Snail,Invertebrate,Herbivores,Above,Cold,Excluded,U534,Yes,Fig3A_Site1,APC,NA,Total,6,84.253,22.091,6,80.413,31.31,-0.0466,0.0367,
D655,S088,Pennings_Silliman,2005,Field,USA_RI,41.63,-71.33,Marsh,10.15,1196.14,Grass,Natural,Snail,Invertebrate,Herbivores,Above,Cold,Addition,U535,Yes,Fig3A_Site1,APC,NA,Total,6,133.361,21.173,6,129.146,31.312,-0.0321,0.0140,
D656,S088,Pennings_Silliman,2005,Field,USA_GA,31.45,-81.25,Marsh,19.50,1310.45,Grass,Natural,Snail,Invertebrate,Herbivores,Above,Cold,Excluded,U536,Yes,Fig3C_Site1,APC,NA,Total,8,269.231,64.466,8,19.943,8.058,-2.6027,0.0276,
D657,S088,Pennings_Silliman,2005,Field,USA_GA,31.45,-81.25,Marsh,19.50,1310.45,Grass,Natural,Snail,Invertebrate,Herbivores,Above,Cold,Addition,U537,Yes,Fig3C_Site1,APC,NA,Total,8,472.934,193.399,8,28.49,28.204,-2.8094,0.1434,
D658,S089,Person_et_al,1998,Field,USA_Alaska,61.41,-165.51,Marsh,-1.35,622.57,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U538,Yes,Fig3_1995,ANPP,NA,Total,10,2.62,2.509,10,1.391,0.55,-0.6332,0.1073,
D659,S089,Person_et_al,1998,Field,USA_Alaska,61.39,-165.56,Marsh,-1.36,626.11,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U539,Yes,Fig3_1995,ANPP,NA,Total,10,1.746,1.496,10,2.162,1.006,0.2137,0.0951,
D660,S089,Person_et_al,1998,Field,USA_Alaska,61.37,-165.63,Marsh,-1.41,625.96,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U540,Yes,Fig3_1995,ANPP,NA,Total,10,1.252,0.796,10,1.083,1.276,-0.1450,0.1792,
D661,S089,Person_et_al,1998,Field,USA_Alaska,61.32,-165.66,Marsh,-1.39,629.64,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U541,Yes,Fig3_1995,ANPP,NA,Total,10,1.707,1.576,10,0.813,1.182,-0.7418,0.2966,
D662,S089,Person_et_al,1998,Field,USA_Alaska,61.68,-165.70,Marsh,-1.32,612.25,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U542,Yes,Fig3_1995,ANPP,NA,Total,10,0.688,2.233,10,1.33,0.826,0.6591,1.0920,
D663,S089,Person_et_al,1998,Field,USA_Alaska,61.66,-165.82,Marsh,-1.43,614.23,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U543,Yes,Fig3_1995,ANPP,NA,Total,10,1.002,1.122,10,1.6,0.967,0.4680,0.1619,
D664,S089,Person_et_al,1998,Field,USA_Alaska,61.41,-165.51,Marsh,-1.35,622.57,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U544,Yes,Table3_1995_OO_vs_XX,APC,NA,Total,10,106.2,53.442,10,26.9,7.02,-1.3732,0.0321,
D665,S089,Person_et_al,1998,Field,USA_Alaska,61.39,-165.56,Marsh,-1.36,626.11,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U545,Yes,Table3_1995_OO_vs_XX,APC,NA,Total,10,100.9,35.101,10,41.7,9.898,-0.8836,0.0177,
D666,S089,Person_et_al,1998,Field,USA_Alaska,61.37,-165.63,Marsh,-1.41,625.96,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U546,Yes,Table3_1995_OO_vs_XX,APC,NA,Total,10,78.4,21.946,10,28.5,13.029,-1.0119,0.0287,
D667,S089,Person_et_al,1998,Field,USA_Alaska,61.32,-165.66,Marsh,-1.39,629.64,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U547,Yes,Table3_1995_OO_vs_XX,APC,NA,Total,10,122.2,30.358,10,46.1,22.168,-0.9748,0.0293,
D668,S089,Person_et_al,1998,Field,USA_Alaska,61.68,-165.70,Marsh,-1.32,612.25,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U548,Yes,Table3_1995_OO_vs_XX,APC,NA,Total,10,76.1,34.153,10,32.4,23.907,-0.8539,0.0746,
D669,S089,Person_et_al,1998,Field,USA_Alaska,61.66,-165.82,Marsh,-1.43,614.23,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Excluded,U549,Yes,Table3_1995_OO_vs_XX,APC,NA,Total,10,83,25.899,10,37.2,12.017,-0.8025,0.0202,
D670,S090,Person_et_al,2003,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Observational,U550,Yes,Table1_late_brood_rearing_1997,ANPP,NA,Total,3,4.9,2.252,3,4.2,2.771,-0.1542,0.2155,
D671,S090,Person_et_al,2003,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Observational,U551,Yes,Fig2a_Location_1,APC,NA,Total,5,264.144,52.378,5,204.567,57.905,-0.2556,0.0239,
D672,S090,Person_et_al,2003,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Observational,U552,Yes,Fig3_Location_3,APC,NA,Total,5,285.388,61.903,5,89.641,91.435,-1.1580,0.2175,
D673,S090,Person_et_al,2003,Field,USA_Alaska,61.25,-165.50,Marsh,-1.33,630.50,Grass,Natural,Geese,Vertebrate,Herbivores,Above_below,Warm,Observational,U553,Yes,Table2_2000,Plant_PercentC,NA,Total,3,44.7,3.290896534,3,48.6,6.235382907,0.0837,0.0073,
D674,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U554,Yes,Fig7e_CPNC_vs_CPC,APC,NA,Total,3,0.92392,0.064224444,3,0.82279,0.090309129,-0.1159,0.0056,
D675,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U555,Yes,Fig7e_CPNC_vs_CPC,APC,NA,Total,3,0.6278,0.041153527,3,0.54463,0.076262197,-0.1421,0.0080,
D676,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U556,Yes,Fig7e_CPNC_vs_CPC,APC,NA,Total,3,0.59065,0.07123925,3,0.50979,0.050177512,-0.1472,0.0081,
D677,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U557,Yes,Fig7e_IPNC_vs_IPC,APC,NA,Total,3,0.78539,0.08829995,3,0.7225,0.156525431,-0.0835,0.0199,
D678,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U558,Yes,Fig7e_IPNC_vs_IPC,APC,NA,Total,3,0.52055,0.067238212,3,0.42,0.070251981,-0.2146,0.0149,
D679,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U559,Yes,Fig7e_IPNC_vs_IPC,APC,NA,Total,3,0.47065,0.101359613,3,0.36315,0.064224444,-0.2593,0.0259,
D680,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U560,Yes,Fig7f_CPNC_vs_CPC,BPC,NA,Total,3,0.112626,0.024111879,3,0.089342,0.024110147,-0.2316,0.0396,
D681,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U561,Yes,Fig7f_CPNC_vs_CPC,BPC,NA,Total,3,0.08068,0.009967952,3,0.058325,0.014464356,-0.3245,0.0256,
D682,S091,Qiu_et_al,2019,Field,China,37.77,119.15,Marsh,12.20,683.29,Forb,Transplant,Crab,Invertebrate,Herbivores,Above_below,Cold,Excluded,U562,Yes,Fig7f_CPNC_vs_CPC,BPC,NA,Total,3,0.066553,0.007073695,3,0.048838,0.009644059,-0.3095,0.0168,
