study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,c14_age,c14_age_se,c14_material,be7_activity,be7_activity_se,be7_unit
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_no spectroscopy,40,41,1.0033333333333332,0.0421690827801103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_gamma spectroscopy,41,42,1.0794444444444444,0.03743732213036939,NA,NA,dpm/g,1.4020912124553708,0.27178159817801417,dpm/g,1.495248929959577,0.0714925148910848,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_no spectroscopy,42,43,1.092142857142857,0.03474550441938399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_gamma spectroscopy,43,44,1.1235,0.03388454905143585,NA,NA,dpm/g,1.4412320605380438,0.29496871212012477,dpm/g,1.582193783371852,0.08034912224222708,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_no spectroscopy,44,45,1.0711111111111111,0.036563876651982054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_no spectroscopy,44,45,NA,0.035873983739838015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_gamma spectroscopy,45,46,1.0795,0.037519013013351574,NA,NA,dpm/g,1.478068200817366,0.2846843008206719,dpm/g,1.5792740673413834,0.08367703248018056,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_no spectroscopy,46,47,1.1192857142857144,0.03679756262694613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_gamma spectroscopy,47,48,1.0611111111111111,0.03953519886171203,NA,NA,dpm/g,1.3327087439349161,0.261918124852003,dpm/g,1.4591035841688718,0.0717946283698505,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_no spectroscopy,48,49,1.1145,0.03776332723701129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_gamma spectroscopy,49,50,1.1916666666666669,0.03318352313047073,NA,NA,dpm/g,1.3902836659626618,0.2892490572946605,dpm/g,1.442857916624524,0.07808885209846887,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_no spectroscopy,50,51,1.268888888888889,0.03207489775915069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_no spectroscopy,50,51,NA,0.032261337120827134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB302M,push_core_gamma spectroscopy,51,52,1.2738888888888888,0.03302125933687083,NA,NA,dpm/g,1.4775696748239007,0.24934800245281308,dpm/g,1.5021057942966003,0.06745280465626415,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,0,1,0.4815384615384615,0.14244825299312347,0.18703001073250053,0.0663820027434045,dpm/g,7.405617078724567,0.48796272006845437,dpm/g,1.677306586197251,0.10164642157251606,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,1,2,0.545,0.11224102864628262,0.13678491826493341,0.05473900356445637,dpm/g,5.226866536250766,0.4142264610081438,dpm/g,1.6596140700149982,0.08866910504443026,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,2,3,0.43200000000000005,0.16202241732310751,0.24591609273709136,0.07763822575467659,dpm/g,7.820038897444958,0.5135875103673803,dpm/g,1.8130399560124948,0.10407120259779278,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,3,4,0.5218749999999999,0.12013355822519022,0.20343188489521877,0.054022667844551696,dpm/g,5.931966236075929,0.37644880883331716,dpm/g,1.6225043873993577,0.07577801840200331,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,4,5,0.6438888888888888,0.090738080580067,NA,NA,dpm/g,3.4997255508677054,0.3186576528184409,dpm/g,1.609559283538642,0.07540623561514612,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,4,5,NA,0.08533588203167666,NA,NA,dpm/g,3.4997255508677054,0.3186576528184409,dpm/g,1.609559283538642,0.07540623561514612,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,5,6,0.6725,0.0895705521472388,0.1306739032350959,0.05597456138320732,dpm/g,3.07827093556149,0.383119922819406,dpm/g,1.3966253896437548,0.08620342691073253,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,6,7,0.693,0.09424778761061872,NA,NA,dpm/g,2.849527849209997,0.3709867754999724,dpm/g,1.377044436141483,0.08742502051547761,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,7,8,0.6566666666666667,0.09923092629143213,0.08845466262986662,0.04102858493510242,dpm/g,2.968308185901588,0.29499795983745275,dpm/g,1.4199644286669806,0.07266269500721498,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,8,9,0.650625,0.11326628352490399,NA,NA,dpm/g,2.947185589937303,0.3132355627611856,dpm/g,1.2611909335555929,0.07479765134957472,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,8,9,NA,0.10925287552476189,NA,NA,dpm/g,2.947185589937303,0.3132355627611856,dpm/g,1.2611909335555929,0.07479765134957472,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,9,10,0.602857142857143,0.1160158654174929,NA,NA,dpm/g,2.595004145897704,0.3355514863825382,dpm/g,1.2592101061354257,0.08238030741652337,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,10,11,0.5977777777777779,0.13306147625248418,0.15141504934231237,0.06307847747468867,dpm/g,2.343161507405716,0.39630503565291164,dpm/g,1.3021791014836548,0.09043609466520998,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,11,12,0.6,0.1105613376556901,0.10814401908232237,0.06543044383787919,dpm/g,2.255581088915743,0.3932428819039253,dpm/g,1.1962234565862475,0.10180644086822392,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,12,13,0.6416666666666667,0.09839535677705809,0.130143900022642,0.05314168038164063,dpm/g,2.0244760119785132,0.30419231125289,dpm/g,1.336533116352919,0.08263823081350918,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,12,13,NA,0.08923401791492071,0.130143900022642,0.05314168038164063,dpm/g,2.0244760119785132,0.30419231125289,dpm/g,1.336533116352919,0.08263823081350918,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,13,14,0.5375,0.12309649032346782,0.270716995389243,0.055473914216402125,dpm/g,2.957762360786924,0.34011144544496724,dpm/g,1.4948434272401645,0.0790429238871673,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,14,15,0.534,0.1198283261802576,0.33912707487447186,0.05721521445027121,dpm/g,2.907198946132801,0.3199666458101503,dpm/g,1.3199690145958543,0.07330818353102449,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,15,16,0.45099999999999996,0.14992571092913204,0.4473281441433993,0.07452640057273358,dpm/g,4.104507431124335,0.40432773526122257,dpm/g,1.430874925096068,0.0913161411689308,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,16,17,0.33000000000000007,0.2026413248550067,0.6395158574983016,0.08167542190494131,dpm/g,3.8817096514352403,0.3739821910097179,dpm/g,1.5313826325527682,0.08929254138140318,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,17,18,0.3883333333333334,0.15464671075530811,0.9000177763474256,0.10166006070828874,dpm/g,5.258618853235154,0.49829981485215724,dpm/g,1.799689433968965,0.11215318718993096,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,18,19,0.4566666666666667,0.12388131626049835,0.7758983228330025,0.08439948348543315,dpm/g,2.6420227333263018,0.3642611279944286,dpm/g,1.597546097347423,0.09603655549097892,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,19,20,0.5716666666666667,0.0978395061728393,1.2102565633994435,0.060872291036742424,dpm/g,2.8227044545492097,0.2749041762326588,dpm/g,1.4908821880790826,0.06080927365157843,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,19,20,NA,0.09642722570479266,1.2102565633994435,0.060872291036742424,dpm/g,2.8227044545492097,0.2749041762326588,dpm/g,1.4908821880790826,0.06080927365157843,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,20,21,0.5914285714285714,0.0897303972010695,1.6436283593527585,0.07720175378643279,dpm/g,2.917453667609612,0.29954291589283044,dpm/g,1.4600694646898709,0.06815068873237483,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,21,22,0.6233333333333334,0.082702387885847,0.8945603068361515,0.08231280846520962,dpm/g,2.5049310418425232,0.37471860265124457,dpm/g,1.4853983162422673,0.08828997810499906,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,22,23,0.7416666666666668,0.061391262896250826,0.23256751644878818,0.04597263252029051,dpm/g,1.8845158150719639,0.27154958763173803,dpm/g,1.53209042522495,0.07004343721298162,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,22,23,NA,0.06611682911866915,0.23256751644878818,0.04597263252029051,dpm/g,1.8845158150719639,0.27154958763173803,dpm/g,1.53209042522495,0.07004343721298162,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,23,24,0.6616666666666666,0.0667325585358367,0.16777784596797798,0.06169763289471424,dpm/g,2.602587514812799,0.3710477028896731,dpm/g,1.5326396767338046,0.09327890798367369,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,24,25,0.6241666666666666,0.07777055462414992,0.1510354065388855,0.040057078681239554,dpm/g,2.3676760154540437,0.23566842198886104,dpm/g,1.57565073674972,0.06050441720922984,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,25,26,0.5825,0.10500979953924991,0.12322662913315104,0.06316235847764999,dpm/g,1.812161049944156,0.33337649105456135,dpm/g,1.5504850514596908,0.08901374760431992,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,26,27,0.7683333333333332,0.07279915476636775,NA,NA,dpm/g,1.7814708361095857,0.3440743885117968,dpm/g,1.561435630800133,0.08711130827205261,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,27,28,0.7183333333333333,0.08227027764513299,NA,NA,dpm/g,1.3785980457916465,0.27913157671998634,dpm/g,1.6843951858254425,0.08326583566915349,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,27,28,NA,0.08199176338450014,NA,NA,dpm/g,1.3785980457916465,0.27913157671998634,dpm/g,1.6843951858254425,0.08326583566915349,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,28,29,0.7399999999999999,0.07606919095614212,NA,NA,dpm/g,1.1579379038557518,0.3003566508575067,dpm/g,1.3992244596558792,0.083280184504288,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,29,30,0.775,0.07597479993189131,NA,NA,dpm/g,1.251519523780323,0.3481415751965812,dpm/g,1.4632446670057422,0.08680139737175119,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,30,31,0.7849999999999998,0.07320978401580709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,31,32,0.7908333333333335,0.06978010756348288,NA,NA,dpm/g,1.3206494329485299,0.26105979680496333,dpm/g,1.5240006915713669,0.07621799890700205,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,32,33,0.8075,0.06418528832438988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,33,34,0.8783333333333333,0.053169456422096556,NA,NA,dpm/g,1.3743667260328676,0.21154015240994475,dpm/g,1.5394686844246475,0.058376695241905724,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,33,34,NA,0.05021686093792329,NA,NA,dpm/g,1.3743667260328676,0.21154015240994475,dpm/g,1.5394686844246475,0.058376695241905724,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,34,35,1.0166666666666666,0.03917986195696309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,35,36,1.0374999999999999,0.0341178061811048,NA,NA,dpm/g,1.4196288579822491,0.19480394323719644,dpm/g,1.4902449047439834,0.053299559064559306,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,36,37,1.0366666666666668,0.03595340117836049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,37,38,0.9925,0.038632131369561715,NA,NA,dpm/g,1.4267286958879095,0.17377623241005263,dpm/g,1.552312408990836,0.047406249561214184,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,37,38,NA,0.03823897668437661,NA,NA,dpm/g,1.4267286958879095,0.17377623241005263,dpm/g,1.552312408990836,0.047406249561214184,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,38,39,0.9708333333333333,0.05222640485637852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,39,40,1.1233333333333333,0.03040118770455837,NA,NA,dpm/g,1.2624696282953645,0.25454799269971795,dpm/g,1.5728368902900645,0.07238074202931649,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,40,41,1.1575,0.027935222672064993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,40,41,NA,0.0278264975715067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,41,42,1.1,0.030932017173185482,NA,NA,dpm/g,1.262673889977644,0.3144142999851025,dpm/g,1.5750126520192291,0.0781539776757756,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,42,43,1.1391666666666669,0.029428658309964866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,43,44,1.1485714285714288,0.030728709394204613,NA,NA,dpm/g,1.2191493419317974,0.2684126637253292,dpm/g,1.6088633778929151,0.07249709345930323,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,44,45,1.1135714285714287,0.031245773028540973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,45,46,1.1650000000000003,0.03316430020283935,NA,NA,dpm/g,1.6144275677050335,0.23574266436947094,dpm/g,1.5742881381088742,0.0638330022816858,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,46,47,1.1257142857142857,0.03417674355587205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,46,47,NA,0.03429364568874991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,47,48,1.1614285714285713,0.03410475030450654,NA,NA,dpm/g,1.4349662073720606,0.2036867921903628,dpm/g,1.5707656493387887,0.055778241506506454,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_no spectroscopy,48,49,1.187857142857143,0.03182556879740017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT07,16CCT07_GB303M,push_core_gamma spectroscopy,49,50,1.157142857142857,0.04032667999593453,NA,NA,dpm/g,1.376927696685047,0.2871746659329747,dpm/g,1.60732043047208,0.0665518744925135,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,0,1,0.32883333333333337,0.1273393987615451,NA,NA,dpm/g,4.547346809954572,0.2508156935599912,dpm/g,1.2804643902922117,0.06607287540892169,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,0,1,0.6828125,0.08037970361264835,NA,NA,dpm/g,4.547346809954572,0.2508156935599912,dpm/g,1.2804643902922117,0.06607287540892169,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,1,2,0.6814814814814815,0.07513740484074764,0.08615295001483016,0.03978224252057708,dpm/g,4.423881414197287,0.28024048258417966,dpm/g,1.5159743004948958,0.07984126007459233,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,1,2,NA,0.07123408889796437,0.08615295001483016,0.03978224252057708,dpm/g,4.423881414197287,0.28024048258417966,dpm/g,1.5159743004948958,0.07984126007459233,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,2,3,0.6473333333333334,0.0829050811693839,0.10091436725358455,0.040200824683242466,dpm/g,4.5593949242451455,0.28425834524237714,dpm/g,1.471817639328001,0.07855889737034821,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,3,4,0.6311999999999999,0.09716530054644795,0.14580711424529305,0.07171744830347473,dpm/g,4.857944155297187,0.3958173556267608,dpm/g,1.5358575866238366,0.11267043941950296,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,4,5,0.4579166666666666,0.14203038340969376,0.173717089228483,0.05772033413168844,dpm/g,5.88854871865849,0.32936610089307083,dpm/g,1.5511442099994528,0.09292244606729747,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,5,6,0.32675,0.23142235632587216,0.2556567201338977,0.06599638974868745,dpm/g,6.111510912943428,0.35350235427875754,dpm/g,1.2017951722021427,0.09382481433341652,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,6,7,0.4325,0.1448730333977368,0.1971348457210739,0.06093743482272579,dpm/g,5.326863442339603,0.3343052797777107,dpm/g,1.533106776031008,0.09528002170775564,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,7,8,0.8990625,0.047561140386435004,0.07926987051769555,0.031301362429257684,dpm/g,2.728379817470501,0.18865434759637964,dpm/g,1.3813228881522672,0.06199882376854599,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,7,8,NA,0.047768550401728636,0.07926987051769555,0.031301362429257684,dpm/g,2.728379817470501,0.18865434759637964,dpm/g,1.3813228881522672,0.06199882376854599,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,8,9,0.7909375,0.06739174628989636,0.09051172489280562,0.039158793104194636,dpm/g,2.655592341534807,0.21979557237269182,dpm/g,1.284712889181817,0.07409140573641734,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,9,10,0.5414285714285715,0.10798862195414487,0.22393534060014575,0.06038954350976271,dpm/g,3.482142194917176,0.3238704714657387,dpm/g,1.3452496475730515,0.10093845180335316,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,10,11,0.6499999999999999,0.07506802721088458,0.18070324794397513,0.05567594012576668,dpm/g,2.389420307001275,0.2912290520449525,dpm/g,1.153942051743263,0.09036431028751919,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,11,12,0.64875,0.08843723313407363,0.27754220704521104,0.05932597223772919,dpm/g,2.3831426272887724,0.2906828353809685,dpm/g,1.2832464656242974,0.09406579325219343,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,11,12,NA,0.08375340599455064,0.27754220704521104,0.05932597223772919,dpm/g,2.3831426272887724,0.2906828353809685,dpm/g,1.2832464656242974,0.09406579325219343,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,12,13,0.40375000000000005,0.13641238540045011,0.4438230416433897,0.11061488631306846,dpm/g,3.0246625082549063,0.41701605782325235,dpm/g,1.4895166030860956,0.14945709525576892,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,13,14,0.5232000000000001,0.0992021367667705,0.33888348966169557,0.06493600517589898,dpm/g,2.001692796814333,0.23459028389409173,dpm/g,1.1627755529064823,0.08861533800253303,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,14,15,0.6332142857142857,0.07786675753961506,0.649632797066045,0.06664410691018123,dpm/g,2.7439475416650008,0.2575063984324483,dpm/g,1.6397477771283202,0.0870250961100878,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,14,15,NA,0.07632860109624474,0.649632797066045,0.06664410691018123,dpm/g,2.7439475416650008,0.2575063984324483,dpm/g,1.6397477771283202,0.0870250961100878,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,15,16,0.5003846153846153,0.10973469598430916,1.4741199633902213,0.10095478920415532,dpm/g,3.3977022745636343,0.3256933478543792,dpm/g,1.533404320275138,0.10311331748366856,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,16,17,0.4312500000000001,0.1463627174178257,1.7478833818397115,0.11067447468033928,dpm/g,4.107109098610973,0.3301881206595533,dpm/g,1.391415841172884,0.10306063943268999,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,17,18,0.3776,0.17347617547176417,0.9952479668891365,0.14443197475650155,dpm/g,3.5873245017291175,0.5417661856060837,dpm/g,1.5304812248877844,0.16999532410179272,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT07,16CCT07_GB304M,push_core_gamma spectroscopy,18,19,0.5567857142857143,0.1144400110071549,0.26558747900105173,0.054196023337720466,dpm/g,2.7360461423553444,0.2427144220044046,dpm/g,1.4231857324753951,0.08756118668915493,dpm/g,NA,NA,NA,NA,NA,dpm/g
