Site,Status,ID,Date,Lat,Lon,Depth,Elevation,DBD,210Pb,210Pb_e,226Ra,226Ra_e,210Pbex,210Pbex_e,137Cs,137Cs_e,7Be,7Be_e,wtC,wtN,13C,15N,Age,Age_e,VAR,MAR,CAR,Year,Year_restored
Boat,Restored,BMRA,7/7/2015,41.8012,-69.98638,69,32.4,0.103,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRA,7/7/2015,41.8012,-69.98638,71,30.4,0.0736,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRA,7/7/2015,41.8012,-69.98638,73,28.4,0.0649,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,30.94,1.16,-13.27,0.59,   ,   ,  ,,,   ,2002
Boat,Restored,BMRA,7/7/2015,41.8012,-69.98638,75,26.4,0.0733,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,0,96.2,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,2015.6,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,0.5,95.7,0.185,19.9722,0.5353,1.0516,0.1103,18.9206,0.5465,0,0,13.4777,1.2817,16.85,1.38,-16.96,4.8,2.4,0.7,4.2,778,131,2013.2,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,1.5,94.7,0.19,19.1126,0.5829,0.828,0.1315,18.2846,0.5976,0,0,0,0,    ,    ,    ,    ,4.9,0.8,3.9,746,,2010.7,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,2.5,93.7,0.1419,19.8175,0.8422,0.8244,0.1743,18.9931,0.8601,0,0,0,0,    ,    ,    ,    ,7.1,0.8,4.7,668,,2008.6,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,3.5,92.7,0.1704,15.374,0.6795,0.6,0.1,14.774,0.6868,0,0,0,0,21.91,1.2,-15.86,4.66,9.2,0.9,4.7,803,176,2006.4,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,4.5,91.7,0.1251,15.7367,0.7774,0.5932,0.2135,15.1435,0.8062,0,0,0,0,    ,    ,    ,    ,10.9,0.9,5.9,739,,2004.7,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,5.5,90.7,0.1303,13.0983,0.7204,0.6,0.1,12.4983,0.7273,0,0,0,0,    ,    ,    ,    ,12.4,0.9,6.5,851,,2003.2,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,6.5,89.7,0.184,14.4742,0.6745,0.6157,0.1596,13.8585,0.6931,0,0,0,0,21.81,1.28,-16.15,4.69,15,1,3.9,720,157,2000.7,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,7.5,88.7,0.1306,16.1172,0.7672,0.6,0.10000,15.5172,0.7672,0,0,0,0,    ,    ,    ,    ,17.1,1.1,4.6,598,,1998.5,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,8.5,87.7,0.1261,10.7813,0.4377,0.5989,0.1226,10.1825,0.4546,0.7515,0.073,0,0,    ,    ,    ,    ,18.6,1.1,6.8,860,,1997,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,9.5,86.7,0.093,16.6495,0.7842,0.6,0.1,16.0495,0.7905,0,0,0,0,21.93,1.44,-16.28,5.34,20.4,1.1,5.6,519,114,1995.2,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,10.5,85.7,0.1328,15.1349,0.8445,0.6,0.1,14.5349,0.8504,0,0,0,0,    ,    ,    ,    ,22.9,1.2,4,536,,1992.7,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,11.5,84.7,0.1291,13.46,0.5236,0.4441,0.1296,13.0159,0.5394,0,0,0,0,    ,    ,    ,    ,25.2,1.3,4.3,556,,1990.4,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,12.5,83.7,0.1205,13.7702,0.6968,0.6,0.1,13.1702,0.7039,0,0,0,0,24.29,1.55,-16.09,5.46,27.6,1.4,4.2,511,124,1988.1,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,13.5,82.7,0.103,15.5145,0.619,0.8472,0.1551,14.6673,0.6382,0,0,0,0,    ,    ,    ,    ,30,1.5,4.1,426,,1985.6,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,14.5,81.7,0.1123,13.9944,0.6088,0.438,0.1354,13.5563,0.6236,0,0,0,0,    ,    ,    ,    ,32.6,1.6,3.8,426,,1983,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,15.5,80.7,0.0759,13.6526,0.5679,0.6,0.1,13.0526,0.5767,0,0,0,0,23.39,1.56,-16,5.77,34.4,1.7,5.4,412,96,1981.2,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,16.5,79.7,0.0982,12.2683,0.5766,0.6,0.1,11.6683,0.5852,0,0,0,0,    ,    ,    ,    ,36.7,1.8,4.4,433,,1978.9,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,17.5,78.7,0.11,11.5445,0.5761,0.6,0.1,10.9445,0.5847,0,0,0,0,    ,    ,    ,    ,39.3,2,3.9,428,,1976.3,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,18.5,77.7,0.0987,12.5587,0.6568,0.6,0.1,11.9587,0.6644,0.4111,0.1101,0,0,23.22,1.48,-15.9,4.98,42,2.2,3.7,361,84,1973.6,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,19.5,76.7,0.0957,11.8692,0.5424,0.5515,0.1512,11.3177,0.5631,0.4142,0.0879,0,0,    ,    ,    ,    ,44.8,2.3,3.7,350,,1970.8,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,20.5,75.7,0.1025,10.5538,0.4538,0.6,0.1,9.9538,0.4647,0.4657,0.0811,0,0,    ,    ,    ,    ,47.6,2.6,3.6,365,,1968,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,21.5,74.7,0.1276,9.9279,0.4527,0.6,0.1,9.3279,0.4636,0,0,0,0,27.29,1.44,-15.2,3.99,51.2,2.9,2.8,353,96,1964.4,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,22.5,73.7,0.1263,11.2,0.5163,0.6,0.1,10.6,0.5259,7.9413,0.1954,0,0,    ,    ,    ,    ,55.8,3.3,2.2,273,,1959.8,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,23.5,72.7,0.1258,11.6202,0.6124,0.6,0.1,11.0202,0.6205,12.384,0.2625,0,0,    ,    ,    ,    ,61.4,3.9,1.8,224,,1954.2,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,24.5,71.7,0.1456,10.8113,0.4876,0.5819,0.1343,10.2294,0.5057,9.6028,0.2065,0,0,27.55,1.68,-14.93,4.92,68.8,5,1.4,197,54,1946.8,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,25.5,70.7,0.1429,7.9871,0.4073,0.3006,0.0795,7.6865,0.415,6.5568,0.1882,0,0,    ,    ,    ,    ,75.6,6.1,1.5,211,,1940,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,26.5,69.7,0.1283,6.606,0.4175,0.6,0.1,6.006,0.4293,5.3096,0.1508,0,0,    ,    ,    ,    ,81.4,7.3,1.7,222,,1934.2,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,27.5,68.7,0.0912,6.7659,0.6103,0.6,0.1,6.1659,0.6184,3.9464,0.1898,0,0,28.71,1.59,-14.95,3.58,86.4,8.6,2,183,52,1929.2,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,28.5,67.7,0.1213,5.4046,0.5367,0.6,0.1,4.8046,0.5459,2.2278,0.153,0,0,    ,    ,    ,    ,92.5,10.4,  ,,,1923.1,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,29.5,66.7,0.1093,5.4044,0.5621,0.6,0.1,4.8044,0.5709,1.5367,0.1334,0,0,    ,    ,    ,    ,99.3,12.9,  ,,,1916.3,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,31,65.2,0.2462,3.1895,0.1681,0.5516,0.0452,2.6379,0.1741,0.4599,0.0321,0,0,22.83,1.07,-16.36,2.95,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,33,63.2,1.04,0.8933,0.0557,0.5904,0.0192,0.3029,0.059,0.0596,0.0083,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,35,61.2,1.152,0.6766,0.0563,0.5948,0.02,0.0818,0.0597,0.0441,0.0064,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,37,59.2,1.1391,0.6687,0.0397,0.615,0.0131,0.0537,0.0418,0.0173,0.005,0,0,4.85,0.28,-24.57,2.78,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,39,57.2,1.2852,0.6264,0.0408,0.6356,0.0133,-0.0092,0.043,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,41,55.2,1.2195,0.5859,0.0415,0.6422,0.013,-0.0563,0.0435,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,43,53.2,1.3476,0.5774,0.0361,0.6606,0.0131,-0.0832,0.0385,0,0,0,0,2.62,0.18,-22.76,1.95,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,45,51.2,1.4302,0.5697,0.0408,0.6199,0.0122,-0.0502,0.0426,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,47,49.2,1.531,0.6402,0.0578,0.686,0.018,-0.0458,0.0606,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,49,47.2,1.0378,0.6887,0.0499,0.6096,0.0194,0.0791,0.0535,0,0,0,0,2.74,0.23,-22.16,2.07,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,51,45.2,1.0893,0.6592,0.0651,0.6472,0.0203,0.012,0.0682,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2002
Boat,Restored,BMRB,7/7/2015,41.80058,-69.98568,54,42.2,0.9051,0.7976,0.0812,0.9307,0.0302,-0.1331,0.0866,0,0,0,0,12,0.91,-19.23,1.53,   ,   ,  ,,,   ,2002
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,0,48.4,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,0.5,47.9,0.09,8.6107,0.4684,0.7513,0.0757,7.8594,0.4745,0,0,1.8288,0.5399,15.6,0.91,-11.84,3,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,1.5,46.9,0.0769,14.4065,0.5878,1.1865,0.1573,13.22,0.6085,0,0,4.0891,0.8992,17.3,1.3,-16.94,3,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,2.5,45.9,0.1672,5.2393,0.2609,0.7513,0.0757,4.488,0.2717,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,3.5,44.9,0.1629,5.5413,0.2953,0.7872,0.0814,4.7541,0.3064,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,4.5,43.9,0.211,3.9316,0.2489,0.554,0.0832,3.3776,0.2624,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,5.5,42.9,0.2138,5.1645,0.2412,0.6,0.0715,4.5645,0.2515,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,6.5,41.9,0.198,7.7951,0.3523,0.5584,0.0901,7.2367,0.3637,0,0,0,0,21.73,1.28,-15.72,3.36,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,7.5,40.9,0.106,15.1675,0.5748,0.7513,0.0757,14.4161,0.5798,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,8.5,39.9,0.1634,10.3208,0.4397,0.244,0.1142,10.0767,0.4542,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,9.5,38.9,0.1669,6.0342,0.3946,0.7513,0.0757,5.2829,0.4018,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,10.5,37.9,0.0967,5.9409,0.5305,0.5988,0.1532,5.3421,0.5522,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,11.5,36.9,0.1178,6.6523,0.4936,0.6469,0.132,6.0054,0.511,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,12.5,35.9,0.0902,6.1691,0.5312,0.7513,0.0757,5.4178,0.5365,0,0,0,0,24.69,1.05,-14.79,2.95,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,13.5,34.9,0.1604,6.7724,0.3738,0.4808,0.1019,6.2916,0.3875,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,14.5,33.9,0.1211,9.0997,0.5378,0.7513,0.0757,8.3483,0.5431,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,15.5,32.9,0.1486,10.4897,0.5234,0.5076,0.1111,9.9821,0.5351,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,16.5,31.9,0.1301,20.3882,0.475,0.668,0.1232,19.7202,0.4908,0.3292,0.0714,0,0,22.33,0.95,-14.93,3.11,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,17.5,30.9,0.1338,33.1306,0.5732,0.8659,0.095,32.2647,0.581,0.2976,0.0579,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,18.5,29.9,0.1469,29.97,0.5485,0.5858,0.0883,29.3842,0.5555,0.3849,0.0781,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,19.5,28.9,0.1774,30.2089,0.5317,0.4454,0.1103,29.7636,0.543,0.4331,0.0679,0,0,20.42,1.05,-16.43,3.64,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,20.5,27.9,0.3108,11.6433,0.2457,0.5487,0.0756,11.0947,0.257,1.2128,0.0496,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,21.5,26.9,0.2268,4.4718,0.3068,0.6022,0.0747,3.8697,0.3157,1.1873,0.0731,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,22.5,25.9,0.2376,3.9133,0.2571,0.8812,0.075,3.0321,0.2678,0.8844,0.0573,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,23.5,24.9,0.2847,2.8714,0.2449,0.7962,0.0749,2.0752,0.2561,0.4608,0.0526,0,0,9.53,0.59,-16.01,4.84,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,24.5,23.9,0.3398,2.318,0.2153,0.9664,0.0856,1.3517,0.2317,0.288,0.0427,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,25.5,22.9,0.4709,1.3829,0.1701,1.2511,0.0643,0.1319,0.1819,0.203,0.0344,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,26.5,21.9,0.7423,2.1426,0.1558,1.458,0.0504,0.6846,0.1637,0.2337,0.0245,0,0,4.34,0.25,-19.53,4.38,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,27.5,20.9,0.487,2.5358,0.1402,1.3829,0.056,1.1529,0.151,0.1516,0.0236,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,28.5,19.9,0.7774,2.3072,0.1449,1.4254,0.0462,0.8818,0.1521,0.1329,0.0197,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,29.5,18.9,0.9341,1.9142,0.1166,1.3958,0.0449,0.5184,0.1249,0.0757,0.0156,0,0,1.8,0.1,-19.3,3.56,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,30.5,17.9,1.1225,1.5527,0.1214,1.4843,0.0407,0.0684,0.1281,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,31.5,16.9,1.2957,1.6404,0.0884,1.5067,0.0384,0.1337,0.0964,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,32.5,15.9,1.1098,1.7675,0.0963,1.675,0.041,0.0925,0.1047,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,33.5,14.9,0.6376,2.0593,0.1512,1.5229,0.053,0.5364,0.1602,0,0,0,0,6.17,0.26,-26.6,3.54,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,34.5,13.9,0.71,2.2421,0.1478,1.5552,0.0585,0.6869,0.1589,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,35.5,12.9,0.8271,1.6004,0.1736,1.6916,0.0509,0.4,0.181,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,36.5,11.9,0.8762,2.0215,0.1312,1.6686,0.0487,0.3529,0.1399,0,0,0,0,4.29,0.21,-26.7,2.93,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,37.5,10.9,0.7108,2.2701,0.1328,1.6728,0.0535,0.5973,0.1432,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,38.5,9.9,0.7584,1.9121,0.1331,1.7168,0.052,0.1953,0.1429,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,39.5,8.9,0.5629,2.2896,0.1848,1.4636,0.064,0.8259,0.1955,0,0,0,0,4.34,0.25,-19.17,3.7,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,40.5,7.9,0.386,2.1084,0.211,1.1115,0.071,0.9968,0.2227,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,41.5,6.9,0.2411,2.0294,0.2082,1.1501,0.0865,0.8793,0.2255,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,42.5,5.9,0.307,1.945,0.1758,0.9211,0.0682,1.0239,0.1886,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,43.5,4.9,0.2819,1.2659,0.1324,1.0534,0.0807,0.2125,0.1551,0,0,0,0,14.22,0.75,-14.58,2.86,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,44.5,3.9,0.2774,1.7005,0.2311,1.161,0.092,0.5395,0.2487,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,45.5,2.9,0.306,1.5568,0.2016,1.1063,0.0785,0.4505,0.2164,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,47,1.4,0.2609,1.6021,0.1307,0.8279,0.0438,0.7742,0.1379,0,0,0,0,16.75,0.99,-18.13,1.46,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,49,-0.6,0.2719,1.0169,0.0982,0.6536,0.0375,0.3633,0.1051,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,51,-2.6,0.2846,0.9498,0.1149,0.862,0.0433,0.0878,0.1228,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,53,-4.6,0.2784,1.3651,0.1381,1.1138,0.0536,0.2513,0.1482,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,55,-6.6,0.2826,1.3834,0.1143,0.95,0.0457,0.4333,0.1231,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,57,-8.6,0.3038,0.9721,0.0951,0.9851,0.0439,-0.013,0.1047,0,0,0,0,13.52,0.79,-14.36,1.35,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,59,-10.6,0.2757,1.1669,0.1298,0.8251,0.0499,0.3418,0.139,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,61,-12.6,0.2972,0.872,0.1533,0.6764,0.0528,0.1957,0.1621,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,63,-14.6,0.2529,0.7729,0.1403,0.7792,0.0561,-0.0063,0.1511,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,65,-16.6,0.2514,1.1114,0.1483,0.8847,0.0538,0.2267,0.1577,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,67,-18.6,0.349,0.789,0.0941,0.7167,0.0385,0.0723,0.1017,0,0,0,0,16.33,1.11,-14.72,2.03,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,69,-20.6,0.3531,1.1026,0.1154,0.9472,0.0448,0.1554,0.1238,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,71,-22.6,0.4692,1.0203,0.1084,1.0027,0.0455,0.0177,0.1175,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,73,-24.6,0.4054,0.9309,0.1078,0.9217,0.0457,0.0092,0.1171,0,0,0,0,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,75,-26.6,0.3065,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,77,-28.6,0.384,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,20.16,1.2,-14.38,1.31,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,79,-30.6,0.3017,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,81,-32.6,0.2385,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,83,-34.6,0.1885,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,85,-36.6,0.25,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,87,-38.6,0.1843,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,26.61,1.44,-14.39,0.86,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,89,-40.6,0.1842,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,91,-42.6,0.1856,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,93,-44.6,0.1695,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,95,-46.6,0.1719,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,97,-48.6,0.1876,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,27.47,1.56,-14.76,1.28,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,99,-50.6,0.1807,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,101,-52.6,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
Scusset,Restored,SMB,6/18/2016,41.77822,-70.51978,103,-54.6,0.1955,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,  ,,,   ,2001
