"","study_id","site_id","core_id","core_longitude","core_latitude","core_elevation","core_date","core_notes","core_elevation_datum"
"497","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_103",-97.3304874,27.41370209,0.446,2014-06-26,"mudflat/succulent transition - 2nd dom","NAVD88"
"498","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_104",-97.33047701,27.41369853,0.453,2014-06-26,"succulent/mixed DISP transition - 1st dom","NAVD88"
"499","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_105",-97.33046189,27.41369514,0.461,2014-06-26,"succulent/mixed DISP transition - mixed","NAVD88"
"500","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_106",-97.33042185,27.41368646,0.479,2014-06-26,"succulent/mixed DISP transition - 2nd dom","NAVD88"
"501","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_107",-97.3304002,27.41368112,0.452,2014-06-26,"mixed DISP/mixed SPPA transition - 1st dom","NAVD88"
"502","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_108",-97.33037564,27.41367586,0.462,2014-06-26,"mixed DISP/mixed SPPA transition - mixed","NAVD88"
"503","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_109",-97.33032426,27.41366417,0.526,2014-06-26,"mixed DISP/mixed SPPA transition - 2nd dom","NAVD88"
"504","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_110",-97.33012348,27.41361283,0.539,2014-06-26,"20 m","NAVD88"
"505","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_111",-97.32992525,27.41355946,0.774,2014-06-26,"20 m","NAVD88"
"506","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_112",-97.45169357,27.31299649,0.048,2014-06-26,"water/mudflat transition - 1st dom","NAVD88"
"507","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_113",-97.4517001,27.31300563,0.115,2014-06-26,"water/mudflat transition - mixed","NAVD88"
"508","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_114",-97.45171348,27.3130198,0.213,2014-06-26,"water/mudflat transition - 2nd dom","NAVD88"
"509","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_115",-97.45173406,27.31304765,0.524,2014-06-26,"mudflat/succulent transition - 1st dom","NAVD88"
"510","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_116",-97.45174616,27.31306555,0.824,2014-06-26,"mudflat/succulent transition - mixed","NAVD88"
"511","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_117",-97.4517581,27.31308459,0.801,2014-06-26,"mudflat/succulent transition - 2nd dom","NAVD88"
"512","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_118",-97.45177748,27.31310827,0.827,2014-06-26,"succulent/mudflat transition - 1st dom","NAVD88"
"513","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_119",-97.45178828,27.31312279,0.612,2014-06-26,"succulent/mudflat transition - mixed","NAVD88"
"514","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_120",-97.45179813,27.31313541,0.444,2014-06-26,"succulent/mudflat transition - 2nd dom","NAVD88"
"515","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_121",-97.45191275,27.31328413,0.319,2014-06-26,"20 m","NAVD88"
"516","Osland_et_al_2016","Upper_Laguna_Madre","upper_laguna_madre_122",-97.4520298,27.31343371,0.195,2014-06-26,"20 m","NAVD88"
"517","Osland_et_al_2016","Galveston_Bay","galveston_bay_1",-95.23879834,29.08235676,-0.168,2014-07-15,"water/SPAL - 1st dom","NAVD88"
"518","Osland_et_al_2016","Galveston_Bay","galveston_bay_2",-95.23880917,29.08235242,-0.135,2014-07-15,"water/SPAL - mixed","NAVD88"
"519","Osland_et_al_2016","Galveston_Bay","galveston_bay_3",-95.23882743,29.08234887,0.036,2014-07-15,"water/SPAL - 2nd dom","NAVD88"
"520","Osland_et_al_2016","Galveston_Bay","galveston_bay_4",-95.2388432,29.08234923,0.151,2014-07-15,"SPAL/JURO - 1st dom","NAVD88"
"521","Osland_et_al_2016","Galveston_Bay","galveston_bay_5",-95.23885041,29.08234899,0.122,2014-07-15,"SPAL/JURO - mixed","NAVD88"
"522","Osland_et_al_2016","Galveston_Bay","galveston_bay_6",-95.23886426,29.08234859,0.237,2014-07-15,"SPAL/JURO - 2nd dom","NAVD88"
"523","Osland_et_al_2016","Galveston_Bay","galveston_bay_7",-95.23887174,29.08234783,0.296,2014-07-15,"JURO/succulent - 1st dom","NAVD88"
"524","Osland_et_al_2016","Galveston_Bay","galveston_bay_8",-95.23888187,29.08234583,0.413,2014-07-15,"JURO/succulent - mixed","NAVD88"
"525","Osland_et_al_2016","Galveston_Bay","galveston_bay_9",-95.23889775,29.08234272,0.522,2014-07-15,"JURO/succulent - 2nd dom","NAVD88"
"526","Osland_et_al_2016","Galveston_Bay","galveston_bay_10",-95.2389398,29.08233821,0.53,2014-07-15,"succulent/BAHA+SPSP - 1st dom","NAVD88"
"527","Osland_et_al_2016","Galveston_Bay","galveston_bay_11",-95.23895356,29.08233723,0.62,2014-07-15,"succulent/BAHA+SPSP - mixed","NAVD88"
"528","Osland_et_al_2016","Galveston_Bay","galveston_bay_12",-95.23897215,29.08233535,0.644,2014-07-15,"succulent/BAHA+SPSP - 2nd dom","NAVD88"
"529","Osland_et_al_2016","Galveston_Bay","galveston_bay_13",-95.23899435,29.08233485,0.665,2014-07-15,"BAHA+SPSP/succulent - 1st dom","NAVD88"
"530","Osland_et_al_2016","Galveston_Bay","galveston_bay_14",-95.23901335,29.08233146,0.675,2014-07-15,"BAHA+SPSP/succulent - mixed","NAVD88"
"531","Osland_et_al_2016","Galveston_Bay","galveston_bay_15",-95.23903839,29.08232835,0.631,2014-07-15,"BAHA+SPSP/succulent - 2nd dom","NAVD88"
"532","Osland_et_al_2016","Galveston_Bay","galveston_bay_16",-95.23904866,29.08232794,0.646,2014-07-15,"succulent/SPPA+PAVA - 1st dom","NAVD88"
"533","Osland_et_al_2016","Galveston_Bay","galveston_bay_17",-95.23906583,29.08232699,0.655,2014-07-15,"succulent/SPPA+PAVA - mixed","NAVD88"
"534","Osland_et_al_2016","Galveston_Bay","galveston_bay_18",-95.23909806,29.08232344,0.483,2014-07-15,"succulent/SPPA+PAVA - 2nd dom","NAVD88"
"535","Osland_et_al_2016","Galveston_Bay","galveston_bay_19",-95.2392639,29.08230842,0.462,2014-07-15,"SPPA+PAVA/JURO - 1st dom","NAVD88"
"536","Osland_et_al_2016","Galveston_Bay","galveston_bay_20",-95.23928232,29.08230854,0.549,2014-07-15,"SPPA+PAVA/JURO - mixed","NAVD88"
"537","Osland_et_al_2016","Galveston_Bay","galveston_bay_21",-95.23929663,29.08230885,0.553,2014-07-15,"SPPA+PAVA/JURO - 2nd dom","NAVD88"
"538","Osland_et_al_2016","Galveston_Bay","galveston_bay_22",-95.23930786,29.08230851,0.494,2014-07-15,"JURO/SPAL - 1st dom","NAVD88"
"539","Osland_et_al_2016","Galveston_Bay","galveston_bay_23",-95.23933418,29.0823042,0.485,2014-07-15,"JURO/SPAL - mixed","NAVD88"
"540","Osland_et_al_2016","Galveston_Bay","galveston_bay_24",-95.23935511,29.08230118,0.444,2014-07-15,"JURO/SPAL - 2nd dom","NAVD88"
"541","Osland_et_al_2016","Galveston_Bay","galveston_bay_25",-95.2395581,29.08228489,0.442,2014-07-15,"20 m","NAVD88"
"542","Osland_et_al_2016","Galveston_Bay","galveston_bay_26",-95.23975577,29.08226495,0.633,2014-07-15,"20 m","NAVD88"
"543","Osland_et_al_2016","Galveston_Bay","galveston_bay_27",-95.22272085,29.08347174,-0.129,2014-07-15,"water/SPAL - 1st dom","NAVD88"
"544","Osland_et_al_2016","Galveston_Bay","galveston_bay_28",-95.22272745,29.08346156,0.07,2014-07-15,"water/SPAL - mixed","NAVD88"
"545","Osland_et_al_2016","Galveston_Bay","galveston_bay_29",-95.22273223,29.08345403,0.328,2014-07-15,"water/SPAL - 2nd dom","NAVD88"
"546","Osland_et_al_2016","Galveston_Bay","galveston_bay_30",-95.22273693,29.08344771,0.394,2014-07-15,"SPAL/succulent - mixed","NAVD88"
"547","Osland_et_al_2016","Galveston_Bay","galveston_bay_31",-95.22274862,29.08342932,0.422,2014-07-15,"SPAL/succulent - 2nd dom","NAVD88"
"548","Osland_et_al_2016","Galveston_Bay","galveston_bay_32",-95.22283923,29.08327143,0.452,2014-07-15,"20m","NAVD88"
"549","Osland_et_al_2016","Galveston_Bay","galveston_bay_33",-95.22292868,29.08311925,0.443,2014-07-15,"20m","NAVD88"
"550","Osland_et_al_2016","Galveston_Bay","galveston_bay_34",-95.223189,29.08268751,0.529,2014-07-15,"succulent/BAHA+SPSP - 1st dom","NAVD88"
"551","Osland_et_al_2016","Galveston_Bay","galveston_bay_35",-95.22319301,29.0826728,0.671,2014-07-15,"succulent/BAHA+SPSP - mixed","NAVD88"
"552","Osland_et_al_2016","Galveston_Bay","galveston_bay_36",-95.22321503,29.08265331,0.606,2014-07-15,"succulent/BAHA+SPSP - 2nd dom","NAVD88"
"553","Osland_et_al_2016","Galveston_Bay","galveston_bay_37",-95.22330809,29.08249216,0.674,2014-07-15,"20m","NAVD88"
"554","Osland_et_al_2016","Galveston_Bay","galveston_bay_38",-95.22339885,29.08232995,0.699,2014-07-15,"20m","NAVD88"
"555","Osland_et_al_2016","Galveston_Bay","galveston_bay_39",-95.19652673,29.10382049,-0.083,2014-07-15,"water/SPAL - 1st dom","NAVD88"
"556","Osland_et_al_2016","Galveston_Bay","galveston_bay_40",-95.19653503,29.10382389,-0.043,2014-07-15,"water/SPAL - mixed","NAVD88"
"557","Osland_et_al_2016","Galveston_Bay","galveston_bay_41",-95.19654388,29.10382732,0.074,2014-07-15,"water/SPAL - 2nd dom","NAVD88"
"558","Osland_et_al_2016","Galveston_Bay","galveston_bay_42",-95.1965541,29.10383193,0.164,2014-07-15,"SPAL/succ+SPAL - 1st dom","NAVD88"
"559","Osland_et_al_2016","Galveston_Bay","galveston_bay_43",-95.19656302,29.10383826,0.215,2014-07-15,"SPAL/succ+SPAL - mixed","NAVD88"
"560","Osland_et_al_2016","Galveston_Bay","galveston_bay_44",-95.1966293,29.10388355,0.267,2014-07-15,"SPAL/succ+SPAL - 2nd dom","NAVD88"
"561","Osland_et_al_2016","Galveston_Bay","galveston_bay_45",-95.19678604,29.1039944,0.248,2014-07-15,"20m","NAVD88"
"562","Osland_et_al_2016","Galveston_Bay","galveston_bay_46",-95.19695333,29.10410157,0.273,2014-07-15,"20m","NAVD88"
"563","Osland_et_al_2016","Galveston_Bay","galveston_bay_47",-95.18014374,29.07668825,-0.098,2014-07-16,"water/SPAL - 1st dom","NAVD88"
"564","Osland_et_al_2016","Galveston_Bay","galveston_bay_48",-95.18013941,29.0767075,-0.073,2014-07-16,"water/SPAL - mixed","NAVD88"
"565","Osland_et_al_2016","Galveston_Bay","galveston_bay_49",-95.18011945,29.07679302,0.136,2014-07-16,"water/SPAL - 2nd dom","NAVD88"
"566","Osland_et_al_2016","Galveston_Bay","galveston_bay_50",-95.18009792,29.07687942,0.254,2014-07-16,"SPAL/flat - 1st dom","NAVD88"
"567","Osland_et_al_2016","Galveston_Bay","galveston_bay_51",-95.18009375,29.07689474,0.275,2014-07-16,"SPAL/flat - mixed","NAVD88"
"568","Osland_et_al_2016","Galveston_Bay","galveston_bay_52",-95.18008978,29.07690822,0.291,2014-07-16,"SPAL/flat - 2nd dom","NAVD88"
"569","Osland_et_al_2016","Galveston_Bay","galveston_bay_53",-95.18008639,29.07692761,0.33,2014-07-16,"flat/succulent - 1st dom","NAVD88"
"570","Osland_et_al_2016","Galveston_Bay","galveston_bay_54",-95.18008282,29.07694152,0.344,2014-07-16,"flat/succulent - mixed","NAVD88"
"571","Osland_et_al_2016","Galveston_Bay","galveston_bay_55",-95.18007471,29.0769814,0.363,2014-07-16,"flat/succulent - 2nd dom","NAVD88"
"572","Osland_et_al_2016","Galveston_Bay","galveston_bay_56",-95.18006254,29.0770334,0.505,2014-07-16,"succulent/BAHA+SPSP - 1st dom","NAVD88"
"573","Osland_et_al_2016","Galveston_Bay","galveston_bay_57",-95.18006211,29.077045,0.596,2014-07-16,"succulent/BAHA+SPSP - mixed","NAVD88"
"574","Osland_et_al_2016","Galveston_Bay","galveston_bay_58",-95.18005757,29.07706113,0.853,2014-07-16,"succulent/BAHA+SPSP - 2nd dom","NAVD88"
"575","Osland_et_al_2016","Galveston_Bay","galveston_bay_59",-95.18001871,29.07724558,0.909,2014-07-16,"20m","NAVD88"
"576","Osland_et_al_2016","Galveston_Bay","galveston_bay_60",-95.17997157,29.07742534,1.088,2014-07-16,"20m","NAVD88"
"577","Osland_et_al_2016","Galveston_Bay","galveston_bay_61",-95.1811253,29.07625675,-0.091,2014-07-16,"water/SPAL - 1st dom","NAVD88"
"578","Osland_et_al_2016","Galveston_Bay","galveston_bay_62",-95.18113435,29.07626463,0.108,2014-07-16,"water/SPAL - mixed","NAVD88"
"579","Osland_et_al_2016","Galveston_Bay","galveston_bay_63",-95.1811415,29.07627124,0.174,2014-07-16,"water/SPAL - 2nd dom","NAVD88"
"580","Osland_et_al_2016","Galveston_Bay","galveston_bay_64",-95.18114256,29.07627812,0.177,2014-07-16,"SPAL/AVGE - mixed","NAVD88"
"581","Osland_et_al_2016","Galveston_Bay","galveston_bay_65",-95.18114659,29.07628787,0.157,2014-07-16,"SPAL/AVGE - 2nd dom","NAVD88"
"582","Osland_et_al_2016","Galveston_Bay","galveston_bay_66",-95.18116015,29.07630105,0.242,2014-07-16,"AVGE/succulent - 1st dom","NAVD88"
"583","Osland_et_al_2016","Galveston_Bay","galveston_bay_67",-95.18116731,29.07631093,0.271,2014-07-16,"AVGE/succulent - mixed","NAVD88"
"584","Osland_et_al_2016","Galveston_Bay","galveston_bay_68",-95.18118092,29.07632837,0.461,2014-07-16,"AVGE/succulent - 2nd dom","NAVD88"
"585","Osland_et_al_2016","Galveston_Bay","galveston_bay_69",-95.18125305,29.07641702,0.311,2014-07-16,"succulent/mudflat - 1st dom","NAVD88"
"586","Osland_et_al_2016","Galveston_Bay","galveston_bay_70",-95.18126589,29.07643121,0.283,2014-07-16,"succulent/mudflat - mixed","NAVD88"
"587","Osland_et_al_2016","Galveston_Bay","galveston_bay_71",-95.18127337,29.07644002,0.274,2014-07-16,"succulent/mudflat - 2nd dom","NAVD88"
"588","Osland_et_al_2016","Galveston_Bay","galveston_bay_72",-95.18129807,29.07646992,0.286,2014-07-16,"mudflat/succulent - 1st dom","NAVD88"
"589","Osland_et_al_2016","Galveston_Bay","galveston_bay_73",-95.181308,29.07648029,0.245,2014-07-16,"mudflat/SPAL - mixed","NAVD88"
"590","Osland_et_al_2016","Galveston_Bay","galveston_bay_74",-95.18131958,29.07649506,0.177,2014-07-16,"mudflat/SPAL - 2nd dom","NAVD88"
"591","Osland_et_al_2016","Galveston_Bay","galveston_bay_75",-95.18144392,29.07663927,0.151,2014-07-16,"20m","NAVD88"
"592","Osland_et_al_2016","Galveston_Bay","galveston_bay_76",-95.18157191,29.07678429,0.155,2014-07-16,"20m","NAVD88"
"593","Osland_et_al_2016","Galveston_Bay","galveston_bay_77",-94.9707148,29.19779867,-0.093,2014-07-17,"water/SPAL - 1st dom","NAVD88"
"594","Osland_et_al_2016","Galveston_Bay","galveston_bay_78",-94.97071364,29.19779281,0.118,2014-07-17,"water/SPAL - mixed","NAVD88"
"595","Osland_et_al_2016","Galveston_Bay","galveston_bay_79",-94.97071101,29.19777654,0.192,2014-07-17,"water/SPAL - 2nd dom","NAVD88"
"596","Osland_et_al_2016","Galveston_Bay","galveston_bay_80",-94.97069561,29.19771155,0.223,2014-07-17,"SPAL/succulent - 1st dom","NAVD88"
"597","Osland_et_al_2016","Galveston_Bay","galveston_bay_81",-94.97069163,29.19769637,0.228,2014-07-17,"SPAL/succulent - mixed","NAVD88"
"598","Osland_et_al_2016","Galveston_Bay","galveston_bay_82",-94.97068694,29.19767608,0.246,2014-07-17,"SPAL/succulent - 2nd dom","NAVD88"
"599","Osland_et_al_2016","Galveston_Bay","galveston_bay_83",-94.97067115,29.19761686,0.229,2014-07-17,"succulent/SPAL - 1st dom","NAVD88"
"600","Osland_et_al_2016","Galveston_Bay","galveston_bay_84",-94.97066557,29.19759508,0.225,2014-07-17,"succulent/SPAL - mixed","NAVD88"
"601","Osland_et_al_2016","Galveston_Bay","galveston_bay_85",-94.97066314,29.1975794,0.238,2014-07-17,"succulent/SPAL - 2nd dom","NAVD88"
"602","Osland_et_al_2016","Galveston_Bay","galveston_bay_86",-94.97064445,29.19750083,0.229,2014-07-17,"SPAL/succulent - 1st dom","NAVD88"
"603","Osland_et_al_2016","Galveston_Bay","galveston_bay_87",-94.97063622,29.19746689,0.251,2014-07-17,"SPAL/succulent - mixed","NAVD88"
"604","Osland_et_al_2016","Galveston_Bay","galveston_bay_88",-94.9706305,29.19744296,0.229,2014-07-17,"SPAL/succulent - 2nd dom","NAVD88"
"605","Osland_et_al_2016","Galveston_Bay","galveston_bay_89",-94.97061125,29.19736752,0.276,2014-07-17,"succulent/flat - 1st dom","NAVD88"
"606","Osland_et_al_2016","Galveston_Bay","galveston_bay_90",-94.97060577,29.19734648,0.251,2014-07-17,"succulent/flat - mixed","NAVD88"
"607","Osland_et_al_2016","Galveston_Bay","galveston_bay_91",-94.9706002,29.19732659,0.341,2014-07-17,"succulent/flat - 2nd dom","NAVD88"
"608","Osland_et_al_2016","Galveston_Bay","galveston_bay_92",-94.97055442,29.1971531,0.43,2014-07-17,"flat/MOLI - 1st dom","NAVD88"
"609","Osland_et_al_2016","Galveston_Bay","galveston_bay_93",-94.97054992,29.19713322,0.425,2014-07-17,"flat/MOLI - mixed","NAVD88"
"610","Osland_et_al_2016","Galveston_Bay","galveston_bay_94",-94.97054758,29.19712144,0.461,2014-07-17,"flat/MOLI - 2nd dom","NAVD88"
"611","Osland_et_al_2016","Galveston_Bay","galveston_bay_95",-94.97054435,29.19710908,0.499,2014-07-17,"MOLI/succulent - 1st dom","NAVD88"
"612","Osland_et_al_2016","Galveston_Bay","galveston_bay_96",-94.97054102,29.19709729,0.556,2014-07-17,"MOLI/succulent - mixed","NAVD88"
"613","Osland_et_al_2016","Galveston_Bay","galveston_bay_97",-94.9705374,29.19708451,0.575,2014-07-17,"MOLI/succulent - 2nd dom","NAVD88"
"614","Osland_et_al_2016","Galveston_Bay","galveston_bay_98",-94.97053352,29.19706433,0.542,2014-07-17,"succulent/SPPA+JURO - 1st dom","NAVD88"
"615","Osland_et_al_2016","Galveston_Bay","galveston_bay_99",-94.9705219,29.19702521,0.527,2014-07-17,"succulent/SPPA+JURO - mixed","NAVD88"
"616","Osland_et_al_2016","Galveston_Bay","galveston_bay_100",-94.97051643,29.19700304,0.58,2014-07-17,"succulent/SPPA+JURO - 2nd dom","NAVD88"
"617","Osland_et_al_2016","Galveston_Bay","galveston_bay_101",-94.97036505,29.19688124,0.791,2014-07-17,"20m","NAVD88"
"618","Osland_et_al_2016","Galveston_Bay","galveston_bay_102",-94.97021475,29.19676258,0.836,2014-07-17,"20m","NAVD88"
"619","Osland_et_al_2016","Galveston_Bay","galveston_bay_103",-94.97281179,29.19566572,-0.011,2014-07-17,"water/SPAL - 1st dom","NAVD88"
"620","Osland_et_al_2016","Galveston_Bay","galveston_bay_104",-94.97281661,29.19566046,-0.046,2014-07-17,"water/SPAL - mixed","NAVD88"
"621","Osland_et_al_2016","Galveston_Bay","galveston_bay_105",-94.97282724,29.19564369,0.07,2014-07-17,"water/SPAL - 2nd dom","NAVD88"
"622","Osland_et_al_2016","Galveston_Bay","galveston_bay_106",-94.97283919,29.19562647,0.226,2014-07-17,"SPAL/succulent - 1st dom","NAVD88"
"623","Osland_et_al_2016","Galveston_Bay","galveston_bay_107",-94.97284611,29.19561661,0.306,2014-07-17,"SPAL/succulent - mixed","NAVD88"
"624","Osland_et_al_2016","Galveston_Bay","galveston_bay_108",-94.97285587,29.1956109,0.37,2014-07-17,"SPAL/succulent - 2nd dom","NAVD88"
"625","Osland_et_al_2016","Galveston_Bay","galveston_bay_109",-94.97286156,29.19560319,0.377,2014-07-17,"succulent/flat - mixed","NAVD88"
"626","Osland_et_al_2016","Galveston_Bay","galveston_bay_110",-94.97286584,29.1955953,0.419,2014-07-17,"succulent/flat - 2nd dom","NAVD88"
"627","Osland_et_al_2016","Galveston_Bay","galveston_bay_111",-94.97287383,29.19558834,0.444,2014-07-17,"mudflat/DISP - 1st dom","NAVD88"
"628","Osland_et_al_2016","Galveston_Bay","galveston_bay_112",-94.97287889,29.19557654,0.495,2014-07-17,"mudflat/DISP - mixed","NAVD88"
"629","Osland_et_al_2016","Galveston_Bay","galveston_bay_113",-94.97288651,29.1955662,0.567,2014-07-17,"mudflat/DISP - 2nd dom","NAVD88"
"630","Osland_et_al_2016","Galveston_Bay","galveston_bay_114",-94.97289215,29.19556076,0.537,2014-07-17,"DISP/mixed Spartina - 1st dom","NAVD88"
"631","Osland_et_al_2016","Galveston_Bay","galveston_bay_115",-94.97289907,29.19555541,0.612,2014-07-17,"DISP/mixed Spartina - mixed","NAVD88"
"632","Osland_et_al_2016","Galveston_Bay","galveston_bay_116",-94.97290124,29.19554854,0.608,2014-07-17,"DISP/mixed Spartina - 2nd dom","NAVD88"
"633","Osland_et_al_2016","Galveston_Bay","galveston_bay_117",-94.97290915,29.19553999,0.636,2014-07-17,"mixed Spartina/JURO+Spartina - mixed","NAVD88"
"634","Osland_et_al_2016","Galveston_Bay","galveston_bay_118",-94.9729207,29.19552605,0.703,2014-07-17,"mixed Spartina/JURO+Spartina - 2nd dom","NAVD88"
"635","Osland_et_al_2016","Galveston_Bay","galveston_bay_119",-94.97303038,29.19537497,0.786,2014-07-17,"20m","NAVD88"
"636","Osland_et_al_2016","Galveston_Bay","galveston_bay_120",-94.9731406,29.19522198,0.804,2014-07-17,"20m","NAVD88"
"637","Osland_et_al_2016","Weeks_Bay","weeks_bay_1",-87.84037846,30.38215369,-0.42,2014-09-16,"water/SPAL - 1st dom","NAVD88"
"638","Osland_et_al_2016","Weeks_Bay","weeks_bay_2",-87.84038905,30.38215157,-0.352,2014-09-16,"water/SPAL - mixed","NAVD88"
"639","Osland_et_al_2016","Weeks_Bay","weeks_bay_3",-87.84042413,30.38214648,0.056,2014-09-16,"water/SPAL - 2nd dom","NAVD88"
"640","Osland_et_al_2016","Weeks_Bay","weeks_bay_4",-87.84043729,30.3821457,0.213,2014-09-16,"SPAL/BAHA mix - 1st dom","NAVD88"
"641","Osland_et_al_2016","Weeks_Bay","weeks_bay_5",-87.84045595,30.38214225,0.537,2014-09-16,"SPAL/BAHA mix - mixed","NAVD88"
"642","Osland_et_al_2016","Weeks_Bay","weeks_bay_6",-87.8404671,30.38214199,0.4,2014-09-16,"SPAL/BAHA mix - 2nd dom","NAVD88"
"643","Osland_et_al_2016","Weeks_Bay","weeks_bay_7",-87.84048793,30.38213764,0.29,2014-09-16,"BAHA mix/JURO - 1st dom","NAVD88"
"644","Osland_et_al_2016","Weeks_Bay","weeks_bay_8",-87.84051972,30.3821349,0.285,2014-09-16,"BAHA mix/JURO - mixed","NAVD88"
"645","Osland_et_al_2016","Weeks_Bay","weeks_bay_9",-87.84054713,30.38212992,0.286,2014-09-16,"BAHA mix/JURO - 2nd dom","NAVD88"
"646","Osland_et_al_2016","Weeks_Bay","weeks_bay_10",-87.840755,30.38210385,0.213,2014-09-16,"20 m","NAVD88"
"647","Osland_et_al_2016","Weeks_Bay","weeks_bay_11",-87.84096357,30.3820756,0.207,2014-09-16,"20 m","NAVD88"
"648","Osland_et_al_2016","Weeks_Bay","weeks_bay_12",-87.84149724,30.38208008,0.103,2014-09-16,"JURO/CLMA - 1st dom","NAVD88"
"649","Osland_et_al_2016","Weeks_Bay","weeks_bay_13",-87.84155292,30.38211405,0.184,2014-09-16,"JURO/CLMA - mixed","NAVD88"
"650","Osland_et_al_2016","Weeks_Bay","weeks_bay_14",-87.84162703,30.38215725,0.228,2014-09-16,"JURO/CLMA - 2nd dom","NAVD88"
"651","Osland_et_al_2016","Weeks_Bay","weeks_bay_15",-87.84167591,30.38218596,0.304,2014-09-16,"CLMA/pine woods - 1st dom","NAVD88"
"652","Osland_et_al_2016","Weeks_Bay","weeks_bay_16",-87.84170331,30.38220484,0.571,2014-09-16,"CLMA/pine woods - mixed","NAVD88"
"653","Osland_et_al_2016","Weeks_Bay","weeks_bay_17",-87.84172965,30.38221956,0.654,2014-09-16,"CLMA/pine woods - 2nd dom","NAVD88"
"654","Osland_et_al_2016","Weeks_Bay","weeks_bay_18",-87.82963565,30.410488,-0.363,2014-09-17,"water/SPAL - 1st dom","NAVD88"
"655","Osland_et_al_2016","Weeks_Bay","weeks_bay_19",-87.82963282,30.41049296,-0.339,2014-09-17,"water/SPAL - mixed","NAVD88"
"656","Osland_et_al_2016","Weeks_Bay","weeks_bay_20",-87.82963112,30.41050273,-0.238,2014-09-17,"water/SPAL - 2nd dom","NAVD88"
"657","Osland_et_al_2016","Weeks_Bay","weeks_bay_21",-87.82962496,30.41051463,-0.154,2014-09-17,"SPAL/JURO - mixed","NAVD88"
"658","Osland_et_al_2016","Weeks_Bay","weeks_bay_22",-87.82962029,30.41052083,-0.073,2014-09-17,"SPAL/JURO - 2nd dom","NAVD88"
"659","Osland_et_al_2016","Weeks_Bay","weeks_bay_23",-87.82961818,30.41052788,0.031,2014-09-17,"JURO/SPCY - 1st dom","NAVD88"
"660","Osland_et_al_2016","Weeks_Bay","weeks_bay_24",-87.82961675,30.41053683,0.151,2014-09-17,"JURO/SPCY - mixed","NAVD88"
"661","Osland_et_al_2016","Weeks_Bay","weeks_bay_25",-87.8296153,30.4105545,0.323,2014-09-17,"JURO/SPCY - 2nd dom","NAVD88"
"662","Osland_et_al_2016","Weeks_Bay","weeks_bay_26",-87.82960568,30.41059148,0.384,2014-09-17,"SPCY/JURO - 1st dom","NAVD88"
"663","Osland_et_al_2016","Weeks_Bay","weeks_bay_27",-87.82958043,30.41064269,0.365,2014-09-17,"SPCY/JURO - mixed","NAVD88"
"664","Osland_et_al_2016","Weeks_Bay","weeks_bay_28",-87.82954993,30.41068971,0.295,2014-09-17,"SPCY/JURO - 2nd dom","NAVD88"
"665","Osland_et_al_2016","Weeks_Bay","weeks_bay_29",-87.8294607,30.41085309,0.344,2014-09-17,"20 m","NAVD88"
"666","Osland_et_al_2016","Weeks_Bay","weeks_bay_30",-87.82937233,30.41101496,0.368,2014-09-17,"20 m","NAVD88"
"667","Osland_et_al_2016","Weeks_Bay","weeks_bay_31",-87.84376808,30.40064623,-0.391,2014-09-17,"water/SPAL - 1st dom","NAVD88"
"668","Osland_et_al_2016","Weeks_Bay","weeks_bay_32",-87.84377876,30.40065177,-0.279,2014-09-17,"water/SPAL - mixed","NAVD88"
"669","Osland_et_al_2016","Weeks_Bay","weeks_bay_33",-87.84378713,30.40065693,-0.166,2014-09-17,"water/SPAL - 2nd dom","NAVD88"
"670","Osland_et_al_2016","Weeks_Bay","weeks_bay_34",-87.84379787,30.40066027,-0.146,2014-09-17,"SPAL/JURO - mixed","NAVD88"
"671","Osland_et_al_2016","Weeks_Bay","weeks_bay_35",-87.84380429,30.40067281,0.145,2014-09-17,"SPAL/JURO -  2nd dom","NAVD88"
"672","Osland_et_al_2016","Weeks_Bay","weeks_bay_36",-87.84382675,30.4006793,0.192,2014-09-17,"see note","NAVD88"
"673","Osland_et_al_2016","Weeks_Bay","weeks_bay_37",-87.84383804,30.40068417,0.16,2014-09-17,"see note","NAVD88"
