"study_id","site_id","core_id","sample_id","depth_min","depth_max","representative_depth_min","representative_depth_max","dry_bulk_density","method_id","fraction_organic_matter","fraction_carbon","depth_interval_notes"
"Gailis_et_al_2021","BNB","BNB-1073","1073q","23.2","24.65","23.2","24.65",0.61,"no documented methods",0.08900000000000001,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073r","24.65","26.1","24.65","26.1",0.71,"no documented methods",0.073,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073s","26.1","27.55","26.1","27.55",0.6,"no documented methods",0.10800000000000001,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073t","27.55","29","27.55","29",0.58,"no documented methods",0.11800000000000001,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073u","29","30.45","29","30.45",0.61,"no documented methods",0.11599999999999999,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073v","30.45","31.9","30.45","31.9",0.65,"no documented methods",0.094,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073w","31.9","33.35","31.9","33.35",0.95,"no documented methods",0.039,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073x","33.35","34.8","33.35","34.8",0.79,"no documented methods",0.064,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073y","34.8","36.25","34.8","36.25",0.72,"no documented methods",0.076,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073z","36.25","37.7","36.25","37.7",0.57,"no documented methods",0.131,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073aa","37.7","39.15","37.7","39.15",0.81,"no documented methods",0.06,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073ab","39.15","40.6","39.15","40.6",0.74,"no documented methods",0.078,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073ac","40.6","42.05","40.6","42.05",0.76,"no documented methods",0.061,NA,NA
"Gailis_et_al_2021","BNB","BNB-1073","1073ad",NA,NA,"42.05","50",NA,"no documented methods",NA,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074a","0","5","0","5",0.28,"no documented methods",0.635,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074b","5","10","5","10",0.25,"no documented methods",0.728,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074c","10","15","10","15",0.23,"no documented methods",0.765,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074d","15","20","15","20",0.21,"no documented methods",0.797,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074e","20","25","20","25",0.31,"no documented methods",0.575,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074f","25","30","25","30",0.37,"no documented methods",0.41200000000000003,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074g","30","35","30","35",0.35,"no documented methods",0.51,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074h","35","40","35","40",0.54,"no documented methods",0.303,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074i","40","45","40","45",1.14,"no documented methods",0.083,NA,NA
"Gailis_et_al_2021","BNB","BNB-1074","1074j","45","55","45","55",1.59,"no documented methods",0.013000000000000001,NA,"Back calculation of %C gave non-zero %OM"
"Costa_et_al_2025","MIS","MIS-1080","1080a","15","20","0","27.5",0.43,"no documented methods",NA,0.051,NA
"Costa_et_al_2025","MIS","MIS-1080","1080b","35","40","27.5","52",0.75,"no documented methods",NA,0.031,NA
"Costa_et_al_2025","MIS","MIS-1080","1080c","55","60","52","67.5",0.8,"no documented methods",NA,0.016,NA
"Costa_et_al_2025","MIS","MIS-1080","1080d","75","80","67.5","87.5",1.4,"no documented methods",NA,0.012,NA
"Costa_et_al_2025","MIS","MIS-1080","1080e","95","100","87.5","107.5",0.82,"no documented methods",NA,0.02,NA
"Costa_et_al_2025","MIS","MIS-1081","1081a","15","20","0","27.5",0.79,"no documented methods",NA,0.012,NA
"Costa_et_al_2025","MIS","MIS-1081","1081b","35","40","27.5","47.5",1.16,"no documented methods",NA,0.006,NA
"Costa_et_al_2025","MIS","MIS-1081","1081c","55","60","47.5","67.5",1.05,"no documented methods",NA,0.009000000000000001,NA
"Costa_et_al_2025","MIS","MIS-1081","1081d","75","80","67.5","87.5",1.2,"no documented methods",NA,0.009000000000000001,NA
"Costa_et_al_2025","MIS","MIS-1081","1081e","95","100","87.5","107.5",1.02,"no documented methods",NA,0.009000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1082","1082a","15","20","0","27",1.16,"no documented methods",NA,0.015,NA
"Costa_et_al_2025","SDG","SDG-1082","1082b","34","39","27","39",1.16,"no documented methods",NA,0.009000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1082","1082c",NA,NA,"39","50",NA,"no documented methods",NA,NA,NA
"Costa_et_al_2025","SDG","SDG-1083","1083a","0","4","0","4",0.3,"no documented methods",NA,0.129,NA
"Costa_et_al_2025","SDG","SDG-1083","1083b","15","20","4","27.5",1.01,"no documented methods",NA,0.022000000000000002,NA
"Costa_et_al_2025","SDG","SDG-1083","1083c","35","40","27.5","48",1.34,"no documented methods",NA,0.006999999999999999,NA
"Costa_et_al_2025","SDG","SDG-1083","1083d",NA,NA,"48","50",NA,"no documented methods",NA,NA,NA
"Costa_et_al_2025","SDG","SDG-1084","1084a","3","8","0","8",0.25,"no documented methods",NA,0.171,NA
"Costa_et_al_2025","SDG","SDG-1084","1084b","15","20","8","27.5",0.89,"no documented methods",NA,0.023,NA
"Costa_et_al_2025","SDG","SDG-1084","1084c","35","40","27.5","42.5",0.81,"no documented methods",NA,0.011000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1084","1084d","45","50","42.5","52.5",1,"no documented methods",NA,0.011000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1084","1084e","55","60","52.5","67",0.94,"no documented methods",NA,0.011000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1084","1084f","72","77","67","77",0.75,"no documented methods",NA,0.024,NA
"Costa_et_al_2025","SDG","SDG-1084","1084g",NA,NA,"77","100",NA,"no documented methods",NA,NA,NA
"Costa_et_al_2025","SDG","SDG-1085","1085a","0","3","0","3",0.2,"no documented methods",NA,0.17800000000000002,NA
"Costa_et_al_2025","SDG","SDG-1085","1085b","15","20","3","24.5",1.13,"no documented methods",NA,0.01,NA
"Costa_et_al_2025","SDG","SDG-1085","1085c","29","34","24.5","34",1.28,"no documented methods",NA,0.005,NA
"Costa_et_al_2025","SDG","SDG-1085","1085d",NA,NA,"34","50",NA,"no documented methods",NA,NA,NA
"Costa_et_al_2025","SDG","SDG-1086","1086a","0","2","0","2",0.23,"no documented methods",NA,0.151,NA
"Costa_et_al_2025","SDG","SDG-1086","1086b","15","20","2","23.5",1,"no documented methods",NA,0.013999999999999999,NA
"Costa_et_al_2025","SDG","SDG-1086","1086c","27","32","23.5","32",1.14,"no documented methods",NA,0.006999999999999999,NA
"Costa_et_al_2025","SDG","SDG-1086","1086d",NA,NA,"32","50",NA,"no documented methods",NA,NA,NA
"Costa_et_al_2025","SDG","SDG-1087","1087a","15","20","0","27.5",1.11,"no documented methods",NA,0.009000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1087","1087b","35","40","27.5","40",1.28,"no documented methods",NA,0.006,NA
"Costa_et_al_2025","SDG","SDG-1087","1087c",NA,NA,"40","50",NA,"no documented methods",NA,NA,NA
"Costa_et_al_2025","SDG","SDG-1088","1088a","6","11","0","11",0.93,"no documented methods",NA,0.012,NA
"Costa_et_al_2025","SDG","SDG-1088","1088b","15","20","11","27.5",1.05,"no documented methods",NA,0.012,NA
"Costa_et_al_2025","SDG","SDG-1088","1088c","35","40","27.5","41",1.28,"no documented methods",NA,0.009000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1088","1088d","42","47","41","47",1.25,"no documented methods",NA,0.006,NA
"Costa_et_al_2025","SDG","SDG-1088","1088e",NA,NA,"47","50",NA,"no documented methods",NA,NA,NA
"Costa_et_al_2025","SDG","SDG-1089","1089a","15","20","0","27.5",1.03,"no documented methods",NA,0.013000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1089","1089b","35","40","27.5","41",1.18,"no documented methods",NA,0.009000000000000001,NA
"Costa_et_al_2025","SDG","SDG-1089","1089c","42","47","41","47",1.22,"no documented methods",NA,0.006,NA
"Costa_et_al_2025","SDG","SDG-1089","1089d",NA,NA,"47","50",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097a","0","1","0","1",0.33,"no documented methods",0.434,0.187,NA
"Gray_et_al_2025","UMP","UMP-1097","1097b","1","2","1","2",0.86,"no documented methods",0.121,0.039,NA
"Gray_et_al_2025","UMP","UMP-1097","1097c","2","3","2","3",0.88,"no documented methods",0.135,0.038,NA
"Gray_et_al_2025","UMP","UMP-1097","1097d","3","4.5","3","4.5",0.39,"no documented methods",0.33,0.127,NA
"Gray_et_al_2025","UMP","UMP-1097","1097e","4.5","5.5","4.5","5.5",0.63,"no documented methods",0.161,0.053,NA
"Gray_et_al_2025","UMP","UMP-1097","1097f","5.5","6.5","5.5","6.5",0.94,"no documented methods",0.10800000000000001,0.035,NA
"Gray_et_al_2025","UMP","UMP-1097","1097g","6.5","8","6.5","8",0.55,"no documented methods",0.192,0.07200000000000001,NA
"Gray_et_al_2025","UMP","UMP-1097","1097h","8","9","8","9",0.62,"no documented methods",0.158,0.078,NA
"Gray_et_al_2025","UMP","UMP-1097","1097i","9","10","9","10",0.81,"no documented methods",0.11699999999999999,0.042,NA
"Gray_et_al_2025","UMP","UMP-1097","1097j","10","11","10","11",0.69,"no documented methods",0.14300000000000002,0.028999999999999998,NA
"Gray_et_al_2025","UMP","UMP-1097","1097k","11","12","11","12",0.83,"no documented methods",0.132,0.053,NA
"Gray_et_al_2025","UMP","UMP-1097","1097l","12","13","12","13",1.17,"no documented methods",0.105,0.022000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1097","1097m","13","14","13","14",1.1,"no documented methods",0.091,0.022000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1097","1097n","14","15","14","15",1.26,"no documented methods",0.094,0.023,NA
"Gray_et_al_2025","UMP","UMP-1097","1097o","15","16","15","16",0.89,"no documented methods",0.133,0.035,NA
"Gray_et_al_2025","UMP","UMP-1097","1097p","16","17","16","17",0.96,"no documented methods",0.136,0.024,NA
"Gray_et_al_2025","UMP","UMP-1097","1097q","17","18","17","18",0.76,"no documented methods",0.149,0.042,NA
"Gray_et_al_2025","UMP","UMP-1097","1097r","18","19","18","19",1.01,"no documented methods",0.11,0.03,NA
"Gray_et_al_2025","UMP","UMP-1097","1097s","19","20","19","20",1.23,"no documented methods",0.085,0.016,NA
"Gray_et_al_2025","UMP","UMP-1097","1097t","20","21","20","21",1.22,"no documented methods",0.078,0.011000000000000001,NA
"Gray_et_al_2025","UMP","UMP-1097","1097u","21","22.5","21","22.5",1.33,"no documented methods",0.07200000000000001,0.011000000000000001,NA
"Gray_et_al_2025","UMP","UMP-1097","1097v","22.5","24","22.5","24",1.42,"no documented methods",0.063,0.017,NA
"Gray_et_al_2025","UMP","UMP-1097","1097w","24","25","24","25",0.8,"no documented methods",0.121,0.034,NA
"Gray_et_al_2025","UMP","UMP-1097","1097x","25","26","25","26",0.71,"no documented methods",0.17,0.055,NA
"Gray_et_al_2025","UMP","UMP-1097","1097y","26","27","26","27",0.9,"no documented methods",0.126,0.031,NA
"Gray_et_al_2025","UMP","UMP-1097","1097z","27","28","27","28",1.12,"no documented methods",0.08199999999999999,0.032,NA
"Gray_et_al_2025","UMP","UMP-1097","1097aa","28","29","28","29",1.18,"no documented methods",0.081,0.017,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ab","29","30","29","30",0.86,"no documented methods",0.12300000000000001,0.016,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ac","30","31","30","31",0.97,"no documented methods",0.096,0.024,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ad","31","32","31","32",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ae","32","33","32","33",0.83,"no documented methods",0.091,0.018000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1097","1097af","33","34","33","34",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ag","34","35","34","35",0.79,"no documented methods",0.139,0.034,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ah","35","36","35","36",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ai","36","37","36","37",1.08,"no documented methods",0.10400000000000001,0.039,NA
"Gray_et_al_2025","UMP","UMP-1097","1097aj","37","38.5","37","38.5",0.72,"no documented methods",0.15,0.038,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ak","38.5","39","38.5","39",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097al","39","40","39","40",0.57,"no documented methods",0.185,0.057999999999999996,NA
"Gray_et_al_2025","UMP","UMP-1097","1097am","40","41","40","41",0.72,"no documented methods",0.11,0.054000000000000006,NA
"Gray_et_al_2025","UMP","UMP-1097","1097an","41","45","41","45",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ao","45","46","45","46",0.57,"no documented methods",0.163,0.053,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ap","46","50","46","50",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097aq","50","51","50","51",0.59,"no documented methods",0.134,0.051,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ar","51","52","51","52",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097as","52","53","52","53",0.96,"no documented methods",0.053,0.018000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1097","1097at","53","54","53","54",0.79,"no documented methods",0.08199999999999999,0.025,NA
"Gray_et_al_2025","UMP","UMP-1097","1097au","54","54.5","54","54.5",1.08,"no documented methods",0.08900000000000001,0.042,NA
"Gray_et_al_2025","UMP","UMP-1097","1097av","54.5","58","54.5","58",0.94,"no documented methods",0.09699999999999999,0.031,NA
"Gray_et_al_2025","UMP","UMP-1097","1097aw","58","60","58","60",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ax","60","61","60","61",0.67,"no documented methods",0.166,0.07400000000000001,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ay","61","64","61","64",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097az","64","65","64","65",0.95,"no documented methods",0.079,0.03,NA
"Gray_et_al_2025","UMP","UMP-1097","1097ba","65","66","65","66",1.01,"no documented methods",0.05,0.015,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bb","66","70","66","70",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bc","70","71","70","71",1.21,"no documented methods",0.049,0.013999999999999999,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bd","71","75","71","75",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097be","75","76","75","76",1.2,"no documented methods",0.03,0.004,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bf","76","78","76","78",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bg","78","79","78","79",1.37,"no documented methods",0.018000000000000002,0.002,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bh","79","80","79","80",1.38,"no documented methods",0.023,0.005,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bi","80","81","80","81",1.13,"no documented methods",0.026000000000000002,0.005,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bj","81","83","81","83",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bk","83","84","83","84",1.01,"no documented methods",0.027000000000000003,0.015,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bl","84","85","84","85",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bm","85","86","85","86",1.16,"no documented methods",0.023,0.003,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bn","86","88","86","88",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bo","88","88.5","88","88.5",1.28,"no documented methods",0.022000000000000002,0.002,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bp","88.5","89","88.5","89",1.14,"no documented methods",0.039,0.008,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bq","89","90","89","90",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097br","90","91","90","91",1.23,"no documented methods",0.018000000000000002,0.002,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bs","91","92","91","92",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bt","92","93","92","93",1.18,"no documented methods",0.015,0.002,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bu","93","94","93","94",1.09,"no documented methods",0.065,0.02,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bv","94","97","94","97",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bw","97","98","97","98",1.17,"no documented methods",0.031,0.006999999999999999,NA
"Gray_et_al_2025","UMP","UMP-1097","1097bx","98","100","98","100",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1097","1097by","100","101","100","101",1.28,"no documented methods",0.026000000000000002,0.005,NA
"Gray_et_al_2025","UMP","UMP-1099","1099a","0","1","0","1",0.52,"no documented methods",0.10300000000000001,0.037000000000000005,NA
"Gray_et_al_2025","UMP","UMP-1099","1099b","1","2","1","2",0.67,"no documented methods",0.095,0.034,NA
"Gray_et_al_2025","UMP","UMP-1099","1099c","2","3","2","3",0.81,"no documented methods",0.08900000000000001,0.03,NA
"Gray_et_al_2025","UMP","UMP-1099","1099d","3","4","3","4",0.81,"no documented methods",0.096,0.036000000000000004,NA
"Gray_et_al_2025","UMP","UMP-1099","1099e","4","5","4","5",0.74,"no documented methods",0.10300000000000001,0.038,NA
"Gray_et_al_2025","UMP","UMP-1099","1099f","5","6","5","6",0.57,"no documented methods",0.109,0.048,NA
"Gray_et_al_2025","UMP","UMP-1099","1099g","6","7","6","7",0.56,"no documented methods",0.122,0.045,NA
"Gray_et_al_2025","UMP","UMP-1099","1099h","7","8","7","8",0.53,"no documented methods",0.10400000000000001,0.047,NA
"Gray_et_al_2025","UMP","UMP-1099","1099i","8","9","8","9",0.51,"no documented methods",0.098,0.045,NA
"Gray_et_al_2025","UMP","UMP-1099","1099j","9","10","9","10",0.6,"no documented methods",0.09,0.037000000000000005,NA
"Gray_et_al_2025","UMP","UMP-1099","1099k","10","11","10","11",0.59,"no documented methods",0.09300000000000001,0.037000000000000005,NA
"Gray_et_al_2025","UMP","UMP-1099","1099l","11","12","11","12",0.54,"no documented methods",0.09300000000000001,0.044000000000000004,NA
"Gray_et_al_2025","UMP","UMP-1099","1099m","12","13","12","13",0.76,"no documented methods",0.065,0.028999999999999998,NA
"Gray_et_al_2025","UMP","UMP-1099","1099n","13","14","13","14",0.82,"no documented methods",0.057999999999999996,0.022000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1099","1099o","14","15","14","15",0.84,"no documented methods",0.057,0.022000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1099","1099p","15","16","15","16",0.98,"no documented methods",0.049,0.018000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1099","1099q","16","17","16","17",1.08,"no documented methods",0.053,0.015,NA
"Gray_et_al_2025","UMP","UMP-1099","1099r","17","18","17","18",1.04,"no documented methods",0.055999999999999994,0.018000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1099","1099s","18","19","18","19",1.02,"no documented methods",0.051,0.018000000000000002,NA
"Gray_et_al_2025","UMP","UMP-1099","1099t","19","20","19","20",0.81,"no documented methods",0.078,0.025,NA
"Gray_et_al_2025","UMP","UMP-1099","1099u","20","21","20","21",0.71,"no documented methods",0.1,0.048,NA
"Gray_et_al_2025","UMP","UMP-1099","1099v","21","22","21","22",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1099","1099w","22","23","22","23",0.88,"no documented methods",0.066,0.028999999999999998,NA
"Gray_et_al_2025","UMP","UMP-1099","1099x","23","24","23","24",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1099","1099y","24","25","24","25",1.23,"no documented methods",0.038,0.01,NA
"Gray_et_al_2025","UMP","UMP-1099","1099z","25","26","25","26",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1099","1099aa","26","27","26","27",0.92,"no documented methods",0.062,0.017,NA
"Gray_et_al_2025","UMP","UMP-1099","1099ab","27","28","27","28",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1099","1099ac","28","29","28","29",1.06,"no documented methods",0.069,0.024,NA
"Gray_et_al_2025","UMP","UMP-1099","1099ad","29","30","29","30",NA,"no documented methods",NA,NA,NA
"Gray_et_al_2025","UMP","UMP-1099","1099ae","30","31","30","31",0.9,"no documented methods",0.069,0.027000000000000003,NA
