study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_activity_se,depth_interval_notes,method_id,cs137_unit
Piazza_et_al_2020,CRMS0651_H,0651_H_1,4,6,0.1042,0.488221,0.212613,24.8798,6.7555,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,6,8,0.0715,0.60848,0.226056,24.8477,9.6109000000000009,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,8,10,0.0845,0.610888,0.244644,35.0133,7.9576,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,10,12,0.131,0.4682,0.2019,10.2924,5.1462,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,12,14,0.2118,0.394134,0.173065,20.5256,3.4724,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,14,16,0.2271,0.3691060000000001,0.157201,33.9091,2.99,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,16,18,0.3802,0.330252,0.15259499999999998,36.5751,2.1732,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,18,20,0.4109,0.31560099999999996,0.128607,43.4466,2.1242,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,20,22,0.4488,0.310794,0.09937,6.8945,1.4683,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,22,24,0.5904,0.207483,0.074351,14.707,1.2752,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,24,26,0.7733,0.14175700000000002,0.047764,2.8314,0.9438,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,26,28,0.9216,0.096515,0.031124,1.0882,0.6617,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,28,30,1.0748,0.08573499999999999,0.021355,-0.2718,0.6715,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,30,32,1.2166,0.058938,0.013662,1.1581,0.5404,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,32,34,1.2545,0.053794,0.009929,0.6709,0.5203,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,34,36,1.2822,0.051782,0.009419,0.5999,0.5333,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,36,38,1.2515,0.052137,0.008992,-1.4999,0.5238,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,38,40,1.3274,0.048452,0.008124,-0.9288,0.5547,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,0,2,0.0907,0.5753820000000001,0.239593,43.6073,10.5715,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,2,4,0.1264,0.4453,0.193977,22.5121,5.1456,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,4,6,0.097,0.67711,0.264831,6.2818,6.5549,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,6,8,0.0941,0.603502,0.257448,19.4336,12.8984,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,8,10,0.1305,0.496757,0.216803,42.356,8.4452,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,10,12,0.1931,0.396706,0.169129,39.1579,6.2015,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,12,14,0.2649,0.331115,0.144716,36.1116,4.5352,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,14,16,0.3593,0.320178,0.137406,34.2574,3.7745,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,16,18,0.4111,0.32028799999999996,0.140526,40.8223,3.3366,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,18,20,0.4174,0.295924,0.121837,60.2434,3.3513,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,20,22,0.4749,0.307514,0.122914,20.4364,2.5945,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,22,24,0.6628,0.151878,0.05880499999999999,17.1097,1.9039,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,24,26,0.914,0.102914,0.037905,6.169,1.3006,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,26,28,1.042,0.08202400000000001,0.030003,2.4769,1.1559,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,28,30,1.0438,0.077419,0.025882,0.8122,1.1023,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,30,32,1.1084,0.06464400000000001,0.019251,2.1851,1.1003,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,32,34,1.1537,0.058349,0.014492,0.0968,0.7746,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,34,36,1.2205,0.051185,0.011818,-0.6729,1.0234,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,36,38,1.1779,0.05692,0.012923,-0.2013,0.5771,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_2,38,40,1.2159,0.056078,0.01206,-0.0283,0.735,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,0,2,0.3674,0.164378,0.041421,3.5089,0.9948,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,2,4,0.4977,0.098006,0.025493,5.2049,0.6024,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,4,6,0.1756,0.508483,0.124528,10.6557,1.9062,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,6,8,0.1555,0.48887,0.188835,23.2955,2.4231,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,8,10,0.1525,0.531205,0.199099,44.5628,2.6891,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,10,12,0.1463,0.556466,0.194046,46.4595,2.8036,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,12,14,0.2113,0.410811,0.155481,73.0318,2.2122,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,14,16,0.3794,0.223873,0.094343,70.5468,1.5148,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,16,18,0.3671,0.261596,0.109745,38.0914,1.3683,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,18,20,0.4273,0.257627,0.106209,8.042,0.9926,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,20,22,0.5655,0.195983,0.07786900000000001,1.0132,0.8158,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,22,24,0.7663,0.13761900000000002,0.057895,0.8924,0.5711,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,24,26,0.7933,0.095211,0.043717,-0.0259,0.5429,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,26,28,0.8874,0.085466,0.034134,-0.1009,0.5382,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,28,30,1.1091,0.060692,0.014833,0.1908,0.4,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,30,32,1.0237,0.073044,0.020079,-0.0968,0.4563,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,32,34,1.0324,0.067206,0.014777,-0.5573,0.4484,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_1,34,36,1.1504,0.053726,0.01311,-0.2625,0.429,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,0,2,0.3622,0.139511,0.033799,3.3915,1.0994,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,2,4,0.2944,0.22439,0.049542,1.3521,1.3521,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,4,6,0.1783,0.438292,0.151338,6.3358,1.9248,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,6,8,0.1814,0.377956,0.135413,26.712,2.0951,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,8,10,0.1779,0.40365,0.15235900000000002,25.542,2.0949,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,10,12,0.1618,0.466928,0.174756,28.0719,2.3024,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,12,14,0.1515,0.494937,0.189795,42.5009,2.5921,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,14,16,0.187,0.441347,0.174295,54.8753,2.4227,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,16,18,0.2418,0.344612,0.13514099999999998,66.9492,2.0397,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,18,20,0.4004,0.267865,0.118357,39.8792,1.277,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,20,22,0.4868,0.245444,0.110644,10.7113,0.8949,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,22,24,0.5958,0.202037,0.083339,2.85,0.7242,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,24,26,0.7684,0.135044,0.052897,1.4563,0.5539,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,26,28,0.989,0.085449,0.023919,1.3532,0.436,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,28,30,1.0378,0.07554,0.022195,-0.3967,0.4552,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,30,32,0.9549,0.078623,0.02235199999999999,0.3318,0.4358,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,32,34,0.9351,0.08217100000000001,0.020465,-0.6452,0.5178,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,34,36,0.9791,0.08662800000000001,0.019192,-0.0762,0.3658,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0672_H,0672_H_2,36,38,0.9491,0.066436,0.01402,0.7596,0.4757,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,0,2,0.0234,0.764016,NA,50.6764,15.3208,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,2,4,0.0383,0.7658360000000001,0.339239,69.9574,8.0969,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,4,6,0.0444,0.818043,0.394109,18.8337,8.0926,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,6,8,0.0254,0.618725,0.42453,29.4222,13.6214,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,8,10,0.0359,0.845638,0.4064,41.5494,10.4944,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,10,12,0.0237,0.8012170000000001,0.4182,14.874,16.4564,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,12,14,0.0298,0.827493,0.428081,39.7578,11.8137,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,14,16,0.0278,0.8282970000000001,0.424871,52.7155,13.7999,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,16,18,0.0364,0.8008620000000001,0.411799,93.7369,23.204,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,18,20,0.0311,0.7627679999999999,0.413648,74.3335,12.5467,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,20,22,0.0216,0.76893,0.399388,81.3625,16.9914,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,22,24,0.0223,0.78866,0.41706,71.1021,17.342,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,24,26,0.0219,0.8069620000000001,0.433263,58.881100000000004,17.4341,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,26,28,0.0258,0.8720269999999999,0.4467219999999999,59.7028,14.7051,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,28,30,0.0478,0.851648,0.452359,65.7124,8.5023,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,30,32,0.061,0.873499,0.477672,57.5649,6.6236,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,32,34,0.0658,0.808326,0.425422,63.7592,7.9699,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,34,36,0.0956,0.792818,0.425188,88.0354,4.3371,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,36,38,0.1052,0.7986150000000001,0.42379600000000006,61.6958,4.2524,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_1,38,40,0.0963,0.799438,0.426655,72.5027,4.7624,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,0,2,0.0313,0.7776049999999999,0.362258,37.5249,12.3437,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,2,4,0.0423,0.80656,0.37667,12.8108,8.4324,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,4,6,0.0317,0.8303499999999999,0.383763,27.5231,12.1784,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,6,8,0.0212,0.8443269999999999,0.411294,7.3824,16.3028,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,8,10,0.0272,0.819422,0.40223,35.1719,13.2532,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,10,12,0.0332,0.8128879999999999,0.39066,4.8938,11.4897,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,12,14,0.0344,0.825933,0.40333,NA,NA,NA,single set of methods,NA
Piazza_et_al_2020,CRMS1277_H,1277_H_2,14,16,0.0392,0.799169,0.392303,87.5913,25.6271,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,16,18,0.036,0.766185,0.3715679999999999,74.0856,11.6867,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,18,20,0.0466,0.7434910000000001,0.365053,53.4153,8.7647,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,20,22,0.024,0.783011,0.378599,103.3486,15.9229,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,22,24,0.0269,0.811159,0.406114,49.2418,13.8409,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,24,26,0.0526,0.7952039999999999,0.410295,142.6282,8.022,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,26,28,0.0651,0.769795,0.399813,193.9913,6.9283,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,28,30,0.103,0.7838849999999999,0.410684,119.4868,5.5159,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,30,32,0.1006,0.694631,0.411804,69.1279,4.4933,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,32,34,0.1091,0.81793,0.423653,47.2539,4.0261,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,34,36,0.115,0.815256,0.431245,43.538,3.4592,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,36,38,0.1112,0.839199,0.453464,16.5827,3.7467,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS1277_H,1277_H_2,38,40,0.1197,0.8309359999999999,0.45443199999999995,9.9562,1.72,NA,single set of methods,becquerelsPerKilogram
