study_id,core_id,species_code,habitat
Merrill_1999,Monie_Bay_1,Spartina patens,salt_marsh
Merrill_1999,Monie_Bay_1,Spartina cynosuroides,salt_marsh
Merrill_1999,Monie_Bay_1,Amaranthus cannabinus,salt_marsh
Merrill_1999,Monie_Bay_1,Juncus roemerianus,salt_marsh
Merrill_1999,Monie_Bay_1,Distichlis spicata,salt_marsh
Merrill_1999,Monie_Bay_1,Phragmites australis,salt_marsh
Merrill_1999,Monie_Bay_3,Spartina alterniflora,salt_marsh
Merrill_1999,Monie_Bay_3,Spartina patens,salt_marsh
Merrill_1999,Monie_Bay_3,Spartina cynosuroides,salt_marsh
Merrill_1999,Monie_Bay_3,Amaranthus cannabinus,salt_marsh
Merrill_1999,Monie_Bay_3,Juncus roemerianus,salt_marsh
Merrill_1999,Monie_Bay_3,Distichlis spicata,salt_marsh
Merrill_1999,Monie_Bay_3,Phragmites australis,salt_marsh
Merrill_1999,Monie_Bay_4,Spartina alterniflora,salt_marsh
Merrill_1999,Monie_Bay_4,Spartina patens,salt_marsh
Merrill_1999,Monie_Bay_4,Spartina cynosuroides,salt_marsh
Merrill_1999,Monie_Bay_4,Amaranthus cannabinus,salt_marsh
Merrill_1999,Monie_Bay_4,Juncus roemerianus,salt_marsh
Merrill_1999,Monie_Bay_4,Distichlis spicata,salt_marsh
Merrill_1999,Monie_Bay_4,Phragmites australis,salt_marsh
Merrill_1999,Monie_Bay_5,Spartina alterniflora,salt_marsh
Merrill_1999,Monie_Bay_5,Spartina patens,salt_marsh
Merrill_1999,Monie_Bay_5,Spartina cynosuroides,salt_marsh
Merrill_1999,Monie_Bay_5,Amaranthus cannabinus,salt_marsh
Merrill_1999,Monie_Bay_5,Juncus roemerianus,salt_marsh
Merrill_1999,Monie_Bay_5,Distichlis spicata,salt_marsh
Merrill_1999,Monie_Bay_5,Phragmites australis,salt_marsh
Merrill_1999,Monie_Bay_6,Spartina alterniflora,salt_marsh
Merrill_1999,Monie_Bay_6,Spartina patens,salt_marsh
Merrill_1999,Monie_Bay_6,Spartina cynosuroides,salt_marsh
Merrill_1999,Monie_Bay_6,Amaranthus cannabinus,salt_marsh
Merrill_1999,Monie_Bay_6,Juncus roemerianus,salt_marsh
Merrill_1999,Monie_Bay_6,Distichlis spicata,salt_marsh
Merrill_1999,Monie_Bay_6,Phragmites australis,salt_marsh
Merrill_1999,Monie_Bay_7,Spartina alterniflora,salt_marsh
Merrill_1999,Monie_Bay_7,Spartina patens,salt_marsh
Merrill_1999,Monie_Bay_7,Spartina cynosuroides,salt_marsh
Merrill_1999,Monie_Bay_7,Amaranthus cannabinus,salt_marsh
Merrill_1999,Monie_Bay_7,Juncus roemerianus,salt_marsh
Merrill_1999,Monie_Bay_7,Distichlis spicata,salt_marsh
Merrill_1999,Monie_Bay_7,Phragmites australis,salt_marsh
Merrill_1999,Otter_Point_Creek_1,NA,NA
Merrill_1999,Otter_Point_Creek_2,NA,NA
Merrill_1999,Otter_Point_Creek_3,NA,NA
Merrill_1999,Jug_Bay_1,Typha spp.,NA
Merrill_1999,Jug_Bay_1,Hibiscus spp.,NA
Merrill_1999,Jug_Bay_3,Nuphar advena,NA
Merrill_1999,Patuxent_River_01,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_01,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_01,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_01,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_01,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_01,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_01,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_01,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_01,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_02,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_02,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_02,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_02,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_02,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_02,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_02,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_02,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_02,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_03,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_03,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_03,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_03,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_03,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_03,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_03,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_03,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_03,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_04,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_04,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_04,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_04,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_04,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_04,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_04,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_04,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_04,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_05,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_05,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_05,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_05,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_05,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_05,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_05,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_05,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_05,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_06,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_06,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_06,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_06,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_06,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_06,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_06,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_06,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_06,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_07,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_07,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_07,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_07,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_07,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_07,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_07,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_07,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_07,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_08,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_08,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_08,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_08,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_08,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_08,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_08,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_08,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_08,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_09,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_09,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_09,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_09,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_09,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_09,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_09,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_09,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_09,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_11,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_11,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_11,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_11,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_11,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_11,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_11,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_11,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_11,Zizania aquatica,salt_marsh
Merrill_1999,Patuxent_River_12,Spartina spp.,salt_marsh
Merrill_1999,Patuxent_River_12,Peltandra virginica,salt_marsh
Merrill_1999,Patuxent_River_12,Nuphar advena,salt_marsh
Merrill_1999,Patuxent_River_12,Arrow arum.,salt_marsh
Merrill_1999,Patuxent_River_12,Typha spp.,salt_marsh
Merrill_1999,Patuxent_River_12,Scirpus americanus,salt_marsh
Merrill_1999,Patuxent_River_12,Hibiscus spp.,salt_marsh
Merrill_1999,Patuxent_River_12,Impatiens capensis,salt_marsh
Merrill_1999,Patuxent_River_12,Zizania aquatica,salt_marsh
Merrill_1999,Transect_A_11m,Nuphar advena,salt_marsh
Merrill_1999,Transect_A_30m,Spartina cynosuroides,salt_marsh
Merrill_1999,Transect_A_50m_1,Spartina cynosuroides,salt_marsh
Merrill_1999,Transect_A_50m_2,Spartina cynosuroides,salt_marsh
Merrill_1999,Transect_B_11m,NA,salt_marsh
Merrill_1999,Transect_B_2m,NA,salt_marsh
Merrill_1999,Transect_B_30m,NA,salt_marsh
Merrill_1999,Transect_B_60m,NA,salt_marsh
Merrill_1999,Transect_C_0m,NA,salt_marsh
Merrill_1999,Transect_C_30m,NA,salt_marsh
Merrill_1999,Transect_C_60m,NA,salt_marsh
Merrill_1999,Transect_C_90m,NA,salt_marsh
Mfilinge_et_al_2002,M0674,Bruguiera gymnorrhiza,mangrove
Mfilinge_et_al_2002,M0674,Kandelia candel,mangrove
Mfilinge_et_al_2002,M0674,Rhizophora stylosa,mangrove
Mfilinge_et_al_2002,M0675,Bruguiera gymnorrhiza,mangrove
Mfilinge_et_al_2002,M0675,Kandelia candel,mangrove
Mfilinge_et_al_2002,M0675,Rhizophora stylosa,mangrove
Middelburg_et_al_1996,M0678,Rhizophora mucronata,mangrove
Middelburg_et_al_1996,M0679,Rhizophora mucronata,mangrove
Middelburg_et_al_1996,M0680,Rhizophora mucronata,mangrove
Middelburg_et_al_1996,M0681,Rhizophora mucronata,mangrove
Middelburg_et_al_1996,M0682,Ceriops tagal,mangrove
Middelburg_et_al_1996,M0683,Ceriops tagal,mangrove
Middelburg_et_al_1996,M0684,Ceriops tagal,mangrove
Middelburg_et_al_1996,M0685,Avicennia marina,mangrove
Middelburg_et_al_1996,M0686,Avicennia marina,mangrove
Middelburg_et_al_1996,M0687,Bruguiera gymnorrhiza,mangrove
Middelburg_et_al_1996,M0688,Sonneratia alba,mangrove
Middelburg_et_al_1996,M0689,Sonneratia alba,mangrove
Miyajima_et_al_1998,Miyajima_et_al_1998_2,Thalassia hemprichii,seagrass
Miyajima_et_al_1998,Miyajima_et_al_1998_2,Cymodocea serrulata,seagrass
Miyajima_et_al_1998,Miyajima_et_al_1998_2,Syringodium isoetifolium,seagrass
Miyajima_et_al_1998,Miyajima_et_al_1998_2,Halodule uninervis,seagrass
Moreno_and_Calderon_2011,M1336,Rhizophora mangle,mangrove
Murdiyarso_et_al_2015,M0347,Rhizophora apiculata,mangrove
Murdiyarso_et_al_2015,M0347,Bruguiera gymnorrhiza,mangrove
Murdiyarso_et_al_2015,M0348,Sonneratia alba,mangrove
Murdiyarso_et_al_2015,M0349,Rhizophora apiculata,mangrove
Murdiyarso_et_al_2015,M0350,Rhizophora apiculata,mangrove
Murdiyarso_et_al_2015,M0351,Rhizophora mucronata,mangrove
Murdiyarso_et_al_2015,M0352,Bruguierra gymnorhiza,mangrove
Murdiyarso_et_al_2015,M0352,Avicennia spp,mangrove
Murdiyarso_et_al_2015,M0353,Bruguierra gymnorhiza,mangrove
Murdiyarso_et_al_2015,M0354,Rhizophora apiculata,mangrove
MX_edaf_puntos,M1680,NA,mangrove
MX_edaf_puntos,M1681,NA,mangrove
MX_edaf_puntos,M1682,NA,mangrove
MX_edaf_puntos,M1683,NA,mangrove
MX_edaf_puntos,M1684,NA,mangrove
MX_edaf_puntos,M1685,NA,mangrove
MX_edaf_puntos,M1686,NA,mangrove
MX_edaf_puntos,M1687,NA,mangrove
MX_edaf_puntos,M1688,NA,mangrove
MX_edaf_puntos,M1689,NA,mangrove
MX_perfilv12,M1690,NA,mangrove
MX_perfilv12,M1691,NA,mangrove
MX_perfilv12,M1692,NA,mangrove
MX_perfilv12,M1693,NA,mangrove
MX_perfilv12,M1694,NA,mangrove
MX_perfilv12,M1695,NA,mangrove
MX_perfilv12,M1696,NA,mangrove
MX_perfilv12,M1697,NA,mangrove
MX_perfilv12,M1698,NA,mangrove
MX_perfilv12,M1699,NA,mangrove
MX_perfilv12,M1700,NA,mangrove
MX_perfilv12,M1701,NA,mangrove
MX_perfilv12,M1702,NA,mangrove
MX_perfilv12,M1703,NA,mangrove
MX_perfilv12,M1704,NA,mangrove
MX_perfilv12,M1705,NA,mangrove
Naidoo_1980,M1292,Avicennia marina,mangrove
Naidoo_1980,M1293,Avicennia marina,mangrove
Naidoo_1980,M1294,Avicennia marina,mangrove
Naidoo_1980,M1295,Bruguiera gymnorrhiza,mangrove
Naidoo_1980,M1296,Bruguiera gymnorrhiza,mangrove
Naidoo_1980,M1297,Bruguiera gymnorrhiza,mangrove
Naidoo_and_Raiman_1982,M1298,NA,mangrove
Naidoo_and_Raiman_1982,M1299,NA,mangrove
Naidoo_and_Raiman_1982,M1300,NA,mangrove
Nam_et_al_2016,M1590,NA,mangrove
Nam_et_al_2016,M1591,NA,mangrove
Nam_et_al_2016,M1592,NA,mangrove
Nam_et_al_2016,M1593,NA,mangrove
Nam_et_al_2016,M1594,NA,mangrove
Nam_et_al_2016,M1595,NA,mangrove
Nam_et_al_2016,M1596,NA,mangrove
Nam_et_al_2016,M1597,NA,mangrove
Nam_et_al_2016,M1598,NA,mangrove
Nam_et_al_2016,M1599,NA,mangrove
Nam_et_al_2016,M1600,NA,mangrove
Nam_et_al_2016,M1601,NA,mangrove
Nam_et_al_2016,M1602,NA,mangrove
Nam_et_al_2016,M1603,NA,mangrove
Nam_et_al_2016,M1604,NA,mangrove
Nam_et_al_2016,M1605,NA,mangrove
Nam_et_al_2016,M1606,NA,mangrove
Nam_et_al_2016,M1607,NA,mangrove
Nam_et_al_2016,M1608,NA,mangrove
Nam_et_al_2016,M1609,NA,mangrove
Nam_et_al_2016,M1610,NA,mangrove
Nam_et_al_2016,M1611,NA,mangrove
Nam_et_al_2016,M1612,NA,mangrove
Nam_et_al_2016,M1613,NA,mangrove
Nam_et_al_2016,M1614,NA,mangrove
Nam_et_al_2016,M1615,NA,mangrove
Nam_et_al_2016,M1616,NA,mangrove
Nam_et_al_2016,M1617,NA,mangrove
Nam_et_al_2016,M1618,NA,mangrove
Nam_et_al_2016,M1619,NA,mangrove
Nam_et_al_2016,M1620,NA,mangrove
Nam_et_al_2016,M1621,NA,mangrove
Nam_et_al_2016,M1622,NA,mangrove
Nam_et_al_2016,M1623,NA,mangrove
Nam_et_al_2016,M1624,NA,mangrove
Nam_et_al_2016,M1625,NA,mangrove
Nam_et_al_2016,M1626,NA,mangrove
Nam_et_al_2016,M1627,NA,mangrove
Nam_et_al_2016,M1628,NA,mangrove
Nam_et_al_2016,M1629,NA,mangrove
Nam_et_al_2016,M1630,NA,mangrove
Nam_et_al_2016,M1631,NA,mangrove
Nam_et_al_2016,M1632,NA,mangrove
Nam_et_al_2016,M1633,NA,mangrove
Nam_et_al_2016,M1634,NA,mangrove
Nam_et_al_2016,M1635,NA,mangrove
Nam_et_al_2016,M1636,NA,mangrove
Nam_et_al_2016,M1637,NA,mangrove
Nam_et_al_2016,M1638,NA,mangrove
Nam_et_al_2016,M1639,NA,mangrove
Nam_et_al_2016,M1640,NA,mangrove
Nam_et_al_2016,M1641,NA,mangrove
Nam_et_al_2016,M1642,NA,mangrove
Nam_et_al_2016,M1643,NA,mangrove
Nam_et_al_2016,M1644,NA,mangrove
Nam_et_al_2016,M1645,NA,mangrove
Nam_et_al_2016,M1646,NA,mangrove
Nam_et_al_2016,M1647,NA,mangrove
Nam_et_al_2016,M1648,NA,mangrove
Nam_et_al_2016,M1649,NA,mangrove
Nam_et_al_2016,M1650,NA,mangrove
Nam_et_al_2016,M1651,NA,mangrove
Nam_et_al_2016,M1652,NA,mangrove
Nam_et_al_2016,M1653,NA,mangrove
Nam_et_al_2016,M1654,NA,mangrove
Nam_et_al_2016,M1655,NA,mangrove
Nam_et_al_2016,M1656,NA,mangrove
Nam_et_al_2016,M1657,NA,mangrove
Nam_et_al_2016,M1658,NA,mangrove
Nam_et_al_2016,M1659,NA,mangrove
Nam_et_al_2016,M1660,NA,mangrove
Nam_et_al_2016,M1661,NA,mangrove
Nam_et_al_2016,M1662,NA,mangrove
Nam_et_al_2016,M1663,NA,mangrove
Nam_et_al_2016,M1664,NA,mangrove
Nam_et_al_2016,M1665,NA,mangrove
Nam_et_al_2016,M1666,NA,mangrove
Nam_et_al_2016,M1667,NA,mangrove
Nam_et_al_2016,M1668,NA,mangrove
Nam_et_al_2016,M1669,NA,mangrove
Nam_et_al_2016,M1670,NA,mangrove
Nam_et_al_2016,M1671,NA,mangrove
Nam_et_al_2016,M1672,NA,mangrove
Nam_et_al_2016,M1673,NA,mangrove
Nam_et_al_2016,M1674,NA,mangrove
Nam_et_al_2016,M1675,NA,mangrove
Nam_et_al_2016,M1676,NA,mangrove
Nam_et_al_2016,M1677,NA,mangrove
Nam_et_al_2016,M1678,NA,mangrove
Nam_et_al_2016,M1679,NA,mangrove
NCSS,M1710,NA,mangrove
NCSS,M1732,NA,mangrove
NCSS,M1735,NA,mangrove
NCSS,M1736,NA,mangrove
NCSS,M1737,NA,mangrove
NCSS,M1738,NA,mangrove
NCSS,M1739,NA,mangrove
NCSS,M1740,NA,mangrove
Neubauer_2002,Sweet_Hall_marsh_dissertation_01,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_02,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_03,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_04,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_05,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_06,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_07,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_08,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_09,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_10,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_11,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_12,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_13,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_14,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_15,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_16,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_17,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_18,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_19,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_20,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_21,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_22,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_23,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_24,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_25,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_26,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_27,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_28,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_29,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_30,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_31,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_32,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_33,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_34,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_35,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_36,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_37,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_38,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_39,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_40,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_41,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_42,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_43,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_44,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_45,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_46,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_47,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_48,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_49,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_50,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_51,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_52,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_53,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_54,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_55,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_56,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_57,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_58,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_59,Spartina cynosuroides,salt_marsh
Neubauer_2002,Sweet_Hall_marsh_dissertation_60,Spartina cynosuroides,salt_marsh
Noe_et_al_2013,S1AL,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S1AL,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,S1AU,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S1AU,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,S1BL,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S1BL,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,S1BU,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S1BU,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,S1CL,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S1CL,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,S1CU,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S1CU,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,S2A,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S2B,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S2C,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S3A,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S3B,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S3C,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S4A,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S4B,Taxodium distichum,tidal_swamp
Noe_et_al_2013,S4C,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W1AL,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W1AL,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,W1AU,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W1AU,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,W1BL,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W1BL,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,W1BU,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W1BU,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,W1CL,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W1CL,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,W1CU,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W1CU,Nyssa aquatica,tidal_swamp
Noe_et_al_2013,W2A,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W2B,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W2C,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W3A,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W3B,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W3C,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W4A,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W4B,Taxodium distichum,tidal_swamp
Noe_et_al_2013,W4C,Taxodium distichum,tidal_swamp
Noe_et_al_2016,W2,Taxodium distichum,tidal_swamp
Noe_et_al_2016,W1,Taxodium distichum,tidal_swamp
Noe_et_al_2016,W1,Nyssa aquatica,tidal_swamp
Noe_et_al_2016,W3,Taxodium distichum,tidal_swamp
Noe_et_al_2016,W4,Taxodium distichum,tidal_swamp
