study_id,core_id,country,core_latitude,core_longitude
Watson_and_Byrne_2013,Bair_Island_1,United States,37.5225,-122.215167
Watson_and_Byrne_2013,Bair_Island_2,United States,37.521417,-122.209417
Watson_and_Byrne_2013,Bair_Island_3,United States,37.517194,-122.215722
Watson_and_Byrne_2013,Bair_Island_4,United States,37.511944,-122.219167
Nyman_et_al_1993,barre1,United States,29.305008,-90.603683
Nyman_et_al_1993,barre2,United States,29.305008,-90.603683
Boyd_2012,BBRC1,United States,39.375811,-75.651786
Boyd_2012,BBRC2,United States,39.378697,-75.643872
Nuttle_1996,bee,United States,37.454314,-75.828382
Nyman_et_al_1993,bgoat1,United States,29.397046,-90.564485
Nyman_et_al_1993,bgoat2,United States,29.397046,-90.564485
Windham_Meyers_et_al_2010,BH,United States,37.804417,-122.453917
Drexler_et_al_2013,Bird_Field_1,United States,33.494217,-79.1744
Drexler_et_al_2013,Bird_Field_2,United States,33.493517,-79.17255
Radabaugh_et_al_2018,BISH,United States,27.601827,-82.551637
Windham_Meyers_et_al_2010,BL,United States,37.804417,-122.453917
Callaway_et_al_2019,Browns_Island_A_High,United States,38.036383,-121.858572
Callaway_et_al_2019,Browns_Island_A_Low,United States,38.038669,-121.859364
Callaway_et_al_2019,Browns_Island_A_Mid,United States,38.037589,-121.859037
Callaway_et_al_2019,Browns_Island_B_High,United States,38.036008,-121.867879
Callaway_et_al_2019,Browns_Island_B_Low,United States,38.038047,-121.868452
Callaway_et_al_2019,Browns_Island_B_Mid,United States,38.037087,-121.868109
Krauss_et_al_2018a,butler_island_1,United States,33.422823,-79.207996
Buzzelli_1998,Buzzelli_1998_1,United States,37.21261111,-76.39611111
Buzzelli_1998,Buzzelli_1998_2,United States,37.21261111,-76.39611111
Buzzelli_1998,Buzzelli_1998_3,United States,37.21261111,-76.39611111
Abbott_et_al_2019,C1-1,United States,29.96381649,-93.42210168
Abbott_et_al_2019,C1-2,United States,29.96365241,-93.41308446
Abbott_et_al_2019,C1-3,United States,29.96300349,-93.41037664
Abbott_et_al_2019,C1-4,United States,29.96227948,-93.41583438
Abbott_et_al_2019,C1-5,United States,29.959911,-93.4113032
Abbott_et_al_2019,C1-6,United States,29.95911612,-93.40863091
Abbott_et_al_2019,C2-1,United States,29.94130806,-93.40317142
Abbott_et_al_2019,C2-2,United States,29.93968147,-93.39785623
Abbott_et_al_2019,C2-3,United States,29.93652277,-93.39516175
Abbott_et_al_2019,C2-4,United States,29.9359044,-93.39792144
Abbott_et_al_2019,C2-5,United States,29.93494986,-93.40231292
Abbott_et_al_2019,C2-6,United States,29.93423762,-93.40065667
Abbott_et_al_2019,C3-1,United States,29.93349272,-93.41669687
Abbott_et_al_2019,C3-2,United States,29.93271216,-93.41756227
Abbott_et_al_2019,C3-3,United States,29.93269491,-93.41487256
Abbott_et_al_2019,C3-4,United States,29.93040061,-93.41667582
Abbott_et_al_2019,C3-5,United States,29.92494481,-93.42210024
Abbott_et_al_2019,C3-6,United States,29.9272385,-93.42027831
Abbott_et_al_2019,C4-1,United States,29.94999399,-93.41257669
Abbott_et_al_2019,C4-2,United States,29.94905029,-93.40769163
Abbott_et_al_2019,C4-3,United States,29.94669411,-93.40954784
Abbott_et_al_2019,C5-1,United States,29.94500814,-93.4302286
Abbott_et_al_2019,C5-2,United States,29.9442064,-93.42475339
Abbott_et_al_2019,C5-3,United States,29.93981417,-93.42377851
Cochran_et_al_1998,Caumsett_Park,United States,40.939167,-73.483889
Thorne_et_al_2015,CB00,United States,43.36717505,-124.1700574
Thorne_et_al_2015,CB03,United States,43.37102106,-124.1699462
Thorne_et_al_2015,CB06,United States,43.37387246,-124.1737535
Boyd_et_al_2017,CC1,United States,39.626412,-74.257139
Unger_et_al_2016,CC1U,United States,39.626412,-74.257139
Boyd_et_al_2017,CC2,United States,39.629015,-74.257836
Unger_et_al_2016,CC2U,United States,39.629015,-74.257836
Boyd_et_al_2017,CC3,United States,39.632963,-74.259188
Unger_et_al_2016,CC3U,United States,39.632963,-74.259188
Radabaugh_et_al_2018,CERF_Marsh,United States,27.645191,-82.548454
Windham_Meyers_et_al_2010,CH,United States,37.804517,-122.455567
Pastore_et_al_2017,CH01,United States,38.873728,-76.549632
Pastore_et_al_2017,CH02,United States,38.873721,-76.54957
Pastore_et_al_2017,CH03,United States,38.873718,-76.549514
Pastore_et_al_2017,CH04,United States,38.873769,-76.549551
Pastore_et_al_2017,CH05,United States,38.873792,-76.549491
Pastore_et_al_2017,CH06,United States,38.873752,-76.549473
Pastore_et_al_2017,CH07,United States,38.873795,-76.549694
Pastore_et_al_2017,CH08,United States,38.873791,-76.549639
Pastore_et_al_2017,CH09,United States,38.873847,-76.549565
Pastore_et_al_2017,CH10,United States,38.873908,-76.54962
Pastore_et_al_2017,CH11,United States,38.873891,-76.549579
Pastore_et_al_2017,CH12,United States,38.873899,-76.549522
Pastore_et_al_2017,CH13,United States,38.873883,-76.549478
Pastore_et_al_2017,CH14,United States,38.873867,-76.549432
Pastore_et_al_2017,CH15,United States,38.873824,-76.549343
Pastore_et_al_2017,CH16,United States,38.873876,-76.549302
Pastore_et_al_2017,CH17,United States,38.874062,-76.548998
Pastore_et_al_2017,CH18,United States,38.873986,-76.54905
Pastore_et_al_2017,CH19,United States,38.873846,-76.548918
Pastore_et_al_2017,CH20,United States,38.873809,-76.548892
Nyman_et_al_1993,charles1,United States,29.31011,-90.538337
Nyman_et_al_1993,charles2,United States,29.31011,-90.538337
Callaway_et_al_2019,China_Camp_A_High,United States,38.008607,-122.48717
Callaway_et_al_2019,China_Camp_A_Low,United States,38.010989,-122.485167
Callaway_et_al_2019,China_Camp_A_Mid,United States,38.009774,-122.485707
Callaway_et_al_2019,China_Camp_B_High,United States,38.012053,-122.500265
Callaway_et_al_2019,China_Camp_B_Low,United States,38.015378,-122.498522
Callaway_et_al_2019,China_Camp_B_Mid,United States,38.013872,-122.499442
Merrill_1999,Choptank_River_1,United States,38.7699,-75.9788
Merrill_1999,Choptank_River_2,United States,38.7309,-76.009
Merrill_1999,Choptank_River_3,United States,38.6267,-75.9705
Ensign_et_al_2015,Choptank_River_head_of_tide,United States,38.938276,-75.828747
Ensign_et_al_2015,Choptank_River_marsh,United States,38.823391,-75.870175
Ensign_et_al_2015,Choptank_River_tidal_forest,United States,38.82323,-75.8708
Hill_and_Anisfeld_2015,CIC,United States,41.09998,-73.38623
Windham_Meyers_et_al_2010,CL,United States,37.804517,-122.455567
Drexler_et_al_2013,Coastal_EDU_Field_1,United States,33.517233,-79.15905
Callaway_et_al_2019,Cogswell_A_high,United States,37.640982,-122.148279
Callaway_et_al_2019,Cogswell_A_low,United States,37.638647,-122.149693
Callaway_et_al_2019,Cogswell_A_mid,United States,37.639781,-122.148788
Callaway_et_al_2019,Cogswell_B_high,United States,37.635616,-122.150167
Callaway_et_al_2019,Cogswell_B_low,United States,37.632828,-122.151611
Callaway_et_al_2019,Cogswell_B_mid,United States,37.63431,-122.15068
Callaway_et_al_2019,Coon_Island_A_High,United States,38.193959,-122.323214
Callaway_et_al_2019,Coon_Island_A_Low,United States,38.196112,-122.321028
Callaway_et_al_2019,Coon_Island_A_Mid,United States,38.194802,-122.322285
Callaway_et_al_2019,Coon_Island_B_High,United States,38.192405,-122.323331
Callaway_et_al_2019,Coon_Island_B_Mid,United States,38.18979,-122.322913
Callaway_et_al_2019,Coon_Island_C_High,United States,38.19595,-122.32569
Callaway_et_al_2019,Coon_Island_C_Low,United States,38.1986,-122.323662
Callaway_et_al_2019,Coon_Island_C_Mid,United States,38.197805,-122.325346
Callaway_et_al_2019,Coon_Island_D_High,United States,38.189456,-122.320668
Callaway_et_al_2019,Coon_Island_D_Low,United States,38.186543,-122.319232
Callaway_et_al_2019,Coon_Island_D_Mid,United States,38.187623,-122.319822
Watson_and_Byrne_2013,Corkscrew_Slough_1,United States,37.51975,-122.232694
Watson_and_Byrne_2013,Corkscrew_Slough_2,United States,37.519917,-122.225083
Cotner_et_al_2004,Cotner_et_al_2004_1,United States,27.344,-97.6416
Cotner_et_al_2004,Cotner_et_al_2004_2,United States,27.2738,-97.607
Cotner_et_al_2004,Cotner_et_al_2004_3,United States,27.25,-97.615
Cotner_et_al_2004,Cotner_et_al_2004_4,United States,27.281,-97.42
Watson_and_Byrne_2013,Coyote_Creek_1,United States,37.467778,-121.945694
Watson_and_Byrne_2013,Coyote_Creek_2,United States,37.454556,-121.946889
Watson_and_Byrne_2013,Coyote_Creek_3,United States,37.460389,-121.953528
Watson_and_Byrne_2013,Coyote_Creek_4,United States,37.459528,-121.953694
CRMS_Database,CRMS0002_1,United States,30.100249,-89.791722
CRMS_Database,CRMS0002_2,United States,30.100249,-89.791722
CRMS_Database,CRMS0002_3,United States,30.100249,-89.791722
CRMS_Database,CRMS0006_1,United States,30.259927,-89.979232
CRMS_Database,CRMS0006_2,United States,30.259927,-89.979232
CRMS_Database,CRMS0006_3,United States,30.259927,-89.979232
CRMS_Database,CRMS0030_1,United States,30.304822,-90.329421
CRMS_Database,CRMS0030_2,United States,30.304822,-90.329421
CRMS_Database,CRMS0030_3,United States,30.304822,-90.329421
CRMS_Database,CRMS0033_1,United States,30.274448,-90.385494
CRMS_Database,CRMS0033_2,United States,30.274448,-90.385494
CRMS_Database,CRMS0033_3,United States,30.274448,-90.385494
CRMS_Database,CRMS0034_1,United States,30.303477,-90.385494
CRMS_Database,CRMS0034_2,United States,30.303477,-90.385494
CRMS_Database,CRMS0034_3,United States,30.303477,-90.385494
CRMS_Database,CRMS0035_1,United States,30.26712,-89.664758
CRMS_Database,CRMS0035_2,United States,30.26712,-89.664758
CRMS_Database,CRMS0035_3,United States,30.26712,-89.664758
CRMS_Database,CRMS0103_1,United States,30.397805,-90.259283
CRMS_Database,CRMS0103_2,United States,30.397805,-90.259283
CRMS_Database,CRMS0103_3,United States,30.397805,-90.259283
CRMS_Database,CRMS0114_1,United States,29.759117,-89.916732
CRMS_Database,CRMS0114_2,United States,29.759117,-89.916732
CRMS_Database,CRMS0114_3,United States,29.759117,-89.916732
CRMS_Database,CRMS0115_1,United States,29.780891,-89.916731
CRMS_Database,CRMS0115_2,United States,29.780891,-89.916731
CRMS_Database,CRMS0115_3,United States,29.780891,-89.916731
CRMS_Database,CRMS0117_1,United States,29.809923,-89.916732
CRMS_Database,CRMS0117_2,United States,29.809923,-89.916732
CRMS_Database,CRMS0117_3,United States,29.809923,-89.916732
CRMS_Database,CRMS0118_1,United States,29.374438,-89.541719
CRMS_Database,CRMS0118_2,United States,29.374438,-89.541719
CRMS_Database,CRMS0118_3,United States,29.374438,-89.541719
CRMS_Database,CRMS0119_1,United States,29.476048,-89.635472
CRMS_Database,CRMS0119_2,United States,29.476048,-89.635472
CRMS_Database,CRMS0119_3,United States,29.476048,-89.635472
CRMS_Database,CRMS0120_1,United States,29.846216,-89.854225
CRMS_Database,CRMS0120_2,United States,29.846216,-89.854225
CRMS_Database,CRMS0120_3,United States,29.846216,-89.854225
CRMS_Database,CRMS0121_1,United States,29.693791,-89.822975
CRMS_Database,CRMS0121_2,United States,29.693791,-89.822975
CRMS_Database,CRMS0121_3,United States,29.693791,-89.822975
CRMS_Database,CRMS0125_1,United States,29.766375,-89.979233
CRMS_Database,CRMS0125_2,United States,29.766375,-89.979233
CRMS_Database,CRMS0125_3,United States,29.766375,-89.979233
CRMS_Database,CRMS0128_1,United States,29.831698,-89.947982
CRMS_Database,CRMS0128_2,United States,29.831698,-89.947982
CRMS_Database,CRMS0128_3,United States,29.831698,-89.947982
Piazza_et_al_2011,CRMS0128_H_Piazza_1,United States,29.835167,-89.930067
Piazza_et_al_2011,CRMS0128_H_Piazza_2,United States,29.835167,-89.930067
Piazza_et_al_2011,CRMS0128_Piazza_1,United States,29.8317,-89.947983
Piazza_et_al_2011,CRMS0128_Piazza_2,United States,29.8317,-89.947983
CRMS_Database,CRMS0129_1,United States,29.468786,-89.604221
CRMS_Database,CRMS0129_2,United States,29.468786,-89.604221
CRMS_Database,CRMS0129_3,United States,29.468786,-89.604221
CRMS_Database,CRMS0131_1,United States,29.692516,-89.885524
CRMS_Database,CRMS0131_2,United States,29.692516,-89.885524
CRMS_Database,CRMS0131_3,United States,29.692516,-89.885524
CRMS_Database,CRMS0132_1,United States,29.664762,-89.885481
CRMS_Database,CRMS0132_2,United States,29.664762,-89.885481
CRMS_Database,CRMS0132_3,United States,29.664762,-89.885481
CRMS_Database,CRMS0135_1,United States,29.686541,-89.760473
CRMS_Database,CRMS0135_2,United States,29.686541,-89.760473
CRMS_Database,CRMS0135_3,United States,29.686541,-89.760473
Piazza_et_al_2011,CRMS0135_H_Piazza_1,United States,29.705633,-89.718467
Piazza_et_al_2011,CRMS0135_H_Piazza_2,United States,29.705633,-89.718467
Piazza_et_al_2011,CRMS0135_Piazza_1,United States,29.68655,-89.760467
Piazza_et_al_2011,CRMS0135_Piazza_2,United States,29.68655,-89.760467
CRMS_Database,CRMS0136_1,United States,29.621215,-89.791725
CRMS_Database,CRMS0136_2,United States,29.621215,-89.791725
CRMS_Database,CRMS0136_3,United States,29.621215,-89.791725
CRMS_Database,CRMS0139_1,United States,29.381698,-89.479216
CRMS_Database,CRMS0139_2,United States,29.381698,-89.479216
CRMS_Database,CRMS0139_3,United States,29.381698,-89.479216
CRMS_Database,CRMS0146_1,United States,29.73008,-89.729222
CRMS_Database,CRMS0146_2,United States,29.73008,-89.729222
CRMS_Database,CRMS0146_3,United States,29.73008,-89.729222
CRMS_Database,CRMS0147_1,United States,29.664762,-89.604219
CRMS_Database,CRMS0147_2,United States,29.664762,-89.604219
CRMS_Database,CRMS0147_3,United States,29.664762,-89.604219
Piazza_et_al_2011,CRMS0147_H_Piazza_1,United States,29.590083,-89.613383
Piazza_et_al_2011,CRMS0147_H_Piazza_2,United States,29.590083,-89.613383
Piazza_et_al_2011,CRMS0147_Piazza_1,United States,29.665667,-89.604183
Piazza_et_al_2011,CRMS0147_Piazza_2,United States,29.665667,-89.604183
CRMS_Database,CRMS0148_1,United States,29.512346,-89.697974
CRMS_Database,CRMS0148_2,United States,29.512346,-89.697974
CRMS_Database,CRMS0148_3,United States,29.512346,-89.697974
CRMS_Database,CRMS0163_1,United States,29.214755,-89.416714
CRMS_Database,CRMS0163_2,United States,29.214755,-89.416714
CRMS_Database,CRMS0163_3,United States,29.214755,-89.416714
CRMS_Database,CRMS0164_1,United States,29.193062,-90.169942
CRMS_Database,CRMS0164_2,United States,29.193062,-90.169942
CRMS_Database,CRMS0164_3,United States,29.193062,-90.169942
Piazza_et_al_2011,CRMS0164_H_Piazza_1,United States,29.22375,-90.11115
Piazza_et_al_2011,CRMS0164_H_Piazza_2,United States,29.22375,-90.11115
Piazza_et_al_2011,CRMS0164_Piazza_1,United States,29.19392,-90.16984
Piazza_et_al_2011,CRMS0164_Piazza_2,United States,29.19392,-90.16984
CRMS_Database,CRMS0171_1,United States,29.323766,-89.796054
CRMS_Database,CRMS0171_2,United States,29.323766,-89.796054
CRMS_Database,CRMS0171_3,United States,29.323766,-89.796054
CRMS_Database,CRMS0172_1,United States,29.316534,-89.734333
CRMS_Database,CRMS0172_2,United States,29.316534,-89.734333
CRMS_Database,CRMS0172_3,United States,29.316534,-89.734333
CRMS_Database,CRMS0173_1,United States,29.454296,-89.729925
CRMS_Database,CRMS0173_2,United States,29.454296,-89.729925
CRMS_Database,CRMS0173_3,United States,29.454296,-89.729925
CRMS_Database,CRMS0174_1,United States,29.396296,-89.763017
CRMS_Database,CRMS0174_2,United States,29.396296,-89.763017
CRMS_Database,CRMS0174_3,United States,29.396296,-89.763017
CRMS_Database,CRMS0175_1,United States,29.287399,-90.137924
CRMS_Database,CRMS0175_2,United States,29.287399,-90.137924
CRMS_Database,CRMS0175_3,United States,29.287399,-90.137924
CRMS_Database,CRMS0176_1,United States,29.410779,-89.793325
CRMS_Database,CRMS0176_2,United States,29.410779,-89.793325
CRMS_Database,CRMS0176_3,United States,29.410779,-89.793325
CRMS_Database,CRMS0178_1,United States,29.287475,-90.046981
CRMS_Database,CRMS0178_2,United States,29.287475,-90.046981
CRMS_Database,CRMS0178_3,United States,29.287475,-90.046981
CRMS_Database,CRMS0179_1,United States,29.396228,-89.698451
CRMS_Database,CRMS0179_2,United States,29.396228,-89.698451
CRMS_Database,CRMS0179_3,United States,29.396228,-89.698451
CRMS_Database,CRMS0181_1,United States,29.338227,-89.700323
CRMS_Database,CRMS0181_2,United States,29.338227,-89.700323
CRMS_Database,CRMS0181_3,United States,29.338227,-89.700323
CRMS_Database,CRMS0190_1,United States,29.52686,-90.260493
CRMS_Database,CRMS0190_2,United States,29.52686,-90.260493
CRMS_Database,CRMS0190_3,United States,29.52686,-90.260493
CRMS_Database,CRMS0209_1,United States,29.490566,-89.791727
CRMS_Database,CRMS0209_2,United States,29.490566,-89.791727
CRMS_Database,CRMS0209_3,United States,29.490566,-89.791727
CRMS_Database,CRMS0220_1,United States,29.563149,-90.07299
CRMS_Database,CRMS0220_2,United States,29.563149,-90.07299
CRMS_Database,CRMS0220_3,United States,29.563149,-90.07299
CRMS_Database,CRMS0224_1,United States,29.497825,-89.916735
CRMS_Database,CRMS0224_2,United States,29.497825,-89.916735
CRMS_Database,CRMS0224_3,United States,29.497825,-89.916735
CRMS_Database,CRMS0225_1,United States,29.563149,-90.010486
CRMS_Database,CRMS0225_2,United States,29.563149,-90.010486
CRMS_Database,CRMS0225_3,United States,29.563149,-90.010486
CRMS_Database,CRMS0226_1,United States,29.512341,-89.885483
CRMS_Database,CRMS0226_2,United States,29.512341,-89.885483
CRMS_Database,CRMS0226_3,United States,29.512341,-89.885483
CRMS_Database,CRMS0232_1,United States,29.497825,-90.010486
CRMS_Database,CRMS0232_2,United States,29.497825,-90.010486
CRMS_Database,CRMS0232_3,United States,29.497825,-90.010486
CRMS_Database,CRMS0237_1,United States,29.476051,-89.947985
CRMS_Database,CRMS0237_2,United States,29.476051,-89.947985
CRMS_Database,CRMS0237_3,United States,29.476051,-89.947985
CRMS_Database,CRMS0248_1,United States,29.599439,-90.072988
CRMS_Database,CRMS0248_2,United States,29.599439,-90.072988
CRMS_Database,CRMS0248_3,United States,29.599439,-90.072988
CRMS_Database,CRMS0251_1,United States,29.519599,-90.010487
CRMS_Database,CRMS0251_2,United States,29.519599,-90.010487
CRMS_Database,CRMS0251_3,United States,29.519599,-90.010487
CRMS_Database,CRMS0253_1,United States,29.555893,-90.072988
CRMS_Database,CRMS0253_2,United States,29.555893,-90.072988
CRMS_Database,CRMS0253_3,United States,29.555893,-90.072988
CRMS_Database,CRMS0258_1,United States,29.526855,-89.822978
CRMS_Database,CRMS0258_2,United States,29.526855,-89.822978
CRMS_Database,CRMS0258_3,United States,29.526855,-89.822978
CRMS_Database,CRMS0260_1,United States,29.534114,-89.854229
CRMS_Database,CRMS0260_2,United States,29.534114,-89.854229
CRMS_Database,CRMS0260_3,United States,29.534114,-89.854229
CRMS_Database,CRMS0261_1,United States,29.59944,-90.104238
CRMS_Database,CRMS0261_2,United States,29.59944,-90.104238
CRMS_Database,CRMS0261_3,United States,29.59944,-90.104238
CRMS_Database,CRMS0263_1,United States,29.555893,-89.885483
CRMS_Database,CRMS0263_2,United States,29.555893,-89.885483
CRMS_Database,CRMS0263_3,United States,29.555893,-89.885483
CRMS_Database,CRMS0272_1,United States,29.417989,-89.697975
CRMS_Database,CRMS0272_2,United States,29.417989,-89.697975
CRMS_Database,CRMS0272_3,United States,29.417989,-89.697975
CRMS_Database,CRMS0276_1,United States,29.621215,-89.947984
CRMS_Database,CRMS0276_2,United States,29.621215,-89.947984
CRMS_Database,CRMS0276_3,United States,29.621215,-89.947984
CRMS_Database,CRMS0282_1,United States,29.497827,-89.760476
CRMS_Database,CRMS0282_2,United States,29.497827,-89.760476
CRMS_Database,CRMS0282_3,United States,29.497827,-89.760476
CRMS_Database,CRMS0287_1,United States,29.686537,-90.010486
CRMS_Database,CRMS0287_2,United States,29.686537,-90.010486
CRMS_Database,CRMS0287_3,United States,29.686537,-90.010486
CRMS_Database,CRMS0290_1,United States,29.483304,-91.041763
CRMS_Database,CRMS0290_2,United States,29.483304,-91.041763
CRMS_Database,CRMS0290_3,United States,29.483304,-91.041763
CRMS_Database,CRMS0292_1,United States,29.142181,-90.229243
CRMS_Database,CRMS0292_2,United States,29.142181,-90.229243
CRMS_Database,CRMS0292_3,United States,29.142181,-90.229243
CRMS_Database,CRMS0294_1,United States,29.417983,-90.94801
CRMS_Database,CRMS0294_2,United States,29.417983,-90.94801
CRMS_Database,CRMS0294_3,United States,29.417983,-90.94801
Piazza_et_al_2011,CRMS0294_H_Piazza_1,United States,29.44597,-90.95681
Piazza_et_al_2011,CRMS0294_H_Piazza_2,United States,29.44597,-90.95681
Piazza_et_al_2011,CRMS0294_Piazza_1,United States,29.41928,-90.94902
Piazza_et_al_2011,CRMS0294_Piazza_2,United States,29.41928,-90.94902
CRMS_Database,CRMS0296_1,United States,29.417983,-90.91676
CRMS_Database,CRMS0296_2,United States,29.417983,-90.91676
CRMS_Database,CRMS0296_3,United States,29.417983,-90.91676
CRMS_Database,CRMS0301_1,United States,29.505082,-91.229269
CRMS_Database,CRMS0301_2,United States,29.505082,-91.229269
CRMS_Database,CRMS0301_3,United States,29.505082,-91.229269
CRMS_Database,CRMS0305_1,United States,29.388951,-91.198019
CRMS_Database,CRMS0305_2,United States,29.388951,-91.198019
CRMS_Database,CRMS0305_3,United States,29.388951,-91.198019
CRMS_Database,CRMS0307_1,United States,29.251048,-90.823006
CRMS_Database,CRMS0307_2,United States,29.251048,-90.823006
CRMS_Database,CRMS0307_3,United States,29.251048,-90.823006
