Source,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,BD_reported_g_cm3,SOM_perc,Conv_factor
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.022372881,0.044745763,CHN,,0.560485244,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.044745763,0.067118644,CHN,,0.542426031,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.067118644,0.089491525,CHN,,0.577115312,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.089491525,0.111864407,CHN,3.4,0.611674671,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.111864407,0.134237288,CHN,,0.585040579,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.134237288,0.156610169,CHN,,0.674687036,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.156610169,0.178983051,CHN,,0.733022195,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.178983051,0.201355932,CHN,2.7,0.662604253,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.201355932,0.223728814,CHN,,0.715482671,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.223728814,0.279661017,CHN,1.8,0.868869059,NA,NA
"Mazarrasa et al., in prep",Mondego estuary,MM3b3,Saltmarsh,40.118167° ,-8.774267°,direct from dataset,Portugal,2019,0.279661017,0.318813559,CHN,0.6,1.38059257,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,3.5,1.050955414,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.02,0.03,CHN,,1.291401274,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.03,0.05,CHN,,1.701632166,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.05,0.06,CHN,3.7,1.077428344,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.06,0.08,CHN,,1.267914013,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.08,0.09,CHN,,1.096536624,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.09,0.11,CHN,3.9,1.175955414,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.11,0.12,CHN,,0.918590764,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,,1.037818471,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.14,0.16,CHN,3.9,1.190286624,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.16,0.17,CHN,,0.989251592,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.17,0.19,CHN,,1.212181529,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.19,0.20,CHN,3.6,0.929737261,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.20,0.22,CHN,,1.033638535,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.22,0.23,CHN,,0.965963376,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.23,0.25,CHN,3.9,1.215963376,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.25,0.26,CHN,,1.138136943,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.26,0.28,CHN,4.1,1.005374204,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.28,0.30,CHN,,1.959792994,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_1,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.30,0.31,CHN,,1.672571656,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,5.6,0.361166401,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.03,0.06,CHN,,0.685410032,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.06,0.09,CHN,,0.716460987,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.09,0.12,CHN,,0.905055732,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,3.5,0.716361465,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.14,0.17,CHN,,0.47830414,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.17,0.20,CHN,,0.5,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.20,0.23,CHN,,0.612360669,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_2,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.23,0.26,CHN,3.8,0.695660828,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,4.7,0.517615446,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.03,0.06,CHN,,0.481986465,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.06,0.09,CHN,,0.522093949,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.09,0.12,CHN,,0.818968949,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,4.5,0.635250796,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.14,0.17,CHN,,0.567078025,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.17,0.20,CHN,,0.427448248,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.20,0.23,CHN,,0.612559713,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1a_3,Saltmarsh,51.364322°, 4.248053°,direct from dataset,The Netherlands,2019,0.23,0.26,CHN,3.8,0.528065287,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.00,0.01,CHN,0.9,1.307324841,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.01,0.02,CHN,,1.498208599,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.02,0.04,CHN,,1.106488854,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.04,0.05,CHN,1.9,1.113256369,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.05,0.06,CHN,,1.420183121,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.06,0.07,CHN,,1.703622611,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.07,0.08,CHN,1.2,1.604100318,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.08,0.10,CHN,,1.852507962,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.10,0.11,CHN,,1.452229299,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.11,0.12,CHN,1.6,1.522691083,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.12,0.13,CHN,,1.606090764,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.13,0.14,CHN,,1.475119427,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.14,0.16,CHN,0.8,1.548367834,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.16,0.17,CHN,,1.549363057,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.17,0.18,CHN,,1.302746815,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.18,0.19,CHN,0.6,1.879378981,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.19,0.20,CHN,,1.81986465,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.20,0.22,CHN,,1.809514331,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.22,0.23,CHN,1.5,1.959792994,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_1,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.23,0.24,CHN,1.6,1.672571656,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,1.2,1.270601115,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.02,0.05,CHN,,1.009852707,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,0.859574045,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.07,0.09,CHN,,1.071457006,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.09,0.12,CHN,1.2,1.251194268,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,,1.002886146,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.14,0.16,CHN,,0.827030255,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.16,0.18,CHN,,1.099223726,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.18,0.21,CHN,1.0,1.028463376,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_2,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.21,0.23,CHN,0.9,1.16968551,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,1.8,0.944566083,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.02,0.05,CHN,,0.810011943,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,0.914012739,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.07,0.09,CHN,,1.206707803,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.09,0.12,CHN,1.2,1.165107484,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,,1.316878981,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.14,0.16,CHN,,1.189589968,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.16,0.18,CHN,,1.093849522,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.18,0.21,CHN,1.5,1.204816879,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS1b_3,Saltmarsh,51.364353°  ,4.246972°,direct from dataset,The Netherlands,2019,0.21,0.23,CHN,,1.016321656,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.00,0.01,CHN,1.3,0.51433121,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.01,0.03,CHN,,0.867237261,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.03,0.04,CHN,,0.949243631,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.04,0.06,CHN,1.4,0.703025478,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.06,0.07,CHN,,0.602109873,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.07,0.09,CHN,,0.61763535,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.09,0.10,CHN,6.0,0.676552548,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.10,0.12,CHN,,0.845541401,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.12,0.13,CHN,,0.980294586,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.13,0.15,CHN,2.5,0.62022293,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.15,0.16,CHN,,1.218351911,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.16,0.18,CHN,,0.656449045,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.18,0.19,CHN,2.3,0.974323248,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.19,0.21,CHN,,0.710987261,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.21,0.22,CHN,,0.945660828,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.22,0.24,CHN,3.5,0.848925159,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.24,0.25,CHN,,0.834394904,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.25,0.27,CHN,,1.024283439,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.27,0.28,CHN,1.9,1.136345541,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.28,0.30,CHN,,1.326632166,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_1,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.30,0.31,CHN,5.5,0.882961783,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,4.3,0.384255573,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.03,0.06,CHN,,0.299960191,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.06,0.09,CHN,,0.361763535,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.09,0.12,CHN,,0.454319268,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,3.4,0.701632166,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.14,0.17,CHN,,0.562599522,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.17,0.20,CHN,,0.624004777,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.20,0.23,CHN,,0.792894108,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_2,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.23,0.26,CHN,1.1,1.069964172,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,3.3,0.677348726,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.03,0.06,CHN,,0.375597134,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.06,0.08,CHN,,0.481289809,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.08,0.11,CHN,,0.569964172,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.11,0.14,CHN,3.8,0.520103503,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.14,0.17,CHN,,0.691082803,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.17,0.20,CHN,,0.570859873,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.20,0.22,CHN,,0.640425955,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.22,0.25,CHN,3.1,0.613554936,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2a_3,Saltmarsh,51.397864°,4.162592°,direct from dataset,The Netherlands,2019,0.25,0.28,CHN,,0.545183121,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.00,0.01,CHN,0.0,1.397292994,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.01,0.02,CHN,,1.550955414,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.02,0.04,CHN,,1.828025478,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.04,0.05,CHN,0.1,1.899283439,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.05,0.06,CHN,,2.119625796,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.06,0.07,CHN,,2.083797771,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.07,0.09,CHN,0.1,1.988654459,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.09,0.10,CHN,,2.123009554,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.10,0.11,CHN,,1.936902866,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.11,0.12,CHN,0.3,1.877388535,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,,2.091958599,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.14,0.15,CHN,,1.745421975,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.15,0.16,CHN,0.3,1.753980892,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.16,0.17,CHN,,1.911823248,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.17,0.19,CHN,,1.704816879,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.19,0.20,CHN,0.0,1.662420382,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_1,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.20,0.21,CHN,,1.962977707,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,0.0,0.67446258,NA,NA
