study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,pb214_activity,pb214_activity_se,pb214_unit,bi214_activity,bi214_activity_se,bi214_unit
Weston_et_al_2023,Edisto,EDS_5,single set of methods,13.631999999999998,14.768,0.3858719379112984,0.15794058925960797,1.2743181818181816e-7,2.0621704545454552e-8,microcuriesPerGram,1.922839032214032e-6,2.1259697197197193e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,14.768,15.903999999999998,0.3809606256982528,0.18745068945312496,3.731305309734514e-8,1.7425884955752216e-8,microcuriesPerGram,1.5694240977703369e-6,2.041211219515976e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,15.903999999999998,17.04,0.3809606256982528,0.193352963240888,4.2275000000000006e-8,1.620541666666667e-8,microcuriesPerGram,1.211224245078412e-6,1.914005476830998e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,17.04,18.176,0.3809606256982528,0.124833083886371,6.784845005740527e-9,1.8086107921928823e-8,microcuriesPerGram,1.1905310879191473e-6,2.083180338777354e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,18.176,19.312,0.3809606256982528,0.182044744593,3.4230769230769236e-8,1.6392735042735044e-8,microcuriesPerGram,9.780647367452924e-7,1.9635460781294113e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,19.312,20.447999999999997,0.3809606256982528,0.182044744593,1.13637339055794e-8,1.5794635193133044e-8,microcuriesPerGram,1.4943423842297234e-6,2.014336291763867e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,20.447999999999997,21.584,0.3809606256982528,0.11316587588613598,1.59921875e-8,1.48623046875e-8,microcuriesPerGram,1.1270486795389138e-6,1.8278526329063437e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,21.584,22.72,0.3809606256982528,0.14604520286090397,2.5525166191832864e-8,1.5078442545109214e-8,microcuriesPerGram,6.633740815839581e-7,1.7738046094527576e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,22.72,23.856,0.3809606256982528,0.099515801472,0,1.3617152658662092e-8,microcuriesPerGram,8.074621576980067e-7,1.6398551746429104e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,23.856,24.991999999999997,0.3809606256982528,0.10124897747229598,0,1.4822180451127822e-8,microcuriesPerGram,1.137689028314028e-6,1.7566897254397254e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,24.991999999999997,26.127999999999997,0.3809606256982528,0.10124897747229598,0,1.615663900414938e-8,microcuriesPerGram,9.946636210899696e-7,1.9182155443825565e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,26.127999999999997,27.263999999999996,0.3809606256982528,0.090535268245416,0,1.5043984220907298e-8,microcuriesPerGram,1.2922007313032953e-6,1.865989201726381e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,34.08,35.215999999999994,0.3809606256982528,0.064161549685256,0,1.3587383573243016e-8,microcuriesPerGram,1.1021288011127132e-6,1.7127081569291558e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,45.44,46.57599999999999,0.3809606256982528,0.07324281493167199,0,1.4553040224508891e-8,microcuriesPerGram,1.2013650694660984e-6,1.767954811687272e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,56.8,59.072,0.3809606256982528,0.092060042508248,1.0643974241030361e-8,1.3444158233670657e-8,microcuriesPerGram,1.237351657084868e-6,1.76621970406469e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,68.16,70.43199999999999,0.3809606256982528,0.079206521735168,3.3649107901444358e-9,1.2612744265080714e-8,microcuriesPerGram,8.736407392949449e-7,1.6260039244852325e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_5,single set of methods,79.52,81.79199999999999,0.3809606256982528,0.082853788959419,0,1.501415289256198e-8,microcuriesPerGram,1.201214127350491e-6,1.934044387879615e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,0,1.43,0.22138189686633056,0.08700594136472299,5.022847399829497e-8,1.4757459505541346e-8,microcuriesPerGram,5.54822725538838e-6,2.1416157205799147e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,1.43,2.86,0.22138189686633056,0.082401431582999,7.4639260020555e-8,1.7781706063720458e-8,microcuriesPerGram,4.459109674937013e-6,2.3298848051545898e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,2.86,4.29,0.2008541161030898,0.075318182201375,1.036244131455399e-7,1.6880751173708922e-8,microcuriesPerGram,3.988357488944342e-6,2.1074334310836659e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,4.29,5.72,0.17682620708371546,0.069125078302952,8.725490196078433e-8,1.6158021390374333e-8,microcuriesPerGram,3.5189211047054177e-6,2.0092652813241048e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,5.72,7.1499999999999995,0.15973141374087887,0.062455470358592,7.851962616822431e-8,1.7043084112149537e-8,microcuriesPerGram,3.580452531971224e-6,2.0635246812232794e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,7.1499999999999995,8.58,0.1859742224414065,0.065680767844352,1.1115004492362985e-7,1.6624528301886794e-8,microcuriesPerGram,3.044506208814384e-6,1.972496980358615e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,8.58,10.01,0.23379390871054684,0.062824595784,1.3634680134680132e-7,1.6743686868686868e-8,microcuriesPerGram,3.516987631570964e-6,1.933430168383872e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,10.01,11.44,0.2021579288081284,0.061532068490432,1.2725171232876718e-7,1.6192208904109588e-8,microcuriesPerGram,2.982865678178178e-6,1.91601758008008e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,11.44,12.87,0.22445239176451565,0.060630941609375,1.279904761904762e-7,1.7757619047619048e-8,microcuriesPerGram,3.342875613708947e-6,2.085475058391725e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,12.87,14.3,0.22906150531831296,0.064829365647729,9.51145038167939e-8,1.6327989821882956e-8,microcuriesPerGram,3.0911955212209662e-6,1.8775332796749257e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,14.3,15.73,0.17680241033181138,0.04123794959415201,7.593109105824448e-8,1.6018539786710422e-8,microcuriesPerGram,2.5840083315472976e-6,1.8860413428194396e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,15.73,17.16,0.1245433153453098,0.066416538697728,7.010515873015874e-8,1.8038392857142863e-8,microcuriesPerGram,2.3931793897071674e-6,2.1215793546522714e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,17.16,18.59,0.13149106035837516,0.050875523772875,7.011179039301313e-8,1.6105502183406114e-8,microcuriesPerGram,2.148515873952555e-6,1.8980451521390386e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,18.59,20.02,0.12102178134424922,0.057389521899875,5.6760614272809384e-8,1.6569918699186992e-8,microcuriesPerGram,2.5593315763821635e-6,1.9498735976265333e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,20.02,21.45,0.10236525250109346,0.061208679125,7.748137802607077e-8,1.7195065176908754e-8,microcuriesPerGram,2.6541293388360427e-6,2.023521135194785e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,21.45,22.88,0.1455970496527775,0.052810807742016,6.795020746887967e-8,1.88155601659751e-8,microcuriesPerGram,1.8678072522730197e-6,2.239118332544162e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,22.88,24.31,0.22462679929239937,0.052810807742016,7.193025641025641e-8,1.8165128205128204e-8,microcuriesPerGram,2.2071815405148734e-6,2.121297258797259e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,24.31,25.74,0.18466430190337915,0.054347088873192,6.655873925501433e-8,1.6380420248328557e-8,microcuriesPerGram,2.059542230865058e-6,2.036336121221508e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,25.74,27.17,0.13063823009727896,0.04762626007408801,2.8171370967741935e-8,1.8320362903225812e-8,microcuriesPerGram,2.0031561299202426e-6,2.074884864703413e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,27.17,28.6,0.14500550772758827,0.057945928945787,4.022959641255605e-8,1.5900269058295964e-8,microcuriesPerGram,1.735485485485485e-6,1.82381624898441e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,28.6,30.03,0.12674922891967272,0.042815245616243,3.1776392961876836e-8,1.2619208211143697e-8,microcuriesPerGram,1.7017682088246603e-6,1.6448305435200594e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,30.03,31.459999999999997,0.10849295011175714,0.040530910072832,0,1.5387298578199053e-8,microcuriesPerGram,1.517521668588019e-6,1.9275403958460826e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,31.459999999999997,32.89,0.10849295011175714,0.04243879855587501,0,1.402599512591389e-8,microcuriesPerGram,1.3005567509019983e-6,1.6727486015666358e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,32.89,34.32,0.10849295011175714,0.042415266020352,3.7111969111969115e-8,1.5368822393822397e-8,microcuriesPerGram,1.6835549352441244e-6,1.960797066371391e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,34.32,35.75,0.10849295011175714,0.042415266020352,4.921692686935086e-8,1.4121528348397702e-8,microcuriesPerGram,1.4616866249980463e-6,1.7315638872232958e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,42.9,44.33,0.10849295011175714,0.049146987541373,3.7742120343839545e-8,1.2406446991404012e-8,microcuriesPerGram,1.5197929842449897e-6,1.6189369437489062e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,57.2,58.629999999999995,0.10849295011175714,0.049146987541373,4.0250572956455314e-8,1.268708938120703e-8,microcuriesPerGram,1.8461906329553387e-6,1.576056815027403e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,71.5,74.36,0.10849295011175714,0.091365212890625,1.6153024911032027e-8,1.1060071174377224e-8,microcuriesPerGram,1.1580196744787491e-6,1.5011023033709865e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_9,single set of methods,85.8,88.66,0.10849295011175714,0.185251102256489,0,1.1998844884488452e-8,microcuriesPerGram,1.2242905033746618e-6,1.619500069376307e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,0,1.16,0.4928507327288954,0.101870409265208,4.5135180520570956e-8,1.4003862300587742e-8,microcuriesPerGram,5.427945787937391e-6,2.120541773931782e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,1.16,2.32,0.5199014483672509,0.087186080509307,4.6117341640706125e-8,1.761516095534787e-8,microcuriesPerGram,4.289154159351458e-6,2.308123609071168e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,2.32,3.4799999999999995,0.5199014483672509,0.087186080509307,1.0953846153846157e-7,1.7705865384615387e-8,microcuriesPerGram,3.007896718834218e-6,2.025845557095557e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,3.4799999999999995,4.64,0.7167200608741039,0.067335500607488,8.801364023870418e-8,1.5910741687979542e-8,microcuriesPerGram,2.8961746273127338e-6,1.842751212422994e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,4.64,5.8,0.6067327989716966,0.066830174850552,7.147459165154266e-8,1.7065063520871146e-8,microcuriesPerGram,2.511886886886887e-6,1.9118687653170413e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,5.8,6.959999999999999,0.6067327989716966,0.066830174850552,8.456642066420666e-8,1.7381273062730628e-8,microcuriesPerGram,2.1973743808384027e-6,1.9083936334858841e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,6.959999999999999,8.12,0.689238714075444,0.040530910072832,5.038624338624339e-8,1.505308641975309e-8,microcuriesPerGram,1.8747528392590125e-6,1.8185102540812418e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,8.12,9.28,0.703515596913993,0.043215069064856,4.855289788408465e-8,1.5630266789328428e-8,microcuriesPerGram,1.7243094060021383e-6,1.8624138167606426e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,9.28,10.44,0.7835550173504914,0.04455451522362499,5.7231830726770956e-8,1.6105151793928252e-8,microcuriesPerGram,1.9318651678357293e-6,1.873989041939824e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,10.44,11.6,0.6585212514072989,0.038737558804416,4.20414364640884e-8,1.5275874769797423e-8,microcuriesPerGram,1.7219020355530484e-6,1.885702461208907e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,11.6,12.76,0.5748784948125014,0.043168039113728,4.1886452623335954e-8,1.3527721221613158e-8,microcuriesPerGram,2.00457407289827e-6,1.6950542457100798e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,12.76,13.919999999999998,0.6815631697755593,0.050945537827136,5.217530631479737e-8,1.5887464655984922e-8,microcuriesPerGram,1.9873844155182517e-6,1.913368658479403e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,13.919999999999998,15.079999999999998,0.6815631697755593,0.04818802319699999,1.8407969639468693e-8,1.5731214421252374e-8,microcuriesPerGram,1.366653655553086e-6,1.8663878536981005e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,15.079999999999998,16.24,0.6815631697755593,0.03599428429414399,2.7038972542072634e-8,1.5151284322409214e-8,microcuriesPerGram,1.2912380937181643e-6,1.774683784759073e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,16.24,17.4,0.6815631697755593,0.04295637759998901,2.139721254355401e-8,1.4179529616724741e-8,microcuriesPerGram,1.90480114260602e-6,1.7823496405813477e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,17.4,18.56,0.6815631697755593,0.04295637759998901,1.4377524143985953e-8,1.4651009657594384e-8,microcuriesPerGram,1.8779507119059355e-6,1.831097174874611e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,18.56,19.72,0.6815631697755593,0.039398631922688,4.4614200171086404e-8,1.4777502138579984e-8,microcuriesPerGram,1.9076979032068853e-6,1.772971378136049e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,19.72,20.88,0.6815631697755593,0.03682276839852899,1.5911445279866332e-8,1.3450375939849625e-8,microcuriesPerGram,1.982687052131496e-6,1.779343827954939e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,20.88,22.04,0.6815631697755593,0.036444115675313,1.1955223880597017e-8,1.3969900497512438e-8,microcuriesPerGram,1.6800823418775325e-6,1.7444795023049586e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,22.04,23.2,0.6815631697755593,0.031175874398327,0,1.4305809859154933e-8,microcuriesPerGram,1.6613912548111492e-6,1.781698897400922e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,23.2,24.36,0.6815631697755593,0.03381336581599999,1.3572676727561558e-8,1.5339952343129472e-8,microcuriesPerGram,1.4715097345160889e-6,1.9040026424359227e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,24.36,25.52,0.6815631697755593,0.03288744911846299,9.445562671546203e-10,1.4901189387008238e-8,microcuriesPerGram,1.4449147225908431e-6,1.856159682097468e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,25.52,26.68,0.6815631697755593,0.03395574064536799,1.3136244541484717e-8,1.4947336244541485e-8,microcuriesPerGram,1.815060147483728e-6,1.8029344847030437e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,26.68,27.839999999999996,0.6815631697755593,0.035923240288127,2.4642675698560545e-8,1.3783319220999152e-8,microcuriesPerGram,1.5613491349096769e-6,1.7446698921614246e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,27.839999999999996,28.999999999999996,0.6815631697755593,0.035923240288127,1.8775143090760424e-8,1.3761161079313164e-8,microcuriesPerGram,1.4793488296145694e-6,1.7010737741011656e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,34.8,35.96,0.6815631697755593,0.036065323390625,1.5578018995929446e-8,1.4086635006784261e-8,microcuriesPerGram,1.2274380044902433e-6,1.7057561717076641e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,46.4,47.559999999999995,0.6815631697755593,0.037272237342728,0,1.568095238095238e-8,microcuriesPerGram,1.7079380968269857e-6,1.9042132410187966e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,57.99999999999999,60.31999999999999,0.6815631697755593,0.04713446380087501,0,1.7208223972003503e-8,microcuriesPerGram,2.0991327066348938e-6,2.013345366363739e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,69.6,71.92,0.6815631697755593,0.044390116222656,0,1.4504197901049474e-8,microcuriesPerGram,1.1708672690681686e-6,1.7865483080531808e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,81.19999999999999,83.52,0.6815631697755593,0.044390116222656,0,1.5533018867924532e-8,microcuriesPerGram,1.3166222433124947e-6,1.859984739062962e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Edisto,EDS_10,single set of methods,92.8,95.12,0.6815631697755593,0.05378870930100001,0,1.3911233631977948e-8,microcuriesPerGram,1.1482192047319545e-6,1.6616286772644454e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,0,1.047,0.2368301980388565,0.28843520478028134,6.391421568627451e-8,NA,microcuriesPerGram,3.8016915506192463e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,1.047,2.094,0.3034813824039022,0.2032036007413294,1.1100000000000001e-7,NA,microcuriesPerGram,3.841467872366749e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,2.094,3.141,0.45917492558227174,0.2262613981762915,6.269823100936526e-8,NA,microcuriesPerGram,3.3274006316410057e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,3.141,4.188,0.4135682795078208,0.19992178333985103,8.389039665970773e-8,NA,microcuriesPerGram,3.2653576070851643e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,4.188,5.235,0.4943518380882642,0.13900349095525252,9.11031149301826e-8,NA,microcuriesPerGram,2.8101443280014703e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,5.235,6.282,0.5039183121306853,0.15008675534991364,1.129482535575679e-7,NA,microcuriesPerGram,3.2835026164586317e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,6.282,7.329,0.4397193205518729,0.1736937946491101,1.0366540880503145e-7,NA,microcuriesPerGram,2.892475809142476e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,7.329,8.376,0.49299424377016593,0.2236761814360297,1.6050995024875624e-7,NA,microcuriesPerGram,3.2324496449185507e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,York,YRK_2,single set of methods,8.376,9.423,0.44306034190511245,0.31018161805173317,1.504610655737705e-7,NA,microcuriesPerGram,2.9873110815733765e-6,NA,microcuriesPerGram,NA,NA,NA,NA,NA,NA
