"study_id","site_id","core_id","core_date","salinity_class","salinity_method","vegetation_class","vegetation_method","COE_REGION","CLASS_FIELD_FWSST","CLASS_FIELD_HGM","HUC10_NAME","MAJ_RIVER_BASIN","SANDT_RSTUDY","SANDT_COAST_REG","STATE_NAME","HIGH_TABLE","HIGH_TABLE_COMMENT","ESTCHANNEL_PRESENT","ESTCHANNEL_PRESENT_COMMENT","ESTSURGE_PRESENT","ESTSURGE_PRESENT_COMMENT","TIDAL_STAGE","inundation_notes"
"Nahlik_and_Fennessey_2016","NWCA11-2168","NWCA11-2168-5603",2011-09-07,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Hampton River-Frontal Atlantic Ocean","New England","Coastal Watersheds","North East Coast Region","New Hampshire",NA,NA,NA,NA,"Y","REGULAR TIDAL CHANGE - PART OF GREAT BAY","OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2170","NWCA11-2170-5604",2011-08-30,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Great Bay Drainages","New England","Coastal Watersheds","North East Coast Region","New Hampshire","Y","LOTS OF WRACK - DEAD SEAWEED",NA,NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2175","NWCA11-2175-5606",2011-08-24,"estuarine","field observation","emergent","field observation","Northcentral and Northeast","E2EM","TIDAL","Hampton River-Frontal Atlantic Ocean","New England","Coastal Watersheds","North East Coast Region","New Hampshire",NA,NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2177","NWCA11-2177-5608",2011-07-13,"palustrine","field observation","emergent","field observation","Northcentral and Northeast","PEM","RIVERINE","Lamprey River","New England","Coastal Watersheds","North East Coast Region","New Hampshire","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R081","NWCA11-R081-5629",2011-09-03,"palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","DPRSS","Upper Laguna Madre","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R011","NWCA11-R011-5632",2011-06-08,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Upper Bayou Boeuf","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R028","NWCA11-R028-5633",2011-09-09,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","DPRSS","St. Sebastian River-Vero Beach Main Canal Frontal","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","Florida",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R029","NWCA11-R029-5634",2011-09-08,"palustrine","field observation",NA,"field observation","Atlantic and Gulf Coastal Plain","PUBPAB",NA,"Lake Kerr","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","Florida",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R037","NWCA11-R037-5640",2011-06-05,"palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","FRINGE","Upper Bayou Boeuf","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R069","NWCA11-R069-5678",2011-09-15,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","FLATS","Headwaters White Oak River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","North Carolina","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R073","NWCA11-R073-5679",2011-06-11,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Henderson Creek-Barron River Frontal","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Florida",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R074","NWCA11-R074-5680",2011-09-11,"palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM",NA,"Everglades National Park","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Florida",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R076","NWCA11-R076-5681",2011-06-24,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Bayou Terre Aux Boeufs-Frontal Breton Sound","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana",NA,NA,"Y",NA,NA,NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R077","NWCA11-R077-5682",2011-06-10,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Henderson Creek-Barron River Frontal","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Florida",NA,NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2527","NWCA11-2527-5714",2011-06-27,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Laguna Atascosa","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2527","NWCA11-2527-5715",2011-09-12,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","FLATS","Laguna Atascosa","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2530","NWCA11-2530-5716",2011-07-06,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Old River-Trinity River","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2535","NWCA11-2535-5717",2011-09-14,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","RIVERINE","Keller Branch-Lavaca River","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2540","NWCA11-2540-5718",2011-07-07,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lower Oyster Creek","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2541","NWCA11-2541-5719",2011-06-07,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","RIVERINE","East Fork Double Bayou","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,"Y",NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2542","NWCA11-2542-5720",2011-07-05,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","DPRSS","Barker Reservoir","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2543","NWCA11-2543-5721",2011-06-29,"palustrine","field observation",NA,"field observation","Atlantic and Gulf Coastal Plain","PF","DPRSS","West Sandy Creek-Sandy Creek","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2546","NWCA11-2546-5722",2011-06-14,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","FLATS","East Fork Double Bayou","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2551","NWCA11-2551-5723",2011-09-14,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","RIVERINE","Keller Branch-Lavaca River","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2557","NWCA11-2557-5724",2011-06-13,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Cedar Bayou-Frontal Galveston Bay","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas","Y",NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2562","NWCA11-2562-5725",2011-06-15,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","East Fork Double Bayou","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2564","NWCA11-2564-5726",2011-06-06,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Dickinson Bayou","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2571","NWCA11-2571-5727",2011-09-20,"palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","DPRSS","San Antonio River-Guadalupe River","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2573","NWCA11-2573-5733",2011-06-23,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","East Fork Double Bayou","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2580","NWCA11-2580-5734",2011-07-13,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Halls Bayou","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2584","NWCA11-2584-5735",2011-07-11,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lower Oyster Creek","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,NA,NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2589","NWCA11-2589-5736",2011-07-12,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Cedar Bayou-Frontal Galveston Bay","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas",NA,NA,"Y",NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2591","NWCA11-2591-5737",2011-09-21,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","San Antonio Bay-Espiritu Santo Bay","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas","Y",NA,"Y",NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2593","NWCA11-2593-5738",2011-09-08,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","East Fork Double Bayou","Texas Gulf","Coastal Watersheds","Gulf Coast Region","Texas","Y",NA,"Y",NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2632","NWCA11-2632-5746",2011-06-21,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Messongo Creek-Pocomoke Sound","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2642","NWCA11-2642-5748",2011-06-28,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","FLATS","Metompkin Bay-Burtons Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2644","NWCA11-2644-5749",2011-07-26,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Nomini Creek-Potomac River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2655","NWCA11-2655-5750",2011-06-29,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Metompkin Bay-Burtons Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2656","NWCA11-2656-5751",2011-07-21,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Nomini Creek-Potomac River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2658","NWCA11-2658-5752",2011-07-07,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Mobjack Bay-Lower Chesapeake Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,"Y",NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2660","NWCA11-2660-5753",2011-06-22,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Messongo Creek-Pocomoke Sound","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia",NA,NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2665","NWCA11-2665-5754",2011-07-12,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Mobjack Bay-Lower Chesapeake Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2667","NWCA11-2667-5755",2011-07-14,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","TIDAL","Mobjack Bay-Lower Chesapeake Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2670","NWCA11-2670-5756",2011-07-28,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Nomini Creek-Potomac River","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2673","NWCA11-2673-5761",2011-06-23,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Magothy Bay-Cobb Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","Virginia","Y",NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1383","NWCA11-1383-5767",2011-05-18,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Cobb Creek-Altamaha River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","Georgia",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1954","NWCA11-1954-5768",2011-05-08,"palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","DPRSS","Back Bay of Biloxi-Biloxi Bay","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Mississippi",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1410","NWCA11-1410-5769",2011-05-05,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","SLOPE","Black Creek","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","Georgia","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2905","NWCA11-2905-5777",2011-07-27,"palustrine","field observation","emergent","field observation","Arid West","PEM","SLOPE","Upper San Luis Rey River","California","Coastal Watersheds","Pacific Coast Region","California",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2908","NWCA11-2908-5778",2011-09-21,"estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Francisco Bay","California","Coastal Watersheds","Pacific Coast Region","California","Y",NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2910","NWCA11-2910-5779",2011-06-14,"estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","Suisun Bay","California","Coastal Watersheds","Pacific Coast Region","California",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2914","NWCA11-2914-5780",2011-07-21,"palustrine","field observation","emergent","field observation","Arid West","PEM","DPRSS","Suisun Bay","California","Coastal Watersheds","Pacific Coast Region","California",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2917","NWCA11-2917-5781",2011-09-19,"palustrine","field observation","forested","field observation","Arid West","PFO","RIVERINE","Arroyo Seco","California","Coastal Watersheds","Pacific Coast Region","California",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2918","NWCA11-2918-5782",2011-07-07,"estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Pablo Bay","California","Coastal Watersheds","Pacific Coast Region","California",NA,NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2921","NWCA11-2921-5783",2011-06-23,"palustrine","field observation","emergent","field observation","Arid West","PEM","DPRSS","San Pablo Bay","California","Coastal Watersheds","Pacific Coast Region","California","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2922","NWCA11-2922-5784",2011-10-04,"estuarine","field observation","emergent","field observation","Arid West","E2EM","TIDAL","San Francisco Bay","California","Coastal Watersheds","Pacific Coast Region","California","Y",NA,"Y",NA,NA,NA,"OUTGOING","field observation"
