"study_id","site_id","plot_id","family","species","alive_or_dead","plot_radius","decay_class","diameter","diameter_flag","diameter_crown","height","height_canopy","basal_area","basal_density","plant_notes","wood_density","plant_BGB_kg","plant_AGB_kg","carbon_conversion_factor","plant_belowground_carbon","plant_aboveground_carbon","plant_AGB_MgHa","plant_BGB_MgHa","plant_mass_total_MgHa","plant_total_carbon"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_2","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"4.6","DBH",NA,NA,NA,NA,NA,NA,"0.88","5.25128253166028","6.76675312251664",0.5,"8.35768278429121","10.7696311780287","21.5392623560574","16.7153655685824","38.2546279246398","19.1273139623199"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"11.3","DBH",NA,NA,NA,"0.010028749148422","0.651479591946345",NA,"0.88","38.6168764962747","70.018680575054",0.5,"1.25429934330315","2.27424880085046","4.54849760170092","2.50859868660629","7.05709628830721","3.5285481441536"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"13.5","DBH",NA,NA,NA,"0.0143138815279185","0.929846938931956",NA,"0.88","57.3170677833629","111.19308193794",0.5,"1.86169278832454","3.61161808796384","7.22323617592767","3.72338557664908","10.9466217525768","5.47331087628838"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"11.3","DBH",NA,NA,NA,"0.010028749148422","0.651479591946345",NA,"0.88","38.6168764962747","70.018680575054",0.5,"1.25429934330315","2.27424880085046","4.54849760170092","2.50859868660629","7.05709628830721","3.5285481441536"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"13.5","DBH",NA,NA,NA,"0.0143138815279185","0.929846938931956",NA,"0.6","40.621131506617","66.7061182432393",0.5,"1.31939874986771","2.16665478666739","4.33330957333478","2.63879749973542","6.9721070730702","3.4860535365351"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.7","DBH",NA,NA,NA,"0.00255175863287831","0.165765306150339",NA,"0.898","8.60777056600743","14.687793997566",0.4752,"0.265718114441806","0.45340577986074","0.954136742131187","0.559171116249592","1.51330785838078","0.719123894302546"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6.8","DBH",NA,NA,NA,"0.0036316811075498","0.235918367386632",NA,"0.898","12.7355671270598","19.9347193324165",0.4752,"0.393141389794154","0.615376071227379","1.29498331487243","0.827317739465813","2.12230105433824","1.00851746102153"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.5","DBH",NA,NA,NA,"0.00237582944427728","0.154336734719844",NA,"0.898","7.95158441354474","13.8071808403189",0.4752,"0.245461934770409","0.426221636661059","0.89693105357967","0.516544475526955","1.41347552910662","0.671683571431468"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6.4","DBH",NA,NA,NA,"0.00321699087727595","0.208979591871895",NA,"0.898","11.1318679339541","17.9487716571029",0.4752,"0.34363589676827","0.554070734657614","1.16597376821889","0.723139513401241","1.88911328162013","0.897706631425884"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"8","DBH",NA,NA,NA,"0.00502654824574367","0.326530612299836",NA,"0.898","18.2687265062731","26.4110681014059",0.4752,"0.5639476009816","0.815298126557157","1.71569471076843","1.18675841957407","2.9024531303425","1.37924572753876"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"13.5","DBH",NA,NA,NA,"0.0143138815279185","0.929846938931956",NA,"0.6","40.621131506617","66.7061182432393",0.5,"1.31939874986771","2.16665478666739","4.33330957333478","2.63879749973542","6.9721070730702","3.4860535365351"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"15","DBH",NA,NA,NA,"0.0176714586764426","1.14795918386661",NA,"0.6","51.3255539803339","86.669446078149",0.5,"1.66708482128049","2.8150756654479","5.63015133089579","3.33416964256099","8.96432097345678","4.48216048672839"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"10","DBH",NA,NA,NA,"0.00785398163397448","0.510204081718494",NA,"0.898","29.9811648989314","38.863078297676",0.4752,"0.925505454010731","1.1996862378562","2.52459225138088","1.94761248739632","4.4722047387772","2.12519169186693"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"8","DBH",NA,NA,NA,"0.00502654824574367","0.326530612299836",NA,"0.898","18.2687265062731","26.4110681014059",0.4752,"0.5639476009816","0.815298126557157","1.71569471076843","1.18675841957407","2.9024531303425","1.37924572753876"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"9.4","DBH",NA,NA,NA,"0.00693977817177985","0.450816326606462",NA,"0.898","26.1331847094508","34.9157610068827",0.4752,"0.806719987725648","1.07783427867931","2.26816977836555","1.69764307181323","3.96581285017878","1.88455426640496"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"8.5","DBH",NA,NA,NA,"0.00567450173054657","0.368622449041612",NA,"0.898","20.9005886637297","29.333329317971",0.4752,"0.64519203525031","0.905507052831113","1.90552830982978","1.35772734690722","3.263255656737","1.55069908808142"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"14","DBH",NA,10,NA,"0.01539380400259","1.00000000016825","cut for firewood","0.898","63.2779997272473","69.580064552938",0.4752,"1.95336418927953","2.14790617546879","4.52000457800671","4.11061487642998","8.63061945443669","4.10127036474831"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"9","DBH",NA,NA,NA,"0.00636172512351933","0.41326530619198",NA,"0.898","23.728313630043","32.3840365814626",0.4752,"0.732482668805997","0.999681052422847","2.10370591839825","1.54141975758838","3.64512567598663","1.73216372122884"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"17","DBH",NA,14,NA,"0.0226980069221863","1.47448979616645","cut for firewood","0.898","97.3744703744315","97.374284713248",0.4752,"3.0059073327119","3.00590160143233","6.32555050806468","6.32556256883818","12.6511130769029","6.01180893414424"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"19","DBH",NA,14,NA,"0.0283528736986479","1.84183673500376","cut for firewood","0.898","124.646904370775","118.048284665249",0.4752,"3.8477954478953","3.64409894220598","7.6685583800631","8.09721264287732","15.7657710229404","7.49189439010129"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Theaceae","Pelliciera rhizophorae","alive",7,NA,"10","DBH",NA,NA,NA,"0.00785398163397448","0.510204081718494",NA,"0.811","27.3566443452893","32.6626113126285",0.4669,"0.829737551862786","0.990669572112666","2.12180246757907","1.77712047946624","3.8989229470453","1.82040712397545"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"29.3","DBH",NA,18,NA,"0.0674256469295075","4.3800510211451","cut for firewood","0.898","326.057819774719","249.853276143707",0.4752,"10.0652623586052","7.71286140992113","16.2307689602717","21.1811076569975","37.4118766172692","17.7781237685263"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Theaceae","Pelliciera rhizophorae","alive",7,NA,"11","DBH",NA,NA,NA,"0.00950331777710912","0.617346938879378",NA,"0.811","33.8029486280256","41.6091000900053",0.4669,"1.02525644177522","1.26202002000438","2.70297712573223","2.19588014944361","4.89885727517584","2.2872764617796"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.5","DBH",NA,10,NA,"0.00441786466911065","0.286989795966653","cut for firewood","0.898","15.8301309629549","23.6193664657736",0.4752,"0.488669222603858","0.72911951747181","1.53434241892216","1.02834432366132","2.56268674258347","1.21778874007567"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Combretaceae","Laguncularia racemosa","alive",7,NA,"13","DBH",NA,NA,NA,"0.0132732289614169","0.862244898104255",NA,"0.6","37.3564237051327","60.7301620489785",0.5,"1.21335907957295","1.97255214010061","3.94510428020121","2.42671815914589","6.37182243934711","3.18591121967355"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Combretaceae","Laguncularia racemosa","alive",7,NA,"10","DBH",NA,NA,NA,"0.00785398163397448","0.510204081718494",NA,"0.6","20.8646474341374","31.6183914299928",0.5,"0.677696280728837","1.02698434480499","2.05396868960997","1.35539256145767","3.40936125106765","1.70468062553382"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Combretaceae","Laguncularia racemosa","alive",7,NA,"15","DBH",NA,NA,NA,"0.0176714586764426","1.14795918386661",NA,"0.6","51.3255539803339","86.669446078149",0.5,"1.66708482128049","2.8150756654479","5.63015133089579","3.33416964256099","8.96432097345678","4.48216048672839"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Combretaceae","Laguncularia racemosa","alive",7,NA,"15","DBH",NA,NA,NA,"0.0176714586764426","1.14795918386661",NA,"0.6","51.3255539803339","86.669446078149",0.5,"1.66708482128049","2.8150756654479","5.63015133089579","3.33416964256099","8.96432097345678","4.48216048672839"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Combretaceae","Laguncularia racemosa","alive",7,NA,"11","DBH",NA,NA,NA,"0.00950331777710912","0.617346938879378",NA,"0.6","25.781181217113","40.0770306558355",0.5,"0.837388251049351","1.30172602742751","2.60345205485503","1.6747765020987","4.27822855695373","2.13911427847686"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Combretaceae","Laguncularia racemosa","alive",7,NA,"14.5","DBH",NA,NA,NA,"0.0165129963854313","1.07270408181313",NA,"0.6","47.6045008149672","79.6708158994012",0.5,"1.54622277946917","2.58775595360969","5.17551190721937","3.09244555893834","8.26795746615771","4.13397873307885"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"16.5","DBH",NA,12,NA,"0.0213824649984955","1.3890306124786","cut for firewood","0.898","91.1303124347798","92.4702230074265",0.4752,"2.81315290678038","2.85451536040923","6.00697676853795","5.91993456814052","11.9269113366785","5.66766826718961"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6.5","DBH",NA,NA,NA,"0.00331830724035422","0.215561224526064",NA,"0.898","11.5216891723462","18.4369983967018",0.4752,"0.35566950798509","0.569142080678218","1.19768956371679","0.748462769328893","1.94615233304568","0.924811588663308"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Theaceae","Pelliciera rhizophorae","alive",7,NA,"14","DBH",NA,NA,NA,"0.01539380400259","1.00000000016825",NA,"0.811","57.7387082608427","76.7743438449632",0.4669,"1.75123724369801","2.32859539729188","4.98735360310961","3.75077584857146","8.73812945168107","4.07983264098989"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.3","DBH",NA,NA,NA,"0.004185386812745","0.271887755147786",NA,"0.898","14.9082014476003","22.53974863429",0.4752,"0.460209661491056","0.695792186974357","1.46420914767331","0.968454674854915","2.43266382252823","1.15600184846541"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Theaceae","Pelliciera rhizophorae","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.811","12.3931148143306","13.2007900648733",0.4669,"0.375887942110408","0.400385043312839","0.8575391803659","0.805071625852235","1.66261080621814","0.776272985423247"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Combretaceae","Laguncularia racemosa","alive",7,NA,"10","DBH",NA,NA,NA,"0.00785398163397448","0.510204081718494",NA,"0.6","20.8646474341374","31.6183914299928",0.5,"0.677696280728837","1.02698434480499","2.05396868960997","1.35539256145767","3.40936125106765","1.70468062553382"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.3","DBH",NA,NA,NA,"0.00220618344098343","0.143316326554725",NA,"0.898","7.32387517203643","12.9496707912422",0.4752,"0.226084824891346","0.399750676310957","0.841226170688041","0.475767729148456","1.3169938998365","0.625835501202304"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.5","DBH",NA,NA,NA,"0.00237582944427728","0.154336734719844",NA,"0.898","7.95158441354474","13.8071808403189",0.4752,"0.245461934770409","0.426221636661059","0.89693105357967","0.516544475526955","1.41347552910662","0.671683571431468"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"3.1","DBH",NA,NA,NA,NA,NA,NA,"0.88","2.18658295824602","2.42521571437417",0.5,"3.48005780233262","3.85985395034707","7.71970790069414","6.96011560466523","14.6798235053594","7.33991175267969"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"3","DBH",NA,NA,NA,NA,NA,NA,"0.88","2.03306930808672","2.22702571576139",0.5,"3.23573303341099","3.54442450440922","7.08884900881844","6.47146606682197","13.5603150756404","6.7801575378202"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_4","Rhizophoraceae","Rhizophora mangle","alive",2,NA,"3.6","DBH",NA,NA,NA,NA,NA,NA,"0.898","3.10341642820057","6.62974502974022",0.4752,"4.69425827902721","10.0282176800046","21.1031516835113","9.87848964441753","30.9816413279288","14.7224759590318"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"13.1","DBH",NA,NA,NA,"0.0134782178820636","0.875561224637108",NA,"0.88","53.6148721896397","102.828935122184",0.5,"1.74144325176674","3.33994557557651","6.67989115115303","3.48288650353348","10.1627776546865","5.08138882734326"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.6","DBH",NA,NA,NA,"0.0024630086404144","0.16000000002692",NA,"0.898","8.27610368604415","14.2446135761501",0.4752,"0.255479702847209","0.439724993990214","0.925347209575367","0.537625637304733","1.4629728468801","0.695204696837423"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"20","DBH",NA,10,NA,"0.0314159265358979","2.04081632687398","cut for firewood","0.898","139.680278876938","129.009033034403",0.4752,"4.31186914698413","3.98245245281469","8.38058176097367","9.07379870998345","17.4543804709571","8.29432159979882"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.2","DBH",NA,NA,NA,"0.0021237166338267","0.137959183696681",NA,"0.898","7.02062742023018","12.5296513186893",0.4752,"0.21672369935939","0.386784858806904","0.81394120119298","0.456068390907808","1.27000959210079","0.603508558166295"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"17","DBH",NA,NA,NA,"0.0226980069221863","1.47448979616645",NA,"0.88","95.6179886890502","202.477684299449",0.5,"3.10572970427096","6.57659680152641","13.1531936030528","6.21145940854191","19.3646530115947","9.68232650579736"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"16","DBH",NA,NA,NA,"0.0201061929829747","1.30612244919935",NA,"0.898","85.112797375451","87.6736096680202",0.4752,"2.62739484748632","2.70644600348577","5.69538300396836","5.52902956120859","11.224412565177","5.33384085097209"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"11","DBH",NA,NA,NA,"0.00950331777710912","0.617346938879378",NA,"0.898","37.0459097283785","45.8340184865697",0.4752,"1.1435910385065","1.41487611410526","2.97743290005315","2.40654679820391","5.38397969825706","2.55846715261175"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"12","DBH",NA,NA,NA,"0.0113097335529233","0.734693877674632",NA,"0.898","44.9397724744463","53.2843821651151",0.4752,"1.38727113063521","1.64486558389744","3.46141747453165","2.91934160487208","6.38075907940373","3.03213671453265"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"9","DBH",NA,NA,NA,"0.00636172512351933","0.41326530619198",NA,"0.88","23.3002923205982","38.7472151458011",0.5,"0.756807489578217","1.25853282092591","2.51706564185182","1.51361497915643","4.03068062100825","2.01534031050413"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"8","DBH",NA,NA,NA,"0.00502654824574367","0.326530612299836",NA,"0.88","17.9391875275231","28.5262008580874",0.5,"0.582675585824111","0.92654813774709","1.85309627549418","1.16535117164822","3.0184474471424","1.5092237235712"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"11","DBH",NA,NA,NA,"0.00950331777710912","0.617346938879378",NA,"0.88","36.3776600146088","65.2876371333274",0.5,"1.18156824702357","2.12058166822598","4.24116333645195","2.36313649404714","6.60429983049909","3.30214991524955"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"11","DBH",NA,NA,NA,"0.00950331777710912","0.617346938879378",NA,"0.88","36.3776600146088","65.2876371333274",0.5,"1.18156824702357","2.12058166822598","4.24116333645195","2.36313649404714","6.60429983049909","3.30214991524955"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"17","DBH",NA,12,NA,"0.0226980069221863","1.47448979616645","cut for firewood","0.898","97.3744703744315","97.374284713248",0.4752,"3.0059073327119","3.00590160143233","6.32555050806468","6.32556256883818","12.6511130769029","6.01180893414424"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"15.5","DBH",NA,12,NA,"0.0188691908756237","1.22576530632868","cut for firewood","0.898","79.320395871517","82.985337978057",0.4752,"2.44858594523776","2.5617211059185","5.39082724309449","5.15274820125792","10.5435754443524","5.01030705115627"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"13.5","DBH",NA,16,NA,"0.0143138815279185","0.929846938931956","cut for firewood","0.88","57.3170677833629","111.19308193794",0.5,"1.86169278832454","3.61161808796384","7.22323617592767","3.72338557664908","10.9466217525768","5.47331087628838"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"14","DBH",NA,15,NA,"0.01539380400259","1.00000000016825","cut for firewood","0.88","62.1365645319535","122.22016407684",0.5,"2.01823293748425","3.96978433910294","7.93956867820587","4.03646587496849","11.9760345531744","5.98801727658718"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"10.5","DBH",NA,NA,NA,"0.00865901475145687","0.56250000009464",NA,"0.88","32.8082633695124","57.8498380157629",0.5,"1.06563210008106","1.87899748547412","3.75799497094824","2.13126420016212","5.88925917111036","2.94462958555518"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"7.5","DBH",NA,NA,NA,"0.00441786466911065","0.286989795966653",NA,"0.88","15.5445803971166","24.1195529758423",0.5,"0.50489730794015","0.783417567738367","1.56683513547673","1.0097946158803","2.57662975135703","1.28831487567852"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.88","6.31911717156944","8.40488897409205",0.5,"0.205248721224768","0.272995842161302","0.545991684322605","0.410497442449536","0.956489126772141","0.47824456338607"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"9.5","DBH",NA,NA,NA,"0.00708821842466197","0.460459183750941",NA,"0.88","26.2717741771406","44.5955314059356",0.5,"0.853323005059069","1.44848964576708","2.89697929153415","1.70664601011814","4.60362530165229","2.30181265082614"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"14","DBH",NA,12,NA,"0.01539380400259","1.00000000016825","cut for firewood","0.88","62.1365645319535","122.22016407684",0.5,"2.01823293748425","3.96978433910294","7.93956867820587","4.03646587496849","11.9760345531744","5.98801727658718"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"9.5","DBH",NA,NA,NA,"0.00708821842466197","0.460459183750941",NA,"0.88","26.2717741771406","44.5955314059356",0.5,"0.853323005059069","1.44848964576708","2.89697929153415","1.70664601011814","4.60362530165229","2.30181265082614"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_10_6","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"3.4","DBH",NA,NA,NA,NA,NA,NA,"0.88","2.68426998062197","3.08357952974973",0.5,"4.27215196862413","4.90767339110089","9.81534678220177","8.54430393724825","18.35965071945","9.17982535972501"
"Cifuentes_et_al_2024_Nicoya","Thiel","Thiel_Manglar_11_1","Acanthaceae","Avicennia germinans","alive",7,NA,"29.5","DBH",NA,12,NA,"0.0683492751696629","4.4400510211552","cut for firewood","0.811","302.042252103076","509.798817039242",0.5,"9.81051376589815","16.5585717811933","33.1171435623867","19.6210275317963","52.738171094183","26.3690855470915"
