method_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,total_pb210_activity,total_pb210_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,pb214_activity,pb214_activity_sd,depth_interval_notes,study_id,pb210_unit,pb214_unit
Poppe_and_Rybczyk_2018,6,6_5J,0,2,1.46,0.017059709,0.00408193,NA,31.01057023,6.651309019,10.81479888,6.995613881,20.29705727,1.945848392,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,2,4,1.4,0.014582413,0.002951811,NA,30.34127869,6.57227887,10.39816807,6.928937228,20.05282331,1.951292097,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,4,6,1.46,0.014358499,0.003151671,NA,28.40768216,6.280197142,10.04003305,6.608452421,18.46508158,1.840452659,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,6,8,1.48,0.013129103,0.002697284,NA,28.46134452,6.299574496,7.693297172,6.701640841,20.85442799,2.055350562,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,8,10,1.48,0.012924071,0.002454638,NA,34.24101433,7.450733793,14.27861121,7.790274694,20.10338738,1.995598055,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,10,12,1.52,0.01197318,0.001974814,NA,24.70301892,5.566517142,4.22973475,5.988048989,20.51719669,2.032231065,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,12,14,1.5,0.010816126,0.001768767,NA,27.30341335,6.023627431,6.143073099,6.443591516,21.22671641,2.084078634,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,14,16,1.58,0.010905642,0.00177307,NA,25.48010036,5.583873168,5.343452131,5.983807174,20.19528867,1.96079914,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,16,18,1.53,0.013734467,0.00173908,NA,25.53273923,5.595408789,5.35769827,5.999760558,20.23700975,1.964849919,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,18,20,1.48,0.013341067,0.002861955,NA,24.57840955,5.543997946,2.998609995,6.009555591,21.61397528,2.135491263,excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2018,6,6_5J,20,22,1.4,0.013444302,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,22,24,1.5,0.011098779,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,24,26,1.45,0.012112036,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,26,28,1.53,0.011937059,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,28,30,1.51,0.013463892,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,30,32,1.52,0.012735849,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,32,34,1.52,0.013227513,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,34,36,1.49,0.01211387,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,36,38,1.43,0.011860175,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,38,40,1.44,0.012507817,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,40,42,1.34,0.011883541,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2018,6,6_5J,42,44,NA,0.013843111,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,0,2,0.96,0.063922942,0.024379153,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,2,4,1.01,0.069668649,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,4,6,0.97,0.069702602,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,6,8,0.83,0.090052356,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,8,10,0.77,0.097354497,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,10,12,0.91,0.072691552,0.024694138,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,12,14,0.89,0.073221757,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,14,16,0.8,0.079021637,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,16,18,0.9,0.087179487,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,18,20,0.94,0.082352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,20,22,0.86,0.077502691,0.028222881,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,22,24,0.91,0.081866197,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,24,26,0.92,0.063291139,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,26,28,0.93,0.07184466,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,28,30,0.85,0.080662983,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,30,32,0.8,0.091732729,0.036432969,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,32,34,0.82,0.088770053,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,34,36,0.75,0.119266055,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,36,38,0.58,0.157524613,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,38,40,0.68,0.110546379,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,40,42,0.61,0.134057971,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,42,44,0.54,0.259299191,0.104927049,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,44,46,0.7,0.198994975,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,46,48,0.88,0.090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,48,50,1.32,0.030462185,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,50,52,1.15,0.039517014,0.011778128,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,52,54,1.14,0.054393305,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,54,56,1.25,0.05026178,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,56,58,1.22,0.043890866,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,58,60,1.17,0.050583658,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,60,62,1.22,0.053204353,0.011976556,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,62,64,1.31,0.040880503,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,64,66,1.32,0.041828794,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,66,68,1.39,0.033880903,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,68,70,1.34,0.036072144,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,70,72,1.2,0.04,0.00725056,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,72,74,1.44,0.02398524,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,74,76,1.36,0.025316456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,76,78,1.32,0.0208901,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,78,80,1.25,0.019349845,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,80,82,1.18,0.019147997,0.002892106,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_1,82,84,1.1,0.017361111,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,0,2,0.96,0.062222222,NA,1.323506941,40.68629677,6.331441624,17.1716112,6.90241833,24.32487466,1.779459687,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,2,4,0.91,0.097099622,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,4,6,0.86,0.113866967,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,6,8,0.87,0.08987701,NA,1.879471817,29.98228263,4.793869915,11.73062734,5.245567313,18.80799646,1.409507761,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,8,10,0.86,0.070478723,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,10,12,0.9,0.077474892,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,12,14,0.98,0.059332509,NA,2.331634033,26.22251688,4.211262031,6.801492927,4.675814937,19.74525657,1.446970949,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,14,16,0.84,0.077333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,16,18,0.92,0.076363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,18,20,0.92,0.075991189,NA,2.674836202,28.67465662,4.574233441,4.825342559,5.138506208,24.08091411,1.734022219,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,20,22,0.95,0.068452381,NA,7.239413025,28.67504099,4.95552592,2.265021839,5.619083091,26.52149755,1.996335067,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,22,24,1.05,0.065663475,NA,3.881723369,26.48609893,4.256938349,3.231373585,4.816149806,23.41429061,1.685101058,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,24,26,1.04,0.062078273,NA,1.515437623,27.09995159,4.406023056,6.938044978,4.898802855,20.49716885,1.523799363,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,26,28,1.11,0.063249727,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,28,30,1.1,0.060212515,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,30,32,1.21,0.042806183,NA,0,20.92445654,3.662927653,1.588104366,4.147138432,19.41348082,1.466873737,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,32,34,1.1,0.05982906,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,34,36,1.19,0.052023121,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,36,38,1.34,0.051248357,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,38,40,1.21,0.043820516,NA,0,21.73323175,3.908621363,3.550495329,4.386619001,18.35574939,1.461321086,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,40,42,1,0.062181448,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,42,44,1.17,0.045950547,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,44,46,1.09,0.039585297,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,46,48,1.11,0.048327138,NA,0.336866054,22.06183275,4.033356872,3.241583742,4.525011266,18.97873645,1.501501691,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,48,50,1.11,0.053215078,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,50,52,1.02,0.049304678,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,52,54,1.07,0.054406964,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,54,56,0.94,0.063829787,NA,0,23.98231503,4.307493596,4.236082925,4.822747406,19.95403182,1.574307926,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,HM5,HM5_2,56,58,0.91,0.056835637,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,58,60,0.94,0.063211125,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,60,62,1.18,0.04248366,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,62,64,1.11,0.046943231,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,64,66,1.24,0.036958817,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,66,68,1.14,0.048298573,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,68,70,1.01,0.057108141,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,70,72,0.91,0.048884166,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,HM5,HM5_2,72,74,1.04,0.052004334,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,0,2,1.07,0.039877301,0.011248448,0.758678727,28.30122212,4.550553344,10.2813997,5.089999123,18.53086175,1.639825869,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,2,4,0.99,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,4,6,0.89,0.04534005,NA,2.520290653,29.60234102,4.649100412,10.58581322,5.206249115,19.56075283,1.665999296,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,6,8,0.72,0.083547558,NA,3.164455949,34.25814854,5.631169791,17.0392168,6.190799411,18.06863994,1.69963733,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,8,10,0.99,0.056650246,NA,2.070920755,33.41138531,5.337480282,13.79029335,5.936817653,20.33341843,1.791636769,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,10,12,0.99,0.050970874,0.015791214,1.205226164,24.59920479,3.947035911,4.461654457,4.534642613,20.36547912,1.713647766,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,12,14,1,0.050292398,NA,1.846244399,24.24705269,3.985599819,5.923175566,4.532589472,18.62021558,1.629448223,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,14,16,1.07,0.055363322,NA,1.8147835,24.16235134,3.740707535,6.651959147,4.242380915,17.85615192,1.477337962,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,16,18,1.04,0.053304904,NA,2.745405591,29.94638875,4.815079676,12.15721458,5.364887933,18.41911757,1.640592961,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,18,20,1.14,0.045744681,NA,2.032015067,26.43618473,4.357723584,8.87371238,4.891739258,18.00931105,1.609384203,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,20,22,1.19,0.046541088,0.014938865,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,22,24,1.28,0.041025641,NA,0.525825299,15.76212976,2.517360771,-1.697250943,3.049310724,17.37047187,1.418640789,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,24,26,1.35,0.038745387,NA,1.01858344,14.63868853,2.469907804,-3.170303385,3.02585732,17.64883521,1.467539201,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,26,28,1.19,0.043610548,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,28,30,1.21,0.04416761,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,30,32,1.03,0.051058531,0.015840578,0.555342529,18.67066976,3.183623617,0.4428193,3.742226912,18.25036455,1.575111749,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,32,34,1.03,0.05888126,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,34,36,1.14,0.052878966,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,36,38,1.03,0.064864865,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,38,40,1.18,0.044136192,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,40,42,1.33,0.031083481,0.008472103,0.39129968,13.78304354,2.533494833,-1.246978787,3.018359324,14.96419527,1.324920062,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_and_Rybczyk_2019,LM5,LM5_3,42,44,1.4,0.032388664,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,44,46,1.02,0.03250774,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,46,48,1.38,0.019019019,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,48,50,1.12,0.0367428,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,50,52,1.43,0.031685678,0.011081952,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,52,54,1.28,0.030643514,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,54,56,1.26,0.036964981,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_and_Rybczyk_2019,LM5,LM5_3,56,58,1.31,0.026465028,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
