study_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_type
Piazza_et_al_2011,CRMS0326_Piazza_2,14,16,0.45530000000000004,0.15143000000000004,0.052844,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,16,18,0.6796,0.09577100000000001,0.030008,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,18,20,0.9896,0.057409,0.017397000000000003,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,20,22,1.1667,0.037797,0.036153000000000005,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,22,24,0.40530000000000005,0.133673,0.120407,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,24,26,0.1661,0.4379280000000001,0.16791200000000003,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,26,28,0.1261,0.5039629999999999,0.179631,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,28,30,0.139,0.46587300000000004,0.10322700000000001,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,30,32,0.21560000000000001,0.252685,0.054295,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,32,34,0.3912,0.14599600000000004,0.022624,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,34,36,0.6779,0.08013400000000001,0.07124600000000002,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,36,38,0.29600000000000004,0.220853,0.11669800000000001,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,38,40,0.2023,0.29500000000000004,0.19562,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,40,42,0.1257,0.287732,0.012071,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,42,44,0.13690000000000002,0.520015,0.18106999999999998,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,44,46,0.15620000000000003,0.41197500000000004,0.194576,fraction_total_carbon
Piazza_et_al_2011,CRMS0326_Piazza_2,46,48,0.2091,0.333578,0.147871,fraction_total_carbon
Radabaugh_et_al_2017,BISH,0,1,0.17900000000000002,0.591,NA,NA
Radabaugh_et_al_2017,BISH,1,2,0.15300000000000002,0.595,NA,NA
Radabaugh_et_al_2017,BISH,2,3,0.118,0.632,NA,NA
Radabaugh_et_al_2017,BISH,3,4,0.14800000000000002,0.5750000000000001,NA,NA
Radabaugh_et_al_2017,BISH,4,5,0.14900000000000002,0.47300000000000003,NA,NA
Radabaugh_et_al_2017,BISH,5,6,0.191,0.43900000000000006,NA,NA
Radabaugh_et_al_2017,BISH,6,7,0.188,0.48400000000000004,NA,NA
Radabaugh_et_al_2017,BISH,7,8,0.166,0.468,NA,NA
Radabaugh_et_al_2017,BISH,8,9,0.182,0.49,NA,NA
Radabaugh_et_al_2017,BISH,9,10,0.225,0.38,NA,NA
Radabaugh_et_al_2017,BISH,10,11,0.17,0.453,NA,NA
Radabaugh_et_al_2017,BISH,11,12,0.38,0.21600000000000003,NA,NA
Radabaugh_et_al_2017,BISH,12,13,0.254,0.307,NA,NA
Radabaugh_et_al_2017,BISH,13,14,0.468,0.164,NA,NA
Radabaugh_et_al_2017,BISH,14,15,0.7819999999999999,0.07600000000000001,NA,NA
Radabaugh_et_al_2017,BISH,15,16,0.495,0.15900000000000003,NA,NA
Radabaugh_et_al_2017,BISH,16,17,0.8300000000000001,0.089,NA,NA
Radabaugh_et_al_2017,BISH,17,18,1.04,0.064,NA,NA
Radabaugh_et_al_2017,BISH,18,19,1.027,0.053000000000000005,NA,NA
Radabaugh_et_al_2017,BISH,19,20,0.8450000000000001,0.07700000000000001,NA,NA
Radabaugh_et_al_2017,BISH,20,21,0.971,0.042,NA,NA
Radabaugh_et_al_2017,BISH,21,22,1.149,0.042,NA,NA
Radabaugh_et_al_2017,BISH,22,23,1.1400000000000001,0.025,NA,NA
Radabaugh_et_al_2017,BISH,23,24,1.248,0.025,NA,NA
Radabaugh_et_al_2017,BISH,24,25,1.1260000000000001,0.036,NA,NA
Radabaugh_et_al_2017,BISH,25,26,0.656,0.10200000000000001,NA,NA
Radabaugh_et_al_2017,BISH,26,27,1.1860000000000002,0.041,NA,NA
Radabaugh_et_al_2017,BISH,27,28,1.222,0.03,NA,NA
Radabaugh_et_al_2017,BISH,28,29,1.149,0.032,NA,NA
Radabaugh_et_al_2017,BISH,29,30,1.149,0.047,NA,NA
Radabaugh_et_al_2017,BISH,30,31,0.882,0.051000000000000004,NA,NA
Radabaugh_et_al_2017,BISH,31,32,1.2329999999999999,0.037,NA,NA
Radabaugh_et_al_2017,BISH,32,33,1.216,0.037,NA,NA
Radabaugh_et_al_2017,BISH,33,34,1.3,0.04,NA,NA
Radabaugh_et_al_2017,BISH,34,35,1.085,0.047,NA,NA
Radabaugh_et_al_2017,BISH,35,36,1.2089999999999999,0.048,NA,NA
Radabaugh_et_al_2017,BISH,36,37,0.9560000000000001,0.094,NA,NA
Radabaugh_et_al_2017,BISH,37,38,1.1580000000000001,0.046,NA,NA
Radabaugh_et_al_2017,BISH,38,39,1.357,0.045,NA,NA
Radabaugh_et_al_2017,BISH,39,40,1.273,0.05,NA,NA
Radabaugh_et_al_2017,BISH,40,41,1.24,0.045,NA,NA
Radabaugh_et_al_2017,BISH,41,42,1.1580000000000001,0.064,NA,NA
Radabaugh_et_al_2017,BISH,42,43,0.972,0.06,NA,NA
Radabaugh_et_al_2017,BISH,43,44,1.091,0.054000000000000006,NA,NA
Radabaugh_et_al_2017,BISH,44,45,1.085,0.07200000000000001,NA,NA
Radabaugh_et_al_2017,BISH,45,46,0.9510000000000001,0.059000000000000004,NA,NA
Radabaugh_et_al_2017,BISH,46,47,1.212,0.07,NA,NA
Radabaugh_et_al_2017,BISH,47,48,1.2109999999999999,0.064,NA,NA
Radabaugh_et_al_2017,BISH,48,49,1.393,0.044,NA,NA
Radabaugh_et_al_2017,BISH,49,50,1.1340000000000001,0.044,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,0,1,0.7819999999999999,0.14900000000000002,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,1,2,0.5680000000000001,0.16,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,2,3,0.637,0.135,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,3,4,0.448,0.199,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,4,5,0.76,0.07400000000000001,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,5,6,0.898,0.079,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,6,7,1.2189999999999999,0.028999999999999998,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,7,8,1.075,0.058,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,8,9,0.769,0.045,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,9,10,1.256,0.037,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,10,11,1.197,0.044,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,11,12,1.3900000000000001,0.027,NA,NA
Radabaugh_et_al_2017,CERF_Marsh,12,13,1.354,0.015,NA,NA
Radabaugh_et_al_2017,EGS,0,1,0.308,0.187,NA,NA
Radabaugh_et_al_2017,EGS,1,2,0.38,0.184,NA,NA
Radabaugh_et_al_2017,EGS,2,3,0.378,0.17800000000000002,NA,NA
Radabaugh_et_al_2017,EGS,3,4,0.396,0.21200000000000002,NA,NA
Radabaugh_et_al_2017,EGS,4,5,0.711,0.09,NA,NA
Radabaugh_et_al_2017,EGS,5,6,0.47500000000000003,0.10200000000000001,NA,NA
Radabaugh_et_al_2017,EGS,6,7,0.588,0.12200000000000001,NA,NA
Radabaugh_et_al_2017,EGS,7,8,0.376,0.115,NA,NA
Radabaugh_et_al_2017,EGS,8,9,0.754,0.049,NA,NA
Radabaugh_et_al_2017,EGS,9,10,0.633,0.113,NA,NA
Radabaugh_et_al_2017,EGS,10,11,0.729,0.045,NA,NA
Radabaugh_et_al_2017,EGS,11,12,0.8580000000000001,0.027,NA,NA
Radabaugh_et_al_2017,EGS,12,13,0.653,0.057,NA,NA
Radabaugh_et_al_2017,EGS,13,14,0.893,0.037,NA,NA
Radabaugh_et_al_2017,EGS,14,15,1.013,0.022,NA,NA
Radabaugh_et_al_2017,EGS,15,16,0.902,0.021,NA,NA
Radabaugh_et_al_2017,EGS,16,17,1.078,0.021,NA,NA
Radabaugh_et_al_2017,EGS,17,18,1.139,0.027,NA,NA
Radabaugh_et_al_2017,EGS,18,19,1.446,0.006,NA,NA
Radabaugh_et_al_2017,EGS,19,20,1.1260000000000001,0.005,NA,NA
Radabaugh_et_al_2017,EGS,20,21,1.4429999999999998,0.004,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,0,1,0.732,0.07700000000000001,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,1,2,0.6,0.14100000000000001,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,2,3,1.141,0.051000000000000004,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,3,4,0.778,0.059000000000000004,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,4,5,0.652,0.096,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,5,6,1.131,0.045,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,6,7,1.153,0.047,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,7,8,1.316,0.04,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,8,9,1.4049999999999998,0.028999999999999998,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,9,10,1.577,0.022,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,10,11,1.351,0.019,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,11,12,1.47,0.017,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,12,13,1.56,0.015,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,13,14,1.4349999999999998,0.012,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,14,15,1.597,0.011,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,15,16,1.2429999999999999,0.012,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,16,17,1.486,0.009,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,17,18,1.4769999999999999,0.009,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,18,19,1.4069999999999998,0.013000000000000001,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,19,20,1.464,0.007,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,20,21,1.4609999999999999,0.005,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,21,22,1.4649999999999999,0.01,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,22,23,1.622,0.007,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,23,24,1.6320000000000001,0.007,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,24,25,1.4689999999999999,0.007,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,25,26,1.519,0.005,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,26,27,1.645,0.005,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,27,28,1.4569999999999999,0.005,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,28,29,1.543,0.005,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,29,30,1.375,0.008,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,30,31,1.548,0.006,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,31,32,1.591,0.007,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,32,33,1.598,0.006,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,33,34,1.613,0.009,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,34,35,1.574,0.007,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,35,36,1.442,0.007,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,36,37,1.532,0.005,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,37,38,1.592,0.006,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,38,39,1.613,0.007,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,39,40,1.21,0.004,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,40,41,1.4809999999999999,0.005,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,41,42,1.1840000000000002,0.008,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,42,43,1.393,0.005,NA,NA
Radabaugh_et_al_2017,UTB_Marsh,43,44,1.4129999999999998,0.006,NA,NA
Radabaugh_et_al_2017,WISB,0,1,1.098,0.024154589,NA,NA
Radabaugh_et_al_2017,WISB,1,2,1.011,0.030621172,NA,NA
Radabaugh_et_al_2017,WISB,2,3,1.031,0.022298456,NA,NA
Radabaugh_et_al_2017,WISB,3,4,1.011,0.038495188,NA,NA
Radabaugh_et_al_2017,WISB,4,5,0.988,0.059982095,NA,NA
Radabaugh_et_al_2017,WISB,5,6,0.8350000000000001,0.064618644,NA,NA
Radabaugh_et_al_2017,WISB,6,7,1.106,0.025579536000000003,NA,NA
Radabaugh_et_al_2017,WISB,7,8,1.1580000000000001,0.034351145000000007,NA,NA
Radabaugh_et_al_2017,WISB,8,9,1.098,0.024959742,NA,NA
Radabaugh_et_al_2017,WISB,9,10,1.1800000000000002,0.017977528000000003,NA,NA
Radabaugh_et_al_2017,WISB,10,11,1.258,0.016163036000000002,NA,NA
Radabaugh_et_al_2017,WISB,11,12,1.2069999999999999,0.020512820999999997,NA,NA
Radabaugh_et_al_2017,WISB,12,13,1.341,0.013843111,NA,NA
Radabaugh_et_al_2017,WISB,13,14,1.325,0.018012008,NA,NA
Radabaugh_et_al_2017,WISB,14,15,1.109,0.039872408000000005,NA,NA
Radabaugh_et_al_2017,WISB,15,16,1.024,0.031088083,NA,NA
Radabaugh_et_al_2017,WISB,16,17,1.039,0.04,NA,NA
Radabaugh_et_al_2017,WISB,17,18,1.21,0.03944485,NA,NA
Radabaugh_et_al_2017,WISB,18,19,0.934,0.04450757599999999,NA,NA
Radabaugh_et_al_2017,WISB,19,20,1.264,0.029370629,NA,NA
Radabaugh_et_al_2017,WISB,20,21,1.173,0.030896759999999995,NA,NA
Radabaugh_et_al_2017,WISB,21,22,1.286,0.022008253,NA,NA
Radabaugh_et_al_2017,WISB,22,23,1.393,0.010793650999999998,NA,NA
Radabaugh_et_al_2017,WISB,23,24,1.355,0.012402089,NA,NA
Radabaugh_et_al_2017,WISB,24,25,1.521,0.008720929999999998,NA,NA
Radabaugh_et_al_2017,WISB,25,26,1.472,0.006006006,NA,NA
Radabaugh_et_al_2017,WISB,26,27,1.562,0.0050933789999999994,NA,NA
Radabaugh_et_al_2017,WISB,27,28,1.544,0.006300115,NA,NA
Radabaugh_et_al_2017,WISB,28,29,1.553,0.006833713000000001,NA,NA
Radabaugh_et_al_2017,WISB,29,30,1.4849999999999999,0.005360334,NA,NA
Radabaugh_et_al_2017,WISB,30,31,1.515,0.006421483000000001,NA,NA
Radabaugh_et_al_2017,WISB,31,32,1.47,0.007215874999999998,NA,NA
Radabaugh_et_al_2017,WISB,32,33,1.3820000000000001,0.007037748,NA,NA
Radabaugh_et_al_2017,WISB,33,34,1.513,0.006428989,NA,NA
Radabaugh_et_al_2017,WISB,34,35,1.588,0.005011136,NA,NA
Radabaugh_et_al_2017,WISB,35,36,1.4109999999999998,0.005012531,NA,NA
Radabaugh_et_al_2017,WISB,36,37,1.4629999999999999,0.006042296000000001,NA,NA
Radabaugh_et_al_2017,WISB,37,38,1.518,0.005824112,NA,NA
Radabaugh_et_al_2017,WISB,38,39,1.545,0.0045792789999999995,NA,NA
Radabaugh_et_al_2017,WISB,39,40,1.599,0.007186291000000001,NA,NA
Radabaugh_et_al_2017,WISB,40,41,1.4809999999999999,0.007761194000000001,NA,NA
Radabaugh_et_al_2017,WISB,41,42,1.498,0.0064935060000000005,NA,NA
Radabaugh_et_al_2017,WISB,42,43,1.347,0.007879186,NA,NA
Radabaugh_et_al_2017,WISB,43,44,1.4809999999999999,0.007164179,NA,NA
Radabaugh_et_al_2017,WISB,44,45,1.4949999999999999,0.010644589000000001,NA,NA
Radabaugh_et_al_2017,WISB,45,46,1.4429999999999998,0.009191175999999997,NA,NA
Radabaugh_et_al_2017,WISB,46,47,1.4329999999999998,0.00987045,NA,NA
Radabaugh_et_al_2017,WISB,47,48,1.768,0.0175,NA,NA
Unger_et_al_2016,CC1,0,2,0.362,0.28600000000000003,0.118,fraction_organic_carbon
Unger_et_al_2016,CC1,2,4,0.28900000000000003,0.385,0.165,fraction_organic_carbon
Unger_et_al_2016,CC1,4,6,0.319,0.357,0.15600000000000003,fraction_organic_carbon
Unger_et_al_2016,CC1,6,8,0.28800000000000003,0.388,0.17600000000000002,fraction_organic_carbon
Unger_et_al_2016,CC1,8,10,0.21200000000000002,0.48600000000000004,0.23600000000000002,fraction_organic_carbon
Unger_et_al_2016,CC1,10,12,0.253,0.378,0.17700000000000002,fraction_organic_carbon
Unger_et_al_2016,CC1,12,14,0.222,0.41200000000000003,0.17300000000000001,fraction_organic_carbon
Unger_et_al_2016,CC1,14,16,0.24200000000000002,0.358,0.15500000000000003,fraction_organic_carbon
Unger_et_al_2016,CC1,16,18,0.48600000000000004,0.12300000000000001,0.052000000000000005,fraction_organic_carbon
Unger_et_al_2016,CC1,18,20,0.523,0.12200000000000001,0.05,fraction_organic_carbon
Unger_et_al_2016,CC1,20,22,0.402,0.15200000000000002,0.079,fraction_organic_carbon
Unger_et_al_2016,CC1,22,24,0.398,0.15800000000000003,0.07500000000000001,fraction_organic_carbon
Unger_et_al_2016,CC1,24,26,0.374,0.14700000000000002,0.065,fraction_organic_carbon
Unger_et_al_2016,CC1,26,28,0.345,0.17400000000000002,0.07500000000000001,fraction_organic_carbon
Unger_et_al_2016,CC1,28,30,0.276,0.196,0.079,fraction_organic_carbon
Unger_et_al_2016,CC1,30,32,0.251,0.17500000000000002,0.07300000000000001,fraction_organic_carbon
Unger_et_al_2016,CC1,32,34,0.21400000000000002,0.198,0.08600000000000001,fraction_organic_carbon
Unger_et_al_2016,CC1,34,36,0.304,0.181,0.079,fraction_organic_carbon
Unger_et_al_2016,CC1,36,38,0.393,0.17500000000000002,0.07500000000000001,fraction_organic_carbon
Unger_et_al_2016,CC1,38,40,0.349,0.183,0.07600000000000001,fraction_organic_carbon
Unger_et_al_2016,CC1,40,42,0.394,0.14800000000000002,0.066,fraction_organic_carbon
Unger_et_al_2016,CC1,42,44,0.48200000000000004,0.129,0.051000000000000004,fraction_organic_carbon
Unger_et_al_2016,CC1,44,46,0.47500000000000003,0.112,0.054000000000000006,fraction_organic_carbon
Unger_et_al_2016,CC1,46,48,0.528,0.119,0.047,fraction_organic_carbon
Unger_et_al_2016,CC1,48,50,0.56,0.10400000000000001,0.045,fraction_organic_carbon
Unger_et_al_2016,CC1,50,52,0.09899999999999999,0.133,0.048,fraction_organic_carbon
Unger_et_al_2016,CC1,52,54,0.07100000000000001,0.10500000000000001,0.033,fraction_organic_carbon
Unger_et_al_2016,CC1,54,56,0.10400000000000001,0.089,0.028999999999999998,fraction_organic_carbon
Unger_et_al_2016,CC1,56,58,0.093,0.098,0.034999999999999996,fraction_organic_carbon
Unger_et_al_2016,CC1,58,60,0.139,0.085,0.03,fraction_organic_carbon
Unger_et_al_2016,CC1,60,62,0.134,0.07800000000000001,0.028,fraction_organic_carbon
Unger_et_al_2016,CC1,62,64,0.14900000000000002,0.08,0.031,fraction_organic_carbon
Unger_et_al_2016,CC1,64,66,0.112,0.08600000000000001,0.034999999999999996,fraction_organic_carbon
Unger_et_al_2016,CC1,66,68,0.126,0.088,0.033,fraction_organic_carbon
Unger_et_al_2016,CC1,68,70,0.115,0.084,0.031,fraction_organic_carbon
Unger_et_al_2016,CC1,70,72,0.12000000000000001,0.083,0.034999999999999996,fraction_organic_carbon
Unger_et_al_2016,CC1,72,74,0.118,0.09,0.034999999999999996,fraction_organic_carbon
Unger_et_al_2016,CC1,74,76,0.14700000000000002,0.091,0.04,fraction_organic_carbon
Unger_et_al_2016,CC1,76,78,0.116,0.1,0.036,fraction_organic_carbon
Unger_et_al_2016,CC1,78,80,0.14300000000000002,0.088,0.034,fraction_organic_carbon
Unger_et_al_2016,CC1,80,82,0.114,0.084,0.028999999999999998,fraction_organic_carbon
Unger_et_al_2016,CC1,82,84,0.138,0.081,0.03,fraction_organic_carbon
Unger_et_al_2016,CC2,0,2,0.357,0.28500000000000003,0.171,fraction_organic_carbon
Unger_et_al_2016,CC2,2,4,0.29800000000000004,0.377,0.18,fraction_organic_carbon
Unger_et_al_2016,CC2,4,6,0.29800000000000004,0.393,0.17400000000000002,fraction_organic_carbon
Unger_et_al_2016,CC2,6,8,0.268,0.42500000000000004,0.17800000000000002,fraction_organic_carbon
Unger_et_al_2016,CC2,8,10,0.21000000000000002,0.515,0.21500000000000002,fraction_organic_carbon
Unger_et_al_2016,CC2,10,12,0.23800000000000002,0.454,0.17700000000000002,fraction_organic_carbon
Unger_et_al_2016,CC2,12,14,0.24500000000000002,0.42300000000000004,0.187,fraction_organic_carbon
Unger_et_al_2016,CC2,14,16,0.222,0.358,0.161,fraction_organic_carbon
Unger_et_al_2016,CC2,16,18,0.504,0.15600000000000003,0.081,fraction_organic_carbon
Unger_et_al_2016,CC2,18,20,0.312,0.185,0.12300000000000001,fraction_organic_carbon
Unger_et_al_2016,CC2,20,22,0.356,0.14600000000000002,0.064,fraction_organic_carbon
Unger_et_al_2016,CC2,22,24,0.362,0.162,0.07,fraction_organic_carbon
Unger_et_al_2016,CC2,24,26,0.352,0.17200000000000001,0.079,fraction_organic_carbon
Unger_et_al_2016,CC2,26,28,0.183,0.256,0.133,fraction_organic_carbon
Unger_et_al_2016,CC2,28,30,0.18,0.318,0.15700000000000003,fraction_organic_carbon
Unger_et_al_2016,CC2,30,32,0.163,0.271,0.15900000000000003,fraction_organic_carbon
Unger_et_al_2016,CC2,32,34,0.162,0.29900000000000004,0.14200000000000002,fraction_organic_carbon
Unger_et_al_2016,CC2,34,36,0.183,0.29400000000000004,0.15400000000000003,fraction_organic_carbon
Unger_et_al_2016,CC2,36,38,0.22,0.29400000000000004,0.134,fraction_organic_carbon
Unger_et_al_2016,CC2,38,40,0.20700000000000002,0.29000000000000004,0.13,fraction_organic_carbon
Unger_et_al_2016,CC2,40,42,0.23800000000000002,0.254,0.12200000000000001,fraction_organic_carbon
Unger_et_al_2016,CC2,42,44,0.383,0.17300000000000001,0.082,fraction_organic_carbon
Unger_et_al_2016,CC2,44,46,0.355,0.161,0.07100000000000001,fraction_organic_carbon
Unger_et_al_2016,CC2,46,48,0.403,0.14600000000000002,0.067,fraction_organic_carbon
Unger_et_al_2016,CC2,48,50,0.42200000000000004,0.139,0.058,fraction_organic_carbon
Unger_et_al_2016,CC2,50,52,0.401,0.17400000000000002,0.07700000000000001,fraction_organic_carbon
Unger_et_al_2016,CC2,52,54,0.096,0.165,0.07200000000000001,fraction_organic_carbon
Unger_et_al_2016,CC2,54,56,0.098,0.14700000000000002,0.06,fraction_organic_carbon
Unger_et_al_2016,CC2,56,58,0.096,0.139,0.065,fraction_organic_carbon
Unger_et_al_2016,CC2,58,60,0.098,0.135,0.056,fraction_organic_carbon
Unger_et_al_2016,CC2,60,62,0.098,0.134,0.057,fraction_organic_carbon
Unger_et_al_2016,CC2,62,64,0.091,0.12200000000000001,0.055,fraction_organic_carbon
Unger_et_al_2016,CC2,64,66,0.12400000000000001,0.125,0.051000000000000004,fraction_organic_carbon
Unger_et_al_2016,CC2,66,68,0.088,0.10400000000000001,0.047,fraction_organic_carbon
Unger_et_al_2016,CC2,68,70,0.101,0.12300000000000001,0.05,fraction_organic_carbon
Unger_et_al_2016,CC2,70,72,0.14200000000000002,0.10400000000000001,0.045,fraction_organic_carbon
Unger_et_al_2016,CC2,72,74,0.10300000000000001,0.111,0.045,fraction_organic_carbon
Unger_et_al_2016,CC2,74,76,0.093,0.119,0.048,fraction_organic_carbon
Unger_et_al_2016,CC2,76,78,0.08,0.125,0.05,fraction_organic_carbon
Unger_et_al_2016,CC2,78,80,0.09899999999999999,0.098,0.041,fraction_organic_carbon
Unger_et_al_2016,CC3,0,2,0.314,0.29700000000000004,0.14700000000000002,fraction_organic_carbon
Unger_et_al_2016,CC3,2,4,0.274,0.403,0.24400000000000002,fraction_organic_carbon
Unger_et_al_2016,CC3,4,6,0.262,0.452,0.229,fraction_organic_carbon
Unger_et_al_2016,CC3,6,8,0.231,0.461,0.233,fraction_organic_carbon
Unger_et_al_2016,CC3,8,10,0.227,0.42300000000000004,0.202,fraction_organic_carbon
Unger_et_al_2016,CC3,10,12,0.24100000000000002,0.378,0.17500000000000002,fraction_organic_carbon
Unger_et_al_2016,CC3,12,14,0.234,0.387,0.182,fraction_organic_carbon
Unger_et_al_2016,CC3,14,16,0.231,0.33599999999999997,0.171,fraction_organic_carbon
Unger_et_al_2016,CC3,16,18,0.27,0.28,0.127,fraction_organic_carbon
Unger_et_al_2016,CC3,18,20,0.259,0.21400000000000002,0.10200000000000001,fraction_organic_carbon
Unger_et_al_2016,CC3,20,22,0.302,0.165,0.07700000000000001,fraction_organic_carbon
Unger_et_al_2016,CC3,22,24,0.33299999999999996,0.14600000000000002,0.07100000000000001,fraction_organic_carbon
Unger_et_al_2016,CC3,24,26,0.33499999999999996,0.15800000000000003,0.07100000000000001,fraction_organic_carbon
Unger_et_al_2016,CC3,26,28,0.41900000000000004,0.14100000000000001,0.062,fraction_organic_carbon
Unger_et_al_2016,CC3,28,30,0.41200000000000003,0.15000000000000002,0.06,fraction_organic_carbon
Unger_et_al_2016,CC3,30,32,0.33699999999999997,0.17,0.079,fraction_organic_carbon
Unger_et_al_2016,CC3,32,34,0.29000000000000004,0.202,0.10200000000000001,fraction_organic_carbon
Unger_et_al_2016,CC3,34,36,0.226,0.254,0.12200000000000001,fraction_organic_carbon
Unger_et_al_2016,CC3,36,38,0.29100000000000004,0.185,0.08700000000000001,fraction_organic_carbon
Unger_et_al_2016,CC3,38,40,0.372,0.163,0.082,fraction_organic_carbon
Unger_et_al_2016,CC3,40,42,0.453,0.14900000000000002,0.068,fraction_organic_carbon
Unger_et_al_2016,CC3,42,44,0.457,0.13,0.058,fraction_organic_carbon
Unger_et_al_2016,CC3,44,46,0.508,0.12400000000000001,0.052000000000000005,fraction_organic_carbon
Unger_et_al_2016,CC3,46,48,0.53,0.10300000000000001,0.044,fraction_organic_carbon
Unger_et_al_2016,CC3,48,50,0.561,0.113,0.049,fraction_organic_carbon
Unger_et_al_2016,CC3,50,52,0.08700000000000001,0.118,0.046,fraction_organic_carbon
Unger_et_al_2016,CC3,52,54,0.094,0.10500000000000001,0.041,fraction_organic_carbon
Unger_et_al_2016,CC3,54,56,0.088,0.133,0.053000000000000005,fraction_organic_carbon
Unger_et_al_2016,CC3,56,58,0.101,0.10600000000000001,0.043000000000000003,fraction_organic_carbon
Unger_et_al_2016,CC3,58,60,0.08700000000000001,0.114,0.045,fraction_organic_carbon
Unger_et_al_2016,CC3,60,62,0.092,0.10500000000000001,0.044,fraction_organic_carbon
Unger_et_al_2016,CC3,62,64,0.079,0.117,0.051000000000000004,fraction_organic_carbon
Unger_et_al_2016,CC3,64,66,0.08700000000000001,0.125,0.052000000000000005,fraction_organic_carbon
Unger_et_al_2016,CC3,66,68,0.084,0.138,0.056,fraction_organic_carbon
