Core_type,Marsh_type,Marsh_zone,delta_c13,Source,Site_name,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,State,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,N_perc,BD_reported_g_cm3,DOI
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2013,Forth (Alloa),SKIN2013,Salt marsh,56.06453121,-3.73325916,direct from dataset,1,UK,Falkirk,2020,0.1,0.12,EA,7.326,NA,0.47,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2013,Forth (Alloa),SKIN2013,Salt marsh,56.06453121,-3.73325916,direct from dataset,1,UK,Falkirk,2020,0.8,0.82,EA,3.816,NA,0.48,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2013,Forth (Alloa),SKIN2013,Salt marsh,56.06453121,-3.73325916,direct from dataset,1,UK,Falkirk,2020,0.2,0.22,EA,6.212,NA,0.49,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2013,Forth (Alloa),SKIN2013,Salt marsh,56.06453121,-3.73325916,direct from dataset,1,UK,Falkirk,2020,0.5,0.52,EA,8.096,NA,0.56,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2013,Forth (Alloa),SKIN2013,Salt marsh,56.06453121,-3.73325916,direct from dataset,1,UK,Falkirk,2020,0.6,0.62,EA,4.765,NA,0.81,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2013,Forth (Alloa),SKIN2013,Salt marsh,56.06453121,-3.73325916,direct from dataset,1,UK,Falkirk,2020,0.9,0.92,EA,4.07,NA,0.98,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,-25.65697385,Miller et al 2022,LCM SKIN2014,Forth (Alloa),SKIN2014,Salt marsh,56.06385641,-3.73224891,direct from dataset,1,UK,Falkirk,2020,0,0.02,EA,7.722,0.5326008,0.49,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2014,Forth (Alloa),SKIN2014,Salt marsh,56.06385641,-3.73224891,direct from dataset,1,UK,Falkirk,2020,0.04,0.06,EA,4.442,NA,0.64,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2014,Forth (Alloa),SKIN2014,Salt marsh,56.06385641,-3.73224891,direct from dataset,1,UK,Falkirk,2020,0.2,0.22,EA,1.642,NA,0.72,https://doi.org/10.7489/12422-1
Narrow,Fringing,Low-Mid,NA,Miller et al 2022,LCM SKIN2014,Forth (Alloa),SKIN2014,Salt marsh,56.06385641,-3.73224891,direct from dataset,1,UK,Falkirk,2020,0.1,0.12,EA,1.525,NA,0.73,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-25.99,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0,0.02,EA,NA,0.61,0.25,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-26.33,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.02,0.03,EA,NA,0.64,0.27,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-26.53,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.03,0.04,EA,NA,0.36,0.32,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.04,0.05,EA,NA,NA,0.35,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-25.66,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.05,0.06,EA,NA,0.12,0.32,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.06,0.07,EA,NA,NA,0.38,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-25.3,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.07,0.08,EA,NA,0.07,0.4,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.08,0.09,EA,NA,NA,0.35,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-25.99,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.09,0.1,EA,NA,0.08,0.34,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.1,0.11,EA,NA,NA,0.3,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-24.25,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.11,0.12,EA,NA,0.07,0.39,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.12,0.13,EA,NA,NA,0.33,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-24.31,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.13,0.14,EA,NA,0.07,0.39,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.14,0.15,EA,NA,NA,0.33,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-24.13,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.15,0.16,EA,NA,0.07,0.38,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.16,0.17,EA,NA,NA,0.35,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-24.25,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.17,0.18,EA,NA,0.09,0.31,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.18,0.19,EA,NA,NA,0.35,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,-24.55,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.19,0.2,EA,NA,0.1,0.35,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010A,Forth (Alloa),Skin2010A,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.2,0.21,EA,NA,NA,0.38,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0,0.02,EA,NA,NA,0.78,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.02,0.03,EA,NA,NA,0.47,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.03,0.04,EA,NA,NA,0.77,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.04,0.05,EA,NA,NA,1.02,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.05,0.06,EA,NA,NA,0.92,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.06,0.07,EA,NA,NA,1.01,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.07,0.08,EA,NA,NA,1.04,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.08,0.09,EA,NA,NA,0.85,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.09,0.1,EA,NA,NA,0.93,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.1,0.11,EA,NA,NA,0.75,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.11,0.12,EA,NA,NA,1.19,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.12,0.13,EA,NA,NA,1.08,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.13,0.14,EA,NA,NA,1.02,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.14,0.15,EA,NA,NA,1.02,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.15,0.16,EA,NA,NA,0.97,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.16,0.17,EA,NA,NA,1.01,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.17,0.18,EA,NA,NA,1.08,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.18,0.19,EA,NA,NA,0.95,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.19,0.2,EA,NA,NA,0.69,https://doi.org/10.7489/12422-1
Wide,Fringing,Low-Mid,NA,Miller et al 2022,LCM Skin2010B,Forth (Alloa),Skin2010B,Salt marsh,56.06406683,-3.73253005,direct from dataset,1,UK,Falkirk,2020,0.2,0.21,EA,NA,NA,0.16,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-28.418,Miller et al 2022,LCM Morrich C36,Morrich More,Morrich C36,Salt marsh,57.82208891,-3.92854338,direct from dataset,1,UK,Highland,2020,0,0.05,EA,27.945,1.914,0.441,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C36,Morrich More,Morrich C36,Salt marsh,57.82208891,-3.92854338,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,10.146,NA,0.917,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C36,Morrich More,Morrich C36,Salt marsh,57.82208891,-3.92854338,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.558,NA,2.688,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-28.567,Miller et al 2022,LCM Morrich C37,Morrich More,Morrich C37,Salt marsh,57.82273,-3.92761177,direct from dataset,1,UK,Highland,2020,0,0.05,EA,30.124,2.184,0.454,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C37,Morrich More,Morrich C37,Salt marsh,57.82273,-3.92761177,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,1.116,NA,2.387,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C37,Morrich More,Morrich C37,Salt marsh,57.82273,-3.92761177,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.572,NA,2.62,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-28.008,Miller et al 2022,LCM Morrich C38,Morrich More,Morrich C38,Salt marsh,57.82308453,-3.92709099,direct from dataset,1,UK,Highland,2020,0,0.05,EA,28.218,1.943,0.47,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C38,Morrich More,Morrich C38,Salt marsh,57.82308453,-3.92709099,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,16.218,NA,0.651,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C38,Morrich More,Morrich C38,Salt marsh,57.82308453,-3.92709099,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,1.286,NA,2.145,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-28.572,Miller et al 2022,LCM Morrich C39,Morrich More,Morrich C39,Salt marsh,57.82347509,-3.92651968,direct from dataset,1,UK,Highland,2020,0,0.05,EA,31.137,1.593,0.461,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C39,Morrich More,Morrich C39,Salt marsh,57.82347509,-3.92651968,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,7.741,NA,0.967,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C39,Morrich More,Morrich C39,Salt marsh,57.82347509,-3.92651968,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.433,NA,2.107,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C39,Morrich More,Morrich C39,Salt marsh,57.82347509,-3.92651968,direct from dataset,1,UK,Highland,2020,0.3,0.35,EA,0.394,NA,2.768,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,-27.712,Miller et al 2022,LCM Morrich C40,Morrich More,Morrich C40,Salt marsh,57.82395372,-3.92583342,direct from dataset,1,UK,Highland,2020,0,0.05,EA,28.805,1.613,0.361,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,NA,Miller et al 2022,LCM Morrich C40,Morrich More,Morrich C40,Salt marsh,57.82395372,-3.92583342,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,1.452,NA,1.657,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,NA,Miller et al 2022,LCM Morrich C40,Morrich More,Morrich C40,Salt marsh,57.82395372,-3.92583342,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.522,NA,2.428,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,-28.014,Miller et al 2022,LCM Morrich C41,Morrich More,Morrich C41,Salt marsh,57.82436171,-3.92525127,direct from dataset,1,UK,Highland,2020,0,0.05,EA,32.825,2.384,0.335,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,NA,Miller et al 2022,LCM Morrich C41,Morrich More,Morrich C41,Salt marsh,57.82436171,-3.92525127,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.403,NA,2.178,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,NA,Miller et al 2022,LCM Morrich C41,Morrich More,Morrich C41,Salt marsh,57.82436171,-3.92525127,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,1.588,NA,2.194,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-28.185,Miller et al 2022,LCM Morrich C42,Morrich More,Morrich C42,Salt marsh,57.82491232,-3.92445866,direct from dataset,1,UK,Highland,2020,0,0.05,EA,34.505,1.904,0.409,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C42,Morrich More,Morrich C42,Salt marsh,57.82491232,-3.92445866,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,5.727,NA,1.287,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C42,Morrich More,Morrich C42,Salt marsh,57.82491232,-3.92445866,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.447,NA,2.42,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-28.638,Miller et al 2022,LCM Morrich C43,Morrich More,Morrich C43,Salt marsh,57.82526232,-3.92396721,direct from dataset,1,UK,Highland,2020,0,0.05,EA,32.509,2.12,0.438,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C43,Morrich More,Morrich C43,Salt marsh,57.82526232,-3.92396721,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,3.709,NA,1.458,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-28.545,Miller et al 2022,LCM Morrich C44,Morrich More,Morrich C44,Salt marsh,57.82559941,-3.92348842,direct from dataset,1,UK,Highland,2020,0,0.05,EA,34.248,2.281,0.324,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C44,Morrich More,Morrich C44,Salt marsh,57.82559941,-3.92348842,direct from dataset,1,UK,Highland,2020,0.3,0.35,EA,0.223,NA,1.751,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C44,Morrich More,Morrich C44,Salt marsh,57.82559941,-3.92348842,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.341,NA,2.063,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C44,Morrich More,Morrich C44,Salt marsh,57.82559941,-3.92348842,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,0.811,NA,2.125,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-28.741,Miller et al 2022,LCM Morrich C45,Morrich More,Morrich C45,Salt marsh,57.82593078,-3.92301969,direct from dataset,1,UK,Highland,2020,0,0.05,EA,31.947,2.093,0.428,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C45,Morrich More,Morrich C45,Salt marsh,57.82593078,-3.92301969,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,2.679,NA,1.73,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C45,Morrich More,Morrich C45,Salt marsh,57.82593078,-3.92301969,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.532,NA,2.233,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-27.322,Miller et al 2022,LCM Morrich C46,Morrich More,Morrich C46,Salt marsh,57.82635788,-3.9224155,direct from dataset,1,UK,Highland,2020,0,0.05,EA,31.928,2.014,0.432,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C46,Morrich More,Morrich C46,Salt marsh,57.82635788,-3.9224155,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,1.192,NA,1.918,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C46,Morrich More,Morrich C46,Salt marsh,57.82635788,-3.9224155,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.606,NA,2.434,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-27.395,Miller et al 2022,LCM Morrich C47,Morrich More,Morrich C47,Salt marsh,57.82671248,-3.92191039,direct from dataset,1,UK,Highland,2020,0,0.05,EA,18.346,1.077,0.596,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C47,Morrich More,Morrich C47,Salt marsh,57.82671248,-3.92191039,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,0.558,NA,1.94,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C47,Morrich More,Morrich C47,Salt marsh,57.82671248,-3.92191039,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.244,NA,2.137,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,-26.973,Miller et al 2022,LCM Morrich C48,Morrich More,Morrich C48,Salt marsh,57.82708808,-3.92137548,direct from dataset,1,UK,Highland,2020,0,0.05,EA,30.65,1.895,0.448,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,High,NA,Miller et al 2022,LCM Morrich C48,Morrich More,Morrich C48,Salt marsh,57.82708808,-3.92137548,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,0.784,NA,2.086,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,-25.502,Miller et al 2022,LCM Morrich C49,Morrich More,Morrich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0,0.05,EA,15.615,1.659,0.552,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,NA,Miller et al 2022,LCM Morrich C49,Morrich More,Morrich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.1,0.15,EA,12.584,NA,0.643,https://doi.org/10.7489/12422-1
Narrow,Back-barrier,Low-Mid,NA,Miller et al 2022,LCM Morrich C49,Morrich More,Morrich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.2,0.25,EA,0.436,NA,2.586,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-26.21,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0,0.02,EA,18.588,1.21,0.21,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-25.61,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.02,0.03,EA,16.42,1.65,0.27,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-25.86,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.03,0.04,EA,21.541,1.45,0.18,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-26.07,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.04,0.05,EA,23.19,1.52,0.18,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-25.87,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.05,0.06,EA,20.806,1.58,0.19,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-25.85,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.06,0.07,EA,18.693,1.59,0.18,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-25.74,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.07,0.08,EA,17.747,1.51,0.18,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-25.24,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.08,0.09,EA,14.824,1.35,0.21,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-25.3,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.09,0.1,EA,13.333,1.08,0.23,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-25.49,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.1,0.11,EA,14.639,1.23,0.23,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-24.92,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.11,0.12,EA,15.615,1.4,0.23,https://doi.org/10.7489/12422-1
Wide,Back-barrier,Low-Mid,-24.95,Miller et al 2022,LCM Morich C49,Morrich More,Morich C49,Salt marsh,57.82742517,-3.92088461,direct from dataset,1,UK,Highland,2020,0.12,0.13,EA,15.558,0.98,0.25,https://doi.org/10.7489/12422-1
