Marsh_type,Marsh_zone,Source,Site_name,Site,Core,Habitat_type,Soil_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Nation,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,N_perc,BD_reported_g_cm3,DOI
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.11,0.12,EA,2.14,0.22,0.525611439,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.12,0.13,EA,2.28,0.24,0.684846752,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.13,0.14,EA,2.44,0.24,0.702126826,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.14,0.15,EA,2.52,0.27,0.877246503,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.15,0.16,EA,2.65,0.33,0.840839913,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.16,0.17,EA,2.96,0.3,0.562372397,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.17,0.18,EA,2.11,0.2,0.915984458,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.18,0.19,EA,2.57,0.19,1.020019273,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.19,0.2,EA,2.37,0.22,0.673388872,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.2,0.21,EA,2.67,0.26,0.652220081,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.21,0.22,EA,2.97,NA,0.513053155,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.22,0.23,EA,2.15,0.14,0.863155735,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.23,0.24,EA,2.02,NA,0.525580354,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.24,0.25,EA,1.97,0.09,0.891719615,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.25,0.26,EA,0.96,NA,0.993314268,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.26,0.27,EA,1.01,0.05,0.986258004,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.27,0.28,EA,0.82,NA,0.850811937,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.28,0.29,EA,1.12,0.05,0.677886851,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.29,0.3,EA,0.76,NA,0.946108797,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.3,0.31,EA,0.69,0.02,0.61538452,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.31,0.32,EA,0.64,NA,0.919217283,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.32,0.33,EA,0.79,0.03,1.100995337,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.33,0.34,EA,0.73,NA,0.797358408,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.34,0.35,EA,0.51,0.02,0.891529997,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.35,0.36,EA,0.63,NA,0.581980727,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.36,0.37,EA,0.55,0.02,1.003040721,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.37,0.38,EA,0.57,NA,0.647433012,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.38,0.39,EA,0.52,0.01,1.261470936,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.39,0.4,EA,0.57,NA,0.983665527,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.4,0.41,EA,0.55,0.02,0.727367734,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.41,0.42,EA,0.5,NA,1.148679515,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.42,0.43,EA,0.61,0.02,0.890644078,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.43,0.44,EA,0.56,NA,1.036693192,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.44,0.45,EA,0.55,0.02,0.935791731,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.45,0.46,EA,0.53,NA,1.055341001,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.46,0.47,EA,0.54,0.02,1.35778738,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.47,0.48,EA,0.46,NA,1.17304383,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.48,0.49,EA,0.44,0.01,0.551735157,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.49,0.5,EA,0.57,NA,0.958054709,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.5,0.51,EA,0.29,0.01,1.041837737,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.51,0.52,EA,0.29,NA,0.912900839,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.52,0.53,EA,0.24,0.01,0.935791731,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.53,0.54,EA,0.5,NA,1.16406963,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.54,0.55,EA,0.55,0.03,0.868822505,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.55,0.56,EA,0.48,NA,0.596805098,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.56,0.57,EA,0.44,0.03,0.733242773,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.57,0.58,EA,0.19,NA,0.841290643,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.58,0.59,EA,0.41,0.02,0.571271993,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.59,0.6,EA,0.09,NA,0.911632577,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.6,0.61,EA,0.11,0.01,0.967262045,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.61,0.62,EA,0.12,NA,1.152866646,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.62,0.63,EA,0.29,0.01,1.232655269,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.63,0.64,EA,0.42,NA,0.91304383,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.64,0.65,EA,0.41,0.02,0.728405968,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.65,0.66,EA,0.55,NA,0.794977308,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.66,0.67,EA,0.31,0.02,0.882524712,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.67,0.68,EA,0.82,NA,0.923587815,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.68,0.69,EA,1.35,0.06,0.864700653,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.69,0.7,EA,1.02,NA,0.987756295,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.7,0.71,EA,0.43,0.02,0.992108175,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.71,0.72,EA,0.57,NA,0.977370842,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.72,0.73,EA,0.5,0.02,0.858735468,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.73,0.74,EA,0.43,NA,0.948057818,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.74,0.75,EA,0.48,0.03,1.186391669,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.75,0.76,EA,0.34,NA,1.046702518,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sand,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.76,0.77,EA,0.44,0.02,1.02,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Peat (Turfa herbacea),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0,0.01,EA,6.99,0.22,0.536550218,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Peat (Turfa herbacea),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.01,0.02,EA,7.21,0.25,0.785638314,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Humified Peat (Substantia Humosa),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.02,0.03,EA,5.39,0.26,0.752742756,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Humified Peat (Substantia Humosa),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.03,0.04,EA,5.29,0.25,0.857388899,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Humified Peat (Substantia Humosa),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.04,0.05,EA,5.05,0.35,0.72723906,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Humified Peat (Substantia Humosa),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.05,0.06,EA,5.31,0.33,0.690092296,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Humified Peat (Substantia Humosa),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.06,0.07,EA,4.44,0.12,0.782158126,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Humified Peat (Substantia Humosa),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.07,0.08,EA,4.05,0.25,0.835563451,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Humified Peat (Substantia Humosa),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.08,0.09,EA,3.91,0.44,0.755575714,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.09,0.1,EA,3.71,0.31,0.726970265,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.1,0.11,EA,3.66,0.27,0.72,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.11,0.12,EA,3.66,0.2,0.92104734,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.12,0.13,EA,3.03,0.23,0.76500476,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.13,0.14,EA,3.6,0.47,0.780184605,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.14,0.15,EA,3.89,0.28,0.74645083,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.15,0.16,EA,3.64,0.41,0.777270301,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.16,0.17,EA,3.59,0.32,0.897548996,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.17,0.18,EA,2.9,0.35,0.588165934,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.18,0.19,EA,2.99,0.27,0.80321963,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.19,0.2,EA,2.99,0.25,0.832840133,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.2,0.21,EA,3.35,0.3,0.99338503,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.21,0.22,EA,3.69,0.28,0.853364047,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.22,0.23,EA,3.4,0.36,0.946140769,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Black Silt with Reed Detritus,56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.23,0.24,EA,3.77,NA,0.913959639,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.24,0.25,EA,1.77,0.21,0.969391538,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.25,0.26,EA,2.5,NA,0.84720652,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.26,0.27,EA,2.08,0.3,0.805362917,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.27,0.28,EA,2.16,NA,0.91,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.28,0.29,EA,1.89,0.24,0.916403552,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.29,0.3,EA,2,NA,0.905757855,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.3,0.31,EA,2.34,0.35,0.738432958,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.31,0.32,EA,1.96,NA,0.64385248,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.32,0.33,EA,2.16,0.3,0.648952512,unpublished
Natural,HM,Smeaton et al 2022b,CS Tay 1,Tay,Tay 1,Salt marsh,Silt with Organics (Annoxic),56.437167,-3.1024344,direct from dataset,1,UK,Scotland,2019,0.33,0.34,EA,1.6,NA,1.036922748,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Basal Muds,58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.25,0.26,EA,4.27,0.49,1.09122745,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Basal Muds,58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.26,0.27,EA,5.59,0.35,0.917898833,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0,0.01,EA,36.27,2.47,0.050795897,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.01,0.02,EA,29.04,2.45,0.100898479,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.02,0.03,EA,28.81,2.05,0.115405023,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.03,0.04,EA,32.12,2.2,0.136699682,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.04,0.05,EA,32.15,2.07,0.113441811,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.05,0.06,EA,31.16,1.92,0.141528122,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.06,0.07,EA,32.27,2.34,0.134011319,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.07,0.08,EA,35.2,2.32,0.158687655,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.08,0.09,EA,31.27,2.17,0.160771135,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.09,0.1,EA,33.93,2.35,0.192833392,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.1,0.11,EA,32.46,2.4,0.144492395,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.11,0.12,EA,34.83,2.48,0.154644499,unpublished
Natural,HM,Smeaton et al 2022b,CS Waulk 2,Waulkmill,Waulk 2,Salt marsh,Peat (Turfa herbacea),58.942032,-3.0836815,direct from dataset,1,UK,Scotland,2019,0.12,0.13,EA,32.54,2.12,0.156473293,unpublished
