Species,Source,Site_name,Site,Subsite,Season,Core,Habitat_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,SOM_perc,BD_reported_g_cm3,Conv_factor,DOI
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,6.792154806,6.763115739,0.963546667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,9.800780243,9.415055304,1.025226667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,12.88474193,12.13339967,0.97842,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,1.645205996,2.226360507,0.867426667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.017974493,2.554935648,1.311536667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 3,Swartkops Estuary,2,Summer,Swartkops_Summer_2_3_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,3.151888261,3.554418917,1.385036667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,8.20019767,8.004228885,1.085283333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,5.5137130579999996,5.636238923,1.266423333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,18.17184784,16.79369576,0.779246667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,4.169829126,4.451678384,0.93023,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,6.323263101,6.349813222,1.138626667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,9.795853723,9.410712845,0.868313333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.815786483,3.258163493,1.14981,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.749520598,2.318308151,1.376203333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 4,Swartkops Estuary,2,Summer,Swartkops_Summer_2_4_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.658047591,2.237679674,1.320573333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,8.414204081,8.192863888,1.105533333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,5.980873322,6.048015269,1.258613333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,10.59269011,10.11308075,1.134686667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,4.285389965,4.553538973,0.986076667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,7.631258333,7.502739826,0.97134,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,7.052613842,6.992696203,0.977863333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,4.277817451,4.546864214,0.724806667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.491195304,2.090608466,1.090413333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 5,Swartkops Estuary,2,Summer,Swartkops_Summer_2_5_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,0.856047129,1.53075992,1.270016667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,8.23644903,8.036182486,1.0037,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,7.034196763,6.97646255,1.088646667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,10.04942398,9.634221222,0.8423,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,8.028267346,7.852681663,0.891796667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,5.768496806,5.860816929,1.267833333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,15.44538438,14.39046662,1.096486667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,3.824312579,4.147124353,0.91714,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,3.48881827,3.851404381,1.48719,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Summer 6,Swartkops Estuary,2,Summer,Swartkops_Summer_2_6_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.598732532,2.185396679,1.15463,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,6.474692631,6.483290111,0.88173,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,5.101239734,5.272666139,1.102076667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,3.876521756,4.193143902,1.218096667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,5.522166702,5.64369035,0.7314,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.855719737,3.293362483,0.879676667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,5.555528952,5.673097358,0.96654,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.52413047,3.001084593,1.109363333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,3.845771992,4.166039658,1.018443333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 1,Swartkops Estuary,3,Summer,Swartkops_Summer_3_1_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,5.062450813,5.238475816,1.298413333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,4.680743775,4.902021838,1.169505,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,10.95755882,10.43469266,0.7605,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,4.154316364,4.438004728,0.803626667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,4.933299974,5.124636381,1.129633333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,4.831931664,5.035285733,1.046133333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.881966599,3.316497663,1.171856667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,3.127644105,3.533049013,1.171446667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,5.069106342,5.244342303,0.963716667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 2,Swartkops Estuary,3,Summer,Swartkops_Summer_3_2_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,4.180667669,4.461231969,1.099043333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,2.439884536,2.926826387,1.642723333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,3.569912476,3.92288451,1.100526667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,2.785231427,3.231230874,1.20649,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,3.947676676,4.255863091,0.92481,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,3.088474942,3.498523527,1.329716667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,3.644852184,3.988939783,1.38733,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,3.151215824,3.5538262,1.277783333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,2.321189292,2.82220299,1.326186667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 3,Swartkops Estuary,3,Summer,Swartkops_Summer_3_3_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,4.364931513,4.623650519,1.52719,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,4.074908777,4.368011263,1.27779,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,2.725240232,3.178351901,1.240873333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,3.581132229,3.932774111,1.510086667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,4.021880154,4.321269417,1.493473333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,3.902793251,4.216300794,0.93935,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,3.667137026,4.008582658,1.062713333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,3.405343676,3.777826069,1.1726,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,3.481452834,3.84491215,1.34219,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 4,Swartkops Estuary,3,Summer,Swartkops_Summer_3_4_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,3.830696646,4.152751561,1.305863333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 5,Swartkops Estuary,3,Summer,Swartkops_Summer_3_5_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,5.030850473,5.210621836,1.18156,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 5,Swartkops Estuary,3,Summer,Swartkops_Summer_3_5_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,3.277368336,3.665022773,1.657683333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 5,Swartkops Estuary,3,Summer,Swartkops_Summer_3_5_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,3.520244836,3.879105188,1.25326,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 3 Summer 5,Swartkops Estuary,3,Summer,Swartkops_Summer_3_5_Spartina,Saltmarsh,-33.8692,25.6148,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,3.81491446,4.138840423,1.517163333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
