study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,cs137_activity_661keV,cs137_activity_se_661keV,cs137_unit,pb210_activity_46.5keV,pb210_activity_se_46.5keV,pb210_unit,pb214_activity_295keV,pb214_activity_se_295keV,pb214_activity_351.9keV,pb214_activity_se_351.9keV,pb214_unit,bi214_activity_609keV,bi214_activity_se_609keV,bi214_unit
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,65,67,NA,0.48347515923566875,0.1369914368020203,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,67,69,NA,0.8622012738853503,0.07469576164498534,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,68,71,NA,0.5549214437367305,0.051444455475032284,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,71,73,NA,1.0813808917197454,0.03480662983425399,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,73,75,NA,0.9232917197452231,0.02923988312052207,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,75,77,NA,1.0753528662420384,0.019315206445115876,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,77,79,NA,1.0169579617834397,0.01714127730163123,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,79,81,NA,1.6523312101910828,0.017867696308262085,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,81,83,NA,1.3816509554140128,0.018085818984199555,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,83,85,NA,1.4300076433121018,0.020186676793316406,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G21,russian corer,85,90,NA,1.5005228025477706,0.02065370359358578,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,0,5,NA,0,0,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,5,10,NA,0.06412840764331211,0.17561642874679953,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,10,15,NA,0.05084535031847135,0.3467804499612102,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,15,20,NA,0.08232356687898089,0.35501820072802914,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,20,25,NA,0.13902267515923566,0.2057234340604362,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,25,30,NA,0.12098445859872613,0.23065771705457142,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,30,35,NA,0.15026058598726114,0.23223880597014937,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,35,40,NA,0.25058445859872613,0.15016849614725175,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,40,45,NA,0.330983949044586,0.15027565356571215,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,45,50,NA,0.519663694267516,0.11669665987699497,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,50,52,NA,0.6345324840764331,0.10415958064064361,-0.05571785249244721,0,DPM/g,0.14415911539312765,0.11755421894541904,DPM/g,1.3470392033517475,0.0865116663549495,1.5433632110046867,0.09486233192198866,DPM/g,1.664763815642447,0.12288322981683591,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,52,54,NA,0.6721273885350318,0.08782936010037638,-0.05029167296815868,0,DPM/g,0.03398714797567781,0.10126044215568132,DPM/g,1.1728326378801048,0.07644234118903352,1.4121592389298228,0.07734277330646187,DPM/g,1.4907194215108475,0.11307203190664644,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,54,56,NA,0.9507261146496816,0.04854484260542477,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,56,58,NA,1.0042649681528664,0.04687250039993618,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,58,60,NA,1.0428127388535033,0.04712113512879653,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,60,62,NA,1.0768611464968154,0.03585617995295606,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,62,64,NA,1.2782726114649683,0.03474163717765739,-0.05192945240496745,0,DPM/g,0.5206528857001315,0.11647947904320555,DPM/g,1.5519387140711993,0.08606110730776323,1.793997579097194,0.09684314218516653,DPM/g,1.6580839389683337,0.11565549758724973,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,64,66,NA,1.3957503184713376,0.036905915626668666,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,66,68,NA,1.269579617834395,0.03887802971071151,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,68,70,NA,1.3055949044585988,0.04258903267999747,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,70,75,NA,1.5247408917197451,0.030668848272009063,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,russian corer,75,80,NA,1.4591796178343948,0.020873205741626842,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,0,5,NA,0.17396585987261146,0.2911145597071347,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,5,10,NA,0.13520101910828025,0.3131870288944724,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,10,15,NA,0.18362292993630575,0.27228843861740165,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,15,20,NA,0.19720356687898088,0.2278149321443937,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,20,25,NA,0.22379821656050955,0.25866427789389873,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,25,30,NA,0.26441171974522293,0.2296992481203008,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,30,32,NA,0.22554394904458597,0.25221959668723754,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,32,34,NA,0.31565350318471336,0.23344308091389798,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,34,36,NA,0.3872815286624204,0.17090233587605227,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,36,38,NA,0.6552611464968153,0.11151452282157677,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,38,40,NA,0.7903490445859872,0.060855557544299096,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,40,42,NA,1.1385528662420383,0.054804284554616306,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,42,44,NA,1.2896203821656052,0.033035891334523074,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,44,46,NA,1.5420331210191085,0.0333227985620036,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,46,48,NA,1.6025783439490449,0.031116266048074354,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,48,50,NA,1.6679490445859873,0.0269189659950121,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,50,55,NA,1.698676178343949,0.026392385147891904,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,55,60,NA,1.6636575796178343,0.031077087836899796,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G19,russian corer,60,65,NA,1.7011301910828025,0.028787126254097507,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,0,5,NA,0.1386659872611465,0.48359691282930817,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,5,10,NA,0.08273324840764333,0.5265424654837201,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,10,15,NA,0.09440407643312103,0.7238731151748474,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,15,20,NA,0.1581003821656051,0.3855214134049117,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,20,25,NA,0.2167663694267516,0.3378711136914175,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,25,30,NA,0.208,0.37777822354168344,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,30,35,NA,0.23701808917197453,0.3281361580576053,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,35,37,NA,0.5228891719745222,0.13145230535753502,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,37,39,NA,0.5086675159235668,0.14230027168563206,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,39,41,NA,0.3763872611464968,0.23142394757347493,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,41,43,NA,0.5881070063694267,0.1466562456161444,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,43,47,NA,0.877284076433121,0.09293672861115015,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,47,49,NA,0.9872764331210192,0.07570464948205279,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,49,51,NA,1.016203821656051,0.06713554987212299,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,51,53,NA,1.2405095541401274,0.059488740831537615,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,53,55,NA,1.425615286624204,0.05715137660272332,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,55,60,NA,1.400548280254777,0.05159915561397222,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,60,65,NA,1.508588025477707,0.04789375638483275,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,65,70,NA,1.7120061146496814,0.030491711379834915,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G18,russian corer,70,75,NA,1.6778843312101912,0.022878169746420252,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,0,5,NA,0.13789554140127389,0.3259850374064838,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,5,10,NA,0.15709554140127388,0.37438031337726735,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,10,15,NA,0.13923668789808918,0.33761840324763187,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,15,20,NA,0.11227312101910827,0.5161527457680999,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,20,22,NA,0.1084331210191083,0.3733802816901409,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,22,24,NA,0.10658853503184716,0.3675142759529504,0.13705659442281,0.03490473363042291,DPM/g,0.7586543228660821,0.10337856782822033,DPM/g,1.905910296129357,0.09116293630985307,1.9787473268516242,0.09774178512588873,DPM/g,1.853606985552238,0.1283241643955693,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,24,26,NA,0.1343847133757962,0.3448156946892481,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,26,28,NA,0.12595159235668793,0.39265259368352157,0.08482128196878612,0.03588075045539083,DPM/g,1.03882371583461,0.1454095874142131,DPM/g,1.9703467133957095,0.09314921732718204,2.1415181077308243,0.10071098335043148,DPM/g,2.2785575477004607,0.13313229521915673,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,28,30,NA,0.21693757961783441,0.3487140516279178,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,30,32,NA,0.2595108280254777,0.29840103287317515,0.02227367490806741,0.04344609240822552,DPM/g,0.7050929044587795,0.10802886310915495,DPM/g,1.8692062184703715,0.09224858857617918,2.198491245454483,0.09536048101869832,DPM/g,2.144114398640311,0.13392794448163498,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,32,34,NA,0.6239388535031847,0.10449444873241118,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,34,36,NA,0.8597350318471338,0.06782805694978822,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,36,38,NA,0.9538751592356689,0.053629200325506624,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,38,40,NA,0.8802751592356689,0.0696222538327802,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,russian corer,40,44,NA,0.5679210191082803,0.3242372747391717,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,0,5,NA,0.13728815286624202,0.16386504051993891,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,5,7,NA,0.14803566878980892,0.3048025613660618,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,7,9,NA,0.29873121019108284,0.1882568514977694,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,9,11,NA,0.3346445859872611,0.14580006387735556,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,11,13,NA,0.4351388535031847,0.15045911937103637,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,13,15,NA,0.5049987261146497,0.13495491550389138,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,15,17,NA,0.44628789808917196,0.11898507462686586,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,17,19,NA,0.7843923566878981,0.08193007778045074,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,19,21,NA,1.090303184713376,0.058407433310021156,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,21,23,NA,1.0742929936305734,0.05123547962157189,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,23,25,NA,1.125487898089172,0.05260843493903664,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G16,russian corer,25,30,NA,1.175592356687898,0.047451809873488446,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,0,5,NA,0.1275405128205128,0.4237797735259663,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,5,10,NA,0.20562461538461535,0.424885535184421,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,10,12,NA,0.20023076923076924,0.31183226495726507,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,12,14,NA,0.13638461538461538,0.33499791926758216,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,14,16,NA,0.10896923076923076,0.37359372717089573,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,16,18,NA,0.21945128205128211,0.34581497797356825,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,18,20,NA,0.2866923076923077,0.3173653868779167,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,20,22,NA,0.594225641025641,0.13240404513685514,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,22,24,NA,0.7664871794871794,0.09090187045788505,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,24,26,NA,0.8383948717948718,0.08359029755474796,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,26,28,NA,1.2345897435897437,0.056217489449406306,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,28,30,NA,1.0934000000000001,0.07800050649679567,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G15,russian corer,30,35,NA,1.2371856410256408,0.04367312286520951,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,0,5,replicate_2,0.13549859872611464,0.4379977919722419,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,5,10,replicate_2,0.121068025477707,0.5252497059351263,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,10,15,replicate_2,0.11855898089171973,0.41564602045180604,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,15,20,replicate_2,0.13769171974522293,0.5165306162208498,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,20,25,replicate_2,0.15271337579617833,0.1957299642164604,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,25,30,replicate_2,0.16314496815286625,0.33450500289588786,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,30,35,replicate_2,0.18661910828025474,0.3884672545328444,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,35,40,replicate_2,0.19856713375796178,0.29801012598610616,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,russian corer,40,42,replicate_2,0.24611464968152866,0.2390671164847139,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
