Marsh_ID,Site_ID,Nation,Marsh_Type,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Sampling_Method,Core_Depth_cm,Purpose
Loch Ainort,NA,Scotland,NA,2019,57.269839,-6.081489,154034,827288.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Creran,NA,Scotland,NA,2019,56.55449,-5.24616,200587,744998.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Creran,NA,Scotland,NA,2019,56.55498,-5.24569,200618,745051.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Creran,NA,Scotland,NA,2019,56.55545,-5.24543,200637,745102.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Creran,NA,Scotland,NA,2019,56.55473,-5.24593,200602,745024.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Creran,NA,Scotland,NA,2019,56.55429,-5.24638,200572,744976.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Crinan,NA,Scotland,NA,2019,56.07567222,-5.528902778,180485,692599.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Crinan,NA,Scotland,NA,2019,56.07571667,-5.529641667,180439,692606.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Crinan,NA,Scotland,NA,2019,56.07571111,-5.528575,180505,692602.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Crinan,NA,Scotland,NA,2019,56.08027222,-5.526916667,180634,693104.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Laich,NA,Scotland,NA,2019,56.567,-5.373,192863,746765.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Laich,NA,Scotland,NA,2019,56.567,-5.72,171555,747867.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Laich,NA,Scotland,NA,2019,56.566,-5.371,192981,746648.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Laich,NA,Scotland,NA,2019,56.566,-5.369,193103,746642.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Laich,NA,Scotland,NA,2019,56.565,-5.368,193159,746528.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Laich,NA,Scotland,NA,2019,56.568,-5.374,192807,746879.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Loch Laich,NA,Scotland,NA,2019,56.563,-5.353,194070,746260.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Mugdrum Island,NA,Scotland,NA,2019,56.35589167,-3.269861111,321630,718897.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Mugdrum Island,NA,Scotland,NA,2019,56.355,-3.269161111,321671,718797.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Mugdrum Island,NA,Scotland,NA,2019,56.35615556,-3.27,321622,718927.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Mugdrum Island,NA,Scotland,NA,2019,56.35640833,-3.270241667,321607,718955.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Mugdrum Island,NA,Scotland,NA,2019,56.35559167,-3.269622222,321644,718864.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Orchardton ,NA,Scotland,NA,2018,54.864041,-3.837925,282135,553688.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Orchardton ,NA,Scotland,NA,2018,54.864282,-3.837796,282144,553714.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Orchardton ,NA,Scotland,NA,2018,54.864467,-3.837721,282149,553735.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Orchardton ,NA,Scotland,NA,2018,54.864671,-3.837657,282154,553757.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Orchardton ,NA,Scotland,NA,2018,54.863288,-3.8387,282083,553605.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Orchardton ,NA,Scotland,NA,2018,54.863568,-3.838679,282085,553636.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Orchardton ,NA,Scotland,NA,2018,54.864277,-3.838516,282098,553715.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ruel Estuary,NA,Scotland,NA,2019,55.97992,-5.19187,200958,680926.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ruel Estuary,NA,Scotland,NA,2019,55.981027,-5.190082,201075,681044.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Ruel Estuary,NA,Scotland,NA,2019,55.982092,-5.188974,201150,681160.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shell Bay,NA,Scotland,NA,2019,56.19777778,-2.873611111,345891,700918.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Shell Bay,NA,Scotland,NA,2019,56.1975,-2.874444444,345839,700888.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05950139,-3.73652809,291965,686544.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05950139,-3.73652809,291965,686544.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05948028,-3.73607101,291993,686541.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05948028,-3.73607101,291993,686541.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05948028,-3.73607101,291993,686541.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05955971,-3.73567427,292018,686549.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05955971,-3.73567427,292018,686549.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05963566,-3.73527176,292043,686557.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05963566,-3.73527176,292043,686557.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.0597012,-3.73483229,292071,686563.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.0597012,-3.73483229,292071,686563.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05979385,-3.73443448,292096,686573.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05979385,-3.73443448,292096,686573.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05991835,-3.73376683,292138,686586.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05991835,-3.73376683,292138,686586.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06000601,-3.73318537,292174,686595.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06000601,-3.73318537,292174,686595.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06000601,-3.73318537,292174,686595.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06050567,-3.73574062,292016,686654.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06050567,-3.73574062,292016,686654.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06027758,-3.73554346,292028,686628.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06027758,-3.73554346,292028,686628.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06003894,-3.7354534,292033,686602.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.06003894,-3.7354534,292033,686602.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05976751,-3.73535652,292038,686571.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05976751,-3.73535652,292038,686571.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05976751,-3.73535652,292038,686571.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05951742,-3.73521524,292046,686543.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05951742,-3.73521524,292046,686543.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05951742,-3.73521524,292046,686543.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.0592236,-3.73508439,292054,686510.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.0592236,-3.73508439,292054,686510.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05885753,-3.7349151,292063,686469.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05885753,-3.7349151,292063,686469.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05885753,-3.7349151,292063,686469.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05855212,-3.73490081,292063,686435.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05855212,-3.73490081,292063,686435.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05827583,-3.73489983,292062,686405.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05827583,-3.73489983,292062,686405.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05827583,-3.73489983,292062,686405.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05820937,-3.73657479,291958,686400.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05820937,-3.73657479,291958,686400.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05820937,-3.73657479,291958,686400.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05824319,-3.73611366,291987,686403.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05824319,-3.73611366,291987,686403.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05826608,-3.73560109,292019,686405.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05826608,-3.73560109,292019,686405.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05833412,-3.73524314,292041,686412.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05833412,-3.73524314,292041,686412.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05833412,-3.73524314,292041,686412.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05842156,-3.73481213,292068,686421.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05842156,-3.73481213,292068,686421.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05850606,-3.73428145,292102,686429.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05850606,-3.73428145,292102,686429.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05850606,-3.73428145,292102,686429.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05858585,-3.73382602,292130,686438.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05858585,-3.73382602,292130,686438.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05868389,-3.73341419,292156,686448.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05868389,-3.73341419,292156,686448.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05868389,-3.73341419,292156,686448.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05878385,-3.73290784,292188,686458.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05732717,-3.73291779,292183,686296.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05732717,-3.73291779,292183,686296.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05732717,-3.73291779,292183,686296.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05641861,-3.73270033,292194,686195.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05641861,-3.73270033,292194,686195.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05641861,-3.73270033,292194,686195.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05407915,-3.73132878,292273,685932.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05407915,-3.73132878,292273,685932.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,NA,Scotland,NA,2018,56.05407915,-3.73132878,292273,685932.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Skinflats,sf SF Mudflat,Scotland,Natural,2018,56.06002516,-3.73298749,292186,686596.00,2.39,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sligachan,NA,Scotland,NA,2019,57.298439,-6.161489,149409,830761.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sligachan,NA,Scotland,NA,2019,57.298169,-6.161814,149387,830732.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sligachan,NA,Scotland,NA,2019,57.297681,-6.162875,149320,830681.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sligachan,NA,Scotland,NA,2019,57.297997,-6.162272,149359,830714.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Sligachan,NA,Scotland,NA,2019,57.297428,-6.163303,149293,830655.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Southwick,NA,Scotland,NA,2019,54.886585,-3.686997,291881,555952.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Southwick,NA,Scotland,NA,2019,54.997052,-3.685454,292276,568241.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Southwick,NA,Scotland,NA,2019,54.887912,-3.683134,292133,556094.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Southwick,NA,Scotland,NA,2019,54.882724,-3.694391,291397,555534.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Southwick,NA,Scotland,NA,2019,54.882604,-3.694433,291394,555521.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Southwick,NA,Scotland,NA,2019,54.882509,-3.694481,291390,555510.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Southwick,NA,Scotland,NA,2019,54.882561,-3.694468,291391,555516.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Southwick,NA,Scotland,NA,2019,54.882686,-3.694391,291396,555530.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9820215,-3.25202029,328131,1011216.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9820215,-3.25202029,328131,1011216.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9820215,-3.25202029,328131,1011216.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98202758,-3.2520751,328128,1011216.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98202758,-3.2520751,328128,1011216.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98202758,-3.2520751,328128,1011216.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98179247,-3.25199441,328132,1011190.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98179247,-3.25199441,328132,1011190.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98179247,-3.25199441,328132,1011190.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98213968,-3.25206989,328129,1011229.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98213968,-3.25206989,328129,1011229.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98213968,-3.25206989,328129,1011229.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98251577,-3.25325308,328062,1011272.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98251577,-3.25325308,328062,1011272.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98251577,-3.25325308,328062,1011272.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98251237,-3.25038367,328226,1011269.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98251237,-3.25038367,328226,1011269.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98251237,-3.25038367,328226,1011269.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9825273,-3.25021225,328236,1011270.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9825273,-3.25021225,328236,1011270.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9825273,-3.25021225,328236,1011270.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98186235,-3.249665,328266,1011195.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98186235,-3.249665,328266,1011195.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98186235,-3.249665,328266,1011195.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98202005,-3.24942635,328280,1011213.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98202005,-3.24942635,328280,1011213.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98202005,-3.24942635,328280,1011213.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9819483,-3.24822363,328349,1011203.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9819483,-3.24822363,328349,1011203.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9819483,-3.24822363,328349,1011203.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98165621,-3.24753733,328388,1011170.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98165621,-3.24753733,328388,1011170.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98165621,-3.24753733,328388,1011170.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98032507,-3.24664613,328437,1011021.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98032507,-3.24664613,328437,1011021.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.98032507,-3.24664613,328437,1011021.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97976241,-3.24661769,328437,1010958.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97976241,-3.24661769,328437,1010958.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97976241,-3.24661769,328437,1010958.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97558212,-3.24739081,328384,1010494.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97558212,-3.24739081,328384,1010494.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97558212,-3.24739081,328384,1010494.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97517385,-3.24818768,328337,1010449.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97517385,-3.24818768,328337,1010449.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97517385,-3.24818768,328337,1010449.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9756462,-3.24974042,328249,1010503.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9756462,-3.24974042,328249,1010503.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.9756462,-3.24974042,328249,1010503.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97687471,-3.24773226,328367,1010638.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97687471,-3.24773226,328367,1010638.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Steness,NA,Scotland,NA,2019,58.97687471,-3.24773226,328367,1010638.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tayport,NA,Scotland,NA,2019,56.439897,-2.859376,347111,727855.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tayport,NA,Scotland,NA,2019,56.439798,-2.859461,347105,727844.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tayport,NA,Scotland,NA,2019,56.439705,-2.859472,347105,727834.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tayport,NA,Scotland,NA,2019,56.439555,-2.859446,347106,727817.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tayport,NA,Scotland,NA,2019,56.439451,-2.859462,347105,727805.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Torrin,NA,Scotland,NA,2019,57.227446,-6.0387766,156327,822420.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Torrin,NA,Scotland,NA,2019,57.226461,-6.0383869,156344,822309.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Torrin,NA,Scotland,NA,2019,57.227227,-6.0386034,156336,822395.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Torrin,NA,Scotland,NA,2019,57.227022,-6.0385478,156338,822372.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Torrin,NA,Scotland,NA,2019,57.226781,-6.0384883,156340,822345.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Toscaig,NA,Scotland,NA,2019,57.375369,-5.809573,171074,838075.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Toscaig,NA,Scotland,NA,2019,57.375598,-5.809452,171083,838100.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Toscaig,NA,Scotland,NA,2019,57.375825,-5.809313,171093,838125.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Toscaig,NA,Scotland,NA,2019,57.375998,-5.809144,171104,838143.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Toscaig,NA,Scotland,NA,2019,57.376213,-5.808966,171116,838167.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyne Mouth,NA,Scotland,NA,2019,56.009437,-2.5916679,363206,679769.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyne Mouth,NA,Scotland,NA,2019,56.00651,-2.5915692,363209,679444.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyne Mouth,NA,Scotland,NA,2019,56.009752,-2.5918333,363196,679805.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyne Mouth,NA,Scotland,NA,2019,56.00545,-2.5910984,363237,679325.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyne Mouth,NA,Scotland,NA,2019,56.009861,-2.5919916,363186,679817.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyninghame,Bel 25,Scotland,Natural,2018,56.009254,-2.572521,364399,679739.00,2.40,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyninghame,Bel 26,Scotland,Natural,2018,56.008256,-2.57163,364454,679628.00,2.40,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyninghame,Bel 27,Scotland,Natural,2018,56.008142,-2.569925,364560,679614.00,3.88,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyninghame,Bel 28,Scotland,Natural,2018,56.006219,-2.5683,364660,679399.00,3.79,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Tyninghame,Bel 29,Scotland,Natural,2018,56.005111,-2.566979,364741,679275.00,3.87,Syringe Sampler,10,Surficial_Soil_OC_Stocks
