Core_ID,Saltmarsh,Marsh_type,Marsh_zone,Nation,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Dry_bulk_density_g_cm_3,OC_Perc,N_Perc,CN,NC,d13C_per_mil,d15N_per_mil
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,78-79,78.5,Silt,0.3514073,4.25,0.38,13.05,0.08,-19.23,6.17
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,79-80,79.5,Silt,0.554845087,4.12,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,80-81,80.5,Silt,0.431901747,4.08,0.38,12.85,0.08,-18.48,5.67
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,81-82,81.5,Silt,0.431710759,3.98,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,82-83,82.5,Silt,0.429546226,3.40,0.38,11.98,0.08,-19.14,5.80
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,83-84,83.5,Silt,0.453617811,3.34,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,84-85,84.5,Silt,0.622946523,3.16,0.35,12.79,0.08,-19.60,5.80
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,85-86,85.5,Silt,0.607416354,4.31,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,86-87,86.5,Silt,0.373583151,4.13,0.38,12.01,0.08,-18.87,5.68
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,87_88,87.5,Silt,0.521323124,3.51,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,88-89,88.5,Sandy Silt,0.607444649,1.87,0.38,11.87,0.08,-18.95,5.55
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,89-90,89.5,Sandy Silt,0.794453915,1.79,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,90-91,90.5,Sandy Silt,0.637061965,1.63,0.15,11.70,0.09,-18.94,4.64
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,91-92,91.5,Sandy Silt,0.800604442,1.25,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,92-93,92.5,Sandy Silt,0.811299781,1.38,0.09,13.93,0.07,-18.77,3.64
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,93-94,93.5,Sandy Silt,0.850416991,1.07,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,94-95,94.5,Sandy Silt,0.738444861,1.33,0.15,12.20,0.08,-17.86,5.70
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,95-96,95.5,Sandy Silt,0.57038233,1.43,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,96-97,96.5,Sandy Silt,0.49923923,1.12,0.11,12.06,0.08,-17.54,2.72
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,97-98,97.5,Sandy Silt,0.651764519,1.53,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,98_99,98.5,Sand,0.765232723,0.78,0.09,12.70,0.08,-17.53,2.10
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,99_100,99.5,Sand,0.955000707,0.37,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,100_101,100.5,Sand,1.045447761,0.82,0.05,11.98,0.08,-17.54,2.02
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,101-102,101.5,Sand,1.108233359,0.49,NA,NA,NA,NA,NA
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,102-103,102.5,Sand,0.590453774,0.60,0.04,12.02,0.08,-17.73,2.59
ARN-11,Arne,Natural,HM,England,2020,50.691088,-2.0283607,398093.305,87938.887,0.81,103-104,103.5,Sand,0.43615654,0.49,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,0_1,0.5,Peat (Turfa herbacea),0.24,13.07,0.84,18.15,0.06,-27.77,8.99
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,1_2,1.5,Peat (Turfa herbacea),0.32,10.98,0.94,14.79,0.07,-27.54,9.39
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,2_3,2.5,Peat (Turfa herbacea),0.42,9.24,0.78,14.94,0.07,-27.65,8.86
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,3_4,3.5,Peat (Turfa herbacea),0.49,8.74,0.60,14.98,0.07,-27.42,8.66
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,4_5,4.5,Peat (Turfa herbacea),0.45,7.27,0.60,15.33,0.07,-27.27,9.44
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,5_6,5.5,Peat (Turfa herbacea),0.54,6.05,0.44,16.16,0.06,-26.86,8.02
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,6_7,6.5,Peat (Turfa herbacea),0.34,7.12,0.40,16.29,0.06,-26.86,7.66
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,7_8,7.5,Peat (Turfa herbacea),0.66,6.44,0.48,15.65,0.06,-26.86,8.05
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,8_9,8.5,Peat (Turfa herbacea),0.72,5.02,0.32,17.57,0.06,-26.22,7.44
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,9_10,9.5,Peat (Turfa herbacea),0.59,4.78,0.28,17.88,0.06,-26.30,6.85
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,10_11,10.5,Peat (Turfa herbacea),0.53,4.48,0.29,17.38,0.06,-26.05,7.39
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,11_12,11.5,Peat (Turfa herbacea),0.60,3.91,0.28,16.13,0.06,-25.75,7.34
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,12_13,12.5,Peat (Turfa herbacea),0.55,4.38,0.24,17.48,0.06,-25.70,7.04
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,13_14,13.5,Peat (Turfa herbacea),0.63,3.51,0.30,16.60,0.06,-26.03,8.38
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,14_15,14.5,Silt with Organics,0.65,3.99,0.19,18.63,0.05,-25.26,8.27
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,15_16,15.5,Silt with Organics,0.67,3.79,0.21,18.32,0.06,-25.27,8.01
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,16_17,16.5,Silt with Organics,0.72,4.88,0.20,18.05,0.06,-25.26,7.10
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,17_18,17.5,Silt with Organics,0.60,4.15,0.28,16.77,0.06,-25.38,8.72
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,18_19,18.5,Silt with Organics,0.68,4.12,0.26,17.13,0.06,-25.50,8.14
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,19-20,19.5,Silt with Organics,0.72,3.54,0.24,16.26,0.06,-25.32,7.89
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,20-21,20.5,Silt with Organics,0.59,4.02,0.20,19.02,0.05,-25.26,7.73
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,21_22,21.5,Silt with Organics,0.66,4.09,0.23,18.47,0.05,-25.34,7.53
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,22-23,22.5,Silt with Organics,0.53,4.41,0.27,15.98,0.06,-25.61,8.28
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,23-24,23.5,Silt with Organics,0.63,4.07,0.24,17.94,0.06,-25.69,6.70
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,24-25,24.5,Silt with Organics,0.57,4.09,0.25,17.69,0.06,-25.63,7.40
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,25-26,25.5,Silt with Organics,0.59,3.88,0.24,19.20,0.05,-25.46,7.09
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,26-27,26.5,Silt with Organics,0.74,4.22,0.20,19.04,0.05,-24.91,7.29
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,27-28,27.5,Silt with Organics,0.58,4.01,0.23,18.51,0.05,-25.03,7.32
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,28-29,28.5,Silt with Organics,0.69,3.74,0.23,18.78,0.05,-25.18,7.32
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,29-30,29.5,Silt with Organics,0.79,3.60,0.20,20.11,0.05,-24.88,7.08
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,30-31,30.5,Silt with Organics,0.69,3.56,0.20,20.59,0.05,-25.13,6.64
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,31-32,31.5,Silt with Organics,0.73,3.41,0.18,20.17,0.05,-24.74,7.08
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,32_33,32.5,Silt with Organics,0.79,3.12,0.16,23.71,0.04,-25.08,6.74
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,33-34,33.5,Silt with Organics,0.79,3.27,0.11,20.94,0.04,-24.34,8.18
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,34-35,34.5,Silt with Organics,0.71,3.65,0.16,20.93,0.05,-24.40,6.69
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,35-36,35.5,Silt with Organics,0.95,2.39,0.17,20.85,0.05,-24.63,6.87
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,36-37,36.5,Silt with Organics,0.58,4.58,0.20,20.59,0.05,-25.13,6.64
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,37-38,37.5,Silt with Organics,1.02,2.69,0.25,19.00,0.05,-25.18,7.92
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,38-39,38.5,Silt with Organics,0.86,2.94,0.11,21.55,0.05,-24.10,6.02
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,39-40,39.5,Silt with Organics,0.62,3.94,0.15,21.23,0.05,-24.52,6.38
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,40-41,40.5,Silt with Organics,0.83,3.52,0.18,20.98,0.05,-24.02,6.88
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,41-42,41.5,Silt with Organics,0.71,4.80,0.18,21.24,0.05,-24.45,6.72
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,42-43,42.5,Silt with Organics,0.68,3.60,0.22,21.21,0.05,-25.01,7.35
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,43_44,43.5,Silt with Organics,0.85,3.51,0.16,20.75,0.05,-24.12,6.82
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,44-45,44.5,Silt with Organics,0.65,3.95,0.15,23.80,0.04,-24.18,6.59
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,45-46,45.5,Silt with Organics,0.74,3.67,0.19,19.98,0.05,-23.72,7.55
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,46-47,46.5,Silt with Organics,0.69,3.68,0.18,19.51,0.05,-24.20,7.44
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,47-48,47.5,Silt with Organics,0.73,3.18,0.16,21.15,0.05,-23.86,7.19
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,48-49,48.5,Silt with Organics,0.69,3.20,0.13,22.92,0.04,-24.10,6.47
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,49-50,49.5,Silt with Organics,0.59,3.65,0.15,21.67,0.05,-24.01,6.79
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,50-51,50.5,Silt with Organics,0.38,3.47,0.18,20.35,0.05,-24.28,7.10
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,51-52,51.5,Silt with Organics,0.47,3.51,0.16,21.07,0.05,-24.60,6.09
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,52-53,52.5,Silt with Organics,0.53,3.45,0.19,20.20,0.05,-24.37,7.47
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,53-54,53.5,Silt with Organics,0.54,3.52,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,54_55,54.5,Silt with Organics,0.64,4.33,0.16,21.61,0.05,-23.27,6.96
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,55-56,55.5,Silt with Organics,0.71,3.58,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,56-57,56.5,Silt with Organics,0.68,4.30,0.20,19.78,0.05,-24.07,6.69
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,57-58,57.5,Silt with Organics,0.84,3.84,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,58-59,58.5,Silt with Organics,0.65,3.85,0.15,22.48,0.04,-24.46,6.31
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,59-60,59.5,Basal Mud,0.81,3.56,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,60-61,60.5,Basal Mud,0.79,3.70,0.17,21.41,0.05,-24.46,6.78
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,61-62,61.5,Basal Mud,0.63,3.25,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,62-63,62.5,Basal Mud,0.66,3.16,0.16,22.09,0.05,-24.41,7.14
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,63-64,63.5,Basal Mud,0.64,3.22,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,64-65,64.5,Basal Mud,0.82,3.83,0.13,21.97,0.05,-24.21,6.50
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,65_66,65.5,Basal Mud,0.77,3.57,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,66-67,66.5,Basal Mud,0.75,3.87,0.16,21.85,0.05,-22.05,6.59
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,67-68,67.5,Basal Mud,0.72,3.05,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,68-69,68.5,Basal Mud,0.86,2.60,0.12,22.24,0.04,-23.22,6.07
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,69-70,69.5,Basal Mud,0.86,3.83,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,70-71,70.5,Basal Mud,0.68,3.31,0.18,19.14,0.05,-23.63,6.80
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,71-72,71.5,Basal Mud,0.61,3.14,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,72-73,72.5,Basal Mud,0.76,3.57,0.15,21.52,0.05,-22.47,7.18
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,73-74,73.5,Basal Mud,0.76,3.62,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,74-75,74.5,Basal Mud,0.75,3.69,0.17,20.46,0.05,-23.50,6.65
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,75-76,75.5,Basal Mud,0.71,3.12,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,76_77,76.5,Basal Mud,0.73,2.65,0.15,20.30,0.05,-23.77,7.36
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,77-78,77.5,Basal Mud,0.78,3.06,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,78-79,78.5,Basal Mud,0.87,3.73,0.14,20.61,0.05,-23.78,6.68
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,79-80,79.5,Basal Mud,0.75,3.39,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,80-81,80.5,Basal Mud,0.87,3.12,0.13,21.74,0.05,-23.55,6.25
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,81-82,81.5,Basal Mud,0.72,3.15,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,82-83,82.5,Basal Mud,0.73,3.09,0.13,20.73,0.05,-22.96,6.75
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,83-84,83.5,Basal Mud,0.70,3.67,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,84-85,84.5,Basal Mud,0.69,3.24,0.18,19.34,0.05,-23.69,7.32
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,85-86,85.5,Basal Mud,0.83,2.78,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,86-87,86.5,Basal Mud,0.83,3.38,0.11,21.26,0.05,-23.95,6.42
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,87_88,87.5,Basal Mud,0.88,1.96,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,88-89,88.5,Basal Mud,0.89,3.31,0.10,20.06,0.05,-24.32,6.53
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,89-90,89.5,Basal Mud,1.08,3.01,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,90-91,90.5,Basal Mud,0.68,3.40,0.13,21.01,0.05,-22.70,6.78
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,91-92,91.5,Sandy Silt,0.81,2.32,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,92-93,92.5,Sandy Silt,0.84,2.62,0.11,18.98,0.05,-23.47,7.58
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,93-94,93.5,Sandy Silt,0.65,3.00,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,94-95,94.5,Sandy Silt,0.77,3.05,0.13,22.08,0.05,-23.96,6.34
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,95-96,95.5,Sandy Silt,0.63,3.27,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,96-97,96.5,Sandy Silt,0.65,2.85,0.14,20.42,0.05,-23.47,6.98
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,97-98,97.5,Sandy Silt,1.06,2.73,NA,NA,NA,NA,NA
WM-1,Welwick,Natural,HM,England,2020,53.648807,0.025321572,533967.266,418828.53,3.25,98_99,98.5,Sandy Silt,0.65,2.96,0.12,20.85,0.05,-23.80,6.60
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,0_1,0.5,Peat (Turfa herbacea),0.54021327,2.78,0.18,17.99,0.06,-24.49,7.23
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,1_2,1.5,Peat (Turfa herbacea),0.654452501,2.41,0.15,15.94,0.06,-24.48,7.23
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,2_3,2.5,Peat (Turfa herbacea),0.734030912,3.19,0.13,15.97,0.06,-24.35,7.54
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,3_4,3.5,Peat (Turfa herbacea),0.691235411,3.08,0.19,15.11,0.07,-24.15,7.34
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,4_5,4.5,Peat (Turfa herbacea),0.77046014,2.57,0.16,18.30,0.05,-24.05,6.96
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,5_6,5.5,Peat (Turfa herbacea),0.765508594,2.86,0.16,21.15,0.05,-23.98,6.63
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,6_7,6.5,Peat (Turfa herbacea),0.855343779,2.76,0.15,16.80,0.06,-23.94,6.80
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,7_8,7.5,Peat (Turfa herbacea),0.883284643,2.44,0.17,17.16,0.06,-23.37,6.76
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,8_9,8.5,Peat (Turfa herbacea),0.744287685,3.14,0.13,18.76,0.05,-22.42,7.12
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,9_10,9.5,Peat (Turfa herbacea),0.658343001,3.29,0.17,16.75,0.06,-23.90,6.88
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,10_11,10.5,Peat (Turfa herbacea),0.836598642,3.17,0.19,16.21,0.06,-23.43,7.25
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,11_12,11.5,Peat (Turfa herbacea),0.888589871,2.69,0.17,18.46,0.05,-23.62,6.56
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,12_13,12.5,Peat (Turfa herbacea),0.647732546,3.27,0.15,17.19,0.06,-23.18,6.90
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,13_14,13.5,Peat (Turfa herbacea),0.709273184,3.99,0.17,17.57,0.06,-24.34,6.89
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,14_15,14.5,Peat (Turfa herbacea),0.829525005,2.79,0.19,19.96,0.05,-24.70,6.88
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,15_16,15.5,Peat (Turfa herbacea),0.858173233,3.23,0.14,21.33,0.05,-24.42,6.28
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,16_17,16.5,Peat (Turfa herbacea),0.992218646,2.88,0.15,22.63,0.04,-24.41,7.04
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,17_18,17.5,Peat (Turfa herbacea),0.817499823,2.66,0.13,19.47,0.05,-24.33,1.53
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,18_19,18.5,Peat (Turfa herbacea),0.986559737,1.99,0.16,17.94,0.06,-23.80,6.48
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,19-20,19.5,Peat (Turfa herbacea),0.853221688,2.38,0.13,19.47,0.05,-22.19,6.66
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,20-21,20.5,Peat (Turfa herbacea),0.679917592,2.77,0.11,22.48,0.04,-23.03,6.25
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,21_22,21.5,Peat (Turfa herbacea),0.694064865,3.33,0.17,20.66,0.05,-22.05,6.37
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,22-23,22.5,Peat (Turfa herbacea),0.724127821,2.76,0.18,18.80,0.05,-23.66,6.46
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,23-24,23.5,Peat (Turfa herbacea),0.863832143,2.27,0.17,19.01,0.05,-23.57,6.64
WM-2,Welwick,Natural,LM,England,2020,53.646796,0.026753341,534068.964,418607.452,2.81,24-25,24.5,Peat (Turfa herbacea),0.699370093,2.80,0.14,20.42,0.05,-23.24,6.82
