study_id,site_id,core_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,total_pb210_activity,total_pb210_activity_sd,ra226_activity,ra226_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,delta_c13,core_diameter,decompressed_depth_max,wet_weight,dry_weight,accumulated_mass,mid_section_accumulated_mass,cn_ratio,delta_n15,k40_activity,k40_activity_sd,fraction_organic_carbon,fraction_estimated_organic_carbon,fraction_inorganic_carbon,fraction_nitrogen,fraction_h2o
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,38,39,WP1039,0.5535816330892213,0.3703237975479439,NA,NA,NA,NA,NA,NA,NA,6.2,49.3434,36.49302,16.71302,5.202521037975095,4.925730221430484,NA,NA,NA,NA,NA,0.17097610814209524,0.04043934098851919,NA,0.5420214605423174
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,39,40,WP1040,0.5532504053200393,0.37363474726949647,24.226680379992967,1.217084899209589,23.31,1.92,NA,NA,-26.565285083471704,6.2,50.6156,36.36302,16.70302,5.755771443295135,5.4791462406351155,17.564187712768213,0.5830477066682176,253,17,0.17755202779798437,0.17755202779798437,0.040551500405515244,0.01179354467274335,0.5406591641728328
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,40,41,WP1041,0.5393388390144003,0.3670557717250341,NA,NA,NA,NA,NA,NA,NA,6.2,51.8878,35.28302,16.28302,6.295110282309535,6.025440862802335,NA,NA,NA,NA,NA,0.16929961089494253,0.042520491803275,NA,0.5385026565186313
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,41,42,WP1042,0.5045599232503025,0.3681849551414803,20.583810331648294,1.0782893152089512,NA,NA,NA,NA,NA,6.2,53.16,32.093019999999996,15.233020000000002,6.7996702055598375,6.547390243934686,NA,NA,NA,NA,NA,0.16987888198757944,0.03768432550518674,NA,0.5253478793831181
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,42,43,WP1043,0.5681556549332241,0.3681225184344868,NA,NA,NA,NA,NA,NA,NA,6.2,54.432199999999995,35.95302,17.153019999999998,7.3678258604930615,7.083748033026449,NA,NA,NA,NA,NA,0.16984685195689175,0.03815080789946137,NA,0.5229046127418504
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,43,44,WP1044,0.6476503195368764,0.36363636363636265,21.325797732485857,1.3028764458285766,NA,NA,NA,NA,NA,6.2,55.7044,41.32302,19.55302,8.015476180029939,7.6916510202615,NA,NA,NA,NA,NA,0.16754545454545408,0.036896877956477225,NA,0.5268249997217047
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,44,45,WP1045,0.5717991603942248,0.3777946191739287,NA,NA,NA,NA,NA,NA,-26.74663118062167,6.2,56.9766,36.31302,17.263019999999997,8.587275340424164,8.301375760227051,16.94414288888953,0.6833450810263747,NA,NA,0.17630067278350034,0.17630067278350034,0.016138855054811732,0.012138950880913928,0.5246052242418836
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,45,46,WP1046,0.6049219373124132,0.3795975666822652,NA,NA,NA,NA,NA,NA,NA,6.2,58.2488,38.483019999999996,18.263019999999997,9.192197277736575,8.88973630908037,NA,NA,NA,NA,NA,0.17573355170800206,0.015688640820636056,NA,0.5254265387695665
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,46,47,WP1047,0.6387071697689655,0.3809442060085831,NA,NA,NA,NA,NA,NA,NA,6.2,59.521,40.14302,19.28302,9.830904447505542,9.511550862621059,NA,NA,NA,NA,NA,0.17642437768240313,NA,NA,0.5196420199576415
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,47,48,WP1048,0.6218145535406894,0.37644543776115,21.879201336957742,1.043967853654695,NA,NA,NA,NA,NA,6.2,60.7932,38.71302,18.77302,10.45271900104623,10.141811724275886,NA,NA,NA,NA,NA,0.17411650957146996,0.01620695028829896,NA,0.5150721901830444
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,48,49,WP1049,0.611546492696051,0.3818145443633083,NA,NA,NA,NA,NA,NA,NA,6.2,62.0654,38.31302,18.46302,11.06426549374228,10.758492247394255,NA,NA,NA,NA,NA,0.1768708612583772,0.015048543689322154,NA,0.5181006352409703
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,49,50,WP1050,0.5850482711615003,0.38118863049095725,22.760152785336892,1.182672367833519,NA,NA,NA,NA,-26.759970294264427,6.2,63.337599999999995,36.90302,17.66302,11.64931376490378,11.35678962932303,16.922133923195105,0.7777770492103301,NA,NA,0.1716652779238143,0.1716652779238143,0.01670285618840825,0.011835159707799357,0.521366543984747
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,50,51,WP1051,0.6191647313872343,0.37296349762837677,NA,NA,NA,NA,NA,NA,NA,6.2,64.6098,39.85302,18.693019999999997,12.268478496291015,11.958896130597399,NA,NA,NA,NA,NA,0.17233027428335732,0.01808913007728991,NA,0.5309509793737088
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,51,52,WP1052,0.55689391078104,0.40148383677795363,NA,NA,NA,NA,NA,NA,NA,6.2,65.882,38.80302,16.813019999999998,12.825372407072056,12.546925451681535,NA,NA,NA,NA,NA,0.18696120826709023,0.018239773330974107,NA,0.5667084675368051
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,52,53,WP1053,0.5207900839402148,0.436992512917854,NA,NA,NA,NA,NA,NA,NA,6.2,67.1542,37.60302,15.72302,13.34616249101227,13.085767449042162,NA,NA,NA,NA,NA,0.2051771591268591,0.017231691327962005,NA,0.5818681584617407
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,53,54,WP1054,0.4923044957905727,0.414842337818839,NA,NA,NA,NA,NA,NA,NA,6.2,68.4264,34.35302,14.86302,13.838466986802844,13.592314738907557,NA,NA,NA,NA,NA,0.1938141193010644,0.017847949201990086,NA,0.5673445886271425
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,54,55,WP1055,0.5188027173251235,0.4097263240795435,NA,NA,NA,NA,NA,NA,-26.859766551931106,6.2,69.6986,36.733019999999996,15.663020000000001,14.357269704127967,14.097868345465406,17.977053446773226,-0.05994973352187949,NA,NA,0.19075329166531635,0.19075329166531635,0.01817878585723754,0.012379420665449191,0.5735983591874557
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,55,56,WP1056,0.5512630387049481,0.3682401698170419,NA,NA,NA,NA,NA,NA,NA,6.2,70.9708,38.06302,16.64302,14.908532742832914,14.632901223480442,NA,NA,NA,NA,NA,0.16990720711614252,0.020960000000000582,NA,0.5627509325324159
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,56,57,WP1057,0.5903479154684104,0.34778450749123274,NA,NA,NA,NA,NA,NA,NA,6.2,72.243,40.64302,17.82302,15.498880658301324,15.20370670056712,NA,NA,NA,NA,NA,0.1594134523430024,0.02036493971977839,NA,0.5614740243220114
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,57,58,WP1058,0.5747802103168618,0.369949084606218,NA,NA,NA,NA,NA,NA,NA,6.2,73.5152,40.35302,17.353019999999997,16.073660868618187,15.786270763459756,NA,NA,NA,NA,NA,0.17078388040298986,0.01925722145804488,NA,0.5699697321290949
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,58,59,WP1059,0.5300644614773075,0.3597223728445939,NA,NA,NA,NA,NA,NA,NA,6.2,74.78739999999999,38.36302,16.00302,16.603725330095493,16.33869309935684,NA,NA,NA,NA,NA,0.16553757726927668,0.027777777777777176,NA,0.5828529662159027
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,59,60,WP1060,0.5356953335533995,0.3879343260786565,NA,NA,NA,NA,NA,NA,-26.79864676158556,6.2,76.0596,38.57302,16.173019999999998,17.139420663648895,16.871572996872196,16.240329977874648,-0.34871527173558714,NA,NA,0.17065864131230793,0.17065864131230793,0.02620087336244425,0.012259710761354172,0.5807167807965257
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,60,61,WP1061,0.4740869684855691,0.4210340879062805,NA,NA,NA,NA,NA,NA,NA,6.2,77.3318,34.89302,14.31302,17.613507632134464,17.37646414789168,NA,NA,NA,NA,NA,0.19699048709592193,0.027689030883917432,NA,0.5898027743084433
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,61,62,WP1062,0.594322648698593,0.44558839809587103,NA,NA,NA,NA,NA,NA,NA,6.2,78.604,42.913019999999996,17.943019999999997,18.20783028083306,17.91066895648376,NA,NA,NA,NA,NA,0.20958684822318185,0.019968051118210893,NA,0.5818746851188754
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,62,63,WP1063,0.5042286954811206,0.472342924251322,NA,NA,NA,NA,NA,NA,NA,6.2,79.8762,37.37302,15.22302,18.712058976314182,18.459944628573624,NA,NA,NA,NA,NA,0.2233119201409282,0.029601602492764955,NA,0.5926735382904567
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,63,64,WP1064,0.39492353165109884,0.5277802791535348,NA,NA,NA,NA,NA,NA,NA,6.2,81.1484,30.34302,11.923020000000001,19.106982507965277,18.90952074213973,NA,NA,NA,NA,NA,0.25175128320576334,0.02135774218154221,NA,0.6070588886669817
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,64,65,WP1065,0.4578568077956568,0.5039844509232269,NA,NA,NA,NA,NA,NA,-26.997477457773275,6.2,82.42060000000001,33.90302,13.823020000000001,19.564839315760935,19.335910911863106,18.359854136524504,0.01695955819024242,NA,NA,0.23177649271838885,0.23177649271838885,0.020768025078370632,0.014728107650567703,0.5922776201058195
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,65,66,WP1066,0.5082034287113032,0.46768724956334234,NA,NA,NA,NA,NA,NA,NA,6.2,83.6928,37.10302,15.343020000000001,20.07304274447224,19.818941030116587,NA,NA,NA,NA,NA,0.22092355902599461,0.02142443543717154,NA,0.5864751710238142
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,66,67,WP1067,0.45189470795038283,0.5206611570247918,NA,NA,NA,NA,NA,NA,NA,6.2,84.965,34.82302,13.64302,20.524937452422623,20.298990098447433,NA,NA,NA,NA,NA,0.24809917355371824,0.02421129860601744,NA,0.6082183567077181
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,67,68,WP1068,0.5125093897106676,0.542487046632125,NA,NA,NA,NA,NA,NA,NA,6.2,86.2372,41.21302,15.47302,21.037446842133292,20.781192147277956,NA,NA,NA,NA,NA,0.25929585492228013,0.025292563231403994,NA,0.6245599084949368
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,68,69,WP1069,0.40684773134164665,0.5472539229671889,NA,NA,NA,NA,NA,NA,NA,6.2,87.5094,34.03302,12.28302,21.444294573474934,21.240870707804113,NA,NA,NA,NA,NA,0.2617412624821679,0.034265458842066596,NA,0.6390852178266871
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,69,70,WP1070,0.49661045678993726,0.5168909247065563,NA,NA,NA,NA,NA,NA,-27.006864672013613,6.2,88.7816,39.55302,14.993020000000001,21.940905030264872,21.692599801869903,19.335254944969844,0.24029507675546735,NA,NA,0.23086180112819668,0.23086180112819668,0.026074074074071918,0.013929931037861274,0.6209386792715196
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,70,71,WP1071,0.38498669857564227,0.4649782350613379,NA,NA,NA,NA,NA,NA,NA,6.2,90.0538,29.95302,11.62302,22.325891728840514,22.133398379552695,NA,NA,NA,NA,NA,0.2195338345864664,0.021819526627217617,NA,0.6119583267396743
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,71,72,WP1072,0.47209960187047784,0.44408613336107455,NA,NA,NA,NA,NA,NA,NA,6.2,91.326,35.70302,14.253020000000001,22.797991330710992,22.56194152977575,NA,NA,NA,NA,NA,0.20881618641423128,0.029378742514968036,NA,0.6007895130439946
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,72,73,WP1073,0.49495431794402783,0.4111613351877616,NA,NA,NA,NA,NA,NA,NA,6.2,92.59819999999999,36.39302,14.94302,23.29294564865502,23.045468489683007,NA,NA,NA,NA,NA,0.19192576495132171,0.02421021552996438,NA,0.5893987363510915
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,73,74,WP1074,0.3869740651907336,0.5081499592502028,NA,NA,NA,NA,NA,NA,NA,6.2,93.8704,32.26302,11.68302,23.67991971384576,23.486432681250392,NA,NA,NA,NA,NA,0.24168092909535407,0.024026512013256705,NA,0.6378820085658442
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,74,75,WP1075,0.36710039903982056,0.6420364315740302,NA,NA,NA,NA,NA,NA,-27.21403069203778,6.2,95.1426,34.00302,11.083020000000001,24.04702011288558,23.86346991336567,22.104420387049306,-0.30920072130155385,NA,NA,0.31023626287310596,0.31023626287310596,0.03783924843423792,0.016374204812777973,0.6740577748682323
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,75,76,WP1076,0.4164533366479213,0.5413482928716502,NA,NA,NA,NA,NA,NA,NA,6.2,96.4148,35.63302,12.573020000000001,24.463473449533502,24.255246781209543,NA,NA,NA,NA,NA,0.25871167424315655,0.0238296077604409,NA,0.6471525568138766
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,76,77,WP1077,0.3432519996587249,0.47528370840546197,NA,NA,NA,NA,NA,NA,NA,6.2,97.687,29.193019999999997,10.36302,24.80672544919223,24.635099449362865,NA,NA,NA,NA,NA,0.224820542412002,0.02199413489736062,NA,0.645017199316823
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,77,78,WP1078,0.37803091542282274,0.5857073407875544,NA,NA,NA,NA,NA,NA,NA,6.2,98.9592,34.96302,11.413020000000001,25.184756364615048,24.995740906903638,NA,NA,NA,NA,NA,0.2814678658240154,0.029570523351326806,NA,0.6735688164237527
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,78,79,WP1079,0.23891525236643138,0.7359964622641516,NA,NA,NA,NA,NA,NA,NA,6.2,100.2314,25.52302,7.21302,25.42367161698148,25.304213990798264,NA,NA,NA,NA,NA,0.3585661851415098,0.04355108877722058,NA,0.7173915939414692
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,79,80,WP1080,0.2697194349003466,0.760439036029587,NA,NA,NA,NA,NA,NA,-27.60979019787512,6.2,101.5036,29.52302,8.14302,25.693391051881825,25.558531334431652,26.2475057653896,-0.5918157011263435,NA,NA,0.3828026206632212,0.3828026206632212,0.0806772908366524,0.01701506655269785,0.7241806563149705
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,80,81,WP1081,0.31410395597071905,0.5564503874791074,NA,NA,NA,NA,NA,NA,NA,6.2,102.7758,28.59302,9.48302,26.007495007852548,25.850443029867186,NA,NA,NA,NA,NA,0.2664590487767821,0.03460089071599992,NA,0.6683449317350878
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,0,2,WP2002,0.09064081026439177,0.8018895777974597,76.38525422768716,4.050303412421392,7.55,2.26,68.99025422768716,4.056230729713532,-29.570866448757613,6.2,2.4809,34.70302,5.47302,0.18128162052878355,0.09064081026439177,23.384226792465515,2.604268805239716,94.48,22.73,0.39641189353800854,0.38610178203553375,0.05663189269746887,0.019803057372040113,0.8422898064779377
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,2,4,WP2004,0.07126398576725156,0.8304997424008218,70.06694318976311,3.8092670762785272,NA,NA,62.67194318976311,3.815568851222522,NA,6.2,4.9618,34.18302,4.30302,0.32380959206328663,0.25254560629603506,NA,NA,NA,NA,NA,0.40704636785162157,0.06686930091184747,NA,0.8741182025461766
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,4,6,WP2006,0.055861894500293933,0.8759048603929681,50.49236772539242,2.073588523268173,NA,NA,43.09736772539242,2.085142528420895,-29.459662073348063,6.2,7.4427,40.37302,3.37302,0.4355333810638745,0.3796714865635806,26.866430240962632,2.6078676805062595,NA,NA,0.45635515637110674,0.4296292506916455,0.08611111111112121,0.01981708564645349,0.9164536118427604
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,6,8,WP2008,0.04890611134747437,0.8544515344879988,50.92078832530293,2.1177142138885126,NA,NA,43.525788325302926,2.129028767232947,NA,6.2,9.9236,34.87302,2.95302,0.5333456037588232,0.48443949241134887,NA,NA,NA,NA,NA,0.41933363719234346,0.08559498956155691,NA,0.9153207838036397
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,8,10,WP2010,0.03284156454215299,0.8647023451593507,42.805481543544296,2.1067129662837,NA,NA,35.41048154354429,2.118086287738974,-29.679455607524044,6.2,12.4045,21.93302,1.9830200000000002,0.5990287328431293,0.5661871683009763,26.960915851729432,2.8509052043077823,NA,NA,0.44727935691878007,0.42295555504129545,0.1111111111111111,0.019365349213923036,0.9095874621917092
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,10,12,WP2012,0.05337768623142981,0.872988255763373,52.30988117033137,3.239132498700987,NA,NA,44.91488117033137,3.2465411354456757,NA,6.2,14.8854,33.80302,3.2230200000000004,0.7057841053059889,0.6524064190745591,NA,NA,NA,NA,NA,0.4288429752066104,0.09931506849313575,NA,0.9046528978771718
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,12,14,WP2014,0.06066469715343126,0.8805096418732755,16.965236930970033,1.3047136031292967,NA,NA,9.570236930970033,1.3229994656804032,-29.78683817141672,6.2,17.366300000000003,36.17302,3.66302,0.8271134996128514,0.7664488024594202,25.221134966943822,3.287645699792236,NA,NA,0.46092317243750897,0.432381324337001,0.12391930835737755,0.02132115394021283,0.8987361298558981
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,14,16,WP2016,0.08070397718893525,0.8513077749910428,27.404503238005585,1.6700125619553488,7.24,1.91,20.009503238005586,1.6843372456514365,NA,6.2,19.8472,43.843019999999996,4.87302,0.9885214539907219,0.9078174768017866,NA,NA,141,26,NA,0.417720888570405,0.0963855421686747,NA,0.8888530032830768
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,16,18,WP2018,0.07954467999679865,0.7566013071895415,36.18873513800795,1.7602310765557063,NA,NA,24.50873513800795,6.5211665707043975,-29.458642724047294,6.2,22.3281,43.76302,4.80302,1.1476108139843193,1.0680661339875206,23.251671113385996,3.129888508447927,NA,NA,0.39041402768061617,0.3601258638096453,0.07626208378088438,0.019589260061046988,0.8902493475084671
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,18,20,WP2020,0.1592049584850418,0.4858677218767665,26.28507068908735,1.3179533635945593,16.12,1.54,10.165070689087347,2.0269684429241153,NA,6.2,24.809,59.843019999999996,9.61302,1.4660207309544029,1.3068157724693612,NA,NA,NA,NA,NA,0.23025014132278124,0.05442550852116359,NA,0.839362719328002
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,20,22,WP2022,0.37450300845326645,0.38720081480223917,23.09749703445918,1.3579446408293705,NA,NA,5.0854970344591806,2.255733824624973,-26.81739036296824,6.2,27.289900000000003,58.49302,22.61302,2.215026747860936,1.8405237394076694,18.44195838617561,1.3341542502223067,NA,NA,0.18970644273860404,0.16689220092127374,0.04016620498614959,0.01200112149482705,0.6134065226927932
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,22,24,WP2024,0.4246840154843219,0.399142312579417,22.53632197831934,1.0350982442040353,NA,NA,2.6323219783193395,2.243461730262916,NA,6.2,29.7708,73.36302,25.64302,3.0643947788295796,2.6397107633452577,NA,NA,NA,NA,NA,0.18576000635324097,0.03912238963785171,NA,0.6504639530924436
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,24,26,WP2026,0.5628059952331675,0.3785360903209437,20.470195215872703,1.2083361122301448,NA,NA,NA,NA,-26.69018691760115,6.2,32.2517,76.74302,33.983019999999996,4.190006769295914,3.627200774062747,19.10396679937622,0.9327817720943724,NA,NA,0.19085965741428207,0.16275834594711447,0.037966932026945045,0.011669066709251379,0.5571842233990792
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,26,28,WP2028,0.5021913134728828,0.37276612276612264,20.802609243819397,1.3012117295443315,NA,NA,NA,NA,NA,6.2,34.732600000000005,66.75302,30.32302,5.1943893962416805,4.6921980827687975,NA,NA,NA,NA,NA,0.17222902097902093,0.04026014245896567,NA,0.5457430989639122
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,28,30,WP2030,0.4947386886662904,0.3775571002979153,25.936151197312785,1.2740348064261195,25.58,1.8,NA,NA,-26.450637783721522,6.2,37.2135,66.15302000000001,29.87302,6.183866773574261,5.689128084907971,18.959968423990674,0.9719566887394765,217,16,0.18216065635738152,0.16229242840138924,0.03988513082322914,0.011208919814516615,0.5484254535922927
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,30,32,WP2032,0.5705898478089418,0.3717972015264396,NA,NA,NA,NA,NA,NA,NA,6.2,39.6944,73.58302,34.45302,7.325046469192145,6.754456621383203,NA,NA,NA,NA,NA,0.1717319643830635,0.038761932311254126,NA,0.5317802938775821
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,32,34,WP2034,0.6176241910327693,0.36853281853281783,22.497178696287566,1.395827518542259,NA,NA,NA,NA,NA,6.2,42.1753,79.21302,37.29302,8.560294851257684,7.942670660224914,NA,NA,NA,NA,NA,0.1700573359073356,0.03943748089269221,NA,0.5292059310451741
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,34,36,WP2036,0.6020564858812208,0.3772743489118799,NA,NA,NA,NA,NA,NA,-26.40086276565727,6.2,44.6562,76.64302,36.35302,9.764407823020127,9.162351337138904,18.128357643647725,1.096520403518887,NA,NA,0.18310545248238458,0.16215790575728636,0.03093669435691567,0.01178391512873589,0.5256838783231663
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,36,38,WP2038,0.5944382471900375,0.37856276531231053,22.10609578802201,1.138097098796551,NA,NA,NA,NA,NA,6.2,47.137100000000004,76.42302000000001,35.89302,10.9532843174002,10.358846070210163,NA,NA,NA,NA,NA,0.17520269860521534,0.03171505245181754,NA,0.5303375867637788
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,38,40,WP2040,0.5780424726155342,0.381957135736833,NA,NA,23.31,2.16,NA,NA,NA,6.2,49.618,74.75302,34.90302,12.10936926263127,11.531326790015736,NA,NA,239,17,NA,0.17694401063299534,0.030376344086019552,NA,0.5330888303910666
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,40,42,WP2042,0.5172621769706585,0.37453482190324217,22.378244595296007,1.148485703065313,NA,NA,NA,NA,-26.592129249808604,6.2,52.0989,66.97302,31.233019999999996,13.143893616572587,12.62663143960193,18.20435552243057,0.6326368583136703,NA,NA,0.1827276821701796,0.16085554783261663,0.03081172970675731,0.011710510465615553,0.5336477285927976
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,42,44,WP2044,0.567277570117123,0.3748919886433781,NA,NA,NA,NA,NA,NA,NA,6.2,54.579800000000006,72.50302,34.25302,14.278448756806833,13.711171186689711,NA,NA,NA,NA,NA,0.17331959017405296,0.030410742496049855,NA,0.5275642311175452
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,44,46,WP2046,0.6312045295692266,0.3737815126050414,20.343182582064898,1.044567943578197,NA,NA,NA,NA,NA,6.2,57.060700000000004,81.23302000000001,38.11302,15.540857815945287,14.90965328637606,NA,NA,NA,NA,NA,0.17274991596638625,0.029790660225443785,NA,0.5308186252339259
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,46,48,WP2048,0.5588312620029849,0.3750540735400149,NA,NA,NA,NA,NA,NA,-26.574017754883748,6.2,59.5416,71.72302,33.74302,16.658520339951256,16.09968907794827,17.446441033640777,0.6780707242951988,NA,NA,0.18923167882853797,0.161102257250221,0.029303184125520857,0.012654173509710742,0.529537099804219
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,48,50,WP2050,0.6252424297239527,0.3721149952760144,NA,NA,22.84,1.97,NA,NA,NA,6.2,62.0225,80.01302000000001,37.75302,17.90900519939916,17.283762769675207,NA,NA,231,14,NA,0.1718949925765954,0.028589853826313565,NA,0.5281640413022781
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,50,52,WP2052,0.4523415342110092,0.37166085946573707,NA,NA,NA,NA,NA,NA,NA,6.2,64.5034,58.42302,27.313019999999998,18.81368826782118,18.36134673361017,NA,NA,NA,NA,NA,0.17166202090592314,0.029574861367839204,NA,0.5324955813650168
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,52,54,WP2054,0.635841718337773,0.3680425265791117,NA,NA,NA,NA,NA,NA,-26.6538271803855,6.2,66.9843,80.43302,38.39302,20.085371704496726,19.449529986158954,17.393827279628017,0.3304254754512764,NA,NA,0.17567803906516338,0.1577764361305396,0.03043047996041385,0.011783359058804788,0.5226709130155749
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,54,56,WP2056,0.5546909148882114,0.36456854393437477,NA,NA,NA,NA,NA,NA,NA,6.2,69.46520000000001,70.87302000000001,33.49302,21.19475353427315,20.64006261938494,NA,NA,NA,NA,NA,0.16802366303833427,0.03003972194637626,NA,0.527422141740256
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,56,61,WP2061,NA,0.3317029791018243,NA,NA,NA,NA,NA,NA,NA,6.2,75.66745,101.49302,44.413019999999996,22.66583608799619,21.930294811134672,NA,NA,NA,NA,NA,0.15116362827923585,0.029496562430692576,NA,0.5624032076294508
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,0,2,WP4001,0.06877977749838741,0.7464918759231912,70.58009770581194,2.790922402490608,14.07,1.32,56.51009770581194,3.0873366931262853,-29.746914181088005,6.2,2.9999000000000002,58.42302,4.15302,0.13755955499677483,0.06877977749838741,24.63782438372324,3.5722052197836045,132,27,0.36358152082733725,0.36358152082733725,0.0203932993444959,0.017216554284941513,0.9289146641169868
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,2,4,WP4002,0.06728925253706894,0.7733847637415628,64.4717155434627,3.252479923222116,NA,NA,49.376715543462694,3.560881302565833,-30.005444878975617,6.2,4.431699999999999,44.94302,4.06302,0.2721380600709127,0.20484880753384377,26.356919876199466,3.407122155279558,NA,NA,0.3728947033045037,0.3728947033045037,0.003191489361694387,0.016505867247210836,0.9095961953602584
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,4,6,WP4003,0.05254961680847509,0.7416999826177637,60.88053318338503,3.132214849074941,NA,NA,45.785533183385034,3.451379414200293,-29.87078941398182,6.2,6.863500000000002,46.32302,3.1730199999999997,0.37723729368786285,0.32468767687938777,25.600190396712755,3.525009792231769,NA,NA,0.36224222904269554,0.36224222904269554,0.019515477792729673,0.01650986400171859,0.9315023070602909
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,6,8,WP4004,0.047415586386155895,0.6706882911392407,62.987070104620905,3.7339188273740604,NA,NA,47.892070104620906,4.0054213023623975,-29.773524486650338,6.2,9.295300000000001,45.62302,2.86302,0.4720684664601747,0.4246528800740188,23.762555348493084,3.1562238634542843,NA,NA,0.33323215396212547,0.33323215396212547,0.020420420420418237,0.016360649794922015,0.9372461533673133
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,8,10,WP4005,0.07126398576725156,0.6552024379625604,70.30511943754813,3.2003452543926594,NA,NA,55.21011943754813,3.5133260234873758,-29.870726077334712,6.2,11.7271,60.273019999999995,4.30302,0.6145964379946778,0.5433324522274262,23.87621043944825,3.4645328476261428,NA,NA,0.31578513294188437,0.31578513294188437,0.022095959595959648,0.015428627099824701,0.9286078580432837
