study_id,site_id,core_id,sample_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,c14_age,c14_age_se,c14_material,age,age_se,method_id
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,40,44,0.3354,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,44,48,0.4099,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,48,52,0.3912,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,52,56,0.3959,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,56,60,0.6334,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,60,64,0.5496,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,64,68,0.8197,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,68,72,0.7173,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,72,76,0.7545,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,76,80,0.7732,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,80,84,0.7499,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,84,88,0.7126,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,88,92,0.7965,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,92,96,0.8011,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,96,100,0.7965,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,100,104,0.7359,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,104,108,0.7452,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,108,112,0.7545,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,112,116,0.3819,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,116,120,0.326,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,120,124,0.34,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,124,128,0.4285,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,128,132,0.3773,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,132,136,0.191,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,136,140,0.2049,0.32,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,140,144,0.3027,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,144,148,0.4145,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,148,152,0.4797,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,152,156,0.4285,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,156,160,0.4238,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,160,164,0.4471,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,164,168,0.531,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,168,172,0.49370000000000003,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,172,176,0.3167,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,176,180,0.5915,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,180,184,0.6474,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,184,188,0.4984,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,188,192,0.5776,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,192,196,0.5776,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,196,200,0.4378,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,200,204,0.3773,0.28,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,204,208,0.3633,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,208,212,0.2795,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,212,216,0.4425,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,216,220,0.3493,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,220,224,0.3633,0.31,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,224,228,0.326,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,228,232,0.2515,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,232,236,0.3493,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,236,240,0.3586,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,240,244,0.6428,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,244,248,0.3726,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,248,252,0.5263,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,252,256,0.2888,0.29,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,256,260,0.191,0.49,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,260,264,0.4891,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,264,268,0.354,0.29,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,268,272,0.3167,0.26,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,270,274,0.368,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,272,276,0.3214,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,274,278,0.3121,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,276,280,0.3167,0.29,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,278,282,0.354,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,280,284,0.2469,0.28,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,282,286,0.3447,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,284,288,0.4006,0.23,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,286,290,0.3493,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,288,292,0.4565,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,290,294,0.2934,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,292,296,0.2562,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,294,298,0.2515,0.37,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,296,300,0.3027,0.25,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,298,302,0.2003,0.42,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,302,306,0.2143,0.35,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,306,310,0.4285,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,CAMS-125881,310,310,NA,NA,1820,50,Sarcocornia rhizome,188,60,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,310,314,0.3493,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,314,318,0.2655,0.28,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,NA,318,322,0.2748,0.37,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,0,4,0.4844,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,4,8,0.6707,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,8,12,0.9315,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,12,16,0.8477,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,16,20,0.8477,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,20,24,0.6707,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,24,28,0.8104,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,28,32,0.7871,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,32,36,0.8617,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,36,40,0.8617,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,40,44,0.8989,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,44,50,0.9176,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,50,52,0.6707,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,52,56,0.8151,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,56,60,0.7639,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,60,64,0.7406,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,64,68,0.7685,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,68,72,0.7732,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,72,76,0.8151,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,76,80,0.7871,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,80,84,0.7545,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,84,88,0.8756,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,88,92,0.7173,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,92,100,0.5869,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,100,104,0.9688,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,104,108,0.7406,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,108,112,0.7871,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,112,116,0.694,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,116,120,0.6008,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,120,124,0.6754,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,124,128,0.708,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,128,132,0.4891,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,132,136,0.3726,0.24,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,136,140,0.4611,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,140,144,0.4704,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,144,152,0.503,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,152,156,0.68,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,156,160,0.6288,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,160,164,0.6754,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,164,168,0.5496,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,168,172,0.6707,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,172,176,0.6893,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,176,180,0.7639,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,180,184,0.843,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,184,188,0.7545,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,188,192,0.871,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,192,196,0.7871,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,NA,196,200,0.8151,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,0,1,0.326,0.4,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,0,4,0.7219,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,1,8,0.3354,0.32,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,4,8,0.6707,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,8,12,0.3866,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,8,12,0.7499,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,12,16,0.3214,0.3,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,12,16,0.6195,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,16,20,0.3074,0.39,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,16,20,0.9315,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,20,24,0.3586,0.27,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,20,24,0.9688,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,24,28,0.5077,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,24,28,0.9129,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,28,32,0.666,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,28,32,0.7592,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,32,36,0.6241,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,32,36,0.8477,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,36,40,0.708,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,36,40,0.9036,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,40,44,0.6381,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,40,44,0.7033,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,44,50,0.4192,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,44,50,0.7965,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,50,54,0.4984,0.21,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,50,52,0.5776,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,52,56,0.7871,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,54,58,0.3959,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,56,60,0.68,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,58,62,0.5356,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,60,64,0.7126,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,62,66,0.6754,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,64,68,0.7545,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,66,70,0.5403,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,68,72,0.6707,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,70,74,0.4518,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,72,76,0.6614,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,74,78,0.5123,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,76,80,0.7825,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,78,82,0.3912,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,80,84,0.6008,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,82,86,0.5682,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,84,88,0.68,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,86,90,0.6148,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,88,92,0.7173,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,90,94,0.3959,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,92,96,0.7639,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,94,97,0.5776,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,96,100,0.6288,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,97,100,0.503,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,100,104,0.4844,0.22,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,100,104,0.7592,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,104,108,0.4285,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,104,108,0.6428,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,108,112,0.3866,0.2,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,108,112,0.6241,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,112,116,0.4518,0.19,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,112,116,0.5077,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,116,120,0.4704,0.18,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,116,120,0.4797,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,120,124,0.4471,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,120,124,0.5682,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,NA,124,128,0.6521,0.11,NA,NA,NA,NA,NA,single set of methods
