study_id,site_id,plot_id,sub_plot_id,plant_id,year,month,day,genus,species,alive_or_dead,n_plants,diameter,diameter_method,diameter_unit,basal_area,basal_area_unit,wood_density,wood_density_unit,wood_density_source,wood_mass,allometric_eq_id,allometric_eq_present
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_4,ACA_Acarau Boca_4_7,2016,NA,NA,Rhizophora,mangle,live,1,10.3,dbh,cm,0.541275510187433,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_5,ACA_Acarau Boca_5_4,2016,NA,NA,Rhizophora,mangle,live,1,27,dbh,cm,3.71938775498764,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_5,ACA_Acarau Boca_5_5,2016,NA,NA,Rhizophora,mangle,live,1,26.2,dbh,cm,3.50224489785146,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_5,ACA_Acarau Boca_5_6,2016,NA,NA,Rhizophora,mangle,live,1,25.1,dbh,cm,3.21433673459501,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_5,ACA_Acarau Boca_5_7,2016,NA,NA,Rhizophora,mangle,live,1,35.9,dbh,cm,6.57556122428754,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_5,ACA_Acarau Boca_5_8,2016,NA,NA,Rhizophora,mangle,live,1,10.9,dbh,cm,0.60617346936911,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_5,ACA_Acarau Boca_5_9,2016,NA,NA,Rhizophora,mangle,live,1,28.9,dbh,cm,4.26127551007301,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_5,ACA_Acarau Boca_5_10,2016,NA,NA,Rhizophora,mangle,live,1,28.4,dbh,cm,4.11510204068975,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_5,ACA_Acarau Boca_5_11,2016,NA,NA,Rhizophora,mangle,live,1,13.6,dbh,cm,0.943673469358729,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_2,2016,NA,NA,Rhizophora,mangle,live,1,15.1,dbh,cm,1.16331632649483,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_3,2016,NA,NA,Rhizophora,mangle,live,1,16.9,dbh,cm,1.4571938775062,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_4,2016,NA,NA,Rhizophora,mangle,live,1,19.1,dbh,cm,1.86127551014683,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_5,2016,NA,NA,Rhizophora,mangle,live,1,16.4,dbh,cm,1.37224489791698,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_6,2016,NA,NA,Rhizophora,mangle,live,1,14,dbh,cm,0.999999999969242,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_7,2016,NA,NA,Rhizophora,mangle,live,1,16.3,dbh,cm,1.3555612244481,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_8,2016,NA,NA,Rhizophora,mangle,live,1,10.6,dbh,cm,0.573265306104816,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_9,2016,NA,NA,Rhizophora,mangle,live,1,18.8,dbh,cm,1.80326530606698,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_10,2016,NA,NA,Rhizophora,mangle,live,1,9,dbh,cm,0.413265306109738,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_11,2016,NA,NA,Rhizophora,mangle,live,1,25.1,dbh,cm,3.21433673459501,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Acarau_Boca_Brazil_2016,ACA,ACA_Acarau Boca,ACA_Acarau Boca_6,ACA_Acarau Boca_6_12,2016,NA,NA,Rhizophora,mangle,live,1,13.3,dbh,cm,0.902499999972241,m2,64.96,g/cm3,NA,NA,"using equations of Fromard for AG and Rm and those of Smith and Whelan for LR,",yes
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_1,2014,3,NA,Rhizophora,mangle,live,1,2.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_2,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_3,2014,3,NA,Rhizophora,mangle,live,1,1.7,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_4,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_5,2014,3,NA,Rhizophora,mangle,live,1,2.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_6,2014,3,NA,Rhizophora,mangle,live,1,2.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_7,2014,3,NA,Rhizophora,mangle,live,1,2.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_8,2014,3,NA,Rhizophora,mangle,live,1,1.6,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_9,2014,3,NA,Rhizophora,mangle,live,1,1.6,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_6,BAO_Baouth_6_10,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_1,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_2,2014,3,NA,Rhizophora,mangle,live,1,1.7,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_3,2014,3,NA,Rhizophora,mangle,live,1,2.1,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_4,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_5,2014,3,NA,Rhizophora,mangle,live,1,1.7,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_6,2014,3,NA,Rhizophora,mangle,live,1,2.1,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_7,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_8,2014,3,NA,Rhizophora,mangle,live,1,1.7,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_9,2014,3,NA,Rhizophora,mangle,live,1,1.4,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_10,2014,3,NA,Rhizophora,mangle,live,1,2.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_11,2014,3,NA,Rhizophora,mangle,live,1,2.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_12,2014,3,NA,Rhizophora,mangle,live,1,2.4,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_13,2014,3,NA,Rhizophora,mangle,live,1,2.3,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_14,2014,3,NA,Rhizophora,mangle,live,1,1.6,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_15,2014,3,NA,Rhizophora,mangle,live,1,2.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_16,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_17,2014,3,NA,Rhizophora,mangle,live,1,2.1,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_18,2014,3,NA,Rhizophora,mangle,live,1,1.3,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_19,2014,3,NA,Rhizophora,mangle,live,1,2.3,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_20,2014,3,NA,Rhizophora,mangle,live,1,2.3,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_5,BAO_Baouth_5_21,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_1,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_2,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_3,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_4,2014,3,NA,Rhizophora,mangle,live,1,1.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_5,2014,3,NA,Rhizophora,mangle,live,1,1.1,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_6,2014,3,NA,Rhizophora,mangle,live,1,1.7,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_7,2014,3,NA,Rhizophora,mangle,live,1,0.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_8,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_9,2014,3,NA,Rhizophora,mangle,live,1,1.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_10,2014,3,NA,Rhizophora,mangle,live,1,2.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_11,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_12,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_13,2014,3,NA,Rhizophora,mangle,live,1,1.7,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_14,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_15,2014,3,NA,Rhizophora,mangle,live,1,1.7,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_16,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_17,2014,3,NA,Rhizophora,mangle,live,1,1.6,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_18,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_19,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_20,2014,3,NA,Rhizophora,mangle,live,1,1.4,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_21,2014,3,NA,Rhizophora,mangle,live,1,1.3,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_4,BAO_Baouth_4_22,2014,3,NA,Rhizophora,mangle,live,1,1.7,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_1,2014,3,NA,Rhizophora,mangle,live,1,1.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_2,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_3,2014,3,NA,Rhizophora,mangle,live,1,1.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_4,2014,3,NA,Rhizophora,mangle,live,1,1.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_5,2014,3,NA,Rhizophora,mangle,live,1,1.1,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_6,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_7,2014,3,NA,Rhizophora,mangle,live,1,1.6,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_8,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_9,2014,3,NA,Rhizophora,mangle,live,1,1.6,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_10,2014,3,NA,Rhizophora,mangle,live,1,1.1,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_11,2014,3,NA,Rhizophora,mangle,live,1,0.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_12,2014,3,NA,Rhizophora,mangle,live,1,1.1,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_13,2014,3,NA,Rhizophora,mangle,live,1,2.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_14,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_15,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_16,2014,3,NA,Rhizophora,mangle,live,1,1.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_17,2014,3,NA,Rhizophora,mangle,live,1,1.4,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_18,2014,3,NA,Rhizophora,mangle,live,1,1.3,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_19,2014,3,NA,Rhizophora,mangle,live,1,2.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_20,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_21,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_22,2014,3,NA,Rhizophora,mangle,live,1,1,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_23,2014,3,NA,Rhizophora,mangle,live,1,1.4,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_24,2014,3,NA,Rhizophora,mangle,live,1,1.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_25,2014,3,NA,Rhizophora,mangle,live,1,1.3,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_26,2014,3,NA,Rhizophora,mangle,live,1,1.5,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_27,2014,3,NA,Rhizophora,mangle,live,1,2.4,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_28,2014,3,NA,Rhizophora,mangle,live,1,1.6,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_29,2014,3,NA,Rhizophora,mangle,live,1,1.8,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_30,2014,3,NA,Rhizophora,mangle,live,1,1.9,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_31,2014,3,NA,Rhizophora,mangle,live,1,1.2,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_32,2014,3,NA,Rhizophora,mangle,live,1,1.4,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_33,2014,3,NA,Rhizophora,mangle,live,1,1.6,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
SWAMP_Data_Trees_Baouth_2014,BAO,BAO_Baouth,BAO_Baouth_3,BAO_Baouth_3_34,2014,3,NA,Rhizophora,mangle,live,1,1.4,dbh,cm,NA,NA,0.84,g/cm3,NA,NA,NA,no
