study_id,site_id,plot_id,sub_plot_id,sub_plot_area,area_unit,longitude,latitude,year,month,day,genus,species,harvest_or_allometry,alive_or_dead,allometric_eq_present,plant_measurements_present
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_5,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_5,0.0154,m,NA,NA,2019,NA,NA,Rhizophora,mucronata,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_6,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_6,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_6,0.0154,m,NA,NA,2019,NA,NA,Rhizophora,mucronata,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_6,0.0154,m,NA,NA,2019,NA,NA,Rhizophora,apiculata,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_2,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_2,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_3,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_3,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_3,0.0154,m,NA,NA,2019,NA,NA,Rhizophora,mucronata,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_4,0.0154,m,NA,NA,2019,NA,NA,Rhizophora,mucronata,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_5,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_6,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_6,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_2,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_2,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_3,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_3,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_5,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_5,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_6,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_6,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_2,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_3,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_6,0.0154,m,NA,NA,2019,NA,NA,Rhizophora,mucronata,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_2,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_4,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_5,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_5,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_1,0.0154,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_5,0.0154,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,dead,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_1,TIM2_1_2,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_1,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_2,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_2,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_3,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_3,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_4,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_4,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_2,TIM2_2_5,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_1,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,alba,allometry,live,yes,yes
SWAMP_Data_Trees_Timbulsloko_2019,TIM2,TIM2_3,TIM2_3_2,0.00125714285714286,m,NA,NA,2019,NA,NA,Avicennia,marina,allometry,live,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK1A,BHI_BK1A_1,0.015386,m,87.45825,21.0774722222222,2013,5,19,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK1A,BHI_BK1A_1,0.015386,m,87.45825,21.0774722222222,2013,5,19,Phoenix,paludosa,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_2GTA,BHI_2GTA_1,0.015386,m,86.864,20.6249444444444,2013,5,19,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_2GTA,BHI_2GTA_1,0.015386,m,86.864,20.6249444444444,2013,5,19,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK3A,BHI_BK3A_1,0.015386,m,86.69051,20.48278,2013,5,20,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK3A,BHI_BK3A_1,0.015386,m,86.69051,20.48278,2013,5,20,Kandelia,candel,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK3A,BHI_BK3A_1,0.015386,m,86.69051,20.48278,2013,5,20,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK3A,BHI_BK3A_2,0.015386,m,86.69051,20.48278,2013,5,20,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK3A,BHI_BK3A_2,0.015386,m,86.69051,20.48278,2013,5,20,Kandelia,candel,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK3A,BHI_BK3A_3,0.015386,m,86.69051,20.48278,2013,5,20,Kandelia,candel,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK3A,BHI_BK3A_3,0.015386,m,86.69051,20.48278,2013,5,20,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_1,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,alba,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_1,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,marina,allometry,dead,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_1,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_1,0.015386,m,86.68859,20.46821,2013,5,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_1,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_2,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_2,0.015386,m,86.68859,20.46821,2013,5,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_2,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,alba,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_3,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,alba,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_3,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_3,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_3,0.015386,m,86.68859,20.46821,2013,5,21,Aegiceras,corniculatum,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_4,0.015386,m,86.68859,20.46821,2013,5,21,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_5,0.015386,m,86.68859,20.46821,2013,5,21,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_4TGB,BHI_4TGB_6,0.015386,m,86.68859,20.46821,2013,5,21,Kandelia,candel,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_1,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,alba,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_1,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_1,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_2,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_2,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_3,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_3,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_4,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_4,0.015386,m,86.72782,20.4793,2013,5,23,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_4,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_4,0.015386,m,86.72782,20.4793,2013,5,23,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_5,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_5,0.015386,m,86.72782,20.4793,2013,5,23,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_5,0.015386,m,86.72782,20.4793,2013,5,23,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_5,0.015386,m,86.72782,20.4793,2013,5,23,Sonneratia,apetala,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_6,0.015386,m,86.72782,20.4793,2013,5,23,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_6,0.015386,m,86.72782,20.4793,2013,5,23,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK06,BHI_BK06_6,0.015386,m,86.72782,20.4793,2013,5,23,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_1,0.015386,m,86.73532,20.38153,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_1,0.015386,m,86.73532,20.38153,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_2,0.015386,m,86.73532,20.38153,2013,5,26,Bruguiera,cylindrica,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_2,0.015386,m,86.73532,20.38153,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_2,0.015386,m,86.73532,20.38153,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_2,0.015386,m,86.73532,20.38153,2013,5,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_2,0.015386,m,86.73532,20.38153,2013,5,26,Sonneratia,apetala,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_3,0.015386,m,86.73532,20.38153,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_3,0.015386,m,86.73532,20.38153,2013,5,26,Heritiera,fomes,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_3,0.015386,m,86.73532,20.38153,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_3,0.015386,m,86.73532,20.38153,2013,5,26,Bruguiera,cylindrica,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_3,0.015386,m,86.73532,20.38153,2013,5,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_4,0.015386,m,86.73532,20.38153,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_4,0.015386,m,86.73532,20.38153,2013,5,26,Bruguiera,cylindrica,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_4,0.015386,m,86.73532,20.38153,2013,5,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_4,0.015386,m,86.73532,20.38153,2013,5,26,Heritiera,fomes,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_5,0.015386,m,86.73532,20.38153,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_5,0.015386,m,86.73532,20.38153,2013,5,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_5,0.015386,m,86.73532,20.38153,2013,5,26,Heritiera,fomes,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_5,0.015386,m,86.73532,20.38153,2013,5,26,Bruguiera,cylindrica,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_5,0.015386,m,86.73532,20.38153,2013,5,26,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_6,0.015386,m,86.73532,20.38153,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_6,0.015386,m,86.73532,20.38153,2013,5,26,Bruguiera,cylindrica,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_6,0.015386,m,86.73532,20.38153,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK9A,BHI_BK9A_6,0.015386,m,86.73532,20.38153,2013,5,26,Avicennia,marina,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_1,0.015386,m,86.73401,20.3789,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_1,0.015386,m,86.73401,20.3789,2013,5,26,Sonneratia,apetala,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_1,0.015386,m,86.73401,20.3789,2013,5,26,Kandelia,candel,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_1,0.015386,m,86.73401,20.3789,2013,5,26,Avicennia,officinalis,allometry,dead,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_1,0.015386,m,86.73401,20.3789,2013,5,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_2,0.015386,m,86.73401,20.3789,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_2,0.015386,m,86.73401,20.3789,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_2,0.015386,m,86.73401,20.3789,2013,5,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_2,0.015386,m,86.73401,20.3789,2013,5,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_3,0.015386,m,86.73401,20.3789,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_4,0.015386,m,86.73401,20.3789,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_4,0.015386,m,86.73401,20.3789,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_4,0.015386,m,86.73401,20.3789,2013,5,26,Xylocarpus,mekongensis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_5,0.015386,m,86.73401,20.3789,2013,5,26,Excoecaria,agallocha,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_5,0.015386,m,86.73401,20.3789,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_5,0.015386,m,86.73401,20.3789,2013,5,26,Bruguiera,cylindrica,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_5,0.015386,m,86.73401,20.3789,2013,5,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_5,0.015386,m,86.73401,20.3789,2013,5,26,Xylocarpus,mekongensis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_6,0.015386,m,86.73401,20.3789,2013,5,26,Avicennia,officinalis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bhitarkanita_2013,BHI,BHI_BK10,BHI_BK10_6,0.015386,m,86.73401,20.3789,2013,5,26,Heritiera,fomes,allometry,NA,yes,yes
