study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,fraction_carbon,compaction_fraction,compaction_notes,cs137_peak_age,cs137_activity,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,pb214_activity,pb214_activity_se,pb214_unit,depth_interval_notes
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,28.71,30.92,JRS-2 26-28,0.41,0.25,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,30.92,33.13,JRS-2 28-30,0.45,0.18,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,33.13,35.33,JRS-2 30-32,0.53,0.15,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,35.33,37.54,JRS-2 32-34,0.49,0.15,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,37.54,39.75,JRS-2 34-36,0.5,0.16,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,39.75,41.96,JRS-2 36-38,0.41,0.19,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,41.96,44.17,JRS-2 38-40,0.45,0.15,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,44.17,46.38,JRS-2 40-42,0.3,0.23,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,46.38,48.58,JRS-2 42-44,0.24,0.31,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,48.58,50.79,JRS-2 44-46,0.35,0.26,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,JRS,JRS-2-1190,pvc core,50.79,53,JRS-2 46-48,0.28,0.26,NA,0.104,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,0,2.07,BIS-1 0-2,0.27,0.26,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.00372436,cts/sec/kg,146.8475326,27.32964424,159.3339215,26.71933739,Bq/kg,15.33969329,2.059847524,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,2.07,4.13,BIS-1 2-4,0.28,0.27,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0414557,cts/sec/kg,136.0668249,25.49113974,148.5051506,24.91170543,Bq/kg,15.09353884,2.02292024,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,4.13,6.2,BIS-1 4-6,0.29,0.23,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0396334,cts/sec/kg,100.8539813,19.75452531,113.0772428,19.26320752,Bq/kg,14.19976562,2.006075378,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,6.2,8.26,BIS-1 6-8,0.25,0.24,0.099,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0596183,cts/sec/kg,92.93690516,18.74356598,107.1549377,18.25781053,Bq/kg,16.04715322,2.069003659,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,8.26,10.33,BIS-1 8-10,0.29,0.27,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.01951209999999999,cts/sec/kg,66.20996804,14.09012597,79.28720789,13.69779779,Bq/kg,14.38587626,1.769634996,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,10.33,12.39,BIS-1 10-12,0.27,0.29,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0348313,cts/sec/kg,62.38075722,13.12925589,75.28752827,12.77967519,Bq/kg,14.14493971,1.510723602,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,12.39,14.46,BIS-1 12-14,0.28,0.31,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0600847,cts/sec/kg,47.73332861,11.31799482,61.27412944,10.95722387,Bq/kg,14.49622108,1.720362211,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,14.46,16.52,BIS-1 14-16,0.28,0.27,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0744005,cts/sec/kg,62.88947435,14.43914991,74.50621673,13.75005854,Bq/kg,13.75253627,2.346141376,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,16.52,18.59,BIS-1 16-18,0.33,0.25,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0543161,cts/sec/kg,30.07871868,10.02892562,45.40784214,9.415613247,Bq/kg,16.35310776,2.27903513,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,18.59,20.65,BIS-1 18-20,0.32,0.22,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0640975,cts/sec/kg,34.62174733,8.609683077,49.54881826,8.213307622,Bq/kg,16.11427388,1.29293377,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,20.65,22.72,BIS-1 20-22,0.35,0.2,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0730229,cts/sec/kg,30.03273184,8.364829547,44.4218762,7.918731994,Bq/kg,15.43630169,1.571553118,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,22.72,24.78,BIS-1 22-24,0.4,0.19,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0547313,cts/sec/kg,27.75950319,9.70502827,42.64732527,9.070313771,Bq/kg,15.86028915,2.330973972,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,24.78,26.85,BIS-1 24-26,0.36,0.22,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,26.85,28.92,BIS-1 26-28,0.34,0.23,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,28.92,30.98,BIS-1 28-30,0.37,0.21,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,30.98,33.05,BIS-1 30-32,0.38,0.18,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,33.05,35.11,BIS-1 32-34,0.36,0.16,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,35.11,37.18,BIS-1 34-36,0.38,0.17,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,37.18,39.24,BIS-1 36-38,0.34,0.17,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,39.24,41.31,BIS-1 38-40,0.35,0.16,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,41.31,43.37,BIS-1 40-42,0.44,0.13,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,43.37,45.44,BIS-1 42-44,0.49,0.11,0.031,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,45.44,47.5,BIS-1 44-46,0.57,0.09,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,47.5,49.57,BIS-1 46-48,0.43,0.12,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,49.57,51.63,BIS-1 48-50,0.4,0.13,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,51.63,53.7,BIS-1 50-52,0.34,0.11,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-1-1207,pvc core,53.7,55.77,BIS-1 52-54,0.62,0.12,NA,0.033,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,0,2.11,BIS-2 0-2,0.41,0.17,0.059,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0480161,cts/sec/kg,125.9068221,19.45164504,138.9616884,18.07975356,Bq/kg,21.01962229,2.265579731,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,2.11,4.22,BIS-2 2-4,0.42,0.19,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0467115,cts/sec/kg,106.2303561,18.10753602,121.5886615,16.71725994,Bq/kg,22.09532262,2.854267454,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,4.22,6.33,BIS-2 4-6,0.39,0.2,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0193114,cts/sec/kg,106.6678075,16.75898669,118.1123758,15.54584078,Bq/kg,18.21785074,2.157291891,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,6.33,8.44,BIS-2 6-8,0.36,0.17,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0498567,cts/sec/kg,93.07391964,14.59652895,105.2900088,13.55813968,Bq/kg,18.1410463,1.724201092,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,8.44,10.56,BIS-2 8-10,0.39,0.15,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0142274,cts/sec/kg,83.25038522,13.42820925,97.02890306,12.45656852,Bq/kg,19.09807008,1.686145286,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,10.56,12.67,BIS-2 10-12,0.4,0.15,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0596471,cts/sec/kg,85.32441871,15.02557206,97.3935138,13.77354311,Bq/kg,17.55523727,2.821010201,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,12.67,14.78,BIS-2 12-14,0.41,0.15,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.06097529999999999,cts/sec/kg,81.21027876,13.62669767,96.07784087,12.58552935,Bq/kg,20.09565802,2.037861084,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,14.78,16.89,BIS-2 14-16,0.4,0.15,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0869484,cts/sec/kg,56.18326331,11.38975414,71.61398274,10.38091033,Bq/kg,19.06109626,2.395799227,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,16.89,19,BIS-2 16-18,0.4,0.16,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0,cts/sec/kg,56.21485531,12.19489129,72.80361471,11.04508554,Bq/kg,20.2256633,2.846260985,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,19,21.11,BIS-2 18-20,0.34,0.17,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0364395,cts/sec/kg,60.3602075,10.72708347,74.17968706,9.86237811,Bq/kg,17.72938926,1.838204118,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,21.11,23.22,BIS-2 20-22,0.39,0.15,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,23.22,25.33,BIS-2 22-24,0.32,0.16,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,25.33,27.44,BIS-2 24-26,0.43,0.2,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,27.44,29.56,BIS-2 26-28,0.32,0.16,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,29.56,31.67,BIS-2 28-30,0.3,0.15,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,31.67,33.78,BIS-2 30-32,0.34,0.16,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,33.78,35.89,BIS-2 32-34,0.41,0.14,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,35.89,38,BIS-2 34-36,0.36,0.16,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,38,40.11,BIS-2 36-38,0.32,0.16,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,40.11,42.22,BIS-2 38-40,0.36,0.16,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,42.22,44.33,BIS-2 40-42,0.37,0.13,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,44.33,46.44,BIS-2 42-44,0.38,0.13,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,46.44,48.56,BIS-2 44-46,0.42,0.12,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,48.56,50.67,BIS-2 46-48,0.42,0.12,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,50.67,52.78,BIS-2 48-50,0.47,0.12,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,BIS,BIS-2-1208,pvc core,52.78,54.89,BIS-2 50-52,0.4,0.12,NA,0.056,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,PBW,PBW-1-1209,pvc core,0,2,PBW-1 0-2,0.5,0.11,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0439886,cts/sec/kg,20.14032994,8.263601914,42.87394128,7.84018177,Bq/kg,23.07264734,2.130485711,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,PBW,PBW-1-1209,pvc core,2,4,PBW-1 2-4,0.84,0.06,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0570013,cts/sec/kg,10.00083072,6.799040459,32.834973,6.36182721,Bq/kg,23.00333191,2.050180918,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,PBW,PBW-1-1209,pvc core,4,6,PBW-1 4-6,1.71,0.06,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0456791,cts/sec/kg,2.350367833,5.51672655,23.69338609,5.078036941,Bq/kg,21.38297786,1.903091644,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,PBW,PBW-1-1209,pvc core,6,8,PBW-1 6-8,2,0.05,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0393873,cts/sec/kg,0.135032689,5.474244149,25.12707187,4.966875142,Bq/kg,24.99434625,2.069359055,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,PBW,PBW-1-1209,pvc core,8,10,PBW-1 8-10,1.15,0.04,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0480783,cts/sec/kg,7.417161112,5.68410207,26.19663406,5.283565387,Bq/kg,18.90681915,1.814674007,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
