study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_2,single set of methods,100,200,0.312108559498956,0.12269999999999999
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,single set of methods,0,15,0.252087682672234,0.161
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,single set of methods,15,30,0.27453027139874697,0.0665
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,single set of methods,30,50,0.264961725817676,0.11630000000000001
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,single set of methods,50,100,0.274878218510786,0.113
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,single set of methods,100,200,0.315066109951287,0.1425
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,single set of methods,0,15,0.282185107863605,0.14279999999999998
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,single set of methods,15,30,0.323764787752262,0.1039
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,single set of methods,30,50,0.314370215727209,0.1539
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,single set of methods,50,100,0.372477383437717,0.0915
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,single set of methods,100,200,0.350730688935282,0.1
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,single set of methods,0,15,0.160925539318024,0.1704
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,single set of methods,15,30,0.264787752261656,0.1456
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,single set of methods,30,50,0.370911621433542,0.1628
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,single set of methods,50,100,0.228253305497564,0.14800000000000002
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,single set of methods,100,200,0.262004175365344,0.1176
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,single set of methods,0,15,0.255915100904663,0.1821
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,single set of methods,15,30,0.281141266527488,0.19640000000000002
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,single set of methods,30,50,0.27696590118302,0.17079999999999998
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,single set of methods,50,100,0.24669450243563,0.13570000000000002
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,single set of methods,100,200,0.379262352122477,0.0633
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,single set of methods,0,15,0.955427974947808,0.0191
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,single set of methods,15,30,1.37983646485734,0.015600000000000001
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,single set of methods,30,50,1.08818719554628,0.0121
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,single set of methods,50,100,0.954662491301322,0.0128
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,single set of methods,100,200,1.432167710508,0.0105
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,single set of methods,0,15,1.07040709812109,0.0166
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,single set of methods,15,30,1.0955462769659,0.016200000000000003
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,single set of methods,30,50,0.832428670842032,0.0169
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,single set of methods,50,100,1.30142658315936,0.0168
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,single set of methods,100,200,1.15478427279054,0.011399999999999999
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,single set of methods,0,15,0.64070981210856,0.0259
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,single set of methods,15,30,1.05062630480167,0.021099999999999997
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,single set of methods,30,50,0.761899791231733,0.0194
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,single set of methods,50,100,1.21061238691719,0.0128
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,single set of methods,100,200,1.24879958246347,0.0052
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,single set of methods,0,15,0.76490953375087,0.0206
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,single set of methods,15,30,0.891858037578288,0.0204
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,single set of methods,30,50,1.05015657620042,0.0161
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,single set of methods,50,100,1.41461377870564,0.012199999999999999
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,single set of methods,100,200,1.11804105775922,0.0105
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,single set of methods,0,15,0.646050800278358,0.024399999999999998
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,single set of methods,15,30,0.711099512874043,0.0217
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,single set of methods,30,50,1.03355949895616,0.0178
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,single set of methods,50,100,1.08241127348643,0.0144
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,single set of methods,100,200,0.964300626304802,0.0048
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,single set of methods,0,15,0.750521920668058,0.029500000000000002
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,single set of methods,15,30,0.716805845511482,0.0226
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,single set of methods,30,50,0.67106819763396,0.0226
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,single set of methods,50,100,0.612265135699374,0.0189
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,single set of methods,100,200,1.16993736951983,0.0072
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,single set of methods,0,15,0.562212943632568,0.0742
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,single set of methods,15,30,0.41901530967293,0.0821
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,single set of methods,30,50,0.407915796798887,0.1076
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,single set of methods,50,100,0.588430758524704,0.08039999999999999
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,single set of methods,100,200,0.351600556715379,0.11689999999999999
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,single set of methods,0,15,0.307515657620042,0.1176
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,single set of methods,15,30,0.306993736951983,0.1508
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,single set of methods,30,50,0.312038970076548,0.1047
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,single set of methods,50,100,0.380967292971468,0.13720000000000002
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,single set of methods,100,200,0.265257480862909,0.1711
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,single set of methods,0,15,0.28597773138483,0.1363
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,single set of methods,15,30,0.313883089770355,0.1438
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,single set of methods,30,50,0.358907446068198,0.0983
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,single set of methods,50,100,0.335838552540014,0.1681
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,single set of methods,100,200,0.199251913709116,0.1869
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,single set of methods,0,15,0.209185803757829,0.10460000000000001
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,single set of methods,15,30,0.299164926931106,0.11359999999999999
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,single set of methods,30,50,0.348503827418232,0.0962
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,single set of methods,50,100,0.36294363256785,0.1032
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,single set of methods,100,200,0.330323590814196,0.1052
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,single set of methods,0,15,0.447042449547669,0.1368
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,single set of methods,15,30,0.326287404314544,0.1097
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,single set of methods,30,50,0.169919972164231,0.1465
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,single set of methods,50,100,0.350817675713292,0.1827
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,single set of methods,100,200,0.229749478079332,0.1363
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,single set of methods,0,15,0.315483646485734,0.1376
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,single set of methods,15,30,0.284116214335421,0.1084
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,single set of methods,30,50,0.385681976339596,0.09300000000000001
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,single set of methods,50,100,0.298677800974252,0.0917
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,single set of methods,100,200,0.348451635351427,0.1805
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,single set of methods,0,15,0.448764787752262,0.1043
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,single set of methods,15,30,0.465379262352122,0.0981
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,single set of methods,30,50,0.412700069589422,0.053399999999999996
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,single set of methods,50,100,0.820563674321503,0.0282
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,single set of methods,100,200,1.02722686151705,0.005600000000000001
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,single set of methods,0,15,0.417936673625609,0.0642
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,single set of methods,15,30,0.715344467640919,0.0316
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,single set of methods,30,50,0.385855949895616,0.044800000000000006
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,single set of methods,50,100,0.645685455810717,0.019
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,single set of methods,100,200,0.778618649965205,0.011899999999999999
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,single set of methods,0,15,0.393789144050104,0.08529999999999999
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,single set of methods,15,30,0.358942240779402,0.0737
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,single set of methods,30,50,0.498051496172582,0.0507
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,single set of methods,50,100,0.580497564370216,0.068
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,single set of methods,100,200,1.18108907446068,0.0179
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,single set of methods,0,15,0.324965205288796,0.09140000000000001
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,single set of methods,15,30,0.385038274182324,0.1211
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,single set of methods,30,50,0.351635351426583,0.12359999999999999
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,single set of methods,50,100,0.449634655532359,0.0828
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,single set of methods,100,200,0.495459290187892,0.0735
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,single set of methods,0,15,0.264892136395268,0.1023
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,single set of methods,15,30,0.47098121085595,0.0748
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,single set of methods,30,50,0.376096033402923,0.0859
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,single set of methods,50,100,0.536116910229645,0.0451
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,single set of methods,100,200,0.589596381350035,0.024399999999999998
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,single set of methods,0,15,0.304853862212944,0.0897
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,single set of methods,15,30,0.332359081419624,0.0877
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,single set of methods,30,50,0.413187195546277,0.0716
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,single set of methods,50,100,0.705584551148225,0.0806
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,single set of methods,100,200,1.0964509394572,0.012199999999999999
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,single set of methods,0,15,0.535577592205985,0.0223
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,single set of methods,15,30,0.824391092553932,0.054400000000000004
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,single set of methods,30,50,1.08180236604036,0.0349
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,single set of methods,50,100,1.10455810716771,0.069
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,single set of methods,100,200,0.485455810716771,0.0632
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,single set of methods,0,15,0.610334029227557,0.0761
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,single set of methods,15,30,0.436534446764092,0.06480000000000001
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,single set of methods,30,50,0.723486430062631,0.0432
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,single set of methods,50,100,0.631802366040362,0.0388
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,single set of methods,100,200,1.12881002087683,0.040999999999999995
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,single set of methods,0,15,0.521798886569241,0.0626
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,single set of methods,15,30,0.53053235908142,0.058899999999999994
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,single set of methods,30,50,0.65213987473904,0.028999999999999998
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,single set of methods,50,100,0.631437021572721,0.09759999999999999
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,single set of methods,100,200,0.999112734864301,0.0321
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,single set of methods,0,15,0.536064718162839,0.0874
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,single set of methods,15,30,0.304175365344468,0.0622
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,single set of methods,30,50,0.479627696590118,0.044500000000000005
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,single set of methods,50,100,0.543093249826026,0.07519999999999999
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,single set of methods,100,200,0.999095337508699,0.0143
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,single set of methods,0,15,0.381419624217119,0.06280000000000001
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,single set of methods,15,30,0.472199025748086,0.0489
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,single set of methods,30,50,0.450748086290884,0.034300000000000004
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,single set of methods,50,100,0.49401530967293,0.0472
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,single set of methods,100,200,0.528079331941545,0.0558
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_6,single set of methods,0,15,0.41285664578984,0.0768
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_6,single set of methods,15,30,0.448086290883786,0.0636
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_6,single set of methods,30,50,0.374530271398747,0.07
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_6,single set of methods,50,100,0.704888656924148,0.0431
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_6,single set of methods,100,200,1.10866388308977,0.011699999999999999
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_1,single set of methods,0,15,0.977418232428671,0.035
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_1,single set of methods,15,30,0.433333333333333,0.0932
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_1,single set of methods,30,50,0.486238691718859,0.0603
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_1,single set of methods,50,100,0.498764787752262,0.0451
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_1,single set of methods,100,200,0.922390396659708,0.0384
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_2,single set of methods,0,15,0.226287404314544,0.11710000000000001
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_2,single set of methods,15,30,0.264074460681976,0.1106
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_2,single set of methods,30,50,0.27223382045929,0.15259999999999999
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_2,single set of methods,50,100,0.674878218510786,0.0599
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_2,single set of methods,100,200,0.897251217814892,0.018600000000000002
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_3,single set of methods,0,15,0.245302713987474,0.1369
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_3,single set of methods,15,30,0.307045929018789,0.1414
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_3,single set of methods,30,50,0.33187195546277,0.1606
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_3,single set of methods,50,100,0.328653444676409,0.142
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_3,single set of methods,100,200,0.998382045929019,0.049699999999999994
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_4,single set of methods,0,15,0.307376478775226,0.0868
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_4,single set of methods,15,30,0.256280445372303,0.1072
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_4,single set of methods,30,50,0.343789144050104,0.12990000000000002
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_4,single set of methods,50,100,0.392988865692415,0.1338
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_4,single set of methods,100,200,0.953844815588031,0.0196
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_5,single set of methods,0,15,0.450069589422408,0.0742
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_5,single set of methods,15,30,0.303618649965205,0.07490000000000001
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_5,single set of methods,30,50,0.396764091858038,0.0695
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_5,single set of methods,50,100,0.578757828810021,0.08710000000000001
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_5,single set of methods,100,200,0.435699373695198,0.0088
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_6,single set of methods,0,15,0.851548364648574,0.1143
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_6,single set of methods,15,30,0.343806541405706,0.10800000000000001
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_6,single set of methods,30,50,0.282550452331246,0.1242
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_6,single set of methods,50,100,0.35008698677801,0.0802
Cifuentes_et_al_2024_ElSalvador,Santo_Domingo,Santo_Domingo_5_6,single set of methods,100,200,0.948799582463466,0.0287
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_1,single set of methods,0,15,0.859081419624217,0.0269
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_1,single set of methods,15,30,0.623469032707028,0.026600000000000002
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_1,single set of methods,30,50,1.00608907446068,0.0202
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_1,single set of methods,50,100,1.03959638135003,0.0654
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_1,single set of methods,100,200,0.548938761308281,0.032
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_2,single set of methods,0,15,0.43634307585247,0.027200000000000002
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_2,single set of methods,15,30,0.74669450243563,0.036000000000000004
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_2,single set of methods,30,50,0.597425191370912,0.0767
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_2,single set of methods,50,100,0.478009742519137,0.0943
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_2,single set of methods,100,200,0.932132915796799,0.0425
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_3,single set of methods,0,15,0.575591510090466,0.051399999999999994
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_3,single set of methods,15,30,0.730741127348643,0.0285
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_3,single set of methods,30,50,0.675991649269311,0.045700000000000005
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_3,single set of methods,50,100,0.601217814892137,0.0327
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_3,single set of methods,100,200,0.951687543493389,0.009899999999999999
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_4,single set of methods,0,15,0.418493389004871,0.0518
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_4,single set of methods,15,30,0.707515657620042,0.0421
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_4,single set of methods,30,50,0.673173277661795,0.0345
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_4,single set of methods,50,100,0.608472512178149,0.037599999999999995
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_4,single set of methods,100,200,1.02734864300626,0.0137
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_5,single set of methods,0,15,0.41383089770354903,0.046900000000000004
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_5,single set of methods,15,30,0.458716075156576,0.043
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_5,single set of methods,30,50,0.741945024356298,0.0326
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_5,single set of methods,50,100,0.679801670146138,0.034300000000000004
