study_id,site_id,plot_id,plant_id,year,month,day,genus,species,alive_or_dead,above_or_belowground,diameter,diameter_method,diameter_unit
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_83,2012,11,20,Avicennia,germinans,alive,aboveground,3.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_85,2012,11,20,Avicennia,germinans,alive,aboveground,4.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_87,2012,11,20,Avicennia,germinans,alive,aboveground,7.7,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_88,2012,11,20,Avicennia,germinans,alive,aboveground,9,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_89,2012,11,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_91,2012,11,20,Avicennia,germinans,alive,aboveground,4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_92,2012,11,20,Avicennia,germinans,alive,aboveground,4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_93,2012,11,20,Avicennia,germinans,alive,aboveground,6.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_94,2012,11,20,Avicennia,germinans,alive,aboveground,7,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_96,2012,11,20,Avicennia,germinans,alive,aboveground,3.1,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_97,2012,11,20,Avicennia,germinans,alive,aboveground,2.9,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_98,2012,11,20,Avicennia,germinans,alive,aboveground,3.7,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_99,2012,11,20,Avicennia,germinans,alive,aboveground,2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_100,2012,11,20,Avicennia,germinans,alive,aboveground,3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_102,2012,11,20,Avicennia,germinans,alive,aboveground,17.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_103,2012,11,20,Avicennia,germinans,alive,aboveground,3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_104,2012,11,20,Avicennia,germinans,alive,aboveground,3.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_105,2012,11,20,Avicennia,germinans,alive,aboveground,7.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_106,2012,11,20,Avicennia,germinans,alive,aboveground,3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_107,2012,11,20,Avicennia,germinans,alive,aboveground,5.9,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_108,2012,11,20,Avicennia,germinans,alive,aboveground,4.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_109,2012,11,20,Avicennia,germinans,alive,aboveground,6.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_110,2012,11,20,Avicennia,germinans,alive,aboveground,7.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_111,2012,11,20,Avicennia,germinans,alive,aboveground,6,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_112,2012,11,20,Avicennia,germinans,alive,aboveground,17.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_113,2012,11,20,Avicennia,germinans,alive,aboveground,6.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_116,2012,11,20,Avicennia,germinans,alive,aboveground,9.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_117,2012,11,20,Avicennia,germinans,alive,aboveground,5.6,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_118,2012,11,20,Avicennia,germinans,alive,aboveground,9.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_121,2012,11,20,Avicennia,germinans,alive,aboveground,3.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_122,2012,11,20,Avicennia,germinans,alive,aboveground,4.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_126,2012,11,20,Avicennia,germinans,alive,aboveground,2.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_127,2012,11,20,Avicennia,germinans,alive,aboveground,5.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_128,2012,11,20,Avicennia,germinans,alive,aboveground,2.2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_131,2012,11,20,Avicennia,germinans,alive,aboveground,13.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_132,2012,11,20,Avicennia,germinans,alive,aboveground,3.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_134,2012,11,20,Avicennia,germinans,alive,aboveground,3.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_136,2012,11,20,Avicennia,germinans,alive,aboveground,1.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_139,2012,11,20,Avicennia,germinans,alive,aboveground,2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_140,2012,11,20,Avicennia,germinans,alive,aboveground,4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_141,2012,11,20,Avicennia,germinans,alive,aboveground,6.7,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_142,2012,11,20,Avicennia,germinans,alive,aboveground,2.2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_143,2012,11,20,Avicennia,germinans,alive,aboveground,3.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_150,2012,11,20,Avicennia,germinans,alive,aboveground,4.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_151,2012,11,20,Avicennia,germinans,alive,aboveground,2.6,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_152,2012,11,20,Avicennia,germinans,alive,aboveground,3.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_101a,2012,11,20,Avicennia,germinans,alive,aboveground,8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_101b,2012,11,20,Avicennia,germinans,alive,aboveground,6,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_109pp,2012,11,20,Laguncularia,racemosa,alive,aboveground,11.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_110pp,2012,11,20,Avicennia,germinans,alive,aboveground,8.9,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_114a,2012,11,20,Avicennia,germinans,alive,aboveground,11.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_114b,2012,11,20,Avicennia,germinans,alive,aboveground,3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_115a,2012,11,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_115b,2012,11,20,Avicennia,germinans,alive,aboveground,10.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_119a,2012,11,20,Avicennia,germinans,alive,aboveground,4.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_119b,2012,11,20,Avicennia,germinans,alive,aboveground,9.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_123a,2012,11,20,Avicennia,germinans,alive,aboveground,2.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_123a,2012,11,20,Avicennia,germinans,alive,aboveground,4.2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_124a,2012,11,20,Avicennia,germinans,alive,aboveground,4.9,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_124b,2012,11,20,Avicennia,germinans,alive,aboveground,5.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_124c,2012,11,20,Avicennia,germinans,alive,aboveground,2.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_133a,2012,11,20,Avicennia,germinans,alive,aboveground,13,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_133b,2012,11,20,Avicennia,germinans,alive,aboveground,8.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_138a,2012,11,20,Avicennia,germinans,alive,aboveground,25.9,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_138b,2012,11,20,Avicennia,germinans,alive,aboveground,8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_144a,2012,11,20,Avicennia,germinans,alive,aboveground,7.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_144b,2012,11,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_147a,2012,11,20,Avicennia,germinans,alive,aboveground,12,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_147b,2012,11,20,Avicennia,germinans,alive,aboveground,5.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_1a,2012,11,20,Avicennia,germinans,alive,aboveground,15,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_1b,2012,11,20,Avicennia,germinans,alive,aboveground,7.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_1c,2012,11,20,Avicennia,germinans,alive,aboveground,13.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_25a,2012,11,20,Avicennia,germinans,alive,aboveground,10.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_25b,2012,11,20,Avicennia,germinans,alive,aboveground,8.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_33a,2012,11,20,Rhizophora,mangle,alive,aboveground,10.1,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_33b,2012,11,20,Rhizophora,mangle,alive,aboveground,5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_45a,2012,11,20,Avicennia,germinans,alive,aboveground,6,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_45b,2012,11,20,Avicennia,germinans,alive,aboveground,5.1,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_56pp,2012,11,20,Avicennia,germinans,alive,aboveground,1.2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_64a,2012,11,20,Avicennia,germinans,alive,aboveground,8.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_64b,2012,11,20,Avicennia,germinans,alive,aboveground,9.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_68a,2012,11,20,Avicennia,germinans,alive,aboveground,4.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_68b,2012,11,20,Avicennia,germinans,alive,aboveground,2.9,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_80a,2012,11,20,Avicennia,germinans,alive,aboveground,8.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_80b,2012,11,20,Avicennia,germinans,alive,aboveground,8.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_80c,2012,11,20,Avicennia,germinans,alive,aboveground,4.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_84a,2012,11,20,Laguncularia,racemosa,alive,aboveground,6.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_84b,2012,11,20,Laguncularia,racemosa,alive,aboveground,8.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_86a,2012,11,20,Avicennia,germinans,alive,aboveground,9.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_86b,2012,11,20,Avicennia,germinans,alive,aboveground,4.2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_90a,2012,11,20,Laguncularia,racemosa,alive,aboveground,9.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_90b,2012,11,20,Laguncularia,racemosa,alive,aboveground,7.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_1ABCD,Brazil_1ABCD_tree_90c,2012,11,20,Laguncularia,racemosa,alive,aboveground,7.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_1,2012,11,21,Avicennia,germinans,alive,aboveground,44.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_2,2012,11,21,Avicennia,germinans,alive,aboveground,46,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_3,2012,11,21,Avicennia,germinans,alive,aboveground,43.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_4,2012,11,21,Rhizophora,mangle,alive,aboveground,26.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_5,2012,11,21,Avicennia,germinans,alive,aboveground,45.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_6,2012,11,21,Rhizophora,mangle,alive,aboveground,28.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_7,2012,11,21,Avicennia,germinans,alive,aboveground,4.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_8,2012,11,21,Avicennia,germinans,alive,aboveground,32.2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_9,2012,11,21,Rhizophora,mangle,alive,aboveground,29,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_10,2012,11,21,Avicennia,germinans,alive,aboveground,46.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_11,2012,11,21,Rhizophora,mangle,alive,aboveground,32,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_12,2012,11,21,Avicennia,germinans,alive,aboveground,50,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_13,2012,11,21,Avicennia,germinans,alive,aboveground,41.2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_14,2012,11,21,Rhizophora,mangle,alive,aboveground,23.6,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_15,2012,11,21,Rhizophora,mangle,alive,aboveground,29.1,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_16,2012,11,21,Rhizophora,mangle,alive,aboveground,30.1,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_17,2012,11,21,Rhizophora,mangle,alive,aboveground,32.7,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_18,2012,11,21,Avicennia,germinans,alive,aboveground,57,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_19,2012,11,21,Rhizophora,mangle,alive,aboveground,26.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_20,2012,11,21,Rhizophora,mangle,alive,aboveground,22.6,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_21,2012,11,21,Rhizophora,mangle,alive,aboveground,17.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_22,2012,11,21,Rhizophora,mangle,alive,aboveground,25,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_23,2012,11,21,Rhizophora,mangle,alive,aboveground,24,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_24,2012,11,21,Rhizophora,mangle,alive,aboveground,37.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_25,2012,11,21,Rhizophora,mangle,alive,aboveground,35,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_26,2012,11,21,Rhizophora,mangle,alive,aboveground,27.1,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_27,2012,11,21,Rhizophora,mangle,alive,aboveground,28.8,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_28,2012,11,21,Rhizophora,mangle,alive,aboveground,36.6,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_30,2012,11,21,Rhizophora,mangle,alive,aboveground,21,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_31,2012,11,21,Rhizophora,mangle,alive,aboveground,17.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_32,2012,11,21,Rhizophora,mangle,alive,aboveground,26.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_33,2012,11,21,Rhizophora,mangle,alive,aboveground,26.4,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_34,2012,11,21,Rhizophora,mangle,alive,aboveground,14.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_35,2012,11,21,Avicennia,germinans,alive,aboveground,74.7,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_36,2012,11,21,Rhizophora,mangle,alive,aboveground,27.1,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_37,2012,11,21,Rhizophora,mangle,alive,aboveground,26.1,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_38,2012,11,21,Rhizophora,mangle,alive,aboveground,25,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_39,2012,11,21,Rhizophora,mangle,alive,aboveground,8.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_41,2012,11,21,Avicennia,germinans,alive,aboveground,43.2,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_42,2012,11,21,Avicennia,germinans,alive,aboveground,95,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_43,2012,11,21,Avicennia,germinans,alive,aboveground,132.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_40a,2012,11,21,Avicennia,germinans,alive,aboveground,53,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_2,Brazil_2_tree_40b,2012,11,21,Avicennia,germinans,alive,aboveground,25.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_3A,Brazil_3A_tree_1,2012,11,22,Avicennia,germinans,alive,aboveground,9.3,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_3A,Brazil_3A_tree_2,2012,11,22,Avicennia,germinans,alive,aboveground,4.5,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_3A,Brazil_3A_tree_3,2012,11,22,Avicennia,germinans,alive,aboveground,7,breast height,cm
Simard_et_al_2019,south_america_Brazil,Brazil_3A,Brazil_3A_tree_4,2012,11,22,Avicennia,germinans,alive,aboveground,5.6,breast height,cm
