study_id,site_id,plot_id,plant_id,year,month,day,genus,species,alive_or_dead,above_or_belowground,n_plants,height,height_se,diameter,diameter_se,diameter_method
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_72,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M41,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M42,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_66,2014,5,21,Rhizophora,mangle,alive,aboveground,1,13.21,7.7491302159679,8.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_78,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_76,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_70,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_68,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M43,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_96,2014,5,21,Rhizophora,mangle,alive,aboveground,1,8.78,7.7491302159679,8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_50,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M44,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M45,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M46,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_69,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_51,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_47,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_33,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M47,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_79,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.3,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_34,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.3,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_49,2014,5,21,Rhizophora,mangle,alive,aboveground,1,14.89,7.7491302159679,7.1,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M48,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_45,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_65,2014,5,21,Rhizophora,mangle,alive,aboveground,1,14.3,7.7491302159679,6.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M49,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_55,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_35,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_92,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_53,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_44,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M50,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,5.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_63,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,5.7,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_61,2014,5,21,Rhizophora,mangle,alive,aboveground,1,16.05,7.7491302159679,5.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M51,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,Med-E,Med-E_tree_M52,2014,5,21,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,4.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_C02,2014,8,3,Rhizophora,mangle,alive,aboveground,1,32.8,7.7491302159679,38.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j11,2014,8,3,Rhizophora,mangle,alive,aboveground,1,25,7.7491302159679,33.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j10,2014,8,3,Rhizophora,mangle,alive,aboveground,1,28,7.7491302159679,33.1,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_a02,2014,8,3,Rhizophora,mangle,alive,aboveground,1,31.6,7.7491302159679,32.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_c03,2014,8,3,Rhizophora,mangle,alive,aboveground,1,23.4,7.7491302159679,28.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f09,2014,8,3,Rhizophora,mangle,alive,aboveground,1,23.1,7.7491302159679,28.1,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f02,2014,8,3,Rhizophora,mangle,alive,aboveground,1,24.7,7.7491302159679,27.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j12,2014,8,3,Rhizophora,mangle,alive,aboveground,1,24,7.7491302159679,27.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j01,2014,8,3,Rhizophora,mangle,alive,aboveground,1,22,7.7491302159679,27,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_d02,2014,8,3,Rhizophora,mangle,alive,aboveground,1,21.8,7.7491302159679,23.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j5,2014,8,3,Rhizophora,mangle,alive,aboveground,1,24.2,7.7491302159679,22.1,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_e08,2014,8,3,Rhizophora,mangle,alive,aboveground,1,17.2,7.7491302159679,20.1,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f07,2014,8,3,Rhizophora,mangle,alive,aboveground,1,19,7.7491302159679,19.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j3,2014,8,3,Rhizophora,mangle,alive,aboveground,1,23.6,7.7491302159679,18.3,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_d08,2014,8,3,Rhizophora,mangle,alive,aboveground,1,17.3,7.7491302159679,18.3,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i05,2014,8,3,Rhizophora,mangle,alive,aboveground,1,22.1,7.7491302159679,17.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i02,2014,8,3,Rhizophora,mangle,alive,aboveground,1,21.3,7.7491302159679,17.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f03,2014,8,3,Rhizophora,mangle,alive,aboveground,1,30.2,7.7491302159679,17.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_g03,2014,8,3,Rhizophora,mangle,alive,aboveground,1,18.1,7.7491302159679,16.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i17,2014,8,3,Rhizophora,mangle,alive,aboveground,1,23.3,7.7491302159679,16.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_a04,2014,8,3,Rhizophora,mangle,alive,aboveground,1,13.5,7.7491302159679,16.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_d09,2014,8,3,Rhizophora,mangle,alive,aboveground,1,23.7,7.7491302159679,16.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j2,2014,8,3,Rhizophora,mangle,alive,aboveground,1,19.1,7.7491302159679,16.1,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j4,2014,8,3,Rhizophora,mangle,alive,aboveground,1,15,7.7491302159679,15.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_d05,2014,8,3,Rhizophora,mangle,alive,aboveground,1,20.2,7.7491302159679,15.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i01,2014,8,3,Rhizophora,mangle,alive,aboveground,1,20.1,7.7491302159679,15.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_c04,2014,8,3,Rhizophora,mangle,alive,aboveground,1,26.4,7.7491302159679,15,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_c04,2014,8,3,Rhizophora,mangle,alive,aboveground,1,13.2,7.7491302159679,15,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i09,2014,8,3,Rhizophora,mangle,alive,aboveground,1,20.3,7.7491302159679,14.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i10,2014,8,3,Rhizophora,mangle,alive,aboveground,1,22.7,7.7491302159679,14.3,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_g01,2014,8,3,Rhizophora,mangle,alive,aboveground,1,14.1,7.7491302159679,14.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j6,2014,8,3,Rhizophora,mangle,alive,aboveground,1,16.3,7.7491302159679,13.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f01,2014,8,3,Rhizophora,mangle,alive,aboveground,1,18.7,7.7491302159679,13.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j8,2014,8,3,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,13.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f08,2014,8,3,Rhizophora,mangle,alive,aboveground,1,14.9,7.7491302159679,12.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_d11,2014,8,3,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,12.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i15,2014,8,3,Rhizophora,mangle,alive,aboveground,1,21.1,7.7491302159679,12,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_d10,2014,8,3,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,11.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_e07,2014,8,3,Rhizophora,mangle,alive,aboveground,1,18.7,7.7491302159679,11.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_e10,2014,8,3,Rhizophora,mangle,alive,aboveground,1,11,7.7491302159679,11.1,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_e09,2014,8,3,Rhizophora,mangle,alive,aboveground,1,14,7.7491302159679,11,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i06,2014,8,3,Rhizophora,mangle,alive,aboveground,1,17.9,7.7491302159679,10.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j7,2014,8,3,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,10.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_h02,2014,8,3,Rhizophora,mangle,alive,aboveground,1,14.8,7.7491302159679,10.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f10,2014,8,3,Rhizophora,mangle,alive,aboveground,1,9,7.7491302159679,10.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_h04,2014,8,3,Rhizophora,mangle,alive,aboveground,1,14.9,7.7491302159679,10.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i14,2014,8,3,Rhizophora,mangle,alive,aboveground,1,18.5,7.7491302159679,10.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_e05,2014,8,3,Rhizophora,mangle,alive,aboveground,1,10.6,7.7491302159679,9.3,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_C01,2014,8,3,Rhizophora,mangle,alive,aboveground,1,16.3,7.7491302159679,9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_a01,2014,8,3,Rhizophora,mangle,alive,aboveground,1,8.3,7.7491302159679,9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_j9,2014,8,3,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,8.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i08,2014,8,3,Rhizophora,mangle,alive,aboveground,1,11.3,7.7491302159679,8.9,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_a03,2014,8,3,Rhizophora,mangle,alive,aboveground,1,11.6,7.7491302159679,8.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i13,2014,8,3,Rhizophora,mangle,alive,aboveground,1,12.6,7.7491302159679,8.3,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_d01,2014,8,3,Rhizophora,mangle,alive,aboveground,1,12.6,7.7491302159679,7.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f06,2014,8,3,Rhizophora,mangle,alive,aboveground,1,10.8,7.7491302159679,7.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_c05,2014,8,3,Rhizophora,mangle,alive,aboveground,1,12.5,7.7491302159679,7.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f04,2014,8,3,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,7.2,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_g04,2014,8,3,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6.8,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_f05,2014,8,3,Rhizophora,mangle,alive,aboveground,1,10.7,7.7491302159679,6.7,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_e03,2014,8,3,Rhizophora,mangle,alive,aboveground,1,8.5,7.7491302159679,6.7,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_d07,2014,8,3,Rhizophora,mangle,alive,aboveground,1,NA,7.7491302159679,6.6,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i03,2014,8,3,Rhizophora,mangle,alive,aboveground,1,11.7,7.7491302159679,6.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_c06,2014,8,3,Rhizophora,mangle,alive,aboveground,1,11.5,7.7491302159679,6.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_g02,2014,8,3,Rhizophora,mangle,alive,aboveground,1,8.4,7.7491302159679,6.5,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i04,2014,8,3,Rhizophora,mangle,alive,aboveground,1,11.4,7.7491302159679,6.4,8.545316961270474,breast height
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,sitio_1_tree_i11,2014,8,3,Rhizophora,mangle,alive,aboveground,1,8.7,7.7491302159679,6.4,8.545316961270474,breast height
