study_id,site_id,core_id,method_id,sample_id,depth_min,depth_max,compaction_notes,dry_bulk_density,fraction_organic_matter,fraction_carbon,carbon_density,fraction_nitrogen,nitrogen_density,cn_ratio,fraction_h2o,delta_c13,N_umoles,delta_n15,C_umoles
Russ_2014,Sprague,Russ_Sprague_1,single set of methods,13076,203.2,208.28,NA,0.8295655956391277,NA,0.009695808,0.0031752377474685315,8.096620000000001e-4,NA,14.0520448888657,NA,-21.3164251207729,0.191632188408405,2.33609958506224,2.69282411366649
Russ_2014,Sprague,Russ_Sprague_1,single set of methods,13077,228.6,233.67,NA,0.49581991227474514,NA,0.022520614,0.004408055845174826,0.001920535,NA,13.7647023267086,NA,-21.4985909822866,0.458307064704957,3.74283979354316,6.30846031989131
Russ_2014,Sprague,Russ_Sprague_1,single set of methods,13078,254,266.7,NA,0.14614082471509526,NA,0.040417056,0.005922621802069931,0.003018516,NA,15.7172793428305,NA,-20.3492351046699,0.719018283685894,4.69820868333165,11.3010112172937
Russ_2014,Sprague,Russ_Sprague_1,single set of methods,13079,284.5,294,NA,0.2903006739720296,NA,0.05812791,0.013589555611841494,0.004087044000000001,NA,16.6941433918961,NA,-20.5776972624799,1.14701009036981,4.74071450258071,19.1483509205854
Russ_2014,Sprague,Russ_Sprague_1,single set of methods,13080,294.94,304,NA,0.05041248800206907,NA,0.20651524500000001,0.008384486854498835,0.0071245499999999995,NA,34.0235201527159,NA,-22.8764090177134,2.10437587810309,2.04361906689606,71.5982750975297
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13168,0,12.7,NA,0.23226838104719832,NA,0.165326851,0.038504328141989126,0.010779097,NA,17.7634205790221,NA,-17.4071485623003,1.46011186989896,3.65199394245331,25.9365812374375
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13169,12.7,25.4,NA,0.3247393071464058,NA,0.117140163,0.038143094319142194,0.008555504,NA,15.8576865204034,NA,-16.8849840255591,1.0497976280585,3.87410398788491,16.6473616956148
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13170,25.4,38.1,NA,0.45671332437528017,NA,0.081638762,0.03738649325958353,0.00595116,NA,16.161711967261,NA,-18.0419510236853,1.64873834022167,2.8557254226992,26.6464341640427
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13171,38.1,50.8,NA,0.4785253415026265,NA,0.08552582900000001,0.04103711358381508,0.005522585,NA,18.2454691748775,NA,-17.3725411481333,1.81536408039048,3.57861698896426,33.1221693699443
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13172,50.8,63.5,NA,0.4957793692615257,NA,0.079665727,0.039603584671089355,0.004346716,NA,21.5928460042429,NA,-16.8627057406664,1.0945520291696,3.60291586514124,23.6344934094906
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13173,63.5,76.2,NA,0.6040506019269757,NA,0.048916658,0.029628139402365194,0.002944389,NA,19.5741561183665,NA,-16.8566840626255,0.782518078830121,4.24481117748304,15.317131040465
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13174,76.2,88.9,NA,0.49023570113131976,NA,0.061102818,0.03003590441737063,0.003655878,NA,19.691166459656,NA,-16.8928141308711,0.863787058410115,4.76014984306976,17.0089747528502
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13175,88.9,101.6,NA,0.5581669456052324,NA,0.057549458,0.03220918406693707,0.003968447,NA,17.0851589113693,NA,-17.7549177037334,1.09095088875707,5.50734028551179,18.639069298914
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13176,101.6,114.3,NA,0.7019086654096318,NA,0.03873336,0.027260881860699308,0.002700502,NA,16.898657099351,NA,-19.7741870734645,0.70193039608493,4.52829806621444,11.8616810710509
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13177,114.3,127,NA,0.7349614499253996,NA,0.022116523,0.016298794824000002,0.0015155099999999999,NA,17.1934237334361,NA,-21.1150140505821,0.396417429735707,4.43818973372481,6.81577284476563
Russ_2014,Sprague,Russ_Sprague_10,single set of methods,13178,127,139.7,NA,0.7832426613484649,NA,0.00895404,0.007032170457249418,6.39245e-4,NA,16.5050852660888,NA,-20.4245283018868,0.211202018788727,4.5323478789106,3.48590732847802
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13252,0,12.7,NA,0.2795670133272525,NA,0.15372537,0.03654435462489511,0.012685271,NA,14.0761656529719,NA,-17.7011147936125,5.33168546184065,3.62457998167193,75.0496877704111
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13253,12.7,25.4,NA,0.22603039831751456,NA,0.188423121,0.034678052939039625,0.012626341000000001,NA,17.3338596802934,NA,-18.5999799136286,5.4679352577883,3.46268200794216,94.7804224994313
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13254,25.4,38.1,NA,0.20805105977166088,NA,0.19171175000000001,0.03182712970357421,0.012452841,NA,17.8822682857221,NA,-18.3860600582505,5.78301827677248,2.96884227675389,103.41348432648
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13255,38.1,50.8,NA,0.24297136458289917,NA,0.163876322,0.03294410667115151,0.012649257,NA,15.0485995958084,NA,-17.7412875364065,4.56466865213912,4.01354240912331,68.69187083358
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13256,50.8,63.5,NA,0.2856360668351883,NA,0.121716824,0.029675828983695418,0.007639124000000001,NA,18.5073905087449,NA,-14.8066686753038,3.72699426079618,3.77731391915284,68.9769382084059
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13257,63.5,76.2,NA,0.2814267845758539,NA,0.12673014,0.027196290369641024,0.008897783999999999,NA,16.6770124165724,NA,-14.5435705121879,4.56474734736804,3.91865159467097,76.1263481905727
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13258,76.2,88.9,NA,0.31601852979983924,NA,0.091473003,0.02508876322841958,0.007490462,NA,14.1848046940019,NA,-14.4611830872753,2.74354031462078,5.07860706649017,38.9165835330162
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13259,88.9,101.6,NA,0.4278791209750899,NA,0.060844208999999996,0.023512528336685313,0.00524404,NA,13.4770752726358,NA,-15.3128452345084,2.09148158732247,5.07351593524081,28.1870547836767
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13260,101.6,114.3,NA,0.5998754154738657,NA,0.013249584000000002,0.008219562259468533,0.001128541,NA,13.6381975278581,NA,-17.207994375816,0.510400149280904,3.6591996741676,6.96093805414125
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13261,114.3,127,NA,0.5619407314305193,NA,0.00923542,0.004919955956060606,6.49223e-4,NA,16.5248713403924,NA,-16.98001406046,0.237814703701952,1.09225129823847,3.92985738152829
Russ_2014,Sprague,Russ_Sprague_11,single set of methods,13262,127,139.7,NA,0.3482530149662224,NA,0.005255893,0.0016730990048018648,3.40879e-4,NA,17.9057468436597,NA,-18.7425931505474,0.163980535765606,0.163628958354546,2.93619396070663
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13300,0,12.7,NA,0.19622911386805153,NA,0.116714029,0.02290269048664,0.009001247,NA,15.1241351254149,NA,-20.5800160836349,2.77315696865292,3.39273200520573,41.9416007178927
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13301,12.7,25.4,NA,0.2423793374020944,NA,0.138365907,0.0335370368576998,0.01163781,NA,13.8678720990772,NA,-19.1907921190189,2.37552652494319,2.78606467113825,32.9434980158775
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13302,25.4,38.1,NA,0.3365600132025161,NA,0.139178362,0.0468418713522245,0.009619069000000001,NA,16.8771769360276,NA,-16.6405307599517,2.9489471622352,2.13434778256082,49.76990303204
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13303,38.1,50.8,NA,0.4210878562989472,NA,0.093247898,0.0392655574732028,0.007302569,NA,14.8942280081335,NA,-14.0390028146361,2.547624509092,4.64711182300531,37.9449003175256
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13304,50.8,63.5,NA,0.4869222086900617,NA,0.073200151,0.035642779201366,0.006227458,NA,13.710865553721,NA,-14.2048652995577,2.1098925684799,5.1897086795475,28.928453339223
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13305,63.5,76.2,NA,0.4568528072189253,NA,0.073572659,0.0336118757987107,0.0059730519999999995,NA,14.3676807182045,NA,-13.9927623642943,1.90661592689293,4.85834417859646,27.3936488898411
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13306,76.2,88.9,NA,0.3559679660291704,NA,0.100952823,0.0359359710682128,0.007683466,NA,15.3256110322091,NA,-14.7456775231202,2.1569682387566,3.69606567223946,33.0568562360127
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13307,88.9,101.6,NA,0.36584180154986984,NA,0.096622368,0.0353485011791344,0.007664448000000001,NA,14.704476749511601,NA,-17.119018898271,1.99204955072842,2.71698868755631,29.2920463025611
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13308,101.6,114.3,NA,0.3404311270564798,NA,0.096779449,0.0329467368989751,0.007574872999999999,NA,14.9025368802361,NA,-17.7201447527141,2.32065619030695,3.25758334167584,34.5836644623975
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13309,114.3,127,NA,0.5935459939911256,NA,0.040741810999999996,0.0241821387069935,0.0033271869999999997,NA,14.2840111459565,NA,-17.1903900281464,0.929206040755778,3.16948643507859,13.2727894430457
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13310,127,139.7,NA,0.9725115813186257,NA,0.00709426,0.00689925001088547,7.03348e-4,NA,11.7650855653528,NA,-17.9443104141536,0.160918794475256,-0.246270897987787,1.8932233860748
Russ_2014,Sprague,Russ_Sprague_12,single set of methods,13311,139.7,152.4,NA,0.8007291605134392,NA,0.006597645,0.00528292674221569,6.461279999999999e-4,NA,11.9106682135946,NA,-18.1353035786088,0.161123917221559,0.528581439583542,1.91909351930067
Russ_2014,Sprague,Russ_Sprague_13,single set of methods,13263,0,12.7,NA,0.34646918437693897,NA,0.128387292,0.039133484074666665,0.008411143,NA,17.7300530855608,NA,-17.6519031836899,3.50068395070292,3.0767742592404,62.0673122817333
Russ_2014,Sprague,Russ_Sprague_13,single set of methods,13264,12.7,25.4,NA,0.28879302852968913,NA,0.131204198,0.03240427658732246,0.009570908999999999,NA,15.923550529419,NA,-15.8672290850658,3.56825079973304,2.7896344567763,56.8192219111887
Russ_2014,Sprague,Russ_Sprague_13,single set of methods,13265,25.4,38.1,NA,0.568412735375652,NA,0.06684467,0.035250669167319344,0.005046877,NA,15.3847640382867,NA,-14.3577382745807,2.46769242906325,4.25486203034314,37.9648657402046
Russ_2014,Sprague,Russ_Sprague_13,single set of methods,13266,38.1,50.8,NA,0.9579449230139555,NA,0.026345919000000002,0.024183915978037297,0.00186819,NA,16.3814381472318,NA,-16.2157276288039,0.720312405797608,2.8568373892679,11.7997531222572
Russ_2014,Sprague,Russ_Sprague_13,single set of methods,13267,50.8,63.5,NA,0.5817534944656191,NA,0.08369376,0.04525562864932401,0.0054989259999999995,NA,17.6791679953477,NA,-18.2675504670081,2.24026602108257,3.82924345789634,39.6060393409879
Russ_2014,Sprague,Russ_Sprague_13,single set of methods,13268,63.5,76.2,NA,0.5748909385582801,NA,0.052761762000000004,0.028166745705706295,0.003963181,NA,15.4637128133886,NA,-21.5627196946872,1.62435169459961,1.43641177069545,25.1185081132295
Russ_2014,Sprague,Russ_Sprague_13,single set of methods,13269,76.2,88.9,NA,0.566876874286182,NA,0.013358512,0.007779969056410257,8.71202e-4,NA,17.8118325359855,NA,-21.1710354524455,0.330193267306031,0.840749414519906,5.88134718176493
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13270,0,12.7,NA,0.2589111539927867,NA,0.10104370400000001,0.021927818455620827,0.007049814,NA,16.6484316147279,NA,-21.7907000100432,2.93817061544834,2.70919458303635,48.9159325636945
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13271,12.7,25.4,NA,0.5026713715469675,NA,0.110433597,0.05095768271080652,0.007001808000000001,NA,18.3201384143706,NA,-20.4439088078739,2.80114813634786,1.68689542816414,51.3174215770491
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13272,25.4,38.1,NA,0.5650682467469171,NA,0.074527677,0.03905238693187413,0.005050323,NA,17.1412933490085,NA,-17.5926483880687,1.82756736379186,1.95978006313003,31.3268682978304
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13273,38.1,50.8,NA,0.8254067751730055,NA,0.032874721999999995,0.038447885632394714,0.002265743,NA,16.8540739286643,NA,-17.8146027920056,0.890731967836732,1.72049689440994,15.012462436545
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13274,50.8,63.5,NA,0.6141228130475259,NA,0.04436446,0.025429074201554006,0.0032707920000000002,NA,15.7552358556746,NA,-17.4871949382344,1.48501116604067,3.30892984421138,23.3967011692812
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13275,63.5,76.2,NA,0.8144728700406033,NA,0.011944768,0.00698691124352603,8.36787e-4,NA,16.5790737648922,NA,-17.1818820929999,0.302891795906312,2.78454332552693,5.02166542711143
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13276,76.2,88.9,NA,1.2993942748290448,NA,0.012646619,0.0140191087775136,8.725009999999999e-4,NA,16.8365757038963,NA,-16.7329516922768,0.330622535724266,2.83239995927095,5.56655135213577
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13277,88.9,101.6,NA,1.3056710027930745,NA,0.009807689000000001,0.02011258648519037,7.02846e-4,NA,16.2088263567656,NA,-17.0523249974892,0.295765940163619,2.9464412992567,4.79401876635762
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13278,101.6,114.3,NA,1.3852072198582595,NA,0.010560128,0.01292953872637141,7.98375e-4,NA,15.3644217207254,NA,-17.0985236517023,0.362645959724565,2.14611546685674,5.57184546052539
Russ_2014,Sprague,Russ_Sprague_14,single set of methods,13279,114.3,127,NA,0.6212596852140336,NA,0.010967674,0.0087220590991453,6.93486e-4,NA,18.3722669156352,NA,-17.838706437682,0.253268366758396,1.52601568068425,4.65311403537225
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13280,0,12.7,NA,0.32796291064398153,NA,0.131582984,0.0431543384238604,0.009189648,NA,16.7018226027078,NA,-19.4662243667069,2.48475438734992,2.85113624987486,41.4999269888183
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13281,12.7,25.4,NA,0.3612094213314786,NA,0.12328251200000001,0.044530804819811,0.009273629,NA,15.506112038943,NA,-18.6127864897467,2.62403273209013,2.10831915106617,40.6885455376434
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13282,25.4,38.1,NA,0.49282698240437106,NA,0.096492884,0.047554296845215,0.006869887999999999,NA,16.3835435305601,NA,-16.1680739847205,2.08343173420672,3.1044148563419798,34.133994510326
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13283,38.1,50.8,NA,0.7866444929240315,NA,0.037155243,0.0292279672892041,0.002839487,NA,15.2629178149421,NA,-16.1017289907519,0.765107843712815,3.73510861948143,11.6777781381563
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13284,50.8,63.5,NA,0.8301941363287801,NA,0.040925696,0.0339762728443742,0.0033822999999999995,NA,14.1135810896427,NA,-16.9632086851628,0.813516811840489,5.05155671238362,11.4816354916984
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13285,63.5,76.2,NA,0.8788767483796686,NA,0.029448870999999998,0.0258819279879323,0.002608443,NA,13.1693124146461,NA,-16.2263771612384,0.702442844717034,5.21173290619682,9.25068927551134
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13286,76.2,88.9,NA,0.8379958767166629,NA,0.023209309,0.0194493052434429,0.0018173739999999999,NA,14.8956169712256,NA,-17.7010454362686,0.54439576869003,3.81619781759936,8.10911085116263
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13287,88.9,101.6,NA,1.0134606445940801,NA,0.016708865,0.0169337770933354,0.0011653990000000001,NA,16.7254767799533,NA,-19.0219139525533,0.306453382977734,3.17549304234658,5.1255789411322
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13288,101.6,114.3,NA,0.9592901575504438,NA,0.012286509000000001,0.0117863271543549,8.92016e-4,NA,16.0653482917787,NA,-18.8289103337354,0.326657973488648,2.69396335969567,5.24787411638175
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13289,114.3,127,NA,0.5462551107579406,NA,0.008726768000000001,0.00476704162039885,7.53927e-4,NA,13.5036526024754,NA,-20.102533172497,0.197430643317315,2.79807788567424,2.66603482044024
Russ_2014,Sprague,Russ_Sprague_15,single set of methods,13290,127,139.7,NA,0.16252230979652563,NA,0.007938555,0.00129019229504675,6.721530000000001e-4,NA,13.7781353081949,NA,-19.1214314435062,0.216404497350408,1.37751526679347,2.98165044579582
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13291,0,12.7,NA,0.35829113028054826,NA,0.021289522999999998,0.0062368817451934734,0.0011759020000000002,NA,21.0290594253078,NA,-18.4523450838606,0.518899663961948,1.83148355564606,10.911971869228
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13292,12.7,25.4,NA,0.14326282870788465,NA,0.165114248,0.016685134739232325,0.011497001,NA,16.6818014741328,NA,-17.9742894446118,4.51744912613332,2.51573159556053,75.3591894916506
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13293,25.4,38.1,NA,0.24848713614437606,NA,0.161922042,0.03344677803686714,0.010240628,NA,18.3663060339317,NA,-17.1899166415587,3.95150164353286,1.06781386824152,72.5744884787086
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13294,38.1,50.8,NA,0.3797466912519127,NA,0.119704694,0.04048120697669619,0.007864358,NA,17.6801996081776,NA,-16.6194636938837,3.50428980541609,0.969045922003869,61.9565432446581
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13295,50.8,63.5,NA,0.43787229181757453,NA,0.094908984,0.03762746683304429,0.006263593,NA,17.6007301104558,NA,-15.6633524153862,2.34423483197899,2.39252621932593,41.2602445931919
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13296,63.5,76.2,NA,0.3701688693216157,NA,0.074381866,0.024439788997010103,0.004921842,NA,17.5540760321746,NA,-15.4102641357839,1.82224443540575,3.01262600549842,31.9878173683196
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13297,76.2,88.9,NA,0.5912026822178879,NA,0.055073814,0.030301809307822846,0.003973395,NA,16.1002476861283,NA,-15.154162900472,1.46560823353647,4.18460441910192,23.5966555707662
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13298,88.9,101.6,NA,0.6060452065911007,NA,0.033564697,0.018966948662317018,0.002285906,NA,17.0552949170931,NA,-15.9907602691574,1.02895639850826,3.94430302413196,17.5491548333885
Russ_2014,Sprague,Russ_Sprague_16,single set of methods,13299,101.6,114.3,NA,0.6649643095561657,NA,0.028541264,0.017814450171872574,0.0016835700000000001,NA,19.6917602727445,NA,-19.6474841819825,0.646478237861262,2.13491497810814,12.7302944815103
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13081,0,12.7,NA,0.22419077459077305,NA,0.17481543500000002,0.03883157463698524,0.010311838,NA,19.8990973077045,NA,-17.8170289855072,2.58365513770129,1.36150187228013,51.4124049946685
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13082,12.7,25.4,NA,0.15925686144585638,NA,0.267654244,0.04995437279789434,0.016991693000000002,NA,18.4441374607695,NA,-20.549689134511,10.4171548292003,1.97678643520388,192.13543561989
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13083,25.4,38.1,NA,0.19370602420744903,NA,0.274576822,0.05534860496678632,0.015383188,NA,20.8997667664855,NA,-22.8777262409948,5.16512475704274,1.74364150181671,107.949902741993
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13084,38.1,50.8,NA,0.2132599690771185,NA,0.183083034,0.06263128749620202,0.009240693,NA,24.027117550663,NA,-22.1689634511684,1.59162538518623,1.30088760347063,38.2421702264888
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13085,50.8,63.5,NA,0.2187633421636047,NA,0.198918867,0.042839735978340336,0.009271555,NA,25.183173426056,NA,-16.1101046698873,2.06342543120254,1.54063353911547,51.9636004857078
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13086,63.5,76.2,NA,0.26775281647051236,NA,0.144883614,0.03848739206051655,0.006921935000000001,NA,24.5685689844625,NA,-15.3049516908213,1.67737801430511,2.07094423641332,41.2107774574757
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13087,76.2,88.9,NA,0.34181975625543554,NA,0.10924057899999999,0.06757688423351516,0.005984795,NA,21.4245472053401,NA,-16.3546698872786,1.44211173320412,2.85122963262828,30.8965909034067
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13088,88.9,101.6,NA,0.3710290135240938,NA,0.092271348,0.034023679448,0.006163434,NA,17.5717660004719,NA,-20.0442834138486,1.55899941659016,2.82592854974193,27.3943729431946
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13089,101.6,114.3,NA,0.3165935090775318,NA,0.098447526,0.03096071426064335,0.0070968920000000005,NA,16.2827806128426,NA,-21.6747181964573,2.28567106049776,3.16395101710353,37.2170804312084
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13090,114.3,127,NA,0.1739056596473398,NA,0.144503,0.049643030525028754,0.009114932,NA,19.2249228437744,NA,-24.6305172758139,1.36846585841041,2.23835643761843,26.3086505422795
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13091,127,139.7,NA,0.22777858329119985,NA,0.140398106,0.03169135429514219,0.010096898,NA,16.3213284429747,NA,-22.950885668277,3.24393139682838,2.61339945349661,52.9452697741137
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13092,139.7,152.4,NA,0.25249029375699045,NA,0.127249676,0.03171532561862316,0.009034396,NA,16.5329346345278,NA,-22.2624798711755,2.40375147534693,2.90081975508552,39.7410660195604
Russ_2014,Sprague,Russ_Sprague_2,single set of methods,13093,152.4,165.1,NA,0.24724108940781314,NA,0.08012716299999999,0.0038319699038570315,0.0050461840000000004,NA,19.2575103901998,NA,-22.8859596564809,1.02020174844208,2.52258900967388,19.6465457707234
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13048,0,12.7,NA,0.1394657957419902,NA,0.19925258299999998,0.027864397737637922,0.01214013,NA,18.8194788199195,NA,-21.4611233260044,1.41136070405879,0.92989753474688,26.561072877301
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13049,12.7,25.4,NA,0.17686579555136367,NA,0.205191457,0.036389835984077704,0.012435997,NA,18.919987211117,NA,-19.5892464521287,1.52111513669008,1.28700415948057,28.7794789328129
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13050,25.4,38.1,NA,0.17104161192449371,NA,0.18924181999999998,0.03245607493780885,0.010010597000000001,NA,21.6768117175882,NA,-15.481710973416,1.22223755671911,0.835548341280309,26.4942133911652
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13051,38.1,50.8,NA,0.16687417451825282,NA,0.127457739,0.021327136047902095,0.006730528,NA,22.2281963476367,NA,-15.6773349436393,1.88550965462005,2.15899200485781,41.9114788182591
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13052,50.8,62.5,NA,0.16852627131076037,NA,0.091594408,0.015477960404550118,0.0058283119999999996,NA,18.446880531993,NA,-18.9371980676328,1.68234772873479,2.5982188037648,31.0340675652403
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13053,62.5,76.2,NA,0.15046789248684111,NA,0.16042346,0.024204123244662007,0.010004739,NA,18.3859677901924,NA,-21.9268438936638,1.2097377463361,1.68672009739272,22.2421992387155
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13054,76.2,88.9,NA,0.1509436839646083,NA,0.175355165,0.02654062416525253,0.010720889,NA,18.7548185416427,NA,-21.4621227263642,1.47233538885395,1.35193263670488,27.6133830503948
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13055,88.9,101.6,NA,0.1717824208051866,NA,0.182600322,0.03145265717346388,0.00985137,NA,21.2535222535387,NA,-17.3116130321807,1.26258247315858,1.51222481485239,26.8343246902038
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13056,101.6,114.3,NA,0.24356029214495628,NA,0.144721579717423,0.0353436151048951,0.00818396687400922,NA,20.2766387303483,NA,-17.3236058364981,1.09124360888416,0.88018666937202,22.1267524241456
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13057,114.3,127,NA,0.2852501643011035,NA,0.132531218,0.03790701765378089,0.007693614,NA,20.219904709235198,NA,-16.5881642512077,2.31240812412943,2.55773707114665,46.7566719187586
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13058,127,139.7,NA,0.34582601348679765,NA,0.104188378,0.03612867605854857,0.006275004,NA,19.4890964856827,NA,-17.932769726248,1.8629471511093,3.07387916202814,36.307156775697
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13059,139.7,152.4,NA,0.24259631071443122,NA,0.140626474,0.034207963451617716,0.008739116,NA,18.4513645450252,NA,-19.6671996801919,1.06055301753726,2.52368874911231,19.5686503459065
Russ_2014,Sprague,Russ_Sprague_3,single set of methods,13060,152.4,165.1,NA,0.18308982999668288,NA,0.14920205,0.027391502382128983,0.009272569000000001,NA,18.4505601007229,NA,-20.3847691385169,1.09784919973697,2.11382773663386,20.2559326412776
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13094,0,12.7,NA,0.13770366248394042,NA,0.174881062,0.01815575835508314,0.009403441,NA,22.5537572807747,NA,-17.3956460954663,1.77882118657256,0.268674578637678,40.1191012878571
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13095,12.7,25.4,NA,0.17321909409473113,NA,0.165139601,0.01702244371124476,0.00846043,NA,23.6708777275922,NA,-16.3121629718394,1.55391982694311,0.981749276952229,36.7826462220516
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13096,25.4,38.1,NA,0.23867684280800383,NA,0.162684417,0.017533105477505827,0.009955445,NA,19.8168462717103,NA,-18.5650089874176,1.46303713628648,1.90924503839633,28.9927820195924
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13097,38.1,50.8,NA,0.2294182816087167,NA,0.107967885,0.041567606058040406,0.007344901,NA,17.8266703527962,NA,-17.0820850808868,1.2969482506558,3.37927595492171,23.1202689290767
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13098,50.8,63.5,NA,0.20262827677261405,NA,0.106751633,0.012216623844522146,0.006688229,NA,19.3568285140435,NA,-16.3281406031556,1.23403734641322,2.5884112895183,23.8870492944459
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13099,63.5,76.2,NA,0.21799618652355668,NA,0.111297748,0.014024377346209795,0.005564917,NA,24.2533027605501,NA,-16.391052526463,1.04981290695366,1.46245138127057,25.4614302742802
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13100,76.2,88.9,NA,0.30502418210185755,NA,0.123010955,0.037623000945338,0.008198556000000001,NA,17.6110580072689,NA,-19.4424315619968,2.40742906402489,2.61643558344297,42.3973728949274
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13101,88.9,101.6,NA,0.31719483511457963,NA,0.10853826400000001,0.03452107135408237,0.006160126,NA,20.6808859784252,NA,-15.7226247987118,1.59060680036292,2.74698917113652,32.8951578748132
Russ_2014,Sprague,Russ_Sprague_4,single set of methods,13102,101.6,114.3,NA,0.36935366959097876,NA,0.082098199,0.030405422036172493,0.005135996,NA,18.7622789374344,NA,-16.5549516908213,1.83690584749779,3.19127618662079,34.4645398925579
