date,spc_zone,waypoint_northing_spc_ussft,waypoint_easting_spc_ussft,elevation_mllw,soil_property_code,soil_property_value
2021-10-13,"CA 5-0405",1861766.883,6231126.832,0.541,PSA-Silt,17.00
2021-10-13,"CA 5-0405",1861766.883,6231126.832,0.541,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1861651.362,6231209.819,1.950,PSA-Silt,13.00
2021-10-13,"CA 5-0405",1861651.362,6231209.819,1.950,PSA-Silt,17.00
2021-10-13,"CA 5-0405",1861651.362,6231209.819,1.950,PSA-Silt,9.00
2021-10-13,"CA 5-0405",1861559.819,6231295.344,1.906,PSA-Silt,32.00
2021-10-13,"CA 5-0405",1861559.819,6231295.344,1.906,PSA-Silt,26.00
2021-10-13,"CA 5-0405",1861559.819,6231295.344,1.906,PSA-Silt,33.00
2021-10-13,"CA 5-0405",1861401.838,6231420.227,1.446,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1861401.838,6231420.227,1.446,PSA-Silt,1.00
2021-10-13,"CA 5-0405",1861401.838,6231420.227,1.446,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1861303.671,6231519.967,0.826,PSA-Silt,19.00
2021-10-13,"CA 5-0405",1861303.671,6231519.967,0.826,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1861303.671,6231519.967,0.826,PSA-Silt,1.00
2021-10-13,"CA 5-0405",1861196.778,6231570.376,1.557,PSA-Silt,25.00
2021-10-13,"CA 5-0405",1861196.778,6231570.376,1.557,PSA-Silt,32.00
2021-10-13,"CA 5-0405",1861196.778,6231570.376,1.557,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1860857.568,6231841.098,1.628,PSA-Silt,50.00
2021-10-13,"CA 5-0405",1860857.568,6231841.098,1.628,PSA-Silt,15.00
2021-10-13,"CA 5-0405",1860857.568,6231841.098,1.628,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1860870.135,6231992.207,1.846,PSA-Silt,51.00
2021-10-13,"CA 5-0405",1860870.135,6231992.207,1.846,PSA-Silt,15.00
2021-10-13,"CA 5-0405",1860870.135,6231992.207,1.846,PSA-Silt,7.00
2021-10-13,"CA 5-0405",1860914.401,6232118.914,1.953,PSA-Silt,29.00
2021-10-13,"CA 5-0405",1860914.401,6232118.914,1.953,PSA-Silt,53.00
2021-10-13,"CA 5-0405",1860914.401,6232118.914,1.953,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1861179.407,6231674.037,2.124,PSA-Silt,42.00
2021-10-13,"CA 5-0405",1861179.407,6231674.037,2.124,PSA-Silt,35.00
2021-10-13,"CA 5-0405",1861179.407,6231674.037,2.124,PSA-Silt,31.00
2021-10-13,"CA 5-0405",1861346.704,6231789.300,1.636,PSA-Silt,46.00
2021-10-13,"CA 5-0405",1861346.704,6231789.300,1.636,PSA-Silt,39.00
2021-10-13,"CA 5-0405",1861346.704,6231789.300,1.636,PSA-Silt,26.00
2021-10-13,"CA 5-0405",1861435.370,6231956.630,1.589,PSA-Silt,43.00
2021-10-13,"CA 5-0405",1861435.370,6231956.630,1.589,PSA-Silt,29.00
2021-10-13,"CA 5-0405",1861435.370,6231956.630,1.589,PSA-Silt,8.00
2021-10-13,"CA 5-0405",1863478.315,6230565.150,0.829,PSA-Silt,31.00
2021-10-13,"CA 5-0405",1863478.315,6230565.150,0.829,PSA-Silt,20.00
2021-10-13,"CA 5-0405",1863478.315,6230565.150,0.829,PSA-Silt,1.00
2021-10-13,"CA 5-0405",1863472.756,6230413.987,1.332,PSA-Silt,39.00
2021-10-13,"CA 5-0405",1863472.756,6230413.987,1.332,PSA-Silt,42.00
2021-10-13,"CA 5-0405",1863472.756,6230413.987,1.332,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1863542.658,6230295.520,1.428,PSA-Silt,46.00
2021-10-13,"CA 5-0405",1863542.658,6230295.520,1.428,PSA-Silt,51.00
2021-10-13,"CA 5-0405",1863542.658,6230295.520,1.428,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1862580.819,6231091.421,0.226,PSA-Silt,44.00
2021-10-13,"CA 5-0405",1862580.819,6231091.421,0.226,PSA-Silt,39.00
2021-10-13,"CA 5-0405",1862580.819,6231091.421,0.226,PSA-Silt,21.00
2021-10-13,"CA 5-0405",1862628.881,6231277.247,0.556,PSA-Silt,44.00
2021-10-13,"CA 5-0405",1862628.881,6231277.247,0.556,PSA-Silt,44.00
2021-10-13,"CA 5-0405",1862628.881,6231277.247,0.556,PSA-Silt,18.00
2021-10-13,"CA 5-0405",1862704.087,6231459.336,-0.344,PSA-Silt,28.00
2021-10-13,"CA 5-0405",1862704.087,6231459.336,-0.344,PSA-Silt,24.00
2021-10-13,"CA 5-0405",1862704.087,6231459.336,-0.344,PSA-Silt,26.00
2021-10-13,"CA 5-0405",1861045.782,6232549.850,0.683,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1861045.782,6232549.850,0.683,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1861045.782,6232549.850,0.683,PSA-Silt,1.00
2021-10-13,"CA 5-0405",1861209.814,6232449.276,1.205,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1861209.814,6232449.276,1.205,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1861209.814,6232449.276,1.205,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1861310.007,6232620.787,1.847,PSA-Silt,21.00
2021-10-13,"CA 5-0405",1861310.007,6232620.787,1.847,PSA-Silt,2.00
2021-10-13,"CA 5-0405",1861310.007,6232620.787,1.847,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1860919.525,6232922.214,1.138,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1860919.525,6232922.214,1.138,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1860919.525,6232922.214,1.138,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1861108.475,6232951.871,1.522,PSA-Silt,2.00
2021-10-13,"CA 5-0405",1861108.475,6232951.871,1.522,PSA-Silt,1.00
2021-10-13,"CA 5-0405",1861108.475,6232951.871,1.522,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1861288.912,6233024.601,2.046,PSA-Silt,3.00
2021-10-13,"CA 5-0405",1861288.912,6233024.601,2.046,PSA-Silt,3.00
2021-10-13,"CA 5-0405",1861288.912,6233024.601,2.046,PSA-Silt,1.00
2021-11-10,"CA 6-0406",1933543.576,6253238.899,2.852,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1933543.576,6253238.899,2.852,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1933543.576,6253238.899,2.852,PSA-Clay,4.00
2021-11-10,"CA 6-0406",1933551.981,6253431.875,2.741,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1933551.981,6253431.875,2.741,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1933551.981,6253431.875,2.741,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1933527.815,6253625.208,3.661,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1933527.815,6253625.208,3.661,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1933527.815,6253625.208,3.661,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1933515.161,6253842.005,3.718,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1933515.161,6253842.005,3.718,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1933515.161,6253842.005,3.718,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1933506.962,6254029.803,3.724,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1933506.962,6254029.803,3.724,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1933506.962,6254029.803,3.724,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1933448.225,6254244.348,2.513,PSA-Clay,22.00
2021-11-10,"CA 6-0406",1933448.225,6254244.348,2.513,PSA-Clay,21.00
2021-11-10,"CA 6-0406",1933448.225,6254244.348,2.513,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1933785.340,6254941.878,5.223,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1933785.340,6254941.878,5.223,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1933785.340,6254941.878,5.223,PSA-Clay,17.00
2021-11-10,"CA 6-0406",1933908.676,6254922.627,4.978,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1933908.676,6254922.627,4.978,PSA-Clay,17.00
2021-11-10,"CA 6-0406",1933908.676,6254922.627,4.978,PSA-Clay,23.00
2021-11-10,"CA 6-0406",1934054.111,6254890.809,5.112,PSA-Clay,18.00
2021-11-10,"CA 6-0406",1934054.111,6254890.809,5.112,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1934054.111,6254890.809,5.112,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1934450.916,6254120.198,3.239,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1934450.916,6254120.198,3.239,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1934450.916,6254120.198,3.239,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1934403.105,6253942.982,3.275,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1934403.105,6253942.982,3.275,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1934403.105,6253942.982,3.275,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1934350.292,6253735.963,2.737,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1934350.292,6253735.963,2.737,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1934350.292,6253735.963,2.737,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1933950.888,6253087.849,4.884,PSA-Clay,3.00
2021-11-10,"CA 6-0406",1933950.888,6253087.849,4.884,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1933950.888,6253087.849,4.884,PSA-Clay,6.00
2021-11-10,"CA 6-0406",1933817.604,6253123.136,4.513,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1933817.604,6253123.136,4.513,PSA-Clay,6.00
2021-11-10,"CA 6-0406",1933817.604,6253123.136,4.513,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1933624.487,6253103.710,3.654,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1933624.487,6253103.710,3.654,PSA-Clay,5.00
2021-11-10,"CA 6-0406",1933624.487,6253103.710,3.654,PSA-Clay,14.00
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Clay,14.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Clay,15.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Clay,19.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Clay,16.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Clay,15.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Clay,14.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Clay,14.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Clay,16.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Clay,18.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Clay,24.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Clay,14.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Clay,28.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Clay,17.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Clay,25.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Clay,31.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Clay,15.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Clay,18.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Clay,15.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Clay,28.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Clay,17.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Clay,15.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Clay,30.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Clay,18.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Clay,25.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Clay,15.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Clay,24.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Clay,38.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Clay,16.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Clay,34.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Clay,6.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Clay,11.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Clay,17.00
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Clay,22.00
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Clay,21.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Clay,36.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Clay,6.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Clay,4.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Clay,15.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Clay,18.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Clay,20.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Clay,179.00
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Clay,25.00
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Clay,19.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Clay,9.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Clay,14.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Clay,36.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Clay,18.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Clay,7.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Clay,44.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Clay,12.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Clay,10.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Clay,40.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Clay,39.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Clay,30.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Clay,29.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Clay,27.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Clay,34.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Clay,27.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Clay,23.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Clay,33.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Clay,24.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Clay,16.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Clay,26.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Clay,13.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Clay,25.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Clay,17.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Clay,8.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Clay,30.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Clay,22.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Clay,16.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Clay,32.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Clay,25.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Clay,26.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Clay,34.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Clay,22.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Clay,19.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Clay,36.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Clay,33.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Clay,29.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Clay,34.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Clay,30.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Clay,24.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Clay,33.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Clay,32.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Clay,30.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Clay,41.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Clay,37.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Clay,31.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Clay,30.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Clay,27.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Clay,33.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Clay,40.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Clay,32.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Clay,27.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Clay,40.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Clay,38.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Clay,34.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Clay,41.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Clay,33.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Clay,35.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Clay,38.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Clay,40.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Clay,36.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Clay,41.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Clay,41.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Clay,44.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Clay,32.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Clay,35.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Clay,32.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Clay,30.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Clay,38.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Clay,34.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Clay,46.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Clay,38.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Clay,39.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Clay,4.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Clay,3.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Clay,3.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Clay,7.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Clay,4.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Clay,3.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Clay,4.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Clay,4.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Clay,4.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Clay,4.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Clay,5.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Clay,6.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Clay,12.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Clay,8.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Clay,3.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Clay,6.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Clay,4.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Clay,9.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Clay,9.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Clay,8.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Clay,7.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Clay,13.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Clay,13.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Clay,10.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Clay,17.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Clay,15.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Clay,18.00
2021-10-13,"CA 5-0405",1970914.577,6098242.437,4.609,PSA-Clay,8.00
2021-10-13,"CA 5-0405",1970914.577,6098242.437,4.609,PSA-Clay,10.00
