study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,excess_pb210_activity,bi214_activity,depth_interval_notes,cs137_unit,pb210_unit,bi214_unit
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,24,26,0.236171789,0.252191145,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,26,28,0.223071568,0.286355772,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,28,30,0.257618802,0.299698011,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,30,32,0.224797515,0.282219767,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,32,34,0.162069247,0.382045446,0.152669132766724,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,34,36,0.185751503,0.285455325,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,36,38,0.205670628,0.283142138,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,38,40,0.21529066,0.230986387,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,40,42,0.24995107,0.223414157,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,42,44,0.235011726,0.294033745,0.134068247477214,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,44,46,0.214441834,0.246979356,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,46,48,0.17183075,0.249093965,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,48,50,0.167841266,0.287209129,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,0,2,0.627876862,0.101430429,NA,0.1167482441168803,0.9806209160241073,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,2,4,0.76872545,0.093147039,0.036337842763264995,0.1284046093020032,0.887261679645986,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,4,6,0.985317643,0.07,NA,0.12723487846875614,0.5343131151906364,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,6,8,0.901227245,0.087123639,NA,0.14537040829376796,0.5655710558495635,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,8,10,0.872933033,0.075394106,NA,0.13041588396153012,0.39313555410631773,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,10,12,0.952128533,0.074327886,NA,0.29997355881777216,0.5073191967097676,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,12,14,0.740289766,0.068062827,0.0254956934801737,0.5233994904267426,0.22825482550339202,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,14,16,0.719125696,0.066666667,NA,1.0432602559576178,0.23345763964307933,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,16,18,0.866680012,0.063964535,NA,0.5838543711478661,0.10598213151522673,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,18,20,0.724416713,0.05988024,NA,0.08143720432360857,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,20,22,0.819541855,0.070472163,NA,0.009859836424547047,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,22,24,0.79815143,0.064554692,0.015907861789067602,0.01728076327065622,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,24,26,0.769970395,0.071223022,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,26,28,0.663301215,0.080657792,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,28,30,0.831821543,0.073226545,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,30,32,0.686021467,0.068589244,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,32,34,0.828426237,0.063993174,0.0169617025057475,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,34,36,0.794614654,0.066906475000000007,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,36,38,0.945168156,0.062218891,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,38,40,0.691114426,0.062691131,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,40,42,0.776110239,0.07866941,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,42,44,0.646749101,0.083808763,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,44,46,0.597319112,0.097167444,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,46,48,0.500666084,0.086243612,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,0,2,0.202982678,0.301624005,NA,0.22,1.9306149140516777,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,2,4,0.315933173,0.241697333,NA,0.18,1.446206685082951,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,4,6,0.282913827,0.248844234,NA,0.29,1.6074648368192952,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,6,8,0.226947876,0.235304299,NA,0.09,1.0737600787712043,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,8,10,0.249187126,0.230540404,NA,2.58,0.9084043093919255,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,10,12,0.28441342,0.205565277,NA,0.62,0.5585091892978895,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,12,14,0.323798964,0.15200909,0.0628918425242106,0,0.35070920364647096,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,14,16,0.33559765,0.13954826,NA,NA,0.3703273258041464,NA,NA,NA,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,16,18,0.303483719,0.152828277,NA,NA,0.13148234709939258,NA,NA,NA,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,18,20,0.405597531,0.11233671,NA,NA,0.18199015980929845,NA,NA,NA,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,20,22,0.316329292,0.135855761,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,22,24,0.388055119,0.128822657,0.045522710482279495,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,24,26,0.289421496,0.141691188,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,26,28,0.221968094,0.190136085,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,28,30,0.230145122,0.224449958,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,30,32,0.276972043,0.195754011,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,32,34,0.240755451,0.207581199,0.0839269638061523,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,34,36,0.215969721,0.219410578,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,36,38,0.319215301,0.182415589,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,38,40,0.233568721,0.175968478,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,40,42,0.326713268,0.186500888,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,42,44,0.246555765,0.201563844,0.0633137356058756,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,44,46,0.247744121,0.196501826,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,46,48,0.267578364,0.282052459,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,48,50,0.290100557,0.290985223,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,0,2,0.211414353,0.284011917,NA,0,1.3060570017060822,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,2,4,0.281442528,0.206284153,0.0843105951944986,0.14,1.8961527161658938,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,4,6,0.249187126,0.195044473,NA,0.23,2.0352605662709067,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,6,8,0.1603433,0.259227468,NA,0.29,1.34367685073193,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,8,10,0.269106252,0.171612903,NA,0.41,0.9702375826892049,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,10,12,0.206321395,0.247372676,NA,1.51,0.8883657034417207,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,12,14,0.251705311,0.228494624,0.0852235507965087,2.43,0.19416951954002085,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,14,16,0.292901684,0.193415638,NA,0.16,0.05753098807520041,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,16,18,0.20756634,0.310697674,NA,0,0.08921692058760522,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,18,20,0.218884025,0.287634409,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,20,22,0.224967281,0.260550459,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,22,24,0.223495982,0.238051471,0.0955852190653483,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,24,26,0.247942181,0.22673031,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,26,28,0.244942994,0.218259629,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,28,30,0.260250163,0.206212252,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,30,32,0.197125776,0.197743862,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,32,34,0.22697617,0.2296875,0.0764557647705078,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,34,36,0.242622869,0.199236641,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,36,38,0.249272009,0.175745785,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,38,40,0.265031885,0.199595415,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,40,42,0.237275263,0.224779959,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,42,44,0.17811206500000001,0.239224138,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,44,46,0.260759459,0.257220217,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,46,48,0.279942935,0.206324111,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,48,50,0.334862001,0.154353562,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,50,52,0.338653425,0.11459854,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,0,2,0.586482429,0.125454545,NA,0.25,0.7961112494770223,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,2,4,0.608919739,0.126715945,NA,0.15,0.7466722844118759,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,4,6,0.60798603,0.11971831,NA,0.21,0.8654504520609834,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,6,8,0.866991248,0.102932002,NA,0.25,0.5576348759825764,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,8,10,0.7909647,0.089274245,NA,0.12,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,10,12,0.927144743,0.082051282,NA,0.17,0.7070379496091521,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,12,14,0.779562133,0.078180526,NA,0.24,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,14,16,0.755172522,0.075526932,NA,0.19,0.2887112354385798,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,16,18,0.840309806,0.071933205,NA,0.23,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,18,20,0.868575724,0.081325301,NA,0.2,0.3396935347545895,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,20,22,0.680419213,0.056369786,NA,0.18,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,22,24,0.871942735,0.066843501,NA,0.23,0.03622495124035236,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,24,26,0.789804638,0.051664183,NA,0.15,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,26,28,0.875564395,0.049634274,NA,0.18,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,28,30,0.797161133,0.059596434,NA,0.27,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,30,32,0.697763566,0.06020558,NA,0.28,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,32,34,0.870726084,0.063188406,NA,0.29,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,34,36,0.54121169,0.070856439,NA,0.15,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,36,38,0.684040873,0.06508206,NA,0.19,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,38,40,0.779731898,0.05798005,NA,0.41,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,40,42,0.93014393,0.064285714,NA,0.29,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,42,44,0.812411713,0.066891512,NA,0.24,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,44,46,0.772771522,0.067267684,NA,0.29,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,46,48,0.700111985,0.053041018,NA,0.34,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Low,48,50,0.775035059,0.06207367,NA,0.38,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,0,2,0.387432647,0.148273527,NA,0.19,1.3947867238563774,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,2,4,0.532666838,0.112711334,0.0509950078811646,0.19,1.1970448258459456,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,4,6,0.523442925,0.114320096,NA,0.24,0.7441441772972871,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,6,8,0.565771066,0.103694875,NA,0.17,0.7358930448544349,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,8,10,0.422772118,0.130569307,NA,0,0.7289980157360811,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,10,12,0.550294132,0.121883657,NA,0.32,0.6056621663040642,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,12,14,0.344764975,0.165061015,0.0726779821395873,0.56,0.46900059137119254,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,14,16,0.423281414,0.104582844,NA,1.45,0.5593676656109756,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,16,18,0.522452627,0.103926097,NA,0.82,0.2597344724287042,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,18,20,0.514247306,0.088852097,NA,0,0.12602513584699562,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,20,22,0.347481219,0.154061625,NA,0.12,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,22,24,0.429534434,0.151534126,0.0557902140579224,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,24,26,0.38516911,0.132620993,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,26,28,0.434966923,0.135779817,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,28,30,0.518830968,0.116706635,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,30,32,0.554481675,0.122382199,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,32,34,0.439522291,0.118644068,0.0317250394630432,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,34,36,0.395468203,0.124237805,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,36,38,0.469570745,0.120209059,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,38,40,0.415726859,0.169003115,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,40,42,0.412218377,0.146341463,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,42,44,0.450726799,0.111878453,0.042503479866027795,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,44,46,0.432759975,0.101619207,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,46,48,0.447982261,0.101201771,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,48,50,0.345783567,0.104800541,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,50,52,0.469033155,0.087253414,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,0,2,0.149648088,0.316254736,NA,0.17,1.24917350126334,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,2,4,0.201086966,0.303825137,0.13577137293497699,0.15,1.1503971710425833,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,4,6,0.219534792,0.326819054,NA,0.17,0.7308009592992841,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,6,8,0.179158951,0.362098554,NA,0.21,0.7958231742544244,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,8,10,0.205246215,0.438091632,NA,0.45,0.5946621272389947,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,10,12,0.212150003,0.428465941,NA,1.24,0.23583698881999426,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,12,14,0.241179864,0.470405554,0.21778460851033501,1.17,0.6545452984944783,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,14,16,0.169454036,0.449150623,NA,0.2,0.23194417540503065,NA,NA,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,16,18,0.3065112,0.257485989,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,18,20,0.273859679,0.177419355,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,20,22,0.348131986,0.19924594,NA,0.1,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,22,24,0.404409174,0.159307744,0.0622916131718953,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,24,26,0.449227206,0.147348057,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,26,28,0.541805868,0.130340958,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,28,30,0.52918665,0.125920312,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,30,32,0.462044484,0.125177641,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,32,34,0.424017063,0.118681605,0.048746957829793304,NA,NA,NA,NA,NA,NA,NA
