"study_id","site_id","core_id","sample_id","DEPTH","DEPTH_FLAG","dry_bulk_density","BULK_DEN_DBF_FLAG","fraction_carbon"
"Nahlik_and_Fennessey_2017","NWCA11-6315","NWCA11-6315-4052","NWCA11-6315-1-11-WA-073-001-5",94,NA,NA,NA,2.14
"Nahlik_and_Fennessey_2017","NWCA11-6315","NWCA11-6315-4052","NWCA11-6315-1-11-WA-073-001-6",110,"VERY FAINT LIGHT YELLOW MOTTLING <1% FE AS SOFT MASSES (SMALL, COULD NOT BE COLORED).",NA,NA,1.36
"Nahlik_and_Fennessey_2017","NWCA11-6315","NWCA11-6315-4052","NWCA11-6315-1-11-WA-073-001-7",122,NA,NA,NA,0.67
"Nahlik_and_Fennessey_2017","NWCA11-2710","NWCA11-2710-4053","NWCA11-2710-1-11-WA-061-001-2",28,NA,0.44,NA,4.34
"Nahlik_and_Fennessey_2017","NWCA11-2710","NWCA11-2710-4053","NWCA11-2710-1-11-WA-061-001-3",48,"UNDECOMPOSED PLANT MATERIAL (POSSIBLY CATTAIL) PROMINENT IN THIS LAYER",0.51,NA,3.59
"Nahlik_and_Fennessey_2017","NWCA11-2710","NWCA11-2710-4053","NWCA11-2710-1-11-WA-061-001-4",105,NA,0.57,NA,3.52
"Nahlik_and_Fennessey_2017","NWCA11-2710","NWCA11-2710-4053","NWCA11-2710-1-11-WA-061-001-5",125,NA,NA,NA,1.65
"Nahlik_and_Fennessey_2017","NWCA11-2608","NWCA11-2608-4056","NWCA11-2608-1-11-TX-321-003-2",34,NA,1.07,NA,1.82
"Nahlik_and_Fennessey_2017","NWCA11-2608","NWCA11-2608-4056","NWCA11-2608-1-11-TX-321-003-3",51,NA,1.26,NA,0.55
"Nahlik_and_Fennessey_2017","NWCA11-2608","NWCA11-2608-4056","NWCA11-2608-1-11-TX-321-003-4",95,NA,1.14,NA,0.53
"Nahlik_and_Fennessey_2017","NWCA11-2608","NWCA11-2608-4056","NWCA11-2608-1-11-TX-321-003-5",125,NA,NA,NA,0.5
"Nahlik_and_Fennessey_2017","NWCA11-2606","NWCA11-2606-4057","NWCA11-2606-1-11-TX-071-011-2",35,NA,1.27,NA,0.95
"Nahlik_and_Fennessey_2017","NWCA11-2606","NWCA11-2606-4057","NWCA11-2606-1-11-TX-071-011-3",54,"ABUNDANT AMOUNT OF NODULES IN HORIZON",0.71,NA,0.43
"Nahlik_and_Fennessey_2017","NWCA11-2606","NWCA11-2606-4057","NWCA11-2606-1-11-TX-071-011-4",75,NA,1.47,NA,1.16
"Nahlik_and_Fennessey_2017","NWCA11-2605","NWCA11-2605-4058","NWCA11-2605-1-11-TX-245-011-1",14,"ROOTS IN 1ST HORIZON UNAVOIDABLE IN SAMPLE.",0.38,NA,9.11
"Nahlik_and_Fennessey_2017","NWCA11-2605","NWCA11-2605-4058","NWCA11-2605-1-11-TX-245-011-2",23,NA,0.84,NA,6.31
"Nahlik_and_Fennessey_2017","NWCA11-2605","NWCA11-2605-4058","NWCA11-2605-1-11-TX-245-011-3",47,NA,1.22,NA,3.05
"Nahlik_and_Fennessey_2017","NWCA11-2605","NWCA11-2605-4058","NWCA11-2605-1-11-TX-245-011-4",68,NA,0.63,"Db inconsistent with layer position, g/cc",1.16
"Nahlik_and_Fennessey_2017","NWCA11-2598","NWCA11-2598-4059","NWCA11-2598-1-11-TX-167-009-1",21,NA,0.06,NA,4.52
"Nahlik_and_Fennessey_2017","NWCA11-2598","NWCA11-2598-4059","NWCA11-2598-1-11-TX-167-009-3",41,NA,0.96,NA,0.68
"Nahlik_and_Fennessey_2017","NWCA11-2598","NWCA11-2598-4059","NWCA11-2598-1-11-TX-167-009-4",89,"FEATURE IS A MUCKY CONCENTRATION",1.3,NA,0.2
"Nahlik_and_Fennessey_2017","NWCA11-2566","NWCA11-2566-4060","NWCA11-2566-1-11-TX-071-007-1",12,NA,0.14,NA,15.37
"Nahlik_and_Fennessey_2017","NWCA11-2566","NWCA11-2566-4060","NWCA11-2566-1-11-TX-071-007-2",43,NA,0.75,"Db inconsistent with layer position, g/cc",6.07
"Nahlik_and_Fennessey_2017","NWCA11-2566","NWCA11-2566-4060","NWCA11-2566-1-11-TX-071-007-3",78,NA,0.68,NA,1.75
"Nahlik_and_Fennessey_2017","NWCA11-2566","NWCA11-2566-4060","NWCA11-2566-1-11-TX-071-007-4",110,NA,NA,NA,0.38
"Nahlik_and_Fennessey_2017","NWCA11-2566","NWCA11-2566-4060","NWCA11-2566-1-11-TX-071-007-5",134,NA,NA,NA,0.26
"Nahlik_and_Fennessey_2017","NWCA11-2537","NWCA11-2537-4062","NWCA11-2537-1-11-TX-245-007-1",19,"NOT ENOUGH CONCENTRATION OF ORGANIC BODIES TO COLOR. SOME CLAY CONTENT.",0.16,NA,14.94
"Nahlik_and_Fennessey_2017","NWCA11-2537","NWCA11-2537-4062","NWCA11-2537-1-11-TX-245-007-2",49,NA,0.57,NA,4.53
"Nahlik_and_Fennessey_2017","NWCA11-2537","NWCA11-2537-4062","NWCA11-2537-1-11-TX-245-007-3",62,NA,1.24,NA,1.64
"Nahlik_and_Fennessey_2017","NWCA11-2058","NWCA11-2058-4063","NWCA11-2058-1-11-NC-095-008-1",41,"PHOTO #3",NA,"Db inconsistent with layer position, wrong core volume on field sheet, g/cc",63.29
"Nahlik_and_Fennessey_2017","NWCA11-2058","NWCA11-2058-4063","NWCA11-2058-1-11-NC-095-008-2",60,NA,NA,"Db inconsistent with layer position, wrong core volume on field sheet, g/cc",62.37
"Nahlik_and_Fennessey_2017","NWCA11-2035","NWCA11-2035-4065","NWCA11-2035-1-11-NC-013-001-1",10,"PHOTO #2",NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",3.78
"Nahlik_and_Fennessey_2017","NWCA11-2035","NWCA11-2035-4065","NWCA11-2035-1-11-NC-013-001-2",43,NA,NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",1.55
"Nahlik_and_Fennessey_2017","NWCA11-2035","NWCA11-2035-4065","NWCA11-2035-1-11-NC-013-001-4",125,NA,NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",0.39
"Nahlik_and_Fennessey_2017","NWCA11-2030","NWCA11-2030-4067","NWCA11-2030-1-11-NC-031-002-1",29,NA,NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",0.66
"Nahlik_and_Fennessey_2017","NWCA11-2030","NWCA11-2030-4067","NWCA11-2030-1-11-NC-031-002-2",64,NA,NA,"outside of valid range (0.06-2.53 g/cc),  wrong core volume on field sheet",0.35
"Nahlik_and_Fennessey_2017","NWCA11-R321","NWCA11-R321-4069","NWCA11-R321-1-11-MI-083-003-1",10,NA,0.6,NA,5.7
"Nahlik_and_Fennessey_2017","NWCA11-R321","NWCA11-R321-4069","NWCA11-R321-1-11-MI-083-003-2",19,NA,1.14,NA,1.2
"Nahlik_and_Fennessey_2017","NWCA11-R321","NWCA11-R321-4069","NWCA11-R321-1-11-MI-083-003-3",42,NA,1.41,NA,0.36
"Nahlik_and_Fennessey_2017","NWCA11-R321","NWCA11-R321-4069","NWCA11-R321-1-11-MI-083-003-4",85,NA,1.69,NA,0.07
"Nahlik_and_Fennessey_2017","NWCA11-R320","NWCA11-R320-4070","NWCA11-R320-1-11-MI-083-002-1",10,NA,0.08,NA,46.98
"Nahlik_and_Fennessey_2017","NWCA11-R320","NWCA11-R320-4070","NWCA11-R320-1-11-MI-083-002-2",125,NA,0.11,NA,50.32
"Nahlik_and_Fennessey_2017","NWCA11-R319","NWCA11-R319-4071","NWCA11-R319-1-11-MI-083-001-1",9,NA,0.09,NA,47.44
"Nahlik_and_Fennessey_2017","NWCA11-R319","NWCA11-R319-4071","NWCA11-R319-1-11-MI-083-001-2",67,NA,0.08,NA,47.74
"Nahlik_and_Fennessey_2017","NWCA11-R318","NWCA11-R318-4072","NWCA11-R318-1-11-MI-089-002-1",27,NA,0.04,"Use with caution! outside of valid range (0.06-2.53 g/cc), different core volumes",53.25
"Nahlik_and_Fennessey_2017","NWCA11-R318","NWCA11-R318-4072","NWCA11-R318-1-11-MI-089-002-2",41,"TOO MANY ROOTS TO OBTAIN A BD SAMPLE",NA,NA,50.01
"Nahlik_and_Fennessey_2017","NWCA11-R318","NWCA11-R318-4072","NWCA11-R318-1-11-MI-089-002-3",125,NA,0.06,"Use with caution! different core volumes, g/cc",56.78
"Nahlik_and_Fennessey_2017","NWCA11-R315","NWCA11-R315-4073","NWCA11-R315-1-11-MN-031-001-1",20,NA,0.43,NA,7.59
"Nahlik_and_Fennessey_2017","NWCA11-R315","NWCA11-R315-4073","NWCA11-R315-1-11-MN-031-001-2",41,NA,0.69,NA,4.43
"Nahlik_and_Fennessey_2017","NWCA11-R315","NWCA11-R315-4073","NWCA11-R315-1-11-MN-031-001-3",81,NA,0.7,NA,4.39
"Nahlik_and_Fennessey_2017","NWCA11-R315","NWCA11-R315-4073","NWCA11-R315-1-11-MN-031-001-4",125,NA,NA,NA,3.86
"Nahlik_and_Fennessey_2017","NWCA11-6302","NWCA11-6302-4074","NWCA11-6302-1-11-WA-027-004-1",90,NA,0.78,NA,3.46
"Nahlik_and_Fennessey_2017","NWCA11-6302","NWCA11-6302-4074","NWCA11-6302-1-11-WA-027-004-2",115,NA,NA,NA,1.37
"Nahlik_and_Fennessey_2017","NWCA11-6302","NWCA11-6302-4074","NWCA11-6302-1-11-WA-027-004-3",125,NA,NA,NA,1.01
"Nahlik_and_Fennessey_2017","NWCA11-6301","NWCA11-6301-4075","NWCA11-6301-1-11-WA-049-007-2",13,NA,0.38,NA,7.6
"Nahlik_and_Fennessey_2017","NWCA11-6301","NWCA11-6301-4075","NWCA11-6301-1-11-WA-049-007-3",125,"UNDECOMPOSED PLANT MATERIAL 50%",0.4,NA,6.84
"Nahlik_and_Fennessey_2017","NWCA11-4499","NWCA11-4499-4076","NWCA11-4499-2-11-WA-049-008-1",19,"CARBON - BLACK STREAKING ALONG DECOMPOSING VEG.",0.41,NA,4.82
"Nahlik_and_Fennessey_2017","NWCA11-4499","NWCA11-4499-4076","NWCA11-4499-2-11-WA-049-008-2",125,"UNDECOMPOSED PLANT MATERIAL (IN CLUMPS THROUGHOUT LAYER)",0.44,NA,4.03
"Nahlik_and_Fennessey_2017","NWCA11-4526","NWCA11-4526-4077","NWCA11-4526-1-11-WA-057-002-1",22,NA,0.87,NA,3.7
"Nahlik_and_Fennessey_2017","NWCA11-4526","NWCA11-4526-4077","NWCA11-4526-1-11-WA-057-002-2",68,NA,1.5,NA,0.37
"Nahlik_and_Fennessey_2017","NWCA11-4526","NWCA11-4526-4077","NWCA11-4526-1-11-WA-057-002-3",125,NA,NA,NA,0.16
"Nahlik_and_Fennessey_2017","NWCA11-4503","NWCA11-4503-4078","NWCA11-4503-1-11-WA-049-005-2",24,NA,0.31,NA,10.98
"Nahlik_and_Fennessey_2017","NWCA11-4503","NWCA11-4503-4078","NWCA11-4503-1-11-WA-049-005-3",42,"BLACK STREAKING FROM DECOMPOSING MATERIAL",0.44,NA,8.53
"Nahlik_and_Fennessey_2017","NWCA11-4503","NWCA11-4503-4078","NWCA11-4503-1-11-WA-049-005-4",84,"20% UNDECOMPOSED PLANT MATERIAL",0.56,NA,3.91
"Nahlik_and_Fennessey_2017","NWCA11-4503","NWCA11-4503-4078","NWCA11-4503-1-11-WA-049-005-5",95,"NO FEATURES",NA,NA,6.23
"Nahlik_and_Fennessey_2017","NWCA11-4503","NWCA11-4503-4078","NWCA11-4503-1-11-WA-049-005-6",110,NA,NA,NA,3.67
"Nahlik_and_Fennessey_2017","NWCA11-4503","NWCA11-4503-4078","NWCA11-4503-1-11-WA-049-005-7",125,NA,NA,NA,1.56
"Nahlik_and_Fennessey_2017","NWCA11-2706","NWCA11-2706-4079","NWCA11-2706-1-11-WA-057-001-3",27,NA,0.93,NA,1.32
"Nahlik_and_Fennessey_2017","NWCA11-2706","NWCA11-2706-4079","NWCA11-2706-1-11-WA-057-001-4",37,NA,NA,NA,1.28
"Nahlik_and_Fennessey_2017","NWCA11-2706","NWCA11-2706-4079","NWCA11-2706-1-11-WA-057-001-5",134,"OBVIOUS PLANT MATERIAL DECOMPOSING",0.94,NA,1.32
"Nahlik_and_Fennessey_2017","NWCA11-1420","NWCA11-1420-4080","NWCA11-1420-1-11-GA-179-006-1",60,NA,0.94,NA,1.04
"Nahlik_and_Fennessey_2017","NWCA11-1418","NWCA11-1418-4081","NWCA11-1418-1-11-GA-191-007-1",114,NA,0.35,NA,3.5
"Nahlik_and_Fennessey_2017","NWCA11-1417","NWCA11-1417-4082","NWCA11-1417-1-11-GA-051-009-1",76,"NO PHOTO TAKEN",0.37,NA,3.82
"Nahlik_and_Fennessey_2017","NWCA11-1416","NWCA11-1416-4083","NWCA11-1416-1-11-GA-051-008-1",NA,NA,1.08,NA,1.71
"Nahlik_and_Fennessey_2017","NWCA11-1416","NWCA11-1416-4083","NWCA11-1416-1-11-GA-051-008-2",NA,NA,1.13,NA,0.25
"Nahlik_and_Fennessey_2017","NWCA11-1413","NWCA11-1413-4084","NWCA11-1413-1-11-GA-127-002-1",60,NA,0.83,NA,2.56
"Nahlik_and_Fennessey_2017","NWCA11-2931","NWCA11-2931-4111","NWCA11-2931-1-11-CA-073-003-1",33,NA,1.52,NA,0.89
"Nahlik_and_Fennessey_2017","NWCA11-2931","NWCA11-2931-4111","NWCA11-2931-1-11-CA-073-003-2",70,NA,1.67,NA,0.52
"Nahlik_and_Fennessey_2017","NWCA11-2931","NWCA11-2931-4111","NWCA11-2931-1-11-CA-073-003-3",125,NA,NA,NA,0.5
"Nahlik_and_Fennessey_2017","NWCA11-3586","NWCA11-3586-4289","NWCA11-3586-1-11-MD-019-018-1",37,NA,0.11,NA,20.01
"Nahlik_and_Fennessey_2017","NWCA11-3586","NWCA11-3586-4289","NWCA11-3586-1-11-MD-019-018-2",57,NA,0.07,NA,42.5
"Nahlik_and_Fennessey_2017","NWCA11-3586","NWCA11-3586-4289","NWCA11-3586-1-11-MD-019-018-3",97,NA,1.51,NA,2.79
"Nahlik_and_Fennessey_2017","NWCA11-3586","NWCA11-3586-4289","NWCA11-3586-1-11-MD-019-018-4",125,NA,NA,NA,0.76
"Nahlik_and_Fennessey_2017","NWCA11-3583","NWCA11-3583-4290","NWCA11-3583-1-11-MD-019-016-1",16,NA,1.85,NA,43.78
"Nahlik_and_Fennessey_2017","NWCA11-3583","NWCA11-3583-4290","NWCA11-3583-1-11-MD-019-016-2",31,NA,0.13,NA,13.05
"Nahlik_and_Fennessey_2017","NWCA11-3583","NWCA11-3583-4290","NWCA11-3583-1-11-MD-019-016-3",55,NA,0.86,NA,2.41
"Nahlik_and_Fennessey_2017","NWCA11-3583","NWCA11-3583-4290","NWCA11-3583-1-11-MD-019-016-4",95,NA,1.62,NA,0.58
"Nahlik_and_Fennessey_2017","NWCA11-3583","NWCA11-3583-4290","NWCA11-3583-1-11-MD-019-016-5",134,NA,NA,NA,0.48
"Nahlik_and_Fennessey_2017","NWCA11-2368","NWCA11-2368-4296","NWCA11-2368-1-11-PA-011-001-1",13,NA,0.61,NA,4.78
"Nahlik_and_Fennessey_2017","NWCA11-2368","NWCA11-2368-4296","NWCA11-2368-1-11-PA-011-001-2",26,NA,1.25,NA,1.19
"Nahlik_and_Fennessey_2017","NWCA11-2368","NWCA11-2368-4296","NWCA11-2368-1-11-PA-011-001-3",82,NA,1.57,NA,0.17
"Nahlik_and_Fennessey_2017","NWCA11-2368","NWCA11-2368-4296","NWCA11-2368-1-11-PA-011-001-4",114,NA,NA,NA,0.11
"Nahlik_and_Fennessey_2017","NWCA11-2368","NWCA11-2368-4296","NWCA11-2368-1-11-PA-011-001-5",125,NA,NA,NA,0.11
"Nahlik_and_Fennessey_2017","NWCA11-1792","NWCA11-1792-4299","NWCA11-1792-1-11-MD-047-003-2",23,NA,0.7,NA,0.28
"Nahlik_and_Fennessey_2017","NWCA11-1792","NWCA11-1792-4299","NWCA11-1792-1-11-MD-047-003-3",42,NA,1.45,NA,0.14
"Nahlik_and_Fennessey_2017","NWCA11-1792","NWCA11-1792-4299","NWCA11-1792-1-11-MD-047-003-4",120,NA,1.6,NA,0.09
"Nahlik_and_Fennessey_2017","NWCA11-1814","NWCA11-1814-4300","NWCA11-1814-1-11-MD-019-009-4",38,NA,1.37,NA,0.18
"Nahlik_and_Fennessey_2017","NWCA11-1814","NWCA11-1814-4300","NWCA11-1814-1-11-MD-019-009-5",105,NA,1.12,NA,0.05
"Nahlik_and_Fennessey_2017","NWCA11-1814","NWCA11-1814-4300","NWCA11-1814-1-11-MD-019-009-6",119,NA,NA,NA,0.05
"Nahlik_and_Fennessey_2017","NWCA11-1813","NWCA11-1813-4302","NWCA11-1813-1-11-MD-019-008-2",22,NA,0.14,NA,44.6
"Nahlik_and_Fennessey_2017","NWCA11-1813","NWCA11-1813-4302","NWCA11-1813-1-11-MD-019-008-4",56,NA,1.68,NA,2.01
"Nahlik_and_Fennessey_2017","NWCA11-1813","NWCA11-1813-4302","NWCA11-1813-1-11-MD-019-008-5",81,NA,1.75,NA,0.57
"Nahlik_and_Fennessey_2017","NWCA11-1813","NWCA11-1813-4302","NWCA11-1813-1-11-MD-019-008-6",106,NA,NA,NA,0.39
"Nahlik_and_Fennessey_2017","NWCA11-1813","NWCA11-1813-4302","NWCA11-1813-1-11-MD-019-008-7",125,NA,NA,NA,0.42
"Nahlik_and_Fennessey_2017","NWCA11-1805","NWCA11-1805-4303","NWCA11-1805-1-11-MD-019-007-1",11,NA,0.14,NA,45.48
"Nahlik_and_Fennessey_2017","NWCA11-1805","NWCA11-1805-4303","NWCA11-1805-1-11-MD-019-007-3",43,NA,1.57,NA,5.55
"Nahlik_and_Fennessey_2017","NWCA11-1805","NWCA11-1805-4303","NWCA11-1805-1-11-MD-019-007-4",69,"SLIGHTLY GREASY POSSIBLE ORGANIC",1.49,NA,1.61
"Nahlik_and_Fennessey_2017","NWCA11-1805","NWCA11-1805-4303","NWCA11-1805-1-11-MD-019-007-5",107,NA,NA,NA,0.61
"Nahlik_and_Fennessey_2017","NWCA11-1805","NWCA11-1805-4303","NWCA11-1805-1-11-MD-019-007-6",127,NA,NA,NA,0.78
"Nahlik_and_Fennessey_2017","NWCA11-1803","NWCA11-1803-4304","NWCA11-1803-1-11-MD-019-006-2",19,NA,0.84,NA,9.91
"Nahlik_and_Fennessey_2017","NWCA11-1803","NWCA11-1803-4304","NWCA11-1803-1-11-MD-019-006-3",35,NA,1.86,NA,1.32
"Nahlik_and_Fennessey_2017","NWCA11-1803","NWCA11-1803-4304","NWCA11-1803-1-11-MD-019-006-4",60,NA,1.6,NA,0.8
"Nahlik_and_Fennessey_2017","NWCA11-1803","NWCA11-1803-4304","NWCA11-1803-1-11-MD-019-006-5",82,NA,NA,NA,0.51
"Nahlik_and_Fennessey_2017","NWCA11-1803","NWCA11-1803-4304","NWCA11-1803-1-11-MD-019-006-6",106,NA,NA,NA,0.46
"Nahlik_and_Fennessey_2017","NWCA11-1803","NWCA11-1803-4304","NWCA11-1803-1-11-MD-019-006-7",132,NA,NA,NA,0.43
"Nahlik_and_Fennessey_2017","NWCA11-1793","NWCA11-1793-4305","NWCA11-1793-1-11-MD-019-005-2",28,NA,NA,NA,22.11
"Nahlik_and_Fennessey_2017","NWCA11-1793","NWCA11-1793-4305","NWCA11-1793-1-11-MD-019-005-3",44,NA,NA,NA,18.39
"Nahlik_and_Fennessey_2017","NWCA11-1793","NWCA11-1793-4305","NWCA11-1793-1-11-MD-019-005-4",125,NA,NA,NA,39.03
"Nahlik_and_Fennessey_2017","NWCA11-1790","NWCA11-1790-4306","NWCA11-1790-1-11-MD-019-004-1",10,NA,0.74,NA,2.64
"Nahlik_and_Fennessey_2017","NWCA11-1790","NWCA11-1790-4306","NWCA11-1790-1-11-MD-019-004-2",32,NA,1.67,NA,0.24
"Nahlik_and_Fennessey_2017","NWCA11-1790","NWCA11-1790-4306","NWCA11-1790-1-11-MD-019-004-3",46,NA,1.87,NA,0.3
"Nahlik_and_Fennessey_2017","NWCA11-1790","NWCA11-1790-4306","NWCA11-1790-1-11-MD-019-004-4",60,NA,1.68,NA,0.16
"Nahlik_and_Fennessey_2017","NWCA11-1790","NWCA11-1790-4306","NWCA11-1790-1-11-MD-019-004-5",94,NA,NA,NA,0.13
"Nahlik_and_Fennessey_2017","NWCA11-1790","NWCA11-1790-4306","NWCA11-1790-1-11-MD-019-004-6",125,NA,NA,NA,0.1
"Nahlik_and_Fennessey_2017","NWCA11-1779","NWCA11-1779-4307","NWCA11-1779-1-11-MD-019-002-1",11,NA,0.1,NA,42.54
"Nahlik_and_Fennessey_2017","NWCA11-1779","NWCA11-1779-4307","NWCA11-1779-1-11-MD-019-002-2",24,NA,0.23,NA,41.22
"Nahlik_and_Fennessey_2017","NWCA11-1779","NWCA11-1779-4307","NWCA11-1779-1-11-MD-019-002-3",38,"WOODY DECAY FEELS GRANULAR",0.53,NA,23.51
"Nahlik_and_Fennessey_2017","NWCA11-1779","NWCA11-1779-4307","NWCA11-1779-1-11-MD-019-002-4",58,NA,1.69,NA,2.13
"Nahlik_and_Fennessey_2017","NWCA11-1779","NWCA11-1779-4307","NWCA11-1779-1-11-MD-019-002-5",101,"FINAL DEPTH 140 SEE HORIZON 7 LAST HORIZON",NA,NA,0.92
"Nahlik_and_Fennessey_2017","NWCA11-1779","NWCA11-1779-4307","NWCA11-1779-1-11-MD-019-002-6",140,NA,NA,NA,0.44
"Nahlik_and_Fennessey_2017","NWCA11-1776","NWCA11-1776-4308","NWCA11-1776-2-11-MD-019-001-1",26,NA,NA,NA,47.86
"Nahlik_and_Fennessey_2017","NWCA11-1776","NWCA11-1776-4308","NWCA11-1776-2-11-MD-019-001-2",41,NA,NA,NA,48.48
"Nahlik_and_Fennessey_2017","NWCA11-1776","NWCA11-1776-4308","NWCA11-1776-2-11-MD-019-001-3",87,NA,NA,NA,40.97
"Nahlik_and_Fennessey_2017","NWCA11-1776","NWCA11-1776-4308","NWCA11-1776-2-11-MD-019-001-4",125,NA,NA,NA,6.08
"Nahlik_and_Fennessey_2017","NWCA11-1369","NWCA11-1369-4309","NWCA11-1369-2-11-GA-051-010-1",60,NA,0.39,NA,5.19
"Nahlik_and_Fennessey_2017","NWCA11-3572","NWCA11-3572-4314","NWCA11-3572-1-11-MD-019-013-4",46,NA,1.67,NA,0.64
"Nahlik_and_Fennessey_2017","NWCA11-3572","NWCA11-3572-4314","NWCA11-3572-1-11-MD-019-013-5",70,NA,1.52,NA,1.1
"Nahlik_and_Fennessey_2017","NWCA11-3572","NWCA11-3572-4314","NWCA11-3572-1-11-MD-019-013-6",125,NA,NA,NA,0.44
"Nahlik_and_Fennessey_2017","NWCA11-3580","NWCA11-3580-4315","NWCA11-3580-1-11-MD-019-015-2",15,NA,0.24,NA,17.78
"Nahlik_and_Fennessey_2017","NWCA11-3580","NWCA11-3580-4315","NWCA11-3580-1-11-MD-019-015-4",30,NA,1.42,NA,0.66
"Nahlik_and_Fennessey_2017","NWCA11-3580","NWCA11-3580-4315","NWCA11-3580-1-11-MD-019-015-5",75,NA,1.57,NA,0.32
"Nahlik_and_Fennessey_2017","NWCA11-3580","NWCA11-3580-4315","NWCA11-3580-1-11-MD-019-015-6",NA,NA,NA,NA,0.11
"Nahlik_and_Fennessey_2017","NWCA11-3588","NWCA11-3588-4316","NWCA11-3588-1-11-MD-039-009-1",10,NA,0.16,NA,19.81
"Nahlik_and_Fennessey_2017","NWCA11-3588","NWCA11-3588-4316","NWCA11-3588-1-11-MD-039-009-2",26,NA,0.09,NA,25.52
"Nahlik_and_Fennessey_2017","NWCA11-3588","NWCA11-3588-4316","NWCA11-3588-1-11-MD-039-009-3",50,NA,0.09,NA,21.02
"Nahlik_and_Fennessey_2017","NWCA11-3588","NWCA11-3588-4316","NWCA11-3588-1-11-MD-039-009-4",68,NA,0.22,NA,15.78
"Nahlik_and_Fennessey_2017","NWCA11-3588","NWCA11-3588-4316","NWCA11-3588-1-11-MD-039-009-5",79,NA,NA,NA,3.63
"Nahlik_and_Fennessey_2017","NWCA11-3588","NWCA11-3588-4316","NWCA11-3588-1-11-MD-039-009-6",98,NA,NA,NA,1.17
"Nahlik_and_Fennessey_2017","NWCA11-3588","NWCA11-3588-4316","NWCA11-3588-1-11-MD-039-009-7",117,NA,NA,NA,0.55
"Nahlik_and_Fennessey_2017","NWCA11-3588","NWCA11-3588-4316","NWCA11-3588-1-11-MD-039-009-8",NA,NA,NA,NA,0.13
"Nahlik_and_Fennessey_2017","NWCA11-1180","NWCA11-1180-4353","NWCA11-1180-1-11-CT-007-002-1",20,NA,0.19,NA,12.92
"Nahlik_and_Fennessey_2017","NWCA11-1180","NWCA11-1180-4353","NWCA11-1180-1-11-CT-007-002-2",42,NA,0.27,"Db inconsistent with layer position, g/cc",11.8
"Nahlik_and_Fennessey_2017","NWCA11-1180","NWCA11-1180-4353","NWCA11-1180-1-11-CT-007-002-3",125,NA,0.23,"g/cc",15.04
"Nahlik_and_Fennessey_2017","NWCA11-1181","NWCA11-1181-4354","NWCA11-1181-1-11-CT-011-001-1",25,NA,0.2,NA,29.3
"Nahlik_and_Fennessey_2017","NWCA11-1181","NWCA11-1181-4354","NWCA11-1181-1-11-CT-011-001-2",82,NA,0.41,NA,21.96
"Nahlik_and_Fennessey_2017","NWCA11-1181","NWCA11-1181-4354","NWCA11-1181-1-11-CT-011-001-3",122,NA,NA,NA,19.4
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4355","NWCA11-1743-1-11-MA-009-001-1",12,NA,0.3,NA,40.81
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4355","NWCA11-1743-1-11-MA-009-001-2",20,NA,0.98,NA,7.87
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4355","NWCA11-1743-1-11-MA-009-001-3",30,NA,1.41,NA,2.36
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4355","NWCA11-1743-1-11-MA-009-001-4",60,NA,1.73,NA,0.44
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4355","NWCA11-1743-1-11-MA-009-001-5",125,NA,NA,NA,0.06
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4356","NWCA11-1743-2-11-MA-009-005-2",32,NA,0.75,NA,7.37
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4356","NWCA11-1743-2-11-MA-009-005-3",92,NA,1.9,NA,0.12
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4356","NWCA11-1743-2-11-MA-009-005-4",109,NA,NA,NA,0.04
"Nahlik_and_Fennessey_2017","NWCA11-1743","NWCA11-1743-4356","NWCA11-1743-2-11-MA-009-005-5",125,NA,NA,NA,0.05
"Nahlik_and_Fennessey_2017","NWCA11-1744","NWCA11-1744-4357","NWCA11-1744-1-11-MA-005-001-1",35,NA,0.12,NA,30.46
"Nahlik_and_Fennessey_2017","NWCA11-1744","NWCA11-1744-4357","NWCA11-1744-1-11-MA-005-001-2",60,NA,0.21,NA,24.39
"Nahlik_and_Fennessey_2017","NWCA11-1744","NWCA11-1744-4357","NWCA11-1744-1-11-MA-005-001-3",80,NA,NA,NA,2.38
"Nahlik_and_Fennessey_2017","NWCA11-1744","NWCA11-1744-4357","NWCA11-1744-1-11-MA-005-001-4",91,NA,NA,NA,6.96
"Nahlik_and_Fennessey_2017","NWCA11-1744","NWCA11-1744-4357","NWCA11-1744-1-11-MA-005-001-5",125,NA,NA,NA,0.14
