study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_activity_se,depth_interval_notes,fraction_nitrogen
Piazza_et_al_2020,CRMS0610_H,0610_H_1,32,34,0.2429,0.29317499999999996,0.118653,9.7706,1.6188,NA,0.006448000000000001
Piazza_et_al_2020,CRMS0610_H,0610_H_1,34,36,0.3539,0.18850999999999998,0.058144,10.0828,1.0981,NA,0.003733
Piazza_et_al_2020,CRMS0610_H,0610_H_1,36,38,0.2957,0.25849900000000003,0.091482,3.5608,1.3637,NA,0.005778999999999999
Piazza_et_al_2020,CRMS0610_H,0610_H_1,38,40,0.3533,0.2253,0.078916,0.8793,1.1191,NA,0.0053349999999999995
Piazza_et_al_2020,CRMS0610_H,0610_H_2,0,2,0.4624,0.149775,0.032962,5.6279,0.9024,NA,0.002657
Piazza_et_al_2020,CRMS0610_H,0610_H_2,2,4,0.5575,0.127606,0.024995,5.3265,0.7258,NA,0.001956
Piazza_et_al_2020,CRMS0610_H,0610_H_2,4,6,0.6557,0.120514,0.018307,4.6331,0.6429,NA,0.001711
Piazza_et_al_2020,CRMS0610_H,0610_H_2,6,8,0.5652,0.116096,0.024453,4.7457,0.7301,NA,0.001902
Piazza_et_al_2020,CRMS0610_H,0610_H_2,8,10,0.5436,0.14885500000000002,0.028367,4.5901,0.7234,NA,0.0021379999999999997
Piazza_et_al_2020,CRMS0610_H,0610_H_2,10,12,0.2052,0.37457700000000005,0.13733700000000001,10.5108,1.8223,NA,0.009466
Piazza_et_al_2020,CRMS0610_H,0610_H_2,12,14,0.3599,0.229437,0.07869100000000001,9.3115,1.1739,NA,0.004762
Piazza_et_al_2020,CRMS0610_H,0610_H_2,14,16,0.2746,0.30622699999999997,0.12462999999999999,14.8345,1.5058,NA,0.006881000000000001
Piazza_et_al_2020,CRMS0610_H,0610_H_2,16,18,0.1941,0.41681399999999996,0.19136,38.9938,2.0884,NA,0.010172
Piazza_et_al_2020,CRMS0610_H,0610_H_2,18,20,0.2012,0.37213700000000005,0.14593,56.6352,2.4194,NA,0.010771
Piazza_et_al_2020,CRMS0610_H,0610_H_2,20,22,0.273,0.266017,0.101258,63.7427,1.9592,NA,0.006286000000000001
Piazza_et_al_2020,CRMS0610_H,0610_H_2,22,24,0.4703,0.151251,0.032292,26.7876,1.0117,NA,0.00563
Piazza_et_al_2020,CRMS0610_H,0610_H_2,24,26,0.3576,0.205272,0.061297,12.2478,1.2507,NA,0.004715
Piazza_et_al_2020,CRMS0610_H,0610_H_2,26,28,0.256,0.316165,0.13492,5.781,1.5978,NA,0.008295
Piazza_et_al_2020,CRMS0610_H,0610_H_2,28,30,0.2238,0.347232,0.135359,5.1741,1.7684,NA,0.008232
Piazza_et_al_2020,CRMS0610_H,0610_H_2,30,32,0.2399,0.29805,0.12528499999999998,5.4983,1.5584,NA,0.006693
Piazza_et_al_2020,CRMS0610_H,0610_H_2,32,34,0.3804,0.20344,0.060768,2.4627,0.9585,NA,0.003637
Piazza_et_al_2020,CRMS0610_H,0610_H_2,34,36,0.3963,0.215643,0.078941,1.1485,1.0706,NA,0.004541
Piazza_et_al_2020,CRMS0610_H,0610_H_2,36,38,0.4125,0.21875,0.062057,2.7801,0.961,NA,0.003663
Piazza_et_al_2020,CRMS0610_H,0610_H_2,38,40,0.4621,0.20883700000000002,0.068535,2.6522,0.8733,NA,0.004001
Piazza_et_al_2020,CRMS0651_H,0651_H_1,0,2,0.0412,0.518161,0.23941600000000002,14.7726,16.414,NA,0.013583000000000001
Piazza_et_al_2020,CRMS0651_H,0651_H_1,2,4,0.1205,0.450266,0.200336,27.9535,5.538,NA,0.013300000000000001
Piazza_et_al_2020,CRMS0651_H,0651_H_1,4,6,0.1042,0.488221,0.212613,24.8798,6.7555,NA,0.013727
Piazza_et_al_2020,CRMS0651_H,0651_H_1,6,8,0.0715,0.60848,0.22605599999999998,24.8477,9.6109000000000009,NA,0.01414
Piazza_et_al_2020,CRMS0651_H,0651_H_1,8,10,0.0845,0.610888,0.244644,35.0133,7.9576,NA,0.015377
Piazza_et_al_2020,CRMS0651_H,0651_H_1,10,12,0.131,0.4682,0.20190000000000002,10.2924,5.1462,NA,0.013383
Piazza_et_al_2020,CRMS0651_H,0651_H_1,12,14,0.2118,0.39413400000000004,0.173065,20.5256,3.4724,NA,0.011736
Piazza_et_al_2020,CRMS0651_H,0651_H_1,14,16,0.2271,0.36910600000000005,0.157201,33.9091,2.99,NA,0.010248
Piazza_et_al_2020,CRMS0651_H,0651_H_1,16,18,0.3802,0.330252,0.15259499999999998,36.5751,2.1732,NA,0.010243
Piazza_et_al_2020,CRMS0651_H,0651_H_1,18,20,0.4109,0.31560099999999996,0.128607,43.4466,2.1242,NA,0.009002
Piazza_et_al_2020,CRMS0651_H,0651_H_1,20,22,0.4488,0.310794,0.09937,6.8945,1.4683,NA,0.006792
Piazza_et_al_2020,CRMS0651_H,0651_H_1,22,24,0.5904,0.207483,0.074351,14.707,1.2752,NA,0.0047139999999999994
Piazza_et_al_2020,CRMS0651_H,0651_H_1,24,26,0.7733,0.14175700000000002,0.047764,2.8314,0.9438,NA,0.0033810000000000003
Piazza_et_al_2020,CRMS0651_H,0651_H_1,26,28,0.9216,0.096515,0.031124,1.0882,0.6617,NA,0.002585
Piazza_et_al_2020,CRMS0651_H,0651_H_1,28,30,1.0748,0.08573499999999999,0.021355,-0.2718,0.6715,NA,0.001955
Piazza_et_al_2020,CRMS0651_H,0651_H_1,30,32,1.2166,0.058938,0.013662,1.1581,0.5404,NA,0.001369
Piazza_et_al_2020,CRMS0651_H,0651_H_1,32,34,1.2545,0.053794,0.009929,0.6709,0.5203,NA,0.001137
Piazza_et_al_2020,CRMS0651_H,0651_H_1,34,36,1.2822,0.051782,0.009419,0.5999,0.5333,NA,0.001072
Piazza_et_al_2020,CRMS0651_H,0651_H_1,36,38,1.2515,0.052137,0.008992,-1.4999,0.5238,NA,0
Piazza_et_al_2020,CRMS0651_H,0651_H_1,38,40,1.3274,0.048452,0.008124,-0.9288,0.5547,NA,0
Piazza_et_al_2020,CRMS0651_H,0651_H_2,0,2,0.0907,0.5753820000000001,0.239593,43.6073,10.5715,NA,0.015290999999999999
Piazza_et_al_2020,CRMS0651_H,0651_H_2,2,4,0.1264,0.44530000000000003,0.193977,22.5121,5.1456,NA,0.013745
Piazza_et_al_2020,CRMS0651_H,0651_H_2,4,6,0.097,0.67711,0.264831,6.2818,6.5549,NA,0.016242
Piazza_et_al_2020,CRMS0651_H,0651_H_2,6,8,0.0941,0.603502,0.257448,19.4336,12.8984,NA,0.015436
Piazza_et_al_2020,CRMS0651_H,0651_H_2,8,10,0.1305,0.496757,0.216803,42.356,8.4452,NA,0.013201000000000001
Piazza_et_al_2020,CRMS0651_H,0651_H_2,10,12,0.1931,0.396706,0.169129,39.1579,6.2015,NA,0.011527
Piazza_et_al_2020,CRMS0651_H,0651_H_2,12,14,0.2649,0.331115,0.144716,36.1116,4.5352,NA,0.009708
Piazza_et_al_2020,CRMS0651_H,0651_H_2,14,16,0.3593,0.320178,0.137406,34.2574,3.7745,NA,0.009519999999999999
Piazza_et_al_2020,CRMS0651_H,0651_H_2,16,18,0.4111,0.32028799999999996,0.140526,40.8223,3.3366,NA,0.010006999999999999
Piazza_et_al_2020,CRMS0651_H,0651_H_2,18,20,0.4174,0.295924,0.121837,60.2434,3.3513,NA,0.008524
Piazza_et_al_2020,CRMS0651_H,0651_H_2,20,22,0.4749,0.307514,0.122914,20.4364,2.5945,NA,0.008712
Piazza_et_al_2020,CRMS0651_H,0651_H_2,22,24,0.6628,0.15187799999999999,0.058804999999999996,17.1097,1.9039,NA,0.003664
Piazza_et_al_2020,CRMS0651_H,0651_H_2,24,26,0.914,0.10291399999999999,0.037905,6.169,1.3006,NA,0.002389
Piazza_et_al_2020,CRMS0651_H,0651_H_2,26,28,1.042,0.08202400000000001,0.030003000000000002,2.4769,1.1559,NA,0.001698
Piazza_et_al_2020,CRMS0651_H,0651_H_2,28,30,1.0438,0.077419,0.025882000000000002,0.8122,1.1023,NA,0.001648
Piazza_et_al_2020,CRMS0651_H,0651_H_2,30,32,1.1084,0.06464400000000001,0.019251,2.1851,1.1003,NA,0.001117
Piazza_et_al_2020,CRMS0651_H,0651_H_2,32,34,1.1537,0.058349000000000005,0.014492,0.0968,0.7746,NA,8.37e-4
Piazza_et_al_2020,CRMS0651_H,0651_H_2,34,36,1.2205,0.051185,0.011818,-0.6729,1.0234,NA,6.07e-4
Piazza_et_al_2020,CRMS0651_H,0651_H_2,36,38,1.1779,0.05692,0.012923,-0.2013,0.5771,NA,6.270000000000001e-4
Piazza_et_al_2020,CRMS0651_H,0651_H_2,38,40,1.2159,0.056078,0.01206,-0.0283,0.735,NA,5.72e-4
Piazza_et_al_2020,CRMS0672_H,0672_H_1,0,2,0.3674,0.164378,0.041421,3.5089,0.9948,NA,0.001229
Piazza_et_al_2020,CRMS0672_H,0672_H_1,2,4,0.4977,0.098006,0.025493000000000002,5.2049,0.6024,NA,0.001443
Piazza_et_al_2020,CRMS0672_H,0672_H_1,4,6,0.1756,0.508483,0.124528,10.6557,1.9062,NA,0.006234
Piazza_et_al_2020,CRMS0672_H,0672_H_1,6,8,0.1555,0.48887,0.188835,23.2955,2.4231,NA,0.011578999999999999
Piazza_et_al_2020,CRMS0672_H,0672_H_1,8,10,0.1525,0.531205,0.199099,44.5628,2.6891,NA,0.012179
Piazza_et_al_2020,CRMS0672_H,0672_H_1,10,12,0.1463,0.556466,0.194046,46.4595,2.8036,NA,0.011443000000000002
Piazza_et_al_2020,CRMS0672_H,0672_H_1,12,14,0.2113,0.410811,0.155481,73.0318,2.2122,NA,0.007339
Piazza_et_al_2020,CRMS0672_H,0672_H_1,14,16,0.3794,0.223873,0.09434300000000001,70.5468,1.5148,NA,0.003401
Piazza_et_al_2020,CRMS0672_H,0672_H_1,16,18,0.3671,0.261596,0.10974500000000001,38.0914,1.3683,NA,0.0050739999999999995
Piazza_et_al_2020,CRMS0672_H,0672_H_1,18,20,0.4273,0.257627,0.10620900000000001,8.042,0.9926,NA,0.0049180000000000005
Piazza_et_al_2020,CRMS0672_H,0672_H_1,20,22,0.5655,0.195983,0.07786900000000001,1.0132,0.8158,NA,0.003094
Piazza_et_al_2020,CRMS0672_H,0672_H_1,22,24,0.7663,0.13761900000000002,0.057895,0.8924,0.5711,NA,0.001424
Piazza_et_al_2020,CRMS0672_H,0672_H_1,24,26,0.7933,0.095211,0.043717,-0.0259,0.5429,NA,5.54e-4
Piazza_et_al_2020,CRMS0672_H,0672_H_1,26,28,0.8874,0.085466,0.034134000000000005,-0.1009,0.5382,NA,1.5e-5
Piazza_et_al_2020,CRMS0672_H,0672_H_1,28,30,1.1091,0.060692,0.014833,0.1908,0.4,NA,6.7e-4
Piazza_et_al_2020,CRMS0672_H,0672_H_1,30,32,1.0237,0.073044,0.020079,-0.0968,0.4563,NA,9.429999999999999e-4
Piazza_et_al_2020,CRMS0672_H,0672_H_1,32,34,1.0324,0.067206,0.014777,-0.5573,0.4484,NA,6.31e-4
Piazza_et_al_2020,CRMS0672_H,0672_H_1,34,36,1.1504,0.053726,0.01311,-0.2625,0.429,NA,5.17e-4
Piazza_et_al_2020,CRMS0672_H,0672_H_2,0,2,0.3622,0.139511,0.033799,3.3915,1.0994,NA,2.5299999999999997e-4
Piazza_et_al_2020,CRMS0672_H,0672_H_2,2,4,0.2944,0.22439,0.049542,1.3521,1.3521,NA,0.0013750000000000001
Piazza_et_al_2020,CRMS0672_H,0672_H_2,4,6,0.1783,0.438292,0.151338,6.3358,1.9248,NA,0.008487
Piazza_et_al_2020,CRMS0672_H,0672_H_2,6,8,0.1814,0.377956,0.135413,26.712,2.0951,NA,0.007917
Piazza_et_al_2020,CRMS0672_H,0672_H_2,8,10,0.1779,0.40365,0.15235900000000002,25.542,2.0949,NA,0.009259
Piazza_et_al_2020,CRMS0672_H,0672_H_2,10,12,0.1618,0.466928,0.174756,28.0719,2.3024,NA,0.01095
Piazza_et_al_2020,CRMS0672_H,0672_H_2,12,14,0.1515,0.49493699999999996,0.18979500000000002,42.5009,2.5921,NA,0.011818
Piazza_et_al_2020,CRMS0672_H,0672_H_2,14,16,0.187,0.44134700000000004,0.174295,54.8753,2.4227,NA,0.009332
Piazza_et_al_2020,CRMS0672_H,0672_H_2,16,18,0.2418,0.344612,0.13514099999999998,66.9492,2.0397,NA,0.006516999999999999
Piazza_et_al_2020,CRMS0672_H,0672_H_2,18,20,0.4004,0.267865,0.11835699999999999,39.8792,1.277,NA,0.005247000000000001
Piazza_et_al_2020,CRMS0672_H,0672_H_2,20,22,0.4868,0.245444,0.11064399999999999,10.7113,0.8949,NA,0.004836
Piazza_et_al_2020,CRMS0672_H,0672_H_2,22,24,0.5958,0.20203700000000002,0.083339,2.85,0.7242,NA,0.003485
Piazza_et_al_2020,CRMS0672_H,0672_H_2,24,26,0.7684,0.135044,0.052897,1.4563,0.5539,NA,0.0014119999999999998
Piazza_et_al_2020,CRMS0672_H,0672_H_2,26,28,0.989,0.085449,0.023919000000000003,1.3532,0.436,NA,0.001227
Piazza_et_al_2020,CRMS0672_H,0672_H_2,28,30,1.0378,0.07554,0.022195,-0.3967,0.4552,NA,0.001147
Piazza_et_al_2020,CRMS0672_H,0672_H_2,30,32,0.9549,0.078623,0.022351999999999997,0.3318,0.4358,NA,0.001178
Piazza_et_al_2020,CRMS0672_H,0672_H_2,32,34,0.9351,0.08217100000000001,0.020465,-0.6452,0.5178,NA,0.001085
Piazza_et_al_2020,CRMS0672_H,0672_H_2,34,36,0.9791,0.08662800000000001,0.019192,-0.0762,0.3658,NA,9.95e-4
Piazza_et_al_2020,CRMS0672_H,0672_H_2,36,38,0.9491,0.066436,0.01402,0.7596,0.4757,NA,6.65e-4
Piazza_et_al_2020,CRMS1277_H,1277_H_1,0,2,0.0234,0.764016,NA,50.6764,15.3208,NA,NA
Piazza_et_al_2020,CRMS1277_H,1277_H_1,2,4,0.0383,0.7658360000000001,0.339239,69.9574,8.0969,NA,0.022458
Piazza_et_al_2020,CRMS1277_H,1277_H_1,4,6,0.0444,0.818043,0.394109,18.8337,8.0926,NA,0.024971999999999998
Piazza_et_al_2020,CRMS1277_H,1277_H_1,6,8,0.0254,0.618725,0.42453,29.4222,13.6214,NA,0.019562
Piazza_et_al_2020,CRMS1277_H,1277_H_1,8,10,0.0359,0.845638,0.4064,41.5494,10.4944,NA,0.024077
Piazza_et_al_2020,CRMS1277_H,1277_H_1,10,12,0.0237,0.8012170000000001,0.4182,14.874,16.4564,NA,0.025043000000000003
Piazza_et_al_2020,CRMS1277_H,1277_H_1,12,14,0.0298,0.827493,0.42808100000000004,39.7578,11.8137,NA,0.022188
Piazza_et_al_2020,CRMS1277_H,1277_H_1,14,16,0.0278,0.8282970000000001,0.424871,52.7155,13.7999,NA,0.021981
Piazza_et_al_2020,CRMS1277_H,1277_H_1,16,18,0.0364,0.8008620000000001,0.411799,93.7369,23.204,NA,0.019701
Piazza_et_al_2020,CRMS1277_H,1277_H_1,18,20,0.0311,0.7627679999999999,0.413648,74.3335,12.5467,NA,0.016038
Piazza_et_al_2020,CRMS1277_H,1277_H_1,20,22,0.0216,0.76893,0.399388,81.3625,16.9914,NA,0.018904
Piazza_et_al_2020,CRMS1277_H,1277_H_1,22,24,0.0223,0.78866,0.41706000000000004,71.1021,17.342,NA,0.01671
Piazza_et_al_2020,CRMS1277_H,1277_H_1,24,26,0.0219,0.8069620000000001,0.433263,58.881100000000004,17.4341,NA,0.018441
Piazza_et_al_2020,CRMS1277_H,1277_H_1,26,28,0.0258,0.8720269999999999,0.44672199999999995,59.7028,14.7051,NA,0.023740999999999998
Piazza_et_al_2020,CRMS1277_H,1277_H_1,28,30,0.0478,0.851648,0.452359,65.7124,8.5023,NA,0.029030999999999998
Piazza_et_al_2020,CRMS1277_H,1277_H_1,30,32,0.061,0.873499,0.47767200000000004,57.5649,6.6236,NA,0.029766
Piazza_et_al_2020,CRMS1277_H,1277_H_1,32,34,0.0658,0.808326,0.425422,63.7592,7.9699,NA,0.029479000000000002
Piazza_et_al_2020,CRMS1277_H,1277_H_1,34,36,0.0956,0.792818,0.425188,88.0354,4.3371,NA,0.029620999999999998
Piazza_et_al_2020,CRMS1277_H,1277_H_1,36,38,0.1052,0.7986150000000001,0.42379600000000006,61.6958,4.2524,NA,0.028346
Piazza_et_al_2020,CRMS1277_H,1277_H_1,38,40,0.0963,0.799438,0.426655,72.5027,4.7624,NA,0.029750000000000002
Piazza_et_al_2020,CRMS1277_H,1277_H_2,0,2,0.0313,0.7776049999999999,0.36225799999999997,37.5249,12.3437,NA,0.024064000000000002
Piazza_et_al_2020,CRMS1277_H,1277_H_2,2,4,0.0423,0.80656,0.37667,12.8108,8.4324,NA,0.02302
Piazza_et_al_2020,CRMS1277_H,1277_H_2,4,6,0.0317,0.8303499999999999,0.383763,27.5231,12.1784,NA,0.024243999999999998
Piazza_et_al_2020,CRMS1277_H,1277_H_2,6,8,0.0212,0.8443269999999999,0.411294,7.3824,16.3028,NA,0.023765
Piazza_et_al_2020,CRMS1277_H,1277_H_2,8,10,0.0272,0.819422,0.40223,35.1719,13.2532,NA,0.025078
Piazza_et_al_2020,CRMS1277_H,1277_H_2,10,12,0.0332,0.8128879999999999,0.39066,4.8938,11.4897,NA,0.025171000000000002
Piazza_et_al_2020,CRMS1277_H,1277_H_2,12,14,0.0344,0.825933,0.40332999999999997,NA,NA,NA,0.025070000000000002
Piazza_et_al_2020,CRMS1277_H,1277_H_2,14,16,0.0392,0.799169,0.392303,87.5913,25.6271,NA,0.024281999999999998
Piazza_et_al_2020,CRMS1277_H,1277_H_2,16,18,0.036,0.766185,0.37156799999999995,74.0856,11.6867,NA,0.022355999999999997
Piazza_et_al_2020,CRMS1277_H,1277_H_2,18,20,0.0466,0.7434910000000001,0.36505299999999996,53.4153,8.7647,NA,0.022109
Piazza_et_al_2020,CRMS1277_H,1277_H_2,20,22,0.024,0.783011,0.378599,103.3486,15.9229,NA,0.025354
Piazza_et_al_2020,CRMS1277_H,1277_H_2,22,24,0.0269,0.811159,0.40611400000000003,49.2418,13.8409,NA,0.028161000000000002
Piazza_et_al_2020,CRMS1277_H,1277_H_2,24,26,0.0526,0.7952039999999999,0.41029499999999997,142.6282,8.022,NA,0.028536000000000002
Piazza_et_al_2020,CRMS1277_H,1277_H_2,26,28,0.0651,0.769795,0.399813,193.9913,6.9283,NA,0.026979000000000003
Piazza_et_al_2020,CRMS1277_H,1277_H_2,28,30,0.103,0.7838849999999999,0.410684,119.4868,5.5159,NA,0.027614999999999997
Piazza_et_al_2020,CRMS1277_H,1277_H_2,30,32,0.1006,0.694631,0.411804,69.1279,4.4933,NA,0.027249
Piazza_et_al_2020,CRMS1277_H,1277_H_2,32,34,0.1091,0.81793,0.423653,47.2539,4.0261,NA,0.026646
Piazza_et_al_2020,CRMS1277_H,1277_H_2,34,36,0.115,0.815256,0.431245,43.538,3.4592,NA,0.029313
Piazza_et_al_2020,CRMS1277_H,1277_H_2,36,38,0.1112,0.839199,0.45346400000000003,16.5827,3.7467,NA,0.02904
Piazza_et_al_2020,CRMS1277_H,1277_H_2,38,40,0.1197,0.8309359999999999,0.45443199999999995,9.9562,1.72,NA,0.029042
