study_id,site_id,core_id,latitude,longitude,year,habitat,country,admin_division
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 18,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 19,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 20,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 21,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 22,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 23,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 24,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 25,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 26,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 27,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 28,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 29,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 30,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 31,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 32,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Keurbooms,Keurbooms-surface sample 33,-34.0349,23.38,2016,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Kromme,Kromme-surface sample 27,-34.142967,24.842728,2013,marsh,South Africa,Eastern Cape
Veldkornet 2016 PhD,Kromme,Kromme-surface sample 28,-34.142967,24.842728,2013,marsh,South Africa,Eastern Cape
Veldkornet 2016 PhD,Kromme,Kromme-surface sample 29,-34.142967,24.842728,2013,marsh,South Africa,Eastern Cape
Veldkornet 2016 PhD,Kromme,Kromme-surface sample 30,-34.142967,24.842728,2013,marsh,South Africa,Eastern Cape
Veldkornet 2016 PhD,Kromme,Kromme-surface sample 31,-34.142967,24.842728,2013,marsh,South Africa,Eastern Cape
Veldkornet 2016 PhD,Kromme,Kromme-surface sample 32,-34.142967,24.842728,2013,marsh,South Africa,Eastern Cape
Veldkornet 2016 PhD,Kromme,Kromme-surface sample 33,-34.142967,24.842728,2013,marsh,South Africa,Eastern Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 1,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 2,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 3,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 4,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 5,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 6,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 7,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 8,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 9,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 10,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 11,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 12,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 13,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 14,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 15,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 16,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 17,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 18,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 19,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 20,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 21,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 22,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 23,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Goukou,Goukou-surface sample 24,-34.378353,21.423527,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 1,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 2,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 3,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 4,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 5,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 6,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 7,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 8,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Gouritz,Gouritz-surface sample 9,-34.345341,21.885903,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 1,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 2,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 3,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 4,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 5,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 6,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 7,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 8,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 9,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 10,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 11,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Great Brak,Great Brak-surface sample 12,-34.057253,22.239292,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Kleinmond,Kleinmond-surface sample 1,-34.368431,19.097131,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Kleinmond,Kleinmond-surface sample 2,-34.368431,19.097131,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Uilkraals,Uilkraals-surface sample 1,-34.607549,19.407635,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Uilkraals,Uilkraals-surface sample 2,-34.607549,19.407635,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Uilkraals,Uilkraals-surface sample 3,-34.607549,19.407635,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Uilkraals,Uilkraals-surface sample 4,-34.607549,19.407635,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Uilkraals,Uilkraals-surface sample 5,-34.607549,19.407635,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Uilkraals,Uilkraals-surface sample 6,-34.607549,19.407635,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 1,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 2,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 3,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 4,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 5,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 6,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 7,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 8,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 9,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 10,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 11,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 12,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 13,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 14,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 15,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 16,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet 2016 PhD,Verlorenvlei,Verlorenvlei-surface sample 17,-32.315922,18.333174,2015,marsh,South Africa,Western Cape
Veldkornet et al 2016,Orange,Orange-Salicornia pillansii-surface sample 1,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Salicornia pillansii-surface sample 2,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Salicornia pillansii-surface sample 3,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Salicornia pillansii-surface sample 4,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Salicornia pillansii-surface sample 5,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Salicornia pillansii-surface sample 6,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Salicornia tegetaria-surface sample 1,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Sporobolus virginicus-surface sample 1,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Sporobolus virginicus-surface sample 2,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Orange,Orange-Sporobolus virginicus-surface sample 3,-28.6325,16.4523,2004,marsh,South Africa,Northern Cape
Veldkornet et al 2016,Olifants,Olifants-Limonium linifolium-surface sample 1,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Limonium linifolium-surface sample 2,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Triglochin striata-surface sample 1,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Triglochin striata-surface sample 2,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Triglochin striata-surface sample 3,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Triglochin striata-surface sample 4,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Bassia diffusa-surface sample 1,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Bassia diffusa-surface sample 2,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Bassia diffusa-surface sample 3,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Bassia diffusa-surface sample 4,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Salicornia tegetaria-surface sample 1,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Salicornia tegetaria-surface sample 2,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Salicornia tegetaria-surface sample 3,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Sporobolus virginicus-surface sample 1,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Veldkornet et al 2016,Olifants,Olifants-Salicornia tegetaria-core 1,-31.701044,18.187119,2004,marsh,South Africa,Western Cape
Verle 2013,Mbashe,Mbashe-Q1-core-1,-32.24305,28.894317,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q1-core-2,-32.24305,28.894317,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q1-core-3,-32.24305,28.894317,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q2-core-1,-32.243385,28.894446,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q2-core-2,-32.243385,28.894446,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q2-core-3,-32.243385,28.894446,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q3-core-1,-32.243553,28.894119,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q3-core-2,-32.243553,28.894119,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q3-core-3,-32.243553,28.894119,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q4-core-1,-32.243218,28.893843,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q4-core-2,-32.243218,28.893843,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q4-core-3,-32.243218,28.893843,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q5-core-1,-32.241579,28.890471,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q5-core-2,-32.241579,28.890471,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-Q5-core-3,-32.241579,28.890471,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_L-core-1,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_L-core-2,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_L-core-3,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_M-core-1,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_M-core-2,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_M-core-3,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_U-core-1,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_U-core-2,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T3_U-core-3,-32.242722,28.896534,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_L-core-1,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_L-core-2,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_L-core-3,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_M-core-1,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_M-core-2,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_M-core-3,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_U-core-1,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_U-core-2,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Verle 2013,Mbashe,Mbashe-T4_U-core-3,-32.242422,28.896136,2012,mangrove,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Submerged-surface sample-1,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Submerged-surface sample-2,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Submerged-surface sample-3,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-1,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-2,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-3,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Submerged-surface sample-4,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Submerged-surface sample-5,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Submerged-surface sample-6,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-4,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-5,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-6,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Intertidal-surface sample-1,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Intertidal-surface sample-2,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Intertidal-surface sample-3,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Intertidal-surface sample-4,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Intertidal-surface sample-5,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Intertidal-surface sample-6,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-7,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-8,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Vromans 2010,East Kleinemonde,East Kleinemonde-Supratidal-surface sample-9,-33.539026,27.049325,2009,marsh,South Africa,Eastern Cape
Wooldridge et al 2016,Groen,Groen-core-1,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
Wooldridge et al 2016,Groen,Groen-core-2,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
Wooldridge et al 2016,Groen,Groen-core-3,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
Wooldridge et al 2016,Groen,Groen-core-4,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
Wooldridge et al 2016,Groen,Groen-core-5,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
Wooldridge et al 2016,Groen,Groen-core-6,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
Wooldridge et al 2016,Groen,Groen-core-7,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
Wooldridge et al 2016,Groen,Groen-core-8,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
Wooldridge et al 2016,Groen,Groen-core-9,-30.5048,17.3435,2015,marsh,South Africa,Northern Cape
