lat_long,n,core_ids,study_ids,num_studies
"-25.85266, 114.12431",2,Fourqurean_and_Kendrick_unpublished_47,Fourqurean_and_Kendrick_unpublished,1
"-25.85339, 114.19316",2,Fourqurean_and_Kendrick_unpublished_43,Fourqurean_and_Kendrick_unpublished,1
"-25.85662, 114.10688",2,Fourqurean_and_Kendrick_unpublished_14,Fourqurean_and_Kendrick_unpublished,1
"-25.8614, 114.19426",2,Fourqurean_and_Kendrick_unpublished_46,Fourqurean_and_Kendrick_unpublished,1
"-25.86165, 114.14813",2,Fourqurean_and_Kendrick_unpublished_4,Fourqurean_and_Kendrick_unpublished,1
"-25.86883, 114.07194",2,Fourqurean_and_Kendrick_unpublished_13,Fourqurean_and_Kendrick_unpublished,1
"-25.870301, -48.630632",6,"S25L3MG1, S25L3MG2, S25L3MG3",Rovai_et_al_2022,1
"-25.87061, 114.00569",4,"Fourqurean_and_Kendrick_unpublished_21, Fourqurean_and_Kendrick_unpublished_66",Fourqurean_and_Kendrick_unpublished,1
"-25.87136, 114.15512",2,Fourqurean_and_Kendrick_unpublished_28,Fourqurean_and_Kendrick_unpublished,1
"-25.87218, 113.95502",2,Fourqurean_and_Kendrick_unpublished_18,Fourqurean_and_Kendrick_unpublished,1
"-25.87453, 114.21507",2,Fourqurean_and_Kendrick_unpublished_30,Fourqurean_and_Kendrick_unpublished,1
"-25.87656, 114.03211",2,Fourqurean_and_Kendrick_unpublished_12,Fourqurean_and_Kendrick_unpublished,1
"-25.88006, 114.19559",2,Fourqurean_and_Kendrick_unpublished_29,Fourqurean_and_Kendrick_unpublished,1
"-25.88835, 114.12879",2,Fourqurean_and_Kendrick_unpublished_50,Fourqurean_and_Kendrick_unpublished,1
"-25.88895, 113.93395",2,Fourqurean_and_Kendrick_unpublished_17,Fourqurean_and_Kendrick_unpublished,1
"-25.89397, 114.114",4,"Fourqurean_and_Kendrick_unpublished_51, Fourqurean_and_Kendrick_unpublished_67",Fourqurean_and_Kendrick_unpublished,1
"-25.89581, 113.997",2,Fourqurean_and_Kendrick_unpublished_11,Fourqurean_and_Kendrick_unpublished,1
"-25.89887, 114.23445",2,Fourqurean_and_Kendrick_unpublished_32,Fourqurean_and_Kendrick_unpublished,1
"-25.90625, 113.95463",2,Fourqurean_and_Kendrick_unpublished_19,Fourqurean_and_Kendrick_unpublished,1
"-25.90684, 114.20526",2,Fourqurean_and_Kendrick_unpublished_31,Fourqurean_and_Kendrick_unpublished,1
"-25.91652, 114.23516",2,Fourqurean_and_Kendrick_unpublished_33,Fourqurean_and_Kendrick_unpublished,1
"-25.91903, 113.97392",2,Fourqurean_and_Kendrick_unpublished_10,Fourqurean_and_Kendrick_unpublished,1
"-25.92191, 114.05618",2,Fourqurean_and_Kendrick_unpublished_8,Fourqurean_and_Kendrick_unpublished,1
"-25.92351, 114.0149",2,Fourqurean_and_Kendrick_unpublished_9,Fourqurean_and_Kendrick_unpublished,1
"-25.92403, 114.16412",2,Fourqurean_and_Kendrick_unpublished_5,Fourqurean_and_Kendrick_unpublished,1
"-25.92471, 114.14544",2,Fourqurean_and_Kendrick_unpublished_27,Fourqurean_and_Kendrick_unpublished,1
"-25.92518, 114.1248",2,Fourqurean_and_Kendrick_unpublished_26,Fourqurean_and_Kendrick_unpublished,1
"-25.92981, 114.09576",4,"Fourqurean_and_Kendrick_unpublished_64, Fourqurean_and_Kendrick_unpublished_7",Fourqurean_and_Kendrick_unpublished,1
"-25.93344, 114.21532",2,Fourqurean_and_Kendrick_unpublished_34,Fourqurean_and_Kendrick_unpublished,1
"-25.93385, 114.06549",2,Fourqurean_and_Kendrick_unpublished_24,Fourqurean_and_Kendrick_unpublished,1
"-25.93453, 113.93553",2,Fourqurean_and_Kendrick_unpublished_57,Fourqurean_and_Kendrick_unpublished,1
"-25.93783, 113.93635",4,"Fourqurean_and_Kendrick_unpublished_16, Fourqurean_and_Kendrick_unpublished_61",Fourqurean_and_Kendrick_unpublished,1
"-25.95167, 114.00587",2,Fourqurean_and_Kendrick_unpublished_20,Fourqurean_and_Kendrick_unpublished,1
"-25.95175, 114.2332",2,Fourqurean_and_Kendrick_unpublished_39,Fourqurean_and_Kendrick_unpublished,1
"-25.95196, 114.09554",2,Fourqurean_and_Kendrick_unpublished_25,Fourqurean_and_Kendrick_unpublished,1
"-25.95217, 114.03541",2,Fourqurean_and_Kendrick_unpublished_23,Fourqurean_and_Kendrick_unpublished,1
"-25.95637, 114.17398",4,"Fourqurean_and_Kendrick_unpublished_6, Fourqurean_and_Kendrick_unpublished_65",Fourqurean_and_Kendrick_unpublished,1
"-25.96548, 114.2235",2,Fourqurean_and_Kendrick_unpublished_38,Fourqurean_and_Kendrick_unpublished,1
"-25.96872, 114.15514",4,"Fourqurean_and_Kendrick_unpublished_36, Fourqurean_and_Kendrick_unpublished_60",Fourqurean_and_Kendrick_unpublished,1
"-25.96887, 114.1142",2,Fourqurean_and_Kendrick_unpublished_37,Fourqurean_and_Kendrick_unpublished,1
"-25.97889, 114.09544",2,Fourqurean_and_Kendrick_unpublished_22,Fourqurean_and_Kendrick_unpublished,1
"-25.97911, 114.23478",2,Fourqurean_and_Kendrick_unpublished_35,Fourqurean_and_Kendrick_unpublished,1
"-25.97953, 114.06838",2,Fourqurean_and_Kendrick_unpublished_40,Fourqurean_and_Kendrick_unpublished,1
"-25.98638, 113.9259",2,Fourqurean_and_Kendrick_unpublished_15,Fourqurean_and_Kendrick_unpublished,1
"-26.00058, 113.95447",2,Fourqurean_and_Kendrick_unpublished_42,Fourqurean_and_Kendrick_unpublished,1
"-26.00123, 114.13318",2,Fourqurean_and_Kendrick_unpublished_41,Fourqurean_and_Kendrick_unpublished,1
"-26.0286, 32.879",8,"Paula_et_al_2001_1, Paula_et_al_2001_2, Paula_et_al_2001_6, Paula_et_al_2001_7",Paula_et_al_2001,1
"-26.046572, 32.964403",2,M0711,Penha-Lopes_et_al_2009,1
"-26.0566, 32.0566",6,"Paula_et_al_2001_3, Paula_et_al_2001_8, Paula_et_al_2001_9",Paula_et_al_2001,1
"-26.0662, 32.9192",8,"Paula_et_al_2001_10, Paula_et_al_2001_11, Paula_et_al_2001_4, Paula_et_al_2001_5",Paula_et_al_2001,1
"-26.183504, -48.623635",6,"S25L2MG1, S25L2MG2, S25L2MG3",Rovai_et_al_2022,1
"-27.452245, -48.522762",6,"S25L1MG1, S25L1MG2, S25L1MG3",Rovai_et_al_2022,1
"-27.517813, 152.990952",2,M0236,Allen_et_al_2007,1
"-27.5333, 153.31667",2,Oakes_and_Connolly_2004_1,Oakes_and_Connolly_2004,1
"-27.778039, 153.37611",2,M1120,C._Sanders_Unpublished,1
"-27.778269, 153.376095",2,M1119,C._Sanders_Unpublished,1
"-27.778504, 153.376103",2,M1118,C._Sanders_Unpublished,1
"-27.778708, 153.376087",2,M1117,C._Sanders_Unpublished,1
"-27.778775, 153.381251",2,M0696,Sanders_et_al_2015,1
"-27.778931, 153.376092",2,M1116,C._Sanders_Unpublished,1
"-27.779152, 153.376094",2,M1115,C._Sanders_Unpublished,1
"-27.779382, 153.376091",2,M1114,C._Sanders_Unpublished,1
"-27.779609, 153.376094",2,M1113,C._Sanders_Unpublished,1
"-27.779836, 153.376093",2,M1112,C._Sanders_Unpublished,1
"-27.780057, 153.376093",2,M1111,C._Sanders_Unpublished,1
"-27.780285, 153.376078",2,M1110,C._Sanders_Unpublished,1
"-27.780347, 153.380732",2,M0695,Sanders_et_al_2015,1
"-27.780497, 153.376081",2,M1109,C._Sanders_Unpublished,1
"-28.879906, 153.559178",2,M1076,C._Sanders_Unpublished,1
"-29.120667, 153.427611",2,M1075,C._Sanders_Unpublished,1
"-29.651374, 31.126536",2,M1300,Naidoo_and_Raiman_1982,1
"-29.806807, 31.040694",2,M1296,Naidoo_1980,1
"-29.806815, 31.041038",2,M1295,Naidoo_1980,1
"-29.806822, 31.040338",2,M1297,Naidoo_1980,1
"-29.808644, 31.040053",2,M1294,Naidoo_1980,1
"-29.808775, 31.040077",2,M1293,Naidoo_1980,1
"-29.808893, 31.040096",2,M1292,Naidoo_1980,1
"-29.988266, 30.947644",4,"M1298, M1299",Naidoo_and_Raiman_1982,1
"-3.03333, -44.6833",2,M1741,RadamBrasil,1
"-3.91667, 128.8333",6,"De_Iongh_et_al_1995_1, De_Iongh_et_al_1995_2, De_Iongh_et_al_1995_3",De_Iongh_et_al_1995,1
"-30.29865, 153.124128",2,M1123,C._Sanders_Unpublished,1
"-30.298778, 153.123767",2,M1125,C._Sanders_Unpublished,1
"-30.300481, 153.1334",2,M1124,C._Sanders_Unpublished,1
"-30.301008, 153.133953",2,M1126,C._Sanders_Unpublished,1
"-30.301872, 153.128294",2,M1122,C._Sanders_Unpublished,1
"-30.302814, 153.128433",2,M1121,C._Sanders_Unpublished,1
"-31.25, 152.5",12,"Maher_and_Eyre_2010_1, Maher_and_Eyre_2010_2, Maher_and_Eyre_2010_3, Maher_and_Eyre_2010_4, Maher_and_Eyre_2010_5, Maher_and_Eyre_2010_6",Maher_and_Eyre_2010,1
"-31.39, 152.47",22,"Maher_and_Eyre_2010_10, Maher_and_Eyre_2010_11, Maher_and_Eyre_2010_12, Maher_and_Eyre_2010_13, Maher_and_Eyre_2010_14, Maher_and_Eyre_2010_15, Maher_and_Eyre_2010_16, Maher_and_Eyre_2010_17, Maher_and_Eyre_2010_7, Maher_and_Eyre_2010_8, Maher_and_Eyre_2010_9",Maher_and_Eyre_2010,1
"-31.989966666666668, 116.91666666666667",2,Fourqurean_and_Kendrick_unpublished_69,Fourqurean_and_Kendrick_unpublished,1
"-32.00975, 115.4928333",6,"Holmer_et_al_2007_14, Holmer_et_al_2007_15, Holmer_et_al_2007_16",Holmer_et_al_2007,1
"-32.13566667, 115.7405",6,"Holmer_et_al_2007_11, Holmer_et_al_2007_12, Holmer_et_al_2007_13",Holmer_et_al_2007,1
"-32.15, 152.28",14,"Maher_and_Eyre_2010_18, Maher_and_Eyre_2010_19, Maher_and_Eyre_2010_20, Maher_and_Eyre_2010_21, Maher_and_Eyre_2010_22, Maher_and_Eyre_2010_23, Maher_and_Eyre_2010_24",Maher_and_Eyre_2010,1
"-32.337861, 152.488694",2,M1077,C._Sanders_Unpublished,1
"-32.846236, 151.7673",2,M1103,Sanders_et_al_2016_JGR_Biogeoscience,1
"-32.846255, 151.766775",2,M1105,Sanders_et_al_2016_JGR_Biogeoscience,1
"-32.846255, 151.767027",2,M1104,Sanders_et_al_2016_JGR_Biogeoscience,1
"-32.846257, 151.766504",2,M1106,Sanders_et_al_2016_JGR_Biogeoscience,1
"-32.846272, 151.766233",2,M1107,Sanders_et_al_2016_JGR_Biogeoscience,1
"-32.846283, 151.765973",2,M1108,Sanders_et_al_2016_JGR_Biogeoscience,1
"-32.850608, 151.702315",2,M0443,Howe_et_al_2009,1
"-32.859437, 151.755309",2,M0372,Saintilan_et_al_2013,1
"-32.870356, 151.716468",2,M0442,Howe_et_al_2009,1
"-32.97958, 137.67194999999998",6,"1Rs, 2Rs, 3Rs",Lafratta_et_al_2018,1
"-32.99817, 137.62118",12,"4Rc, 5Rc, 6Rc, 1B, 2B, 3B",Lafratta_et_al_2018,1
"-33.00828, 137.60947",6,"1Rc, 2Rc, 3Rc",Lafratta_et_al_2018,1
"-33.4, 151.35",4,"Eyre_and_Ferguson_2002_1, Eyre_and_Ferguson_2002_2",Eyre_and_Ferguson_2002,1
"-33.513369, 151.120277",2,M0370,Saintilan_et_al_2013,1
"-33.529606, 151.141827",2,M0371,Saintilan_et_al_2013,1
"-33.583333333333336, 151.26666666666668",4,"Fonseca_et_al_2011_5, Fonseca_et_al_2011_6",Fonseca_et_al_2011,1
"-33.98309, 151.008512",2,M0557,Kelleway_et_al_2016,1
"-33.98323, 151.009012",2,M0555,Kelleway_et_al_2016,1
"-33.98335, 151.008662",2,M0556,Kelleway_et_al_2016,1
"-33.983964, 151.008804",2,M0563,Kelleway_et_al_2016,1
"-33.98402, 151.009472",2,M0566,Kelleway_et_al_2016,1
"-33.98405, 151.009052",2,M0562,Kelleway_et_al_2016,1
"-33.98414, 151.009322",2,M0561,Kelleway_et_al_2016,1
"-33.98416, 151.008602",2,M0560,Kelleway_et_al_2016,1
"-33.98443, 151.008642",2,M0559,Kelleway_et_al_2016,1
"-33.98449, 151.009732",2,M0565,Kelleway_et_al_2016,1
"-33.98453, 151.010182",2,M0564,Kelleway_et_al_2016,1
"-33.9848, 151.008282",2,M0558,Kelleway_et_al_2016,1
"-34.012128, 151.150011",2,M1078,C._Sanders_Unpublished,1
"-34.017179, 151.150425",2,M0545,Kelleway_et_al_2016,1
"-34.017388, 151.151084",2,M0544,Kelleway_et_al_2016,1
"-34.017396, 151.15221",2,M0548,Kelleway_et_al_2016,1
"-34.01758, 151.150859",2,M0543,Kelleway_et_al_2016,1
"-34.018014, 151.152284",2,M0547,Kelleway_et_al_2016,1
"-34.018197, 151.152118",2,M0546,Kelleway_et_al_2016,1
"-34.019265, 151.147628",2,M0550,Kelleway_et_al_2016,1
"-34.019499, 151.149488",2,M0549,Kelleway_et_al_2016,1
"-34.019882, 151.15011",2,M0551,Kelleway_et_al_2016,1
"-34.020201, 151.152524",2,M0552,Kelleway_et_al_2016,1
"-34.020932, 151.151121",2,M0554,Kelleway_et_al_2016,1
"-34.021042, 151.151427",2,M0553,Kelleway_et_al_2016,1
"-34.031122, 151.137131",2,M1080,C._Sanders_Unpublished,1
"-34.031167, 151.157075",2,M1079,C._Sanders_Unpublished,1
"-34.05, 151.13333333333333",4,"Fonseca_et_al_2011_3, Fonseca_et_al_2011_4",Fonseca_et_al_2011,1
"-34.32, 150.5",10,"Qu_et_al_2006_1, Qu_et_al_2006_2, Qu_et_al_2006_3, Qu_et_al_2006_4, Qu_et_al_2006_5",Qu_et_al_2006,1
"-34.998935, 150.772447",2,M0373,Saintilan_et_al_2013,1
"-35.006626, 150.668402",2,M1318,Owers_et_al_2016,1
"-35.013693, 150.666216",2,M1319,Owers_et_al_2016,1
"-35.019153, 150.66816",2,M1320,Owers_et_al_2016,1
"-35.027559, 150.667528",2,M0374,Saintilan_et_al_2013,1
"-35.25, 150.48333333333332",4,"Fonseca_et_al_2011_1, Fonseca_et_al_2011_2",Fonseca_et_al_2011,1
"-36.314338888888884, 174.76033611111112",2,M0514,Bulmer_et_al_2016,1
"-36.800176, 174.753726",2,M0720,Woodroffe_1985,1
"-36.800258, 174.753207",2,M0719,Woodroffe_1985,1
"-36.80032, 174.752585",2,M0718,Woodroffe_1985,1
"-36.800369, 174.751975",2,M0717,Woodroffe_1985,1
"-36.801083, 174.753794",2,M0721,Woodroffe_1985,1
"-36.801134, 174.752204",2,M0716,Woodroffe_1985,1
"-36.801744, 174.753917",2,M0722,Woodroffe_1985,1
"-36.801846, 174.752468",2,M0714,Woodroffe_1985,1
"-36.802065, 174.753952",2,M0723,Woodroffe_1985,1
"-36.80214, 174.753939",2,M0724,Woodroffe_1985,1
"-36.802301, 174.753898",2,M0725,Woodroffe_1985,1
"-36.802564, 174.752844",2,M0713,Woodroffe_1985,1
"-36.802906, 174.753884",2,M0726,Woodroffe_1985,1
"-36.802945, 174.756641",2,M0731,Woodroffe_1985,1
"-36.803092, 174.756618",2,M0730,Woodroffe_1985,1
"-36.803208, 174.756543",2,M0729,Woodroffe_1985,1
"-36.803224, 174.755648",2,M0728,Woodroffe_1985,1
"-36.803387, 174.754604",2,M0715,Woodroffe_1985,1
"-36.803404, 174.753531",2,M0712,Woodroffe_1985,1
"-36.803557, 174.753658",2,M0727,Woodroffe_1985,1
"-36.810575, 174.77608333333336",2,M0515,Bulmer_et_al_2016,1
"-36.881775, 174.691967",2,M0662,Yang_et_al_2013,1
"-36.881878, 174.693384",2,M0663,Yang_et_al_2013,1
"-36.881982, 174.694514",2,M0664,Yang_et_al_2013,1
"-36.93697222, 174.7867917",2,M0516,Bulmer_et_al_2016,1
"-37.20223888888889, 175.86149722222223",2,M0517,Bulmer_et_al_2016,1
"-37.202308, 175.862442",2,M1127,C._Sanders_Submitted_to_ECSS,1
"-37.203636, 175.862394",2,M1128,C._Sanders_Submitted_to_ECSS,1
"-37.207241, 175.445729",2,M0311,Lovelock_et_al_2010,1
"-37.207508, 175.445872",2,M0310,Lovelock_et_al_2010,1
"-37.207669, 175.445956",2,M0309,Lovelock_et_al_2010,1
"-37.207766, 175.446005",2,M0308,Lovelock_et_al_2010,1
"-37.207849, 175.446061",2,M0307,Lovelock_et_al_2010,1
"-37.207974, 175.44612",2,M0306,Lovelock_et_al_2010,1
"-37.208068, 175.446179",2,M0305,Lovelock_et_al_2010,1
"-37.208196, 175.446256",2,M0304,Lovelock_et_al_2010,1
"-37.208315, 175.446315",2,M0303,Lovelock_et_al_2010,1
"-37.208454, 175.446399",2,M0302,Lovelock_et_al_2010,1
"-37.208607, 175.446489",2,M0301,Lovelock_et_al_2010,1
"-37.208804, 175.446579",2,M0300,Lovelock_et_al_2010,1
"-37.209018, 175.446645",2,M0299,Lovelock_et_al_2010,1
"-37.209218, 175.446729",2,M0298,Lovelock_et_al_2010,1
"-37.209465, 175.446816",2,M0297,Lovelock_et_al_2010,1
"-37.209751, 175.446906",2,M0296,Lovelock_et_al_2010,1
"-37.209912, 175.44701",2,M0295,Lovelock_et_al_2010,1
"-37.210054, 175.447111",2,M0294,Lovelock_et_al_2010,1
"-37.210187, 175.447198",2,M0293,Lovelock_et_al_2010,1
"-37.210305, 175.447294",2,M0292,Lovelock_et_al_2010,1
"-37.210417, 175.447362",2,M0291,Lovelock_et_al_2010,1
"-37.210573, 175.447452",2,M0290,Lovelock_et_al_2010,1
"-37.210741, 175.44757",2,M0289,Lovelock_et_al_2010,1
"-37.210887, 175.447674",2,M0288,Lovelock_et_al_2010,1
"-37.211053, 175.44778",2,M0287,Lovelock_et_al_2010,1
"-37.21122, 175.447961",2,M0286,Lovelock_et_al_2010,1
"-37.211342, 175.448066",2,M0285,Lovelock_et_al_2010,1
"-37.211539, 175.448196",2,M0284,Lovelock_et_al_2010,1
"-37.21174, 175.448322",2,M0283,Lovelock_et_al_2010,1
"-37.212036, 175.44854",2,M0282,Lovelock_et_al_2010,1
"-37.212236, 175.448674",2,M0281,Lovelock_et_al_2010,1
"-37.212541, 175.448874",2,M0280,Lovelock_et_al_2010,1
"-37.212831, 175.449067",2,M0279,Lovelock_et_al_2010,1
"-37.212934, 175.449132",2,M0278,Lovelock_et_al_2010,1
"-37.213136, 175.449279",2,M0277,Lovelock_et_al_2010,1
"-37.213446, 175.449529",2,M0276,Lovelock_et_al_2010,1
"-38.256051, 144.487123",2,M1102,Sanders_et_al_2016_JGR_Biogeoscience,1
"-38.256721, 144.487045",2,M1101,Sanders_et_al_2016_JGR_Biogeoscience,1
"-38.256943, 144.487031",2,M1100,Sanders_et_al_2016_JGR_Biogeoscience,1
"-38.257169, 144.487006",2,M1099,Sanders_et_al_2016_JGR_Biogeoscience,1
"-38.29682, 145.204676",2,M0399,Livesley_and_Andrusiak_2012,1
"-38.33862, 145.203597",2,M0398,Livesley_and_Andrusiak_2012,1
"-38.363182, 145.211813",2,M0397,Livesley_and_Andrusiak_2012,1
"-4.14, 119.36",6,"Alongi_et_al_2008_1, Alongi_et_al_2008_2, Alongi_et_al_2008_3",Alongi_et_al_2008,1
"-4.22, 39.3",36,"Bouillon_et_al_2004_1, Bouillon_et_al_2004_10, Bouillon_et_al_2004_11, Bouillon_et_al_2004_12, Bouillon_et_al_2004_13, Bouillon_et_al_2004_14, Bouillon_et_al_2004_15, Bouillon_et_al_2004_16, Bouillon_et_al_2004_17, Bouillon_et_al_2004_18, Bouillon_et_al_2004_2, Bouillon_et_al_2004_3, Bouillon_et_al_2004_4, Bouillon_et_al_2004_5, Bouillon_et_al_2004_6, Bouillon_et_al_2004_7, Bouillon_et_al_2004_8, Bouillon_et_al_2004_9",Bouillon_et_al_2004,1
"-4.235904, 119.599433",2,M0630,Alongi_et_al_2008,1
"-4.402343, 39.508237",2,M1158,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.403743, 39.511676",2,M0678,Middelburg_et_al_1996,1
"-4.404818, 39.526985",2,M1161,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.405153, 39.526913",2,M1160,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.405189, 39.527229",2,M1181,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.406407, 39.511799",2,M0683,Middelburg_et_al_1996,1
"-4.406552, 39.531457",2,M1187,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.406633, 39.53124",2,M1188,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.407058, 39.531808",2,M1186,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.407312, 39.531277",2,M1171,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.407382, 39.520867",2,M1167,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.4076, 39.53235",2,M1193,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.407725, 39.509277",2,M1157,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.407772, 39.532656",2,M1180,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.407831, 39.525833",2,M1184,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.407974, 39.513338",2,M0679,Middelburg_et_al_1996,1
"-4.408085, 39.52578",2,M1196,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.408112, 39.525734",2,M1183,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.408233, 39.520435",2,M1185,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.408441, 39.507817",2,M1191,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.408718, 39.525645",2,M1195,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.408888888888889, 39.52305555555555",2,M0657,Lang'at_et_al_2014,1
"-4.40902, 39.507439",2,M1192,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.409138, 39.520346",2,M1168,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.409493, 39.512136",2,M0687,Middelburg_et_al_1996,1
"-4.409624, 39.524212",2,M1194,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.409923, 39.509936",2,M1173,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.410506, 39.515387",2,M0685,Middelburg_et_al_1996,1
"-4.410689, 39.526349",2,M1164,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.411442, 39.511226",2,M0677,Kazungu_1996,1
"-4.411452, 39.522483",2,M1165,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.411624, 39.511157",2,M0682,Middelburg_et_al_1996,1
"-4.411968, 39.509532",2,M1170,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.41251, 39.509884",2,M1172,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.414573, 39.509353",2,M1169,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.414806, 39.511467",2,M0684,Middelburg_et_al_1996,1
"-4.415453, 39.510308",2,M0183,Andreetta_et_al_2014,1
"-4.415505, 39.509624",2,M0182,Andreetta_et_al_2014,1
"-4.415513, 39.513057",2,M0680,Middelburg_et_al_1996,1
"-4.415665, 39.511097",2,M0184,Andreetta_et_al_2014,1
"-4.416667, 39.5",160,"THQ1, THQ2, THQ3, THQ4, THQ5, THQ6, THQ7, THQ8, THQ9, THQ10, THZQ11, THZQ12, THZQ13, THZQ14, THZQ15, THQ1_2, THQ2_2, THQ3_2, THQ4_2, THQ5_2, EAQ1, EAQ2, EAQ3, EAQ4, EAQ5, EAQ6, EAQ7, EAQ8, EAQ9, EAQ10, EAQ11, EAQ12, EAQ13, EAQ14, EAQ15, EAQ1_2, EAQ2_2, EAQ3_2, EAQ4_2, EAQ5_2, TCQ1, TCQ2, TCQ3, TCQ4, TCQ5, TCQ6, TCQ7, TCQ8, TCQ9, TCQ10, TCQ11, TCQ12, TCQ13, TCQ14, TCQ15, TCQ1_2, TCQ2_2, TCQ3_2, TCQ4_2, TCQ5_2, SIQ1, SIQ2, SIQ3, SIQ4, SIQ5, SIQ6, SIQ7, SIQ8, SIQ9, SIQ10, SIQ11, SIQ12, SIQ13, SIQ14, SIQ15, SIQ1_2, SIQ2_2, SIQ3_2, SIQ4_2, SIQ5_2",Githaiga_et_al_2017,1
"-4.41667, 39.5",14,"Hemminga_et_al_1994_1, Hemminga_et_al_1994_2, Hemminga_et_al_1994_3, Hemminga_et_al_1994_4, Hemminga_et_al_1994_5, Hemminga_et_al_1994_6, Hemminga_et_al_1994_7",Hemminga_et_al_1994,1
"-4.416861, 39.51123",2,M1174,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.41688, 39.509031",2,M1177,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.417376, 39.51694",2,M0681,Middelburg_et_al_1996,1
"-4.418037, 39.51014",2,M1175,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.418581, 39.50889",2,M0686,Middelburg_et_al_1996,1
"-4.418928, 39.516306",2,M0676,Kazungu_1996,1
"-4.419369, 39.506941",2,M1166,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.419403, 39.513112",2,M0689,Middelburg_et_al_1996,1
"-4.419737, 39.511196",2,M1159,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.419964, 39.506982",2,M0180,Andreetta_et_al_2014,1
"-4.420125, 39.508241",2,M0181,Andreetta_et_al_2014,1
"-4.420271, 39.510763",2,M1162,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.420853, 39.507357",2,M1190,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.421866, 39.507862",2,M1176,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.423147, 39.51218",2,M1163,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.423573, 39.51164",2,M1182,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.424767, 39.51119",2,M1189,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.424827, 39.512832",2,M0688,Middelburg_et_al_1996,1
"-4.424866, 39.513011",2,M1178,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.425716, 39.512191",2,M1179,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.584494, 39.248292",2,M1137,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.608407, 39.241142",2,M1147,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.608724, 39.241386",2,M1148,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.611121, 39.242261",2,M1143,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.61113, 39.242018",2,M1144,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.611799, 39.244164",2,M1142,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.637439, 39.239033",2,M1131,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.639, 39.277",6,"De_Troch_et_al_2006_3, De_Troch_et_al_2006_4, De_Troch_et_al_2006_5",De_Troch_et_al_2006,1
"-4.641129, 39.239936",2,M1130,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.642107, 39.239071",2,M1129,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.646941, 39.229831",2,M1136,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.64934, 39.22224",2,M1153,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.649684, 39.223566",2,M1150,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.649991, 39.223205",2,M1146,"S._Gress_Unpublished,_Gress_et_al_2016",1
"-4.650353, 39.223043",2,M1145,"S._Gress_Unpublished,_Gress_et_al_2016",1
