study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_sd,total_pb210_activity,total_pb210_activity_sd,ra226_activity,ra226_activity_sd,fraction_organic_matter_modeled,total_pb210_activity_modeled,cs137_activity_modeled,ra226_activity_modeled,th234_activity_modeled,th234_activity,th234_activity_sd,bi214_activity,bi214_activity_sd,bi214_activity_modeled,pb212_activity,pb212_activity_sd,be7_activity,be7_activity_sd,am241_activity,am241_activity_sd,fraction_carbon,refractory_carbon,labile_carbon
Boyd_2012,Blackbird_Creek_Marsh,BBRC2,98,100,0.725994347299822,0.152138472939336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Blackbird_Creek_Marsh,BBRC2,100,102,0.741774578670067,0.14865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,0,2,0.510049126404454,0.159288,11.13008286,0.969394314,166.9095361,7.6419337,25.07560367,6.713153739,0.159288,166.9095361,11.13008286,25.07560367,37.80414985,37.80414985,3.430244221,16.93279779,1.965980268,16.93279779,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,2,4,0.470337771210567,0.180987677973578,NA,NA,NA,NA,NA,NA,0.180987677973578,167.878722207235,11.4966466518917,34.1226476509361,37.3832540605167,NA,NA,NA,NA,16.449466961622502,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,4,6,0.481927772605264,0.177946,11.37961814,0.966193993,169.5753695,7.504406075,39.86614557,5.315486076,0.177946,169.5753695,11.37961814,39.86614557,36.92027545,36.92027545,3.492458489,17.58237244,1.834132377,17.58237244,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,6,8,0.471023474190981,0.145369341079265,NA,NA,NA,NA,NA,NA,0.145369341079265,170.611853778294,10.485547610575,40.3484597434417,36.1111405784499,NA,NA,NA,NA,20.7770248063824,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,8,10,0.4829635110855,0.158255,9.28155571,1.1168677,161.1402093,7.382410854,38.995586,6.411673169,0.158255,161.1402093,9.28155571,38.995586,33.60381353,33.60381353,3.557160441,21.79603174,1.883607681,21.79603174,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,10,12,0.384030238667826,0.268687207709363,NA,NA,NA,NA,NA,NA,0.268687207709363,134.987586967088,8.37421386718328,39.7548856302972,28.7762575456838,NA,NA,NA,NA,17.2688376790978,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,12,14,0.203750176332854,0.357307,8.167326281,1.202296762,109.1419458,6.720563162,43.27554826,6.18222118,0.357307,109.1419458,8.167326281,43.27554826,24.97439497,24.97439497,3.383627706,11.975137,1.936099994,11.975137,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,14,16,0.373456027765025,0.313586703083283,NA,NA,NA,NA,NA,NA,0.313586703083283,101.34960264085301,8.81038567294185,47.8863904503694,24.986522517565,NA,NA,NA,NA,11.1449795172265,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,16,18,0.260055396678628,0.233767,9.638406085,1.054200666,109.2294975,7.140001556,45.93290817,5.5613835,0.233767,109.2294975,9.638406085,45.93290817,25.40247528,25.40247528,3.490983445,13.65958686,1.913661928,13.65958686,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,18,20,0.217065982214614,0.228627729957506,NA,NA,NA,NA,NA,NA,0.228627729957506,122.475081669498,9.88317774117431,33.0571936444752,23.3160878590564,NA,NA,NA,NA,16.8650361594961,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,20,22,0.419523814895646,0.260337,9.178074273,1.050033921,119.2052284,6.921593904,24.07104472,6.574470364,0.260337,119.2052284,9.178074273,24.07104472,24.03565452,24.03565452,3.586272262,18.31565474,1.628058199,18.31565474,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,22,24,0.48578061928542,0.269647502086693,NA,NA,NA,NA,NA,NA,0.269647502086693,84.8335942661547,7.45508651023591,31.9531950504799,31.8199489474595,NA,NA,NA,NA,16.5578880697891,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,24,26,0.307354283163435,0.260262,5.439090668,0.759872961,45.52754718,6.27966168,43.1804159,6.30847386,0.260262,45.52754718,5.439090668,43.1804159,38.51520284,38.51520284,3.593710609,13.898404,2.0847606,13.898404,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,26,28,0.264011081004024,0.250805511695723,NA,NA,NA,NA,NA,NA,0.250805511695723,29.5443148733834,3.89558882538204,42.847762469855,36.7770382911056,NA,NA,NA,NA,12.9284467138474,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,28,30,0.203159721544905,0.256642,2.959701132,0.683007953,32.74685302,6.045572866,37.0253881,6.222754302,0.25664200000000004,32.74685302,2.959701132,37.0253881,34.91118096,34.91118096,3.588301255,13.61734334,1.793503757,13.61734334,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,30,32,0.322398011894441,0.282100951130416,NA,NA,NA,NA,NA,NA,0.282100951130416,43.0662914428118,2.53858748998592,34.7540556363499,41.040042938118,NA,NA,NA,NA,15.0907099798214,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,32,34,NA,0.290635,2.257948741,0.687201791,49.10072862,5.736066427,35.98186781,5.647786846,0.29063500000000003,49.10072862,2.257948741,35.98186781,46.90267848,46.90267848,3.39295972,15.72123568,1.825312008,15.72123568,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,34,36,0.345474129978041,0.252562808782614,NA,NA,NA,NA,NA,NA,0.252562808782614,43.4012223478695,1.7811261236743,38.5296804972455,43.8281531226724,NA,NA,NA,NA,14.3394736681169,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,36,38,NA,0.206544,1.203481525,NA,33.66369904,6.468710796,40.80202227,6.598709802,0.20654399999999998,33.66369904,1.203481525,40.80202227,37.88893537,37.88893537,3.709958255,12.36036095,2.177109031,12.36036095,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,38,40,0.414315380295275,0.195049438739129,NA,NA,NA,NA,NA,NA,0.195049438739129,28.8362677919602,0.685942063566901,41.7346840971682,36.6424890224425,NA,NA,NA,NA,11.379451463961,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC1,40,42,0.332305199493272,0.207454,0.219675136,NA,27.73089981,5.889748632,41.80483384,6.115335406,0.207454,27.73089981,0.219675136,41.80483384,38.8428561,38.8428561,3.623400756,11.1303831,1.865786763,11.1303831,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,0,2,0.344927777620679,0.21758,6.048327228,0.832338609,130.6861371,5.721582122,31.16122164,4.218331313,0.21758,130.6861371,6.048327228,31.16122164,24.65697077,24.65697077,4.034777035,17.60610748,1.978214323,17.60610748,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,2,4,0.424724799857152,0.0766922489186537,NA,NA,NA,NA,NA,NA,0.0766922489186537,109.523549149651,13.1130967606203,34.0363666606601,36.1050037489046,NA,NA,NA,NA,20.5910580694813,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,4,6,0.422217326214305,0.017323,18.43456295,1.206450455,97.04208987,4.577457069,36.11073861,4.157486353,0.017322999999999998,97.04208987,18.43456295,36.11073861,41.56619886,41.56619886,4.086844493,21.36994291,1.918933649,21.36994291,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,6,8,0.459452992289965,0.0870533782440389,NA,NA,NA,NA,NA,NA,0.08705337824403889,97.674284788546,21.2737285583891,36.4696486355196,37.9792239695361,NA,NA,NA,NA,18.907779242806,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,8,10,0.450678063205381,0.197715,24.90882077,1.272114405,98.85824686,4.267976521,33.74274476,3.760486615,0.197715,98.85824686,24.90882077,33.74274476,33.98476988,33.98476988,4.138041928,16.85391627,1.822045002,16.85391627,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,10,12,0.416003022814025,0.25408536310519,NA,NA,NA,NA,NA,NA,0.25408536310519003,89.2496116074148,31.4731018780732,27.9497541185114,37.4012108167008,NA,NA,NA,NA,18.3794391505446,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,12,14,0.357476622073449,0.268475,34.50275019,1.396539889,79.3685174,4.072727426,25.12638342,3.865597449,0.268475,79.3685174,34.50275019,25.12638342,41.05563176,41.05563176,3.964599633,20.05804491,1.823458629,20.05804491,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,14,16,0.415445334272749,0.271612044335199,NA,NA,NA,NA,NA,NA,0.271612044335199,79.726710420545,28.1700873418182,29.9980408341849,37.4451192161606,NA,NA,NA,NA,18.5352226950157,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,16,18,0.334844166035033,0.260362,17.78909227,1.285958477,78.93786526,4.784113046,36.0329608,4.471243311,0.260362,78.93786526,17.78909227,36.0329608,32.73805504,32.73805504,4.459336401,17.34101827,1.916134616,17.34101827,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,18,20,0.344422149600477,0.229246584554013,NA,NA,NA,NA,NA,NA,0.229246584554013,65.5112741054054,10.0221797842791,36.4513113459992,34.1512545711566,NA,NA,NA,NA,20.0301385131428,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,20,22,0.425057179703901,0.197275,5.783850887,0.856866798,49.43677112,3.91374438,34.73816859,3.706816771,0.19727499999999998,49.43677112,5.783850887,34.73816859,39.42397174,39.42397174,3.451868494,23.37137814,1.888596213,23.37137814,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,22,24,0.440743263755505,0.18487624244875,NA,NA,NA,NA,NA,NA,0.18487624244875,42.8973092515836,4.31729339731555,35.3565553430685,44.1720930092129,NA,NA,NA,NA,23.5536019274131,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,24,26,0.410650483938734,0.193671,3.928356209,0.738997703,45.36777461,3.796466495,36.4163731,3.670615856,0.193671,45.36777461,3.928356209,36.4163731,44.99559638,44.99559638,3.990175528,21.23186706,1.745084964,21.23186706,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,26,28,0.3344514789717,0.217125570650989,NA,NA,NA,NA,NA,NA,0.217125570650989,52.2213804270103,3.12529871995874,35.3992079292267,40.599987615742,NA,NA,NA,NA,18.3092585972046,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,28,30,0.308918403007221,0.234897,2.16336127,0.967819516,55.13271526,4.527807533,33.62650551,4.604459261,0.234897,55.13271526,2.16336127,33.62650551,37.12879199,37.12879199,4.354611406,17.21478069,2.126531732,17.21478069,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,30,32,0.29553467023029,0.230396599947296,NA,NA,NA,NA,NA,NA,0.230396599947296,48.3550403891253,1.63619757434948,33.0623678575245,39.6704946153192,NA,NA,NA,NA,19.3360358700183,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,32,34,0.325339490265736,0.215862,1.744133908,0.734372172,40.15493266,3.82948949,34.40166272,3.847554383,0.21586200000000003,40.15493266,1.744133908,34.40166272,41.65540045,41.65540045,4.213419816,21.3691011,1.919880177,21.3691011,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,34,36,0.352001037814503,0.206369029559828,NA,NA,NA,NA,NA,NA,0.20636902955982803,38.8201022989886,2.40784986226832,37.4042321956751,36.6852631479811,NA,NA,NA,NA,20.1650327752223,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,36,38,0.350174979362899,0.19952,2.822765734,NA,38.70947749,3.957518466,39.35905005,4.258520169,0.19952000000000003,38.70947749,2.822765734,39.35905005,30.7058113,30.7058113,4.386544472,17.88633059,1.976910223,17.88633059,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,38,40,0.428099504782903,0.190020031813391,NA,NA,NA,NA,NA,NA,0.190020031813391,32.8785906086705,2.27019396832723,37.856871429775,30.5749461952563,NA,NA,NA,NA,17.2403177553426,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC2,40,42,0.419960220133511,0.178459,1.100274898,NA,23.09817284,3.537558003,34.16644534,3.748669552,0.178459,23.09817284,1.100274898,34.16644534,34.45528498,34.45528498,4.12363783,17.80216825,1.748427239,17.80216825,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,0,2,0.279190744730407,0.419567,6.499492854,1.249902472,169.234806,7.457805009,35.52135296,5.886395633,0.41956699999999997,169.234806,6.499492854,35.52135296,37.87457718,37.87457718,5.017572191,11.44994714,2.318976637,11.44994714,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,2,4,0.330156066041905,0.338492041166334,NA,NA,NA,NA,NA,NA,0.338492041166334,167.120780717825,7.01753764282884,33.3164685287498,41.7516271676553,NA,NA,NA,NA,12.0321668579061,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,4,6,0.402780234247125,0.262907,7.511323144,1.100797357,158.0891847,6.161270505,32.76834298,5.065637563,0.262907,158.0891847,7.511323144,32.76834298,42.89344711,42.89344711,4.880092784,12.89494772,2.282291632,12.89494772,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,6,8,0.513852525491192,0.199725376500998,NA,NA,NA,NA,NA,NA,0.19972537650099798,139.119929059025,8.04730876163847,34.7584386762505,40.174009332034,NA,NA,NA,NA,14.3414609750316,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,8,10,0.585668117662296,0.161555,9.054828667,1.131853583,122.7828523,5.846802491,37.0670319,5.075568683,0.161555,122.7828523,9.054828667,37.0670319,38.90409564,38.90409564,4.878648649,16.76531829,2.331600557,16.76531829,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,10,12,0.6072782821103,0.156144077829674,NA,NA,NA,NA,NA,NA,0.156144077829674,119.440583046077,10.7211786214923,37.504439311248,43.1053617979585,NA,NA,NA,NA,20.1328663369673,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,12,14,0.621037600656404,0.166108,11.90262598,1.146583237,115.036983,5.252245324,37.10232516,4.688019425,0.166108,115.036983,11.90262598,37.10232516,45.20614992,45.20614992,4.642196324,22.61095139,2.144141942,22.61095139,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,14,16,0.581545140969702,0.171537562180305,NA,NA,NA,NA,NA,NA,0.17153756218030503,95.2212585129183,11.6381108580175,36.8760024087575,38.1815743823819,NA,NA,NA,NA,22.6387918908491,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,16,18,0.544126561348046,0.167558,11.02829282,1.218916574,68.88276145,4.881455536,34.55403128,4.976918085,0.167558,68.88276145,11.02829282,34.55403128,28.78715226,28.78715226,4.661887006,21.54459535,2.267852142,21.54459535,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,18,20,0.558006217013088,0.156757923449106,NA,NA,NA,NA,NA,NA,0.156757923449107,48.8135074772501,11.1813497110629,28.6865619749722,25.5268824987641,NA,NA,NA,NA,20.9772863996364,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,20,22,0.301194023507086,0.156545,11.17381305,1.215803492,40.17602195,4.59927524,24.39685735,4.964476786,0.15654500000000002,40.17602195,11.17381305,24.39685735,30.11828883,30.11828883,3.604891713,20.97966909,2.159671818,20.97966909,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,22,24,0.599380089554312,0.181318369023269,NA,NA,NA,NA,NA,NA,0.181318369023269,43.4190779068314,9.82157572035596,26.0946887376038,40.8189285538119,NA,NA,NA,NA,21.2126842306053,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,24,26,0.562528995721993,0.218624,6.929622391,1.176728331,47.76592943,4.700774007,28.76274872,5.273170599,0.218624,47.76592943,6.929622391,28.76274872,48.83296846,48.83296846,4.663095132,21.41594025,2.187649811,21.41594025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,26,28,0.337298081584513,0.252895225457817,NA,NA,NA,NA,NA,NA,0.252895225457817,43.3846221166743,2.95826090288827,27.4443308321127,47.0422758422383,NA,NA,NA,NA,21.2121132354424,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,28,30,0.249252120935143,0.282968,0,NA,35.44788658,4.684742719,26.85221117,5.436337231,0.282968,35.44788658,-8.88178419700125e-16,26.85221117,42.09291052,42.09291052,4.662189457,19.67748229,2.370780999,19.67748229,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,30,32,0.248218095300472,0.307556354145464,NA,NA,NA,NA,NA,NA,0.307556354145464,31.4403897177215,-0.246988392784049,31.3346019326954,41.0709245847348,NA,NA,NA,NA,16.3959960176252,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,32,34,0.230758863786558,0.310484,0.70591947,NA,33.08985855,4.647452043,34.11197717,5.915371764,0.310484,33.08985855,0.70591947,34.11197717,39.05814669,39.05814669,5.039760863,13.52867801,2.395703398,13.52867801,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,34,36,0.259951151676137,0.285121982960328,NA,NA,NA,NA,NA,NA,0.285121982960328,39.1573399749396,1.03042738612292,28.863244969605802,31.0290322400723,NA,NA,NA,NA,13.0912261853068,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,36,38,0.281906748314758,0.277921,0.840107542,NA,42.29410028,4.964959598,22.22878772,5.069723516,0.27792100000000003,42.29410028,0.840107542,22.22878772,23.53276708,23.53276708,4.207845769,13.94096078,2.509372941,13.94096078,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,38,40,0.214945020405234,0.332158089013224,NA,NA,NA,NA,NA,NA,0.33215808901322397,36.0872320762701,0.627141713667359,21.7346457313814,23.6070984437259,NA,NA,NA,NA,14.5214106211477,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Little_Creek_Marsh,LC3,40,42,0.196301279235387,0.425336,0.456281647,NA,23.97691388,4.87666045,25.4880167,6.264004103,0.425336,23.97691388,0.456281647,25.4880167,28.66928868,28.66928868,5.321844007,14.77931658,2.463219431,14.77931658,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,0,2,0.660873746860405,0.1852842642,5.289046409,1.040468146,120.3546638,6.539501964,31.97592851,5.270757446,0.1852842642,120.3546638,5.289046409,31.97592851,33.58116681,33.58116681,4.103434348,15.14243178,2.08861128,15.14243178,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,2,4,0.609563557815507,0.188640939961665,NA,NA,NA,NA,NA,NA,0.18864093996166498,130.370808327588,5.0148922738319,38.4030268484231,42.6774375877396,NA,NA,NA,NA,16.614058439751,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,4,6,0.538617986026687,0.1871687169,4.784429662,0.913059096,127.2222227,7.238294254,46.30607877,4.811021171,0.1871687169,127.2222227,4.784429662,46.30607877,51.80437024,51.80437024,3.840044227,17.62487435,1.929730769,17.62487435,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,6,8,0.433982406333453,0.181004544890004,NA,NA,NA,NA,NA,NA,0.18100454489000398,104.638638948485,4.53986890025429,55.2606104059806,60.0786133667811,NA,NA,NA,NA,17.7163889219971,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,8,10,0.40636243016281,0.1901487686,3.817495529,0.740126684,83.92763785,7.314794125,57.24043808,6.584243341,0.19014876860000002,83.92763785,3.817495529,57.24043808,62.96076247,62.96076247,3.896843308,16.43939221,1.834147064,16.43939221,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,10,12,0.37874200001591,0.228887034853318,NA,NA,NA,NA,NA,NA,0.228887034853318,83.7758844884702,2.37804157602595,46.9224220639043,56.7543228663861,NA,NA,NA,NA,14.0000407160107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,12,14,0.283451933659759,0.2687828043,1.285949805,NA,84.80853243,6.564957487,37.39730823,6.606111334,0.2687828043,84.80853243,1.285949805,37.39730823,44.79049223,44.79049223,3.852945568,13.21667609,2.000361787,13.21667609,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,14,16,0.267854007896877,0.281570390059225,NA,NA,NA,NA,NA,NA,0.281570390059225,67.1843958188838,1.44030441151691,40.1915191934022,32.2036523814244,NA,NA,NA,NA,15.9803898089603,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,16,18,0.313592353093062,0.2823897013,1.775044583,NA,47.25844263,6.301125684,42.16029894,5.898072908,0.28238970129999996,47.25844263,1.775044583,42.16029894,24.31322937,24.31322937,3.60776952,17.86108751,1.8140167,17.86108751,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,18,20,0.304793762676695,0.290140416659782,NA,NA,NA,NA,NA,NA,0.290140416659782,43.2541646384948,1.19133388765643,30.706349039987,24.4886447341661,NA,NA,NA,NA,14.9291840568981,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,20,22,0.278426758677646,0.2953556966,0.424378425,NA,44.67299499,5.918819525,20.09338003,5.112516813,0.2953556966,44.67299499,0.424378425,20.09338003,28.11425774,28.11425774,3.397493383,11.57831706,1.967557147,11.57831706,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,22,24,0.290735881839552,0.287528438914148,NA,NA,NA,NA,NA,NA,0.287528438914148,38.5465094833871,0.369725108232384,24.7362407753997,30.0171646344113,NA,NA,NA,NA,12.5208823671972,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,24,26,0.309679837468273,0.2803570089,0.730241574,NA,30.74891316,5.056487941,32.79332449,5.847760661,0.28035700890000004,30.74891316,0.730241574,32.79332449,30.78047186,30.78047186,3.36533159,15.42108603,2.192571474,15.42108603,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,26,28,0.29633585948043,0.288184471221127,NA,NA,NA,NA,NA,NA,0.288184471221127,28.8487225692067,1.00811878766403,30.6511418334141,31.7025587431888,NA,NA,NA,NA,16.8285679293132,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,28,30,0.306372651825192,0.3037272205,1.095520306,NA,28.34907105,4.409855497,23.8651289,4.254218631,0.3037272205,28.34907105,1.095520306,23.8651289,31.18688595,31.18688595,3.51506868,15.88289306,1.727846107,15.88289306,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,30,32,0.32346800189447,0.314966390688844,NA,NA,NA,NA,NA,NA,0.31496639068884397,24.109535057286,1.00573102461148,20.4243190221938,27.6788922915835,NA,NA,NA,NA,13.0199552143001,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,32,34,0.247752203946853,0.3125687431,0.846548603,NA,20.48084672,5.552036761,18.88320905,6.159763381,0.3125687431,20.48084672,0.846548603,18.88320905,22.68684782,22.68684782,3.209714804,11.27103826,1.878506377,11.27103826,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,34,36,0.225112267766751,0.291812760848497,NA,NA,NA,NA,NA,NA,0.291812760848497,22.1332095978993,0.716780208390051,16.5988866103108,18.1717548367272,NA,NA,NA,NA,13.0911610722363,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,36,38,0.325320334867485,0.2637381869,0.584758275,NA,25.5235573,4.427555858,15.57333892,3.785186543,0.2637381869,25.5235573,0.584758275,15.57333892,14.8427134,14.8427134,3.108421653,16.03489248,2.004361561,16.03489248,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,38,40,0.375684984283461,0.240189947342168,NA,NA,NA,NA,NA,NA,0.240189947342168,26.3097698486169,0.402455910953316,18.0740771690631,12.8979792540076,NA,NA,NA,NA,17.2556906717546,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH1,40,42,0.357777250187816,0.2204724409,0.186883653,NA,25.16678287,6.029541728,22.78580885,5.887242478,0.22047244089999998,25.16678287,0.186883653,22.78580885,11.74433313,11.74433313,3.601595493,17.20302132,1.880492209,17.20302132,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH2,0,2,0.869252934326511,0.1862830863,19.88374213,1.32337718,216.9735982,8.194215675,45.78948095,5.884591929,0.18628308629999998,216.9735982,19.88374213,45.78948095,39.17009519,39.17009519,3.28653196,17.33996587,2.019037122,17.33996587,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Port_Mahon_Marsh,MH2,2,4,0.860276624115298,0.153467374594337,NA,NA,NA,NA,NA,NA,0.15346737459433699,179.633833868969,15.8963681623612,40.9145651040342,39.5847696107181,NA,NA,NA,NA,19.1369300791638,NA,NA,NA,NA,NA,NA,NA,NA,NA
