Plot ,Subplot,Height Class,Species Code,Live Diameter (cm),Dead Diameter (cm),Dead Code,Height (m)
1285,1,2,6,9.2,,,13.1
1285,1,2,6,6.4,,,12.2
1285,1,2,6,5.7,,,9.6
1285,1,2,6,21.4,,,9.5
1285,1,2,6,7.6,,,12.5
1285,1,2,6,15,,,9.5
1285,1,2,3,17,,,11.5
1285,1,2,3,,7.5,2,12.5
1285,1,2,3,20.1,,,6.6
1285,1,2,6,16.4,,,9.5
1285,1,2,3,8.3,,,8.5
1285,1,2,5,12.7,,,
1285,1,2,5,34.4,,,
1285,1,2,6,10,,,12.3
1285,2,2,5,14.5,,,9.9
1285,2,2,3,8.3,,,10.5
1285,2,2,3,9.2,,,11.2
1285,2,2,3,11,,,7.3
1285,2,2,3,,15.7,3,2.7
1285,2,2,5,18.2,,,15.3
1285,2,2,5,30.3,,,14.4
1285,2,2,5,12.3,,,7.7
1285,2,2,3,6.4,,,4.9
1285,2,2,3,21,,,11.8
1285,2,2,3,16.5,,,11.6
1285,2,2,3,8.3,,,12.4
1285,2,2,1,10.5,,,8.5
1285,2,2,5,12.9,,,11.9
1285,2,2,5,20.3,,,12.1
1285,2,2,5,36.8,,,16.6
1285,2,2,3,6,,,5.8
1285,2,2,5,,8.7,1,5.5
1285,2,2,5,8.7,,,8
1285,2,2,3,,7.2,2,9.5
1285,2,2,3,,5.6,2,5.4
1285,2,2,3,,8.5,3,3.5
1285,2,2,3,,6.8,2,3.7
1285,2,2,2,12.5,,,4.5
1285,2,2,5,,6.2,2,2.2
1285,2,2,5,10.6,,,8.7
1285,2,2,3,9.3,,,5.2
1285,2,2,3,6,,,4.2
1285,2,2,3,5,,,4.4
1285,2,2,3,22,,,12.4
1285,2,2,5,,10.3,,5.3
1285,2,2,5,17.3,,,14.7
1285,2,2,,,20.3,3,2.4
1285,2,2,3,9.7,,,7
1285,2,2,1,,9.1,2,1.8
1285,2,2,,10.5,,,3.3
1285,3,2,5,25.9,,,11.9
1285,3,2,5,,10.3,2,7.2
1285,3,2,5,,15.4,3,13.9
1285,3,2,5,,9.3,,1.6
1285,3,2,5,38,,,17.8
1285,3,2,5,38.2,,,14.8
1285,3,2,5,29.3,,,13.7
1285,3,2,5,17,,,13
1285,3,2,5,20.5,,,11.3
1285,3,2,5,,19.6,3,6.4
1285,3,2,3,,11,3,1.8
1285,3,2,6,6.8,,,6.7
1285,3,2,6,6.2,,,1.8
1285,3,2,5,,9.9,3,4.9
1285,3,2,5,,7.1,3,6.5
1285,3,2,5,7.5,,,6.7
1285,3,2,5,,5.9,,4.2
1285,3,2,5,18,,,14
1285,3,2,2,,9.8,,7.4
1285,3,2,3,9.6,,,4
1285,3,2,1,9,,,9.6
1285,3,2,1,5.7,,,7.2
1285,3,2,5,,9.4,3,8.9
1285,3,2,5,11.8,,,14.7
1285,3,2,5,22.5,,,16.4
1285,3,2,6,5.7,,,4.1
1285,3,2,2,,8.5,,4.3
1285,4,2,1,8.9,,,8.5
1285,4,2,5,,13.4,3,5.8
1285,4,2,5,27.3,,,15.9
1285,4,2,5,48.5,,,10.2
1285,4,2,5,14.5,,,9.8
1285,4,2,5,18.6,,,11.2
1285,4,2,3,5,,,5
1285,4,2,3,6.3,,,5.7
1285,4,2,1,10.2,,,10
1285,4,2,1,7.5,,,9.4
1285,4,2,1,7.2,,,8.2
1285,4,2,1,6,,,9.7
1285,4,2,3,10.3,,,8.3
1285,4,2,1,6.2,,,7.9
1285,4,2,3,,7.4,2,7.8
1285,4,2,6,6,,,8.7
1285,4,2,6,8,,,7.2
1285,4,2,1,10.3,,,8
1285,4,2,3,6.4,,,7.1
1285,4,2,1,7.1,,,8.1
1285,4,2,1,10.2,,,8.1
1285,4,2,1,9,,,8
1285,4,2,1,8,,,9
1285,4,2,1,7.6,,,8.1
1285,4,2,6,9.1,,,7.4
1285,4,2,6,7.9,,,6.9
1285,4,2,3,,7.5,3,2.4
1285,4,2,6,9.7,,,8.5
1285,4,2,3,8.2,,,8.9
1285,4,2,3,9.5,,,6.5
1285,4,2,1,9,,,8.1
1285,4,2,1,6.5,,,7.5
1285,4,2,1,7.5,,,7.7
1285,4,2,3,8.4,,,8.2
1285,4,2,1,9.4,,,8
1285,4,2,1,9.8,,,8.4
1285,4,2,3,8.5,,,6.4
1285,4,2,1,,7.6,2,8.1
1285,4,2,1,8.6,,,8.3
1285,4,2,1,,16.3,3,4.6
1285,4,2,5,16.8,,,1.2
1285,4,2,5,14.1,,,10.3
1285,4,2,3,15.1,,,8.2
1285,5,2,5,16.1,,,10
1285,5,2,5,13.2,,,9.3
1285,5,2,5,8,,,4.4
1285,5,2,5,,5.5,3,1.5
1285,5,2,6,,10.1,3,2.6
1285,5,2,3,16.7,,,11
1285,5,2,3,7.2,,,4.2
1285,5,2,5,26,,,9.2
1285,5,2,5,7.1,,,6.2
1285,5,2,5,,11.4,2,9.5
1285,5,2,5,15,,,9.2
1285,5,2,5,21.9,,,10.5
1285,5,2,5,6.8,,,7.8
1285,5,2,5,13.2,,,7.1
1285,5,2,5,,7.1,2,5.1
1285,5,2,5,14.3,,,9.8
1285,5,2,5,17.5,,,11.6
1285,5,2,5,27.4,,,9.3
1285,5,2,5,22.7,,,9.8
1285,5,2,3,5.8,,,9.6
1285,5,2,3,,10.5,2,4.1
1285,5,2,5,7.4,,,4.7
1285,5,2,5,,23,3,9.9
1285,5,2,3,6.4,,,3.3
1285,5,2,6,22,,,10.4
1285,5,2,3,26,,,12
1285,5,2,3,6.1,,,2.2
1285,5,2,5,,7.4,2,2.3
1285,5,2,6,20.3,,,10.7
1285,5,2,6,5.7,,,1.5
1305,1,1,3,7.6,,,7.2
1305,1,1,3,8.2,,,4.2
1305,1,1,3,12.1,,,6.5
1305,1,1,3,12.4,,,5
1305,1,1,3,8.4,,,4.4
1305,1,1,3,5.5,,,4.9
1305,1,1,3,8.3,,,6.8
1305,1,1,3,8.6,,,8.1
1305,1,1,3,7.6,,,5.3
1305,1,1,3,9.1,,,5
1305,1,1,3,7.4,,,6.4
1305,1,1,3,5.3,,,5.3
1305,1,1,3,8,,,6.2
1305,1,1,3,5.2,,,5.3
1305,1,1,3,6.8,,,4.7
1305,1,1,3,5.4,,,6
1305,1,1,3,12.3,,,6.7
1305,1,1,3,6.5,,,3.9
1305,1,1,3,12.1,,,5.4
1305,1,1,3,9.3,,,6
1305,1,1,3,9.4,,,6.8
1305,1,1,3,8.3,,,6.2
1305,1,1,3,5.7,,,4.9
1305,1,1,3,20.6,,,7.4
1305,1,1,3,7.4,,,7.8
1305,1,1,3,10,,,7.1
1305,1,1,3,10.9,,,7.1
1305,1,1,3,6.7,,,
1305,1,1,3,5.6,,,
1305,4,1,3,8,,,6.2
1305,4,1,3,5.2,,,4.4
1305,4,1,3,7.1,,,4.7
1305,4,1,3,8.4,,,4.8
1305,4,1,3,,5,3,4.9
1305,4,1,3,5.5,,,5.9
1305,4,1,3,5.9,,,6.1
1305,4,1,3,7.6,,,6.4
1305,4,1,3,6.7,,,6.4
1305,4,1,3,5.5,,,4.8
1305,4,1,3,5.6,,,6.4
1305,4,1,3,6.1,,,5.4
1305,4,1,3,7.8,,,6.8
1305,4,1,3,7.6,,,6.6
1305,4,1,3,8,,,6.8
1305,4,1,3,5.8,,,5.7
1305,4,1,3,6.3,,,5.7
1305,4,1,3,13.2,,,5.9
1305,4,1,3,6.8,,,5.2
1305,4,1,3,10,,,5.8
1305,4,1,6,5.3,,,3.9
1305,4,1,3,5,,,4.5
1305,4,1,2,6.3,,,3.2
1305,4,1,1,6,,,4.4
1305,4,1,3,5.1,,,4.5
1305,4,1,3,5.2,,,5
1305,4,1,3,5.7,,,4.7
1305,4,1,3,9.5,,,5
1305,4,1,3,6,,,4.7
1314,1,2,5,18,,,9.8
1314,1,2,5,11.9,,,8.2
1314,1,2,1,9,,,7.4
1314,1,2,1,9.4,,,6.9
1314,1,2,5,17.5,,,9.9
1314,1,2,5,7.7,,,5.4
1314,1,2,5,5,,,4.3
1314,1,2,5,7.4,,,7.1
1314,1,2,5,6.9,,,7.5
1314,1,2,5,9.4,,,7.1
1314,1,2,5,9.5,,,8.7
1314,1,2,5,9,,,9.8
1314,1,2,5,7.2,,,6.7
1314,1,2,5,9.3,,,5.9
1314,1,2,5,13.7,,,8.8
1314,1,2,5,11.4,,,10.3
1314,1,2,5,9.6,,,8.7
1314,1,2,5,11.5,,,9.4
1314,1,2,5,11.1,,,9.4
1314,1,2,5,12.1,,,7.7
1314,1,2,5,12.2,,,9.5
1314,1,2,1,10,,,7.6
1314,1,2,1,7,,,6.6
1314,1,2,1,8.1,,,7.8
1314,1,2,1,6,,,7.4
1314,1,2,1,12.4,,,
1314,1,2,1,7.2,,,7.1
1314,1,2,1,6.9,,,7.8
1314,1,2,1,5.2,,,5.8
1314,1,2,1,6,,,7.7
1314,1,2,1,6.8,,,7.7
1314,1,2,1,7.6,,,6.9
1314,1,2,1,8.7,,,6.8
1314,1,2,1,6.2,,,6
1314,1,2,1,8.4,,,7.1
1314,1,2,1,7,,,6.5
1314,1,2,1,7.9,,,7.1
1314,1,2,1,8.2,,,6.1
1314,1,2,1,8.3,,,6.3
1314,1,2,1,6.1,,,5.7
1314,2,2,1,7.3,,,6
1314,2,2,1,5.5,,,6.2
1314,2,2,1,7.6,,,4.9
1314,2,2,5,12.1,,,9.6
1314,2,2,5,8.3,,,7.6
1314,2,2,5,5.8,,,7.5
1314,2,2,5,6,,,7.7
1314,2,2,5,11.4,,,7.1
1314,2,2,1,8.2,,,6.7
1314,2,2,5,16.7,,,9
1314,2,2,5,14.5,,,7.9
1314,2,2,5,14.5,,,11.2
1314,2,2,5,9,,,4.1
1314,2,2,5,11.8,,,8.4
1314,2,2,5,10.1,,,7.4
1314,2,2,5,15.5,,,11.8
1314,2,2,1,7.3,,,5.6
1314,2,2,1,5.1,,,5.4
1314,2,2,1,8.4,,,5.3
1314,2,2,1,,6.3,1,
1314,2,2,1,,12.1,2,
1314,2,2,1,8.5,,,6.2
1314,2,2,5,8.7,,,6.4
1314,2,2,1,8.5,,,6
1314,2,2,1,6.3,,,5.6
1314,2,2,1,,6.2,,7
1314,2,2,1,7.5,,,7
1314,2,2,1,7.7,,,5.8
1314,2,2,5,18.2,,,6
1314,2,2,5,20.6,,,7.7
1314,2,2,1,9.2,,,7
1314,2,2,1,7.4,,,5.8
1314,2,2,1,5.4,,,4.6
1314,2,2,5,6.8,,,6.4
1314,2,2,1,6.7,,,3.9
1314,2,2,5,6.8,,,6.8
1314,2,2,5,12,,,9
1314,2,2,5,,7.8,2,
1314,2,2,5,,6.8,1,
1314,2,2,5,,8.5,2,
1314,2,2,5,,8.2,,
1314,2,2,5,,11.6,,
1314,2,2,1,8.7,,,6.3
1314,2,2,5,10,,,7.7
1314,2,2,5,7.8,,,8.1
1314,2,2,1,8.9,,,6.7
1314,2,2,5,5.7,,,6.6
1314,2,2,5,7.3,,,7.8
1314,2,2,5,11.3,,,9.3
1314,2,2,1,7.2,,,6
1314,2,2,1,5.5,,,
1314,3,2,1,10.1,,,5.4
1314,3,2,1,5.8,,,4.2
1314,3,2,1,6.3,,,4.4
1314,3,2,1,7.7,,,5.1
1314,3,2,1,7.1,,,5.5
1314,3,2,5,6.3,,,7.1
1314,3,2,5,8.6,,,6.3
1314,3,2,5,,7.1,1,4
1314,3,2,5,11,,,7.3
1314,3,2,5,9.4,,,7
1314,3,2,5,8.4,,,7.7
1314,3,2,5,7.1,,,5.9
1314,3,2,5,8,,,5.8
1314,3,2,5,8.2,,,5.7
1314,3,2,5,6.5,,,5.5
1314,3,2,5,6,,,5
1314,3,2,3,5.5,,,6
1314,3,2,3,7.7,,,6
1314,3,2,3,6,,,6
1314,3,2,,,6.6,2,
1314,3,2,,,5.5,3,
1314,3,2,,,5.4,2,
1314,3,2,,,5.7,2,
1314,3,2,5,10.8,,,6.8
1314,3,2,5,6.8,,,6.6
1314,3,2,5,9.4,,,7.3
1314,3,2,5,8.6,,,7
1314,3,2,5,8.4,,,5.8
1314,3,2,5,5.7,,,5.9
1314,3,2,5,5.5,,,5.6
1314,3,2,5,6,,,7.3
1314,3,2,5,6.6,,,4.7
1314,3,2,5,5.4,,,5.9
1314,3,2,5,7.4,,,7.5
1314,3,2,5,6.4,,,4.3
1314,3,2,5,6.5,,,4.7
1314,3,2,5,,4.9,1,
1314,3,2,5,5.7,,,4.6
1314,4,2,1,5.1,,,7
1314,4,2,1,6.4,,,7.7
1314,4,2,1,8.1,,,8
1314,4,2,1,7.2,,,7.1
1314,4,2,6,7,,,7.1
1314,4,2,1,6.6,,,7.8
1314,4,2,6,13.4,,,8.3
1314,4,2,6,8.1,,,6.9
1314,4,2,6,6.6,,,7.1
1314,4,2,6,6,,,6.9
1314,4,2,6,5.4,,,6.3
1314,4,2,6,6.5,,,6.3
1314,4,2,6,6.5,,,6.6
1314,4,2,6,8.5,,,7.6
1314,4,2,6,13,,,7.3
1314,4,2,6,7.8,,,5.7
1314,4,2,6,7.9,,,6.7
1314,4,2,6,9.8,,,7.4
1314,4,2,6,9.7,,,7.1
1314,4,2,6,8,,,7.3
1314,4,2,6,,9.1,3,
1314,4,2,1,5.4,,,6.1
1314,4,2,1,8.8,,,6.5
1314,4,2,1,6.1,,,6.5
1314,4,2,1,9.4,,,6.9
1314,4,2,3,17.7,,,8.3
1314,4,2,1,9,,,6.4
1314,4,2,1,6.4,,,7.2
1314,4,2,1,6.6,,,8
1314,4,2,1,11,,,8.2
1314,4,2,1,12.2,,,7.9
1314,5,2,6,9.6,,,7.4
1314,5,2,6,7.7,,,3.2
1314,5,2,6,8.2,,,6.4
1314,5,2,6,6,,,6.4
1314,5,2,1,15.4,,,9.7
1314,5,2,5,13,,,7
1314,5,2,5,13.6,,,10.6
1314,5,2,5,13.6,,,9.3
1314,5,2,5,,12,3,
1314,5,2,5,,11.5,3,
1314,5,2,5,,17.7,2,3.7
1314,5,2,5,19.9,,,9.2
1314,5,2,5,10.7,,,8.7
1314,5,2,5,7,,,3.8
1314,5,2,5,,9,3,5.6
1314,5,2,5,9.2,,,
1314,5,2,5,6.2,,,8.5
1314,5,2,5,6,,,7
1314,5,2,5,7.2,,,7.8
1314,5,2,5,23,,,11.8
1314,5,2,5,7.3,,,7
1314,5,2,5,12.7,,,9.3
1317,1,1,5,9.3,,,8.4
1317,1,1,5,5,,,
1317,1,1,5,5.3,,,6.9
1317,1,1,2,5.3,,,5.5
1317,1,1,4,6.3,,,6.1
1317,1,1,4,7.2,,,5.8
1317,1,1,4,6.2,,,6.9
1317,1,1,4,7.1,,,7.8
1317,1,1,5,6.5,,,6.5
1317,1,1,5,5.8,,,5.4
1317,1,1,6,12.3,,,7.8
1317,1,1,5,6.8,,,5.9
1317,1,1,5,5.3,,,6
1317,1,1,5,6,,,6.6
1317,1,1,4,6,,,7.3
1317,1,1,4,5.5,,,7.3
1317,1,1,5,5.6,,,6.3
1317,1,1,5,7.1,,,6.7
1317,1,1,5,5.6,,,5.7
1317,1,1,5,5.5,,,6.3
1317,1,1,5,5.4,,,6
1317,1,1,5,8.3,,,8.2
1317,1,1,5,10.8,,,8.5
1317,1,1,5,6,,,5.8
1317,1,1,5,6.4,,,4.8
1317,1,1,5,6.4,,,6.8
1317,1,1,4,6.1,,,6.6
1317,1,1,5,5.5,,,5.1
1317,1,1,4,5,,,4
1317,1,1,4,9.6,,,6.9
1317,1,1,2,5.1,,,5.6
1317,2,1,4,6.2,,,7
1317,2,1,6,11.5,,,7.6
1317,2,1,5,6.2,,,7.2
1317,2,1,2,6.3,,,7.1
1317,2,1,5,6.2,,,7.3
1317,2,1,5,6.5,,,7.3
1317,2,1,5,6.3,,,7.1
1317,2,1,5,6.7,,,7.9
1317,2,1,5,5.5,,,6.8
1317,2,1,5,6.3,,,8.3
1317,2,1,5,5.7,,,7
1317,2,1,5,5.5,,,6.7
1317,2,1,5,8.6,,,7.5
1317,2,1,5,6.1,,,5.8
1317,2,1,5,6.9,,,7.1
1317,2,1,5,5.8,,,6.9
1317,2,1,5,5.2,,,5.8
1317,2,1,,,5.6,1,3.3
1317,2,1,4,5.3,,,6
1317,2,1,5,6.1,,,7.8
1317,2,1,5,7,,,6.5
1317,2,1,5,10.9,,,7.5
1317,2,1,5,6.1,,,5.7
1317,2,1,5,6.8,,,5.6
1317,3,1,2,5.4,,,5
1317,3,1,4,6.5,,,6.7
1317,3,1,2,6.8,,,4.9
1317,3,1,4,5.9,,,6.3
1317,3,1,5,7.8,,,6.3
1317,3,1,5,5.2,,,5.7
1317,3,1,5,5.3,,,4.3
1317,4,1,5,6.9,,,5.3
1317,4,1,5,6.5,,,6.5
1317,4,1,5,5,,,6.5
1317,4,1,5,6.3,,,5.1
1317,4,1,5,5,,,4.3
1317,4,1,5,5,,,4.6
1317,4,1,5,5.8,,,4.3
1317,4,1,5,,5,3,2.5
1317,5,1,5,7.2,,,5.6
1317,5,1,5,6.2,,,6.3
1317,5,1,4,9.3,,,7.9
1317,5,1,5,6.1,,,6
1317,5,1,5,5.2,,,5
1317,5,1,5,5.2,,,5.3
1317,5,1,4,6.7,,,5.3
1317,5,1,4,5,,,4.2
1317,5,1,5,10.4,,,4.4
1317,5,1,5,8.6,,,5.9
1317,5,1,5,14.5,,,5.2
1317,5,1,5,9.6,,,6.1
1317,5,1,5,8.2,,,4.5
1317,5,1,5,6.4,,,3
1317,5,1,5,4.3,,,3.9
1317,5,1,5,6.8,,,2.8
1317,5,1,5,7.5,,,5.6
1317,5,1,5,10.3,,,7.4
1317,5,1,5,7.3,,,6.3
1317,5,1,5,6.2,,,5.4
1317,5,1,5,,5.3,3,5.4
1317,5,1,5,7.3,,,6.1
1359,1,4,1,7.8,,,
1359,1,4,1,5.9,,,
1359,1,4,1,6,,,
1359,1,4,6,14.4,,,
1359,1,4,6,16.5,,,
1359,1,4,6,18,,,
1359,1,4,6,9.4,,,
1359,1,4,1,6.2,,,
1359,1,4,6,19.4,,,
1359,1,4,3,5.5,,,
1359,1,4,6,6.5,,,
1359,1,4,6,8.2,,,
1359,1,4,6,18.5,,,
1359,1,4,6,18.4,,,
1359,1,4,6,20.9,,,
1359,1,4,6,6.5,,,
1359,1,4,1,,8.5,2,
1359,1,4,6,14.5,,,
1359,1,4,1,9.1,,,
1359,1,4,6,6.9,,,
1359,1,4,1,,10.2,3,
1359,1,4,1,7.9,,,
1359,1,4,1,5.3,,,
1359,1,4,1,8.4,,,
1359,1,4,6,22.2,,,
1359,1,4,6,9.2,,,
1359,1,4,1,7.3,,,
1359,1,4,6,10.3,,,
1359,1,4,6,9.7,,,
1359,1,4,6,5.5,,,
1359,1,4,1,10.2,,,
1359,1,4,6,15.1,,,
1359,1,4,1,6.1,,,
1359,1,4,1,10.4,,,
1359,1,4,1,8.3,,,
1359,1,4,3,8.8,,,
1359,1,4,6,17.9,,,
1359,1,4,6,15.6,,,
1359,1,4,1,5.8,,,
1359,1,4,1,6.3,,,
1359,1,4,1,10,,,
1359,1,4,6,20.2,,,
1359,1,4,1,6.8,,,
1359,1,4,3,13.2,,,
1359,1,4,3,5.2,,,
1359,1,4,1,6.4,,,
1359,1,4,6,5.2,,,
1359,1,4,6,18.5,,,
1359,1,4,6,14.5,,,
1359,1,4,6,12.1,,,
1359,1,4,6,12.7,,,
1359,1,4,6,15.7,,,
1359,2,4,1,7.9,,,
1359,2,4,1,,10.1,3,
1359,2,4,1,5,,,
1359,2,4,2,12.9,,,
1359,2,4,6,22.5,,,
1359,2,4,6,7.5,,,
1359,2,4,6,,10.2,3,
1359,2,4,6,6.9,,,
1359,2,4,6,9.5,,,
1359,2,4,6,12.8,,,
1359,2,4,6,26.1,,,
1359,2,4,1,12.5,,,
1359,2,4,6,20,,,
1359,2,4,6,17.4,,,
1359,2,4,1,16.2,,,
1359,2,4,6,10.9,,,
1359,2,4,6,12.1,,,
1359,2,4,3,11,,,
1359,2,4,3,6,,,
1359,2,4,6,17.1,,,
1359,2,4,6,16.4,,,
1359,2,4,6,12,,,
1359,2,4,6,16.3,,,
1359,2,4,6,19.7,,,
1359,2,4,1,6.6,,,
1359,2,4,1,6.3,,,
1359,2,4,6,26.9,,,
1359,2,4,1,9.5,,,
1359,2,4,1,13.5,,,
1359,2,4,1,15,,,
1359,2,4,6,16.1,,,
1359,2,4,6,13.9,,,
1359,2,4,1,8.4,,,
1359,2,4,1,9.1,,,
1359,2,4,6,9.1,,,
1359,2,4,1,6.7,,,
1359,2,4,6,10.1,,,
1359,2,4,1,9.9,,,
1359,2,4,1,9.4,,,
1359,2,4,6,13.5,,,
1359,2,4,6,17.7,,,
1359,2,4,6,6.7,,,
1359,2,4,6,15.7,,,
1359,2,4,6,5.9,,,
1359,2,4,6,,10.1,2,
1359,2,4,1,,13.6,3,
1359,2,4,6,12.5,,,
1359,2,4,1,8.3,,,
1359,2,4,6,8,,,
1359,2,4,1,9,,,
1359,2,4,1,6.6,,,
1359,3,4,6,8.4,,,
1359,3,4,6,12,,,
1359,3,4,6,12,,,
1359,3,4,6,10.1,,,
1359,3,4,6,12.1,,,
1359,3,4,6,11.8,,,
1359,3,4,1,8.7,,,
1359,3,4,6,8.5,,,
1359,3,4,1,13.3,,,
1359,3,4,6,7.4,,,
1359,3,4,6,15.4,,,
1359,3,4,6,23,,,
1359,3,4,6,15.2,,,
1359,3,4,6,10.5,,,
1359,3,4,3,12,,,
1359,3,4,6,16,,,
1359,3,4,6,11.9,,,
1359,3,4,1,8,,,
1359,3,4,6,16.5,,,
1359,3,4,6,8.9,,,
1359,3,4,6,8.3,,,
1359,3,4,6,6.5,,,
1359,3,4,1,7.5,,,
1359,3,4,6,13.5,,,
1359,3,4,6,10.8,,,
1359,3,4,1,7.5,,,
1359,3,4,6,12.1,,,
1359,3,4,6,17.3,,,
1359,3,4,1,7.9,,,
1359,3,4,6,15.3,,,
1359,3,4,6,8.9,,,
1359,3,4,1,6.9,,,
1359,3,4,6,14.2,,,
1359,3,4,6,9,,,
1359,3,4,6,,6.7,2,
1359,3,4,6,19,,,
1359,3,4,1,9.7,,,
1359,3,4,6,7.9,,,
1359,3,4,6,6.9,,,
1359,3,4,6,14.1,,,
1359,3,4,6,11.8,,,
1359,3,4,1,8.7,,,
1359,3,4,6,20.4,,,
1359,3,4,6,14.9,,,
1359,3,4,1,,5.1,2,
1359,3,4,,,5.1,3,
1359,4,4,3,10.6,,,
1359,4,4,6,27.9,,,
1359,4,4,6,19.1,,,
1359,4,4,6,10.1,,,
1359,4,4,6,13.8,,,
1359,4,4,6,9,,,
1359,4,4,6,9.4,,,
1359,4,4,6,20.3,,,
1359,4,4,6,7.7,,,
1359,4,4,6,13.6,,,
1359,4,4,6,13,,,
1359,4,4,3,6.2,,,
1359,4,4,3,9.8,,,
1359,4,4,6,26,,,
1359,4,4,3,12,,,
1359,4,4,1,9.5,,,
1359,4,4,6,13.8,,,
1359,4,4,1,9.8,,,
1359,4,4,6,20.5,,,
1359,4,4,6,22.3,,,
1359,4,4,6,18.5,,,
1359,4,4,1,,7.5,2,
1359,4,4,3,16.3,,,
1359,4,4,1,11.5,,,
1359,4,4,1,16.1,,,
1359,4,4,6,5.1,,,
1359,4,4,3,10.3,,,
1359,4,4,6,19.4,,,
1359,4,4,1,6,,,
1359,4,4,6,14,,,
1359,4,4,6,7.9,,,
1359,4,4,6,10,,,
1359,4,4,1,10.5,,,
1359,4,4,6,25.5,,,
1359,4,4,1,,10,1,
1359,4,4,1,,21,3,
1359,4,4,6,13.5,,,
1359,5,4,1,10.8,,,
1359,5,4,1,12.3,,,
1359,5,4,1,,6.7,2,
1359,5,4,6,18.4,,,
1359,5,4,6,19.6,,,
1359,5,4,6,10,,,
1359,5,4,2,9,,,
1359,5,4,6,11,,,
1359,5,4,6,17,,,
1359,5,4,6,25.9,,,
1359,5,4,6,16.1,,,
1359,5,4,6,15.9,,,
1359,5,4,3,,11.8,3,
1359,5,4,6,23.8,,,
1359,5,4,1,,10.1,3,
1359,5,4,1,9.7,,,
1359,5,4,6,19.2,,,
1359,5,4,6,11.2,,,
1359,5,4,1,,8.1,3,
1359,5,4,6,12.8,,,
1359,5,4,6,15.7,,,
1359,5,4,2,8.6,,,
1359,5,4,6,12.4,,,
1359,5,4,1,,5.1,2,
1359,5,4,1,10.8,,,
1359,5,4,6,17.1,,,
1359,5,4,6,17.3,,,
1359,5,4,6,17.6,,,
1359,5,4,6,16.9,,,
1361,1,3,1,8.1,,,8.4
1361,1,3,1,6.5,,,8.6
1361,1,3,1,6.2,,,7.7
1361,1,3,1,5.2,,,7.2
1361,1,3,1,5.9,,,
1361,1,3,1,6.2,,,
1361,1,3,1,10.3,,,
1361,1,3,1,7.2,,,
1361,1,3,1,7,,,
1361,1,3,1,7.4,,,7.5
1361,1,3,1,11.4,,,
1361,1,3,1,5.1,,,
1361,1,3,1,6.3,,,8.4
1361,1,3,1,10.4,,,7.4
1361,1,3,1,8.9,,,8.4
1361,1,3,1,9.3,,,9.3
1361,1,3,1,5.3,,,9.3
1361,1,3,1,5.4,,,
1361,1,3,1,11.3,,,8.2
1361,1,3,1,8.8,,,7.7
1361,1,3,1,11.5,,,9.7
1361,1,3,1,11,,,7.4
1361,1,3,1,7.9,,,9.9
1361,1,3,1,8.1,,,8.1
1361,1,3,1,6.2,,,8
1361,1,3,1,5.5,,,7
1361,1,3,1,7.1,,,9.3
1361,1,3,1,8.6,,,
1361,1,3,1,5,,,
1361,1,3,1,7.1,,,6.6
1361,1,3,1,6.7,,,8.6
1361,1,3,1,11.5,,,8.8
1361,1,3,1,6.4,,,9.1
1361,1,3,1,9.2,,,9.2
1361,1,3,1,7.4,,,9
1361,1,3,1,9.3,,,8.1
1361,1,3,1,10,,,9.1
1361,1,3,1,8.1,,,8.6
1361,1,3,1,8.6,,,8.2
1361,1,3,1,14.9,,,
1361,1,3,1,13.4,,,7.9
1361,1,3,1,5.7,,,7.4
1361,1,3,1,5.9,,,6.8
1361,1,3,1,5.8,,,3.6
1361,1,3,1,6.5,,,
1361,1,3,1,6.4,,,
1361,1,3,1,11.7,,,
1361,1,3,1,29.4,,,
1361,1,3,1,6.3,,,9.1
1361,1,3,1,10.8,,,9.2
1361,1,3,6,6.1,,,
1361,1,3,6,5.6,,,6.2
1361,1,3,6,5.8,,,8.2
1361,1,3,6,6.4,,,7.2
1361,1,3,6,14.4,,,8.9
1361,1,3,6,13.8,,,6.5
1361,1,3,1,7.7,,,8
1361,1,3,1,7.1,,,8.4
1361,1,3,6,12.8,,,4.7
1361,1,3,1,5.9,,,
1361,2,3,3,22.8,,,9.5
1361,2,3,3,7.4,,,6.9
1361,2,3,3,5.7,,,9.3
1361,2,3,3,12.2,,,8.8
1361,2,3,3,11.9,,,8
1361,2,3,1,12.4,,,11.3
1361,2,3,1,9.1,,,11
1361,2,3,1,6.2,,,11.7
1361,2,3,1,8.1,,,11.2
1361,2,3,1,6.6,,,11.4
1361,2,3,1,7.6,,,11
1361,2,3,1,6.3,,,11.5
1361,2,3,1,6.7,,,
1361,2,3,,,5.3,,
1361,2,3,1,9.3,,,
1361,2,3,1,12.8,,,
1361,2,3,3,13.8,,,6.7
1361,2,3,3,13.2,,,8.3
1361,2,3,3,16.2,,,8.1
1361,2,3,1,6.1,,,6
1361,2,3,1,5.9,,,
1361,2,3,1,9.1,,,
1361,2,3,1,6.5,,,11
1361,2,3,1,6.9,,,11
1361,2,3,1,7.5,,,11.5
1361,2,3,1,6.7,,,11.3
1361,2,3,1,7.3,,,11
1361,2,3,1,6.7,,,11.2
1361,2,3,1,6.8,,,11.1
1361,2,3,1,11.2,,,
1361,2,3,,,7.4,3,
1361,2,3,3,24.3,,,
1361,2,3,3,17.2,,,
1361,2,3,3,9.1,,,
