"StudyID","SampID","StudySampID","Ecosystem","SubSampID","SampInterval","ExtrapInterval","SampLength","BD_type","BD","C method","OM_type","C_type","PercOM","PercC","Calc_CD_C","Calc_CD_OM","Notes"
"71",1428,"MB16-03","EM","1428ba","52-53","52-53",1,"M",1.61,"LOI","M",NA,2.9,NA,NA,0.02,NA
"71",1428,"MB16-03","EM","1428bb","53-54","53-54",1,"M",1.61,"LOI","M",NA,2.7,NA,NA,0.019,NA
"71",1428,"MB16-03","EM","1428bc","54-55","54-55",1,"M",1.55,"LOI","M",NA,3,NA,NA,0.02,NA
"71",1428,"MB16-03","EM","1428bd","55-56","55-56",1,"M",1.6,"LOI","M",NA,3.3,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428be","56-57","56-57",1,"M",1.61,"LOI","M",NA,3.2,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428bf","57-58","57-58",1,"M",1.28,"LOI","M",NA,4.1,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428bg","58-59","58-59",1,"M",1.34,"LOI","M",NA,4.3,NA,NA,0.025,NA
"71",1428,"MB16-03","EM","1428bh","59-60","59-60",1,"M",1.48,"LOI","M",NA,4,NA,NA,0.026,NA
"71",1428,"MB16-03","EM","1428bi","60-61","60-61",1,"M",1.43,"LOI","M",NA,4,NA,NA,0.025,NA
"71",1428,"MB16-03","EM","1428bj","61-62","61-62",1,"M",1.54,"LOI","M",NA,3.4,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428bk","62-63","62-63",1,"M",1.41,"LOI","M",NA,3.3,NA,NA,0.02,NA
"71",1428,"MB16-03","EM","1428bl","63-64","63-64",1,"M",1.48,"LOI","M",NA,2.7,NA,NA,0.017,NA
"71",1428,"MB16-03","EM","1428bm","64-65","64-65",1,"M",1.63,"LOI","M",NA,2.1,NA,NA,0.015,NA
"71",1428,"MB16-03","EM","1428bn","65-66","65-66",1,"M",1.6,"LOI","M",NA,2.2,NA,NA,0.015,NA
"71",1428,"MB16-03","EM","1428bo","66-67","66-67",1,"M",1.37,"LOI","M",NA,3.2,NA,NA,0.019,NA
"71",1428,"MB16-03","EM","1428bp","67-68","67-68",1,"M",1.37,"LOI","M",NA,5,NA,NA,0.02,NA
"71",1428,"MB16-03","EM","1428bq","68-69","68-69",1,"M",1.49,"LOI","M",NA,3.7,NA,NA,0.024,NA
"71",1428,"MB16-03","EM","1428br","69-70","69-70",1,"M",1.43,"LOI","M",NA,3.7,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428bs","70-71","70-71",1,"M",1.26,"LOI","M",NA,4.3,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428bt","71-72","71-72",1,"M",1.37,"LOI","M",NA,4.1,NA,NA,0.025,NA
"71",1428,"MB16-03","EM","1428bu","72-73","72-73",1,"M",1.23,"LOI","M",NA,4.5,NA,NA,0.024,NA
"71",1428,"MB16-03","EM","1428bv","73-74","73-74",1,"M",1.32,"LOI","M",NA,4,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428bw","74-75","74-75",1,"M",1.29,"LOI","M",NA,3.8,NA,NA,0.021,NA
"71",1428,"MB16-03","EM","1428bx","75-76","75-76",1,"M",1.38,"LOI","M",NA,3.9,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428by","76-77","76-77",1,"M",1.39,"LOI","M",NA,4,NA,NA,0.024,NA
"71",1428,"MB16-03","EM","1428bz","77-78","77-78",1,"M",1.31,"LOI","M",NA,3.9,NA,NA,0.022,NA
"71",1428,"MB16-03","EM","1428ca","78-79","78-79",1,"M",1.41,"LOI","M",NA,4.2,NA,NA,0.025,NA
"71",1428,"MB16-03","EM","1428cb","79-80","79-80",1,"M",1.49,"LOI","M",NA,3.1,NA,NA,0.02,NA
"71",1428,"MB16-03","EM","1428cc","80-81","80-81",1,"M",1.39,"LOI","M",NA,2.7,NA,NA,0.016,NA
"71",1428,"MB16-03","EM","1428cd","81-82","81-82",1,"M",1.6,"LOI","M",NA,2.6,NA,NA,0.018,NA
"71",1428,"MB16-03","EM","1428ce","82-83","82-83",1,"M",1.61,"LOI","M",NA,2.4,NA,NA,0.017,NA
"71",1428,"MB16-03","EM","1428cf","83-84","83-84",1,"M",1.75,"LOI","M",NA,2.4,NA,NA,0.019,NA
"71",1428,"MB16-03","EM","1428cg","84-85","84-85",1,"M",1.77,"LOI","M",NA,2.2,NA,NA,0.017,NA
"71",1428,"MB16-03","EM","1428ch","85-86","85-86",1,"M",1.6,"LOI","M",NA,2.6,NA,NA,0.018,NA
"71",1428,"MB16-03","EM","1428ci","86-87","86-87",1,"M",1.45,"LOI","M",NA,2.6,NA,NA,0.016,NA
"71",1428,"MB16-03","EM","1428cj","87-88","87-88",1,"M",1.57,"LOI","M",NA,3.1,NA,NA,0.021,NA
"71",1428,"MB16-03","EM","1428ck","88-89","88-89",1,"M",1.68,"LOI","M",NA,2.9,NA,NA,0.022,NA
"71",1428,"MB16-03","EM","1428cl","89-90","89-90",1,"M",1.56,"LOI","M",NA,2.9,NA,NA,0.02,NA
"71",1428,"MB16-03","EM","1428cm","90-91","90-91",1,"M",1.64,"LOI","M",NA,3.1,NA,NA,0.022,NA
"71",1428,"MB16-03","EM","1428cn","91-92","91-92",1,"M",1.66,"LOI","M",NA,3.2,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428co","92-93","92-93",1,"M",1.58,"LOI","M",NA,3.2,NA,NA,0.022,NA
"71",1428,"MB16-03","EM","1428cp","93-94","93-94",1,"M",1.64,"LOI","M",NA,3.2,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428cq","94-95","94-95",1,"M",1.76,"LOI","M",NA,3.3,NA,NA,0.025,NA
"71",1428,"MB16-03","EM","1428cr","95-96","95-96",1,"M",1.61,"LOI","M",NA,3.3,NA,NA,0.023,NA
"71",1428,"MB16-03","EM","1428cs","96-97","96-97",1,"M",1.53,"LOI","M",NA,3.8,NA,NA,0.025,NA
"71",1428,"MB16-03","EM","1428ct","97-98","97-98",1,"M",1.53,"LOI","M",NA,4.2,NA,NA,0.028,NA
"71",1428,"MB16-03","EM","1428cu","98-99","98-99",1,"M",1.54,"LOI","M",NA,3.8,NA,NA,0.026,NA
"71",1428,"MB16-03","EM","1428cv",NA,"99-100",1,"E",1.54,NA,"E",NA,3.8,NA,NA,0.026,NA
"71",1429,"MB17-05","EM","1429a","0-1","0-1",1,"M",0.49,"LOI","M",NA,22.5,NA,NA,0.046,NA
"71",1429,"MB17-05","EM","1429b","1-2","1-2",1,"M",0.48,"LOI","M",NA,27.4,NA,NA,0.057,NA
"71",1429,"MB17-05","EM","1429c","2-3","2-3",1,"M",0.63,"LOI","M",NA,17.6,NA,NA,0.046,NA
"71",1429,"MB17-05","EM","1429d","3-4","3-4",1,"M",0.62,"LOI","M",NA,21.2,NA,NA,0.055,NA
"71",1429,"MB17-05","EM","1429e","4-5","4-5",1,"M",0.6,"LOI","M",NA,17.8,NA,NA,0.044,NA
"71",1429,"MB17-05","EM","1429f","5-6","5-6",1,"M",0.59,"LOI","M",NA,17.4,NA,NA,0.042,NA
"71",1429,"MB17-05","EM","1429g","6-7","6-7",1,"M",0.5,"LOI","M",NA,20.7,NA,NA,0.044,NA
"71",1429,"MB17-05","EM","1429h","7-8","7-8",1,"M",0.5,"LOI","M",NA,18.8,NA,NA,0.039,NA
"71",1429,"MB17-05","EM","1429i","8-9","8-9",1,"M",0.68,"LOI","M",NA,13.2,NA,NA,0.035,NA
"71",1429,"MB17-05","EM","1429j","9-10","9-10",1,"M",0.64,"LOI","M",NA,15.6,NA,NA,0.04,NA
"71",1429,"MB17-05","EM","1429k","10-11","10-11",1,"M",0.54,"LOI","M",NA,9.9,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429l","11-12","11-12",1,"M",0.63,"LOI","M",NA,14,NA,NA,0.035,NA
"71",1429,"MB17-05","EM","1429m","12-13","12-13",1,"M",0.5,"LOI","M",NA,13.2,NA,NA,0.026,NA
"71",1429,"MB17-05","EM","1429n","13-14","13-14",1,"M",1.13,"LOI","M",NA,4.1,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429o","14-15","14-15",1,"M",0.36,"LOI","M",NA,22.1,NA,NA,0.034,NA
"71",1429,"MB17-05","EM","1429p","15-16","15-16",1,"M",0.76,"LOI","M",NA,12,NA,NA,0.036,NA
"71",1429,"MB17-05","EM","1429q","16-17","16-17",1,"M",0.91,"LOI","M",NA,8.8,NA,NA,0.029,NA
"71",1429,"MB17-05","EM","1429r","17-18","17-18",1,"M",0.99,"LOI","M",NA,6.5,NA,NA,0.021,NA
"71",1429,"MB17-05","EM","1429s","18-19","18-19",1,"M",1.14,"LOI","M",NA,3,NA,NA,0.015,NA
"71",1429,"MB17-05","EM","1429t","19-20","19-20",1,"M",1.66,"LOI","M",NA,32.1,NA,NA,0.23,NA
"71",1429,"MB17-05","EM","1429u","20-21","20-21",1,"M",1.21,"LOI","M",NA,1.6,NA,NA,0.009,NA
"71",1429,"MB17-05","EM","1429v","21-22","21-22",1,"M",1.35,"LOI","M",NA,1.8,NA,NA,0.01,NA
"71",1429,"MB17-05","EM","1429w","22-23","22-23",1,"M",1.37,"LOI","M",NA,1.5,NA,NA,0.009,NA
"71",1429,"MB17-05","EM","1429x","23-24","23-24",1,"M",1.44,"LOI","M",NA,1.3,NA,NA,0.008,NA
"71",1429,"MB17-05","EM","1429y","24-25","24-25",1,"M",1.4,"LOI","M",NA,1.5,NA,NA,0.009,NA
"71",1429,"MB17-05","EM","1429z","25-26","25-26",1,"M",1.27,"LOI","M",NA,1.4,NA,NA,0.008,NA
"71",1429,"MB17-05","EM","1429aa","26-27","26-27",1,"M",0.73,"LOI","M",NA,11,NA,NA,0.031,NA
"71",1429,"MB17-05","EM","1429ab","27-28","27-28",1,"M",0.44,"LOI","M",NA,18.3,NA,NA,0.033,NA
"71",1429,"MB17-05","EM","1429ac","28-29","28-29",1,"M",0.38,"LOI","M",NA,22,NA,NA,0.035,NA
"71",1429,"MB17-05","EM","1429ad","29-30","29-30",1,"M",0.43,"LOI","M",NA,18.8,NA,NA,0.034,NA
"71",1429,"MB17-05","EM","1429ae","30-31","30-31",1,"M",0.75,"LOI","M",NA,12.6,NA,NA,0.037,NA
"71",1429,"MB17-05","EM","1429af","31-32","31-32",1,"M",1.06,"LOI","M",NA,10.4,NA,NA,0.042,NA
"71",1429,"MB17-05","EM","1429ag","32-33","32-33",1,"M",1.06,"LOI","M",NA,9.2,NA,NA,0.036,NA
"71",1429,"MB17-05","EM","1429ah","33-34","33-34",1,"M",0.95,"LOI","M",NA,11.2,NA,NA,0.041,NA
"71",1429,"MB17-05","EM","1429ai","34-35","34-35",1,"M",1.08,"LOI","M",NA,1.5,NA,NA,0.007,NA
"71",1429,"MB17-05","EM","1429aj","35-36","35-36",1,"M",1.72,"LOI","M",NA,3.3,NA,NA,0.025,NA
"71",1429,"MB17-05","EM","1429ak","36-37","36-37",1,"M",1.7,"LOI","M",NA,2.9,NA,NA,0.021,NA
"71",1429,"MB17-05","EM","1429al","37-38","37-38",1,"M",1.26,"LOI","M",NA,4.2,NA,NA,0.023,NA
"71",1429,"MB17-05","EM","1429am","38-39","38-39",1,"M",1.42,"LOI","M",NA,5.1,NA,NA,0.021,NA
"71",1429,"MB17-05","EM","1429an","39-40","39-40",1,"M",1.23,"LOI","M",NA,6.1,NA,NA,0.024,NA
"71",1429,"MB17-05","EM","1429ao","40-41","40-41",1,"M",1.03,"LOI","M",NA,7.5,NA,NA,0.026,NA
"71",1429,"MB17-05","EM","1429ap","41-42","41-42",1,"M",0.84,"LOI","M",NA,9.8,NA,NA,0.031,NA
"71",1429,"MB17-05","EM","1429aq","42-43","42-43",1,"M",0.8,"LOI","M",NA,12.8,NA,NA,0.04,NA
"71",1429,"MB17-05","EM","1429ar","43-44","43-44",1,"M",0.88,"LOI","M",NA,7.5,NA,NA,0.023,NA
"71",1429,"MB17-05","EM","1429as","44-45","44-45",1,"M",0.94,"LOI","M",NA,7.1,NA,NA,0.023,NA
"71",1429,"MB17-05","EM","1429at","45-46","45-46",1,"M",0.97,"LOI","M",NA,6,NA,NA,0.018,NA
"71",1429,"MB17-05","EM","1429au","46-47","46-47",1,"M",1.11,"LOI","M",NA,6,NA,NA,0.021,NA
"71",1429,"MB17-05","EM","1429av","47-48","47-48",1,"M",0.84,"LOI","M",NA,9,NA,NA,0.028,NA
"71",1429,"MB17-05","EM","1429aw","48-49","48-49",1,"M",0.82,"LOI","M",NA,9.8,NA,NA,0.03,NA
"71",1429,"MB17-05","EM","1429ax","49-50","49-50",1,"I",0.81,NA,"I",NA,8.6,NA,NA,0.025,NA
"71",1429,"MB17-05","EM","1429ay","50-51","50-51",1,"M",0.79,"LOI","M",NA,7.5,NA,NA,0.021,NA
"71",1429,"MB17-05","EM","1429az","51-52","51-52",1,"M",0.93,"LOI","M",NA,6.2,NA,NA,0.018,NA
"71",1429,"MB17-05","EM","1429ba","52-53","52-53",1,"M",0.88,"LOI","M",NA,7.6,NA,NA,0.023,NA
"71",1429,"MB17-05","EM","1429bb","53-54","53-54",1,"M",0.8,"LOI","M",NA,7.3,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429bc","54-55","54-55",1,"M",0.65,"LOI","M",NA,10,NA,NA,0.025,NA
"71",1429,"MB17-05","EM","1429bd","55-56","55-56",1,"M",0.79,"LOI","M",NA,7.2,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429be","56-57","56-57",1,"M",0.72,"LOI","M",NA,7.7,NA,NA,0.019,NA
"71",1429,"MB17-05","EM","1429bf","57-58","57-58",1,"M",0.84,"LOI","M",NA,9.4,NA,NA,0.029,NA
"71",1429,"MB17-05","EM","1429bg","58-59","58-59",1,"M",0.76,"LOI","M",NA,7.4,NA,NA,0.019,NA
"71",1429,"MB17-05","EM","1429bh","59-60","59-60",1,"M",0.66,"LOI","M",NA,8.4,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429bi","60-61","60-61",1,"M",0.77,"LOI","M",NA,7.3,NA,NA,0.019,NA
"71",1429,"MB17-05","EM","1429bj","61-62","61-62",1,"M",0.68,"LOI","M",NA,7.5,NA,NA,0.018,NA
"71",1429,"MB17-05","EM","1429bk","62-63","62-63",1,"M",0.85,"LOI","M",NA,8.6,NA,NA,0.026,NA
"71",1429,"MB17-05","EM","1429bl","63-64","63-64",1,"M",0.63,"LOI","M",NA,10.1,NA,NA,0.024,NA
"71",1429,"MB17-05","EM","1429bm","64-65","64-65",1,"M",0.83,"LOI","M",NA,8.6,NA,NA,0.026,NA
"71",1429,"MB17-05","EM","1429bn","65-66","65-66",1,"M",0.66,"LOI","M",NA,8.6,NA,NA,0.021,NA
"71",1429,"MB17-05","EM","1429bo","66-67","66-67",1,"M",0.89,"LOI","M",NA,6.4,NA,NA,0.019,NA
"71",1429,"MB17-05","EM","1429bp","67-68","67-68",1,"M",0.87,"LOI","M",NA,7,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429bq","68-69","68-69",1,"M",0.65,"LOI","M",NA,6.5,NA,NA,0.014,NA
"71",1429,"MB17-05","EM","1429br","69-70","69-70",1,"M",0.79,"LOI","M",NA,6,NA,NA,0.015,NA
"71",1429,"MB17-05","EM","1429bs","70-71","70-71",1,"M",0.8,"LOI","M",NA,6,NA,NA,0.015,NA
"71",1429,"MB17-05","EM","1429bt","71-72","71-72",1,"M",1.07,"LOI","M",NA,6.6,NA,NA,0.023,NA
"71",1429,"MB17-05","EM","1429bu","72-73","72-73",1,"M",0.85,"LOI","M",NA,6.2,NA,NA,0.017,NA
"71",1429,"MB17-05","EM","1429bv","73-74","73-74",1,"M",0.77,"LOI","M",NA,6.7,NA,NA,0.017,NA
"71",1429,"MB17-05","EM","1429bw","74-75","74-75",1,"M",0.69,"LOI","M",NA,8,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429bx","75-76","75-76",1,"M",0.77,"LOI","M",NA,7.3,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429by","76-77","76-77",1,"M",0.82,"LOI","M",NA,8.1,NA,NA,0.024,NA
"71",1429,"MB17-05","EM","1429bz","77-78","77-78",1,"I",0.85,NA,"I",NA,6.9,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429ca","78-79","78-79",1,"M",0.88,"LOI","M",NA,5.7,NA,NA,0.015,NA
"71",1429,"MB17-05","EM","1429cb","79-80","79-80",1,"M",0.97,"LOI","M",NA,5.2,NA,NA,0.015,NA
"71",1429,"MB17-05","EM","1429cc","80-81","80-81",1,"M",1.03,"LOI","M",NA,5.8,NA,NA,0.018,NA
"71",1429,"MB17-05","EM","1429cd","81-82","81-82",1,"M",0.95,"LOI","M",NA,5.9,NA,NA,0.018,NA
"71",1429,"MB17-05","EM","1429ce","82-83","82-83",1,"M",1.03,"LOI","M",NA,5.4,NA,NA,0.016,NA
"71",1429,"MB17-05","EM","1429cf","83-84","83-84",1,"M",1.06,"LOI","M",NA,5.5,NA,NA,0.018,NA
"71",1429,"MB17-05","EM","1429cg","84-85","84-85",1,"M",1.57,"LOI","M",NA,3.9,NA,NA,0.027,NA
"71",1429,"MB17-05","EM","1429ch","85-86","85-86",1,"M",0.96,"LOI","M",NA,6.3,NA,NA,0.02,NA
"71",1429,"MB17-05","EM","1429ci","86-87","86-87",1,"M",1.11,"LOI","M",NA,4.6,NA,NA,0.022,NA
"71",1429,"MB17-05","EM","1429cj","87-88","87-88",1,"M",1.4,"LOI","M",NA,5.3,NA,NA,0.022,NA
"71",1429,"MB17-05","EM","1429ck","88-89","88-89",1,"M",0.99,"LOI","M",NA,5.8,NA,NA,0.018,NA
"71",1429,"MB17-05","EM","1429cl","89-90","89-90",1,"M",1.07,"LOI","M",NA,6.1,NA,NA,0.021,NA
"71",1429,"MB17-05","EM","1429cm","90-91","90-91",1,"M",1.1,"LOI","M",NA,5.6,NA,NA,0.019,NA
"71",1429,"MB17-05","EM","1429cn","91-92","91-92",1,"M",1.02,"LOI","M",NA,5.8,NA,NA,0.018,NA
"71",1429,"MB17-05","EM","1429co","92-93","92-93",1,"M",1.23,"LOI","M",NA,5.8,NA,NA,0.022,NA
"71",1429,"MB17-05","EM","1429cp","93-94","93-94",1,"M",0.97,"LOI","M",NA,5.3,NA,NA,0.015,NA
"71",1429,"MB17-05","EM","1429cq","94-95","94-95",1,"M",1.05,"LOI","M",NA,5.4,NA,NA,0.017,NA
"71",1429,"MB17-05","EM","1429cr","95-96","95-96",1,"M",0.97,"LOI","M",NA,5.4,NA,NA,0.016,NA
"71",1429,"MB17-05","EM","1429cs","96-97","96-97",1,"M",1.03,"LOI","M",NA,4.9,NA,NA,0.022,NA
"71",1429,"MB17-05","EM","1429ct","97-98","97-98",1,"M",0.89,"LOI","M",NA,5.6,NA,NA,0.015,NA
"71",1429,"MB17-05","EM","1429cu","98-99","98-99",1,"M",1.24,"LOI","M",NA,4.9,NA,NA,0.026,NA
"71",1429,"MB17-05","EM","1429cv","99-100","99-100",1,"M",1.13,"LOI","M",NA,4.6,NA,NA,0.022,NA
"71",1431,"MGL13-01","EM","1431a","0-1","0-1",1,"M",0.63,"LOI","M",NA,6.6,NA,NA,0.014,NA
"71",1431,"MGL13-01","EM","1431b","1-2","1-2",1,"M",0.39,"LOI","M",NA,10.1,NA,NA,0.015,NA
"71",1431,"MGL13-01","EM","1431c","2-3","2-3",1,"M",0.51,"LOI","M",NA,17.8,NA,NA,0.037,NA
"71",1431,"MGL13-01","EM","1431d","3-4","3-4",1,"M",0.7,"LOI","M",NA,5.2,NA,NA,0.011,NA
"71",1431,"MGL13-01","EM","1431e","4-5","4-5",1,"M",0.66,"LOI","M",NA,6.4,NA,NA,0.014,NA
"71",1431,"MGL13-01","EM","1431f","5-6","5-6",1,"M",0.75,"LOI","M",NA,6.8,NA,NA,0.017,NA
"71",1431,"MGL13-01","EM","1431g","6-7","6-7",1,"M",0.93,"LOI","M",NA,3.5,NA,NA,0.014,NA
"71",1431,"MGL13-01","EM","1431h","7-8","7-8",1,"M",0.87,"LOI","M",NA,5,NA,NA,0.013,NA
"71",1431,"MGL13-01","EM","1431i","8-9","8-9",1,"M",0.92,"LOI","M",NA,6.2,NA,NA,0.018,NA
"71",1431,"MGL13-01","EM","1431j","9-10","9-10",1,"M",0.58,"LOI","M",NA,6,NA,NA,0.011,NA
"71",1431,"MGL13-01","EM","1431k","10-11","10-11",1,"M",0.85,"LOI","M",NA,4,NA,NA,0.015,NA
"71",1431,"MGL13-01","EM","1431l","11-12","11-12",1,"I",0.99,NA,"I",NA,2.5,NA,NA,0.011,NA
"71",1431,"MGL13-01","EM","1431m","12-13","12-13",1,"M",1.14,"LOI","M",NA,0.9,NA,NA,0.004,NA
"71",1431,"MGL13-01","EM","1431n","13-14","13-14",1,"M",1.08,"LOI","M",NA,0.5,NA,NA,0.002,NA
"71",1431,"MGL13-01","EM","1431o","14-15","14-15",1,"M",1.55,"LOI","M",NA,0.6,NA,NA,0.004,NA
"71",1431,"MGL13-01","EM","1431p","15-16","15-16",1,"M",1.1,"LOI","M",NA,0.7,NA,NA,0.003,NA
"71",1431,"MGL13-01","EM","1431q","16-17","16-17",1,"M",1.54,"LOI","M",NA,1,NA,NA,0.006,NA
"71",1431,"MGL13-01","EM","1431r","17-18","17-18",1,"M",0.99,"LOI","M",NA,0.9,NA,NA,0.004,NA
"71",1431,"MGL13-01","EM","1431s","18-19","18-19",1,"I",1.04,NA,"I",NA,19,NA,NA,0.082,NA
"71",1431,"MGL13-01","EM","1431t","19-20","19-20",1,"M",1.08,"LOI","M",NA,37.1,NA,NA,0.176,NA
"71",1431,"MGL13-01","EM","1431u","20-21","20-21",1,"M",1.87,"LOI","M",NA,0.8,NA,NA,0.007,NA
"71",1431,"MGL13-01","EM","1431v","21-22","21-22",1,"M",1.12,"LOI","M",NA,0.8,NA,NA,0.004,NA
"71",1431,"MGL13-01","EM","1431w","22-23","22-23",1,"M",1.25,"LOI","M",NA,0.6,NA,NA,0.003,NA
"71",1431,"MGL13-01","EM","1431x","23-24","23-24",1,"M",1.17,"LOI","M",NA,2.1,NA,NA,0.011,NA
"71",1431,"MGL13-01","EM","1431y","24-25","24-25",1,"M",1.37,"LOI","M",NA,2.2,NA,NA,0.013,NA
"71",1431,"MGL13-01","EM","1431z","25-26","25-26",1,"M",1.21,"LOI","M",NA,1.8,NA,NA,0.009,NA
"71",1431,"MGL13-01","EM","1431aa","26-27","26-27",1,"M",1.25,"LOI","M",NA,2.1,NA,NA,0.011,NA
"71",1431,"MGL13-01","EM","1431ab","27-28","27-28",1,"M",1.26,"LOI","M",NA,2.4,NA,NA,0.013,NA
"71",1431,"MGL13-01","EM","1431ac","28-29","28-29",1,"M",1.38,"LOI","M",NA,2.3,NA,NA,0.014,NA
"71",1431,"MGL13-01","EM","1431ad","29-30","29-30",1,"I",1.35,NA,"I",NA,1.7,NA,NA,0.01,NA
"71",1431,"MGL13-01","EM","1431ae","30-31","30-31",1,"M",1.32,"LOI","M",NA,1.1,NA,NA,0.006,NA
"71",1431,"MGL13-01","EM","1431af","31-32","31-32",1,"M",1.59,"LOI","M",NA,1.2,NA,NA,0.008,NA
"71",1431,"MGL13-01","EM","1431ag","32-33","32-33",1,"M",1.06,"LOI","M",NA,1.1,NA,NA,0.005,NA
"71",1431,"MGL13-01","EM","1431ah","33-34","33-34",1,"M",1.18,"LOI","M",NA,1.2,NA,NA,0.006,NA
"71",1431,"MGL13-01","EM","1431ai","34-35","34-35",1,"M",1.28,"LOI","M",NA,1.2,NA,NA,0.006,NA
"71",1431,"MGL13-01","EM","1431aj","35-36","35-36",1,"M",1.5,"LOI","M",NA,2.5,NA,NA,0.016,NA
"71",1431,"MGL13-01","EM","1431ak","36-37","36-37",1,"M",1.04,"LOI","M",NA,2.1,NA,NA,0.009,NA
"71",1431,"MGL13-01","EM","1431al","37-38","37-38",1,"M",1.19,"LOI","M",NA,2.3,NA,NA,0.012,NA
"71",1431,"MGL13-01","EM","1431am","38-39","38-39",1,"M",1.4,"LOI","M",NA,2.7,NA,NA,0.017,NA
"71",1431,"MGL13-01","EM","1431an","39-40","39-40",1,"M",1.33,"LOI","M",NA,2.2,NA,NA,0.013,NA
"71",1431,"MGL13-01","EM","1431ao","40-41","40-41",1,"M",1.23,"LOI","M",NA,3.2,NA,NA,0.017,NA
"71",1431,"MGL13-01","EM","1431ap","41-42","41-42",1,"M",1.1,"LOI","M",NA,2.4,NA,NA,0.012,NA
"71",1431,"MGL13-01","EM","1431aq","42-43","42-43",1,"M",1.75,"LOI","M",NA,1.7,NA,NA,0.013,NA
"71",1431,"MGL13-01","EM","1431ar","43-44","43-44",1,"M",1.25,"LOI","M",NA,2.6,NA,NA,0.014,NA
"71",1431,"MGL13-01","EM","1431as","44-45","44-45",1,"M",1.89,"LOI","M",NA,1.8,NA,NA,0.014,NA
"71",1431,"MGL13-01","EM","1431at","45-46","45-46",1,"M",1.55,"LOI","M",NA,1,NA,NA,0.007,NA
"71",1431,"MGL13-01","EM","1431au","46-47","46-47",1,"M",1.35,"LOI","M",NA,1.7,NA,NA,0.01,NA
"71",1431,"MGL13-01","EM","1431av","47-48","47-48",1,"M",1.02,"LOI","M",NA,2.1,NA,NA,0.009,NA
"71",1431,"MGL13-01","EM","1431aw","48-49","48-49",1,"M",1.36,"LOI","M",NA,3.2,NA,NA,0.019,NA
"71",1431,"MGL13-01","EM","1431ax","49-50","49-50",1,"M",0.85,"LOI","M",NA,3.5,NA,NA,0.013,NA
"71",1431,"MGL13-01","EM","1431ay",NA,"50-100",50,"E",0.85,NA,"E",NA,3.5,NA,NA,0.013,NA
"71",1432,"MGL13-05","EM","1432a","0-1","0-1",1,"M",1.32,"LOI","M",NA,13.9,NA,NA,0.073,NA
"71",1432,"MGL13-05","EM","1432b","1-2","1-2",1,"M",1.35,"LOI","M",NA,13.2,NA,NA,0.071,NA
"71",1432,"MGL13-05","EM","1432c","2-3","2-3",1,"M",1.83,"LOI","M",NA,8.4,NA,NA,0.055,NA
"71",1432,"MGL13-05","EM","1432d","3-4","3-4",1,"M",1.73,"LOI","M",NA,23.3,NA,NA,0.171,NA
"71",1432,"MGL13-05","EM","1432e","4-5","4-5",1,"M",1.83,"LOI","M",NA,4.9,NA,NA,0.039,NA
"71",1432,"MGL13-05","EM","1432f","5-6","5-6",1,"M",1.53,"LOI","M",NA,9.6,NA,NA,0.055,NA
"71",1432,"MGL13-05","EM","1432g","6-7","6-7",1,"M",1.93,"LOI","M",NA,7.5,NA,NA,0.05,NA
"71",1432,"MGL13-05","EM","1432h","7-8","7-8",1,"M",1.57,"LOI","M",NA,44.2,NA,NA,0.306,NA
"71",1432,"MGL13-05","EM","1432i","8-9","8-9",1,"M",1.42,"LOI","M",NA,9.8,NA,NA,0.052,NA
"71",1432,"MGL13-05","EM","1432j","9-10","9-10",1,"M",1.83,"LOI","M",NA,9.4,NA,NA,0.064,NA
"71",1432,"MGL13-05","EM","1432k","10-11","10-11",1,"M",1.32,"LOI","M",NA,10.2,NA,NA,0.051,NA
"71",1432,"MGL13-05","EM","1432l","11-12","11-12",1,"M",1.62,"LOI","M",NA,9.3,NA,NA,0.056,NA
"71",1432,"MGL13-05","EM","1432m","12-13","12-13",1,"M",1.52,"LOI","M",NA,10.1,NA,NA,0.058,NA
"71",1432,"MGL13-05","EM","1432n","13-14","13-14",1,"M",1.46,"LOI","M",NA,10.4,NA,NA,0.058,NA
"71",1432,"MGL13-05","EM","1432o","14-15","14-15",1,"M",1.7,"LOI","M",NA,8.2,NA,NA,0.049,NA
"71",1432,"MGL13-05","EM","1432p","15-16","15-16",1,"M",1.4,"LOI","M",NA,10.3,NA,NA,0.054,NA
