study_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_type,cs137_activity,total_pb210_activity,ra226_activity,excess_pb210_activity,be7_activity,age,site_id,fraction_moisture_content,CD_reported,Ocstock_reported,carbon_density,DBD_measured_or_modeled,OC_measured_or_modeled,CD_measured_or_modeled,carbon_profile_notes,total_pb210_activity_sd,ra226_activity_sd,cs137_activity_sd,X1,fraction_nitrogen
Callaway_et_al_2012,Coon_Island_A_Mid,26,28,0.5298940050000001,0.11181601899999999,0.044447762999999994,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,28,30,0.46512855300000006,0.112573099,0.044759081,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,30,32,0.43878664200000006,0.11996842899999999,0.047807438,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,32,34,0.45870576700000004,0.11676397000000002,0.04648492499999999,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,34,36,0.46600567400000004,0.08557457200000002,0.033743288,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,36,38,0.4988269600000001,0.11672473900000002,0.046468749,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,38,40,0.5561510340000001,0.12009106400000001,0.04785810000000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,40,42,0.5030710920000001,0.11104617200000001,0.044131339000000006,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,42,44,0.49212123199999996,0.1125,0.044729015999999996,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,44,46,0.4493120890000001,0.116510903,0.046380588,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,46,48,0.370852238,0.12447552400000002,0.049671793000000006,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_A_Mid,48,50,0.40650294600000003,0.111111111,0.044158025000000004,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,0,2,0.240132978,0.23552894200000002,0.09717073200000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,2,4,0.275557332,0.21532846700000002,0.08830738299999998,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,4,6,0.3008240630000001,0.170774648,0.069109644,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,6,8,0.30189924399999996,0.167597765,0.067759215,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,8,10,0.20513303800000002,0.1975,0.08056731099999999,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,10,12,0.42905343300000004,0.19203747100000002,0.07821128500000002,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,12,14,0.33282481700000005,0.21373057,0.087610514,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,14,16,0.4363250450000001,0.17281106000000002,0.069976574,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,16,18,0.309142562,0.19508448500000003,0.07952458700000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,18,20,0.443709835,0.17457114,0.07072667800000003,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,20,22,0.5448899370000001,0.20175438600000004,0.082407287,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,22,24,0.412331553,0.16846898100000005,0.068129307,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,24,26,0.461223952,0.170837867,0.06913654200000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,26,28,0.36128879500000005,0.13392141100000002,0.05359511300000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,28,30,0.51984956,0.12240663900000001,0.04881538700000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,30,32,0.544154288,0.10818307900000002,0.042955810000000004,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,32,34,0.6265753279999999,0.08977719499999999,0.035446360999999996,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,34,36,0.508277227,0.09130706699999998,0.036067393999999996,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,36,38,0.524065397,0.076038904,0.029894994,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,38,40,0.562517232,0.090754877,0.035843173,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,40,42,0.526555288,0.090220386,0.03562621,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,42,44,0.6958112649999999,0.086642599,0.03417568800000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,44,46,0.589255262,0.07677035100000001,0.030189399,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,46,48,0.6233214930000001,0.084320557,0.033235943999999996,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_High,48,50,0.672779776,0.086051353,0.033936283,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,0,2,0.44354006900000004,0.28395061700000007,0.11882106399999999,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,2,4,0.294203218,0.23856502200000002,0.098511457,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,4,6,0.44008817600000005,0.14526710400000004,0.05833621900000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,6,8,0.891890155,0.05019305000000001,0.019575716000000003,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,8,10,0.8922296860000001,0.054145516000000005,0.021143256,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,10,12,0.7872015699999999,0.06948831299999997,0.027264207,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,12,14,0.7322259160000001,0.058781362000000004,0.022986668999999998,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,14,16,0.971708127,0.05214465900000001,0.020349245,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,16,18,0.9115546320000001,0.061712846,0.024155053000000003,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,18,20,0.8386404480000001,0.04972375700000001,0.019389847999999998,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,20,22,0.833717255,0.061261261,0.023974931000000005,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,22,24,0.85686192,0.06689935999999999,0.026227336000000004,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,24,26,0.816033372,0.075581395,0.029710915,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,26,28,0.675637492,0.08248527000000001,0.03249412,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,28,30,0.8666234240000001,0.07828454700000002,0.030799272999999995,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,30,32,0.738309172,0.07677543200000002,0.030191445,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,32,34,0.7494853849999998,0.07214554600000002,0.028330121,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,34,36,0.583624714,0.07374443700000001,0.028972324000000004,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,36,38,1.0467443779999999,0.06767458600000001,0.026537641,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,38,40,0.8190325589999999,0.06427221200000001,0.025176835,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,40,42,0.750617154,0.073856975,0.029017547999999997,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,42,44,0.8766112800000001,0.07657657700000002,0.030111393,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,44,46,0.772120755,0.07372262800000003,0.028963559000000003,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,46,48,0.722860532,0.079494799,0.031287127000000005,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_B_Mid,48,50,0.760180597,0.071812081,0.028196261999999996,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,0,2,0.225731224,0.271729186,0.113302767,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,2,4,0.34784904399999994,0.181583477,0.07372265700000002,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,4,6,0.34185067100000005,0.15646731600000005,0.06304726399999999,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,6,8,0.5346474330000002,0.16875,0.06824872300000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,8,10,0.47675747500000004,0.10043668100000001,0.03978529399999999,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,10,12,0.43069449700000006,0.15425181300000002,0.062112955000000004,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,12,14,0.379708327,0.14015151499999998,0.056194652000000005,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,14,16,0.41292573200000005,0.113618677,0.04518926,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,16,18,0.583370066,0.120870266,0.048180086,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,18,20,0.6038267809999999,0.128979592,0.05153983400000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,20,22,0.36655151799999997,0.160971906,0.0649506,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,22,24,0.265371416,0.14361233500000004,0.057642777000000006,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,24,26,0.34521768199999997,0.14085739300000003,0.056489779,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,26,28,0.32071489500000006,0.14272727300000002,0.05727216000000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,28,30,0.4561027,0.20093023300000004,0.082050505,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,30,32,0.291119149,0.209320695,0.085690519,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,32,34,0.26435282400000004,0.274795268,0.114683767,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,34,36,0.28755407800000005,0.30512016700000005,0.12846569700000002,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,36,38,0.192966527,0.35205616900000003,0.15023829300000005,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,38,40,0.17559388100000003,0.39781420800000006,0.17198064700000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,40,42,0.14834655400000002,0.42553191500000004,0.185398823,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,42,44,0.15304339300000006,0.398015436,0.17207738800000003,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,44,46,0.13227544200000002,0.440781441,0.19286087899999999,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,46,48,0.133803329,0.39806996400000005,0.172103604,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_High,48,50,0.165973848,0.4078762310000001,0.176830064,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,0,2,0.622274608,0.093163539,0.036821770999999996,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,2,4,0.9266920360000002,0.07852349000000002,0.030895561999999998,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,4,6,0.740459532,0.087328767,0.034453636,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,6,8,0.6795703869999998,0.08473282400000001,0.033402695,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,8,10,0.612088691,0.102898551,0.04079132700000001,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,10,12,0.560508342,0.10673516000000002,0.042362082,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,12,14,0.5671008940000001,0.09211283799999999,0.036394715999999994,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,14,16,0.609004622,0.08484848499999999,0.033449483999999995,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,16,18,0.577456576,0.096476025000000007,0.038169884,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,18,20,0.5686570760000002,0.096117123,0.038023689000000006,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,20,22,0.701498402,0.073810826,0.028999002,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,22,24,0.69779186,0.07777013100000002,0.030592018,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,24,26,0.750758625,0.06629526500000002,0.025985631000000006,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,26,28,0.5462197649999999,0.06779661000000002,0.026586498000000004,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,28,30,0.727727136,0.070289427,0.027585382000000002,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,30,32,0.650002935,0.06339581,0.024826766999999996,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,32,34,0.6982162729999999,0.060606061,0.023713681999999996,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,34,36,0.8908998580000002,0.061933535,0.024243096,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,36,38,0.46388360800000006,0.06695279,0.026248718,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,38,40,0.7650189079999999,0.068965517,0.027054697000000003,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,40,42,0.692727196,0.07111882,0.02791806,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,42,44,0.4870282740000001,0.082213439,0.032384315,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,44,46,0.676797554,0.08068270000000001,0.031766319,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,46,48,0.497185896,0.07124010600000001,0.027966723,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Low,48,50,0.494809182,0.070433437,0.027643134,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Coon_Island_C_Mid,0,2,0.207820988,0.32342342300000004,0.13689240200000002,fraction_organic_carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
