study_id,core_id,species_code,site_id
Osland_et_al_2016,tampa_bay_33,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_34,Crassostrea virginica,Tampa_Bay
Osland_et_al_2016,tampa_bay_35,Crassostrea virginica,Tampa_Bay
Osland_et_al_2016,tampa_bay_36,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_37,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_38,Laguncularia racemosa,Tampa_Bay
Osland_et_al_2016,tampa_bay_39,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_40,Wrack,Tampa_Bay
Osland_et_al_2016,tampa_bay_41,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_42,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_43,Litter,Tampa_Bay
Osland_et_al_2016,tampa_bay_44,Litter,Tampa_Bay
Osland_et_al_2016,tampa_bay_45,Litter,Tampa_Bay
Osland_et_al_2016,tampa_bay_46,Litter,Tampa_Bay
Osland_et_al_2016,tampa_bay_47,Sesuvium portulacastrum,Tampa_Bay
Osland_et_al_2016,tampa_bay_48,Dalbergia ecastaphyllum,Tampa_Bay
Osland_et_al_2016,tampa_bay_49,Sesuvium portulacastrum,Tampa_Bay
Osland_et_al_2016,tampa_bay_50,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_51,Rhizophora mangle,Tampa_Bay
Osland_et_al_2016,tampa_bay_52,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_53,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_54,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_55,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_56,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_57,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_58,Avicennia germinans,Tampa_Bay
Osland_et_al_2016,tampa_bay_59,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_60,Rhizophora mangle,Tampa_Bay
Osland_et_al_2016,tampa_bay_61,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_62,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_63,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_64,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_65,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_66,Avicennia germinans,Tampa_Bay
Osland_et_al_2016,tampa_bay_67,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_68,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_69,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_70,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_71,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_72,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_73,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_74,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_75,Laguncularia racemosa,Tampa_Bay
Osland_et_al_2016,tampa_bay_76,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_77,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_78,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_79,Rhizophora mangle,Tampa_Bay
Osland_et_al_2016,tampa_bay_80,Juncus roemerianus,Tampa_Bay
Osland_et_al_2016,tampa_bay_81,Juncus roemerianus,Tampa_Bay
Osland_et_al_2016,tampa_bay_82,Juncus roemerianus,Tampa_Bay
Osland_et_al_2016,tampa_bay_83,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_84,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_85,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_86,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_87,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_88,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_89,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_90,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_91,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_92,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_93,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_94,unvegetated,Tampa_Bay
Osland_et_al_2016,tampa_bay_95,Juncus roemerianus,Tampa_Bay
Osland_et_al_2016,tampa_bay_96,Juncus roemerianus,Tampa_Bay
Osland_et_al_2016,tampa_bay_97,Juncus roemerianus,Tampa_Bay
Giblin_and_Forbrich_2018,Giblin2018Core_1,Spartina patens,Nelson_Island_Creek
Giblin_and_Forbrich_2018,Giblin2018Core_2,Spartina alterniflora,Nelson_Island_Creek
Giblin_and_Forbrich_2018,Giblin2018Core_3,Spartina alterniflora,Nelson_Island_Creek
Giblin_and_Forbrich_2018,Giblin2018Core_4,Spartina patens,Nelson_Island_Creek
MX_edaf_puntos,M1680,NA,NA
MX_edaf_puntos,M1681,NA,NA
MX_edaf_puntos,M1682,NA,NA
MX_edaf_puntos,M1683,NA,NA
MX_edaf_puntos,M1684,NA,NA
MX_edaf_puntos,M1685,NA,NA
MX_edaf_puntos,M1686,NA,NA
MX_edaf_puntos,M1687,NA,NA
MX_edaf_puntos,M1688,NA,NA
MX_edaf_puntos,M1689,NA,NA
MX_perfilv12,M1690,NA,NA
MX_perfilv12,M1691,NA,NA
MX_perfilv12,M1692,NA,NA
MX_perfilv12,M1693,NA,NA
MX_perfilv12,M1694,NA,NA
MX_perfilv12,M1695,NA,NA
MX_perfilv12,M1696,NA,NA
MX_perfilv12,M1697,NA,NA
MX_perfilv12,M1698,NA,NA
MX_perfilv12,M1699,NA,NA
MX_perfilv12,M1700,NA,NA
MX_perfilv12,M1701,NA,NA
MX_perfilv12,M1702,NA,NA
MX_perfilv12,M1703,NA,NA
MX_perfilv12,M1704,NA,NA
MX_perfilv12,M1705,NA,NA
AfSPDB,M1706,NA,NA
AU_NatSoil,M1707,NA,NA
AU_NatSoil,M1708,NA,NA
AU_NatSoil,M1709,NA,NA
NCSS,M1710,NA,NA
AfSPDB,M1711,NA,NA
WISE,M1712,NA,NA
WISE,M1713,NA,NA
WISE,M1714,NA,NA
AfSPDB,M1715,NA,NA
AfSIS_Sentinel_Sites,M1716,NA,NA
AfSIS_Sentinel_Sites,M1717,NA,NA
AfSIS_Sentinel_Sites,M1718,NA,NA
AfSIS_Sentinel_Sites,M1719,NA,NA
AfSIS_Sentinel_Sites,M1720,NA,NA
AfSIS_Sentinel_Sites,M1721,NA,NA
AfSIS_Sentinel_Sites,M1722,NA,NA
AfSIS_Sentinel_Sites,M1723,NA,NA
AfSIS_Sentinel_Sites,M1724,NA,NA
AfSIS_Sentinel_Sites,M1725,NA,NA
AfSIS_Sentinel_Sites,M1726,NA,NA
AfSIS_Sentinel_Sites,M1727,NA,NA
AfSIS_Sentinel_Sites,M1728,NA,NA
AfSIS_Sentinel_Sites,M1729,NA,NA
AfSIS_Sentinel_Sites,M1730,NA,NA
AfSIS_Sentinel_Sites,M1731,NA,NA
NCSS,M1732,NA,NA
RadamBrasil,M1733,NA,NA
RadamBrasil,M1734,NA,NA
NCSS,M1735,NA,NA
NCSS,M1736,NA,NA
NCSS,M1737,NA,NA
NCSS,M1738,NA,NA
NCSS,M1739,NA,NA
NCSS,M1740,NA,NA
RadamBrasil,M1741,NA,NA
RadamBrasil,M1742,NA,NA
Kauffmann_et_al_2011,M0001,NA,Airai State
Kauffmann_et_al_2011,M0002,NA,Airai State
Kauffmann_et_al_2011,M0003,NA,Airai State
Kauffmann_et_al_2011,M0004,NA,Yap
Kauffmann_et_al_2011,M0005,NA,Yap
Kauffmann_et_al_2011,M0006,NA,Yap
Kauffmann_et_al_2014,M0007,NA,Montecristi Province
Kauffmann_et_al_2014,M0008,NA,Montecristi Province
Kauffmann_et_al_2014,M0009,NA,Montecristi Province
Kauffmann_et_al_2014,M0010,NA,Montecristi Province
Kauffmann_et_al_2014,M0011,NA,Montecristi Province
Kauffmann_et_al_2014,M0012,NA,Montecristi Province
Kauffmann_et_al_2014,M0013,NA,Montecristi Province
Kauffmann_et_al_2014,M0014,NA,Montecristi Province
Kauffmann_et_al_2014,M0015,NA,Montecristi Province
Alongi_et_al_1999,M0016,NA,Hinchinbrook
Alongi_et_al_1999,M0017,NA,Hinchinbrook
Chen_and_Twilley_1999,M0018,NA,Everglades
Chen_and_Twilley_1999,M0019,NA,Everglades
Chen_and_Twilley_1999,M0020,NA,Everglades
Chen_and_Twilley_1999,M0021,NA,Everglades
Alongi_1996,M0022,NA,Hinchinbrook
Alongi_1996,M0023,NA,Hinchinbrook
Alongi_1996,M0024,NA,Hinchinbrook
Alongi_1996,M0025,NA,Hinchinbrook
Alongi_et_al_2000,M0026,Rhizophora stylosa,Port Headland
Alongi_et_al_2000,M0027,Avicennia marina,Port Headland
Alongi_et_al_2000,M0028,Rhizophora stylosa,Dampier
Alongi_et_al_2000,M0029,Avicennia marina,Dampier
Alongi_et_al_2000,M0030,Rhizophora stylosa,Cape Range National Park
Alongi_et_al_2000,M0031,Avicennia marina,Cape Range National Park
Matsui_1998,M0032,NA,Hinchinbrook
Matsui_1998,M0033,NA,Hinchinbrook
Matsui_1998,M0034,NA,Hinchinbrook
Matsui_1998,M0035,NA,Hinchinbrook
Matsui_1998,M0036,NA,Hinchinbrook
Matsui_1998,M0037,NA,Hinchinbrook
Matsui_1998,M0038,NA,Hinchinbrook
Matsui_1998,M0039,NA,Hinchinbrook
Matsui_1998,M0040,NA,Hinchinbrook
Matsui_1998,M0041,NA,Hinchinbrook
Matsui_1998,M0042,NA,Hinchinbrook
Matsui_1998,M0043,NA,Hinchinbrook
Matsui_1998,M0044,NA,Hinchinbrook
Matsui_1998,M0045,NA,Hinchinbrook
Matsui_1998,M0046,NA,Hinchinbrook
Matsui_1998,M0047,NA,Hinchinbrook
Matsui_1998,M0048,NA,Hinchinbrook
Matsui_1998,M0049,NA,Hinchinbrook
Matsui_1998,M0050,NA,Hinchinbrook
Matsui_1998,M0051,NA,Hinchinbrook
Matsui_1998,M0052,NA,Hinchinbrook
Matsui_1998,M0053,NA,Hinchinbrook
Matsui_1998,M0054,NA,Hinchinbrook
Matsui_1998,M0055,NA,Hinchinbrook
Matsui_1998,M0056,NA,Hinchinbrook
Matsui_1998,M0057,NA,Hinchinbrook
Matsui_1998,M0058,NA,Hinchinbrook
Matsui_1998,M0059,NA,Hinchinbrook
Matsui_1998,M0060,NA,Hinchinbrook
Matsui_1998,M0061,NA,Hinchinbrook
Matsui_1998,M0062,NA,Hinchinbrook
Matsui_1998,M0063,NA,Hinchinbrook
Matsui_1998,M0064,NA,Hinchinbrook
Matsui_1998,M0065,NA,Hinchinbrook
Matsui_1998,M0066,NA,Hinchinbrook
Matsui_1998,M0067,NA,Hinchinbrook
Matsui_1998,M0068,NA,Hinchinbrook
Mckee_et_al_2002,M0069,NA,Twin Cays
Mckee_et_al_2002,M0070,NA,Twin Cays
Mckee_et_al_2002,M0071,NA,Twin Cays
Wooller_et_al_2003,M0072,NA,Twin Cays
Wooller_et_al_2003,M0073,NA,Twin Cays
Wooller_et_al_2003,M0074,NA,Twin Cays
Wooller_et_al_2003,M0075,NA,Twin Cays
Wooller_et_al_2003,M0076,NA,Twin Cays
Wooller_et_al_2003,M0077,NA,Twin Cays
Wooller_et_al_2003,M0078,NA,Twin Cays
Wooller_et_al_2003,M0079,NA,Man of War Cay
Lacerda_et_al_1995,M0080,Rhizophora mangle,Sepetiba Bay
Lacerda_et_al_1995,M0081,Avicennia schaueriana,Sepetiba Bay
Jennerjahn_and_Ittekkot_2002,M0082,NA,Sepetiba Bay
Jennerjahn_and_Ittekkot_1997,M0083,NA,Mouth of Paraiba do Sul
Alongi_et_al_2005,M0084,Kandelia candel,Fujian Province
Alongi_et_al_2005,M0085,Kandelia candel,Fujian Province
Alongi_et_al_2005,M0086,Kandelia candel,Fujian Province
Twilley_et_al_1997,M0087,NA,Guayas River
Twilley_et_al_1997,M0088,NA,Guayas River
Twilley_et_al_1997,M0089,NA,Guayas River
Twilley_et_al_1997,M0090,NA,Guayas River
Twilley_et_al_1997,M0091,NA,Guayas River
Twilley_et_al_1997,M0092,NA,Guayas River
Marchand_et_al_2004,M0093,NA,Sinnamary
"Marchand_et_al_2004,_Marchand_et_al_2003",M0094,NA,Sinnamary
Marchand_et_al_2004,M0095,NA,Sinnamary
Marchand_et_al_2003,M0096,NA,Sinnamary
Marchand_et_al_2004,M0097,NA,Sinnamary
"Marchand_et_al_2004,_Marchand_et_al_2003",M0098,NA,Sinnamary
Marchand_et_al_2004,M0099,NA,Sinnamary
Marchand_et_al_2004,M0100,NA,Sinnamary
Marchand_et_al_2004,M0101,NA,Sinnamary
Marchand_et_al_2004,M0102,NA,Sinnamary
Marchand_et_al_2004,M0103,NA,Sinnamary
Marchand_et_al_2004,M0104,NA,Sinnamary
Marchand_et_al_2004,M0105,NA,Kaw River
Marchand_et_al_2004,M0106,NA,Kaw River
Marchand_et_al_2004,M0107,NA,Kaw River
Marchand_et_al_2004,M0108,NA,Kaw River
Marchand_et_al_2004,M0109,NA,Kaw River
Marchand_et_al_2004,M0110,NA,Kaw River
Marchand_et_al_2004,M0111,NA,Kaw River
Lallier-Verges_et_al_1998,M0112,NA,Guadeloupe
Lallier-Verges_et_al_1998,M0113,NA,Guadeloupe
Lallier-Verges_et_al_1998,M0114,NA,Guadeloupe
Lallier-Verges_et_al_1998,M0115,NA,Guadeloupe
Lallier-Verges_et_al_1998,M0116,NA,Guadeloupe
Bouillon_et_al_2003,M0117,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0118,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0119,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0120,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0121,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0122,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0123,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0124,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0125,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0126,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0127,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0128,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0129,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0130,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0131,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0132,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0133,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0134,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0135,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0136,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0137,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0138,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0139,NA,Coringa Wildlife Sanctuary
Bouillon_et_al_2003,M0140,NA,Galle
Bouillon_et_al_2003,M0141,NA,Galle
Bouillon_et_al_2003,M0142,NA,Galle
Bouillon_et_al_2003,M0143,NA,Galle
Bouillon_et_al_2003,M0144,NA,Galle
Bouillon_et_al_2003,M0145,NA,Galle
Bouillon_et_al_2003,M0146,NA,Galle
Bouillon_et_al_2003,M0147,NA,Galle
Bouillon_et_al_2003,M0148,NA,Galle
Bouillon_et_al_2003,M0149,NA,Galle
Bouillon_et_al_2003,M0150,NA,Galle
Bouillon_et_al_2003,M0151,NA,Galle
Bouillon_et_al_2003,M0152,NA,Galle
Bouillon_et_al_2003,M0153,NA,Galle
Bouillon_et_al_2003,M0154,NA,Galle
Bouillon_et_al_2003,M0155,NA,Galle
Bouillon_et_al_2003,M0156,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0157,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0158,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0159,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0160,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0161,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0162,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0163,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0164,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0165,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0166,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0167,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0168,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0169,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0170,NA,Chilaw Lagoon
Bouillon_et_al_2003,M0171,NA,Chilaw Lagoon
Abino_et_al_2014,M0172,NA,Bahile
Adame_et_al_2013,M0173,NA,Quintana Roo
Adame_et_al_2013,M0174,NA,Quintana Roo
Adame_et_al_2013,M0175,NA,Quintana Roo
Adame_et_al_2013,M0176,NA,Quintana Roo
Adame_et_al_2013,M0177,NA,Quintana Roo
Adame_et_al_2013,M0178,NA,Quintana Roo
Adame_et_al_2013,M0179,NA,Quintana Roo
Andreetta_et_al_2014,M0180,Avicennia marina,Kwale County
Andreetta_et_al_2014,M0181,Avicennia marina,Kwale County
Andreetta_et_al_2014,M0182,Avicennia marina,Kwale County
Andreetta_et_al_2014,M0183,Ceriops tagal,Kwale County
Andreetta_et_al_2014,M0184,Rhizophora mucronata,Kwale County
Banerjee_et_al_2012,M0185,NA,Indian Sundarbans
Banerjee_et_al_2012,M0186,NA,Indian Sundarbans
Banerjee_et_al_2012,M0187,NA,Indian Sundarbans
Banerjee_et_al_2012,M0188,NA,Indian Sundarbans
Banerjee_et_al_2012,M0189,NA,Indian Sundarbans
Banerjee_et_al_2012,M0190,NA,Indian Sundarbans
Banerjee_et_al_2012,M0191,NA,Indian Sundarbans
Banerjee_et_al_2012,M0192,NA,Indian Sundarbans
Banerjee_et_al_2012,M0193,NA,Indian Sundarbans
Banerjee_et_al_2012,M0194,NA,Indian Sundarbans
Banerjee_et_al_2012,M0195,NA,Indian Sundarbans
Banerjee_et_al_2012,M0196,NA,Indian Sundarbans
Banerjee_et_al_2012,M0197,NA,Indian Sundarbans
Banerjee_et_al_2012,M0198,NA,Indian Sundarbans
Bianchi_et_al_2012,M0199,NA,Texas
Bianchi_et_al_2012,M0200,NA,Texas
Bianchi_et_al_2012,M0201,NA,Texas
Bianchi_et_al_2012,M0202,NA,Texas
Chen_et_al_2012,M0203,Kandelia obvata,Mai Po Nature Reserve
Chen_et_al_2012,M0204,Kandelia obvata,Mai Po Nature Reserve
Chen_et_al_2012,M0205,Kandelia obvata,Mai Po Nature Reserve
Chen_et_al_2014,M0206,NA,North Sulawesi
Chen_et_al_2014,M0207,NA,North Sulawesi
Chen_et_al_2014,M0208,NA,North Sulawesi
Chen_et_al_2014,M0209,NA,North Sulawesi
Chen_et_al_2014,M0210,NA,North Sulawesi
Chen_et_al_2014,M0211,NA,North Sulawesi
Chen_et_al_2014,M0212,NA,North Sulawesi
Chen_et_al_2014,M0213,NA,North Sulawesi
Chen_et_al_2014,M0214,NA,North Sulawesi
Dutta_et_al_2013,M0215,NA,Indian Sundarbans
Dutta_et_al_2013,M0216,NA,Indian Sundarbans
Dutta_et_al_2013,M0217,NA,Indian Sundarbans
Gleason_and_Ewel_2002,M0218,Sonneratia alba,Kosrae
Gleason_and_Ewel_2002,M0218,Bruguiera gymnorrhiza,Kosrae
Gleason_and_Ewel_2002,M0218,Rhizophora apiculata,Kosrae
Yuan_et_al_2014,M0219,NA,Zhanjiang
Yuan_et_al_2014,M0220,NA,Zhanjiang
Chanda_et_al_2013,M0221,NA,Indian Sundarbans
Chanda_et_al_2013,M0222,NA,Indian Sundarbans
Chanda_et_al_2013,M0223,NA,Indian Sundarbans
Chanda_et_al_2013,M0224,NA,Indian Sundarbans
Chen_et_al_2010,M0225,NA,Deep Bay
Chen_et_al_2010,M0226,NA,Deep Bay
Chen_et_al_2010,M0227,NA,Deep Bay
Chen_et_al_2010,M0228,NA,Deep Bay
Chen_et_al_2010,M0229,NA,Deep Bay
Chen_et_al_2010,M0230,NA,Deep Bay
Chen_et_al_2010,M0231,NA,Kowloon
Chen_et_al_2010,M0232,NA,Kowloon
Chen_et_al_2016,M0233,Kandelia obvata,Jiulong River Estuary
Chen_et_al_2016,M0234,Kandelia obvata,Jiulong River Estuary
Chen_et_al_2016,M0235,NA,Jiulong River Estuary
Allen_et_al_2007,M0236,NA,South East Queensland
Leopold_et_al_2013,M0237,Rhizophora spp,La Foa
Leopold_et_al_2013,M0238,Avicennia spp,La Foa
Liu_et_al_2014,M0239,NA,Guangxi
Liu_et_al_2014,M0240,NA,Guangxi
Liu_et_al_2014,M0241,NA,Guangxi
Liu_et_al_2014,M0242,NA,Guangxi
Liu_et_al_2014,M0243,NA,Guangxi
Liu_et_al_2014,M0244,NA,Guangxi
Liu_et_al_2014,M0245,NA,Guangxi
Liu_et_al_2014,M0246,NA,Guangxi
Liu_et_al_2014,M0247,NA,Guangxi
Liu_et_al_2014,M0248,NA,Guangxi
Liu_et_al_2014,M0249,NA,Guangxi
Liu_et_al_2014,M0250,NA,Guangxi
Liu_et_al_2014,M0251,NA,Guangxi
Liu_et_al_2014,M0252,NA,Guangxi
Liu_et_al_2014,M0253,NA,Guangxi
Liu_et_al_2014,M0254,NA,Guangxi
Liu_et_al_2014,M0255,NA,Guangxi
Liu_et_al_2014,M0256,NA,Hainan
Liu_et_al_2014,M0257,NA,Hainan
Liu_et_al_2014,M0258,NA,Hainan
Liu_et_al_2014,M0259,NA,Hainan
Liu_et_al_2014,M0260,NA,Guangdong
Liu_et_al_2014,M0261,NA,Guangdong
Liu_et_al_2014,M0262,NA,Guangdong
Liu_et_al_2014,M0263,NA,Hainan
Liu_et_al_2014,M0264,NA,Hainan
Liu_et_al_2014,M0265,NA,Hainan
Lunstrem_and_Chen_2014,M0266,Sonneratia apetala,Deep Bay
Lunstrem_and_Chen_2014,M0267,Kandelia obvata,Deep Bay
Lunstrem_and_Chen_2014,M0268,Sonneratia apetala,Deep Bay
Lunstrem_and_Chen_2014,M0269,Kandelia obvata,Deep Bay
Alongi_et_al_2004,M0270,Rhizophora apiculata,Matang Mangrove Forest Reserve
Alongi_et_al_2004,M0271,Rhizophora apiculata,Matang Mangrove Forest Reserve
Alongi_et_al_2004,M0272,Rhizophora apiculata,Matang Mangrove Forest Reserve
Along_et_al_2000_MEPS,M0273,Rhizophora apiculata,Ca Mau
Along_et_al_2000_MEPS,M0274,Rhizophora apiculata,Ca Mau
Along_et_al_2000_MEPS,M0275,Rhizophora apiculata,Ca Mau
Lovelock_et_al_2010,M0276,NA,Firth of Thames
Lovelock_et_al_2010,M0277,NA,Firth of Thames
Lovelock_et_al_2010,M0278,NA,Firth of Thames
Lovelock_et_al_2010,M0279,NA,Firth of Thames
Lovelock_et_al_2010,M0280,NA,Firth of Thames
Lovelock_et_al_2010,M0281,NA,Firth of Thames
Lovelock_et_al_2010,M0282,NA,Firth of Thames
Lovelock_et_al_2010,M0283,NA,Firth of Thames
Lovelock_et_al_2010,M0284,NA,Firth of Thames
Lovelock_et_al_2010,M0285,NA,Firth of Thames
Lovelock_et_al_2010,M0286,NA,Firth of Thames
Lovelock_et_al_2010,M0287,NA,Firth of Thames
Lovelock_et_al_2010,M0288,NA,Firth of Thames
Lovelock_et_al_2010,M0289,NA,Firth of Thames
Lovelock_et_al_2010,M0290,NA,Firth of Thames
Lovelock_et_al_2010,M0291,NA,Firth of Thames
Lovelock_et_al_2010,M0292,NA,Firth of Thames
Lovelock_et_al_2010,M0293,NA,Firth of Thames
Lovelock_et_al_2010,M0294,NA,Firth of Thames
Lovelock_et_al_2010,M0295,NA,Firth of Thames
Lovelock_et_al_2010,M0296,NA,Firth of Thames
Lovelock_et_al_2010,M0297,NA,Firth of Thames
Lovelock_et_al_2010,M0298,NA,Firth of Thames
Lovelock_et_al_2010,M0299,NA,Firth of Thames
Lovelock_et_al_2010,M0300,NA,Firth of Thames
Lovelock_et_al_2010,M0301,NA,Firth of Thames
Lovelock_et_al_2010,M0302,NA,Firth of Thames
Lovelock_et_al_2010,M0303,NA,Firth of Thames
Lovelock_et_al_2010,M0304,NA,Firth of Thames
Lovelock_et_al_2010,M0305,NA,Firth of Thames
Lovelock_et_al_2010,M0306,NA,Firth of Thames
Lovelock_et_al_2010,M0307,NA,Firth of Thames
Lovelock_et_al_2010,M0308,NA,Firth of Thames
Lovelock_et_al_2010,M0309,NA,Firth of Thames
Lovelock_et_al_2010,M0310,NA,Firth of Thames
Lovelock_et_al_2010,M0311,NA,Firth of Thames
MacKenzie_et_al_2016,M0312,Rhizophora apiculata,Can Gio
MacKenzie_et_al_2016,M0313,Rhizophora apiculata,Can Gio
MacKenzie_et_al_2016,M0314,Rhizophora apiculata,Ca Mau
MacKenzie_et_al_2016,M0315,Rhizophora apiculata,Ca Mau
MacKenzie_et_al_2016,M0316,Rhizophora apiculata,Ca Mau
MacKenzie_et_al_2016,M0317,Rhizophora apiculata,Ca Mau
MacKenzie_et_al_2016,M0318,Rhizophora apiculata,Ca Mau
MacKenzie_et_al_2016,M0319,Rhizophora apiculata,Ca Mau
MacKenzie_et_al_2016,M0320,Rhizophora mucronata,Babeldaob
MacKenzie_et_al_2016,M0321,Rhizophora mucronata,Babeldaob
MacKenzie_et_al_2016,M0322,Sonneratia alba,Babeldaob
MacKenzie_et_al_2016,M0323,Lumnitzera littorea,Babeldaob
MacKenzie_et_al_2016,M0324,Rhizophora mucronata,Babeldaob
MacKenzie_et_al_2016,M0325,Rhizophora apiculata,Babeldaob
MacKenzie_et_al_2016,M0326,Sonneratia alba,Babeldaob
MacKenzie_et_al_2016,M0327,Bruguierra gymnorhiza,Babeldaob
MacKenzie_et_al_2016,M0328,Sonneratia alba,Babeldaob
MacKenzie_et_al_2016,M0329,Rhizophora mucronata,Babeldaob
MacKenzie_et_al_2016,M0330,Rhizophora apiculata,Babeldaob
Osland_et_al_2012,M0331,NA,Tampa Bay
Osland_et_al_2012,M0332,NA,Tampa Bay
Osland_et_al_2012,M0333,NA,Tampa Bay
Osland_et_al_2012,M0334,NA,Tampa Bay
Osland_et_al_2012,M0335,NA,Tampa Bay
Osland_et_al_2012,M0336,NA,Tampa Bay
Osland_et_al_2012,M0337,NA,Tampa Bay
Osland_et_al_2012,M0338,NA,Tampa Bay
Osland_et_al_2012,M0339,NA,Tampa Bay
Marchio_et_al_2016,M0340,NA,Naples Bay
Marchio_et_al_2016,M0341,NA,Naples Bay
Marchio_et_al_2016,M0342,NA,Naples Bay
Marchio_et_al_2016,M0343,NA,Naples Bay
Marchio_et_al_2016,M0344,NA,Naples Bay
Marchio_et_al_2016,M0345,NA,Naples Bay
Marchio_et_al_2016,M0346,NA,Naples Bay
Murdiyarso_et_al_2015,M0347,Rhizophora apiculata,South Sumatra
Murdiyarso_et_al_2015,M0347,Bruguiera gymnorrhiza,South Sumatra
Murdiyarso_et_al_2015,M0348,Sonneratia alba,Central Java
Murdiyarso_et_al_2015,M0349,Rhizophora apiculata,West Kalimantan
Murdiyarso_et_al_2015,M0350,Rhizophora apiculata,Central Kalimantan
Murdiyarso_et_al_2015,M0351,Rhizophora mucronata,North Sulawesi
