study_id,site_id,transect_id,plot_id,plot_radius,species_code,biomass_flag,decay_class,debris_number,plot_density,tree_height,canopy_width,diameter_dbh,diameter_base,diameter_qmd,wood_volume,wood_volume_flag,biomass_decay_corrected,decay_3_wood_volume,decay_3_biomass_g,decay_3_biomass_Mg,decay_3_biomass_aboveground,biomass_aboveground,biomass_aboveground_scaled,biomass_aboveground_carbon,biomass_downed_wood,biomass_belowground,biomass_belowground_scaled,biomass_total,biomass_belowground_carbon,biomass_total_carbon
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,100,70,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835418742,1.710190901,0.8208916323,NA,2.012287688,0.7117059095,2.42189681,0.2775653047,1.098456937
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,125,69,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,96,76,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.0482847,41.75131732,20.04063231,NA,121.1473388,42.84739079,84.59870811,16.71048241,36.75111472
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,110,42,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835418742,1.710190901,0.8208916323,NA,2.012287688,0.7117059095,2.42189681,0.2775653047,1.098456937
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,59,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,95,27,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,70,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,76,30,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,71,26,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.4021458972,0.1930300307,NA,0.3143656797,0.1111848536,0.5133307508,0.0433620929,0.2363921236
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,78,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,122,39,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0527278,1.079688768,0.5182506089,NA,1.115621,0.3945728351,1.474261604,0.1538834057,0.6721340146
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,97,28,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,100,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.956151468,2.813931651,1.350687193,NA,3.811132652,1.347921396,4.161853047,0.5256893446,1.876376537
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,138,73,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,98,40,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,117,27,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Avicennia germinans,live,NA,NA,353.68,150,53,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6693780846,0.236745641,0.1136379077,NA,0.2651851697,0.09379069083,0.3305363318,0.03657836942,0.1502162771
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,109,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,5,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,2,3,Rhizophora mangle,live,NA,NA,353.68,113,38,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.997164804,0.7063572479,0.339051479,NA,0.6474196041,0.2289793656,0.9353366135,0.08930195257,0.4283534316
Morrissette_et_al_2023,Shipstern Lagoon,2,3,3,Avicennia germinans,live,NA,NA,353.68,41,11,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2021736983,0.07150479361,0.03432230093,NA,0.06709847342,0.02373138808,0.09523618169,0.009255241352,0.04357754228
Morrissette_et_al_2023,Shipstern Lagoon,2,3,3,Avicennia germinans,live,NA,NA,353.68,25,15,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2617466192,0.0925745443,0.04443578126,NA,0.09025156923,0.031920175,0.1244947193,0.01244886825,0.05688464951
Morrissette_et_al_2023,Shipstern Lagoon,2,3,3,Avicennia germinans,live,NA,NA,353.68,37,11,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1500546867,0.05307134159,0.02547424396,NA,0.04765305702,0.01685393321,0.0699252748,0.006573033951,0.03204727791
Morrissette_et_al_2023,Shipstern Lagoon,2,3,3,Avicennia germinans,live,NA,NA,353.68,52,31,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5733787269,0.2027925881,0.0973404423,NA,0.222012464,0.07852136828,0.2813139564,0.03062333363,0.1279637759
Morrissette_et_al_2023,Shipstern Lagoon,2,3,3,Avicennia germinans,live,NA,NA,353.68,47,27,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39448713,0.4932022081,0.2367370599,NA,0.6157834108,0.2177902767,0.7109924848,0.08493820792,0.3216752678
Morrissette_et_al_2023,Shipstern Lagoon,2,3,3,Avicennia germinans,live,NA,NA,353.68,195,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.059683681,3.204228924,1.538029884,NA,5.276043898,1.866031206,5.07026013,0.7277521703,2.265782054
Morrissette_et_al_2023,Shipstern Lagoon,2,3,3,Avicennia germinans,live,NA,NA,353.68,135,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,2.081131732,0.9989432316,NA,3.214905202,1.137047672,3.218179404,0.4434485921,1.442391824
Morrissette_et_al_2023,Shipstern Lagoon,2,3,3,Avicennia germinans,live,NA,NA,353.68,170,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,2.081131732,0.9989432316,NA,3.214905202,1.137047672,3.218179404,0.4434485921,1.442391824
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Avicennia germinans,dead,2,NA,353.68,58,NA,2,2,NA,NA,NA,1.309,NA,NA,NA,NA,1.54,0.463,0.2222121,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Avicennia germinans,dead,1,NA,353.68,72,NA,3,3,NA,NA,NA,3.289,NA,NA,NA,NA,3.373,1.163,0.5583595,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,71,28,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.997164804,0.7063572479,0.339051479,NA,0.6474196041,0.2289793656,0.9353366135,0.08930195257,0.4283534316
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,65,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Avicennia germinans,live,NA,NA,353.68,47,45,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.389550948,2.613536379,1.254497462,NA,4.175675787,1.476853012,4.090389392,0.5759726748,1.830470137
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Avicennia germinans,live,NA,NA,353.68,121,23,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.544986985,1.607470997,0.7715860785,NA,2.39015491,0.8453499884,2.452820985,0.3296864955,1.101272574
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Avicennia germinans,live,NA,NA,353.68,90,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37332009,1.193075849,0.5726764077,NA,1.697478085,0.6003640492,1.793439899,0.2341419792,0.8068183869
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,81,30,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,68,41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,85,49,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,70,26,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,90,58,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.835418742,1.710190901,0.8208916323,NA,2.012287688,0.7117059095,2.42189681,0.2775653047,1.098456937
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,68,32,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137033186,0.4021458972,0.1930300307,NA,0.3143656797,0.1111848536,0.5133307508,0.0433620929,0.2363921236
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,100,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,88,26,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52672302,1.247331398,0.5987190709,NA,1.342479627,0.4748081945,1.722139592,0.1851751959,0.7838942667
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,103,49,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,4,3,Rhizophora mangle,live,NA,NA,353.68,102,49,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,dead,2,NA,353.68,21,NA,1,1,NA,NA,NA,0.343,NA,NA,NA,NA,0.403,0.121,0.0581535,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,61,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,83,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539916093,0.5446375239,0.2614260115,NA,0.6900516221,0.2440574577,0.7886949816,0.0951824085,0.35660842
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,80,41,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8828065386,0.3122310166,0.149870888,NA,0.3643490033,0.1288629555,0.4410939721,0.05025655264,0.2001274406
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,65,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,89,28,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8828065386,0.3122310166,0.149870888,NA,0.3643490033,0.1288629555,0.4410939721,0.05025655264,0.2001274406
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,54,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,107,23,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2021736983,0.07150479361,0.03432230093,NA,0.06709847342,0.02373138808,0.09523618169,0.009255241352,0.04357754228
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,90,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,46,17,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8828065386,0.3122310166,0.149870888,NA,0.3643490033,0.1288629555,0.4410939721,0.05025655264,0.2001274406
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,66,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,178,57,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,55,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,44,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,59,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1054661359,0.03730126295,0.01790460622,NA,0.03179130827,0.01124394991,0.04854521286,0.004385140465,0.02228974668
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,130,68,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,115,76,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,94,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539916093,0.5446375239,0.2614260115,NA,0.6900516221,0.2440574577,0.7886949816,0.0951824085,0.35660842
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,70,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,75,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539916093,0.5446375239,0.2614260115,NA,0.6900516221,0.2440574577,0.7886949816,0.0951824085,0.35660842
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,67,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,135,98,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.370942507,0.8385549459,0.402506374,NA,1.132457233,0.4005274742,1.23908242,0.1562057149,0.558712089
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,134,137,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37332009,1.193075849,0.5726764077,NA,1.697478085,0.6003640492,1.793439899,0.2341419792,0.8068183869
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,67,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,63,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,128,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,62,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,65,15,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9899196257,0.3501147732,0.1680550911,NA,0.2631862831,0.09308372461,0.4431984978,0.0363026526,0.2043577437
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,86,11,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8828065386,0.3122310166,0.149870888,NA,0.3643490033,0.1288629555,0.4410939721,0.05025655264,0.2001274406
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,80,9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8828065386,0.3122310166,0.149870888,NA,0.3643490033,0.1288629555,0.4410939721,0.05025655264,0.2001274406
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,55,21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.396735563,0.847677434,0.4068851683,NA,0.8180266921,0.2893196805,1.136997114,0.1128346754,0.5197198437
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,50,22,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,41,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,38,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,60,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,45,4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2617466192,0.0925745443,0.04443578126,NA,0.09025156923,0.031920175,0.1244947193,0.01244886825,0.05688464951
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,51,15,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456636429,0.5151831722,0.2472879226,NA,0.4319201643,0.1527615237,0.6679446959,0.05957699424,0.3068649169
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,70,4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2617466192,0.0925745443,0.04443578126,NA,0.09025156923,0.031920175,0.1244947193,0.01244886825,0.05688464951
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,60,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,115,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,50,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722,0.25535696,0.1225713408,NA,0.175582361,0.06209996943,0.3174569294,0.02421898808,0.1467903289
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,54,7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4906659998,0.1735387508,0.08329860039,NA,0.1069893763,0.0378400026,0.2113787534,0.01475760101,0.09805620141
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,47,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,44,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Rhizophora mangle,live,NA,NA,353.68,37,4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2982064358,0.1054696522,0.05062543306,NA,0.05649066151,0.01997961716,0.1254492694,0.007792050693,0.05841748375
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,80,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.14253304,0.0684158592,NA,0.148113618,0.05238482442,0.1949178644,0.02043008152,0.08884594072
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,63,5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1500546867,0.05307134159,0.02547424396,NA,0.04765305702,0.01685393321,0.0699252748,0.006573033951,0.03204727791
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,54,7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2021736983,0.07150479361,0.03432230093,NA,0.06709847342,0.02373138808,0.09523618169,0.009255241352,0.04357754228
Morrissette_et_al_2023,Shipstern Lagoon,2,5,3,Avicennia germinans,live,NA,NA,353.68,55,10,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1500546867,0.05307134159,0.02547424396,NA,0.04765305702,0.01685393321,0.0699252748,0.006573033951,0.03204727791
Morrissette_et_al_2023,Shipstern Lagoon,2,6,3,Avicennia germinans,live,NA,NA,353.68,71,16,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8828065386,0.3122310166,0.149870888,NA,0.3643490033,0.1288629555,0.4410939721,0.05025655264,0.2001274406
Morrissette_et_al_2023,Shipstern Lagoon,2,6,3,Avicennia germinans,live,NA,NA,353.68,89,8,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8828065386,0.3122310166,0.149870888,NA,0.3643490033,0.1288629555,0.4410939721,0.05025655264,0.2001274406
Morrissette_et_al_2023,Shipstern Lagoon,2,6,3,Avicennia germinans,live,NA,NA,353.68,48,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539916093,0.5446375239,0.2614260115,NA,0.6900516221,0.2440574577,0.7886949816,0.0951824085,0.35660842
