study_id,site_id,transect_id,plot_id,core_id,depth_min,depth_max,soil_organic_matter,soil_total_carbon,soil_inorganic_carbon,soil_organic_carbon,soil_nitrogen,dry_bulk_density,soil_carbon_density_total,soil_carbon_density_inorganic,soil_carbon_density_organic,carbon_stock_total,carbon_stock_inorganic,carbon_stock_organic
Morrissette_et_al_2023,Big Creek,1,6,Big Creek_1_6_mangrove,222.5,227.5,68.922,36.1709,0,36.1709,0.5572,0.1585,0.0573,0,0.0573,286.6004,0,286.6004
Morrissette_et_al_2023,Big Creek,1,6,Big Creek_1_6_mangrove,272.5,277.5,61.8083,29.3226,0,29.3226,0.4432,0.1817,0.0533,0,0.0533,197.1743,0,197.1743
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,0,5,22.7648,7.3016,0,7.3016,0.5326,0.3559,0.026,0,0.026,12.9944,0,12.9944
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,5,10,20.7049,8.965,0,8.965,0.5709,0.2491,0.0223,0,0.0223,11.1654,0,11.1654
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,10,15,22.3729,10.1328,0,10.1328,0.5358,0.2731,0.0277,0,0.0277,13.8388,0,13.8388
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,15,20,22.0001,10.2782,0,10.2782,0.4222,0.2484,0.0255,0,0.0255,12.7631,0,12.7631
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,20,25,12.151,6.1846,0,6.1846,0.2374,0.3949,0.0244,0,0.0244,12.2119,0,12.2119
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,25,30,14.1464,7.0256,0,7.0256,0.1947,0.3861,0.0271,0,0.0271,13.5623,0,13.5623
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,30,35,41.2518,20.0756,0,20.0756,0.5586,0.1864,0.0374,0,0.0374,18.7076,0,18.7076
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,35,40,40.3124,19.3694,0,19.3694,0.5135,0.2338,0.0453,0,0.0453,22.6382,0,22.6382
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,40,45,40.0682,18.5762,0,18.5762,0.6189,0.2262,0.042,0,0.042,21.0085,0,21.0085
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,45,50,49.797,24.9696,0,24.9696,0.6817,0.1782,0.0445,0,0.0445,22.245,0,22.245
Morrissette_et_al_2023,Big Creek,2,1,Big Creek_2_1_mangrove,67,72,29.2409,12.6387,0,12.6387,0.3442,0.3194,0.0404,0,0.0404,137.2397,0,137.2397
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,0,5,34.3337,15.7737,0,15.7737,0.757,0.1618,0.0255,0,0.0255,12.76,0,12.76
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,5,10,23.221800000000002,9.2099,0,9.2099,0.6067,0.2725,0.0251,0,0.0251,12.5493,0,12.5493
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,10,15,19.1632,7.7897,0,7.7897,0.4044,0.298,0.0232,0,0.0232,11.6085,0,11.6085
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,15,20,33.1423,15.2983,0,15.2983,0.5336,0.1826,0.0279,0,0.0279,13.9665,0,13.9665
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,20,25,28.9926,12.9404,0,12.9404,0.4605,0.1857,0.024,0,0.024,12.0178,0,12.0178
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,25,30,22.8288,11.0746,0,11.0746,0.3867,0.2054,0.0227,0,0.0227,11.3729,0,11.3729
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,30,35,16.3617,7.5828,0,7.5828,0.3439,0.3987,0.0302,0,0.0302,15.116,0,15.116
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,35,40,25.1369,11.9255,0,11.9255,0.3303,0.3765,0.0449,0,0.0449,22.4511,0,22.4511
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,40,45,28.5718,13.236,0,13.236,0.3929,0.2851,0.0377,0,0.0377,18.8696,0,18.8696
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,45,50,39.5222,18.1634,0,18.1634,0.5554,0.2464,0.0447,0,0.0447,22.3735,0,22.3735
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,71,76,32.4251,16.2097,0,16.2097,0.634,0.2364,0.0383,0,0.0383,191.5803,0,191.5803
Morrissette_et_al_2023,Big Creek,2,2,Big Creek_2_2_mangrove,104,109,33.0699,15.4802,0,15.4802,0.5018,0.2614,0.0405,0,0.0405,84.9709,0,84.9709
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,0,5,27.4843,11.507,0,11.507,0.7703,0.2914,0.0335,0,0.0335,16.7674,0,16.7674
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,5,10,26.972,11.18,0,11.18,0.6742,0.1555,0.0174,0,0.0174,8.6916,0,8.6916
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,10,15,23.1659,10.0384,0,10.0384,0.552,0.2079,0.0209,0,0.0209,10.4353,0,10.4353
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,15,20,20.0623,8.6006,0,8.6006,0.4382,0.2338,0.0201,0,0.0201,10.0521,0,10.0521
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,20,25,25.124,12.4835,0,12.4835,0.4662,0.331,0.0413,0,0.0413,20.6624,0,20.6624
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,25,30,19.7423,9.3724,0,9.3724,0.3313,0.2691,0.0252,0,0.0252,12.6082,0,12.6082
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,30,35,24.6642,12.5002,0,12.5002,0.322,0.4716,0.059,0,0.059,29.4755,0,29.4755
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,35,40,26.1984,13.0347,0,13.0347,0.3659,0.4346,0.0567,0,0.0567,28.3258,0,28.3258
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,40,45,25.5261,12.9401,0,12.9401,0.3717,0.3623,0.0469,0,0.0469,23.4436,0,23.4436
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,45,50,31.7198,14.9633,0,14.9633,0.4089,0.3224,0.0482,0,0.0482,24.1223,0,24.1223
Morrissette_et_al_2023,Big Creek,2,3,Big Creek_2_3_mangrove,61,66,28.2085,12.5429,0,12.5429,0.4043,0.3635,0.0456,0,0.0456,86.6268,0,86.6268
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,0,5,47.5359,25.1566,0,25.1566,1.0468,0.2468,0.0621,0,0.0621,31.0405,0,31.0405
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,5,10,40.9645,19.7268,0,19.7268,0.886,0.2047,0.0404,0,0.0404,20.1855,0,20.1855
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,10,15,44.2391,21.0165,0,21.0165,0.9304,0.1878,0.0395,0,0.0395,19.7389,0,19.7389
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,15,20,41.9638,20.6209,0,20.6209,0.6852,0.1674,0.0345,0,0.0345,17.2551,0,17.2551
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,20,25,37.7518,17.8941,0,17.8941,0.5938,0.2009,0.0359,0,0.0359,17.9719,0,17.9719
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,25,30,26.0777,12.305,0,12.305,0.4468,0.3476,0.0428,0,0.0428,21.3881,0,21.3881
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,30,35,21.6137,9.9066,0,9.9066,0.3562,0.4346,0.0431,0,0.0431,21.5281,0,21.5281
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,35,40,25.6053,12.3576,0,12.3576,0.3688,0.3284,0.0406,0,0.0406,20.2916,0,20.2916
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,40,45,36.2897,17.0669,0,17.0669,0.455,0.3889,0.0664,0,0.0664,33.1883,0,33.1883
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,45,50,30.301,15.2274,0,15.2274,0.4083,0.3203,0.0488,0,0.0488,24.3881,0,24.3881
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,68,73,34.7507,18.1294,0,18.1294,0.5385,0.2716,0.0492,0,0.0492,246.1719,0,246.1719
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,122,127,9.094,2.171,0,2.171,0.064,1.0836,0.0235,0,0.0235,117.6201,0,117.6201
Morrissette_et_al_2023,Big Creek,2,4,Big Creek_2_4_mangrove,151,156,7.7381,1.0622,0.1375,0.9248,0.0681,1.3417,0.0143,0.0018,0.0124,31.354,4.0578,27.2962
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,0,5,46.7986,22.3289,0,22.3289,0.8765,0.1991,0.0445,0,0.0445,22.2265,0,22.2265
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,5,10,37.904,18.3572,0,18.3572,0.879,0.2809,0.0516,0,0.0516,25.7847,0,25.7847
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,10,15,46.0767,23.0939,0,23.0939,0.775,0.1675,0.0387,0,0.0387,19.3366,0,19.3366
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,15,20,35.8519,16.2633,0,16.2633,0.6329,0.2219,0.0361,0,0.0361,18.0426,0,18.0426
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,20,25,35.0963,16.8455,0,16.8455,0.5568,0.2578,0.0434,0,0.0434,21.7147,0,21.7147
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,25,30,31.1137,15.0069,0,15.0069,0.4644,0.3374,0.0506,0,0.0506,25.3199,0,25.3199
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,30,35,33.3024,16.5579,0,16.5579,0.4409,0.4011,0.0664,0,0.0664,33.2074,0,33.2074
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,35,40,35.6732,17.3117,0,17.3117,0.4641,0.3458,0.0599,0,0.0599,29.936,0,29.936
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,40,45,28.5194,13.3878,0,13.3878,0.3667,0.4114,0.0551,0,0.0551,27.5389,0,27.5389
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,45,50,31.3781,14.9435,0,14.9435,0.3901,0.3221,0.0481,0,0.0481,24.0668,0,24.0668
Morrissette_et_al_2023,Big Creek,2,5,Big Creek_2_5_mangrove,65,70,46.0337,23.7452,0,23.7452,0.574,0.235,0.0558,0,0.0558,128.3497,0,128.3497
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,0,5,47.3724,22.2434,0,22.2434,0.8704,0.1869,0.0416,0,0.0416,20.7861,0,20.7861
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,5,10,44.2707,22.7217,0,22.7217,0.5856,0.2079,0.0472,0,0.0472,23.6201,0,23.6201
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,10,15,42.4278,20.2633,0,20.2633,0.7661,0.2223,0.045,0,0.045,22.5227,0,22.5227
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,15,20,39.2757,19.6925,0,19.6925,0.6607,0.2592,0.051,0,0.051,25.5191,0,25.5191
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,20,25,35.2665,17.8354,0,17.8354,0.5385,0.2987,0.0533,0,0.0533,26.6352,0,26.6352
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,25,30,37.0524,17.231,0,17.231,0.5327,0.2924,0.0504,0,0.0504,25.1894,0,25.1894
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,30,35,35.8116,17.472,0,17.472,0.5344,0.3024,0.0528,0,0.0528,26.4137,0,26.4137
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,35,40,30.1928,15.3898,0,15.3898,0.4763,0.3681,0.0567,0,0.0567,28.3265,0,28.3265
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,40,45,31.6713,15.2524,0,15.2524,0.4784,0.3442,0.0525,0,0.0525,26.2468,0,26.2468
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,45,50,28.5054,13.4037,0,13.4037,0.4647,0.3768,0.0505,0,0.0505,25.2552,0,25.2552
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,72,77,24.8544,12.5713,0,12.5713,0.4325,0.5394,0.0678,0,0.0678,339.0232,0,339.0232
Morrissette_et_al_2023,Big Creek,2,6,Big Creek_2_6_mangrove,130,135,15.1584,5.224,0,5.224,0.123,0.9477,0.0495,0,0.0495,272.2985,0,272.2985
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,0,5,82.7187,39.5716,0,39.5716,0.8632,0.1564,0.0619,0,0.0619,30.9523,0,30.9523
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,5,10,76.9728,38.2712,0,38.2712,1.2079,0.1691,0.0647,0,0.0647,32.3559,0,32.3559
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,10,15,74.3657,37.008,0,37.008,1.2137,0.2184,0.0808,0,0.0808,40.4214,0,40.4214
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,15,20,72.4918,38.4079,0,38.4079,1.2809,0.1697,0.0652,0,0.0652,32.58,0,32.58
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,20,25,66.5834,32.8549,0,32.8549,1.1769,0.253,0.0831,0,0.0831,41.5631,0,41.5631
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,25,30,64.0216,31.3014,0,31.3014,1.1191,0.2257,0.0706,0,0.0706,35.3199,0,35.3199
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,30,35,62.34,30.0932,0,30.0932,1.0792,0.1793,0.053900000000000003,0,0.053900000000000003,26.9715,0,26.9715
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,35,40,62.7799,30.0541,0,30.0541,1.0411,0.1698,0.051,0,0.051,25.5107,0,25.5107
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,40,45,62.2179,28.5588,0,28.5588,0.875,0.1669,0.0477,0,0.0477,23.8382,0,23.8382
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,45,50,46.6994,21.2481,0,21.2481,0.7347,0.1657,0.0352,0,0.0352,17.6039,0,17.6039
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,72.5,77.5,42.4332,19.971,0,19.971,0.67,0.1901,0.038,0,0.038,189.8208,0,189.8208
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,122.5,127.5,19.9908,9.675,0.071,9.604,0.349,0.212,0.0205,2e-4,0.0204,102.5593,0.7526,101.8067
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,172.5,177.5,10.5827,3.984,0.113,3.871,0.209,0.5782,0.023,7e-4,0.0224,115.1766,3.2668,111.9098
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,222.5,227.5,8.2884,4,0,4,0.203,0.7408,0.0296,0,0.0296,148.1691,0,148.1691
Morrissette_et_al_2023,Payne's Creek,1,1,Payne's Creek_1_1_mangrove,272.5,277.5,6.799,5.8246,1.0549,4.7698,0.1304,1.0101,0.0588,0.0107,0.0482,294.1789,53.2765,240.9024
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,0,5,78.0569,39.914,0,39.914,1.479,0.1331,0.0531,0,0.0531,26.554,0,26.554
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,5,10,70.0474,35.3277,0,35.3277,1.511,0.2571,0.0908,0,0.0908,45.4095,0,45.4095
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,10,15,67.5711,33.354,0,33.354,1.3306,0.1582,0.0528,0,0.0528,26.3904,0,26.3904
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,15,20,71.3222,34.9017,0,34.9017,1.1898,0.1684,0.0588,0,0.0588,29.3889,0,29.3889
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,20,25,68.9494,32.943,0,32.943,1.1509,0.177,0.0583,0,0.0583,29.1536,0,29.1536
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,25,30,67.6379,30.719,0,30.719,1.1156,0.1632,0.0501,0,0.0501,25.0689,0,25.0689
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,30,35,58.0946,27.5664,0,27.5664,1.0482,0.1916,0.0528,0,0.0528,26.4038,0,26.4038
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,35,40,48.7562,21.612,0,21.612,0.8204,0.1769,0.0382,0,0.0382,19.1138,0,19.1138
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,40,45,42.78,18.953,0,18.953,0.7566,0.1738,0.0329,0,0.0329,16.4731,0,16.4731
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,45,48,38.9944,16.684,0,16.684,0.5711,0.0957,0.016,0,0.016,7.9807,0,7.9807
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,72.5,77.5,10.9761,4.102,0,4.102,0.277,0.644,0.0264,0,0.0264,132.0939,0,132.0939
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,119,124,8.8693,3.454,0,3.454,0.22,0.7533,0.026,0,0.026,130.0897,0,130.0897
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,172.5,177.5,7.6037,3.522,0.332,3.19,0.17,0.7546,0.0266,0.0025,0.0241,132.8895,12.5268,120.3627
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,222.5,227.5,5.7422,3.659,1.36,2.299,0.096,0.8959,0.0328,0.0122,0.0206,163.9098,60.923,102.9868
Morrissette_et_al_2023,Payne's Creek,1,2,Payne's Creek_1_2_mangrove,272.5,277.5,5.5735,5.157,3.3004,1.8566,0.0946,1.2448,0.0642,0.0411,0.0231,256.7855,164.3378,92.4476
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,0,5,79.6985,42.133,0,42.133,1.4766,0.1488,0.0627,0,0.0627,31.3378,0,31.3378
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,5,10,75.5229,39.1288,0,39.1288,1.1726,0.1569,0.0614,0,0.0614,30.6944,0,30.6944
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,10,15,73.5464,35.9385,0,35.9385,1.0799,0.1559,0.056,0,0.056,28.0091,0,28.0091
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,15,20,73.9139,37.4689,0,37.4689,1.2639,0.1758,0.0659,0,0.0659,32.9261,0,32.9261
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,20,25,75.5107,37.6019,0,37.6019,1.0823,0.1821,0.0685,0,0.0685,34.2322,0,34.2322
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,25,30,70.5505,34.7391,0,34.7391,1.4212,0.1622,0.0563,0,0.0563,28.173,0,28.173
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,30,35,45.7735,23.4674,0,23.4674,0.7401,0.2378,0.0558,0,0.0558,27.8982,0,27.8982
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,35,40,60.1518,29.1198,0,29.1198,0.9505,0.1233,0.0359,0,0.0359,17.9585,0,17.9585
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,40,45,51.8924,23.3763,0,23.3763,0.8671,0.1355,0.0317,0,0.0317,15.8422,0,15.8422
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,45,50,38.8522,16.8264,0,16.8264,0.5958,0.1594,0.0268,0,0.0268,13.4084,0,13.4084
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,72.5,77.5,9.8711,3.554,0.089,3.465,0.216,0.5533,0.0197,5e-4,0.0192,98.3297,2.4624,95.8673
Morrissette_et_al_2023,Payne's Creek,1,3,Payne's Creek_1_3_mangrove,119,124,7.971,3.51,0.318,3.192,0.165,0.6984,0.0245,0.0022,0.0223,61.2825,5.5521,55.7304
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,0,5,82.7702,42.8111,0,42.8111,1.3578,0.1559,0.0667,0,0.0667,33.3653,0,33.3653
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,5,10,75.2754,39.5788,0,39.5788,1.1659,0.1366,0.054,0,0.054,27.0239,0,27.0239
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,10,15,73.3364,36.6202,0,36.6202,1.1378,0.158,0.0579,0,0.0579,28.9333,0,28.9333
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,15,20,71.4348,37.5719,0,37.5719,1.2061,0.1584,0.0595,0,0.0595,29.7489,0,29.7489
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,20,25,68.2189,35.7092,0,35.7092,1.0887,0.1697,0.0606,0,0.0606,30.2908,0,30.2908
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,25,30,62.3955,30.1909,0,30.1909,0.8356,0.1562,0.0472,0,0.0472,23.5807,0,23.5807
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,30,35,62.022,32.3415,0,32.3415,0.9507,0.1361,0.044,0,0.044,22.0093,0,22.0093
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,35,40,55.4697,28.9567,0,28.9567,0.7574,0.1104,0.032,0,0.032,15.9773,0,15.9773
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,40,45,51.4527,26.7225,0,26.7225,1.7929,0.0941,0.0251,0,0.0251,12.5713,0,12.5713
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,45,50,43.6766,18.9584,0,18.9584,0.3705,0.1098,0.0208,0,0.0208,10.4071,0,10.4071
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,72.5,77.5,12.4183,4.323,0,4.323,0.313,0.4786,0.0207,0,0.0207,103.4436,0,103.4436
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,119,124,8.2787,3.476,0.08,3.396,0.182,0.6855,0.0238,5e-4,0.0233,119.1398,2.742,116.3978
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,166,171,8.1384,3.998,0.384,3.614,0.161,0.7306,0.0292,0.0028,0.0264,146.0403,14.0269,132.0134
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,222.5,227.5,5.5978,4.434,1.806,2.628,0.083,1.2395,0.055,0.0224,0.0326,274.8024,111.929,162.8734
Morrissette_et_al_2023,Payne's Creek,1,4,Payne's Creek_1_4_mangrove,268,273,6.1234,3.993,2.215,1.778,0.108,0.6175,0.0247,0.0137,0.011,56.7108,31.4587,25.2522
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,0,5,79.4942,40.3636,0,40.3636,1.6743,0.1336,0.053900000000000003,0,0.053900000000000003,26.9671,0,26.9671
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,5,10,72.2342,36.6233,0,36.6233,1.3713,0.1573,0.0576,0,0.0576,28.8117,0,28.8117
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,10,15,70.6374,34.0431,0,34.0431,1.2085,0.1767,0.0601,0,0.0601,30.0695,0,30.0695
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,15,20,68.0106,33.6365,0,33.6365,1.1642,0.156,0.0525,0,0.0525,26.234,0,26.234
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,20,25,66.4085,32.3618,0,32.3618,1.1487,0.1581,0.0512,0,0.0512,25.5871,0,25.5871
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,25,30,60.8346,29.1316,0,29.1316,1.1315,0.1472,0.0429,0,0.0429,21.4373,0,21.4373
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,30,35,59.7722,28.4694,0,28.4694,1.0279,0.1446,0.0412,0,0.0412,20.5801,0,20.5801
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,35,40,53.8353,25.2408,0,25.2408,0.9478,0.1211,0.0306,0,0.0306,15.2812,0,15.2812
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,40,45,59.0408,27.7336,0,27.7336,0.9084,0.1132,0.0314,0,0.0314,15.694,0,15.694
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,45,50,47.1446,21.6226,0,21.6226,0.7715,0.1065,0.023,0,0.023,11.5154,0,11.5154
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,72.5,77.5,13.0623,4.6,0,4.6,0.335,0.453,0.0208,0,0.0208,104.2006,0,104.2006
Morrissette_et_al_2023,Payne's Creek,1,5,Payne's Creek_1_5_mangrove,122.5,127.5,9.4791,3.959,0.066,3.893,0.212,0.5805,0.023,4e-4,0.0226,128.6892,2.1454,126.5438
Morrissette_et_al_2023,Payne's Creek,1,6,Payne's Creek_1_6_mangrove,0,5,78.5866,39.3272,0,39.3272,1.4767,0.124,0.0488,0,0.0488,24.3868,0,24.3868
Morrissette_et_al_2023,Payne's Creek,1,6,Payne's Creek_1_6_mangrove,5,10,70.7948,34.2586,0,34.2586,1.2636,0.1467,0.0503,0,0.0503,25.1327,0,25.1327
Morrissette_et_al_2023,Payne's Creek,1,6,Payne's Creek_1_6_mangrove,10,15,67.5824,33.7494,0,33.7494,1.1921,0.1553,0.0524,0,0.0524,26.2077,0,26.2077
Morrissette_et_al_2023,Payne's Creek,1,6,Payne's Creek_1_6_mangrove,15,20,66.3447,32.4547,0,32.4547,1.0773,0.1663,0.054,0,0.054,26.9802,0,26.9802
