study_id,site_id,core_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,ra226_activity,ra226_activity_se,c14_age,c14_age_se,c14_material,c14_notes,fraction_modern,fraction_modern_se,delta_c14,delta_c14_se,am241_activity,am241_activity_se
Brown_et_al_2026,Seal Beach,SB15-11,10,11,SB15-11_11,0.2149,0.260586319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,11,12,SB15-11_12,0.2492,0.268860353,11.29950525,1.574762661,26.41516626,9.679317764,51.98262437,8.796708918,26.14989979,3.495862056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,12,13,SB15-11_13,0.2597,0.252984213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,13,14,SB15-11_14,0.252,0.275793651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,14,15,SB15-11_15,1.2616,0.849476855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,15,16,SB15-11_16,0.2656,0.221762048,16.3463265,1.695214818,-2.504205606,9.055701641,30.76448174,7.82097386,33.21305404,4.151494097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,16,17,SB15-11_17,0.3279,0.194876487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,17,18,SB15-11_18,0.3132,0.220945083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,18,19,SB15-11_19,0.3852,0.176272067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,19,20,SB15-11_20,0.3851,0.159179434,7.959296096,1.053253539,-0.074208697,6.430448854,32.77461162,5.063558168,32.84715935,3.725683245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,20,21,SB15-11_21,0.362,0.186740332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,21,22,SB15-11_22,0.3326,0.193926639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,22,23,SB15-11_23,0.3268,0.188494492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,23,24,SB15-11_24,0.3852,0.160955348,2.727469945,1.004454668,3.640139531,6.743044054,32.33393336,5.656465306,28.77617714,3.382047906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,24,25,SB15-11_25,0.2948,0.176729986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,25,26,SB15-11_26,0.3821,0.169850824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,26,27,SB15-11_27,0.6228,0.115285806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,27,28,SB15-11_28,0.489,0.13210634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,28,29,SB15-11_29,0.5566,0.113007546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,29,30,SB15-11_30,0.5806,0.104891492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,30,31,SB15-11_31,0.5415,0.119852262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,31,32,SB15-11_32,0.4803,0.120341453,2.140499485,1.1401396,4.578291737,6.576821514,26.35360516,5.779872747,21.87969044,2.810316214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,32,33,SB15-11_33,0.2249,0.270342374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,33,34,SB15-11_34,0.5096,0.126373626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,34,35,SB15-11_35,0.6261,0.104615876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,35,36,SB15-11_36,1.6113,0.664122137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,36,37,SB15-11_37,0.5585,0.115666965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,37,38,SB15-11_38,0.5091,0.110980161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,38,39,SB15-11_39,0.425,0.137176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,39,40,SB15-11_40,0.4247,0.147869084,0.032914814,0.873472986,4.976061658,6.385607993,33.39262565,5.354570867,28.53083702,3.202071172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,40,41,SB15-11_41,0.4432,0.153880866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,41,42,SB15-11_42,0.4325,0.16416185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,42,43,SB15-11_43,0.4092,0.180840665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,43,44,SB15-11_44,1.482,0.728744939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,44,45,SB15-11_45,0.4917,0.16392109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,45,46,SB15-11_46,0.4034,0.196826971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,46,47,SB15-11_47,0.5264,0.152165654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,47,48,SB15-11_48,0.4548,0.172163588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,48,49,SB15-11_49,0.5479,0.147654682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,49,50,SB15-11_50,0.5663,0.120077697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,50,51,SB15-11_51,0.6032,0.103945623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,51,52,SB15-11_52,0.6503,0.10625865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,52,53,SB15-11_53,0.6706,0.09394572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,53,54,SB15-11_54,0.6946,0.093866974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,54,55,SB15-11_55,0.548,0.114963504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,55,56,SB15-11_56,0.8445,0.069153345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,56,57,SB15-11_57,0.5404,0.082531458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,57,58,SB15-11_58,0.5017,0.128961531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,58,59,SB15-11_59,0.5086,0.129178136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,59,60,SB15-11_60,0.5846,0.091344509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,60,61,SB15-11_61,0.8974,0.057722309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,61,62,SB15-11_62,0.9379,0.052244376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,62,63,SB15-11_63,0.9941,0.050699125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,63,64,SB15-11_64,1.0938,0.053300421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,64,65,SB15-11_65,0.9341,0.048709988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,65,66,SB15-11_66,0.8639,0.05567774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,66,67,SB15-11_67,0.6147,0.05124451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,67,68,SB15-11_68,0.8644,0.056455345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,68,69,SB15-11_69,0.7123,0.080443633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,69,70,SB15-11_70,0.5967,0.101893749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,70,71,SB15-11_71,0.6837,0.095948515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,71,72,SB15-11_72,0.6269,0.103046738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,72,73,SB15-11_73,0.6428,0.097386434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,73,74,SB15-11_74,0.6786,0.069702328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,74,75,SB15-11_75,1.056,0.054734848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,75,76,SB15-11_76,0.9531,0.047634036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,76,77,SB15-11_77,0.6037,0.089448402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,77,78,SB15-11_78,0.381,0.167454068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,78,79,SB15-11_79,0.4469,0.147236518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,79,80,SB15-11_80,0.3376,0.220082938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,80,81,SB15-11_81,0.4303,0.154310946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,81,82,SB15-11_82,0.404,0.184653465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,82,83,SB15-11_83,0.4581,0.118533071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,83,84,SB15-11_84,0.5941,0.106211076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,84,85,SB15-11_85,0.7227,0.075273281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,85,86,SB15-11_86,0.5428,0.128408253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,86,87,SB15-11_87,0.4667,0.147632312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,87,88,SB15-11_88,0.4904,0.136215334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,88,89,SB15-11_89,0.4837,0.13045276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,89,90,SB15-11_90,0.534,0.123220974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,90,91,SB15-11_91,0.4324,0.154949121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,91,92,SB15-11_92,0.6988,0.0930166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,92,93,SB15-11_93,0.5125,0.138731707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,93,94,SB15-11_94,0.866,0.05669746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,94,95,SB15-11_95,1.2155,0.028877005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,95,96,SB15-11_96,0.4469,0.107182815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,96,97,SB15-11_97,0.4973,0.120852604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,97,98,SB15-11_98,0.5408,0.110946746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,98,99,SB15-11_99,0.6669,0.091467986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,99,100,SB15-11_100,0.61240000000000006,0.104506858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,109,110,SB15-11_110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060,15,terrestrial,SB15-11-110,0.8763,0.0015,-123.7,1.5,NA,NA
Brown_et_al_2026,Seal Beach,SB15-11,173,174,SB15-11_174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,40,terrestrial,SB15-11 174 .035mgC,0.8972,0.0042,-102.8,4.2,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,0,1,SB15-14_1,0.2115,0.460992908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,2,3,SB15-14_3,0.2297,0.368741837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,3,4,SB15-14_4,0.2551,0.362994904,3.829861475,1.755699884,43.68324883,12.10437958,62.63475115,11.27175007,20.01636924,3.522424893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,4,5,SB15-14_5,0.2926,0.327751196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,5,6,SB15-14_6,0.2438,0.434372436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,6,7,SB15-14_7,0.2241,0.373940205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,7,8,SB15-14_8,0.1155,0.382683983,3.506731472,1.306445966,53.89128413,12.26483313,70.55835111,11.50650668,17.99866966,3.268715582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,8,9,SB15-14_9,0.2595,0.331406551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,9,10,SB15-14_10,0.214,0.351869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,10,11,SB15-14_11,0.2427,0.32591677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,11,12,SB15-14_12,0.2119,0.36809816,2.192661747,1.443891756,18.07611933,9.902804735,30.75569937,9.288817659,13.12922415,2.639189321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,12,13,SB15-14_13,0.1963,0.329597555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,13,14,SB15-14_14,0.2029,0.372597339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,14,15,SB15-14_15,0.2539,0.293422607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,15,16,SB15-14_16,0.262,0.292748092,6.90152724,1.814674753,27.89124009,9.688452816,44.6306411,8.979086672,17.4378252,2.932572036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,16,17,SB15-14_17,0.2794,0.337151038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,17,18,SB15-14_18,0.2574,0.358974359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,18,19,SB15-14_19,0.2524,0.293581617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,19,20,SB15-14_20,0.3334,0.262147571,13.47367481,1.981849471,-5.126690856,11.51601639,16.69243308,10.63123071,21.68989589,3.604721752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,20,21,SB15-14_21,0.3116,0.246148909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,21,22,SB15-14_22,0.3281,0.24199939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,22,23,SB15-14_23,0.3081,0.288542681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,23,24,SB15-14_24,0.2858,0.33449965,9.400012359,1.761835062,-1.148171549,7.403119408,20.80004244,6.420369327,21.91917688,3.293631127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,24,25,SB15-14_25,0.3782,0.267318879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,25,26,SB15-14_26,0.2429,0.428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,26,27,SB15-14_27,0.2509,0.482662415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,27,28,SB15-14_28,0.3171,0.305266477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,28,29,SB15-14_29,0.2649,0.318233296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,29,30,SB15-14_30,0.2671,0.353051292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,30,31,SB15-14_31,0.1943,0.322182192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,31,32,SB15-14_32,0.2427,0.246806757,0.922877193,0.935181335,17.51446312,10.51802397,41.35356031,9.635757247,24.2834883,3.498328612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,32,33,SB15-14_33,0.4314,0.148354196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,33,34,SB15-14_34,0.7266,0.089044867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,34,35,SB15-14_35,0.6439,0.090386706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,35,36,SB15-14_36,0.3815,0.178243775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,36,37,SB15-14_37,0.3682,0.162683324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,37,38,SB15-14_38,0.4009,0.159640808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,38,39,SB15-14_39,0.362,0.155248619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,39,40,SB15-14_40,0.2423,0.301279406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,40,41,SB15-14_41,0.2122,0.3133836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brown_et_al_2026,Seal Beach,SB15-14,41,42,SB15-14_42,0.2514,0.329753381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
