study_id,site_id,core_id,method_id,depth_min,depth_max,representative_depth_min,representative_depth_max,sample_id,dry_bulk_density,fraction_organic_matter,fraction_carbon,compaction_notes,c14_age,c14_age_se,c14_material,c14_notes,delta_c13,age,age_min,age_max,age_se,depth_interval_notes
Costa_et_al_2023,PanamaCaribbean-SM,PanamaCaribbean-SM-1,methods2,17,19,12,19,PanamaCaribbean-SM-1-2,0.1525,0.6961307538358907,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-1,methods2,24,26,0,72,PanamaCaribbean-Ga-1-1,0.1837,0.5387647831800264,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-1,methods2,48,50,0,72,PanamaCaribbean-Ga-1-2,0.1967,0.4668625530525629,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-1,methods2,60,61,0,72,PanamaCaribbean-Ga-1-3,0.4649,0.49351944167497513,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-1,methods2,74,76,72,76,PanamaCaribbean-Ga-1-4,0.2546,0.38428805237315894,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose peat with calcite pieces
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-2,methods2,24,26,3,125,PanamaCaribbean-Ga-2-1,0.313,0.2993910690121791,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy clay (not smelly), fine-sandier with depth"
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-2,methods2,48,50,3,125,PanamaCaribbean-Ga-2-2,0.415,0.3448391420911532,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy clay (not smelly), fine-sandier with depth"
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-2,methods2,74,76,3,125,PanamaCaribbean-Ga-2-3,0.4967,0.3448045439358506,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy clay (not smelly), fine-sandier with depth"
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-2,methods2,98,100,3,125,PanamaCaribbean-Ga-2-4,0.5744,0.18387314439946018,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy clay (not smelly), fine-sandier with depth"
Costa_et_al_2023,PanamaCaribbean-Ga,PanamaCaribbean-Ga-2,methods2,123,125,3,125,PanamaCaribbean-Ga-2-5,1.0563,0.12647058823529453,NA,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, muddy clay (not smelly), fine-sandier with depth"
Costa_et_al_2023,PanamaPacific-LP VI,PanamaPacific-LP VI-1,methods1,2,7,0,7,PanamaPacific-LP VI-1-1,0.249474269,NA,0.09263875191,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laguncularia root matrix
Costa_et_al_2023,PanamaPacific-LP II,PanamaPacific-LP II-1,methods1,31,36,17,50,PanamaPacific-LP II-1-1,0.714403588,NA,0.04511492474,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots and gravel
Costa_et_al_2023,PanamaPacific-LP II,PanamaPacific-LP II-1,methods1,45,50,17,50,PanamaPacific-LP II-1-2,0.952538117,NA,0.02063470819,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots and gravel
Costa_et_al_2023,PanamaPacific-LP II,PanamaPacific-LP II-2,methods1,31,36,0,36,PanamaPacific-LP II-2-1,0.601006193,NA,0.01859967366,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sandy, gravelly mud with roots"
Costa_et_al_2023,PanamaPacific-LP II,PanamaPacific-LP II-2,methods1,39,44,36,44,PanamaPacific-LP II-2-2,1.009236815,NA,0.00938134207,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greenish, calcitic sand with roots"
Costa_et_al_2023,PanamaPacific-LP II,PanamaPacific-LP II-2,methods1,45,50,44,55,PanamaPacific-LP II-2-3,0.839140722,NA,0.02816476072,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brown mud with roots
Costa_et_al_2023,PanamaPacific-LP II,PanamaPacific-LP II-2,methods1,50,55,44,55,PanamaPacific-LP II-2-4,1.099954731,NA,0.022898596599999998,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brown mud with roots
Costa_et_al_2023,PanamaPacific-LP MM,PanamaPacific-LP MM-1,methods1,0,3,0,3,PanamaPacific-LP MM-1-1,0.472489146,NA,0.043994062710000004,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fine sand with roots
Costa_et_al_2023,PanamaPacific-LP MM,PanamaPacific-LP MM-1,methods1,3,16,3,16,PanamaPacific-LP MM-1-2,0.087228765,NA,0.1126438714,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peat with sand and blue rocks
Costa_et_al_2023,PanamaPacific-LP IX,PanamaPacific-LP IX-1,methods1,14,19,0,19,PanamaPacific-LP IX-1-1,0.646365151,NA,0.0559574891,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turquoise, peaty clay"
Costa_et_al_2023,PanamaPacific-LP IX,PanamaPacific-LP IX-1,methods1,24,29,19,29,PanamaPacific-LP IX-1-2,0.487608798,NA,0.07013943728,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black mud with root fibers
Costa_et_al_2023,PanamaPacific-LP IX,PanamaPacific-LP IX-1,methods1,42,47,29,47,PanamaPacific-LP IX-1-3,0.929858638,NA,0.01834535643,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turquoise, peaty clay with sand"
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-1,methods1,13,18,0,18,PanamaPacific-LP I-1-1,0.374211403,NA,0.02887403226,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose mud with roots
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-1,methods1,45,50,18,58,PanamaPacific-LP I-1-2,0.91851889900000006,NA,0.018791059029999998,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty turquoise clay
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-1,methods1,53,58,18,58,PanamaPacific-LP I-1-3,0.907179159,NA,0.02175330177,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty turquoise clay
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-2,methods1,29,34,0,34,PanamaPacific-LP I-2-1,0.487608798,NA,0.05903368027,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with roots
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-2,methods1,45,50,34,99,PanamaPacific-LP I-2-2,0.816461243,NA,0.02145434015,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty turquoise clay
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-2,methods1,72,77,34,99,PanamaPacific-LP I-2-3,0.952538117,NA,0.0215367405,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty turquoise clay
Costa_et_al_2023,PanamaPacific-LP I,PanamaPacific-LP I-2,methods1,94,99,34,99,PanamaPacific-LP I-2-4,0.89583942,NA,0.021639109049999997,corer limits compaction,1484.5,106.5,Woody mangrove material (seemingly mostly remains of roots),"c14_age values were calibrated using OxCal tools.  The values shown in c14_age and c14_age_se are the calibrated values, and thus are the same as those in the age columns.",-23.89258815,1484.5,1378,1591,106.5,Peaty turquoise clay
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-1,methods1,22,27,0,27,PanamaPacific-LP V-1-1,0.374211403,NA,0.042666737010000004,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black, peaty mud"
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-1,methods1,45,50,27,75,PanamaPacific-LP V-1-2,0.725743327,NA,0.023798756339999998,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, blue-gray clay"
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-1,methods1,70,75,27,75,PanamaPacific-LP V-1-3,0.952538117,NA,0.02256522811,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, blue-gray clay"
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-2,methods1,22.5,27.5,0,87,PanamaPacific-LP V-2-1,0.521628017,NA,0.0492317963,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, blue-gray clay"
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-2,methods1,45,50,0,87,PanamaPacific-LP V-2-2,0.612345933,NA,0.028056074679999998,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, blue-gray clay"
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-2,methods1,66,71,0,87,PanamaPacific-LP V-2-3,0.861820201,NA,0.03312851203,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, blue-gray clay"
Costa_et_al_2023,PanamaPacific-LP V,PanamaPacific-LP V-2,methods1,82,87,0,87,PanamaPacific-LP V-2-4,0.816461243,NA,0.027477253440000002,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, blue-gray clay"
Costa_et_al_2023,PanamaPacific-LP BA,PanamaPacific-LP BA-1,methods1,20,25,0,25,PanamaPacific-LP BA-1-1,0.45358958,NA,0.04778036892,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fine, gelatinous mud with root fibers"
Costa_et_al_2023,PanamaPacific-LP BA,PanamaPacific-LP BA-1,methods1,30,35,25,35,PanamaPacific-LP BA-1-2,0.328852445,NA,0.03417666868,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with roots
Costa_et_al_2023,PanamaPacific-LP BA,PanamaPacific-LP BA-2,methods1,5,10,0,10,PanamaPacific-LP BA-2-1,0.294833227,NA,0.07230120776,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fine, gelatinous mud with roots"
Costa_et_al_2023,PanamaPacific-LP BA,PanamaPacific-LP BA-2,methods1,26,31,10,47,PanamaPacific-LP BA-2-2,0.476269059,NA,0.04657069843,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, loose, turquoise clay"
Costa_et_al_2023,PanamaPacific-LP BA,PanamaPacific-LP BA-2,methods1,42,47,10,47,PanamaPacific-LP BA-2-3,0.827800983,NA,0.023017952949999997,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, loose, turquoise clay"
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-1,methods1,16,21,0,37,PanamaPacific-VE RN-1-1,0.408230622,NA,0.06770683613,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with roots
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-1,methods1,32,37,0,37,PanamaPacific-VE RN-1-2,0.589666454,NA,0.0419936244,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with roots
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-1,methods1,45,50,37,77,PanamaPacific-VE RN-1-3,0.759762546,NA,0.04734840064,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turqoise/brown clay with peat
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-1,methods1,72,77,37,77,PanamaPacific-VE RN-1-4,0.612345933,NA,0.055026048650000006,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turqoise/brown clay with peat
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-2,methods1,1,6,0,6,PanamaPacific-VE RN-2-1,0.566986975,NA,0.043169152669999995,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mud with roots
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-2,methods1,22,27,6,43,PanamaPacific-VE RN-2-2,0.498948538,NA,0.06486446172,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turqoise/brown clayey peat
Costa_et_al_2023,PanamaPacific-VE RN,PanamaPacific-VE RN-2,methods1,38,43,6,43,PanamaPacific-VE RN-2-3,0.521628017,NA,0.058582041189999996,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turqoise/brown clayey peat
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-1,methods1,7.5,12.5,0,20,PanamaPacific-VE LI-1-1,0.975217596,NA,0.01743935013,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, sandy clay"
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-1,methods1,15,20,0,20,PanamaPacific-VE LI-1-2,0.963877857,NA,0.01755748248,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, sandy clay"
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-1,methods1,45,50,20,85,PanamaPacific-VE LI-1-3,1.145313689,NA,0.01707615114,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandy clay with roots
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-1,methods1,80,85,20,85,PanamaPacific-VE LI-1-4,1.11129447,NA,0.00853087376,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandy clay with roots
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-2,methods1,6,11,0,17,PanamaPacific-VE LI-2-1,0.839140722,NA,0.031795395750000004,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, sandy clay"
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-2,methods1,12,17,0,17,PanamaPacific-VE LI-2-2,0.725743327,NA,0.03197647756,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peaty, sandy clay"
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-2,methods1,45,50,17,56,PanamaPacific-VE LI-2-3,1.031916294,NA,0.01757835829,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandy clay with roots
Costa_et_al_2023,PanamaPacific-VE LI,PanamaPacific-VE LI-2,methods1,51,56,17,56,PanamaPacific-VE LI-2-4,1.009236815,NA,0.01237138893,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,22.5,27.5,0,212,PanamaPacific-VE I-1-1,0.578326714,NA,0.04228690776,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,45,50,0,212,PanamaPacific-VE I-1-2,0.623685672,NA,0.048009953970000005,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,72.5,77.5,0,212,PanamaPacific-VE I-1-3,0.566986975,NA,0.07054348691000001,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,95,100,0,212,PanamaPacific-VE I-1-4,0.487608798,NA,0.055803808860000005,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,122.5,127.5,0,212,PanamaPacific-VE I-1-5,0.691724109,NA,0.042481847940000005,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,145,150,0,212,PanamaPacific-VE I-1-6,0.601006193,NA,0.04263527114000001,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,172.5,177.5,0,212,PanamaPacific-VE I-1-7,0.861820201,NA,0.03086070263,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,195,200,0,212,PanamaPacific-VE I-1-8,0.805121504,NA,0.02799739708,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,207,212,0,212,PanamaPacific-VE I-1-9,1.043256033,NA,0.01249040771,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy clay with roots
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,245,250,212,279,PanamaPacific-VE I-1-10,0.532967756,NA,0.0932611859,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandy clay with red peat
Costa_et_al_2023,PanamaPacific-VE I,PanamaPacific-VE I-1,methods1,274,279,212,279,PanamaPacific-VE I-1-11,1.088614991,NA,0.008687498850000001,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandy clay with red peat
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,7,12,0,19,PanamaPacific-VE V-1-1,0.419570361,NA,0.0468533718,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clayey mud with roots
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,14,19,0,19,PanamaPacific-VE V-1-2,0.464929319,NA,0.05467105784,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clayey mud with roots
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,45,50,19,191,PanamaPacific-VE V-1-3,0.555647235,NA,0.04701608845,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,72.5,77.5,19,191,PanamaPacific-VE V-1-4,0.725743327,NA,0.038308030300000004,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,95,100,19,191,PanamaPacific-VE V-1-5,0.589666454,NA,0.035517272690000004,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,122.5,127.5,19,191,PanamaPacific-VE V-1-6,0.703063849,NA,0.036466603869999996,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,145,150,19,191,PanamaPacific-VE V-1-7,0.657704891,NA,0.03317443079,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,186,191,19,191,PanamaPacific-VE V-1-8,0.657704891,NA,0.03991898182,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,192,197,191,197,PanamaPacific-VE V-1-9,0.374211403,NA,0.06033475171,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy peat
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,222.5,227.5,197,369,PanamaPacific-VE V-1-10,0.805121504,NA,0.03094903002,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,248,250,197,369,PanamaPacific-VE V-1-11,1.672611575,NA,0.03283376738,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,272.5,277.5,197,369,PanamaPacific-VE V-1-12,0.89583942,NA,0.030964248250000003,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,295,300,197,369,PanamaPacific-VE V-1-13,0.793781764,NA,0.02962239195,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,322.5,327.5,197,369,PanamaPacific-VE V-1-14,0.89583942,NA,0.03206191762,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,345,350,197,369,PanamaPacific-VE V-1-15,0.703063849,NA,0.03162156937,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE V,PanamaPacific-VE V-1,methods1,364,369,197,369,PanamaPacific-VE V-1-16,0.782442025,NA,0.03200995348,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayey mud with roots and peat, with the peat decreasing with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,21,26,0,26,PanamaPacific-VE II-1-1,0.340192185,NA,0.09585409022000001,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Muddy peat
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,45,50,26,90,PanamaPacific-VE II-1-2,0.408230622,NA,0.06942404671,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud with roots
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,72.5,77.5,26,90,PanamaPacific-VE II-1-3,0.532967756,NA,0.054892115,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peaty mud with roots
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,95,100,90,427,PanamaPacific-VE II-1-4,0.566986975,NA,0.046338737070000004,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,122.5,127.5,90,427,PanamaPacific-VE II-1-5,0.578326714,NA,0.04286331906,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,145,150,90,427,PanamaPacific-VE II-1-6,0.657704891,NA,0.028984238059999997,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,172.5,177.5,90,427,PanamaPacific-VE II-1-7,0.850480462,NA,0.02471130357,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,195,200,90,427,PanamaPacific-VE II-1-8,0.816461243,NA,0.02616040282,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,222.5,227.5,90,427,PanamaPacific-VE II-1-9,0.850480462,NA,0.032764766189999996,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,245,250,90,427,PanamaPacific-VE II-1-10,0.827800983,NA,0.025249754000000003,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,272.5,277.5,90,427,PanamaPacific-VE II-1-11,0.805121504,NA,0.02461366028,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,295,300,90,427,PanamaPacific-VE II-1-12,0.827800983,NA,0.02426413604,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,345,350,90,427,PanamaPacific-VE II-1-14,0.850480462,NA,0.024926064220000002,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,372.5,377.5,90,427,PanamaPacific-VE II-1-15,0.88449968,NA,0.030184052540000002,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,395,400,90,427,PanamaPacific-VE II-1-16,0.873159941,NA,0.024397593130000002,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE II,PanamaPacific-VE II-1,methods1,422,427,90,427,PanamaPacific-VE II-1-17,0.805121504,NA,0.027307057659999998,corer limits compaction,1541,68,Woody mangrove material (seemingly mostly remains of roots),"c14_age values were calibrated using OxCal tools.  The values shown in c14_age and c14_age_se are the calibrated values, and thus are the same as those in the age columns.",-24.5716385,1541,1473,1609,68,"Muddy clay with roots, clay solid gray, fewer roots and less wateriness in the clay with depth"
Costa_et_al_2023,PanamaPacific-VE VII,PanamaPacific-VE VII-1,methods1,55,60,0,60,PanamaPacific-VE VII-1-1,0.430910101,NA,0.055131201250000005,corer limits compaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loose mud with roots
