study_id,core_id,core_latitude,core_longitude,position_code,core_elevation,salinity_code,vegetation_code,inundation_class,core_length_flag
Kulawardhana_et_al_2015,Kulawardhana_PM_44,29.23515192,-94.92964839,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_45,29.23533995,-94.92994101,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_46,29.20726451,-94.95720413,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_47,29.20733555,-94.95744151,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_48,29.20742832,-94.95776813,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_49,29.20873675,-94.95692242,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_50,29.20867729,-94.95719077,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_51,29.20845834,-94.95733955,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_52,29.21188766,-94.95534468,a1,NA,Sal,EM,Low,core depth limited by length of corer
Kulawardhana_et_al_2015,Kulawardhana_PM_53,29.21185135,-94.95563094,a1,NA,Sal,EM,Low,core depth limited by length of corer
Merrill_1999,Choptank_River_1,38.7699,-75.9788,c,NA,Bra,EM,NA,not specified
Merrill_1999,Choptank_River_2,38.7309,-76.009,c,NA,Bra,EM,NA,not specified
Merrill_1999,Choptank_River_3,38.6267,-75.9705,c,NA,Bra,EM,NA,not specified
Merrill_1999,Tivoli_North_1,42.0362,-73.9236,c,NA,Fre,EM,NA,not specified
Merrill_1999,Tivoli_North_2,42.0362,-73.9236,c,NA,Fre,EM,NA,not specified
Merrill_1999,Tivoli_North_3,42.0362,-73.9236,c,NA,Fre,EM,NA,not specified
Merrill_1999,Tivoli_North_4_subtidal,42.0362,-73.9236,c,NA,Fre,EM,NA,not specified
Merrill_1999,Tivoli_South_1_subtidal,42.0289,-73.9221,c,NA,Fre,EM,NA,not specified
Merrill_1999,Tivoli_South_2_fringe_marsh,42.0289,-73.9221,c,NA,Fre,EM,NA,not specified
Merrill_1999,Monie_Bay_1,38.2281,-75.7822,c,NA,Bra,EM,NA,not specified
Merrill_1999,Monie_Bay_3,38.23,-75.8116,c,NA,Bra,EM,NA,not specified
Merrill_1999,Monie_Bay_4,38.2199,-75.8242,c,NA,Bra,EM,NA,not specified
Merrill_1999,Monie_Bay_5,38.2085,-75.8036,c,NA,Bra,EM,NA,not specified
Merrill_1999,Monie_Bay_6,38.1971,-75.8291,c,NA,Bra,EM,NA,not specified
Merrill_1999,Monie_Bay_7,38.2286,-75.7959,c,NA,Bra,EM,NA,not specified
Merrill_1999,Otter_Point_Creek_1,39.4385,-76.2828,c,NA,Fre,EM,NA,not specified
Merrill_1999,Otter_Point_Creek_2,39.4385,-76.2828,c,NA,Fre,EM,NA,not specified
Merrill_1999,Otter_Point_Creek_3,39.4385,-76.2828,c,NA,Fre,EM,NA,not specified
Merrill_1999,Jug_Bay_1,38.7816,-76.708,c,NA,Fre,EM,High,not specified
Merrill_1999,Jug_Bay_3,38.7808,-76.7081,c,NA,Fre,EM,River's Edge,not specified
Merrill_1999,Patuxent_River_01,38.8122,-76.7117,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_02,38.7895,-76.7176,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_03,38.8114,-76.7368,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_04,38.782,-76.7106,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_05,38.748,-76.6985,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_06,38.689,-76.6895,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_07,38.6782,-76.6901,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_08,38.6755,-76.694,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_09,38.6668,-76.6897,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_11,38.6343,-76.6854,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Patuxent_River_12,38.6227,-76.6794,c,NA,Bra Fre,EM,NA,not specified
Merrill_1999,Transect_A_11m,38.7402,-76.6864,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_A_30m,38.7402,-76.6864,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_A_50m_1,38.7402,-76.6864,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_A_50m_2,38.7402,-76.6864,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_B_11m,38.6886,-76.6891,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_B_2m,38.6886,-76.6891,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_B_30m,38.6886,-76.6891,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_B_60m,38.6886,-76.6891,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_C_0m,38.6168,-76.6747,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_C_30m,38.6168,-76.6747,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_C_60m,38.6168,-76.6747,c,NA,Fre,EM,NA,not specified
Merrill_1999,Transect_C_90m,38.6168,-76.6747,c,NA,Fre,EM,NA,not specified
Neubauer_2002,Sweet_Hall_marsh_dissertation_01,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_02,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_03,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_04,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_05,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_06,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_07,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_08,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_09,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_10,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_11,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_12,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_13,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_14,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_15,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_16,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_17,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_18,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_19,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_20,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_21,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_22,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_23,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_24,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_25,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_26,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_27,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_28,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_29,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_30,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_31,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_32,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_33,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_34,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_35,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_36,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_37,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_38,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_39,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_40,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_41,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_42,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_43,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_44,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_45,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_46,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_47,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_48,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_49,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_50,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_51,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_52,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_53,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_54,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_55,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_56,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_57,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_58,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_59,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Neubauer_2002,Sweet_Hall_marsh_dissertation_60,37.550599,-76.889072,c,NA,Oli,EM,NA,core depth limited by length of corer
Noe_et_al_2016,W2,33.42268,-79.20802,a1,NA,Fre,FO,NA,core depth limited by length of corer
Noe_et_al_2016,W1,33.55564,-79.08943,a1,NA,Fre,FO,NA,core depth limited by length of corer
Noe_et_al_2016,W3,33.34001,-79.34166,a1,NA,Fre,FO,NA,core depth limited by length of corer
Noe_et_al_2016,W4,33.35003,-79.3447,a1,NA,Oli,EM,NA,core depth limited by length of corer
Nuttle_1988,bee,37.454314,-75.828382,a2,NA,NA,NA,NA,not specified
Nuttle_1988,dis,37.453468,-75.826937,a2,NA,NA,NA,NA,not specified
Nuttle_1988,jun,37.458646,-75.831483,a2,NA,NA,NA,NA,not specified
Nuttle_1988,juna,37.458646,-75.831483,a2,NA,NA,NA,NA,not specified
Nuttle_1988,junb,37.458646,-75.831483,a2,NA,NA,NA,NA,not specified
Nuttle_1988,lsc,37.458128,-75.832121,a2,NA,NA,NA,NA,not specified
Nuttle_1988,lsp,37.454314,-75.828382,a2,NA,NA,NA,NA,not specified
Nuttle_1988,pan,37.454632,-75.829301,a2,NA,NA,NA,NA,not specified
Nuttle_1988,pat,37.459246,-75.830766,a2,NA,NA,NA,NA,not specified
Nuttle_1988,pc,37.455608,-75.834038,a2,NA,NA,NA,NA,not specified
Nuttle_1988,rm,37.459855,-75.830015,a2,NA,NA,NA,NA,not specified
Nuttle_1988,sal,37.454756,-75.829676,a2,NA,NA,NA,NA,not specified
Nuttle_1988,ssp,37.457064,-75.833365,a2,NA,NA,NA,NA,not specified
Nyman_et_al_1993,barre1,29.305008,-90.603683,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,barre2,29.305008,-90.603683,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,bgoat1,29.397046,-90.564485,c,NA,Bra Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,bgoat2,29.397046,-90.564485,c,NA,Bra Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,charles1,29.31011,-90.538337,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,charles2,29.31011,-90.538337,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,dow1,29.310416,-90.59195,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,dow2,29.310416,-90.59195,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,dufrene1,29.334125,-90.560901,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,dufrene2,29.334125,-90.560901,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,grand1,29.337027,-90.607462,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,grand2,29.337027,-90.607462,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,lapeur1,29.302356,-90.514482,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,lapeur2,29.302356,-90.514482,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,mdeMangu1,29.330633,-90.578615,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,mdeMangu2,29.330633,-90.578615,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,mid1,29.323486,-90.592312,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,mid2,29.323486,-90.592312,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,ndeMangu1,29.343,-90.574,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,ndeMangu2,29.343,-90.574,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,nmadbay1,29.364302,-90.583647,c,NA,Bra Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,nmadbay2,29.364302,-90.583647,c,NA,Bra Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,sdeMangu1,29.314151,-90.57975,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,sdeMangu2,29.314151,-90.57975,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,semad1,29.353,-90.55,c,NA,Bra Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,semad2,29.353,-90.55,c,NA,Bra Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,ups1,29.333294,-90.594176,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,ups2,29.333294,-90.594176,c,NA,Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,wmadbay1,29.399678,-90.560705,c,NA,Bra Sal,EM,NA,core depth limited by length of corer
Nyman_et_al_1993,wmadbay2,29.399678,-90.560705,c,NA,Bra Sal,EM,NA,core depth limited by length of corer
Orson_1990,WC1A_15,39.8612,-75.1707,c,NA,Fre,EM,NA,not specified
Orson_1990,WC1A_30,39.8612,-75.1707,c,NA,Fre,EM,NA,not specified
Orson_1990,WC1A_45,39.8612,-75.1707,c,NA,Fre,EM,NA,not specified
Orson_1990,WC2A_15,39.8612,-75.1707,c,NA,Fre,EM,NA,not specified
Pastore_et_al_2017,CH01,38.873728,-76.549632,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH02,38.873721,-76.54957,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH03,38.873718,-76.549514,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH04,38.873769,-76.549551,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH05,38.873792,-76.549491,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH06,38.873752,-76.549473,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH07,38.873795,-76.549694,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH08,38.873791,-76.549639,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH09,38.873847,-76.549565,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH10,38.873908,-76.54962,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH11,38.873891,-76.549579,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH12,38.873899,-76.549522,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH13,38.873883,-76.549478,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH14,38.873867,-76.549432,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH15,38.873824,-76.549343,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH16,38.873876,-76.549302,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH17,38.874062,-76.548998,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH18,38.873986,-76.54905,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH19,38.873846,-76.548918,a1,NA,Bra,EM,NA,core depth limited by length of corer
Pastore_et_al_2017,CH20,38.873809,-76.548892,a1,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0164_H_Piazza_1,29.22375,-90.11115,b,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0164_H_Piazza_2,29.22375,-90.11115,b,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0164_Piazza_1,29.19392,-90.16984,a2,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0164_Piazza_2,29.19392,-90.16984,a2,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0128_H_Piazza_1,29.835167,-89.930067,a2,NA,Fre,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0128_H_Piazza_2,29.835167,-89.930067,a2,NA,Fre,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0128_Piazza_1,29.8317,-89.947983,a2,NA,Fre,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0128_Piazza_2,29.8317,-89.947983,a2,NA,Fre,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0135_H_Piazza_1,29.705633,-89.718467,b,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0135_H_Piazza_2,29.705633,-89.718467,b,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0135_Piazza_1,29.68655,-89.760467,a2,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0135_Piazza_2,29.68655,-89.760467,a2,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0147_H_Piazza_1,29.590083,-89.613383,b,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0147_H_Piazza_2,29.590083,-89.613383,b,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0147_Piazza_1,29.665667,-89.604183,a2,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0147_Piazza_2,29.665667,-89.604183,a2,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0651_H_Piazza_1,29.945952,-93.524266,a2,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0651_H_Piazza_2,29.945952,-93.524266,a2,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0651_Piazza_1,29.96235,-93.510567,a2,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0651_Piazza_2,29.96235,-93.510567,a2,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0672_H_Piazza_1,29.833426,-93.409073,b,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0672_H_Piazza_2,29.833426,-93.409073,b,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0672_Piazza_1,29.831714,-93.416818,a2,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0672_Piazza_2,29.831714,-93.416818,a2,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0610_H_Piazza_1,29.615303,-92.614936,a2,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0610_H_Piazza_2,29.615303,-92.614936,a2,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0610_Piazza_1,29.606707,-92.635553,a2,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0610_Piazza_2,29.606707,-92.635553,a2,NA,Bra,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0669_Piazza_1,29.882517,-93.729333,a2,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0669_Piazza_2,29.882517,-93.729333,a2,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS2156_Piazza_1,29.87525,-93.698083,b,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS2156_Piazza_2,29.87525,-93.698083,b,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0294_H_Piazza_1,29.44597,-90.95681,a2,NA,Fre,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0294_H_Piazza_2,29.44597,-90.95681,a2,NA,Fre,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0294_Piazza_1,29.41928,-90.94902,a2,NA,Fre,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0294_Piazza_2,29.41928,-90.94902,a2,NA,Fre,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0312_H_Piazza_1,29.49233,-90.36175,b,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0312_H_Piazza_2,29.49233,-90.36175,b,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0312_Piazza_1,29.50504,-90.38535,b,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0312_Piazza_2,29.50504,-90.38535,b,NA,Int,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0326_H_Piazza_1,29.261217,-91.09475,b,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0326_H_Piazza_2,29.261217,-91.09475,b,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0326_H_Piazza_3,29.261217,-91.09475,b,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0326_Piazza_1,29.273717,-91.07405,a2,NA,Sal,EM,NA,core depth limited by length of corer
Piazza_et_al_2011,CRMS0326_Piazza_2,29.273717,-91.07405,a2,NA,Sal,EM,NA,core depth limited by length of corer
Radabaugh_et_al_2017,BISH,27.601827,-82.551637,a1,NA,Bra,FO,NA,core depth limited by length of corer
Radabaugh_et_al_2017,CERF_Marsh,27.645191,-82.548454,a1,NA,Bra,EM,Low,core depth represents deposit depth
Radabaugh_et_al_2017,EGS,27.74288,-82.46903,a1,NA,Bra,FO,NA,core depth represents deposit depth
Radabaugh_et_al_2017,UTB_Marsh,28.016485,-82.626214,a1,NA,Bra,EM,High,core depth represents deposit depth
Radabaugh_et_al_2017,WISB,27.845272,-82.611541,a1,NA,Sal,EM,NA,core depth limited by length of corer
Unger_et_al_2016,CC1,39.626412,-74.257139,a1,0.2786,Sal,EM,Low,not specified
Unger_et_al_2016,CC2,39.629015,-74.257836,a1,0.2836,Sal,EM,Low,not specified
Unger_et_al_2016,CC3,39.632963,-74.259188,a1,0.3115,Sal,EM,Low,not specified
Unger_et_al_2016,DN1,39.171719,-74.875761,a1,0.7328,Sal,EM,Low,not specified
Unger_et_al_2016,DN2,39.176258,-74.862284,a1,0.757,Sal,EM,Low,not specified
Unger_et_al_2016,DN3,39.180457,-74.838281,a1,0.514,Sal,EM,Low,not specified
Unger_et_al_2016,DV1,39.225195,-75.107766,a1,0.871,Sal,EM,Low,not specified
